
[00:00:00.000 --> 00:00:05.600]  今天晚上很特別可以回到北角宣導會
[00:06:35.800 --> 00:06:38.800]  旁邊有些紅色一條一條的
[00:06:38.800 --> 00:06:41.800]  就是那些麻瘋的病菌
[00:06:41.800 --> 00:06:45.800]  這個是一隻細菌進到我們身體裡面
[00:06:45.800 --> 00:06:48.800]  侵蝕了我們的細胞之後
[00:06:48.800 --> 00:06:51.800]  特別是破壞了他們的神經線
[00:06:51.800 --> 00:06:53.800]  於是乎在左手邊的這幅圖
[00:06:53.800 --> 00:06:56.800]  你會看到這個人患了麻瘋
[00:06:56.800 --> 00:07:00.800]  他的手手腳腳沒有了很多隻手指
[00:07:00.800 --> 00:07:02.800]  以及沒有了大塊的腳
[00:07:02.800 --> 00:07:04.800]  以及沒有了腳趾
[00:07:04.800 --> 00:07:07.800]  我們叫這種麻瘋
[00:07:07.800 --> 00:07:10.800]  我們叫做Tuberculoid Leprosy
[00:07:10.800 --> 00:07:16.800]  因為他和肺癆有點相似
[00:07:16.800 --> 00:07:21.800]  這個病人為什麼會沒有了這麼多手指腳趾
[00:07:21.800 --> 00:07:23.800]  因為他已經沒有了那種感覺
[00:07:23.800 --> 00:07:25.800]  他的手指腳趾是沒有了知覺
[00:07:25.800 --> 00:07:28.800]  於是乎他被火燒到又不知道
[00:07:28.800 --> 00:07:32.800]  或者戳了一口釘弄傷了
[00:07:32.800 --> 00:07:35.800]  或者甚至乎是被車子滾了兩隻腳趾
[00:07:35.800 --> 00:07:37.800]  他都不知道他沒有感覺
[00:07:37.800 --> 00:07:40.800]  於是乎這種麻瘋的病人
[00:07:40.800 --> 00:07:43.800]  他最慘的一件事就是
[00:07:43.800 --> 00:07:46.800]  他對於這個世界的東西是沒有了知覺
[00:07:46.800 --> 00:07:47.800]  沒有了感覺
[00:07:47.800 --> 00:07:54.800]  而引致他失去了他自己身體的重要部位
[00:07:54.800 --> 00:07:56.800]  而在耶穌那個年代
[00:07:56.800 --> 00:07:59.800]  二千年前
[00:07:59.800 --> 00:08:02.800]  猶太人就有這樣的一個規定
[00:08:02.800 --> 00:08:03.800]  因為聖經裏面說
[00:08:03.800 --> 00:08:06.800]  如果你患了這個病
[00:08:06.800 --> 00:08:11.800]  你要告訴別人你是有麻瘋
[00:08:11.800 --> 00:08:14.800]  於是乎在利美記裏面提到
[00:08:14.800 --> 00:08:17.800]  凡是有人有這個病
[00:08:17.800 --> 00:08:18.800]  一走出來的時候
[00:08:18.800 --> 00:08:20.800]  他要大聲喊
[00:08:20.800 --> 00:08:22.800]  Unclean, Unclean
[00:08:22.800 --> 00:08:25.800]  我是不潔的,我是不潔的
[00:08:25.800 --> 00:08:27.800]  我是會惹給別人的
[00:08:27.800 --> 00:08:30.800]  我是危險的
[00:08:30.800 --> 00:08:32.800]  你有沒有想過我們今天
[00:08:32.800 --> 00:08:33.800]  如果有個人走出來說
[00:08:33.800 --> 00:08:34.800]  Covid, Covid
[00:08:34.800 --> 00:08:38.800]  你馬上彈了他幾呎軟
[00:08:38.800 --> 00:08:40.800]  我記得在沙士的時候
[00:08:40.800 --> 00:08:43.800]  我們經常都說一個笑話
[00:08:43.800 --> 00:08:45.800]  如果你每天坐地鐵
[00:08:45.800 --> 00:08:47.800]  如果你想找位置坐很容易
[00:08:47.800 --> 00:08:48.800]  只要你咳一聲
[00:08:48.800 --> 00:08:50.800]  三呎之內所有的位置都給你坐了
[00:08:50.800 --> 00:08:52.800]  因為沒有人敢站過來
[00:08:52.800 --> 00:08:54.800]  Unclean, Unclean
[00:08:54.800 --> 00:08:56.800]  當時的以色列人
[00:08:56.800 --> 00:08:59.800]  他們知道這個病是很危險
[00:08:59.800 --> 00:09:00.800]  而他知道是會傳染
[00:09:00.800 --> 00:09:04.800]  所以他們就要大聲告訴別人
[00:09:04.800 --> 00:09:06.800]  是Unclean, Unclean
[00:09:06.800 --> 00:09:09.800]  而另外一種更加恐怖的麻瘋
[00:09:09.800 --> 00:09:11.800]  叫做Lepromatous Leprosy
[00:09:11.800 --> 00:09:13.800]  就是好像這樣
[00:09:13.800 --> 00:09:17.800]  他們的手腳都會破爛之外
[00:09:17.800 --> 00:09:21.800]  其實他全身很多皮很多肉都會破爛
[00:09:21.800 --> 00:09:23.800]  典型的麻瘋的人
[00:09:23.800 --> 00:09:26.800]  他們的鼻子會破爛了,扁了
[00:09:26.800 --> 00:09:29.800]  因為他的骨頭都會開始腐蝕
[00:09:29.800 --> 00:09:31.800]  於是他的鼻子整個扁了下來
[00:09:31.800 --> 00:09:34.800]  他的眼皮是會翻出來的
[00:09:34.800 --> 00:09:38.800]  因為他的皮膚受損
[00:09:38.800 --> 00:09:41.800]  以及他已經開始沒有眼淚腺
[00:09:41.800 --> 00:09:43.800]  所以他的眼睛會發炎
[00:09:43.800 --> 00:09:47.800]  他的皮膚會好像在流水出來
[00:09:47.800 --> 00:09:52.800]  而那些水會令人感染麻瘋
[00:09:52.800 --> 00:09:56.800]  在下面那幅圖那些綠色的菌
[00:09:56.800 --> 00:09:58.800]  當然這個是電腦製造出來的
[00:09:58.800 --> 00:10:01.800]  這些就是麻瘋的菌
[00:10:01.800 --> 00:10:05.800]  以前的人如果患了這個病
[00:10:05.800 --> 00:10:10.800]  他們除了要大聲叫Unclean
[00:10:10.800 --> 00:10:15.800]  其實他是不可以住在別人聚居的地方
[00:10:15.800 --> 00:10:17.800]  他是不可以住在城市
[00:10:17.800 --> 00:10:18.800]  不得已
[00:10:18.800 --> 00:10:20.800]  他就要趕出去城市裏面
[00:10:20.800 --> 00:10:23.800]  要在山洞裏面住
[00:10:23.800 --> 00:10:26.800]  我們當中如果年紀有上下的人
[00:10:26.800 --> 00:10:28.800]  可能看過一套電影叫做《賓虛》
[00:10:28.800 --> 00:10:33.800]  《賓虛》這套電影是講賓虛這個人
[00:10:33.800 --> 00:10:35.800]  當時在以色列的地方
[00:10:35.800 --> 00:10:37.800]  他是一個很有錢的家族
[00:10:37.800 --> 00:10:38.800]  但因為他犯了某些事
[00:10:38.800 --> 00:10:41.800]  就被別人差不多充了軍
[00:10:41.800 --> 00:10:43.800]  到這套電影最後的時候
[00:10:43.800 --> 00:10:46.800]  當賓虛重新獲得他的自由的時候
[00:10:46.800 --> 00:10:47.800]  回到家裏
[00:10:47.800 --> 00:10:50.800]  他就發覺他的家人不見了
[00:10:50.800 --> 00:10:53.800]  原來去了一個山洞裏面住
[00:10:53.800 --> 00:10:56.800]  就是因為他們患了麻瘋
[00:10:56.800 --> 00:10:59.800]  他們要做的是Social Distancing
[00:10:59.800 --> 00:11:01.800]  或者Social Isolation
[00:11:01.800 --> 00:11:02.800]  社交隔離
[00:11:02.800 --> 00:11:06.800]  跟我們今天做的事是非常相似
[00:11:06.800 --> 00:11:08.800]  他不止1.5米
[00:11:08.800 --> 00:11:11.800]  他要直接出到城市裏面
[00:11:11.800 --> 00:11:13.800]  而且他見到別人的時候
[00:11:13.800 --> 00:11:15.800]  他大聲叫
[00:11:15.800 --> 00:11:17.800]  我是Unclean
[00:11:17.800 --> 00:11:19.800]  我的咳嗽沒有問題
[00:11:19.800 --> 00:11:24.800]  我是Clean的
[00:11:24.800 --> 00:11:29.800]  但是這個病
[00:11:29.800 --> 00:11:31.800]  其實帶給我們一個甚麼訊息呢
[00:11:31.800 --> 00:11:34.800]  他說原來疾病
[00:11:34.800 --> 00:11:36.800]  特別是傳染病
[00:11:36.800 --> 00:11:42.800]  是帶給我們一個標籤的效應
[00:11:42.800 --> 00:11:45.800]  是令到那些人覺得自己
[00:11:45.800 --> 00:11:47.800]  除了身體有病之外
[00:11:47.800 --> 00:11:50.800]  其實他的心靈也有一個毛病
[00:11:50.800 --> 00:11:52.800]  於是聖經裏面就講了
[00:11:52.800 --> 00:11:55.800]  耶穌在起碼兩次的時候
[00:11:55.800 --> 00:11:56.800]  去醫治這班人
[00:11:56.800 --> 00:11:58.800]  你猜他做了些甚麼呢
[00:11:58.800 --> 00:12:01.800]  在路加福音第十七章裏面
[00:12:01.800 --> 00:12:03.800]  第十一至第十九節
[00:12:03.800 --> 00:12:07.800]  就說當時有十個麻風的人
[00:12:07.800 --> 00:12:11.800]  在鄉村裏面走出來
[00:12:11.800 --> 00:12:13.800]  他們見到耶穌
[00:12:13.800 --> 00:12:15.800]  但是他們保持距離
[00:12:15.800 --> 00:12:18.800]  他保持他們之間的距離
[00:12:18.800 --> 00:12:20.800]  你看到這幅畫
[00:12:20.800 --> 00:12:23.800]  是畫了十個皮膚一點點的人
[00:12:23.800 --> 00:12:26.800]  他們就跟耶穌保持一個距離
[00:12:26.800 --> 00:12:28.800]  然後他們大聲喊
[00:12:28.800 --> 00:12:31.800]  耶穌 夫子
[00:12:31.800 --> 00:12:35.800]  如果你是憐憫我們的話
[00:12:35.800 --> 00:12:37.800]  你就可以幫我們
[00:12:37.800 --> 00:12:39.800]  你就可以醫好我們
[00:12:39.800 --> 00:12:44.800]  耶穌當時就在十呎之外
[00:12:44.800 --> 00:12:45.800]  就跟他們說
[00:12:45.800 --> 00:12:48.800]  你好了 你潔淨了
[00:12:48.800 --> 00:12:52.800]  於是他們就好了
[00:12:52.800 --> 00:12:54.800]  故事還未講完
[00:12:54.800 --> 00:12:57.800]  有九個人就不見了
[00:12:57.800 --> 00:12:59.800]  剩下有一個就走回頭
[00:12:59.800 --> 00:13:01.800]  去多謝耶穌
[00:13:01.800 --> 00:13:04.800]  說我真的好了
[00:13:04.800 --> 00:13:05.800]  然後耶穌就說
[00:13:05.800 --> 00:13:07.800]  你給你的皮膚
[00:13:07.800 --> 00:13:09.800]  給祭司去看
[00:13:09.800 --> 00:13:11.800]  因為看了
[00:13:11.800 --> 00:13:16.800]  就等於去給政府的海關看看
[00:13:16.800 --> 00:13:17.800]  我現在沒事
[00:13:17.800 --> 00:13:18.800]  所以我可以進來了
[00:13:18.800 --> 00:13:21.800]  他就拿回他自己的
[00:13:21.800 --> 00:13:23.800]  社會的身份和地位
[00:13:23.800 --> 00:13:25.800]  可以進去人群那裡
[00:13:25.800 --> 00:13:28.800]  可以住在人住的地方
[00:13:28.800 --> 00:13:30.800]  十個裡面
[00:13:30.800 --> 00:13:33.800]  有一個就終於做了這件事
[00:13:33.800 --> 00:13:37.800]  但是我覺得這個故事
[00:13:37.800 --> 00:13:40.800]  更加精彩的地方就是
[00:13:40.800 --> 00:13:42.800]  在《馬塔福音》第八章
[00:13:42.800 --> 00:13:45.800]  就說有一個麻風的人
[00:13:45.800 --> 00:13:49.800]  這個麻風的人就來到耶穌面前
[00:13:49.800 --> 00:13:53.800]  他沒有保持社交距離
[00:13:53.800 --> 00:13:55.800]  他走過來
[00:13:55.800 --> 00:13:56.800]  然後說
[00:13:56.800 --> 00:13:59.800]  夫子如果你願意的話
[00:13:59.800 --> 00:14:02.800]  你可以令我好起來
[00:14:02.800 --> 00:14:06.800]  耶穌就故意走過去摸摸他
[00:14:06.800 --> 00:14:08.800]  Reach out and touch him
[00:14:08.800 --> 00:14:12.800]  saying I want to be clean
[00:14:12.800 --> 00:14:14.800]  耶穌說我願意
[00:14:14.800 --> 00:14:16.800]  你好起來
[00:14:16.800 --> 00:14:17.800]  其實我看這段聖經的時候
[00:14:17.800 --> 00:14:19.800]  我很不明白
[00:14:19.800 --> 00:14:21.800]  明明可以在十尺之內
[00:14:21.800 --> 00:14:23.800]  都可以治好他
[00:14:23.800 --> 00:14:25.800]  為什麼要去摸摸他呢?
[00:14:25.800 --> 00:14:28.800]  為什麼耶穌這次做的事
[00:14:28.800 --> 00:14:30.800]  和那十個人的麻風
[00:14:30.800 --> 00:14:34.800]  是有不同之處呢?
[00:14:34.800 --> 00:14:35.800]  沙士的時候
[00:14:35.800 --> 00:14:39.800]  我終於明白這個故事的意思
[00:14:39.800 --> 00:14:42.800]  當日我在醫院裡面
[00:14:42.800 --> 00:14:44.800]  早上巡訪
[00:14:44.800 --> 00:14:45.800]  剛才我說過
[00:14:45.800 --> 00:14:49.800]  我們當中有很多的病人
[00:14:49.800 --> 00:14:52.800]  其實都是醫生或者護士
[00:14:52.800 --> 00:14:54.800]  起碼是一個醫學生
[00:14:54.800 --> 00:14:55.800]  或者是一個物理治療師
[00:14:55.800 --> 00:14:57.800]  他們自己都知道的
[00:14:57.800 --> 00:14:59.800]  所以我早上巡訪是有一點多餘的
[00:14:59.800 --> 00:15:02.800]  因為他自己都在看自己的X光片
[00:15:02.800 --> 00:15:06.800]  他都看到那些肺炎是多還是少
[00:15:06.800 --> 00:15:08.800]  他自己都知道他有沒有發燒
[00:15:08.800 --> 00:15:10.800]  他的白血球低還是高
[00:15:10.800 --> 00:15:12.800]  他的肝酵素是高還是低
[00:15:12.800 --> 00:15:14.800]  其實他自己都懂得看
[00:15:14.800 --> 00:15:16.800]  他又知道他在吃什麼藥
[00:15:16.800 --> 00:15:17.800]  又在打什麼針
[00:15:17.800 --> 00:15:23.800]  我的巡訪是一種家有式的巡訪
[00:15:23.800 --> 00:15:25.800]  就是去打打氣
[00:15:25.800 --> 00:15:27.800]  你今天怎麼樣?
[00:15:27.800 --> 00:15:29.800]  因為這些本身都是醫生
[00:15:29.800 --> 00:15:32.800]  其實有一個早上
[00:15:32.800 --> 00:15:34.800]  我就去到病房那裡
[00:15:34.800 --> 00:15:37.800]  和一個醫生
[00:15:37.800 --> 00:15:41.800]  現在是病人的人去問候他
[00:15:41.800 --> 00:15:43.800]  我說你今天怎麼樣?
[00:15:43.800 --> 00:15:45.800]  正常都是燒
[00:15:45.800 --> 00:15:47.800]  我想了一陣子
[00:15:47.800 --> 00:15:50.800]  我就說不如我幫你聽聽肺炎
[00:15:50.800 --> 00:15:54.800]  我就正想拿我的聽筒出來幫他聽
[00:15:54.800 --> 00:15:57.800]  我說你拿起衣服我幫你聽聽
[00:15:57.800 --> 00:15:59.800]  他突然間想了一陣子
[00:15:59.800 --> 00:16:02.800]  他說教授你不要聽前面
[00:16:02.800 --> 00:16:04.800]  只聽後面
[00:16:04.800 --> 00:16:06.800]  我說怎麼了?
[00:16:06.800 --> 00:16:08.800]  他說因為我會咳嗽
[00:16:08.800 --> 00:16:10.800]  如果你在我前面
[00:16:10.800 --> 00:16:14.800]  你知道我們的聽筒只有這麼短
[00:16:14.800 --> 00:16:16.800]  他說如果我一咳嗽
[00:16:16.800 --> 00:16:20.800]  我忍不住就感染你了
[00:16:20.800 --> 00:16:22.800]  我突然間想了一陣子
[00:16:22.800 --> 00:16:24.800]  他說得對
[00:16:24.800 --> 00:16:26.800]  但是我就跟他說
[00:16:26.800 --> 00:16:28.800]  你相信我吧
[00:16:28.800 --> 00:16:30.800]  我百毒不侵
[00:16:30.800 --> 00:16:32.800]  你惹不了我的
[00:16:32.800 --> 00:16:34.800]  你讓我聽完前面再聽後面
[00:16:34.800 --> 00:16:36.800]  我要幫你檢查一下
[00:16:36.800 --> 00:16:39.800]  我就幫他做一個簡單的檢查
[00:16:39.800 --> 00:16:41.800]  聽一聽他的肺裡面的雜音
[00:16:41.800 --> 00:16:45.800]  有沒有像煮水一樣的聲音
[00:16:45.800 --> 00:16:48.800]  你知道肺炎的時候就是會這樣
[00:16:48.800 --> 00:16:51.800]  在那一刻
[00:16:51.800 --> 00:16:53.800]  我很清楚我記得
[00:16:53.800 --> 00:16:56.800]  我看到他眼泛淚光
[00:16:56.800 --> 00:16:58.800]  這個是男醫生
[00:16:58.800 --> 00:17:01.800]  他真的哭了出來
[00:17:01.800 --> 00:17:04.800]  我就明白其實他為什麼會哭
[00:17:04.800 --> 00:17:06.800]  因為他
[00:17:06.800 --> 00:17:08.800]  在那一刻他覺得
[00:17:08.800 --> 00:17:10.800]  就算我是不潔的
[00:17:10.800 --> 00:17:13.800]  就算我是不潔不潔的
[00:17:13.800 --> 00:17:15.800]  但是你都沒有嫌棄我
[00:17:15.800 --> 00:17:19.800]  你都沒有怕了我
[00:17:19.800 --> 00:17:24.800]  你也沒有因為這樣的緣故
[00:17:24.800 --> 00:17:26.800]  歧視我
[00:17:26.800 --> 00:17:30.800]  所以他眼淚就流出來了
[00:17:30.800 --> 00:17:34.800]  這個故事其實我也跟別人說了很多次
[00:17:34.800 --> 00:17:37.800]  因為是第一次我自己一生人裡面
[00:17:37.800 --> 00:17:39.800]  是明白到原來
[00:17:39.800 --> 00:17:43.800]  我們的疾病是帶給我們心靈裡面
[00:17:43.800 --> 00:17:45.800]  都有一個的病
[00:17:45.800 --> 00:17:48.800]  這個病就是我們覺得我們自己
[00:17:48.800 --> 00:17:50.800]  是不潔的
[00:17:50.800 --> 00:17:52.800]  特別是傳染病
[00:17:52.800 --> 00:17:56.800]  特別是當你
[00:17:56.800 --> 00:17:58.800]  那些東西是會傳染給別人的
[00:17:58.800 --> 00:18:00.800]  你記不記得那時候SARS
[00:18:00.800 --> 00:18:03.800]  如果你那棟樓有一個人是中了
[00:18:03.800 --> 00:18:08.800]  整棟樓都會在電視打出來
[00:18:08.800 --> 00:18:10.800]  什麼院第幾座
[00:18:10.800 --> 00:18:13.800]  整棟樓的人都嚇得很怕
[00:18:13.800 --> 00:18:17.800]  然後他們早上坐電梯就找支傘去戳
[00:18:17.800 --> 00:18:19.800]  或者找個鎖匙去戳
[00:18:19.800 --> 00:18:20.800]  很怕這樣
[00:18:20.800 --> 00:18:22.800]  因為他們覺得這棟樓很危險
[00:18:22.800 --> 00:18:24.800]  那些人直接搬走
[00:18:24.800 --> 00:18:26.800]  走人
[00:18:26.800 --> 00:18:28.800]  但是
[00:18:28.800 --> 00:18:32.800]  當日耶穌的醫治
[00:18:32.800 --> 00:18:35.800]  去摸一下麻風人的手
[00:18:35.800 --> 00:18:37.800]  然後說你
[00:18:37.800 --> 00:18:39.800]  不要緊的
[00:18:39.800 --> 00:18:41.800]  你會好回來的
[00:18:41.800 --> 00:18:42.800]  我願意
[00:18:42.800 --> 00:18:44.800]  你就潔淨吧
[00:18:44.800 --> 00:18:46.800]  這個舉措
[00:18:46.800 --> 00:18:50.800]  就改變了這個人的一生
[00:18:50.800 --> 00:18:55.800]  也改變了我對醫療的一個看法
[00:18:55.800 --> 00:18:57.800]  我現在發覺原來
[00:18:57.800 --> 00:18:59.800]  當我和一個病人看病的時候
[00:18:59.800 --> 00:19:00.800]  我除了開藥
[00:19:00.800 --> 00:19:02.800]  除了和他做手術之外
[00:19:02.800 --> 00:19:05.800]  有時我拍他肩膀
[00:19:05.800 --> 00:19:09.800]  有時我擁抱他一下
[00:19:09.800 --> 00:19:12.800]  其實那個治療效果可能比我大
[00:19:12.800 --> 00:19:14.800]  開了很多止痛藥給他
[00:19:14.800 --> 00:19:16.800]  在沙士之後
[00:19:16.800 --> 00:19:19.800]  其實我去過美國的約翰霍金斯大學
[00:19:19.800 --> 00:19:21.800]  Johns Hopkins University
[00:19:21.800 --> 00:19:23.800]  是全美國
[00:19:23.800 --> 00:19:26.800]  醫愛滋病最出名的地方
[00:19:26.800 --> 00:19:28.800]  如果你去過Johns Hopkins
[00:19:28.800 --> 00:19:30.800]  你會發覺很驚訝
[00:19:30.800 --> 00:19:32.800]  這間醫院是建在哪裏呢?
[00:19:32.800 --> 00:19:34.800]  是建在Baltimore
[00:19:34.800 --> 00:19:38.800]  全美國數一數二罪惡之城的中間
[00:19:38.800 --> 00:19:43.800]  在醫院的旁邊有監獄
[00:19:43.800 --> 00:19:45.800]  有戒毒所
[00:19:45.800 --> 00:19:48.800]  無數的妓院
[00:19:48.800 --> 00:19:51.800]  Johns Hopkins University的醫院
[00:19:51.800 --> 00:19:52.800]  就在那裏中間
[00:19:52.800 --> 00:19:55.800]  所以每一棟樓都有人拿著槍
[00:19:55.800 --> 00:19:57.800]  因為他很怕有人進來打劫
[00:19:57.800 --> 00:20:01.800]  或者有些毒販
[00:20:01.800 --> 00:20:03.800]  我在那裏
[00:20:03.800 --> 00:20:09.800]  去參觀他們一個愛滋病的醫院
[00:20:09.800 --> 00:20:12.800]  那個醫生實在令我復得五體投地
[00:20:12.800 --> 00:20:14.800]  因為進來的病人
[00:20:14.800 --> 00:20:16.800]  其實很多是從隔壁的監獄走出來
[00:20:16.800 --> 00:20:19.800]  即是帶他過來看醫生
[00:20:19.800 --> 00:20:21.800]  黑漆漆、骯髒、骯髒
[00:20:21.800 --> 00:20:22.800]  還有愛滋病
[00:20:22.800 --> 00:20:24.800]  他每一個都走去擁抱他
[00:20:24.800 --> 00:20:26.800]  How are you David?
[00:20:26.800 --> 00:20:28.800]  然後才跟他看病
