
[00:00:00.000 --> 00:00:03.400]  主啊,祢是配授一切的掌聲
[00:05:25.300 --> 00:05:27.800]  我們三個人霸住三個位
[00:05:27.800 --> 00:05:28.800]  只是吃一碗麵
[00:05:28.800 --> 00:05:30.100]  你們都不介意
[00:05:30.100 --> 00:05:32.100]  反而去多謝我們
[00:05:32.100 --> 00:05:34.500]  並且祝福我們新年快樂
[00:05:34.500 --> 00:05:36.800]  在這個世界上沒有任何東西
[00:05:36.800 --> 00:05:39.600]  比這個愛心服侍更加能夠激勵我們
[00:05:39.600 --> 00:05:42.600]  讓我們繼續奮鬥向前
[00:05:42.600 --> 00:05:45.600]  後來我們三母子搬回我的外家
[00:05:45.600 --> 00:05:48.400]  到今天我們還了所有的債
[00:05:48.400 --> 00:05:50.400]  二十年的今天
[00:05:50.400 --> 00:05:53.200]  我的大兒子已經成為一個專科醫生
[00:05:53.200 --> 00:05:56.800]  我的小兒子已經成為投資銀行的主管
[00:05:56.800 --> 00:05:59.100]  我們終於苦盡甘來
[00:05:59.100 --> 00:06:00.800]  但是這這麼多年
[00:06:00.800 --> 00:06:04.400]  我們三母子心裏面有一句說話
[00:06:04.400 --> 00:06:05.600]  等到今晚
[00:06:05.600 --> 00:06:08.400]  我們要親自的跟你們說
[00:06:08.400 --> 00:06:12.700]  於是這三母子就向老闆夫婦鞠躬
[00:06:12.700 --> 00:06:14.100]  多謝你們
[00:06:14.100 --> 00:06:16.100]  新年快樂
[00:06:16.100 --> 00:06:21.100]  服侍人是耶穌基督吩咐我們每一個跟隨祂的
[00:06:21.100 --> 00:06:24.100]  一個很大的使命
[00:06:24.100 --> 00:06:28.600]  當我們每一天思考耶穌的時候
[00:06:28.600 --> 00:06:31.100]  我們都知道耶穌
[00:06:31.100 --> 00:06:33.100]  有一天我們信耶穌的人
[00:06:33.100 --> 00:06:34.800]  我們會見主面的
[00:06:34.800 --> 00:06:37.100]  我們會見回耶穌的
[00:06:37.100 --> 00:06:39.100]  當我們見耶穌的時候
[00:06:39.100 --> 00:06:41.500]  你猜耶穌會怎樣稱呼我們呢?
[00:06:41.500 --> 00:06:47.600]  耶穌不是稱呼你和我是又良善又忠心的CEO
[00:06:47.600 --> 00:06:51.800]  不是稱呼你和我是又良善又忠心的律師
[00:06:51.800 --> 00:06:56.100]  也不是稱呼你是又良善又忠心的組長或區務
[00:06:56.100 --> 00:06:58.000]  耶穌怎樣稱呼我們呢?
[00:06:58.000 --> 00:07:01.500]  等一會我們一起看《馬太福音》二十五章二十三節
[00:07:01.500 --> 00:07:02.700]  我們見到一起讀
[00:07:02.700 --> 00:07:04.000]  一二三
[00:07:04.000 --> 00:07:04.800]  好
[00:07:04.800 --> 00:07:08.200]  你這又良善又忠心的僕人
[00:07:08.200 --> 00:07:12.500]  可以進來享受你主人的快樂
[00:07:12.500 --> 00:07:14.100]  耶穌稱呼我們什麼呢?
[00:07:14.100 --> 00:07:17.500]  又良善又忠心的僕人
[00:07:17.500 --> 00:07:19.500]  僕人這個詞在新教聖經
[00:07:19.500 --> 00:07:23.100]  出現過二千一百五十六次
[00:07:23.100 --> 00:07:25.500]  當聖經裏面越出現得多
[00:07:25.500 --> 00:07:27.000]  就代表在神的眼裏面
[00:07:27.000 --> 00:07:29.300]  越好體重這個呼召
[00:07:29.300 --> 00:07:31.500]  好體重這個使命
[00:07:31.500 --> 00:07:33.300]  僕人是什麼人呢?
[00:07:33.300 --> 00:07:35.500]  僕人是一些服事人的人
[00:07:35.500 --> 00:07:37.100]  什麼叫服事呢?
[00:07:37.100 --> 00:07:38.700]  是用實際的行動
[00:07:38.700 --> 00:07:39.900]  具體的行動
[00:07:39.900 --> 00:07:41.400]  不是只有說詞
[00:07:41.400 --> 00:07:43.200]  要用具體的行動
[00:07:43.200 --> 00:07:46.400]  去讓別人的人生添上美好
[00:07:46.400 --> 00:07:49.000]  讓別人的人生添上色彩
[00:07:49.000 --> 00:07:50.100]  因而這樣
[00:07:50.100 --> 00:07:53.300]  你將人帶到耶穌基督的面前
[00:07:53.300 --> 00:07:55.900]  其實耶穌自己
[00:07:55.900 --> 00:07:58.400]  已經做了一個很好的榜樣
[00:07:58.400 --> 00:08:00.000]  讓我們每一個都看到
[00:08:00.000 --> 00:08:05.300]  我們一起看看《馬太福音》十章四十五節
[00:08:05.300 --> 00:08:06.200]  等一會我們一起讀
[00:08:06.200 --> 00:08:07.300]  一二三
[00:08:07.300 --> 00:08:08.800]  因為人子來
[00:08:08.800 --> 00:08:11.500]  並不是要服事
[00:08:11.500 --> 00:08:14.900]  乃是要服事人
[00:08:14.900 --> 00:08:17.500]  耶穌是創造天地萬物的主
[00:08:17.500 --> 00:08:19.600]  整個宇宙都裝祂不下
[00:08:19.600 --> 00:08:22.400]  但祂竟然自己降了自己
[00:08:22.400 --> 00:08:25.300]  自己成為一個很卑微的僕人
[00:08:25.300 --> 00:08:27.800]  去服事祂自己的門徒
[00:08:27.800 --> 00:08:29.800]  去為祂的門徒洗腳
[00:08:29.800 --> 00:08:32.600]  耶穌做這個榜樣的目的是什麼呢?
[00:08:32.600 --> 00:08:34.500]  是讓我們每一個都看到
[00:08:34.500 --> 00:08:38.400]  也同時呼召我們每一個跟隨神的人
[00:08:38.400 --> 00:08:40.900]  我們每一個是神的門徒
[00:08:40.900 --> 00:08:42.600]  是耶穌基督的門徒
[00:08:42.600 --> 00:08:44.400]  頂姐妹你跟附近的頂姐妹說
[00:08:44.400 --> 00:08:48.900]  你和我都是耶穌基督的門徒
[00:08:48.900 --> 00:08:52.100]  就是說今天耶穌要呼召我們每一個
[00:08:52.100 --> 00:08:54.600]  你和我都是耶穌基督的門徒
[00:08:54.600 --> 00:09:02.300]  呼召我們用愛心去服事有需要的人
[00:09:02.300 --> 00:09:04.500]  在新約聖經裡面
[00:09:04.500 --> 00:09:06.500]  馬可福音和盧格福音
[00:09:06.500 --> 00:09:09.700]  都不約而同記載著一個故事
[00:09:09.700 --> 00:09:11.700]  這個故事可能大家都很熟
[00:09:11.700 --> 00:09:14.600]  但很容易忽略裡面的細節
[00:09:14.600 --> 00:09:19.100]  這個故事是記載了兩類人
[00:09:19.100 --> 00:09:22.300]  一類人就是無心服事人的人
[00:09:22.300 --> 00:09:24.200]  另外一類人第二類人
[00:09:24.200 --> 00:09:27.500]  就是帶著愛心去服事人的人
[00:09:27.500 --> 00:09:31.600]  讓我們先看這一班無心服事的人是什麼人
[00:09:31.600 --> 00:09:33.000]  讓我們讀一段聖經之後
[00:09:33.000 --> 00:09:36.600]  馬可福音二章一至五節
[00:09:36.600 --> 00:09:37.800]  頂姐妹我們一起讀
[00:09:37.800 --> 00:09:38.900]  一二三
[00:09:38.900 --> 00:09:40.100]  過了這日子
[00:09:40.100 --> 00:09:42.500]  耶穌又進了加伯隆
[00:09:42.500 --> 00:09:45.200]  人聽見他的房子裡
[00:09:45.200 --> 00:09:47.400]  就有許多人聚集
[00:09:47.400 --> 00:09:50.400]  甚至連門前都沒有空地
[00:09:50.400 --> 00:09:52.800]  耶穌就對他們說道
[00:09:52.800 --> 00:09:56.100]  有人帶著一個毯子來見耶穌
[00:09:56.100 --> 00:09:58.500]  是用四個人抬來的
[00:09:58.500 --> 00:10:01.100]  因為人多不得近前
[00:10:01.100 --> 00:10:05.300]  就把耶穌所在的房子拆了房頂
[00:10:05.300 --> 00:10:06.900]  既拆通了
[00:10:06.900 --> 00:10:10.300]  就把毯子連鎖闖禍的玉子
[00:10:10.300 --> 00:10:11.800]  租除下來
[00:10:11.800 --> 00:10:14.000]  耶穌見他們的信心
[00:10:14.000 --> 00:10:15.700]  就對毯子說
[00:10:15.700 --> 00:10:18.800]  小子你的罪赦了
[00:10:18.800 --> 00:10:22.700]  耶穌在加伯隆一間屋裡面講道
[00:10:22.700 --> 00:10:25.200]  有許多人湧來
[00:10:25.200 --> 00:10:27.200]  要聽耶穌幾多個講道
[00:10:27.200 --> 00:10:28.300]  接著離遠
[00:10:28.300 --> 00:10:34.300]  我們見到四個人抬著一個患癱瘓病的人
[00:10:34.300 --> 00:10:38.800]  一路一路來到耶穌說道的那間屋的面前
[00:10:38.800 --> 00:10:39.800]  但是為什麼
[00:10:39.800 --> 00:10:40.900]  看黃色的字
[00:10:40.900 --> 00:10:44.100]  為什麼因為人多不得近前呢
[00:10:44.100 --> 00:10:44.900]  沒錯
[00:10:44.900 --> 00:10:45.800]  是很多人
[00:10:45.800 --> 00:10:47.300]  是到處擠滿了人
[00:10:47.300 --> 00:10:48.400]  大家想想
[00:10:48.400 --> 00:10:49.900]  如果有一群人
[00:10:49.900 --> 00:10:52.000]  見到這個人有需要
[00:10:52.000 --> 00:10:53.200]  這個有需要的人
[00:10:53.200 --> 00:10:54.800]  他是需要醫治的
[00:10:54.800 --> 00:10:56.200]  這群人其實
[00:10:56.200 --> 00:10:58.000]  為什麼他們不可以
[00:10:58.000 --> 00:11:00.700]  一起合手合腳
[00:11:00.700 --> 00:11:01.900]  幫助這四個人
[00:11:01.900 --> 00:11:04.800]  一起抬這個人進屋裡
[00:11:04.800 --> 00:11:06.800]  讓耶穌去醫治他呢
[00:11:06.800 --> 00:11:08.600]  這群人完全好像
[00:11:08.600 --> 00:11:10.800]  沒有覺得這個人存在
[00:11:10.800 --> 00:11:12.300]  可能大家都知道
[00:11:12.300 --> 00:11:14.900]  如果你帶著一個有需要的人
[00:11:14.900 --> 00:11:16.300]  可能有些人被迫
[00:11:16.300 --> 00:11:17.200]  大家可能會說
[00:11:17.200 --> 00:11:18.200]  麻煩借尾
[00:11:18.200 --> 00:11:19.000]  找水
[00:11:19.000 --> 00:11:19.800]  麻煩借尾
[00:11:19.800 --> 00:11:23.300]  這個人要等耶穌去救
[00:11:23.300 --> 00:11:24.800]  大家想想
[00:11:24.800 --> 00:11:26.500]  我相信有些弟兄姐妹是開車的
[00:11:26.500 --> 00:11:28.700]  你開車的時間在馬路上
[00:11:28.700 --> 00:11:30.300]  見到救傷車正在來
[00:11:30.300 --> 00:11:31.700]  哔噗哔噗哔噗
[00:11:31.700 --> 00:11:32.700]  理論上
[00:11:32.700 --> 00:11:34.400]  我想大部分的香港人都會
[00:11:34.400 --> 00:11:37.400]  駛開車讓路出來
[00:11:37.400 --> 00:11:39.900]  當你見到有人有需要的時候
[00:11:39.900 --> 00:11:41.300]  最低限度
[00:11:41.300 --> 00:11:42.600]  你都讓開這條路
[00:11:42.600 --> 00:11:44.300]  你看看那個廣告
[00:11:44.300 --> 00:11:46.700]  給這條路來走走
[00:11:46.700 --> 00:11:48.400]  最低限度你都讓這條路
[00:11:48.400 --> 00:11:49.700]  你不幫都不要緊
[00:11:49.700 --> 00:11:51.400]  你不要阻礙
[00:11:51.400 --> 00:11:52.200]  但是這群人
[00:11:52.200 --> 00:11:53.900]  竟然視若無睹
[00:11:53.900 --> 00:11:57.100]  好像這個人沒有存在
[00:11:57.100 --> 00:11:58.300]  沒有聽過
[00:11:58.300 --> 00:11:59.600]  沒有反應
[00:11:59.600 --> 00:12:01.200]  我相信那四個人在叫
[00:12:01.200 --> 00:12:02.700]  麻煩借尾
[00:12:02.700 --> 00:12:04.000]  但是這群人完全沒有反應
[00:12:04.000 --> 00:12:05.500]  為什麼會這樣呢
[00:12:05.500 --> 00:12:08.400]  這群人不是路人甲路人乙
[00:12:08.400 --> 00:12:10.200]  他們不是普通的行人
[00:12:10.200 --> 00:12:13.200]  這群人是有心去聽廣道的
[00:12:13.200 --> 00:12:15.700]  是有心去尋求神的
[00:12:15.700 --> 00:12:17.100]  為什麼會這樣呢
[00:12:17.100 --> 00:12:18.500]  因為這群人
[00:12:18.500 --> 00:12:22.300]  他只是想去聽廣道
[00:12:22.300 --> 00:12:24.200]  他自己去聽廣道
[00:12:24.200 --> 00:12:25.300]  換句話說
[00:12:25.300 --> 00:12:27.900]  這群人仍然很自我中心
[00:12:27.900 --> 00:12:31.000]  只不過當一個人很自我中心的時候
[00:12:31.000 --> 00:12:33.400]  他就看不到其他人的需要
[00:12:33.400 --> 00:12:34.800]  他就不明白
[00:12:34.800 --> 00:12:36.700]  耶穌基督的心是怎樣
[00:12:36.700 --> 00:12:38.300]  只不過當我們越親近神
[00:12:38.300 --> 00:12:40.200]  我們越明白耶穌基督的心
[00:12:40.200 --> 00:12:41.900]  但是第一類人
[00:12:41.900 --> 00:12:44.200]  他還未明白耶穌基督的心
[00:12:44.200 --> 00:12:45.400]  耶穌基督的心是什麼呢
[00:12:45.400 --> 00:12:48.400]  我們一起看看約翰福音十章十六節
[00:12:48.400 --> 00:12:49.400]  只不過我們一起讀
[00:12:49.400 --> 00:12:50.600]  一二三
[00:12:50.600 --> 00:12:54.200]  我令愛有陽,不是這圈裡的
[00:12:54.200 --> 00:12:56.400]  我必須令他們來
[00:12:56.400 --> 00:12:58.700]  他們也要聽我的聲音
[00:12:58.700 --> 00:13:01.100]  並且要合成一群
[00:13:01.100 --> 00:13:03.000]  歸一個牧人
[00:13:03.000 --> 00:13:04.800]  綠色的字
[00:13:04.800 --> 00:13:09.600]  令愛有陽,不是這圈裡的
[00:13:09.600 --> 00:13:10.600]  這群人是什麼人呢
[00:13:10.600 --> 00:13:13.400]  是那些跟我們不同的人
[00:13:13.400 --> 00:13:16.200]  包括患了癱瘓病的人
[00:13:16.200 --> 00:13:18.300]  包括一些智障人士
[00:13:18.300 --> 00:13:21.000]  包括一些有需要的人
[00:13:21.000 --> 00:13:22.400]  弟兄姊妹
[00:13:22.400 --> 00:13:24.200]  今天在這個世界裡
[00:13:24.200 --> 00:13:26.900]  有多少跟我們不同的人
[00:13:26.900 --> 00:13:30.100]  沒辦法跟我們一起去敬拜我們的神
[00:13:30.100 --> 00:13:32.200]  有多少這個世界
[00:13:32.200 --> 00:13:34.100]  看不到他們需要的人
[00:13:34.100 --> 00:13:37.200]  沒辦法跟我們一起去敬拜的神
[00:13:37.200 --> 00:13:39.600]  今天耶穌基督宣告他的心
[00:13:39.600 --> 00:13:42.700]  我必須令他們來
[00:13:42.700 --> 00:13:46.400]  我必須容許所有的人
[00:13:46.400 --> 00:13:47.900]  即使跟我們不同的人
[00:13:47.900 --> 00:13:49.500]  也可以聚集在一起
[00:13:49.500 --> 00:13:50.900]  去敬拜我們的主
[00:13:50.900 --> 00:13:53.500]  就好像剛才那群Jam Jail的弟兄姊妹
[00:13:53.500 --> 00:13:56.500]  跟我們一起去敬拜我們的主
[00:13:56.500 --> 00:13:58.000]  有一個外國牧師
[00:13:58.000 --> 00:13:59.500]  去參觀一間香港
[00:13:59.500 --> 00:14:03.700]  我們少數去服侍智障群體的教會
[00:14:03.700 --> 00:14:05.500]  因為這個外國人
[00:14:05.500 --> 00:14:06.700]  那個教會的負責人
[00:14:06.700 --> 00:14:11.400]  就用英文跟這位外國牧師去介紹
[00:14:11.400 --> 00:14:15.300]  他說我們的教會
[00:14:15.300 --> 00:14:19.100]  也有服侍智障群體的人
[00:14:19.100 --> 00:14:21.900]  當這位外國牧師一聽到這個字
[00:14:21.900 --> 00:14:24.700]  他馬上就拉著教會的負責人
[00:14:24.700 --> 00:14:25.900]  拉在他一旁
[00:14:25.900 --> 00:14:29.300]  靜悄悄地很細心地跟他解釋
[00:14:29.300 --> 00:14:31.500]  其實英文的智障群體
[00:14:31.500 --> 00:14:33.900]  是代表遲鈍低能的意思
[00:14:33.900 --> 00:14:36.300]  是很貶低這個群體的
[00:14:36.300 --> 00:14:39.700]  我勸你們教會不要用這個字
[00:14:39.700 --> 00:14:42.900]  我勸你們可以用Mentally Challenged
[00:14:42.900 --> 00:14:44.300]  不要用這個字
[00:14:44.300 --> 00:14:46.100]  因為是很貶低人
[00:14:46.100 --> 00:14:48.300]  你看看這班弟兄姊妹
[00:14:48.300 --> 00:14:51.700]  這班弟兄姊妹他們敬拜多麼投入
[00:14:51.700 --> 00:14:53.700]  他們敬拜多麼用心
[00:14:53.700 --> 00:14:55.700]  其實他們就是用他們的心
[00:14:55.700 --> 00:14:57.700]  用一種另外的方式
[00:14:57.700 --> 00:14:59.100]  用他們可以的方式
[00:14:59.100 --> 00:15:00.700]  用擅長的方式
[00:15:00.700 --> 00:15:02.700]  去敬拜我們的上帝
[00:15:02.700 --> 00:15:04.900]  其實我個人更加相信
[00:15:04.900 --> 00:15:07.700]  這班弟兄姊妹對上帝的敬拜
[00:15:07.700 --> 00:15:10.700]  比我們任何一個所謂的普通人
[00:15:10.700 --> 00:15:12.100]  更加投入
[00:15:12.100 --> 00:15:13.500]  更加真心
[00:15:13.500 --> 00:15:15.100]  更加真誠
[00:15:15.100 --> 00:15:16.500]  更加單純
[00:15:16.500 --> 00:15:20.300]  更加不抗拒上帝
[00:15:20.300 --> 00:15:21.500]  所以弟兄姊妹
[00:15:21.500 --> 00:15:23.700]  我們叫這班弟兄姊妹
[00:15:23.700 --> 00:15:25.700]  不是叫他們剛才那些名字
[00:15:25.700 --> 00:15:28.100]  我們叫他們Jam Jam
[00:15:28.100 --> 00:15:29.900]  我剛才說過
[00:15:29.900 --> 00:15:32.100]  Jam Jam有兩個意思
[00:15:32.100 --> 00:15:34.700]  第一個意思就是寶石
[00:15:34.700 --> 00:15:37.300]  是價值連城的寶石
[00:15:37.300 --> 00:15:38.700]  聖經這樣說
[00:15:38.700 --> 00:15:41.100]  我們願視神的傑作
[00:15:41.100 --> 00:15:43.300]  在基督耶穌裡面造成
[00:15:43.300 --> 00:15:44.100]  所以弟兄姊妹
[00:15:44.100 --> 00:15:46.300]  你和我都是神所創造
[00:15:46.300 --> 00:15:47.900]  包括這班Jam Jam
[00:15:47.900 --> 00:15:49.700]  他們都是神所創造
[00:15:49.700 --> 00:15:51.300]  價值連城的寶石
[00:15:51.300 --> 00:15:53.700]  所以他們不會任何一個
[00:15:53.700 --> 00:15:56.100]  都比周生生珠寶行裡面的
[00:15:56.100 --> 00:15:59.300]  那些珠寶、那些寶石、那些非洲之星
[00:15:59.300 --> 00:16:00.300]  更加寶貴
[00:16:00.300 --> 00:16:01.900]  更加價值連城
[00:16:01.900 --> 00:16:03.300]  更加無可取代
[00:16:03.300 --> 00:16:05.500]  Amen
[00:16:05.500 --> 00:16:06.500]  掌聲鼓勵給耶穌
[00:16:06.500 --> 00:16:10.900]  Hallelujah
[00:16:10.900 --> 00:16:13.300]  第二個意思是一個縮寫
[00:16:13.300 --> 00:16:15.300]  God enables me
[00:16:15.300 --> 00:16:16.900]  就是神要將
[00:16:16.900 --> 00:16:19.700]  祂放在他們身上的潛能
[00:16:19.700 --> 00:16:21.900]  不是他們的
[00:16:21.900 --> 00:16:23.100]  那些所謂的殘缺
[00:16:23.100 --> 00:16:25.100]  不是他們和我們不同
[00:16:25.100 --> 00:16:26.300]  他們就沒有潛能
[00:16:26.300 --> 00:16:28.100]  他們有很多很多的潛能
[00:16:28.100 --> 00:16:30.100]  有一位弟兄
[00:16:30.100 --> 00:16:32.300]  我不知道為什麼他有一種能力
[00:16:32.300 --> 00:16:34.500]  我每一次問他
[00:16:34.500 --> 00:16:37.500]  什麼弟兄
[00:16:37.500 --> 00:16:40.700]  2067年10月11日
[00:16:40.700 --> 00:16:41.900]  是星期幾
[00:16:41.900 --> 00:16:43.700]  他within一秒就回答我
[00:16:43.700 --> 00:16:44.500]  是星期幾
[00:16:44.500 --> 00:16:45.900]  是準的
[00:16:45.900 --> 00:16:47.900]  我不知道他怎樣做到
[00:16:47.900 --> 00:16:49.500]  他的潛能
[00:16:49.500 --> 00:16:51.300]  是超過我們所想像
