
[00:00:00.000 --> 00:00:06.400]  今天很開心能夠再一次跟大家一起分享上帝的話語
[00:02:06.200 --> 00:02:10.800]  我們首先很簡單的介紹一下
[00:02:10.800 --> 00:02:11.840]  《以塞阿書》
[00:02:11.840 --> 00:02:13.120]  這個先知
[00:02:13.120 --> 00:02:15.680]  《以塞阿書》是他寫的
[00:02:15.680 --> 00:02:18.480]  他在公元前739年
[00:02:19.260 --> 00:02:24.380]  到公元前681年那段時間
[00:02:24.380 --> 00:02:26.680]  在猶大國來侍奉神
[00:02:26.680 --> 00:02:31.040]  那時候已經分開以色列北國和猶大的南國
[00:02:31.040 --> 00:02:32.320]  去南國侍奉神
[00:02:32.320 --> 00:02:35.640]  當時的猶太人是離開神
[00:02:35.640 --> 00:02:39.740]  神就透過先知以塞阿去警告他們
[00:02:39.740 --> 00:02:46.400]  《以塞阿書》一方面講到上帝的審判和懲罰
[00:02:46.920 --> 00:02:51.020]  另一方面都宣告了上帝的安慰和拯救
[00:02:51.020 --> 00:02:56.400]  如果你看過《以塞阿書》,你都可能會感受到
[00:02:56.400 --> 00:03:01.260]  很多地方預言到尼塞亞的降臨
[00:03:01.260 --> 00:03:06.640]  《以塞阿書》在舊約裏面最詳細預言
[00:03:06.640 --> 00:03:09.960]  尼塞亞降臨的書卷
[00:03:09.960 --> 00:03:14.320]  而《以塞阿書》的主旨
[00:03:14.320 --> 00:03:16.880]  就是上帝是我們的拯救
[00:03:17.380 --> 00:03:22.200]  這個主題
[00:03:22.200 --> 00:03:26.600]  在第12章2節講了出來
[00:03:26.600 --> 00:03:31.200]  整本《以塞阿書》這一節綜合了他的忠心思想
[00:03:31.200 --> 00:03:37.260]  "看,神是我的拯救,我要依靠祂,並不懼怕,因爲耶和華
[00:03:37.260 --> 00:03:40.840]  神是我的力量,我的思科,祂也成了我的拯救"
[00:03:40.840 --> 00:03:43.660]  當你面對前面的變數
[00:03:43.920 --> 00:03:47.760]  面對改變的環境的時候
[00:03:47.760 --> 00:03:52.120]  記住,上帝是你的拯救,上帝與你同在
[00:03:52.120 --> 00:03:59.020]  我們今天看的經文,Rubin和我們讀了《以塞阿書》43章1到7節
[00:03:59.020 --> 00:04:04.400]  也是跟着這個主題,上帝拯救這個主題來講的
[00:04:04.400 --> 00:04:07.720]  這段經文之前的一段
[00:04:07.720 --> 00:04:09.760]  是42章
[00:04:09.760 --> 00:04:13.100]  42章18到25節
[00:04:13.360 --> 00:04:15.920]  那個信息完全不同
[00:04:15.920 --> 00:04:20.520]  那個信息是上帝的審判,上帝的懲罰
[00:04:20.520 --> 00:04:22.840]  因爲以色列離開神
[00:04:22.840 --> 00:04:24.360]  所以上帝警告他們
[00:04:24.360 --> 00:04:30.520]  但是一講完之後,跟着來的《以塞阿書》43章1到7節
[00:04:30.520 --> 00:04:34.100]  上帝就馬上轉過來,講到他的安慰和拯救
[00:04:34.100 --> 00:04:37.420]  所以在這裏我們看到上帝的恩典
[00:04:37.420 --> 00:04:41.260]  我們犯錯,上帝懲罰,審判我們
[00:04:41.520 --> 00:04:45.620]  但是他一講完,我們都沒聽完,他就馬上
[00:04:45.620 --> 00:04:48.680]  將他的心意向我們顯明
[00:04:48.680 --> 00:04:49.960]  他要拯救我們
[00:04:49.960 --> 00:04:51.760]  他要保護我們
[00:04:51.760 --> 00:04:55.600]  每個人在我們生命裏面都經歷過
[00:04:55.600 --> 00:04:59.440]  很多時候我們犯錯,我們有意無意的離開神
[00:04:59.440 --> 00:05:03.540]  但是他馳騁愛索,都與我們同在
[00:05:03.540 --> 00:05:09.940]  這段經文對以色列人是一個很大的安慰
[00:05:09.940 --> 00:05:10.960]  鼓勵
[00:05:11.220 --> 00:05:12.240]  對你和我
[00:05:12.240 --> 00:05:13.780]  都是這樣
[00:05:13.780 --> 00:05:19.660]  我們首先來看看第一節和第二節,一個很豐富的兩節經文
[00:05:19.660 --> 00:05:26.840]  但是,雅各下,那創造你的耶和華,以色列,那塑造你的主
[00:05:26.840 --> 00:05:29.400]  現在這樣說,不要懼怕
[00:05:29.400 --> 00:05:31.440]  因爲我舊熟了你
[00:05:31.440 --> 00:05:32.980]  我按着你的名
[00:05:32.980 --> 00:05:35.280]  呼召了你,你是屬我的
[00:05:35.280 --> 00:05:39.120]  你從水中經過的時候,我必與你同在
[00:05:39.380 --> 00:05:41.420]  你渡過江河的時候
[00:05:41.420 --> 00:05:43.220]  水必不掩抹你
[00:05:43.220 --> 00:05:47.060]  你從火中行走的時候,必不會燒傷
[00:05:47.060 --> 00:05:50.120]  火焰也不會在你身上燒起來
[00:05:50.120 --> 00:05:53.460]  這個有多不簡單,上帝給你的英語
[00:05:53.460 --> 00:05:55.500]  無論你經過水
[00:05:55.500 --> 00:05:57.800]  你經過火,我與你同在
[00:05:57.800 --> 00:06:03.180]  你不要懼怕,因爲我舊熟了你,我創造你,我塑造你
[00:06:03.180 --> 00:06:05.240]  我呼召你
[00:06:05.240 --> 00:06:06.520]  你是屬於我的
[00:06:07.280 --> 00:06:11.380]  當我看這段經文的時候,我心裏有很大的感受
[00:06:11.380 --> 00:06:14.200]  有幾個詞句
[00:06:14.200 --> 00:06:16.760]  是特別值得我們留意的
[00:06:16.760 --> 00:06:18.280]  第一,創造
[00:06:18.280 --> 00:06:21.360]  第二,塑造
[00:06:21.360 --> 00:06:23.400]  第三,舊熟
[00:06:23.400 --> 00:06:25.460]  第四,呼召
[00:06:25.460 --> 00:06:27.500]  第五,屬於我的
[00:06:27.500 --> 00:06:29.040]  第六,同在
[00:06:29.040 --> 00:06:36.220]  當我想起我自己的時候,我怎麼看這幾個字呢
[00:06:37.240 --> 00:06:41.340]  創造是上帝賜給你的生命,你不會不在這
[00:06:41.340 --> 00:06:43.640]  但上帝創造你
[00:06:43.640 --> 00:06:47.220]  塑造和創造有些不同,創造是Creator
[00:06:47.220 --> 00:06:48.260]  上帝
[00:06:48.260 --> 00:06:51.060]  說一句話,整個天地都出現
[00:06:51.060 --> 00:06:56.440]  塑造是悉心慢慢有計劃,有目的的
[00:06:56.440 --> 00:06:57.460]  招數
[00:06:57.460 --> 00:06:59.500]  計劃
[00:06:59.500 --> 00:07:04.640]  當你要素描一幅畫的時候
[00:07:04.640 --> 00:07:05.400]  塑造
[00:07:05.400 --> 00:07:06.680]  當你
[00:07:06.940 --> 00:07:10.020]  做一個雕像的時候,你小心的塑造
[00:07:10.020 --> 00:07:13.080]  當你去培育一個人的時候
[00:07:13.080 --> 00:07:17.680]  你一步一步去培育下,十年樹木,百年樹人
[00:07:17.680 --> 00:07:18.460]  這個素描
[00:07:18.460 --> 00:07:21.540]  舊熟就在罪裏面拯救出來
[00:07:21.540 --> 00:07:25.120]  讓你脫離罪的痛苦和懲罰
[00:07:25.120 --> 00:07:30.240]  上帝呼召你,分別你爲聖,給你一個美好的使命
[00:07:30.240 --> 00:07:35.100]  你是屬於上帝,你的身份是屬於上帝,這個很厲害
[00:07:35.360 --> 00:07:38.940]  君尊的祭司,聖潔的國度,屬神的子民
[00:07:38.940 --> 00:07:40.220]  竟然是你
[00:07:40.220 --> 00:07:41.760]  你說像不像
[00:07:41.760 --> 00:07:43.040]  羅木斯
[00:07:43.040 --> 00:07:47.900]  我媽媽說我穿了龍袍都不像太子,現在竟然真的是太子
[00:07:47.900 --> 00:07:49.700]  君尊的祭司
[00:07:49.700 --> 00:07:52.780]  君王祭司的身份全都在你身上
[00:07:52.780 --> 00:07:54.060]  還有
[00:07:54.060 --> 00:07:55.580]  上帝與你同衆
[00:07:55.580 --> 00:07:57.900]  無論你經過水火
[00:07:57.900 --> 00:07:59.940]  你疾病
[00:07:59.940 --> 00:08:01.480]  你生離死別
[00:08:01.480 --> 00:08:02.760]  你破產
[00:08:03.020 --> 00:08:07.620]  你不夠錢交租,你沒有錢買養送飯,全部上帝都與你同衆
[00:08:07.620 --> 00:08:13.520]  這個是很大的恩典
[00:08:13.520 --> 00:08:19.140]  你們當中有些人知道,今年6月和7月
[00:08:19.140 --> 00:08:22.220]  我和太太放大,放兩個月的假期
[00:08:22.220 --> 00:08:24.520]  其中一個放假的原因
[00:08:24.520 --> 00:08:25.800]  就是慶祝
[00:08:25.800 --> 00:08:30.160]  我們畢業工作50週年
[00:08:30.160 --> 00:08:32.200]  我22歲畢業
[00:08:32.720 --> 00:08:34.760]  50年之後,你現在知道我有多少信任
[00:08:34.760 --> 00:08:39.380]  這50年轉眼間就過去了
[00:08:39.380 --> 00:08:42.700]  沒辦法想象
[00:08:42.700 --> 00:08:44.240]  真的轉眼間
[00:08:44.240 --> 00:08:48.080]  當我回顧這些日子,我心裏感受到
[00:08:48.080 --> 00:08:49.880]  讚美
[00:08:49.880 --> 00:08:53.200]  我想到過去這50年,上帝
[00:08:53.200 --> 00:08:55.760]  一步一步的帶領我
[00:08:55.760 --> 00:08:57.040]  塑造我
[00:08:57.040 --> 00:08:59.080]  首先
[00:08:59.080 --> 00:09:01.140]  他尋找我,叫我認識他
[00:09:01.140 --> 00:09:02.420]  他救贖我
[00:09:02.920 --> 00:09:04.200]  叫我屬於他
[00:09:04.200 --> 00:09:09.320]  他呼召我,在我的事業到一個某一個高峯點的時候
[00:09:09.320 --> 00:09:11.120]  呼召我放下他
[00:09:11.120 --> 00:09:13.940]  來讀神學,來全世界侍奉他
[00:09:13.940 --> 00:09:20.340]  過去我經歷過人生的高和低,成功失敗
[00:09:20.340 --> 00:09:21.620]  上帝
[00:09:21.620 --> 00:09:23.400]  與我同去感受
[00:09:23.400 --> 00:09:25.200]  不孤單
[00:09:25.200 --> 00:09:31.800]  丁姐妹,在我身上真的看到上帝的興許
[00:09:33.600 --> 00:09:34.920]  我相信在座
[00:09:34.920 --> 00:09:37.240]  你都或多或少
[00:09:37.240 --> 00:09:42.860]  因爲如果你的年紀沒那麼大,可能感受就沒那麼多
[00:09:42.860 --> 00:09:45.680]  但都可以有很多
[00:09:45.680 --> 00:09:48.500]  其實我真的看到
[00:09:48.500 --> 00:09:50.800]  上帝的恩典
[00:09:50.800 --> 00:09:53.620]  就是這段經文所說的,是無價的
[00:09:53.620 --> 00:09:56.720]  第二節提到
[00:09:56.720 --> 00:10:00.320]  道過江河,當你經過江河
[00:10:00.320 --> 00:10:01.860]  經過火的時候
[00:10:02.620 --> 00:10:04.920]  上帝說
[00:10:04.920 --> 00:10:06.720]  我必與你同在
[00:10:06.720 --> 00:10:08.520]  水必不掩抹你
[00:10:08.520 --> 00:10:12.100]  你從火中行走的時候都不會燒傷
[00:10:12.100 --> 00:10:14.660]  火焰都不會在你身上燒起來
[00:10:14.660 --> 00:10:17.980]  水和火是什麼東西呢
[00:10:17.980 --> 00:10:22.080]  如果你是以色列人,你看《以塞亞書》,可能會想到
[00:10:22.080 --> 00:10:24.380]  我們過紅海
[00:10:24.380 --> 00:10:26.420]  就是水
[00:10:26.420 --> 00:10:28.220]  但以你
[00:10:28.220 --> 00:10:31.300]  被皇帝放在火窯裏面,就是火
[00:10:31.800 --> 00:10:33.340]  上帝都保護了他們
[00:10:33.340 --> 00:10:39.220]  其實這是一個很好的提醒,鼓勵
[00:10:39.220 --> 00:10:42.300]  教會在亂世當中作見證
[00:10:42.300 --> 00:10:43.840]  一定會有苦難
[00:10:43.840 --> 00:10:49.200]  每個信徒都會經歷過痛苦,因爲這個罪惡的世代
[00:10:49.200 --> 00:10:51.760]  會帶來痛苦困難
[00:10:51.760 --> 00:10:53.820]  但是上帝應許
[00:10:53.820 --> 00:10:55.100]  與你同在
[00:10:55.100 --> 00:10:56.640]  與你同去
[00:10:56.640 --> 00:10:59.960]  第三節就提到
[00:11:01.500 --> 00:11:02.520]  上帝的
[00:11:02.520 --> 00:11:04.840]  拯救
[00:11:04.840 --> 00:11:11.240]  因爲我是耶和華,你的神是以色列的聖者,是你的救贖者
[00:11:11.240 --> 00:11:15.320]  第四節提到神愛我們
[00:11:15.320 --> 00:11:18.920]  因爲你在眼中非常寶貴的貴族
[00:11:18.920 --> 00:11:20.200]  所以我愛你
[00:11:20.200 --> 00:11:23.260]  你知不知道人生就圍繞着愛
[00:11:23.260 --> 00:11:29.160]  如果你將愛拿走的話,這個生命就再沒有意義
[00:11:29.920 --> 00:11:32.740]  你一出世就經歷到爸爸媽媽對你愛
[00:11:32.740 --> 00:11:36.840]  你大概拍拖就經歷到男女之間
[00:11:36.840 --> 00:11:41.700]  到你老的時候,你的子女照顧你,你就經歷到他對你的愛
[00:11:41.700 --> 00:11:46.560]  他不照顧你,你就失落了,覺得有個失落,愛的失落
[00:11:46.560 --> 00:11:49.120]  所以這個愛很重要
[00:11:49.120 --> 00:11:50.140]  上帝說
[00:11:50.140 --> 00:11:52.180]  我愛你
[00:11:52.180 --> 00:11:56.540]  你在我眼中捍衛非常寶貴和貴族
[00:11:57.060 --> 00:12:00.400]  各位大卿姐妹,在座每一位,如果你覺得自己不寶貴
[00:12:00.400 --> 00:12:03.980]  有時候我們有些自卑感,或者太多的創傷
[00:12:03.980 --> 00:12:08.320]  太多的困難,令到我們覺得自己不可愛,自己不貴族
[00:12:08.320 --> 00:12:11.660]  你知不知道,無論你的感覺是怎樣
[00:12:11.660 --> 00:12:16.260]  你在上帝眼中非常貴重和寶貴
[00:12:16.260 --> 00:12:21.120]  上帝愛你到這個地步,他放下自己的生命來埋慫你
[00:12:21.120 --> 00:12:23.420]  用他的生命換你的生命
[00:12:23.420 --> 00:12:27.020]  那你說是不是一個很寶貴的愛呢
[00:12:28.040 --> 00:12:30.080]  第五節就提到
[00:12:30.080 --> 00:12:32.380]  你不要懼怕
[00:12:32.380 --> 00:12:34.700]  因爲我與你同在
[00:12:34.700 --> 00:12:37.760]  這個世界發生的事實在令我們懼怕
[00:12:37.760 --> 00:12:41.100]  我們一個月前還是很擔心全世界的關稅
[00:12:41.100 --> 00:12:44.180]  突然間就出現了中東戰爭
[00:12:44.180 --> 00:12:46.980]  亂上加亂
[00:12:46.980 --> 00:12:49.540]  這個世界會變成怎樣,我們不知道
[00:12:49.540 --> 00:12:55.420]  我有個朋友買房子,因爲覺得這個房價應該會
[00:12:55.680 --> 00:12:56.960]  一定會上升
[00:12:56.960 --> 00:13:00.040]  有朋友賣房子,因爲覺得會繼續跌下去
[00:13:00.040 --> 00:13:01.820]  有些朋友
[00:13:01.820 --> 00:13:04.380]  就怕自己的工作被
[00:13:04.380 --> 00:13:05.920]  AI取代
[00:13:05.920 --> 00:13:11.820]  有些朋友又覺得,中國內地來的尖子真的很厲害
[00:13:11.820 --> 00:13:13.080]  很努力
[00:13:13.080 --> 00:13:15.660]  他的人工是我們四分之一
[00:13:15.660 --> 00:13:19.240]  遲早我的人工都會跌到這麼低,我怎麼競爭呢
[00:13:19.240 --> 00:13:22.060]  實際上這個都是一個很真實的情況
[00:13:24.100 --> 00:13:25.640]  很多東西會令你害怕
[00:13:25.640 --> 00:13:31.780]  外圍有東西害怕,裏面有東西害怕,當你年紀越來越大的時候
[00:13:31.780 --> 00:13:33.060]  你就會害怕
[00:13:33.060 --> 00:13:33.820]  糟糕
[00:13:33.820 --> 00:13:39.200]  今天走路好像不夠氣,不知道我是不是有點不妥呢
[00:13:39.200 --> 00:13:43.040]  我喫飯好像沒有胃口
[00:13:43.040 --> 00:13:44.840]  很多東西害怕
[00:13:44.840 --> 00:13:48.680]  但是上帝說你不要懼怕,因爲我與你同在
[00:13:48.680 --> 00:13:52.780]  所以丁梓梅,今天我的信息很簡單
[00:13:53.280 --> 00:13:56.100]  無論你面對的環境怎麼樣
[00:13:56.100 --> 00:14:01.220]  無論你的家庭面對的環境怎麼樣,你的子女面對的環境
[00:14:01.220 --> 00:14:04.540]  無論教會面對的環境怎麼樣
[00:14:04.540 --> 00:14:07.620]  你都在上帝的擁抱裏面
[00:14:07.620 --> 00:14:09.660]  上帝與你同在
[00:14:09.660 --> 00:14:13.500]  無論你說我犯了罪,我不配上帝
[00:14:13.500 --> 00:14:15.540]  愛我
[00:14:15.540 --> 00:14:17.600]  犯罪了
[00:14:17.860 --> 00:14:24.000]  在第42章最後一段就警告他們,責備他們,說要審判他們
[00:14:24.000 --> 00:14:25.540]  但是接下來
[00:14:25.540 --> 00:14:26.560]  上帝又說
[00:14:26.560 --> 00:14:29.120]  你不要懼怕,我與你同在
[00:14:29.120 --> 00:14:30.140]  我愛你
[00:14:30.140 --> 00:14:32.960]  所以丁梓梅今天的信息很簡單
[00:14:32.960 --> 00:14:36.300]  上帝與你同在,上帝與你同去
[00:14:36.300 --> 00:14:39.880]  在第六節和第七節
[00:14:39.880 --> 00:14:46.280]  上帝興許恢復以色列國
[00:14:46.780 --> 00:14:49.340]  我要對北方說,把他們交出來
[00:14:49.340 --> 00:14:51.900]  又對南方說,不要拘留他們
[00:14:51.900 --> 00:14:54.720]  要爲我的衆子從遠方帶回來
[00:14:54.720 --> 00:14:57.540]  把我的女兒從地極領回來
[00:14:57.540 --> 00:15:01.120]  就是所有按着我的名被照的人
[00:15:01.120 --> 00:15:05.980]  是我爲自己的名要創造的,是我塑造的,我作成的
[00:15:05.980 --> 00:15:09.300]  其實以塞壓寓言全部應驗了
[00:15:09.300 --> 00:15:10.580]  以色列人
[00:15:10.580 --> 00:15:13.140]  因爲離開神,以致亡國
[00:15:13.140 --> 00:15:14.680]  亡國之後
[00:15:15.200 --> 00:15:18.280]  在公元前,耶穌出世之前
[00:15:18.280 --> 00:15:20.060]  580多年就亡國
[00:15:20.060 --> 00:15:26.460]  跟着耶穌出世,他們拒絕耶穌
[00:15:26.460 --> 00:15:29.280]  以致他們受到更大的苦難
[00:15:29.280 --> 00:15:32.600]  2000年來受到很多的逼迫,顛沛流離
[00:15:32.600 --> 00:15:37.980]  最終最大的苦難就是第二次世界大戰
[00:15:37.980 --> 00:15:41.060]  被納粹德國殺了600萬人
[00:15:41.060 --> 00:15:42.340]  600萬人
[00:15:42.600 --> 00:15:46.180]  跟着來,立刻改變,1949年復國
[00:15:46.180 --> 00:15:47.980]  然後一年四次
[00:15:47.980 --> 00:15:51.560]  上帝保護他們,四次戰爭都贏了
[00:15:51.560 --> 00:15:54.620]  1956年,1967年,1973年
[00:15:54.620 --> 00:15:56.680]  還有開始的時候1949年
[00:15:56.680 --> 00:15:58.740]  全部贏了
[00:15:58.740 --> 00:16:02.820]  今天我看到中東戰爭
[00:16:02.820 --> 00:16:06.920]  我看到上帝的手仍然是保護他們的選民
[00:16:06.920 --> 00:16:11.020]  上帝保護以色列人,上帝也保護你
[00:16:11.520 --> 00:16:15.360]  無論你的光景如何,無論你如何離開神
[00:16:15.360 --> 00:16:17.660]  無論你如何軟弱
[00:16:17.660 --> 00:16:24.060]  你爲主做過些什麼,犧牲過些什麼,上帝完全顧念
[00:16:24.060 --> 00:16:28.420]  上帝說我陶沒你的過犯,好似後雲消散
[00:16:28.420 --> 00:16:31.240]  上帝愛你,是沒有條件的
[00:16:31.240 --> 00:16:35.580]  我剛纔提到
[00:16:35.840 --> 00:16:41.720]  這段經文的主紙是上帝以你同去,上帝拯救你
[00:16:41.720 --> 00:16:46.600]  第一節和第七節都提到上帝創造我們
[00:16:46.600 --> 00:16:48.640]  所以上帝對你的愛
[00:16:48.640 --> 00:16:53.240]  是建基一個根基,一個Foundation,就是上帝創造你
[00:16:53.240 --> 00:16:54.780]  如果你看第一章
[00:16:54.780 --> 00:16:55.800]  第一節
[00:16:55.800 --> 00:16:57.080]  說
[00:16:57.080 --> 00:17:02.200]  但是雅各那創造你的爺和,說以色列那塑造你的主
[00:17:02.200 --> 00:17:03.480]  現在這句話
[00:17:03.480 --> 00:17:04.760]  創造你的爺和
[00:17:05.280 --> 00:17:06.300]  第七節又說
[00:17:06.300 --> 00:17:07.080]  就算
[00:17:07.080 --> 00:17:12.700]  所有我的名被照的,是我爲自己的名要創造的
[00:17:12.700 --> 00:17:14.240]  是我塑造的
[00:17:14.240 --> 00:17:19.100]  上帝的愛是建基在你,他對你的
[00:17:19.100 --> 00:17:21.660]  創造,他是你的創造主
[00:17:21.660 --> 00:17:29.080]  爲什麼你愛你的子女呢?因爲你生他們
[00:17:29.080 --> 00:17:33.180]  文國初年有位女作家叫冰心
[00:17:33.960 --> 00:17:36.520]  如果你好像朱生和我這樣的年紀
[00:17:36.520 --> 00:17:38.060]  可能知道是誰
[00:17:38.060 --> 00:17:39.840]  你不知道都不要介意
[00:17:39.840 --> 00:17:43.680]  他作了一篇文章叫《母愛》
[00:17:43.680 --> 00:17:47.280]  他對媽媽說,媽媽你到底爲什麼愛我
[00:17:47.280 --> 00:17:49.580]  媽媽說,不爲什麼
[00:17:49.580 --> 00:17:51.620]  是因爲你是我的女兒
[00:17:51.620 --> 00:17:56.240]  上帝創造我們,所以他愛我們,他拯救我們
[00:17:56.240 --> 00:17:57.760]  在第五節
[00:17:57.760 --> 00:17:59.040]  說出
[00:17:59.040 --> 00:18:00.580]  這一個
[00:18:02.380 --> 00:18:05.440]  這段經文的目的就是鼓勵我們不要懼怕
[00:18:05.440 --> 00:18:10.320]  你不要懼怕,因爲我要你同在,我要把你的後裔從東方領回來
[00:18:10.320 --> 00:18:12.360]  西方招聚你
[00:18:12.360 --> 00:18:15.700]  今天的以色列就應驗了上帝的應許
[00:18:15.700 --> 00:18:19.280]  2000多年前的應許
[00:18:19.280 --> 00:18:20.560]  竟然
[00:18:20.560 --> 00:18:25.160]  應驗,一個亡國了這麼多年,2000多年的國家竟然不服
[00:18:25.160 --> 00:18:30.540]  所以無論你的環境怎麼樣,你不要掛心因爲上帝要你同在
[00:18:31.560 --> 00:18:32.840]  這段經文
[00:18:32.840 --> 00:18:33.860]  很簡單
[00:18:33.860 --> 00:18:37.700]  但有很多值得我們反思的地方
[00:18:37.700 --> 00:18:38.740]  第一
[00:18:38.740 --> 00:18:42.060]  是神創造你
[00:18:42.060 --> 00:18:46.920]  現在這個世代流行一種叫做個人主義,英文叫做
[00:18:46.920 --> 00:18:50.500]  Individualism
[00:18:50.500 --> 00:18:54.080]  個人主義亦都稱爲利己主義
[00:18:54.080 --> 00:18:58.440]  對自己有益的事先做,利益利好自己的主義
[00:18:58.960 --> 00:19:02.040]  以個人爲中心的哲學思想
[00:19:02.040 --> 00:19:03.320]  強調
[00:19:03.320 --> 00:19:04.860]  人的自由
[00:19:04.860 --> 00:19:08.700]  而且着重個人的利益和慾望
[00:19:08.700 --> 00:19:11.760]  以自己爲中心
[00:19:11.760 --> 00:19:14.060]  人的宇宙就圍繞我運行
[00:19:14.060 --> 00:19:16.880]  對我好的事先做,對我不好的事就不做
[00:19:16.880 --> 00:19:22.260]  如果我們以自己爲中心,我們就不想聽上帝的話
[00:19:22.260 --> 00:19:26.100]  不願意將我們的生命的主權交給上帝
[00:19:26.360 --> 00:19:30.460]  這種思想是令我們不信耶穌,不敬拜神
[00:19:30.460 --> 00:19:32.260]  但如果你明白
[00:19:32.260 --> 00:19:34.560]  這個宇宙是上帝所創造
[00:19:34.560 --> 00:19:36.860]  上帝不單止創造這個宇宙
[00:19:36.860 --> 00:19:40.700]  他用每時每刻托住這個宇宙,維持運行
[00:19:40.700 --> 00:19:43.780]  如果上帝一縮手,整個宇宙就散了
[00:19:43.780 --> 00:19:49.140]  當你知道宇宙是上帝所創造和維繫的話
[00:19:49.140 --> 00:19:54.520]  你就不會信奉個人主義,因爲你知道自己其實是無料
[00:19:54.780 --> 00:19:56.580]  自己不能夠控制自己
[00:19:56.580 --> 00:20:02.200]  那你就會以上帝爲中心
[00:20:02.200 --> 00:20:08.340]  所以從這個角度來分析,個人主義是一個危險的思想
[00:20:08.340 --> 00:20:12.180]  因爲我們以爲自己可以掌管自己的命運
[00:20:12.180 --> 00:20:16.280]  也都認爲沒有其他人可以控制我們
[00:20:16.280 --> 00:20:19.100]  其實整個宇宙,你的人生
[00:20:19.100 --> 00:20:22.180]  都是上帝所控制、掌管之下
[00:20:23.460 --> 00:20:27.040]  所以我們創造天地的主是值得我們去敬拜
[00:20:27.040 --> 00:20:30.880]  很可惜,很多基督徒說信了耶穌
[00:20:30.880 --> 00:20:32.920]  說把生命交給耶穌
[00:20:32.920 --> 00:20:37.020]  但他仍然擺脫不了個人主義的影響
[00:20:37.020 --> 00:20:41.120]  他不是真正的將自己的生命交給上帝
[00:20:41.120 --> 00:20:44.200]  如果你這樣的話,其實你可能不會信耶穌
[00:20:44.200 --> 00:20:48.800]  如果你星期日早上起牀,累了,我不回來拜訪
[00:20:49.320 --> 00:20:54.700]  如果我想去內地旅行,我又不奉獻
[00:20:54.700 --> 00:21:00.080]  我將自己排第一,教會排第二,這個就是個人主義
[00:21:00.080 --> 00:21:05.700]  如果你信耶穌,就說你承認耶穌做你的救主
[00:21:05.700 --> 00:21:09.040]  承認祂做你生命的主,一生帶領你
[00:21:09.040 --> 00:21:10.820]  要放下自己
[00:21:10.820 --> 00:21:12.880]  因爲祂創造你
[00:21:12.880 --> 00:21:16.460]  祂愛你,祂拯救你,祂呼召你
[00:21:16.460 --> 00:21:17.740]  所以你
[00:21:18.760 --> 00:21:20.560]  你將自己交給祂,對不對
[00:21:20.560 --> 00:21:25.420]  如果你說我信了耶穌,我洗了禮,我有全因堂的洗禮證
[00:21:25.420 --> 00:21:27.980]  或者你原本其他教會的洗禮證
