
[00:00:00.000 --> 00:00:03.400]  近日有機會去戲院看了一部獨立電影
[00:01:26.000 --> 00:01:28.200]  論到大時代的轉變
[00:01:28.200 --> 00:01:31.000]  今天跟大家分享的《耶利米經文》裏面
[00:01:31.000 --> 00:01:34.000]  其實耶利米在昔日身處的景況
[00:01:34.000 --> 00:01:39.000]  同樣好像面對一個很大的騎變
[00:01:39.000 --> 00:01:40.600]  當時的環境是怎樣的呢
[00:01:40.600 --> 00:01:42.000]  當時的環境
[00:01:42.000 --> 00:01:44.200]  那個國際形勢可以說是
[00:01:44.200 --> 00:01:49.200]  在近東歷史裏面最動盪混亂的一個時期
[00:01:49.200 --> 00:01:53.600]  當時本來很強盛的亞述帝國日漸衰微
[00:01:53.600 --> 00:01:55.800]  而巴比倫王朝
[00:01:55.800 --> 00:01:58.400]  它的勢力卻漸漸強大
[00:01:58.400 --> 00:02:01.200]  甚至成爲近東的霸主
[00:02:01.200 --> 00:02:02.400]  而在西南邊
[00:02:02.400 --> 00:02:03.600]  也都有第三個勢力
[00:02:03.600 --> 00:02:05.600]  埃及興起
[00:02:05.600 --> 00:02:08.400]  而這三個國家輪流徵戰
[00:02:08.400 --> 00:02:10.400]  不斷的打仗
[00:02:10.400 --> 00:02:12.600]  而最慘是當時的猶大國
[00:02:12.600 --> 00:02:15.000]  不過是一個很小的國家
[00:02:15.000 --> 00:02:17.400]  它就夾在這三個國家的中間
[00:02:17.400 --> 00:02:20.800]  成爲不斷被爭奪的對象
[00:02:20.800 --> 00:02:22.200]  有點像什麼呢
[00:02:22.200 --> 00:02:24.600]  我不知道大家以前讀書的時候有沒有試過
[00:02:24.600 --> 00:02:28.200]  你身邊前後左右都被一些很差的同學包圍
[00:02:28.200 --> 00:02:30.800]  前後那兩個肥仔經常在打架
[00:02:30.800 --> 00:02:33.200]  然後你左右兩邊那兩個惡霸
[00:02:33.200 --> 00:02:36.000]  就很喜歡欺負同學
[00:02:36.000 --> 00:02:38.400]  有空就會把你的書絲都弄爛了
[00:02:38.400 --> 00:02:40.600]  或者將你的書包扔在不同的地方
[00:02:40.600 --> 00:02:42.800]  等你找飯喫
[00:02:42.800 --> 00:02:45.800]  如果你有幸坐在他們的中間
[00:02:45.800 --> 00:02:49.400]  我想你都很難有好日子過
[00:02:49.400 --> 00:02:52.800]  猶大國當時的處境就是這樣
[00:02:52.800 --> 00:02:53.800]  勢孤力弱
[00:02:53.800 --> 00:02:55.200]  夾在中間
[00:02:55.200 --> 00:02:59.200]  成爲列強爭霸的對象
[00:02:59.200 --> 00:03:02.800]  當時外圍的國際形勢變得很厲害
[00:03:02.800 --> 00:03:07.400]  而猶大國的本土政治也都風雲式變
[00:03:07.400 --> 00:03:09.000]  當時北國的以色列
[00:03:09.000 --> 00:03:11.400]  其實已經被亞述所滅
[00:03:11.400 --> 00:03:14.000]  剩下的是南國猶大
[00:03:14.000 --> 00:03:17.200]  而南國猶大也都在短時期裏面
[00:03:17.200 --> 00:03:19.600]  變了很多的王
[00:03:19.600 --> 00:03:22.000]  外圍列國的兄弟
[00:03:22.000 --> 00:03:26.400]  也都直接影響了猶大國的生死存亡
[00:03:26.400 --> 00:03:29.600]  而隨着國際形勢的變化
[00:03:29.600 --> 00:03:32.000]  不同的王爲了要自保
[00:03:32.000 --> 00:03:34.400]  他們也都有不同的策略
[00:03:34.400 --> 00:03:37.200]  有些就去依附埃及的國力
[00:03:37.200 --> 00:03:38.600]  成爲傀儡王
[00:03:38.600 --> 00:03:41.600]  事事聽命於埃及的王朝
[00:03:41.600 --> 00:03:45.600]  也都有些要成爲巴比倫王國裏面的傀儡政府
[00:03:45.600 --> 00:03:47.600]  受它操控
[00:03:47.600 --> 00:03:51.200]  就在這個混亂的政治環境底下
[00:03:51.200 --> 00:03:54.000]  不單止政治混亂
[00:03:54.000 --> 00:03:57.200]  當時的宗教文化拜偶像的情況
[00:03:57.200 --> 00:03:59.200]  也都非常之嚴重
[00:03:59.200 --> 00:04:01.400]  社會道德敗壞
[00:04:01.400 --> 00:04:03.000]  是非顛倒
[00:04:03.000 --> 00:04:04.800]  價值顛倒
[00:04:04.800 --> 00:04:06.800]  不公不義的情況
[00:04:06.800 --> 00:04:09.600]  也都處處都是
[00:04:09.600 --> 00:04:14.000]  而就在這個大時代的轉變當中
[00:04:14.000 --> 00:04:18.000]  當世人都感到時勢真是惡的時候
[00:04:18.000 --> 00:04:20.400]  神就呼召一個年輕人起來
[00:04:20.400 --> 00:04:24.000]  要去服侍他成爲列國的先知
[00:04:24.000 --> 00:04:27.800]  而這位年輕人就是耶利米
[00:04:27.800 --> 00:04:31.600]  當時的耶利米大約是18歲
[00:04:31.600 --> 00:04:34.800]  18歲的年輕人面對神的呼召
[00:04:34.800 --> 00:04:37.800]  要他起來服侍成爲列國的先知
[00:04:37.800 --> 00:04:41.400]  第一個感覺就是力有不逮
[00:04:41.400 --> 00:04:43.400]  所以他用年輕爲理由
[00:04:43.400 --> 00:04:44.800]  他想拒絕
[00:04:44.800 --> 00:04:47.200]  告訴上帝他很年輕
[00:04:47.200 --> 00:04:49.000]  他做不到
[00:04:49.000 --> 00:04:51.000]  但是神卻以三個理由
[00:04:51.000 --> 00:04:52.600]  他不斷鼓勵耶利米
[00:04:52.600 --> 00:04:54.600]  要回應這個邀請
[00:04:54.600 --> 00:04:56.600]  起來服侍他
[00:04:56.600 --> 00:04:58.600]  耶和華神用什麼理由
[00:04:58.600 --> 00:05:00.800]  去邀請耶利米起來服侍他
[00:05:00.800 --> 00:05:03.600]  回應他的呼召呢
[00:05:03.600 --> 00:05:05.200]  我們看第四節五節
[00:05:05.200 --> 00:05:07.000]  第四節說耶利米說
[00:05:07.000 --> 00:05:09.400]  耶和華的話臨到我說
[00:05:09.400 --> 00:05:12.400]  我尚未將你做在母福中
[00:05:12.400 --> 00:05:14.400]  就已認識你
[00:05:14.400 --> 00:05:16.000]  你未出母胎
[00:05:16.000 --> 00:05:18.400]  我已將你分別爲聖
[00:05:18.400 --> 00:05:21.200]  派你作列國的先知
[00:05:21.200 --> 00:05:25.000]  原來耶和華神第一樣要和耶利米說的就是
[00:05:25.000 --> 00:05:29.400]  夢照是回應神在我們生命當中的計劃
[00:05:29.400 --> 00:05:30.800]  在第五節裏面我們看到
[00:05:30.800 --> 00:05:33.200]  這裏出現了四個動詞
[00:05:33.200 --> 00:05:36.000]  全部都是神主動的工作
[00:05:36.000 --> 00:05:37.800]  祂說我做你
[00:05:37.800 --> 00:05:39.600]  我認識你
[00:05:39.600 --> 00:05:41.800]  我將你分別爲聖
[00:05:41.800 --> 00:05:43.800]  我派你
[00:05:43.800 --> 00:05:45.800]  原來是從一開始
[00:05:45.800 --> 00:05:49.800]  耶利米的生命就在神的計劃當中
[00:05:49.800 --> 00:05:52.200]  而我們要留意一件事是
[00:05:52.200 --> 00:05:55.200]  原來神在人的生命當中的計劃
[00:05:55.200 --> 00:05:59.600]  一切是從認識開始
[00:05:59.600 --> 00:06:01.600]  認識這個字
[00:06:01.600 --> 00:06:03.400]  其實在舊約傳統裏面
[00:06:03.400 --> 00:06:07.800]  其實可以用來做比喻爲夫妻之間那種很親密
[00:06:07.800 --> 00:06:09.200]  連連的關係
[00:06:09.200 --> 00:06:11.600]  代表一種很深切的認識
[00:06:11.600 --> 00:06:14.400]  和一種很深切的關懷
[00:06:14.400 --> 00:06:15.800]  原來我們見到
[00:06:15.800 --> 00:06:19.400]  是神先和我們有一個這麼深切的關係
[00:06:19.400 --> 00:06:20.800]  那麼認識我們
[00:06:20.800 --> 00:06:23.000]  祂纔去創造我們
[00:06:23.000 --> 00:06:26.400]  原來是神先和我們有一個這麼深切的關係
[00:06:26.400 --> 00:06:28.000]  祂很認識我們
[00:06:28.000 --> 00:06:30.200]  然後纔將我們分別爲聖
[00:06:30.200 --> 00:06:33.800]  單單地屬於祂 爲祂而活
[00:06:33.800 --> 00:06:38.000]  原來是神先和我們有一個這麼深切的關係
[00:06:38.000 --> 00:06:39.200]  認識我們
[00:06:39.200 --> 00:06:40.600]  然後才猜探我們
[00:06:40.600 --> 00:06:46.600]  去承擔祂爲我們在生命當中所命定的即是
[00:06:46.600 --> 00:06:50.000]  我們從耶利米身上看到的就是
[00:06:50.000 --> 00:06:53.200]  原來我們見到神認識我們
[00:06:53.200 --> 00:06:54.800]  遠比我們所知道
[00:06:54.800 --> 00:06:57.000]  離得深和遠
[00:06:57.000 --> 00:07:00.400]  做我們每一個人都有他的目的計劃
[00:07:00.400 --> 00:07:04.800]  並且樂意人能夠回應他的目的和計劃
[00:07:04.800 --> 00:07:08.000]  原來我們的生命不是偶然
[00:07:08.000 --> 00:07:11.400]  我們的生命也都不是一個意外
[00:07:11.400 --> 00:07:16.000]  我們每一個人的受造有他的目的和使命
[00:07:16.000 --> 00:07:18.400]  神決定我們在哪裏出生
[00:07:18.400 --> 00:07:19.800]  何時出生
[00:07:19.800 --> 00:07:22.000]  在哪個環境裏面長大
[00:07:22.000 --> 00:07:24.400]  成長 有多長的壽命
[00:07:24.400 --> 00:07:28.200]  全部都一切有神的心意在裏面
[00:07:28.200 --> 00:07:30.600]  神也都在這個時候
[00:07:30.600 --> 00:07:32.600]  在這個世界裏面工作
[00:07:32.600 --> 00:07:36.400]  祂都期望這個世界裏面每一個人都能夠認識祂
[00:07:36.400 --> 00:07:38.200]  歸屬於祂
[00:07:38.200 --> 00:07:42.200]  神同樣也都期望我們每一個屬於祂的人
[00:07:42.200 --> 00:07:43.800]  能夠爲祂而活
[00:07:43.800 --> 00:07:46.800]  參與祂在地上這份工作
[00:07:46.800 --> 00:07:51.800]  這個是我們每一個人被造的目的
[00:07:51.800 --> 00:07:53.800]  不過我們可能就會問
[00:07:53.800 --> 00:07:58.200]  哇 怎樣才知道神在我們生命當中的計劃呢
[00:07:58.200 --> 00:07:59.400]  我們很多時候會覺得
[00:07:59.400 --> 00:08:02.000]  哇 要知道神在我們當中的計劃
[00:08:02.000 --> 00:08:04.600]  很抽象 很難明
[00:08:04.600 --> 00:08:08.400]  又或者要知道神在我們生命當中的所謂呼召
[00:08:08.400 --> 00:08:10.200]  很難哦
[00:08:10.200 --> 00:08:12.200]  我們很多時候就會覺得
[00:08:12.200 --> 00:08:15.200]  是牧師 傳道人 宣教士
[00:08:15.200 --> 00:08:17.400]  纔可以有呼召
[00:08:17.400 --> 00:08:22.000]  纔會被神差派去做特別的差事
[00:08:22.000 --> 00:08:23.800]  其實很想告訴大家
[00:08:23.800 --> 00:08:27.600]  這個其實很多時候是華人教會受聖俗二分的影響
[00:08:27.600 --> 00:08:30.000]  有這樣的誤解
[00:08:30.000 --> 00:08:32.000]  其實所謂的呼召
[00:08:32.000 --> 00:08:34.400]  可以說是有三個層面
[00:08:34.400 --> 00:08:35.200]  三個層面
[00:08:35.200 --> 00:08:38.200]  包括是救恩 成聖和服侍
[00:08:38.200 --> 00:08:41.200]  而這三個層面是同時進行
[00:08:41.200 --> 00:08:43.800]  神呼召人進入救恩的時候
[00:08:43.800 --> 00:08:48.400]  其實同時也呼召人進入成聖和服侍
[00:08:48.400 --> 00:08:54.600]  所以呼召是從我們進入救恩裏面就開始
[00:08:54.600 --> 00:08:56.800]  當我們信主的那一刻
[00:08:56.800 --> 00:08:59.000]  我們成爲神的兒女的時候
[00:08:59.000 --> 00:09:01.400]  同時也成爲主的門徒
[00:09:01.400 --> 00:09:03.000]  我們要學習基督
[00:09:03.000 --> 00:09:05.400]  成爲一個過成聖的生活
[00:09:05.400 --> 00:09:09.200]  同時也要學習如何去參與服侍
[00:09:09.200 --> 00:09:11.800]  所以救恩 成聖 服侍
[00:09:11.800 --> 00:09:16.000]  是三個層面同時包括在呼召裏面
[00:09:16.000 --> 00:09:20.400]  而牧師 傳道人 或者是宣教士
[00:09:20.400 --> 00:09:22.800]  不過是上帝在不同的階段
[00:09:22.800 --> 00:09:24.200]  不同的時候
[00:09:24.200 --> 00:09:25.600]  感動祂的兒女
[00:09:25.600 --> 00:09:29.800]  起來擔當不同的職事而議
[00:09:29.800 --> 00:09:32.600]  所以不只是在教會里面擔任聖職
[00:09:32.600 --> 00:09:35.200]  才叫領受神的呼召
[00:09:35.200 --> 00:09:37.600]  領受神的服侍
[00:09:37.600 --> 00:09:40.200]  其實一個鋼琴老師
[00:09:40.200 --> 00:09:42.400]  如果你覺得這個琴技
[00:09:42.400 --> 00:09:44.800]  是上帝所賜給你的話
[00:09:44.800 --> 00:09:48.000]  你都能夠在你的工作裏面去服侍神
[00:09:48.000 --> 00:09:51.000]  透過神給你的認真教學
[00:09:51.000 --> 00:09:53.000]  真心愛惜學生
[00:09:53.000 --> 00:09:56.200]  讓這些學生感受到基督的愛
[00:09:56.200 --> 00:09:58.400]  和感受到那份價值觀
[00:09:58.400 --> 00:10:04.200]  你也同時起來回應這個呼召服侍神
[00:10:04.200 --> 00:10:06.200]  又或者有時候我們會看到
[00:10:06.200 --> 00:10:09.200]  有些牧師 傳道人 宣教士
[00:10:09.200 --> 00:10:11.600]  一起來服侍祂就是這樣
[00:10:11.600 --> 00:10:14.200]  就是有這麼大的能力
[00:10:14.200 --> 00:10:16.200]  但是我想告訴大家
[00:10:16.200 --> 00:10:20.800]  當神呼召一個人起來服侍祂的時候
[00:10:20.800 --> 00:10:25.800]  神是以一些實際的環境去塑造和預備
[00:10:25.800 --> 00:10:29.200]  讓人能夠成爲一個合用的器皿
[00:10:29.200 --> 00:10:31.200]  而我們從耶利米身上
[00:10:31.200 --> 00:10:32.800]  也同時看到
[00:10:32.800 --> 00:10:36.800]  神是用實際的環境塑造建立耶利米
[00:10:36.800 --> 00:10:41.400]  我們的神並不是一個離地抽象的神
[00:10:41.400 --> 00:10:45.800]  神是用一個很實際的環境預備人成爲祂合用的器皿
[00:10:45.800 --> 00:10:51.000]  讓耶利米能夠承繼列國先知的職份
[00:10:51.000 --> 00:10:55.400]  神如何用一個實際環境去塑造建立耶利米呢?
[00:10:55.400 --> 00:10:58.600]  如果我們看經文第一章第一節
[00:10:58.600 --> 00:11:01.200]  我們知道耶利米其實是在哪裏出生的呢?
[00:11:01.200 --> 00:11:04.200]  祂出生在一個祭司家庭
[00:11:04.200 --> 00:11:07.000]  他們住的地方是一個祭司的城市
[00:11:07.000 --> 00:11:11.000]  說的是左倫右裏都是祭司
[00:11:11.000 --> 00:11:15.400]  其實救浴的祭司我們知道是人神之間的橋樑
[00:11:15.400 --> 00:11:18.600]  祭司是代表人去到神面前獻祭
[00:11:18.600 --> 00:11:21.000]  求問心意 認識神
[00:11:21.000 --> 00:11:24.200]  而他們也很着重土告的生活
[00:11:24.200 --> 00:11:27.000]  所以耶利米我們可以想象的就是
[00:11:27.000 --> 00:11:30.000]  祂一出生就已經是耳語目掩
[00:11:30.000 --> 00:11:33.400]  信仰羣體裏面很多很多的事情
[00:11:33.400 --> 00:11:35.200]  很多的宗教禮儀
[00:11:35.200 --> 00:11:38.200]  相信都成爲祂血液的一部分
[00:11:38.200 --> 00:11:42.200]  耶利米的父親我們知道是希臘家
[00:11:42.200 --> 00:11:45.000]  而這位希臘家有學者指出
[00:11:45.000 --> 00:11:49.800]  很大機會就是當時的大祭司希臘家
[00:11:49.800 --> 00:11:52.000]  而這位大祭司希臘家
[00:11:52.000 --> 00:11:56.400]  同時也是當時約西亞王重修聖殿的時候
[00:11:56.400 --> 00:11:58.800]  他發現了這個律法書
[00:11:58.800 --> 00:12:01.600]  這個大祭司發現了這個律法書
[00:12:01.600 --> 00:12:06.800]  所以引發這個宗教改革復興的那位大祭司
[00:12:06.800 --> 00:12:10.400]  我們看到耶利米的父親除了是一個祭司
[00:12:10.400 --> 00:12:13.200]  甚至可能是一個大祭司之外
[00:12:13.200 --> 00:12:16.000]  我們也都知道原來耶利米的嬸嬸
[00:12:16.000 --> 00:12:20.600]  斯納達其實也是一個女仙子
[00:12:20.600 --> 00:12:24.400]  當時的王約西亞發現了這個律法書之後
[00:12:24.400 --> 00:12:28.400]  他已定了這個宗教改革復興的運動的時候
[00:12:28.400 --> 00:12:31.800]  他爲要掃除一切的宗教偶像崇拜
[00:12:31.800 --> 00:12:35.000]  特別曾經派人去見這位女仙子
[00:12:35.000 --> 00:12:38.000]  求問她的意見
[00:12:38.000 --> 00:12:41.400]  如果這些資料是準確的話
[00:12:41.400 --> 00:12:42.800]  我們可以說
[00:12:42.800 --> 00:12:45.200]  就是神原來一早已經將耶利米
[00:12:45.200 --> 00:12:48.200]  安放在一個很敬虔的家庭
[00:12:48.200 --> 00:12:51.400]  給祂一個非常珍貴的屬靈
[00:12:51.400 --> 00:12:53.600]  養尿和資產
[00:12:53.600 --> 00:12:55.800]  祂預備耶利米能夠成爲一個
[00:12:55.800 --> 00:13:01.000]  合神心意 合神所用的器皿
[00:13:01.000 --> 00:13:04.000]  可能這樣說大家會覺得很抽象
[00:13:04.000 --> 00:13:08.200]  或者讓我們看看比較熟悉的仕途保羅
[00:13:08.200 --> 00:13:09.600]  保羅經常說
[00:13:09.600 --> 00:13:13.400]  他是在武福之中已經蒙神揀選
[00:13:13.400 --> 00:13:15.000]  而我們從保羅的生命
[00:13:15.000 --> 00:13:18.000]  我們見到是神讓保羅一出生
[00:13:18.000 --> 00:13:20.200]  就成爲一個羅馬公民
[00:13:20.200 --> 00:13:23.400]  羅馬公民其實就像今天的美國公民
[00:13:23.400 --> 00:13:25.200]  只要你是美國公民的話
[00:13:25.200 --> 00:13:27.600]  你就有很多的特權
[00:13:27.600 --> 00:13:29.600]  神不僅讓保羅一出生
[00:13:29.600 --> 00:13:33.000]  就成爲一個很有特權的羅馬公民
[00:13:33.000 --> 00:13:36.200]  他甚至都給保羅接受最好的教育
[00:13:36.200 --> 00:13:38.200]  熟悉神的律法
[00:13:38.200 --> 00:13:41.200]  但我們見到這一切不是偶然
[00:13:41.200 --> 00:13:44.600]  這一切都是神要預備保羅
[00:13:44.600 --> 00:13:46.800]  讓他能夠承擔仕途的職份
[00:13:46.800 --> 00:13:48.800]  令到他可以去到世界各地
[00:13:48.800 --> 00:13:52.800]  去傳揚福音 爲福音增便
[00:13:52.800 --> 00:13:58.000]  而這一切都是預備他能夠爲上帝
[00:13:58.000 --> 00:14:01.600]  爲神去成爲一個合用的器皿
[00:14:01.600 --> 00:14:03.400]  我們知道《仕途行傳》裏面
[00:14:03.400 --> 00:14:05.800]  亦都曾經花過篇幅去描述
[00:14:05.800 --> 00:14:09.400]  保羅因着他有羅馬公民這個身份
[00:14:09.400 --> 00:14:12.400]  所以他可以上掃去到羅馬的皇帝
[00:14:12.400 --> 00:14:14.600]  亦都因此有機會
[00:14:14.600 --> 00:14:17.800]  能夠去到當時世界的中心羅馬
[00:14:17.800 --> 00:14:21.400]  去禪明福音
[00:14:21.400 --> 00:14:23.200]  我們見到
[00:14:23.200 --> 00:14:26.600]  神將人放在不同的環境裏面
[00:14:26.600 --> 00:14:28.800]  其實是要預備我們去成長
[00:14:28.800 --> 00:14:33.000]  去建立我們成爲祂合用的器皿
[00:14:33.000 --> 00:14:35.400]  成就祂的計劃
[00:14:35.400 --> 00:14:39.400]  而當我們回望我們過去的成長的時候
[00:14:39.400 --> 00:14:42.200]  我們有什麼發現呢
[00:14:42.200 --> 00:14:44.400]  我們有沒有見到神在當中
[00:14:44.400 --> 00:14:48.000]  有什麼心意去跟我們說呢
[00:14:48.000 --> 00:14:50.000]  其實回應呼召
[00:14:50.000 --> 00:14:52.800]  其實就是在人生不同的階段
[00:14:52.800 --> 00:14:55.000]  去尋找神的宗旨
[00:14:55.000 --> 00:14:59.000]  在我們的生命當中神對我們的計劃
[00:14:59.000 --> 00:15:02.200]  讓我們在人生當中不同的階段的時候
[00:15:02.200 --> 00:15:04.800]  能夠起來去爲祂服侍
[00:15:04.800 --> 00:15:10.200]  在不同的崗位當中去服侍我們的上帝
[00:15:10.200 --> 00:15:12.400]  其實我認識有一位朋友
[00:15:12.400 --> 00:15:15.200]  他在護老院裏面工作
[00:15:15.200 --> 00:15:17.200]  他家裏非常複雜
[00:15:17.200 --> 00:15:22.200]  爸爸媽媽很小的時候兩個都離異
[00:15:22.200 --> 00:15:27.200]  有幾年這位朋友很小的時候在孤園裏長大
[00:15:27.200 --> 00:15:30.200]  所以他很懂得自己打理自己
[00:15:30.200 --> 00:15:34.600]  後來他三兄弟他跟媽媽爺爺一起住
[00:15:34.600 --> 00:15:36.200]  他因爲是大哥哥
[00:15:36.200 --> 00:15:37.400]  所以他告訴我
[00:15:37.400 --> 00:15:39.000]  就是在他十幾歲的時候
[00:15:39.000 --> 00:15:40.600]  還是很年輕的時候
[00:15:40.600 --> 00:15:43.800]  他因爲爸爸長期患病
[00:15:43.800 --> 00:15:47.200]  他有一個弟弟突然離世
[00:15:47.200 --> 00:15:51.600]  而爺爺媽媽也在那幾年相繼年紀大
[00:15:51.600 --> 00:15:54.000]  這位朋友就在這幾年裏面
[00:15:54.000 --> 00:15:57.800]  一個人獨立照顧幾個病患的親人
[00:15:57.800 --> 00:16:00.200]  直至他們的離世
[00:16:00.200 --> 00:16:04.200]  幾年裏面去醫院要搞什麼手續
[00:16:04.200 --> 00:16:06.800]  病人在什麼階段會有什麼反應
[00:16:06.800 --> 00:16:08.400]  需要什麼安慰
[00:16:08.400 --> 00:16:11.400]  他都一一療愈指掌
[00:16:11.400 --> 00:16:12.200]  我就跟他說
[00:16:12.200 --> 00:16:16.200]  你這幾年面對這些挑戰
[00:16:16.200 --> 00:16:18.200]  其實都很不容易的
[00:16:18.200 --> 00:16:19.200]  他說是的
[00:16:19.200 --> 00:16:23.400]  不過他說他當這些是神給他的磨練和挑戰
[00:16:23.400 --> 00:16:27.000]  後來當他家裏的老人家陸續離開之後
[00:16:27.000 --> 00:16:29.200]  他就申請在老人院裏面做
[00:16:29.200 --> 00:16:32.400]  並且一路去進修 讀護理
[00:16:32.400 --> 00:16:34.600]  埋身照顧這些老人家
[00:16:34.600 --> 00:16:35.400]  他跟我說
[00:16:35.400 --> 00:16:37.000]  對着這些院友
[00:16:37.000 --> 00:16:39.000]  他覺得好像對着家裏人一樣
[00:16:39.000 --> 00:16:40.800]  特別當他們病的時候
[00:16:40.800 --> 00:16:44.400]  這位朋友對這些老人家
[00:16:44.400 --> 00:16:47.200]  很明白他們的心情和需要
[00:16:47.200 --> 00:16:49.400]  老人家見到他也很開心
[00:16:49.400 --> 00:16:51.200]  經常都什麼歌前什麼歌后
[00:16:51.200 --> 00:16:53.800]  因爲這位朋友是很疼老人家
[00:16:53.800 --> 00:16:57.000]  經常都安慰他們 跟他們說笑
[00:16:57.000 --> 00:16:59.200]  雖然工作壓力是很大
[00:16:59.200 --> 00:17:01.400]  但他覺得很有意義
[00:17:01.400 --> 00:17:02.400]  因爲他覺得
[00:17:02.400 --> 00:17:06.000]  神就是用他過去這些經歷和同理心
[00:17:06.000 --> 00:17:07.400]  讓他在此時此刻
[00:17:07.400 --> 00:17:10.600]  能夠照顧這羣老人家的生命
[00:17:10.600 --> 00:17:12.800]  讓他們能夠在晚年的時候
[00:17:12.800 --> 00:17:17.000]  都能夠感受到人間有愛
[00:17:17.000 --> 00:17:18.800]  回應神的邀請
[00:17:18.800 --> 00:17:20.000]  來服侍他
[00:17:20.000 --> 00:17:22.400]  是一件蒙恩的事情
[00:17:22.400 --> 00:17:24.800]  因爲神認識我們每一個
[00:17:24.800 --> 00:17:27.400]  知道我們每一個的生命
[00:17:27.400 --> 00:17:29.800]  也知道我們每一個的計劃
[00:17:29.800 --> 00:17:31.200]  回應夫照
[00:17:31.200 --> 00:17:34.800]  其實就是回應神在我們生命當中的心意
[00:17:34.800 --> 00:17:37.000]  其實神除了讓耶利米知道
[00:17:37.000 --> 00:17:39.400]  回應夫照來服侍他
[00:17:39.400 --> 00:17:43.000]  就是回應神在我們生命中的計劃和心意之外
[00:17:43.000 --> 00:17:45.200]  神也讓耶利米知道
[00:17:45.200 --> 00:17:48.800]  蒙照是神邀請人經歷祂的恩典
[00:17:48.800 --> 00:17:52.800]  和經歷祂同在的一個機會
[00:17:52.800 --> 00:17:53.800]  第六節
[00:17:53.800 --> 00:17:55.200]  經文這樣說
[00:17:55.200 --> 00:17:56.000]  我就說
[00:17:56.000 --> 00:17:57.600]  哎 主耶和華
[00:17:57.600 --> 00:17:58.400]  你看看
[00:17:58.400 --> 00:18:00.000]  我都不知道怎麼說
[00:18:00.000 --> 00:18:01.800]  因爲我年輕
[00:18:01.800 --> 00:18:03.200]  耶和華對我說
[00:18:03.200 --> 00:18:04.800]  你不要說我年輕
[00:18:04.800 --> 00:18:06.200]  因爲我猜測你去哪裏
[00:18:06.200 --> 00:18:07.400]  你就要去哪裏
[00:18:07.400 --> 00:18:09.000]  我吩咐你說什麼話
[00:18:09.000 --> 00:18:10.200]  你都要說
[00:18:10.200 --> 00:18:11.600]  你不要怕他們
[00:18:11.600 --> 00:18:13.000]  因爲我跟你在一起
[00:18:13.000 --> 00:18:14.200]  我要拯救你
[00:18:14.200 --> 00:18:17.600]  這個是耶和華說的
[00:18:17.600 --> 00:18:18.600]  我們看到
[00:18:18.600 --> 00:18:22.200]  其實當耶利米用我年輕爲理由
[00:18:22.200 --> 00:18:25.000]  去推辭神的夫照的時候
[00:18:25.000 --> 00:18:27.800]  其實一點都不難理解
[00:18:27.800 --> 00:18:28.600]  因爲我們看到
[00:18:28.600 --> 00:18:32.200]  神不單單要耶利米做先知
[00:18:32.200 --> 00:18:36.400]  他更加要耶利米做列國的先知
[00:18:36.400 --> 00:18:38.400]  做列國的先知代表的是
[00:18:38.400 --> 00:18:40.600]  他服侍的範圍非常之大
[00:18:40.600 --> 00:18:42.600]  除了自己的國家猶大
[00:18:42.600 --> 00:18:45.800]  更加和猶大鄰近的所有各個國家
