
[00:00:00.000 --> 00:00:02.360]  以下這個人叫做蘇利文
[00:03:16.020 --> 00:03:18.040]  這是第一組相對的字
[00:03:18.040 --> 00:03:19.620]  如果你看約翰福音第九章
[00:03:19.620 --> 00:03:21.420]  有第二組相對的字
[00:03:21.420 --> 00:03:24.580]  就是看不見和看得見
[00:03:24.580 --> 00:03:27.740]  其實這兩組相對的字很有關係
[00:03:27.740 --> 00:03:31.460]  其實看不見就是形在黑暗裡
[00:03:31.460 --> 00:03:34.880]  但看得見就是重見光明
[00:03:34.880 --> 00:03:39.200]  或者我們先看約翰福音第一章第四節
[00:03:39.200 --> 00:03:40.820]  大家只要看到我們一起讀
[00:03:40.820 --> 00:03:41.980]  一二三
[00:03:41.980 --> 00:03:44.460]  生命在他裡頭
[00:03:44.460 --> 00:03:47.500]  這生命就是人的光
[00:03:47.500 --> 00:03:49.940]  紅色的字他就是耶穌
[00:03:49.940 --> 00:03:51.500]  耶穌就是神
[00:03:51.500 --> 00:03:53.400]  所以生命在他裡頭
[00:03:53.400 --> 00:03:55.480]  就是神的生命
[00:03:55.480 --> 00:03:56.300]  就是神
[00:03:56.300 --> 00:03:57.180]  就是耶穌
[00:03:57.180 --> 00:03:59.940]  當我們和耶穌建立關係的時候
[00:03:59.940 --> 00:04:02.820]  神的生命就進入我們裡面
[00:04:02.820 --> 00:04:05.740]  和我們建立關係
[00:04:05.740 --> 00:04:08.780]  這個關係帶來我們生命有什麼呢
[00:04:08.780 --> 00:04:10.820]  就是第二句
[00:04:10.820 --> 00:04:14.360]  這生命就是人的光
[00:04:14.360 --> 00:04:17.960]  那個光字就是光明的生命
[00:04:17.960 --> 00:04:21.020]  這生命就是人的光
[00:04:21.020 --> 00:04:24.420]  其實我們每一個信了耶穌的人
[00:04:24.420 --> 00:04:25.860]  每一個基督徒
[00:04:25.860 --> 00:04:28.540]  都可以有光明的生命
[00:04:28.540 --> 00:04:31.100]  那什麼叫光明的生命呢
[00:04:31.100 --> 00:04:33.580]  光明的生命不是在表現
[00:04:33.580 --> 00:04:35.900]  光明的生命就是做好事
[00:04:35.900 --> 00:04:36.940]  做善事
[00:04:36.940 --> 00:04:38.260]  不做壞事
[00:04:38.260 --> 00:04:39.820]  不只是這麼簡單
[00:04:39.820 --> 00:04:42.120]  這麼深層的是什麼呢
[00:04:42.120 --> 00:04:43.940]  光明的生命就是在說
[00:04:43.940 --> 00:04:47.580]  究竟你有多認識我們所信的神
[00:04:47.580 --> 00:04:50.580]  究竟你和神的關係有多親密
[00:04:50.580 --> 00:04:51.860]  有多密切
[00:04:51.860 --> 00:04:54.900]  究竟你願不願意將你人生的每一個部分
[00:04:54.900 --> 00:04:57.540]  每一個細節都交託給神
[00:04:57.540 --> 00:05:01.580]  你信得過祂一路帶領你
[00:05:01.580 --> 00:05:02.660]  所以
[00:05:02.660 --> 00:05:04.020]  光明的生命
[00:05:04.020 --> 00:05:08.140]  其實就是《約翰福音》第九章的漢德建
[00:05:08.140 --> 00:05:09.380]  漢德建是怎樣呢
[00:05:09.380 --> 00:05:11.420]  我們看《約翰福音》一章五字
[00:05:11.420 --> 00:05:12.860]  第二節
[00:05:12.860 --> 00:05:13.540]  我們一起讀
[00:05:13.540 --> 00:05:14.820]  一二三
[00:05:14.820 --> 00:05:16.620]  光照在黑暗裡
[00:05:16.620 --> 00:05:19.820]  黑暗卻不接受光
[00:05:19.820 --> 00:05:22.260]  我想問這裡有多少弟兄姊妹呢
[00:05:22.260 --> 00:05:25.580]  你曾經在一個地方身首不見五指
[00:05:25.580 --> 00:05:27.700]  黑到身首不見五指
[00:05:27.700 --> 00:05:30.020]  香港這麼光其實很少
[00:05:30.020 --> 00:05:32.340]  可能在外國就有機會
[00:05:32.340 --> 00:05:33.980]  我也試過在美國那裡
[00:05:33.980 --> 00:05:36.020]  房間塞滿所有東西
[00:05:36.020 --> 00:05:38.060]  完全看不到自己的手指
[00:05:38.060 --> 00:05:39.100]  叫做身首不見五指
[00:05:39.100 --> 00:05:41.780]  其實香港人很少經歷這件事
[00:05:41.780 --> 00:05:43.060]  但是如果你
[00:05:43.060 --> 00:05:45.020]  一個地方完全黑暗
[00:05:45.020 --> 00:05:46.220]  身首不見五指
[00:05:46.220 --> 00:05:47.980]  你開著電筒就不同了
[00:05:47.980 --> 00:05:50.700]  你光一點容易讓你看見
[00:05:50.700 --> 00:05:52.780]  起碼在範圍裡面清楚一點
[00:05:52.780 --> 00:05:54.380]  但是這裡說的是不同的
[00:05:54.380 --> 00:05:56.140]  你開著電筒的時候
[00:05:56.140 --> 00:05:57.620]  這次不可行
[00:05:57.620 --> 00:05:59.380]  那些本來照明了
[00:05:59.380 --> 00:06:01.420]  但是黑暗推回頭了
[00:06:01.420 --> 00:06:02.260]  為什麼呢
[00:06:02.260 --> 00:06:03.980]  這裡說的是人的生命
[00:06:03.980 --> 00:06:08.300]  因為人的生命不肯在光明裡面
[00:06:08.300 --> 00:06:10.580]  不接受光明
[00:06:10.580 --> 00:06:12.580]  寧願自己在黑暗裡面
[00:06:12.580 --> 00:06:13.660]  就是說什麼
[00:06:13.660 --> 00:06:18.660]  寧願自己在神掌管的範圍以外的地方
[00:06:18.660 --> 00:06:20.860]  就是說的具體是什麼
[00:06:20.860 --> 00:06:22.940]  就是我們聽講道的時候
[00:06:22.940 --> 00:06:24.420]  聽完就算了
[00:06:24.420 --> 00:06:25.820]  我們不願意遵守
[00:06:25.820 --> 00:06:27.140]  不願意去實行
[00:06:27.140 --> 00:06:29.780]  又或者不願意遵守神的心意
[00:06:29.780 --> 00:06:31.700]  走在光明裡面
[00:06:31.700 --> 00:06:34.260]  這個不是說的只是表面的東西
[00:06:34.260 --> 00:06:36.780]  可能有人的表面很光明很善良
[00:06:36.780 --> 00:06:38.340]  但是心裡面很多的詭詐
[00:06:38.340 --> 00:06:39.740]  很想利用人利用事
[00:06:39.740 --> 00:06:40.860]  就是說的那件事
[00:06:40.860 --> 00:06:42.380]  又或者可能我們
[00:06:42.380 --> 00:06:43.700]  神啊 祢是我的主
[00:06:43.700 --> 00:06:45.060]  但是我的生命
[00:06:45.060 --> 00:06:48.300]  這些部分就被祢觸碰到
[00:06:48.300 --> 00:06:49.700]  被祢掌管到
[00:06:49.700 --> 00:06:50.660]  但是有些是不行的
[00:06:50.660 --> 00:06:51.860]  祢不可以觸碰的
[00:06:51.860 --> 00:06:53.300]  祢不要觸碰
[00:06:53.300 --> 00:06:55.900]  又或者有些人有壞習慣
[00:06:55.900 --> 00:06:57.780]  你搞來搞去搞不定
[00:06:57.780 --> 00:06:59.420]  你不相信自己能搞定
[00:06:59.420 --> 00:07:02.940]  甚至你不相信神能搞定
[00:07:02.940 --> 00:07:03.500]  弟子們
[00:07:03.500 --> 00:07:09.020]  這種的不信會帶來人生很多絕望
[00:07:09.020 --> 00:07:10.860]  這種的黑暗就是
[00:07:10.860 --> 00:07:13.780]  約翰福音第九章的「漢不見」
[00:07:13.780 --> 00:07:16.220]  所以我們歸納
[00:07:16.220 --> 00:07:19.300]  其實「漢不見」和「漢得見」
[00:07:19.300 --> 00:07:20.620]  究竟有什麼關係
[00:07:20.620 --> 00:07:22.220]  關鍵在哪裡呢?
[00:07:22.220 --> 00:07:25.460]  「漢不見」和「漢得見」的關鍵
[00:07:25.460 --> 00:07:27.780]  就是你是否神同有
[00:07:27.780 --> 00:07:30.060]  是否和神有親密的關係
[00:07:30.060 --> 00:07:31.940]  你和神的關係如何
[00:07:31.940 --> 00:07:33.540]  你有多認識神
[00:07:33.540 --> 00:07:35.220]  這是關鍵
[00:07:35.220 --> 00:07:40.980]  究竟我們如何從「漢不見」去到「漢得見」呢?
[00:07:40.980 --> 00:07:43.420]  今天約翰福音第九章的四經
[00:07:43.420 --> 00:07:46.460]  和我們說有兩個秘訣
[00:07:46.460 --> 00:07:48.820]  以下時間我想和大家說這兩個秘訣
[00:07:48.820 --> 00:07:51.780]  從「漢不見」去到「漢得見」
[00:07:51.780 --> 00:07:53.060]  第一個秘訣
[00:07:53.060 --> 00:07:56.700]  就是我們要承認自己「漢不見」
[00:07:56.700 --> 00:08:01.580]  並且信靠信服耶穌基督的指引
[00:08:01.580 --> 00:08:04.780]  我們看看這個天生失明的人
[00:08:04.780 --> 00:08:06.340]  他如何形容自己
[00:08:06.340 --> 00:08:08.940]  我們看約翰福音的九章二十五節
[00:08:08.940 --> 00:08:09.700]  等一會我們一起讀
[00:08:09.700 --> 00:08:10.780]  一二三
[00:08:10.780 --> 00:08:14.100]  「他說他是個罪人不是
[00:08:14.100 --> 00:08:15.420]  我不知道
[00:08:15.420 --> 00:08:17.300]  有一件事我知道
[00:08:17.300 --> 00:08:19.780]  從前我是黑眼的
[00:08:19.780 --> 00:08:22.260]  如今能看見了」
[00:08:22.260 --> 00:08:25.140]  這個天生失明的人很清楚
[00:08:25.140 --> 00:08:28.820]  我是完全看不到
[00:08:28.820 --> 00:08:30.700]  承認自己的狀態
[00:08:30.700 --> 00:08:34.260]  我是完全看不到東西的人
[00:08:34.260 --> 00:08:36.420]  但是另外一邊廂
[00:08:36.420 --> 00:08:38.500]  法利塞人又如何說呢?
[00:08:38.500 --> 00:08:40.020]  我們看九章十六節
[00:08:40.020 --> 00:08:40.460]  我們一起讀
[00:08:40.460 --> 00:08:41.460]  一二三
[00:08:41.460 --> 00:08:43.620]  「法利塞人中有的說
[00:08:43.620 --> 00:08:46.500]  這個人不是從神來的
[00:08:46.500 --> 00:08:49.180]  因為他不守安息日
[00:08:49.180 --> 00:08:50.300]  又有人說
[00:08:50.300 --> 00:08:54.300]  一個罪人怎能這樣的神跡呢?
[00:08:54.300 --> 00:08:57.100]  他們就起了紛爭」
[00:08:57.100 --> 00:08:58.380]  法利塞人如何說呢?
[00:08:58.380 --> 00:09:00.900]  他們在爭論無謂的事情
[00:09:00.900 --> 00:09:04.740]  其實好事就是耶穌在治好一個人
[00:09:04.740 --> 00:09:06.700]  讓他可以看得見
[00:09:06.700 --> 00:09:09.180]  但是法利塞人在爭論無聊的問題
[00:09:09.180 --> 00:09:10.660]  安息日
[00:09:10.660 --> 00:09:12.660]  什麼都不可以做
[00:09:12.660 --> 00:09:15.220]  他竟然去治人
[00:09:15.220 --> 00:09:16.460]  有沒有搞錯?
[00:09:16.460 --> 00:09:17.780]  有另外一個問題
[00:09:17.780 --> 00:09:18.900]  他有罪人
[00:09:18.900 --> 00:09:19.860]  他不是神
[00:09:19.860 --> 00:09:21.300]  他怎能行神跡
[00:09:21.300 --> 00:09:22.780]  不可能行到神跡的
[00:09:22.780 --> 00:09:24.460]  爭論無謂的事情
[00:09:24.460 --> 00:09:25.260]  等一會
[00:09:25.260 --> 00:09:27.580]  法利塞人的心是怎樣?
[00:09:27.580 --> 00:09:31.340]  如果我們覺得自己看得見
[00:09:31.340 --> 00:09:33.580]  甚至好像法利塞人這樣說
[00:09:33.580 --> 00:09:35.220]  「我知道一切」
[00:09:35.220 --> 00:09:38.460]  其實如果我們覺得自己知道一切
[00:09:38.460 --> 00:09:40.060]  我們在潛意識上是在說
[00:09:40.060 --> 00:09:41.740]  「耶穌祢不用提醒我」
[00:09:41.740 --> 00:09:43.140]  「聖靈不用提醒我」
[00:09:43.140 --> 00:09:44.820]  「我知道一切」
[00:09:44.820 --> 00:09:47.460]  如果我們這樣的心態
[00:09:47.460 --> 00:09:49.580]  我們就不會去尋求
[00:09:49.580 --> 00:09:51.140]  跟神有更深的關係
[00:09:51.140 --> 00:09:52.300]  因為你什麼都知道
[00:09:52.300 --> 00:09:53.260]  你什麼都看見
[00:09:53.260 --> 00:09:54.260]  你什麼都明白
[00:09:54.260 --> 00:09:55.300]  既然明白
[00:09:55.300 --> 00:09:56.140]  既然是原理的
[00:09:56.140 --> 00:09:57.260]  你不用問神
[00:09:57.260 --> 00:09:58.860]  不用聖靈提醒你
[00:09:58.860 --> 00:10:01.460]  於是我們慢慢會進入一個狀態
[00:10:01.460 --> 00:10:02.780]  就是批評這個不行
[00:10:02.780 --> 00:10:03.660]  那個不行
[00:10:03.660 --> 00:10:04.740]  論斷這個不行
[00:10:04.740 --> 00:10:05.860]  那個不行
[00:10:05.860 --> 00:10:07.860]  我舉個例子
[00:10:07.860 --> 00:10:09.780]  我不知道大家讀書的時候
[00:10:09.780 --> 00:10:11.020]  有沒有同學是這樣
[00:10:11.020 --> 00:10:12.500]  我們有一些同學是這樣的
[00:10:12.500 --> 00:10:14.420]  考試考得不好的時候
[00:10:14.420 --> 00:10:15.820]  他會說什麼呢?
[00:10:15.820 --> 00:10:18.060]  「最壞是老師」
[00:10:18.060 --> 00:10:19.380]  「他教得不好」
[00:10:19.380 --> 00:10:20.740]  「害死我們」
[00:10:20.740 --> 00:10:23.500]  又或者題目實在太深
[00:10:23.500 --> 00:10:24.500]  太離譜
[00:10:24.500 --> 00:10:26.060]  不是應該這樣出的
[00:10:26.060 --> 00:10:28.060]  但是他卻看不見
[00:10:28.060 --> 00:10:31.860]  可能自己讀書的方法出現問題
[00:10:31.860 --> 00:10:34.340]  讀書的計劃出現問題
[00:10:34.340 --> 00:10:36.980]  可能有些人很喜歡發脾氣
[00:10:36.980 --> 00:10:38.580]  一發脾氣就罵人
[00:10:38.580 --> 00:10:41.060]  說些話令人很難堪
[00:10:41.060 --> 00:10:42.060]  他會怎麼說呢?
[00:10:42.060 --> 00:10:42.940]  「為什麼我這樣做呢?」
[00:10:42.940 --> 00:10:45.340]  「因為他惹我生氣」
[00:10:45.340 --> 00:10:46.420]  他完全看不到
[00:10:46.420 --> 00:10:49.300]  可能他自己有節制的問題
[00:10:49.300 --> 00:10:51.860]  有自我控制的問題
[00:10:51.860 --> 00:10:54.060]  之前我放了幾天假
[00:10:54.060 --> 00:10:56.420]  放假之前都非常忙碌
[00:10:56.420 --> 00:10:59.140]  我曾經在一個牧區
[00:10:59.140 --> 00:11:04.620]  跟一些帶茶經的領袖或組長
[00:11:04.620 --> 00:11:09.420]  從十字架的角度去看哥倫多前書
[00:11:09.420 --> 00:11:13.140]  如果大家熟悉哥倫多前書的第一章
[00:11:13.140 --> 00:11:17.420]  他已經說有一群信徒
[00:11:17.420 --> 00:11:20.060]  有些人說我是屬於保羅的
[00:11:20.060 --> 00:11:22.620]  有些人說我屬於阿波羅的
[00:11:22.620 --> 00:11:24.020]  有些人說我屬於基法的
[00:11:24.020 --> 00:11:26.020]  有些人說我屬於耶穌的
[00:11:26.020 --> 00:11:28.780]  「殺光」就出特朗普卡
[00:11:28.780 --> 00:11:31.340]  為什麼他們會這樣呢?
[00:11:31.340 --> 00:11:34.100]  其實是分黨分派
[00:11:34.100 --> 00:11:36.580]  為什麼人會分黨分派呢?
[00:11:36.580 --> 00:11:40.460]  因為人的生命已經離開了十字架
[00:11:40.460 --> 00:11:42.020]  十字架是什麼呢?
[00:11:42.020 --> 00:11:46.860]  十字架就是那種放下自我的捨己精神
[00:11:46.860 --> 00:11:50.980]  當人的生命離開十字架
[00:11:50.980 --> 00:11:55.100]  放下自我捨己精神的時候
[00:11:55.100 --> 00:11:58.020]  就變為高舉自己
[00:11:58.020 --> 00:12:01.220]  等於當人高舉自己的時候會怎樣呢?
[00:12:01.220 --> 00:12:03.060]  我的東西是對的
[00:12:03.060 --> 00:12:04.580]  我的東西是可以的
[00:12:04.580 --> 00:12:06.260]  於是就覺得你不行
[00:12:06.260 --> 00:12:08.820]  於是就分黨分派
[00:12:08.820 --> 00:12:13.700]  當時那一晚我跟那些組長這樣說
[00:12:13.700 --> 00:12:15.180]  我們帶茶經之前
[00:12:15.180 --> 00:12:18.100]  我們先要給神的說話
[00:12:18.100 --> 00:12:20.540]  真理去挑戰我們自己的生命
[00:12:20.540 --> 00:12:22.380]  當時我們檢視自己
[00:12:22.380 --> 00:12:26.220]  會不會有時候聽廣道不單是大家
[00:12:26.220 --> 00:12:27.860]  不單是很多人,我自己也是
[00:12:27.860 --> 00:12:29.260]  有些時候
[00:12:29.260 --> 00:12:31.860]  我喜歡某些講完廣道
[00:12:31.860 --> 00:12:33.260]  很喜歡很喜歡
[00:12:33.260 --> 00:12:36.700]  但我又輕視說得不好不想聽
[00:12:36.700 --> 00:12:41.140]  有些時候我們又喜歡某些牧者的牧養方式
[00:12:41.140 --> 00:12:42.660]  很好很好
[00:12:42.660 --> 00:12:48.740]  但我又輕視藐視某些其他牧者的牧養方式
[00:12:48.740 --> 00:12:52.420]  我們會不會在這種心態的時候
[00:12:52.420 --> 00:12:54.180]  我們會不會都看不見
[00:12:54.180 --> 00:12:57.140]  我們心靈上已經是分黨分派
[00:12:57.140 --> 00:13:01.340]  我們心靈上已經是分開所有東西
[00:13:01.340 --> 00:13:05.260]  我也是在放假之前有另外一個牧區
[00:13:05.260 --> 00:13:09.140]  那班牧區弟兄姊妹很多都是信了耶穌很久
[00:13:09.140 --> 00:13:10.100]  我自己也是
[00:13:10.100 --> 00:13:12.180]  我信了三十七年了
[00:13:12.180 --> 00:13:13.020]  我跟他們說
[00:13:13.020 --> 00:13:16.620]  我們這班信了耶穌很久的弟兄姊妹
[00:13:16.620 --> 00:13:19.140]  我們很容易跌入一個陷阱
[00:13:19.140 --> 00:13:22.100]  就是覺得自己甚麼都知道了
[00:13:22.100 --> 00:13:23.060]  很多東西了
[00:13:23.060 --> 00:13:25.060]  牧師講到聽過了
[00:13:25.060 --> 00:13:27.060]  明講完講到聽過了
[00:13:27.060 --> 00:13:28.780]  我們知道很多東西
[00:13:28.780 --> 00:13:32.660]  慢慢我們就會開始去論斷
[00:13:32.660 --> 00:13:34.180]  這個好那個不好
[00:13:34.180 --> 00:13:37.620]  但我們可能會不會都看不見
[00:13:37.620 --> 00:13:42.420]  其實我們自己生命上都有很多進步空間
[00:13:42.420 --> 00:13:45.180]  但我覺得聖靈的提醒不只是某些人
[00:13:45.180 --> 00:13:46.340]  所有人
[00:13:46.340 --> 00:13:48.060]  在放假的時候
[00:13:48.060 --> 00:13:49.260]  有一次
[00:13:49.260 --> 00:13:53.100]  在早上我一個人坐在咖啡室裏面
[00:13:53.100 --> 00:13:55.660]  一邊喝咖啡一邊禱告
[00:13:55.660 --> 00:13:57.780]  我在那裏檢視
[00:13:57.780 --> 00:13:59.980]  其實教會
[00:13:59.980 --> 00:14:06.380]  這麼多年來幾乎每天都發生大大小小不同的問題
[00:14:06.380 --> 00:14:07.980]  不同的困難
[00:14:07.980 --> 00:14:11.060]  有些困難是比較容易解決的
[00:14:11.060 --> 00:14:16.060]  有些困難是大到我能力上是沒有辦法解決的
[00:14:16.060 --> 00:14:17.620]  那一刻我就跟神說
[00:14:17.620 --> 00:14:18.300]  主啊
[00:14:18.300 --> 00:14:19.620]  同福堂是你的
[00:14:19.620 --> 00:14:20.940]  不是我
[00:14:20.940 --> 00:14:22.740]  我只是一個僕人
[00:14:22.740 --> 00:14:23.780]  所以同福堂是屬於你
[00:14:23.780 --> 00:14:27.900]  我就將這些我能力上解決不了的困難
[00:14:27.900 --> 00:14:29.740]  就交託給你
[00:14:29.740 --> 00:14:31.060]  那一刻
[00:14:31.060 --> 00:14:34.980]  聖靈就幫助我看見我看不見的東西
[00:14:34.980 --> 00:14:36.460]  就是這樣跟我說
[00:14:36.460 --> 00:14:38.420]  祂說你說交託給我
[00:14:38.420 --> 00:14:41.420]  你是沒有百分之一百交託給我
[00:14:41.420 --> 00:14:43.660]  其實很多時候我不知道弟兄姊妹明不明白
[00:14:43.660 --> 00:14:44.980]  這個是心態上的問題
[00:14:44.980 --> 00:14:47.180]  不是叫大家不做事
[00:14:47.180 --> 00:14:48.500]  你說交託給我
[00:14:48.500 --> 00:14:50.980]  其實有些時候是拿回10%
[00:14:50.980 --> 00:14:52.740]  有些時候是拿回20%
[00:14:52.740 --> 00:14:56.020]  有些更離譜的是拿回50-60%
[00:14:56.020 --> 00:14:57.740]  那你就說交託給我
[00:14:57.740 --> 00:15:02.420]  但我需要的是百分之一百的交託
[00:15:02.420 --> 00:15:03.820]  你現在面對的困難
[00:15:03.820 --> 00:15:08.420]  你相不相信我在2019年的應許
[00:15:08.420 --> 00:15:10.940]  其實在2019年9月
[00:15:10.940 --> 00:15:14.460]  其實同福開始面對很多很多的難處
[00:15:14.460 --> 00:15:15.500]  那一刻
[00:15:15.500 --> 00:15:17.540]  這句聖經我一輩子都記得
[00:15:17.540 --> 00:15:19.580]  在2019年9月
[00:15:19.580 --> 00:15:21.300]  神跟他們說
[00:15:21.300 --> 00:15:24.860]  耶和華必為你們爭戰
[00:15:24.860 --> 00:15:27.100]  你們只管靜默
[00:15:27.100 --> 00:15:28.700]  不要作聖
[00:15:28.700 --> 00:15:31.700]  這是以色列人去到紅海之前所面對的事
[00:15:31.700 --> 00:15:33.020]  神給他們的應許
[00:15:33.020 --> 00:15:34.260]  神那一刻就跟我說
[00:15:34.260 --> 00:15:35.980]  你信不信我應許
[00:15:35.980 --> 00:15:37.660]  你信不信我的信實
[00:15:37.660 --> 00:15:39.420]  我馬上回應他
[00:15:39.420 --> 00:15:42.020]  弟兄姊妹
[00:15:42.020 --> 00:15:44.540]  我們做牧者
[00:15:44.540 --> 00:15:46.660]  我們的問題在哪裡呢
[00:15:46.660 --> 00:15:47.900]  我們做牧者的問題
[00:15:47.900 --> 00:15:51.140]  有時候我們看見很多其他人
[00:15:51.140 --> 00:15:53.140]  我們卻看不見自己
[00:15:53.140 --> 00:15:55.380]  這個我不是代表所有牧者
[00:15:55.380 --> 00:15:56.940]  是我的問題
[00:15:56.940 --> 00:15:59.700]  有時候看見人就看不見自己
[00:15:59.700 --> 00:16:01.620]  我那一刻去反省
[00:16:01.620 --> 00:16:03.580]  我經常教弟兄姊妹
[00:16:03.580 --> 00:16:05.660]  你全然信靠
[00:16:05.660 --> 00:16:08.460]  你要百分之一百交託給神
[00:16:08.460 --> 00:16:09.380]  但你想想我
[00:16:09.380 --> 00:16:10.620]  原來我自己
[00:16:10.620 --> 00:16:11.860]  我看不見
[00:16:11.860 --> 00:16:15.220]  我仍然有這麼多進步的空間
[00:16:15.220 --> 00:16:17.180]  所以聖靈再一次提醒我
[00:16:17.180 --> 00:16:19.860]  唯有我們謙卑的來到神的面前
[00:16:19.860 --> 00:16:22.220]  主啊我真的看不見
[00:16:22.220 --> 00:16:23.900]  我們承認我自己生命上
[00:16:23.900 --> 00:16:26.060]  仍然有很多進步的空間
[00:16:26.060 --> 00:16:28.980]  可能我生命上仍然有很多問題
[00:16:28.980 --> 00:16:33.140]  我們的生命就會得著神繼續的塑造
[00:16:33.140 --> 00:16:34.980]  我們才可以進步
[00:16:34.980 --> 00:16:38.260]  其實這個天生失明的人
[00:16:38.260 --> 00:16:41.060]  給了我們一個很好的榜樣
[00:16:41.060 --> 00:16:44.180]  他承認自己看不見
[00:16:44.180 --> 00:16:45.820]  我想看得見
[00:16:45.820 --> 00:16:46.620]  我看不見
[00:16:46.620 --> 00:16:48.940]  但我相信靠著你看得見
[00:16:48.940 --> 00:16:52.100]  於是這個人的生命就進步了
