
[00:00:00.000 --> 00:00:03.480]  剛才主席陳慧明執事和我們讀出這兩節經文
[00:06:00.680 --> 00:06:03.560]  是因為不夠資金或者不夠材料
[00:06:03.560 --> 00:06:05.960]  或者我們再沒有這樣的心力的時候
[00:06:05.960 --> 00:06:07.040]  你想一下
[00:06:07.040 --> 00:06:08.800]  你跟隨主就是這樣的情況
[00:06:08.800 --> 00:06:10.000]  跟著跟著
[00:06:10.000 --> 00:06:11.600]  跟到一大半
[00:06:11.600 --> 00:06:13.520]  你就停了下來
[00:06:13.520 --> 00:06:15.280]  你是不是覺得很可惜呢
[00:06:15.280 --> 00:06:17.280]  或者你回頭人家會看你
[00:06:17.280 --> 00:06:18.640]  為什麼你跟著跟著主
[00:06:18.640 --> 00:06:20.200]  為什麼又回頭了呢
[00:06:20.200 --> 00:06:21.800]  或者為什麼以前他們很熱心的
[00:06:21.800 --> 00:06:24.320]  現在見你已經不再上教會
[00:06:24.320 --> 00:06:26.880]  又不讀經又不祈禱了
[00:06:26.880 --> 00:06:29.000]  當然在獄中間的頂姐妹
[00:06:29.000 --> 00:06:30.440]  你都是繼續這樣做
[00:06:30.440 --> 00:06:32.680]  但事實上你不見到的頂姐妹
[00:06:32.680 --> 00:06:35.280]  已經很多是這樣的情況
[00:06:35.280 --> 00:06:38.000]  但我們當然不希望我們
[00:06:38.000 --> 00:06:39.880]  都會變成一個這樣的人
[00:06:39.880 --> 00:06:42.080]  但耶穌基督講得很清楚
[00:06:42.080 --> 00:06:44.600]  就說我們跟隨主你要付出代價
[00:06:44.600 --> 00:06:47.720]  這個代價你開始你就要去承擔
[00:06:47.720 --> 00:06:51.400]  你開始就要去選擇
[00:06:51.400 --> 00:06:53.960]  所以你有沒有這樣的心智
[00:06:53.960 --> 00:06:56.080]  繼續走下去呢
[00:06:56.080 --> 00:06:58.840]  當時當然
[00:06:58.840 --> 00:07:03.280]  他們蓋房子可能是在葡萄園裏面
[00:07:03.280 --> 00:07:05.520]  他們蓋一些高一點的房子
[00:07:05.520 --> 00:07:07.640]  以致能夠去看到
[00:07:07.640 --> 00:07:11.480]  當時周圍葡萄園的情況
[00:07:11.480 --> 00:07:14.320]  如果有賊偷東西或者怎樣破壞
[00:07:14.320 --> 00:07:17.680]  他都可以監察到
[00:07:17.680 --> 00:07:19.640]  所以他們蓋比較高的房子
[00:07:19.640 --> 00:07:21.800]  但蓋高的房子要花費多一點
[00:07:21.800 --> 00:07:26.200]  就要多一點力量去做
[00:07:26.200 --> 00:07:28.600]  昨天我們參加一個婚禮
[00:07:28.600 --> 00:07:35.600]  在晚宴裏面就聽聽兩位新人的一些認識
[00:07:35.600 --> 00:07:37.960]  其實我們都體會
[00:07:37.960 --> 00:07:42.960]  當我們去結婚是人生的大事
[00:07:42.960 --> 00:07:45.720]  大家都相信是人生大事
[00:07:45.720 --> 00:07:49.480]  他們會從一個朋友開始相識
[00:07:49.480 --> 00:07:56.120]  朋友去到發展到一個比較認定一點的情侶的關係
[00:07:56.120 --> 00:07:57.920]  都經過一段時間
[00:07:57.920 --> 00:08:00.640]  相知能夠去認識更深入
[00:08:00.640 --> 00:08:05.360]  大家生活的背景或者各種的性格
[00:08:05.360 --> 00:08:09.200]  都能夠可以去接受
[00:08:09.200 --> 00:08:13.040]  但接著再到一個情侶去結婚
[00:08:13.040 --> 00:08:14.600]  都有一段時間
[00:08:14.600 --> 00:08:18.120]  他們要去決定長相廝守的時候
[00:08:18.120 --> 00:08:20.480]  都有一個很重要的決定
[00:08:20.480 --> 00:08:25.000]  大家都相信我們在座的已婚人士都是
[00:08:25.000 --> 00:08:28.200]  我們不是一見鍾情
[00:08:28.200 --> 00:08:30.120]  今天見面明天就結婚
[00:08:30.120 --> 00:08:31.880]  經過一段很長的時間
[00:08:31.880 --> 00:08:34.080]  大家認定決定
[00:08:34.080 --> 00:08:35.480]  因為是人生大事
[00:08:35.480 --> 00:08:37.920]  所以我們要很小心去選擇
[00:08:37.920 --> 00:08:39.080]  但我想問你
[00:08:39.080 --> 00:08:42.080]  信耶穌是不是你人生的大事?
[00:08:42.080 --> 00:08:43.960]  是人生大事
[00:08:43.960 --> 00:08:46.320]  你當日選擇會不會很久?
[00:08:46.320 --> 00:08:48.000]  看幾年先?
[00:08:48.000 --> 00:08:48.960]  沒有
[00:08:48.960 --> 00:08:50.000]  你聽到訊息
[00:08:50.000 --> 00:08:51.880]  可能甚至有些人一聽到報道
[00:08:51.880 --> 00:08:52.720]  很感動
[00:08:52.720 --> 00:08:55.200]  馬上那一分鐘就信耶穌
[00:08:55.200 --> 00:08:56.920]  會不會太衝動?
[00:08:56.920 --> 00:08:57.880]  當然我不會
[00:08:57.880 --> 00:09:00.440]  我信到現在當然是信耶穌
[00:09:00.440 --> 00:09:02.920]  問題不是在說
[00:09:02.920 --> 00:09:06.560]  我們是不是很衝動去相信主
[00:09:06.560 --> 00:09:10.640]  只不過耶穌的要求是相對性
[00:09:10.640 --> 00:09:13.160]  因為神對我們的愛已經是這麼深入
[00:09:13.160 --> 00:09:14.680]  因為祂已經認識我們
[00:09:14.680 --> 00:09:15.440]  祂已經是知道
[00:09:15.440 --> 00:09:17.280]  和我們母福裡面已經認識我們
[00:09:17.280 --> 00:09:18.760]  因為祂是創造我們
[00:09:18.760 --> 00:09:20.640]  所以祂一直都是愛我們
[00:09:20.640 --> 00:09:22.760]  只不過我們是不認識神的愛
[00:09:22.760 --> 00:09:24.560]  當我們還俗著名的時候
[00:09:24.560 --> 00:09:26.600]  聖經說耶穌基督已經為我們死
[00:09:26.600 --> 00:09:27.920]  為我們訂了十次家
[00:09:27.920 --> 00:09:29.800]  這種的愛只不過是我們不認識
[00:09:29.800 --> 00:09:30.680]  當我們知道的時候
[00:09:30.680 --> 00:09:32.520]  原來一個這麼愛我們的神
[00:09:32.520 --> 00:09:35.040]  我們很樂意馬上跟隨主
[00:09:35.040 --> 00:09:36.800]  不過我們當說樂意跟隨主的時候
[00:09:36.800 --> 00:09:40.840]  我們有沒有同樣用神那種
[00:09:40.840 --> 00:09:42.040]  這麼無比
[00:09:42.040 --> 00:09:43.960]  這麼一種犧牲
[00:09:43.960 --> 00:09:46.840]  這樣的愛去愛我們的神呢?
[00:09:46.840 --> 00:09:48.160]  我們有沒有這樣做到呢?
[00:09:48.160 --> 00:09:51.000]  當時那一刻我們沒有這樣做到
[00:09:51.000 --> 00:09:52.200]  但問題是
[00:09:52.200 --> 00:09:55.800]  我們是不是一直向著這個目標走呢?
[00:09:55.800 --> 00:09:58.440]  耶穌基督就是要求一種心智
[00:09:58.440 --> 00:09:59.600]  我們有沒有這樣的心智
[00:09:59.600 --> 00:10:02.320]  我們當是去跟隨主的時候
[00:10:02.320 --> 00:10:06.520]  縱使我們是沒有這樣的能力
[00:10:06.520 --> 00:10:10.720]  我們覺得不知道自己會不會去到這樣的要求
[00:10:10.720 --> 00:10:13.520]  但我是向著這個方向去做呢?
[00:10:13.520 --> 00:10:15.560]  所以這裡說人要去跟隨主
[00:10:15.560 --> 00:10:18.400]  如果我們不考慮所付出的代價
[00:10:18.400 --> 00:10:20.800]  可能我們會有一個現象
[00:10:20.800 --> 00:10:22.240]  或者我們一直跟隨主下去
[00:10:22.240 --> 00:10:24.040]  你不會再去看到
[00:10:24.040 --> 00:10:27.120]  耶穌基督需要你付的代價的時候
[00:10:27.120 --> 00:10:29.200]  可能會出現一個現象
[00:10:29.200 --> 00:10:31.960]  可能很多跟隨耶穌的人
[00:10:31.960 --> 00:10:38.600]  不一定是真正耶穌的門徒
[00:10:38.600 --> 00:10:39.200]  你說不要緊
[00:10:39.200 --> 00:10:40.080]  不是耶穌的門徒
[00:10:40.080 --> 00:10:41.040]  都是一個教徒
[00:10:41.040 --> 00:10:43.600]  都是教會裡面的一份子
[00:10:43.600 --> 00:10:46.720]  是不是可以這樣分級的?我想問大家
[00:10:46.720 --> 00:10:49.120]  是不是好像一個
[00:10:49.120 --> 00:10:57.360]  可能你參加一個俱樂部也好
[00:10:57.360 --> 00:11:00.720]  或者一些有會員制的地方也好
[00:11:00.720 --> 00:11:02.120]  是不是全部分級的呢?
[00:11:02.120 --> 00:11:03.960]  有永遠榮譽的會員
[00:11:03.960 --> 00:11:05.320]  有榮譽的會員
[00:11:05.320 --> 00:11:06.640]  有永遠的會員
[00:11:06.640 --> 00:11:07.760]  有尊貴的會員
[00:11:07.760 --> 00:11:10.680]  然後有臨時的會員等等等等
[00:11:10.680 --> 00:11:11.760]  是不是這樣?
[00:11:11.760 --> 00:11:14.720]  但耶穌基督是沒有分這個級別的
[00:11:14.720 --> 00:11:16.520]  是沒有讓我們要分這個級別
[00:11:16.520 --> 00:11:19.720]  我們跟隨主的要求
[00:11:19.720 --> 00:11:21.320]  祂跟我們說是一樣的
[00:11:21.320 --> 00:11:22.760]  每個人都是一樣
[00:11:22.760 --> 00:11:25.960]  我們要撇下所有跟隨我們的主
[00:11:25.960 --> 00:11:27.280]  我們是知道的
[00:11:27.280 --> 00:11:31.160]  但問題是我們會不會繼續這樣跟隨下去呢?
[00:11:31.160 --> 00:11:32.200]  如果不是這樣的時候
[00:11:32.200 --> 00:11:34.040]  我們不考慮下去的時候
[00:11:34.040 --> 00:11:38.200]  我們很可能當中有一些
[00:11:38.200 --> 00:11:41.360]  只不過是掛名的跟隨主的人
[00:11:41.360 --> 00:11:46.400]  只不過是一些我們叫做A4的門徒
[00:11:46.400 --> 00:11:49.800]  記得早前曾經在公立醫院裡面
[00:11:49.800 --> 00:11:52.000]  出現了一些假冒的醫生
[00:11:52.000 --> 00:11:55.560]  竟然有一位醫生穿著醫生袍去巡訪
[00:11:55.560 --> 00:11:59.040]  去關心一些病人
[00:11:59.040 --> 00:12:01.080]  這些病人都不覺得有什麼異樣
[00:12:01.080 --> 00:12:05.720]  幸好那位醫生沒有什麼威脅的地方在裡面
[00:12:05.720 --> 00:12:07.480]  不過原來發覺是假冒的
[00:12:07.480 --> 00:12:09.160]  雖然他穿了醫生袍
[00:12:09.160 --> 00:12:11.520]  雖然他的口吻好像是醫生
[00:12:11.520 --> 00:12:15.240]  但始終他並不是醫院裡的醫生
[00:12:15.240 --> 00:12:17.160]  所以我們都要去留意
[00:12:17.160 --> 00:12:18.680]  耶穌基督再一次呼籲
[00:12:18.680 --> 00:12:21.160]  我們每一個要跟隨祂的人
[00:12:21.160 --> 00:12:23.320]  要撇下所有
[00:12:23.320 --> 00:12:25.720]  接著剛才我們讀了兩節經文
[00:12:25.720 --> 00:12:27.280]  就是講到打仗
[00:12:27.280 --> 00:12:30.280]  講到兩邊打仗
[00:12:30.280 --> 00:12:33.400]  為什麼用打仗作為一個付出代價
[00:12:33.400 --> 00:12:35.000]  計算代價的比喻呢?
[00:12:35.000 --> 00:12:38.280]  來想想為什麼打仗呢?
[00:12:38.280 --> 00:12:40.480]  這麼厲害、這麼大陣仗
[00:12:40.480 --> 00:12:42.680]  跟隨主要打仗
[00:12:42.680 --> 00:12:44.520]  但究竟跟誰打仗呢?
[00:12:44.520 --> 00:12:45.920]  是不是跟神去打仗呢?
[00:12:45.920 --> 00:12:47.880]  跟神去爭鬥呢?
[00:12:47.880 --> 00:12:49.240]  我想耶穌說一句話
[00:12:49.240 --> 00:12:50.280]  不是說跟隨的人
[00:12:50.280 --> 00:12:55.480]  好像祂向我們開戰
[00:12:55.480 --> 00:12:57.120]  如果我們輸不起
[00:12:57.120 --> 00:12:59.280]  你就不要去跟隨耶穌
[00:12:59.280 --> 00:13:00.840]  我們一定會輸的
[00:13:00.840 --> 00:13:01.840]  如果跟隨耶穌
[00:13:01.840 --> 00:13:03.200]  我們一定要去
[00:13:03.200 --> 00:13:04.440]  不夠耶穌的能力
[00:13:04.440 --> 00:13:06.400]  我們不可以帶領耶穌
[00:13:06.400 --> 00:13:09.120]  我們當然要去
[00:13:09.120 --> 00:13:11.240]  降服在主的裡面
[00:13:11.240 --> 00:13:13.240]  不過我覺得
[00:13:13.240 --> 00:13:14.360]  雖然好像這樣看
[00:13:14.360 --> 00:13:16.200]  我們沒錯要降服在主裡面
[00:13:16.200 --> 00:13:18.600]  但是耶穌不是要我們
[00:13:18.600 --> 00:13:20.800]  好像打敗仗那樣
[00:13:20.800 --> 00:13:23.440]  去死死地地跟隨祂
[00:13:23.440 --> 00:13:24.600]  好像一個俘虜
[00:13:24.600 --> 00:13:26.240]  好像一個秘魯那樣
[00:13:26.240 --> 00:13:28.080]  去跟隨我們的主
[00:13:28.080 --> 00:13:30.000]  不是這樣的心情
[00:13:30.000 --> 00:13:32.000]  不是這樣的心態
[00:13:32.000 --> 00:13:33.960]  如果是這樣我們會很慘的
[00:13:33.960 --> 00:13:36.680]  我們好像迫不得已
[00:13:36.680 --> 00:13:39.200]  好像是亡國了
[00:13:39.200 --> 00:13:41.800]  好像我們是失敗的那個
[00:13:41.800 --> 00:13:44.560]  跟隨著耶穌那樣
[00:13:44.560 --> 00:13:45.880]  我相信不是這樣
[00:13:45.880 --> 00:13:48.120]  但是耶穌會跟我們這樣說的時候
[00:13:48.120 --> 00:13:49.880]  是要讓我們明白
[00:13:49.880 --> 00:13:53.360]  其實當我們要面對
[00:13:53.360 --> 00:13:56.520]  耶穌基督這個挑戰的時候
[00:13:56.520 --> 00:13:58.120]  我們想一下我們自己
[00:13:58.120 --> 00:14:00.000]  能不能夠接受這個挑戰
[00:14:00.000 --> 00:14:01.480]  我們好像一萬的兵
[00:14:01.480 --> 00:14:02.920]  面對這二萬的兵
[00:14:02.920 --> 00:14:05.440]  根本我們發覺是困難的
[00:14:05.440 --> 00:14:06.120]  那怎麼樣?
[00:14:06.120 --> 00:14:07.480]  講和投降
[00:14:07.480 --> 00:14:08.840]  好像聖經就是這樣說的
[00:14:08.840 --> 00:14:10.440]  不是這樣嗎?
[00:14:10.440 --> 00:14:13.640]  我相信這個意思不是這樣的意思
[00:14:13.640 --> 00:14:16.160]  其實是讓你看到
[00:14:16.160 --> 00:14:18.360]  我們是有不足的地方
[00:14:18.360 --> 00:14:20.640]  根本靠我們自己的力量
[00:14:20.640 --> 00:14:22.520]  我們沒有辦法去
[00:14:22.520 --> 00:14:23.880]  好像耶穌所說
[00:14:23.880 --> 00:14:24.920]  我們撇下所有
[00:14:24.920 --> 00:14:26.560]  我們犧牲所有
[00:14:26.560 --> 00:14:28.760]  我們好像主一樣
[00:14:28.760 --> 00:14:30.240]  無比的愛
[00:14:30.240 --> 00:14:33.200]  是愛我們的主
[00:14:33.200 --> 00:14:34.520]  神要我們愛的人
[00:14:34.520 --> 00:14:37.240]  或者是要做神要我們做的事情
[00:14:37.240 --> 00:14:38.640]  沒有可能
[00:14:38.640 --> 00:14:39.520]  我們做不到
[00:14:39.520 --> 00:14:41.440]  我們不能夠去做到這件事
[00:14:41.440 --> 00:14:42.920]  因為我們沒有這樣的力量
[00:14:42.920 --> 00:14:45.240]  我們自己是沒有這樣的力量做到
[00:14:45.240 --> 00:14:46.480]  所以這裡提醒
[00:14:46.480 --> 00:14:48.800]  其實縱使我們的力量不足
[00:14:48.800 --> 00:14:51.600]  但重要的是我們願不願意去忠誠
[00:14:51.600 --> 00:14:54.400]  願不願意我們繼續的忠心去跟隨呢?
[00:14:54.400 --> 00:14:56.080]  我們出這個承諾
[00:14:56.080 --> 00:14:57.280]  我們願意
[00:14:57.280 --> 00:14:58.400]  我們撇下所有
[00:14:58.400 --> 00:15:00.640]  我們心裏面是這樣立志
[00:15:00.640 --> 00:15:02.040]  是這樣的心態
[00:15:02.040 --> 00:15:03.640]  我們一生一世的
[00:15:03.640 --> 00:15:05.360]  我們是人生大事
[00:15:05.360 --> 00:15:07.520]  我們好像說了「我願意」一樣
[00:15:07.520 --> 00:15:09.360]  怎樣都要跟隨主
[00:15:09.360 --> 00:15:14.080]  怎樣都要在神的道路裏面
[00:15:14.080 --> 00:15:15.440]  縱使我是缺乏力量
[00:15:15.440 --> 00:15:17.120]  縱使我很多時候會失敗
[00:15:17.120 --> 00:15:18.680]  縱使我多掙扎
[00:15:18.680 --> 00:15:21.240]  我都願意這樣做
[00:15:21.240 --> 00:15:23.440]  我看一篇文章
[00:15:23.440 --> 00:15:24.880]  短短的文章
[00:15:24.880 --> 00:15:27.360]  是說一個人他怎樣掙扎
[00:15:27.360 --> 00:15:28.680]  作為一個基督徒
[00:15:28.680 --> 00:15:32.400]  他說我掙扎若成為一個基督徒
[00:15:32.400 --> 00:15:34.800]  他說我的掙扎是什麼呢?
[00:15:34.800 --> 00:15:42.280]  他說就是我不能夠無異地去信耶穌
[00:15:42.280 --> 00:15:45.320]  不能夠無條件去順從
[00:15:45.320 --> 00:15:47.680]  遵從主的命令
[00:15:47.680 --> 00:15:51.000]  我的掙扎是要成為一個基督徒
[00:15:51.000 --> 00:15:52.040]  不是一番的掙扎
[00:15:52.040 --> 00:15:53.160]  不是幾番的掙扎
[00:15:53.160 --> 00:15:55.240]  是常常的掙扎
[00:15:55.240 --> 00:15:58.920]  我時常都願意走一個很平坦的大路
[00:15:58.920 --> 00:16:01.040]  一切都不需要改變
[00:16:01.040 --> 00:16:03.080]  順風順水
[00:16:03.080 --> 00:16:05.240]  但是主是這樣跟我說
[00:16:05.240 --> 00:16:07.640]  這是通向死亡的道路
[00:16:07.640 --> 00:16:09.760]  最終的結果就是死亡
[00:16:09.760 --> 00:16:12.560]  主要我走的路是一條窄路
[00:16:12.560 --> 00:16:16.400]  我只應該走在窄路上面
[00:16:16.400 --> 00:16:18.280]  這條是我應該走的路
[00:16:18.280 --> 00:16:21.280]  是主要叫我走的路
[00:16:21.280 --> 00:16:23.320]  無論怎樣難走
[00:16:23.320 --> 00:16:25.600]  我都要掙扎去走下去
[00:16:25.600 --> 00:16:27.200]  走到底
[00:16:27.200 --> 00:16:28.640]  我不能夠假裝
[00:16:28.640 --> 00:16:30.480]  明明自己在掙扎
[00:16:30.480 --> 00:16:32.400]  他為了土人的喜歡
[00:16:32.400 --> 00:16:34.920]  說我很平安
[00:16:34.920 --> 00:16:36.920]  這是自欺欺人
[00:16:36.920 --> 00:16:39.360]  更加是欺騙上帝
[00:16:39.360 --> 00:16:41.040]  我不能夠麻木
[00:16:41.040 --> 00:16:43.600]  感受不到掙扎的痛苦
[00:16:43.600 --> 00:16:47.640]  反而自己覺得感覺良好
[00:16:47.640 --> 00:16:49.800]  好像一個聖徒一樣
[00:16:49.800 --> 00:16:53.720]  我寧願在掙扎裏面忍受痛苦
[00:16:53.720 --> 00:16:58.400]  寧願失眠、憤怒、傷心、失敗
[00:16:58.400 --> 00:17:00.200]  被基督徒誤解
[00:17:00.200 --> 00:17:07.000]  我都不願意對一切無所謂麻木
[00:17:07.000 --> 00:17:11.120]  真誠的掙扎就是來到主的面前掙扎
[00:17:11.120 --> 00:17:13.200]  我在禱告裏面跟神說
[00:17:13.200 --> 00:17:14.560]  主啊
[00:17:14.560 --> 00:17:16.280]  我現在就是這樣的樣子
[00:17:16.280 --> 00:17:17.920]  很不成器
[00:17:17.920 --> 00:17:20.600]  我對此是無能為力
[00:17:20.600 --> 00:17:22.480]  我需要祢的帶領
[00:17:22.480 --> 00:17:26.560]  需要祢的說明扶持我
