
[00:00:00.000 --> 00:00:03.000]  《馬太福音》系列來到第20篇
[00:02:35.400 --> 00:02:36.200]  在這個題目裏面
[00:02:36.200 --> 00:02:39.400]  我們需要有一些解釋
[00:02:39.400 --> 00:02:40.800]  交換、拯救
[00:02:40.800 --> 00:02:44.000]  其實說的是關乎救恩的事
[00:02:44.000 --> 00:02:45.000]  今天我們會集中
[00:02:45.000 --> 00:02:46.200]  雖然有很多事蹟
[00:02:46.200 --> 00:02:50.800]  無論是「無花果樹」或是耶穌提過的
[00:02:50.800 --> 00:02:51.800]  「兩個兒子」
[00:02:51.800 --> 00:02:54.600]  「兇惡玄護」的比喻等等
[00:02:54.600 --> 00:02:56.000]  其實當中
[00:02:56.000 --> 00:03:00.000]  祂也是不斷在敬拜聖殿裏面做一件事
[00:03:00.000 --> 00:03:01.600]  所以我們今天集中去看
[00:03:01.600 --> 00:03:04.200]  耶穌見證聖殿這個事蹟
[00:03:04.200 --> 00:03:06.800]  我想和大家看看經文
[00:03:06.800 --> 00:03:08.400]  讓大家一起讀出這段經文
[00:03:08.400 --> 00:03:09.800]  好嗎?請讀
[00:03:09.800 --> 00:03:11.600]  耶穌進了神的殿
[00:03:11.600 --> 00:03:14.600]  講出殿內一切做買賣的人
[00:03:14.600 --> 00:03:17.600]  推倒兌換銀錢之人的桌子
[00:03:17.600 --> 00:03:20.000]  和賣鴿子之人的凳子
[00:03:20.000 --> 00:03:21.200]  對他們說
[00:03:21.200 --> 00:03:22.800]  經上記著說
[00:03:22.800 --> 00:03:25.600]  我的殿便稱為禱告的殿
[00:03:25.600 --> 00:03:29.600]  你們都使他成為賊倭了
[00:03:29.600 --> 00:03:33.400]  耶穌一進入聖殿裏面
[00:03:33.400 --> 00:03:35.200]  本來聖殿沒有耶穌
[00:03:35.200 --> 00:03:37.000]  一樣在運作中
[00:03:37.000 --> 00:03:39.200]  其實他們的運作
[00:03:39.200 --> 00:03:41.800]  講到祂趕出那些人
[00:03:41.800 --> 00:03:45.400]  其實那些人的運作是正常的
[00:03:45.400 --> 00:03:47.800]  為甚麼要這樣說?
[00:03:47.800 --> 00:03:49.400]  祂說出那些做買賣的
[00:03:49.400 --> 00:03:50.400]  兌換銀錢的
[00:03:50.400 --> 00:03:52.000]  賣鴿子的
[00:03:52.000 --> 00:03:54.800]  其實為甚麼會有一班人在外院呢?
[00:03:54.800 --> 00:03:59.200]  話說聖殿是敬拜的中心
[00:03:59.200 --> 00:04:02.200]  話說在求約裏面
[00:04:02.200 --> 00:04:04.200]  耶和華就吩咐了子民百姓
[00:04:04.200 --> 00:04:06.400]  可以怎樣獻祭
[00:04:06.400 --> 00:04:09.400]  而話說這班買賣的人
[00:04:09.400 --> 00:04:14.400]  其實正正是在幫這班人獻祭
[00:04:14.400 --> 00:04:17.200]  你想像一下那些人住在不同的地方
[00:04:17.200 --> 00:04:19.200]  沒有人住在聖殿山
[00:04:19.200 --> 00:04:20.400]  住在很遠的地方
[00:04:20.400 --> 00:04:21.400]  節期來了
[00:04:21.400 --> 00:04:23.600]  他們就拖著羊來
[00:04:23.600 --> 00:04:25.200]  帶著八甲來
[00:04:25.200 --> 00:04:27.200]  八甲就比那些沒那麼多錢
[00:04:27.200 --> 00:04:28.800]  因為八甲便宜一點
[00:04:28.800 --> 00:04:30.200]  羊就貴一點
[00:04:30.200 --> 00:04:33.000]  聖經還說是沒有殘疾的
[00:04:33.000 --> 00:04:35.200]  一歲的羔羊
[00:04:35.200 --> 00:04:39.600]  你想像一下如果我很遠拖著羊來
[00:04:39.600 --> 00:04:41.400]  你知道羊甚麼聲音嗎?
[00:04:41.400 --> 00:04:43.400]  咩咩聲
[00:04:43.400 --> 00:04:45.600]  你路途不知道走多少天
[00:04:45.600 --> 00:04:47.200]  一直走它還咩咩聲
[00:04:47.200 --> 00:04:49.000]  咩咩聲
[00:04:49.000 --> 00:04:51.000]  你移動一手就摑一摑它
[00:04:51.000 --> 00:04:53.800]  還咩啦咩啦
[00:04:53.800 --> 00:04:57.200]  但可能你手太重一摑
[00:04:57.200 --> 00:04:59.600]  嘴巴歪了
[00:04:59.600 --> 00:05:00.400]  那怎麼辦?
[00:05:00.400 --> 00:05:01.800]  走到獻祭的時候
[00:05:01.800 --> 00:05:04.800]  一歲沒有殘疾
[00:05:04.800 --> 00:05:06.400]  嘴巴歪了
[00:05:06.400 --> 00:05:08.200]  麻煩你拿走
[00:05:08.200 --> 00:05:10.000]  那怎麼辦?
[00:05:10.000 --> 00:05:11.600]  不要緊
[00:05:11.600 --> 00:05:13.400]  聖殿門口有個外院
[00:05:13.400 --> 00:05:14.600]  有人買賣說
[00:05:14.600 --> 00:05:16.600]  過來看過來選
[00:05:16.600 --> 00:05:18.400]  大祭司檢查過的
[00:05:18.400 --> 00:05:19.400]  沒有殘疾
[00:05:19.400 --> 00:05:20.000]  沒有歪嘴
[00:05:20.000 --> 00:05:20.800]  沒有崩牙
[00:05:20.800 --> 00:05:24.000]  沒有脫骨的羊咩
[00:05:24.000 --> 00:05:26.600]  正正可以給你獻祭
[00:05:26.600 --> 00:05:28.000]  那八甲又怎樣?
[00:05:28.000 --> 00:05:29.200]  便宜一點
[00:05:29.200 --> 00:05:30.400]  有很多籠在這裡
[00:05:30.400 --> 00:05:31.400]  一個籠一個籠
[00:05:31.400 --> 00:05:32.200]  咋咋咋咋咋
[00:05:32.200 --> 00:05:33.400]  這樣八甲
[00:05:33.400 --> 00:05:35.600]  如果你在家拿一隻八甲回來
[00:05:35.600 --> 00:05:37.400]  用那些小鳥
[00:05:37.400 --> 00:05:40.200]  小鳥街還是老鼠籠
[00:05:40.200 --> 00:05:41.600]  裝著一路走一路走
[00:05:41.600 --> 00:05:43.200]  一路看著它
[00:05:43.200 --> 00:05:44.600]  看著看著
[00:05:44.600 --> 00:05:47.000]  你八甲眼對我
[00:05:47.000 --> 00:05:47.800]  你會生氣
[00:05:47.800 --> 00:05:48.600]  八甲眼對我
[00:05:48.600 --> 00:05:50.200]  一手就想戳它的眼
[00:05:50.200 --> 00:05:52.400]  一戳就糟了
[00:05:52.400 --> 00:05:55.600]  沒有殘疾的八甲
[00:05:55.600 --> 00:05:56.200]  又不合格
[00:05:56.200 --> 00:05:58.200]  又要掉了
[00:05:58.200 --> 00:05:58.800]  不行
[00:05:58.800 --> 00:06:01.000]  所以很方便大家
[00:06:01.000 --> 00:06:02.400]  獻祭的時候
[00:06:02.400 --> 00:06:03.400]  什麼都不用帶
[00:06:03.400 --> 00:06:04.600]  帶錢就可以了
[00:06:04.600 --> 00:06:07.400]  我在這裡有得賣
[00:06:07.400 --> 00:06:09.000]  他們又用了外院
[00:06:09.000 --> 00:06:11.000]  其實那個外院本身
[00:06:11.000 --> 00:06:15.000]  就是給外邦人去親近神的地方
[00:06:15.000 --> 00:06:17.200]  不過生意要做
[00:06:17.200 --> 00:06:19.000]  獻祭要做
[00:06:19.000 --> 00:06:20.600]  大祭司就這樣搬來搬去
[00:06:20.600 --> 00:06:23.400]  在那個地方做了一件買賣
[00:06:23.400 --> 00:06:24.400]  所以
[00:06:24.400 --> 00:06:25.400]  耶穌
[00:06:25.400 --> 00:06:28.200]  你是不是有一點過分了
[00:06:28.200 --> 00:06:29.200]  你不在的時候
[00:06:29.200 --> 00:06:33.200]  聖殿都在運作 搞什麼
[00:06:33.200 --> 00:06:35.200]  原來是這樣
[00:06:35.200 --> 00:06:37.000]  是方便人
[00:06:37.000 --> 00:06:40.000]  不過他們逃離
[00:06:40.000 --> 00:06:41.600]  大祭司是老闆
[00:06:41.600 --> 00:06:43.200]  他檢查過羊
[00:06:43.200 --> 00:06:44.000]  然後他說
[00:06:44.000 --> 00:06:45.200]  拿個牌來
[00:06:45.200 --> 00:06:46.400]  有沒有搞錯
[00:06:46.400 --> 00:06:47.000]  這麼便宜
[00:06:47.000 --> 00:06:48.000]  三位數字
[00:06:48.000 --> 00:06:49.400]  當然是四位數字
[00:06:49.400 --> 00:06:51.000]  這麼方便他們
[00:06:51.000 --> 00:06:53.400]  那些八甲在街市賣三塊錢
[00:06:53.400 --> 00:06:56.000]  我們這裡賣七十塊錢
[00:06:56.000 --> 00:06:56.600]  真是這樣
[00:06:56.600 --> 00:06:57.800]  有解經家說三塊錢
[00:06:57.800 --> 00:06:59.800]  街市這裡賣七十塊錢
[00:06:59.800 --> 00:07:01.400]  你知道我們八甲有時候
[00:07:01.400 --> 00:07:02.800]  可能我們
[00:07:02.800 --> 00:07:04.400]  我不知道你媽媽是不是這樣教你
[00:07:04.400 --> 00:07:06.000]  好像挑雞似的
[00:07:06.000 --> 00:07:07.400]  拿起來吹吹牠的屁股
[00:07:07.400 --> 00:07:09.400]  看看毛是否健康
[00:07:09.400 --> 00:07:11.400]  看看我的眼睛是否晶晶
[00:07:11.400 --> 00:07:17.000]  原來那班人
[00:07:17.000 --> 00:07:19.000]  在這個地方
[00:07:19.000 --> 00:07:20.400]  他們做的買賣
[00:07:20.400 --> 00:07:22.000]  是謀取暴利
[00:07:22.000 --> 00:07:24.600]  和非常充滿貪婪
[00:07:24.600 --> 00:07:26.400]  而那些買賣的人
[00:07:26.400 --> 00:07:29.800]  在聖殿裡面穿穿插插
[00:07:29.800 --> 00:07:31.400]  本身聖殿裡面
[00:07:31.400 --> 00:07:34.400]  要有敬拜和秩序
[00:07:34.400 --> 00:07:37.000]  但他們買賣成為重點
[00:07:37.000 --> 00:07:39.000]  霸佔了敬拜
[00:07:39.000 --> 00:07:40.600]  敬拜變成買賣
[00:07:40.600 --> 00:07:44.200]  買賣變成敬拜
[00:07:44.200 --> 00:07:49.000]  憲制這個活動
[00:07:49.000 --> 00:07:52.200]  本來是上帝讓他的子民百姓
[00:07:52.200 --> 00:07:53.800]  明白他的心意
[00:07:53.800 --> 00:07:59.400]  並且預表耶穌基督那種替死代罪的羔羊
[00:07:59.400 --> 00:08:02.000]  但敬拜活動在以聖文當中
[00:08:02.000 --> 00:08:04.800]  並且你看見耶穌來到
[00:08:04.800 --> 00:08:06.800]  在聖殿當中的那種責備
[00:08:06.800 --> 00:08:08.400]  你就明白
[00:08:08.400 --> 00:08:11.000]  耶穌很想提醒我們
[00:08:11.000 --> 00:08:14.400]  憲制並不是因為
[00:08:14.400 --> 00:08:17.600]  你拿到羊來
[00:08:17.600 --> 00:08:18.800]  得到救贖
[00:08:18.800 --> 00:08:19.600]  我再說
[00:08:19.600 --> 00:08:23.000]  救贖並不是你主導而得
[00:08:23.000 --> 00:08:25.600]  然後讓主導
[00:08:25.600 --> 00:08:27.400]  因為我帶了羊來
[00:08:27.400 --> 00:08:28.400]  來到祭司說
[00:08:28.400 --> 00:08:30.400]  「祭司,他的血流出了」
[00:08:30.400 --> 00:08:31.800]  「流出洗淨我的罪了」
[00:08:31.800 --> 00:08:35.400]  「OK,我安心了,我回去」
[00:08:35.400 --> 00:08:38.200]  你以為你憲制做了這個動作
[00:08:38.200 --> 00:08:42.400]  就可以去交換那份救恩?
[00:08:42.400 --> 00:08:45.600]  所以救恩是否交換而來?
[00:08:45.600 --> 00:08:47.400]  因為上帝跟你平等
[00:08:47.400 --> 00:08:48.600]  於是你平起平坐
[00:08:48.600 --> 00:08:50.800]  OK,你要祭身沒問題
[00:08:50.800 --> 00:08:53.000]  你不要白鴿飲,不要蟾蜍
[00:08:53.000 --> 00:08:54.800]  沒問題,我都給你
[00:08:54.800 --> 00:08:56.600]  OK,就是這樣
[00:08:56.600 --> 00:08:58.600]  上帝滿足你,夠了
[00:08:58.600 --> 00:09:01.000]  我走出去做我自己喜歡做的事
[00:09:01.000 --> 00:09:05.400]  你不要管我,不要罰我
[00:09:05.400 --> 00:09:08.800]  救恩是否交換而來?
[00:09:08.800 --> 00:09:09.800]  並不是
[00:09:09.800 --> 00:09:11.800]  夢醒不是人主導
[00:09:11.800 --> 00:09:13.400]  不是一個平等的教育
[00:09:13.400 --> 00:09:15.400]  不是交換而來
[00:09:15.400 --> 00:09:16.800]  剛才我提到那群人
[00:09:16.800 --> 00:09:21.800]  在那個場地,聖殿的外院裏去獻祭
[00:09:21.800 --> 00:09:23.200]  去做買賣
[00:09:23.200 --> 00:09:27.000]  其實那個外院本身就是給一群外邦人來的
[00:09:27.000 --> 00:09:27.800]  什麼意思?
[00:09:27.800 --> 00:09:30.200]  原來聖殿的設計有一個外院
[00:09:30.200 --> 00:09:32.000]  就有一些不合資格
[00:09:32.000 --> 00:09:33.800]  即他不是以色文
[00:09:33.800 --> 00:09:35.200]  他沒有這個身份
[00:09:35.200 --> 00:09:37.400]  可以進入聖殿獻祭的人
[00:09:37.400 --> 00:09:38.800]  但他認識耶和華
[00:09:38.800 --> 00:09:40.600]  認識上帝,很想親近他
[00:09:40.600 --> 00:09:42.800]  他就撥一個外面的地方
[00:09:42.800 --> 00:09:46.200]  OK,你可以來這個地方祈禱
[00:09:46.200 --> 00:09:48.800]  你祈禱就夠了
[00:09:48.800 --> 00:09:49.800]  不要再進去
[00:09:49.800 --> 00:09:53.800]  進去那個地方,你沒有資格
[00:09:53.800 --> 00:09:58.200]  但外邦人,他們這個外院
[00:09:58.200 --> 00:10:01.200]  其實正正亦都表現到
[00:10:01.200 --> 00:10:03.000]  他們是沒有身份
[00:10:03.000 --> 00:10:04.200]  是沒有資格
[00:10:04.200 --> 00:10:08.400]  所以交換這份救恩是跟他無關
[00:10:08.400 --> 00:10:10.200]  但正正因為他們沒有資格
[00:10:10.200 --> 00:10:11.000]  沒有身份
[00:10:11.000 --> 00:10:13.400]  他們跪在外院的時候
[00:10:13.400 --> 00:10:21.000]  他們呼喊:神啊,求祢施恩可憐我這個罪人
[00:10:21.000 --> 00:10:23.400]  他們能夠真真正正經歷救恩
[00:10:23.400 --> 00:10:26.600]  是由上而下的救贖
[00:10:26.600 --> 00:10:29.800]  是我不配以後我向上仰望
[00:10:29.800 --> 00:10:31.600]  然後得拯救
[00:10:31.600 --> 00:10:33.800]  然後我得到這個救恩
[00:10:33.800 --> 00:10:39.000]  救恩真正的來源並不是交換而來
[00:10:39.000 --> 00:10:40.200]  不是人去主動
[00:10:40.200 --> 00:10:42.400]  亦都不是人去操控
[00:10:42.400 --> 00:10:46.600]  而是祢的神上帝在當中
[00:10:46.600 --> 00:10:49.000]  耶穌結證聖殿
[00:10:49.000 --> 00:10:51.400]  祂要結證的不單止是
[00:10:51.400 --> 00:10:54.200]  那些買賣帶來的欺詐貪婪
[00:10:54.200 --> 00:10:57.200]  亦都不只是對著那班領袖說
[00:10:57.200 --> 00:10:59.400]  你霸佔外邦人地
[00:10:59.400 --> 00:11:02.600]  那種唯我獨尊排他成
[00:11:02.600 --> 00:11:05.400]  耶穌結證真正要的
[00:11:05.400 --> 00:11:10.400]  是這班宗教人士要除下那個宗教的外衣
[00:11:10.400 --> 00:11:14.000]  那種應該以神為神
[00:11:14.000 --> 00:11:17.600]  以自己為人
[00:11:17.600 --> 00:11:20.400]  這一種的心態
[00:11:20.400 --> 00:11:23.800]  這一種明白的個人觀
[00:11:23.800 --> 00:11:28.000]  是由上而下的拯救
[00:11:28.000 --> 00:11:31.200]  我們人很喜歡操控
[00:11:31.200 --> 00:11:32.400]  操控身邊的人
[00:11:32.400 --> 00:11:33.800]  操控我的人生
[00:11:33.800 --> 00:11:36.000]  操控我的結果
[00:11:36.000 --> 00:11:39.400]  但我們甚至操控上帝
[00:11:39.400 --> 00:11:42.800]  大神要今日在敬拜的當中
[00:11:42.800 --> 00:11:46.400]  在我們的心田裏面提醒我們
[00:11:46.400 --> 00:11:48.000]  上帝要恢復的
[00:11:48.000 --> 00:11:51.400]  是由上而下的拯救
[00:11:51.400 --> 00:11:54.400]  是一個罪人向上仰望
[00:11:54.400 --> 00:11:56.400]  那份得救贖
[00:11:56.400 --> 00:11:58.400]  那份恩情
[00:11:58.400 --> 00:12:01.000]  第二方面我們要看
[00:12:01.000 --> 00:12:04.000]  是賊窩還是土谷的殿
[00:12:04.000 --> 00:12:05.000]  剛才我們讀的經文
[00:12:05.000 --> 00:12:06.200]  它這樣說
[00:12:06.200 --> 00:12:08.000]  耶穌趕出那些做買賣的人
[00:12:08.000 --> 00:12:09.600]  然後祂提醒
[00:12:09.600 --> 00:12:10.600]  聖經這樣說
[00:12:10.600 --> 00:12:13.000]  我的殿必稱為土谷的殿
[00:12:13.000 --> 00:12:16.600]  你們賭屎他成為賊窩了
[00:12:16.600 --> 00:12:18.600]  這個經文一說出來
[00:12:18.600 --> 00:12:20.000]  當時耶穌基督說出來
[00:12:20.000 --> 00:12:23.200]  其實祂對著那些很熟悉舊約聖經的人說
[00:12:23.200 --> 00:12:25.800]  而我名下的殿
[00:12:25.800 --> 00:12:27.000]  賊窩
[00:12:27.000 --> 00:12:29.200]  其實都和舊約兩段的經文
[00:12:29.200 --> 00:12:31.400]  甚至更多的經文有關
[00:12:31.400 --> 00:12:33.200]  耶利米蘇就是這樣說
[00:12:33.200 --> 00:12:35.000]  看你們偷渡殺害
[00:12:35.000 --> 00:12:36.200]  奸淫起假誓
[00:12:36.200 --> 00:12:37.600]  向巴黎燒香
[00:12:37.600 --> 00:12:40.400]  重重掃不認識我的別臣
[00:12:40.400 --> 00:12:42.800]  然後就來到我的名下殿
[00:12:42.800 --> 00:12:44.000]  在那裡敬拜
[00:12:44.000 --> 00:12:44.800]  什麼意思
[00:12:44.800 --> 00:12:48.400]  就是那些人一直在營運他們的人生
[00:12:48.400 --> 00:12:49.400]  奸淫
[00:12:49.400 --> 00:12:50.600]  偷竊
[00:12:50.600 --> 00:12:51.800]  拜假神
[00:12:51.800 --> 00:12:53.400]  他們做一塌糊塗的事
[00:12:53.400 --> 00:12:54.200]  然後突然發現
[00:12:54.200 --> 00:12:55.800]  咦 有一點點內疚
[00:12:55.800 --> 00:12:56.400]  那怎麼辦
[00:12:56.400 --> 00:12:57.000]  不要緊
[00:12:57.000 --> 00:12:58.600]  拿隻羊來 拿隻羊來
[00:12:58.600 --> 00:12:59.800]  耶和華聖典
[00:12:59.800 --> 00:13:01.200]  拿隻羊來 拿隻羊來
[00:13:01.200 --> 00:13:02.400]  神你要我獻洗墓
[00:13:02.400 --> 00:13:03.000]  獻吧
[00:13:03.000 --> 00:13:04.200]  祭司你割他
[00:13:04.200 --> 00:13:05.200]  血流出
[00:13:05.200 --> 00:13:06.200]  哇 正
[00:13:06.200 --> 00:13:08.600]  自由啊
[00:13:08.600 --> 00:13:11.800]  他在說一種狀況就是
[00:13:11.800 --> 00:13:12.800]  他以為
[00:13:12.800 --> 00:13:16.000]  他可以就是這樣去批評
[00:13:16.000 --> 00:13:20.800]  平反了他做這一群人的罪行
[00:13:20.800 --> 00:13:21.600]  所以
[00:13:21.600 --> 00:13:23.600]  上帝責備他們就是
[00:13:23.600 --> 00:13:24.600]  聖殿
[00:13:24.600 --> 00:13:26.400]  是不是你愛來安樂
[00:13:26.400 --> 00:13:27.600]  好像個賊
[00:13:27.600 --> 00:13:28.800]  找一個盜匿埋
[00:13:28.800 --> 00:13:30.000]  逃避追殺
[00:13:30.000 --> 00:13:34.000]  逃避審判的一個賊窩
[00:13:34.000 --> 00:13:36.200]  不知道賊窩對你來說是怎樣
[00:13:36.200 --> 00:13:39.800]  我最厲害的只不過是看過警匪片
[00:13:39.800 --> 00:13:41.800]  那賊窩是怎樣
[00:13:41.800 --> 00:13:43.800]  有些工具
[00:13:43.800 --> 00:13:48.000]  隨時拿起來就打過
[00:13:48.000 --> 00:13:51.000]  同時我們港產片通常有張圓桌
[00:13:51.000 --> 00:13:52.800]  然後有幾個飯盒
[00:13:52.800 --> 00:13:56.200]  那些賊多數吃飯盒
[00:13:56.200 --> 00:13:58.200]  不知道為什麼
[00:13:58.200 --> 00:13:59.800]  然後有什麼事就反桌
[00:13:59.800 --> 00:14:01.600]  有些飯就飛出去
[00:14:01.600 --> 00:14:06.000]  那個鏡頭多好看
[00:14:06.000 --> 00:14:08.000]  賊窩就是
[00:14:08.000 --> 00:14:09.600]  你一群人在那裏裝犯科
[00:14:09.600 --> 00:14:11.200]  不過你有個盜
[00:14:11.200 --> 00:14:13.600]  然後你躲起來就心安理得
[00:14:13.600 --> 00:14:15.400]  說那件大事是怎樣
[00:14:15.400 --> 00:14:17.400]  那件又怎樣
[00:14:17.400 --> 00:14:20.800]  繼續在說一些
[00:14:20.800 --> 00:14:24.200]  不應該說不應該做的事
[00:14:24.200 --> 00:14:25.400]  上帝提醒我們
[00:14:25.400 --> 00:14:26.800]  耶穌基督來到聖殿
[00:14:26.800 --> 00:14:30.000]  祂要洗淨潔淨
[00:14:30.000 --> 00:14:32.400]  不是我們這種
[00:14:32.400 --> 00:14:34.800]  這樣的敬拜
[00:14:34.800 --> 00:14:36.000]  你要敬拜嗎
[00:14:36.000 --> 00:14:37.000]  你要獻祭嗎
[00:14:37.000 --> 00:14:38.200]  給你吧
[00:14:38.200 --> 00:14:39.000]  給完你
[00:14:39.000 --> 00:14:40.200]  麻煩你告訴我
[00:14:40.200 --> 00:14:43.000]  我自由了
[00:14:43.000 --> 00:14:46.200]  聖經那種形容
[00:14:46.200 --> 00:14:48.000]  《宇創書》也是這樣說
[00:14:48.000 --> 00:14:49.600]  56章提到
[00:14:49.600 --> 00:14:52.600]  我的殿必稱為萬國土的殿
[00:14:52.600 --> 00:14:55.200]  它強調講到那個救贖
[00:14:55.200 --> 00:14:57.200]  也強調講到
[00:14:57.200 --> 00:15:02.800]  我們的敬拜是由下而上的敬拜
[00:15:02.800 --> 00:15:07.400]  敬拜不只是滿足神
[00:15:07.400 --> 00:15:08.400]  你叫我做這些
[00:15:08.400 --> 00:15:09.600]  我滿足了規條
[00:15:09.600 --> 00:15:10.400]  可以了
[00:15:10.400 --> 00:15:12.200]  自由了吧
[00:15:12.200 --> 00:15:13.400]  它在說的
[00:15:13.400 --> 00:15:16.000]  是我們那種心調
[00:15:16.000 --> 00:15:16.400]  我再說
[00:15:16.400 --> 00:15:18.000]  今天我們是言經多一點
[00:15:18.000 --> 00:15:20.400]  所以我們多一點功夫
[00:15:20.400 --> 00:15:22.200]  這個文學手法
[00:15:22.200 --> 00:15:24.000]  即是扇形的一個
[00:15:24.000 --> 00:15:25.200]  即是聖經的結構
[00:15:25.200 --> 00:15:26.200]  就是一個段落
[00:15:26.200 --> 00:15:26.800]  經文
[00:15:26.800 --> 00:15:28.800]  然後看到有一整組
[00:15:28.800 --> 00:15:32.800]  而每組裡面有一些組合
[00:15:32.800 --> 00:15:34.400]  在這個扇形的結構
[00:15:34.400 --> 00:15:36.600]  我們看見一頭一尾
[00:15:36.600 --> 00:15:38.200]  譬如耶穌進了神的殿
[00:15:38.200 --> 00:15:40.200]  和第十八節耶穌出城
[00:15:40.200 --> 00:15:41.400]  其實出和進
[00:15:41.400 --> 00:15:42.600]  同一個字根
[00:15:42.600 --> 00:15:44.200]  都是在說行走的意思
[00:15:44.200 --> 00:15:45.000]  一組
[00:15:45.000 --> 00:15:46.000]  然後中間一組
[00:15:46.000 --> 00:15:46.600]  出殿
[00:15:46.600 --> 00:15:47.800]  離開聖城
[00:15:47.800 --> 00:15:48.800]  又一組
[00:15:48.800 --> 00:15:49.800]  然後中間兩個
[00:15:49.800 --> 00:15:52.600]  夾住了兩個舊約人生經文
[00:15:52.600 --> 00:15:54.800]  這個粉紅色的
[00:15:54.800 --> 00:15:57.400]  然後中間
[00:15:57.400 --> 00:15:59.400]  今天我們在這個扇形的結構裡面
[00:15:59.400 --> 00:16:01.000]  看到的就是
