
[00:00:00.000 --> 00:00:04.000]  各位朋友弟兄姊妹平安
[00:04:18.000 --> 00:04:20.000]  他說有聲音呼喊
[00:04:20.000 --> 00:04:27.000]  你們要在曠野清理耶和華的路,在沙漠修織我們神的大道
[00:04:27.000 --> 00:04:34.000]  所以我們看到剛才《馬可福音》、《新約》那兩節的經文
[00:04:34.000 --> 00:04:37.000]  其實遠在主前七百多年
[00:04:37.000 --> 00:04:42.000]  一直到四百多年那段期間已經早已記載了
[00:04:42.000 --> 00:04:48.000]  所以看到耶穌就是聖經早已預言的那位救主
[00:04:48.000 --> 00:04:57.000]  第二,這個耶穌也是施洗約翰見證的那位神的兒子
[00:04:57.000 --> 00:05:01.000]  在《馬可福音》第一章第四節裏說
[00:05:01.000 --> 00:05:06.000]  照著剛才第二、第三節那段說話
[00:05:06.000 --> 00:05:09.000]  施洗約翰就在曠野出現了
[00:05:09.000 --> 00:05:12.000]  而他傳來一個訊息
[00:05:12.000 --> 00:05:18.000]  有一個在我耳後來的,我就算是彎下為他解鞋帶也不配
[00:05:18.000 --> 00:05:22.000]  我施洗約翰是用水為人施洗的
[00:05:22.000 --> 00:05:27.000]  但是這個要來的人,他是要用聖靈為人施洗
[00:05:27.000 --> 00:05:32.000]  施洗約翰其實就是剛才那些預言裏面
[00:05:32.000 --> 00:05:36.000]  說那個要來預備耶穌的道路的人
[00:05:36.000 --> 00:05:44.000]  施洗約翰其實是猶太先知裏面最偉大和最有能力的那位
[00:05:44.000 --> 00:05:46.000]  但是他竟然很謙卑地說
[00:05:46.000 --> 00:05:53.000]  我連為這個將要來的人蹲下幫他解鞋帶也不配
[00:05:53.000 --> 00:05:56.000]  大家知不知道原來根據猶太人的風俗
[00:05:56.000 --> 00:06:03.000]  那些最低下層的僕人其實也不需要幫主人脫鞋
[00:06:03.000 --> 00:06:08.000]  所以,蹲下幫他解鞋帶這個工作
[00:06:08.000 --> 00:06:11.000]  其實是很卑賤很卑賤的工作
[00:06:11.000 --> 00:06:13.000]  但是約翰那麼偉大
[00:06:13.000 --> 00:06:18.000]  他竟然說連做這麼卑賤的工作也沒有資格
[00:06:18.000 --> 00:06:20.000]  因為他很清楚知道
[00:06:20.000 --> 00:06:23.000]  這個耶穌不單止是人
[00:06:23.000 --> 00:06:26.000]  他本身就是神
[00:06:26.000 --> 00:06:28.000]  除了這一點之外
[00:06:28.000 --> 00:06:32.000]  他說施洗約翰是要用水幫人施洗
[00:06:32.000 --> 00:06:34.000]  意思就是說
[00:06:34.000 --> 00:06:39.000]  他的施洗只能夠叫人認罪悔改
[00:06:39.000 --> 00:06:41.000]  洗淨他的罪
[00:06:41.000 --> 00:06:46.000]  但只是一個外表、外在和暫時的潔淨
[00:06:46.000 --> 00:06:53.000]  但是耶穌用聖靈的施洗卻是永久和內在的潔淨
[00:06:53.000 --> 00:06:57.000]  是要帶來人內心的轉變
[00:06:57.000 --> 00:07:02.000]  是整個裡面的生命重新做出來
[00:07:02.000 --> 00:07:04.000]  一個新的生命的意思
[00:07:04.000 --> 00:07:07.000]  這個工作沒有人能夠做
[00:07:07.000 --> 00:07:09.000]  只有神才可以做
[00:07:09.000 --> 00:07:16.000]  所以見到耶穌就是施洗約翰見證那位神的兒子
[00:07:16.000 --> 00:07:18.000]  除此之外
[00:07:18.000 --> 00:07:24.000]  耶穌更加是那位從天上來到世界的神的兒子
[00:07:24.000 --> 00:07:26.000]  怎樣看得到呢?
[00:07:26.000 --> 00:07:32.000]  我相信大家看電視都看過一些古代的神仙的故事
[00:07:32.000 --> 00:07:37.000]  你發覺如果我們要見到一個神仙的話
[00:07:37.000 --> 00:07:41.000]  你能不能飛到天上找到他?
[00:07:41.000 --> 00:07:43.000]  不可以吧?
[00:07:43.000 --> 00:07:47.000]  一定是天上的神仙下凡到人間
[00:07:47.000 --> 00:07:51.000]  我們才有機會認識他們
[00:07:51.000 --> 00:07:53.000]  耶穌同樣是這樣
[00:07:53.000 --> 00:07:55.000]  如果祂不主動來找人
[00:07:55.000 --> 00:07:58.000]  我們根本沒有可能認識神
[00:07:58.000 --> 00:08:00.000]  在一章第九節
[00:08:00.000 --> 00:08:04.000]  講到耶穌由加利利的拿撒勒尼
[00:08:04.000 --> 00:08:07.000]  在約旦河受約翰的洗
[00:08:07.000 --> 00:08:11.000]  如果我們有聽過一些聖經的故事
[00:08:11.000 --> 00:08:13.000]  大家都知道
[00:08:13.000 --> 00:08:15.000]  小朋友可能都知道
[00:08:15.000 --> 00:08:18.000]  耶穌是在哪裡出生的?
[00:08:18.000 --> 00:08:20.000]  知不知道?
[00:08:20.000 --> 00:08:21.000]  不知道
[00:08:21.000 --> 00:08:24.000]  耶穌是在伯利恆出生的
[00:08:24.000 --> 00:08:29.000]  然後祂成長在拿撒勒這個地方
[00:08:29.000 --> 00:08:32.000]  祂跟爸爸回到拿撒勒這個地方
[00:08:32.000 --> 00:08:35.000]  祂的爸爸是一個木匠
[00:08:35.000 --> 00:08:40.000]  耶穌來到這個世界成為一個木匠的兒子
[00:08:40.000 --> 00:08:44.000]  第二,這個耶穌雖然是神
[00:08:44.000 --> 00:08:49.000]  但是祂竟然願意來信服人間的條文
[00:08:49.000 --> 00:08:53.000]  當然這些條文是合乎正義的
[00:08:53.000 --> 00:08:54.000]  就像這裡所說
[00:08:54.000 --> 00:08:56.000]  祂來到受約翰的洗
[00:08:56.000 --> 00:08:59.000]  當然耶穌本身沒有罪
[00:08:59.000 --> 00:09:01.000]  原本祂不需要受洗
[00:09:01.000 --> 00:09:04.000]  但是因為祂來到這個世界的目的
[00:09:04.000 --> 00:09:07.000]  就是為了背負人的罪
[00:09:07.000 --> 00:09:10.000]  以及代替人的罪去受罰
[00:09:10.000 --> 00:09:14.000]  所以祂都寧願按著神公義的要求
[00:09:14.000 --> 00:09:16.000]  來接受洗禮
[00:09:16.000 --> 00:09:18.000]  就好像人一樣
[00:09:18.000 --> 00:09:20.000]  第三,還有
[00:09:20.000 --> 00:09:23.000]  這個耶穌就像我們人一樣
[00:09:23.000 --> 00:09:27.000]  經歷人生各種的境況
[00:09:27.000 --> 00:09:28.000]  經文說到
[00:09:28.000 --> 00:09:32.000]  耶穌被聖靈催促帶到曠野那裡
[00:09:32.000 --> 00:09:37.000]  在那裡四十天受到撒旦的試探
[00:09:37.000 --> 00:09:41.000]  所以在新約裡面另一卷書提到
[00:09:41.000 --> 00:09:43.000]  我們所信的耶穌
[00:09:43.000 --> 00:09:45.000]  祂不是沒有受過試探
[00:09:45.000 --> 00:09:47.000]  祂知道我們人的軟弱
[00:09:47.000 --> 00:09:49.000]  因為祂都經歷過試探
[00:09:49.000 --> 00:09:51.000]  不過祂跟我們不同的就是
[00:09:51.000 --> 00:09:52.000]  祂沒有犯罪
[00:09:52.000 --> 00:09:55.000]  所以祂能夠體恤我們人的軟弱
[00:09:55.000 --> 00:09:57.000]  我們每一個人也可以隨時的
[00:09:57.000 --> 00:09:59.000]  來到施恩寶座前
[00:09:59.000 --> 00:10:01.000]  向耶穌來求幫助
[00:10:01.000 --> 00:10:04.000]  求憐憫
[00:10:04.000 --> 00:10:06.000]  最後這個耶穌
[00:10:06.000 --> 00:10:11.000]  祂還是天父印證那位神的兒子
[00:10:11.000 --> 00:10:15.000]  經文說耶穌去接受洗禮
[00:10:15.000 --> 00:10:18.000]  當祂一在水上上來之後
[00:10:18.000 --> 00:10:20.000]  祂就看到天裂開了
[00:10:20.000 --> 00:10:22.000]  有聖靈就像甲子一樣
[00:10:22.000 --> 00:10:24.000]  降在祂的身上
[00:10:24.000 --> 00:10:26.000]  又有一把聲音說
[00:10:26.000 --> 00:10:28.000]  你是我的愛子
[00:10:28.000 --> 00:10:30.000]  我很喜歡你
[00:10:30.000 --> 00:10:33.000]  我相信耶穌洗禮的時候
[00:10:33.000 --> 00:10:35.000]  旁邊有很多其他的人
[00:10:35.000 --> 00:10:38.000]  因為我們在其他的福音書知道
[00:10:38.000 --> 00:10:41.000]  當時有很多在其他地方來的人
[00:10:41.000 --> 00:10:45.000]  同樣接受施洗約翰的洗禮
[00:10:45.000 --> 00:10:48.000]  所以神是利用這個場合
[00:10:48.000 --> 00:10:52.000]  公然的向人證明
[00:10:52.000 --> 00:10:54.000]  耶穌就是祂的兒子
[00:10:54.000 --> 00:10:57.000]  耶穌就是神
[00:10:57.000 --> 00:11:01.000]  而神也透過洗禮
[00:11:01.000 --> 00:11:06.000]  正式呼召和差派耶穌出去傳道
[00:11:06.000 --> 00:11:08.000]  祂要作為神的代表
[00:11:08.000 --> 00:11:13.000]  因為我們既然沒有一個人能夠見到神的話
[00:11:13.000 --> 00:11:15.000]  神就透過耶穌
[00:11:15.000 --> 00:11:19.000]  來彰顯祂自己出來了
[00:11:19.000 --> 00:11:21.000]  或者你會問
[00:11:21.000 --> 00:11:24.000]  你說耶穌是神
[00:11:24.000 --> 00:11:27.000]  但是祂是不是真的有這個人呢?
[00:11:27.000 --> 00:11:30.000]  還是祂好像神話一樣
[00:11:30.000 --> 00:11:35.000]  怎樣證明祂真的在這個世界上出現過呢?
[00:11:35.000 --> 00:11:36.000]  我想問問大家
[00:11:36.000 --> 00:11:41.000]  你相不相信孔子的確存在過?
[00:11:41.000 --> 00:11:44.000]  相信的舉手
[00:11:44.000 --> 00:11:45.000]  大家都相信
[00:11:45.000 --> 00:11:47.000]  你怎知道孔子存在過呢?
[00:11:47.000 --> 00:11:52.000]  你有沒有見過他?
[00:11:52.000 --> 00:11:54.000]  有書是嗎?
[00:11:54.000 --> 00:11:55.000]  有他的著作
[00:11:55.000 --> 00:11:59.000]  今早有人說他有弟子
[00:11:59.000 --> 00:12:01.000]  同樣都是
[00:12:01.000 --> 00:12:06.000]  聖經其實就是記載耶穌一生最重要的典籍
[00:12:06.000 --> 00:12:13.000]  可以說聖經比歷史更具歷史性
[00:12:13.000 --> 00:12:14.000]  或者你會問
[00:12:14.000 --> 00:12:17.000]  你們基督徒信聖經當然說是真的
[00:12:17.000 --> 00:12:18.000]  如果我不相信
[00:12:18.000 --> 00:12:22.000]  怎樣證明聖經是真的呢?
[00:12:22.000 --> 00:12:24.000]  接下來我想和大家看看
[00:12:24.000 --> 00:12:27.000]  這本聖經是否真的這麼可信
[00:12:27.000 --> 00:12:28.000]  首先
[00:12:28.000 --> 00:12:31.000]  聖經的作者和目擊者
[00:12:31.000 --> 00:12:34.000]  去證明聖經是事實
[00:12:34.000 --> 00:12:37.000]  《西遊記》的作者曾經說
[00:12:37.000 --> 00:12:41.000]  我這本書的文體只是神話
[00:12:41.000 --> 00:12:44.000]  很多東西都是虛構出來的
[00:12:44.000 --> 00:12:46.000]  但聖經的作者
[00:12:46.000 --> 00:12:49.000]  他很清楚地說到
[00:12:49.000 --> 00:12:52.000]  他們所記載的都是事實
[00:12:52.000 --> 00:12:54.000]  就好像在《約翰一書》
[00:12:54.000 --> 00:12:57.000]  他說過一段這樣的說話
[00:12:57.000 --> 00:12:58.000]  我們一起讀
[00:12:58.000 --> 00:13:02.000]  《論道太初就已經存在的生命之道》
[00:13:02.000 --> 00:13:04.000]  就是我們所聽見
[00:13:04.000 --> 00:13:06.000]  親眼所看見
[00:13:06.000 --> 00:13:08.000]  仔細觀察過
[00:13:08.000 --> 00:13:09.000]  親手摸過的
[00:13:09.000 --> 00:13:11.000]  我們把所看見
[00:13:11.000 --> 00:13:12.000]  所聽見的
[00:13:12.000 --> 00:13:14.000]  向你們宣揚
[00:13:14.000 --> 00:13:18.000]  使你們也可以和我們心靈相通
[00:13:18.000 --> 00:13:21.000]  就是當時的聖經作者
[00:13:21.000 --> 00:13:22.000]  還有很多人
[00:13:22.000 --> 00:13:25.000]  原來都是耶穌基督的目擊者
[00:13:25.000 --> 00:13:28.000]  所以他們所寫出來的東西
[00:13:28.000 --> 00:13:30.000]  全部都是他們親眼見過
[00:13:30.000 --> 00:13:32.000]  親身經歷過
[00:13:32.000 --> 00:13:34.000]  第二就是
[00:13:34.000 --> 00:13:37.000]  聖經所記載的和歷史的發展
[00:13:37.000 --> 00:13:39.000]  是非常吻合的
[00:13:39.000 --> 00:13:41.000]  你知不知道原來在聖經
[00:13:41.000 --> 00:13:42.000]  在《阿摩斯書》那裏
[00:13:42.000 --> 00:13:45.000]  曾經記載了這段說話
[00:13:45.000 --> 00:13:48.000]  「我必將他們栽在他們自己的土地
[00:13:48.000 --> 00:13:52.000]  他們再不會從我賜給他們的土地上被拔除」
[00:13:52.000 --> 00:13:55.000]  這是耶和華的神說的
[00:13:55.000 --> 00:13:56.000]  其實《阿摩斯》這段說話
[00:13:56.000 --> 00:13:58.000]  是預言著
[00:13:58.000 --> 00:14:00.000]  有一天
[00:14:00.000 --> 00:14:03.000]  以色列會重新立國
[00:14:03.000 --> 00:14:07.000]  而且永遠不會再被人拔除
[00:14:07.000 --> 00:14:09.000]  你知不知道
[00:14:09.000 --> 00:14:13.000]  以色列在主前五百三十多年亡國之後
[00:14:13.000 --> 00:14:15.000]  他們多久之後
[00:14:15.000 --> 00:14:20.000]  真的復國了?
[00:14:20.000 --> 00:14:21.000]  1948年的時候
[00:14:21.000 --> 00:14:23.000]  以色列正式復國
[00:14:23.000 --> 00:14:25.000]  我們屈指一算
[00:14:25.000 --> 00:14:27.000]  它由亡國到重新立國
[00:14:27.000 --> 00:14:30.000]  其實是經歷了二千多年
[00:14:30.000 --> 00:14:32.000]  你有沒有想像過一個國家
[00:14:32.000 --> 00:14:34.000]  它可以在亡國之後
[00:14:34.000 --> 00:14:35.000]  二千多年
[00:14:35.000 --> 00:14:38.000]  竟然可以重新立國
[00:14:38.000 --> 00:14:44.000]  但聖經是很清楚地記載了這件事
[00:14:44.000 --> 00:14:46.000]  第三
[00:14:46.000 --> 00:14:48.000]  就是聖經面世的年代
[00:14:48.000 --> 00:14:51.000]  證明它的內容是很可靠的
[00:14:51.000 --> 00:14:54.000]  聖經新約成書的時間
[00:14:54.000 --> 00:14:58.000]  在主後四十幾到九十五年之間
[00:14:58.000 --> 00:15:01.000]  當時大部分的目擊者
[00:15:01.000 --> 00:15:03.000]  仍然生存在世
[00:15:03.000 --> 00:15:07.000]  可以證明聖經是很可靠
[00:15:07.000 --> 00:15:09.000]  另外在聖經面世之後
[00:15:09.000 --> 00:15:11.000]  其實當時基督教和基督徒
[00:15:11.000 --> 00:15:14.000]  是面對著很大的逼迫
[00:15:14.000 --> 00:15:15.000]  但儘管如此
[00:15:15.000 --> 00:15:18.000]  卻從來沒有人提出任何證據
[00:15:18.000 --> 00:15:20.000]  說聖經的內容
[00:15:20.000 --> 00:15:27.000]  是有任何捏造或誇大的成份在內
[00:15:27.000 --> 00:15:28.000]  第四
[00:15:28.000 --> 00:15:30.000]  就是耶穌基督的門徒
[00:15:30.000 --> 00:15:32.000]  甘願為祂殉道
[00:15:32.000 --> 00:15:35.000]  當時跟隨耶穌的門徒
[00:15:35.000 --> 00:15:38.000]  其實之後很多的門徒
[00:15:38.000 --> 00:15:41.000]  都是為耶穌殉道而死的
[00:15:41.000 --> 00:15:42.000]  你會說
[00:15:42.000 --> 00:15:45.000]  除非這個人真的值得你拼命
[00:15:45.000 --> 00:15:48.000]  否則如果他是假的
[00:15:48.000 --> 00:15:49.000]  是騙人的
[00:15:49.000 --> 00:15:51.000]  是騙子來的
[00:15:51.000 --> 00:15:54.000]  你不可能將你的命賣給他
[00:15:54.000 --> 00:15:57.000]  我相信你和我都不會這麼蠢
[00:15:57.000 --> 00:16:00.000]  但當時的門徒
[00:16:00.000 --> 00:16:02.000]  是甘願為了這個信仰
[00:16:02.000 --> 00:16:05.000]  為了耶穌的緣故而死
[00:16:05.000 --> 00:16:08.000]  可見如果耶穌不是真正的神
[00:16:08.000 --> 00:16:11.000]  他們不會這麼笨
[00:16:11.000 --> 00:16:12.000]  第五
[00:16:12.000 --> 00:16:14.000]  就是考古資料的發現
[00:16:14.000 --> 00:16:17.000]  和聖經所記載的吻合
[00:16:17.000 --> 00:16:20.000]  這些考古的資料
[00:16:20.000 --> 00:16:23.000]  其實有超過五千多份
[00:16:23.000 --> 00:16:26.000]  而當中沒有一件事
[00:16:26.000 --> 00:16:28.000]  沒有一件事的發現
[00:16:28.000 --> 00:16:34.000]  是發現和聖經的文獻有抵觸的
[00:16:34.000 --> 00:16:36.000]  第六就是聖經的流傳
[00:16:36.000 --> 00:16:38.000]  證明它的可靠
[00:16:38.000 --> 00:16:43.000]  原來聖經是這個世界上翻譯最多的書籍
[00:16:43.000 --> 00:16:47.000]  整本聖經或聖經的部份內容
[00:16:47.000 --> 00:16:54.000]  今日為止已經有超過二千種語言出版
[00:16:54.000 --> 00:16:56.000]  從語言的涵蓋率來看
[00:16:56.000 --> 00:16:59.000]  其實有超過九成的人
[00:16:59.000 --> 00:17:03.000]  可以用他的母語來看到聖經
[00:17:03.000 --> 00:17:04.000]  一般來說
[00:17:04.000 --> 00:17:08.000]  如果一本書的流傳越廣
[00:17:08.000 --> 00:17:10.000]  信的人就會越多
[00:17:10.000 --> 00:17:15.000]  但我們發現竟然從來沒有人提出任何證據
[00:17:15.000 --> 00:17:22.000]  去證明當中有錯誤或誇大的成份
[00:17:22.000 --> 00:17:23.000]  還有一點就是
[00:17:23.000 --> 00:17:28.000]  聖經的首尾一字都可以說明它的可靠性
[00:17:28.000 --> 00:17:31.000]  聖經歷經一千六百多年
[00:17:31.000 --> 00:17:36.000]  由四十多位作者寫出來
[00:17:36.000 --> 00:17:42.000]  但整本聖經卻有一個貫穿一字的主題
[00:17:42.000 --> 00:17:45.000]  可以說是首尾呼應
[00:17:45.000 --> 00:17:48.000]  如果是人的話
[00:17:48.000 --> 00:17:51.000]  根本不可能做得到這件事
[00:17:51.000 --> 00:17:55.000]  除非有神來引導他們寫出來
[00:17:55.000 --> 00:17:59.000]  就好像出自同一個作者的手筆一樣
[00:17:59.000 --> 00:18:03.000]  聖經在提摩太后書中也說
[00:18:03.000 --> 00:18:08.000]  整本聖經其實都是神默示寫出來
[00:18:08.000 --> 00:18:12.000]  即是說神感動著四十多位作者
[00:18:12.000 --> 00:18:16.000]  寫出一字的訊息
[00:18:16.000 --> 00:18:18.000]  最後一點就是
[00:18:18.000 --> 00:18:21.000]  信耶穌的人生命的改變
[00:18:21.000 --> 00:18:23.000]  聖經裡有很多的應許
[00:18:23.000 --> 00:18:25.000]  其實歷世歷代以來
[00:18:25.000 --> 00:18:30.000]  信耶穌的人都可以經歷到很多的應許
[00:18:30.000 --> 00:18:33.000]  也都經歷到生命的改變
[00:18:33.000 --> 00:18:37.000]  有很多偷東西的人或吸毒者
[00:18:37.000 --> 00:18:41.000]  甚至是一些本來生來很自卑
[00:18:41.000 --> 00:18:44.000]  或經歷破碎家庭的人
[00:18:44.000 --> 00:18:47.000]  甚至內心充滿憎恨憂慮的人
[00:18:47.000 --> 00:18:49.000]  他們都因為信耶穌之後
[00:18:49.000 --> 00:18:53.000]  經歷一個生命脫胎換骨的改變
[00:18:53.000 --> 00:18:57.000]  就算我們在香港也發現有這樣的人
[00:18:57.000 --> 00:19:02.000]  途中這兩位弟兄陳信之和蕭志剛
[00:19:02.000 --> 00:19:04.000]  他們曾經都是吸毒者
[00:19:04.000 --> 00:19:06.000]  但卻搖身一變
[00:19:06.000 --> 00:19:08.000]  因著他們信耶穌之後
[00:19:08.000 --> 00:19:11.000]  他們成為香港十大傑出青年
[00:19:11.000 --> 00:19:16.000]  今日在不同的崗位來貢獻社會
[00:19:16.000 --> 00:19:18.000]  聽到這裡之後
[00:19:18.000 --> 00:19:21.000]  似乎聽起來這個耶穌又幾跟得過
[00:19:21.000 --> 00:19:24.000]  如果你說我還未確定的話
[00:19:24.000 --> 00:19:27.000]  我都希望給三大理由
[00:19:27.000 --> 00:19:29.000]  讓大家去思想
[00:19:29.000 --> 00:19:32.000]  耶穌是否真的跟得過
[00:19:32.000 --> 00:19:35.000]  其實耶穌之所以跟得過
[00:19:35.000 --> 00:19:38.000]  就是唯有祂才是真神
[00:19:38.000 --> 00:19:40.000]  其實我們每一個人
[00:19:40.000 --> 00:19:44.000]  心裡面都有一個要信神的傾向
[00:19:44.000 --> 00:19:47.000]  就算一些人說祂是無神論者也好
[00:19:47.000 --> 00:19:49.000]  其實祂的心裡面
[00:19:49.000 --> 00:19:54.000]  都有一個空位好像要有神來才能填滿
[00:19:54.000 --> 00:19:58.000]  我們中國人就很流行拜黃大仙
[00:19:58.000 --> 00:20:00.000]  或者拜關公
[00:20:00.000 --> 00:20:02.000]  或者拜佛
[00:20:02.000 --> 00:20:06.000]  但到底這些是不是真的神呢?
[00:20:06.000 --> 00:20:08.000]  我們逐個來看看
[00:20:08.000 --> 00:20:11.000]  首先是這個黃大仙
[00:20:11.000 --> 00:20:13.000]  我查過一些資料
[00:20:13.000 --> 00:20:17.000]  聽聞祂的名字本來叫黃初平
[00:20:17.000 --> 00:20:21.000]  祂出生在中國浙江省的金華市
[00:20:21.000 --> 00:20:23.000]  這裡有沒有浙江人?
[00:20:23.000 --> 00:20:25.000]  是你們的老鄉
[00:20:25.000 --> 00:20:30.000]  據說祂是當地一個放羊的牧童
[00:20:30.000 --> 00:20:36.000]  不過後來可能說祂是道人向善的
[00:20:36.000 --> 00:20:38.000]  又在山裡面修煉得道
[00:20:38.000 --> 00:20:41.000]  所以被後世稱為黃大仙
[00:20:41.000 --> 00:20:43.000]  祂就成為道教的神仙
[00:20:43.000 --> 00:20:45.000]  我不知道祂是不是真有其人
[00:20:45.000 --> 00:20:47.000]  如果不是真有其人
[00:20:47.000 --> 00:20:49.000]  可能就是人虛構出來
[00:20:49.000 --> 00:20:51.000]  又或者祂是真有其人的話
[00:20:51.000 --> 00:20:55.000]  但是卻是被人神化了出來
[00:20:55.000 --> 00:20:57.000]  第二個
[00:20:57.000 --> 00:20:59.000]  關羽
[00:20:59.000 --> 00:21:02.000]  我們知道他是東漢末年
[00:21:02.000 --> 00:21:06.000]  三國時代劉備的一個很重要的將領
[00:21:06.000 --> 00:21:11.000]  他忠義勇武的形象可以說深入人心
[00:21:11.000 --> 00:21:17.000]  但是我們今天看到有什麼人拜關公?
[00:21:17.000 --> 00:21:20.000]  知道嗎?
[00:21:20.000 --> 00:21:22.000]  小朋友都知道
[00:21:22.000 --> 00:21:26.000]  警察局的警察會拜關公
[00:21:26.000 --> 00:21:29.000]  甚至乎黑社會都會拜關公
[00:21:29.000 --> 00:21:30.000]  如果你是神的話
[00:21:30.000 --> 00:21:32.000]  你會保佑誰呢?
[00:21:32.000 --> 00:21:34.000]  都很難做
[00:21:34.000 --> 00:21:36.000]  我想關義哥都沒想到
[00:21:36.000 --> 00:21:40.000]  後世的人會給一個這麼難的重任給他
[00:21:40.000 --> 00:21:42.000]  很明顯他也是人
[00:21:42.000 --> 00:21:45.000]  卻是被人神化了
[00:21:45.000 --> 00:21:46.000]  接著佛祖
[00:21:46.000 --> 00:21:49.000]  佛祖原來叫釋迦牟尼
[00:21:49.000 --> 00:21:53.000]  他是古印度一個很出名的思想家
[00:21:53.000 --> 00:21:55.000]  他是佛教的創始人
[00:21:55.000 --> 00:21:59.000]  他出生在今天尼泊爾的南部
[00:21:59.000 --> 00:22:02.000]  但是後世又將他變為佛祖
[00:22:02.000 --> 00:22:03.000]  變為一個神
[00:22:03.000 --> 00:22:04.000]  但是我們大家都知道
[00:22:04.000 --> 00:22:07.000]  其實他都是一個人
