
[00:00:00.000 --> 00:00:04.760]  今天很開心可以回來跟你們分享訊息
[00:04:49.640 --> 00:04:54.640]  「這好比那貴重的油,飄在阿倫的頭上」
[00:04:54.640 --> 00:04:59.040]  「流到胡蘇,又流到他的衣襟」
[00:04:59.040 --> 00:05:03.880]  「又好比黑門的金爐,降在石安山」
[00:05:03.880 --> 00:05:08.480]  「因為在那裡有耶和華所命定的福」
[00:05:08.480 --> 00:05:11.680]  「就是永遠的生命」
[00:05:11.680 --> 00:05:13.600]  通常我們可以背第一節
[00:05:13.600 --> 00:05:15.080]  起碼吧
[00:05:15.080 --> 00:05:17.640]  如果你可以背第二節就非常好
[00:05:17.640 --> 00:05:21.080]  如果你們可以背第三節就給你們一個分別
[00:05:21.080 --> 00:05:26.840]  但是裡面的內容其實一點都不容易
[00:05:26.840 --> 00:05:34.240]  「看啊,弟兄和睦同居,是何等的善何等的美」
[00:05:34.240 --> 00:05:38.760]  「上和下睦,兄弟同心」
[00:05:38.760 --> 00:05:42.400]  容易說,容易做嗎?
[00:05:42.400 --> 00:05:44.480]  容易做嗎?
[00:05:44.480 --> 00:05:46.600]  不容易
[00:05:46.600 --> 00:05:48.480]  但是呢
[00:05:48.480 --> 00:05:52.560]  我小時候,我媽媽我爸已經經常跟我們說
[00:05:52.560 --> 00:05:55.160]  「一家人最重要是和睦」
[00:05:55.160 --> 00:05:58.360]  「家和萬事興」
[00:05:58.360 --> 00:06:00.320]  你們懂得下一句嗎?
[00:06:00.320 --> 00:06:02.640]  「家衰,口不停」
[00:06:02.640 --> 00:06:05.360]  哇,跟我差不多年紀了
[00:06:05.360 --> 00:06:09.080]  「家和萬事興,家衰,口不停」
[00:06:09.080 --> 00:06:13.000]  我小時候就在這個分圖之下
[00:06:13.000 --> 00:06:16.120]  跟你分享我的小時候
[00:06:16.120 --> 00:06:17.480]  看看這張照片
[00:06:17.480 --> 00:06:19.680]  你看到它的質地
[00:06:19.680 --> 00:06:21.720]  還有中間這個樣子就知道
[00:06:21.720 --> 00:06:24.320]  是很多年代以前的
[00:06:24.320 --> 00:06:26.720]  你能找到我嗎?
[00:06:26.720 --> 00:06:28.080]  能找到嗎?
[00:06:28.080 --> 00:06:31.280]  中間位置,是的,是中間
[00:06:31.280 --> 00:06:32.440]  就是我了
[00:06:32.440 --> 00:06:35.880]  最右邊,是右邊嗎?你們看看
[00:06:35.880 --> 00:06:38.720]  最右邊是我大弟弟,然後是我姐姐
[00:06:38.720 --> 00:06:41.960]  然後是我,我媽媽和我爸
[00:06:41.960 --> 00:06:43.320]  中間是我弟弟
[00:06:43.320 --> 00:06:45.200]  然後我發現了一件事
[00:06:45.200 --> 00:06:48.840]  在這個年代一定不會出現的一張照片
[00:06:48.840 --> 00:06:51.880]  就是瞪著眼睛也曬出來了
[00:06:51.880 --> 00:06:55.120]  我媽媽原來瞪著眼睛了
[00:06:55.120 --> 00:06:59.280]  那時候還是沒有電子拍照
[00:06:59.280 --> 00:07:02.480]  你拍了也不知道在拍什麼,曬出來就知道了
[00:07:02.480 --> 00:07:04.400]  原來這張照片是這樣
[00:07:04.400 --> 00:07:08.200]  就令我想起小時候
[00:07:08.200 --> 00:07:13.280]  我們住的地方不算很大
[00:07:13.280 --> 00:07:14.680]  三百呎
[00:07:14.680 --> 00:07:20.760]  但是,你猜是住了多少人?
[00:07:20.760 --> 00:07:24.600]  猜猜,在現在應該接受不了
[00:07:24.600 --> 00:07:25.960]  有十個人
[00:07:25.960 --> 00:07:29.720]  有沒有搞錯?你全家只有六個人
[00:07:29.720 --> 00:07:34.400]  我爸媽將其中一間房租給一家四口
[00:07:34.400 --> 00:07:37.800]  所以我們這麼小的地方有十個人
[00:07:37.800 --> 00:07:42.880]  還有我們是做山寨廠
[00:07:42.880 --> 00:07:44.960]  做皮帶那些生意
[00:07:44.960 --> 00:07:48.160]  所以有一間房是用來做工的
[00:07:48.160 --> 00:07:51.040]  換言之我們六個,一家六口
[00:07:51.040 --> 00:07:53.000]  就在一間房裡面
[00:07:53.000 --> 00:07:54.440]  那是怎樣的呢?
[00:07:54.440 --> 00:07:56.600]  我爸媽很聰明,上下架床
[00:07:56.600 --> 00:07:58.960]  下面睡三個,上面睡三個
[00:07:58.960 --> 00:08:01.800]  自己做的,床很大
[00:08:01.800 --> 00:08:04.120]  那時候樓底比較高
[00:08:04.120 --> 00:08:06.840]  後來有一個好消息
[00:08:06.840 --> 00:08:10.600]  就是我們的家道終於開始有進展
[00:08:10.600 --> 00:08:12.560]  開始不用租給別人
[00:08:12.560 --> 00:08:17.960]  於是我們四個就可以搬到其中一間房
[00:08:17.960 --> 00:08:20.440]  就會睡碌架床
[00:08:20.440 --> 00:08:23.720]  現在這些鐵床很難找到
[00:08:23.720 --> 00:08:26.560]  這張照片是在網上找到的
[00:08:26.560 --> 00:08:28.760]  我不是睡這張,沒有這麼漂亮的
[00:08:28.760 --> 00:08:32.520]  一間房間長條形,就放了兩張碌架床
[00:08:32.520 --> 00:08:34.920]  男生就睡上面,女生就睡下面
[00:08:34.920 --> 00:08:37.360]  有趣嗎?挺有趣的
[00:08:37.360 --> 00:08:40.160]  我們四兄弟姐妹經常都可以
[00:08:40.160 --> 00:08:42.720]  有很多的教訓,要和睦等等
[00:08:42.720 --> 00:08:45.360]  但艾薩是一定有的
[00:08:45.360 --> 00:08:47.040]  時常都吵架
[00:08:47.040 --> 00:08:50.800]  小型打架,即是沒有大型打架的
[00:08:50.800 --> 00:08:52.760]  都會出現
[00:08:52.760 --> 00:08:56.280]  但現在回想起來
[00:08:56.280 --> 00:08:58.560]  我最有記憶的是什麼呢?
[00:08:58.560 --> 00:09:02.200]  最有記憶的是我的大弟弟
[00:09:02.200 --> 00:09:07.680]  整天在深夜的時候,他就強迫我
[00:09:07.680 --> 00:09:12.000]  強迫我和他合唱許志安和鄭秀文的
[00:09:12.000 --> 00:09:15.200]  「其實你心裡有沒有我」
[00:09:15.200 --> 00:09:16.640]  整天都要我和他合唱
[00:09:16.640 --> 00:09:17.920]  那時候沒有卡拉OK
[00:09:17.920 --> 00:09:20.400]  不知道為什麼他這麼喜歡唱這首歌
[00:09:20.400 --> 00:09:21.960]  整天都要強迫我
[00:09:21.960 --> 00:09:25.480]  另一個時常強迫我的就是我姐姐
[00:09:25.480 --> 00:09:28.520]  最喜歡深夜的時候就說要說心事
[00:09:28.520 --> 00:09:32.520]  然後在我旁邊不斷對頭,不斷說
[00:09:32.520 --> 00:09:37.040]  這些就是我們所謂的和睦同居
[00:09:37.040 --> 00:09:39.360]  你們覺得甜不甜蜜?
[00:09:39.360 --> 00:09:44.120]  甜蜜,現在這個世界沒有這樣
[00:09:44.120 --> 00:09:45.720]  比較少一點
[00:09:45.720 --> 00:09:48.320]  可能已經有兩個兒子一個女兒
[00:09:48.320 --> 00:09:53.120]  每人一間房,可以考慮逼一起睡
[00:09:53.120 --> 00:09:57.400]  這些就是我年代的和睦同居
[00:09:57.400 --> 00:10:01.040]  是不是很美善呢?
[00:10:01.040 --> 00:10:03.440]  今時今日又有沒有呢?
[00:10:03.440 --> 00:10:05.880]  我告訴你,都有試過的
[00:10:05.880 --> 00:10:09.960]  在我搬到現在這個新的地方
[00:10:09.960 --> 00:10:13.040]  曾經有試過最高峰的這個屋苑
[00:10:13.040 --> 00:10:16.800]  你猜有多少個同福家庭在裡面?
[00:10:16.800 --> 00:10:20.120]  有六個同福家庭在這個屋苑裡面
[00:10:20.120 --> 00:10:22.000]  大家很興奮的
[00:10:22.000 --> 00:10:24.080]  經常買了一些水果
[00:10:24.080 --> 00:10:25.720]  又要拿去那裡,又要拿去那裡
[00:10:25.720 --> 00:10:28.680]  你會猜到很忙的,在平台裡
[00:10:28.680 --> 00:10:29.920]  買橙又要買多一點
[00:10:29.920 --> 00:10:32.360]  買西瓜又要起碼買兩個
[00:10:32.360 --> 00:10:34.360]  接著就經常傳來傳去
[00:10:34.360 --> 00:10:37.480]  其實是很開心的一件事
[00:10:37.480 --> 00:10:41.160]  可以和睦同居
[00:10:41.160 --> 00:10:43.800]  啊,我又想想為什麼
[00:10:43.800 --> 00:10:47.760]  為什麼神會覺得在詩篇裡跟我們說
[00:10:47.760 --> 00:10:51.400]  「弟兄和睦同居」是何等的善
[00:10:51.400 --> 00:10:53.480]  何等的美呢?
[00:10:53.480 --> 00:10:58.160]  這個善令我去查考的時候發現
[00:10:58.160 --> 00:11:00.920]  這個善就是good
[00:11:00.920 --> 00:11:05.360]  是同一個字來的
[00:11:05.360 --> 00:11:07.360]  就是在創世紀的時候
[00:11:07.360 --> 00:11:10.080]  當神做天地萬物的時候
[00:11:10.080 --> 00:11:14.360]  祂每做一樣祂都說這是好的
[00:11:14.360 --> 00:11:17.360]  就是這個好
[00:11:17.360 --> 00:11:19.360]  嘩,你可能看不到這些字
[00:11:19.360 --> 00:11:23.680]  這麼多字裡面有多少個「好」啊?
[00:11:23.680 --> 00:11:27.040]  神做了光,也是好的
[00:11:27.040 --> 00:11:29.800]  接著再做各樣的事物
[00:11:29.800 --> 00:11:32.160]  都是好的
[00:11:32.160 --> 00:11:34.400]  直到第六天的時候
[00:11:34.400 --> 00:11:38.320]  做了什麼是「甚好」啊?
[00:11:38.320 --> 00:11:43.200]  人,還有地上所有的東西
[00:11:43.200 --> 00:11:45.440]  不要這麼驕傲,不只是人
[00:11:45.440 --> 00:11:46.800]  地上所有的東西
[00:11:46.800 --> 00:11:50.920]  祂就說一切都是「甚好」
[00:11:50.920 --> 00:11:53.160]  very good
[00:11:53.160 --> 00:11:58.520]  那有沒有什麼是不好的呢?
[00:11:58.520 --> 00:12:01.920]  有啊,在第二章十八節裡說
[00:12:01.920 --> 00:12:06.320]  耶和華神說,那人獨居,不好
[00:12:06.320 --> 00:12:11.120]  我要為祂做一個配偶,去幫助祂
[00:12:11.120 --> 00:12:14.120]  有不好的出現,not good
[00:12:14.120 --> 00:12:16.080]  自己做不好
[00:12:16.080 --> 00:12:19.320]  要多做一個配偶,去幫助祂
[00:12:19.320 --> 00:12:22.640]  耶和華神特意做其他人
[00:12:22.640 --> 00:12:25.360]  做亞當不夠,要做亞華
[00:12:25.360 --> 00:12:28.240]  要成為祂的幫助
[00:12:28.240 --> 00:12:34.040]  因為亞當自己一個人獨居,不好
[00:12:34.040 --> 00:12:36.280]  以致我們基督教也很特別
[00:12:36.280 --> 00:12:39.040]  我們的信仰不只是著重
[00:12:39.040 --> 00:12:41.560]  你自己個人和神的關係
[00:12:41.560 --> 00:12:43.840]  我們也很緊張大家
[00:12:43.840 --> 00:12:46.960]  接受群體和神的關係
[00:12:46.960 --> 00:12:49.120]  以致我們不只是有崇拜
[00:12:49.120 --> 00:12:51.320]  我們還有小組
[00:12:51.320 --> 00:12:53.440]  有些可能有團契
[00:12:53.440 --> 00:12:55.240]  接著就算是小組以外
[00:12:55.240 --> 00:12:57.360]  我們大家基督徒很多時候
[00:12:57.360 --> 00:12:59.360]  都會一起聚的
[00:12:59.360 --> 00:13:02.720]  原來人是需要一個群體
[00:13:02.720 --> 00:13:07.600]  我們的信仰是一個群體的信仰
[00:13:07.600 --> 00:13:09.840]  好了,我就解釋完了
[00:13:09.840 --> 00:13:13.040]  這個「何等的善,何等的美」第一節
[00:13:13.040 --> 00:13:16.600]  第二節還記得嗎?
[00:13:16.600 --> 00:13:17.920]  是什麼來的呢?
[00:13:17.920 --> 00:13:19.880]  是一個比喻
[00:13:19.880 --> 00:13:24.400]  「好比那貴重的油
[00:13:24.400 --> 00:13:26.920]  飄在亞倫的頭上
[00:13:26.920 --> 00:13:31.920]  流到胡蘇,又流到他的衣襟」
[00:13:31.920 --> 00:13:34.800]  你想不想像到那個情景
[00:13:34.800 --> 00:13:36.880]  有一些很貴重的油
[00:13:36.880 --> 00:13:41.080]  由頭,淋到頭髮
[00:13:41.080 --> 00:13:44.600]  然後流到胡蘇,再流到衣襟
[00:13:44.600 --> 00:13:47.040]  那個極貴重的油
[00:13:47.040 --> 00:13:48.400]  要很多才夠
[00:13:48.400 --> 00:13:52.160]  要很豐盛的油才可以
[00:13:52.160 --> 00:13:54.560]  很多時候我們都會為人祈禱
[00:13:54.560 --> 00:13:57.680]  求神的高油由頭
[00:13:57.680 --> 00:14:00.600]  流到你的胡蘇,再流到你的衣襟
[00:14:00.600 --> 00:14:03.360]  但是當你看到這個經文的時候
[00:14:03.360 --> 00:14:06.720]  你會想起什麼呢?
[00:14:06.720 --> 00:14:11.200]  原來經文是想提醒當時的以色列文
[00:14:11.200 --> 00:14:18.560]  這個景象就是亞倫被高做祭司的時候
[00:14:18.560 --> 00:14:21.040]  在《利未記》的八章十二節
[00:14:21.040 --> 00:14:23.560]  就是說摩西把這些高油
[00:14:23.560 --> 00:14:26.160]  倒在亞倫的頭上
[00:14:26.160 --> 00:14:28.080]  為他祝福
[00:14:28.080 --> 00:14:31.720]  以致使他成聖
[00:14:31.720 --> 00:14:36.200]  原來帝興和睦同居
[00:14:36.200 --> 00:14:39.320]  是多麼漂亮、多麼正
[00:14:39.320 --> 00:14:42.520]  就像這些很貴重的油
[00:14:42.520 --> 00:14:44.840]  由亞倫的頭流到他的胡蘇
[00:14:44.840 --> 00:14:46.480]  再流到他的衣襟
[00:14:46.480 --> 00:14:49.240]  整個身體都是
[00:14:49.240 --> 00:14:56.400]  我曾經在神學院讀的時候
[00:14:56.400 --> 00:15:00.040]  是第三年有機會去過以色列
[00:15:00.040 --> 00:15:01.160]  去過以色列的時候
[00:15:01.160 --> 00:15:06.640]  我就知道第二個好比
[00:15:06.640 --> 00:15:09.480]  就是第三節是什麼意思
[00:15:09.480 --> 00:15:15.120]  又好比黑門的金路降在石岸山
[00:15:15.120 --> 00:15:19.080]  在以色列有一個地方叫做黑門
[00:15:19.080 --> 00:15:20.720]  雖然我現在說黑門
[00:15:20.720 --> 00:15:23.720]  你們多數會想起這個黑門
[00:15:23.720 --> 00:15:27.120]  有沒有人已經買了機票
[00:15:27.120 --> 00:15:29.200]  是不是大阪
[00:15:29.200 --> 00:15:30.480]  可能你想起這個黑門
[00:15:30.480 --> 00:15:34.680]  不是,我說的是以色列的黑門
[00:15:34.680 --> 00:15:38.200]  當我們在以色列那個團的時候
[00:15:38.200 --> 00:15:40.920]  無論你差不多去到哪個地方
[00:15:40.920 --> 00:15:45.000]  你看到的都看到這個黑門山的頂
[00:15:45.000 --> 00:15:47.840]  很特別的
[00:15:47.840 --> 00:15:50.600]  香港最高的在哪裡呢
[00:15:50.600 --> 00:15:54.280]  最高的山,行山的朋友
[00:15:54.280 --> 00:15:55.880]  大帽山,沒錯
[00:15:55.880 --> 00:16:00.960]  但是大帽山有多高呢
[00:16:00.960 --> 00:16:02.640]  多少?
[00:16:02.640 --> 00:16:05.280]  這麼厲害,是誰說的?
[00:16:05.280 --> 00:16:09.880]  知道寫什麼嗎?
[00:16:09.880 --> 00:16:14.080]  我行山,厲害,957
[00:16:14.080 --> 00:16:18.200]  很厲害,我以為不是說寫出來的
[00:16:18.200 --> 00:16:19.520]  有沒有獎項?
[00:16:19.520 --> 00:16:26.960]  給他一個獎項
[00:16:26.960 --> 00:16:31.280]  大帽山,香港最高的山,957米
[00:16:31.280 --> 00:16:35.760]  你們知道黑門山有多高嗎?
[00:16:35.760 --> 00:16:39.200]  黑門山是這樣的
[00:16:39.200 --> 00:16:43.120]  頂長年的積雪有多高呢?
[00:16:43.120 --> 00:16:47.520]  2814米
[00:16:47.520 --> 00:16:49.840]  差不多三個大帽山的高度
[00:16:49.840 --> 00:16:51.520]  如果你行過大帽山的話
[00:16:51.520 --> 00:16:55.360]  你真的會聽到2814米
[00:16:55.360 --> 00:16:57.440]  三個大帽山這麼高的話
[00:16:57.440 --> 00:17:00.160]  你知道那個並不野燒的山
[00:17:00.160 --> 00:17:01.560]  長年的積雪
[00:17:01.560 --> 00:17:04.040]  它的山頂是白色的一片
[00:17:04.040 --> 00:17:05.480]  是什麼呢?
[00:17:05.480 --> 00:17:10.400]  就是雪、霜、雨水凝固在那裡
[00:17:10.400 --> 00:17:14.160]  以致長年的那個地方都是很高的
[00:17:14.160 --> 00:17:16.200]  但是很重要的是什麼呢?
[00:17:16.200 --> 00:17:19.920]  因為山頂裡面的積雪
[00:17:19.920 --> 00:17:22.520]  你積水也好
[00:17:22.520 --> 00:17:26.440]  夏天的時候農作物沒有水
[00:17:26.440 --> 00:17:33.840]  都是全靠山頂流出來的甘露去滋潤的
[00:17:33.840 --> 00:17:35.600]  由上而下
[00:17:35.600 --> 00:17:39.600]  就好像阿倫的頭
[00:17:39.600 --> 00:17:43.680]  被極貴重的油流到他的頭髮
[00:17:43.680 --> 00:17:46.480]  他的鬍鬚、衣襟
[00:17:46.480 --> 00:17:48.560]  這裡詩人再比喻的
[00:17:48.560 --> 00:17:52.920]  就好像黑門的甘露
[00:17:52.920 --> 00:17:55.600]  由頭流到山腳
[00:17:55.600 --> 00:18:00.680]  滋潤一切的農作物
[00:18:00.680 --> 00:18:04.880]  接著詩人不能夠不提的
[00:18:04.880 --> 00:18:06.800]  就是最後祝福的部分
[00:18:06.800 --> 00:18:09.480]  他說因為在那裡
[00:18:09.480 --> 00:18:12.280]  有耶和華所命令的福
[00:18:12.280 --> 00:18:15.400]  就是永遠的生命
[00:18:15.400 --> 00:18:17.360]  由頭到腳
[00:18:17.360 --> 00:18:21.360]  由上而下得來的祝福
[00:18:21.360 --> 00:18:23.480]  是不是很棒?
[00:18:23.480 --> 00:18:25.160]  還記不記得經文?
[00:18:25.160 --> 00:18:26.440]  看啊
[00:18:26.440 --> 00:18:32.680]  「弟兄和睦同居,使何等的善,何等的美」
[00:18:32.680 --> 00:18:36.520]  不可以停在這裡
[00:18:36.520 --> 00:18:41.520]  因為什麼叫做「和睦同居」才行?
[00:18:41.520 --> 00:18:43.240]  不可以就這樣懂得背
[00:18:43.240 --> 00:18:45.680]  懂得解好象
[00:18:45.680 --> 00:18:47.200]  我們要回頭看
[00:18:47.200 --> 00:18:51.200]  什麼叫做「和睦同居」呢?
[00:18:51.200 --> 00:18:55.720]  再檢查一下一些不同的翻譯版本
[00:18:55.720 --> 00:18:56.680]  在和合本他說
[00:18:56.680 --> 00:19:02.040]  「弟兄和睦同居,使何等的善,何等的美」
[00:19:02.040 --> 00:19:03.600]  新譯就譯為
[00:19:03.600 --> 00:19:08.960]  「弟兄和睦共處,使多麼的善,多麼的美」
[00:19:08.960 --> 00:19:09.680]  ASV呢?
[00:19:09.680 --> 00:19:17.400]  他就說「多麼的善,多麼的美,使兄弟共處,使兄弟共處」
[00:19:17.400 --> 00:19:20.800]  在英文的版本加上「和睦同居」
[00:19:20.800 --> 00:19:23.320]  NIV也是一樣
[00:19:23.320 --> 00:19:25.080]  MSG就說
[00:19:25.080 --> 00:19:29.600]  「可以同居」已經很好
[00:19:29.600 --> 00:19:34.520]  你發現什麼叫做「和睦同居」嗎?
[00:19:34.520 --> 00:19:40.400]  是不是就是這些翻譯的人所說的「和睦同居」呢?
[00:19:40.400 --> 00:19:44.000]  「和睦同居」呢?
[00:19:44.000 --> 00:19:48.280]  但是很多人都會覺得「和睦同居」都是難解的
[00:19:48.280 --> 00:19:51.160]  以致很多時候我們想合一
[00:19:51.160 --> 00:19:54.840]  就會想將其他人變為跟你一樣
[00:19:54.840 --> 00:19:56.880]  一樣的心思、一樣的意念
[00:19:56.880 --> 00:19:58.440]  你跟我想的一樣就好了
[00:19:58.440 --> 00:20:00.240]  就「和睦同居」了
[00:20:00.240 --> 00:20:01.880]  其實不是的
[00:20:01.880 --> 00:20:05.320]  「和睦同居」不是「和睦同居」
[00:20:05.320 --> 00:20:08.240]  合一不是「統一」
[00:20:08.240 --> 00:20:12.440]  如果每個人都一樣要逼別人跟你一樣的話
[00:20:12.440 --> 00:20:13.800]  有一個比喻
[00:20:13.800 --> 00:20:19.000]  就是要將所有的人塞進一個小的盒子裡
[00:20:19.000 --> 00:20:21.280]  你想想我們這裡有幾十人
[00:20:21.280 --> 00:20:22.960]  如果有一個紙箱
[00:20:22.960 --> 00:20:26.520]  大家都要塞進去成為一的話
[00:20:26.520 --> 00:20:28.360]  舒服嗎?
[00:20:28.360 --> 00:20:30.320]  美不美善呢?
[00:20:30.320 --> 00:20:32.880]  美善
[00:20:32.880 --> 00:20:37.040]  我們不是要將人擠壓為跟我們一樣
[00:20:37.040 --> 00:20:39.800]  好像倒模、像這一幅照片那樣
[00:20:39.800 --> 00:20:42.320]  每個人就算不完全一樣
[00:20:42.320 --> 00:20:43.480]  也要大概一樣
[00:20:43.480 --> 00:20:47.080]  我們穿的衣服、戴的眼鏡、剪的髮型
[00:20:47.080 --> 00:20:51.080]  不是的
[00:20:51.080 --> 00:20:52.440]  「統一」再說
[00:20:52.440 --> 00:20:56.920]  是不是一定是一件好事呢?
[00:20:56.920 --> 00:20:58.720]  如果你熟悉聖經的
[00:20:58.720 --> 00:21:05.480]  有沒有想起亞當、夏娃被蛇引誘的時候呢?
[00:21:05.480 --> 00:21:08.520]  他們兩個是很同心的
[00:21:08.520 --> 00:21:14.880]  很同心地不聽上帝的話
[00:21:14.880 --> 00:21:18.040]  有沒有記得「巴別塔」呢?
