
[00:00:00.000 --> 00:00:03.560]  接着回來香港,我跟大家講一個題目
[00:06:29.080 --> 00:06:31.120]  什麼都會說
[00:06:31.120 --> 00:06:32.680]  那些孩子就是這樣
[00:06:32.680 --> 00:06:35.600]  在吹捧自己的父親
[00:06:35.600 --> 00:06:37.120]  但你聽不到那些孩子說
[00:06:37.120 --> 00:06:39.960]  我媽媽餵奶喂得我很飽
[00:06:39.960 --> 00:06:42.640]  你聽不到這樣的稱讚
[00:06:42.640 --> 00:06:43.640]  媽媽也很有作用
[00:06:43.640 --> 00:06:46.040]  但媽媽不是這樣的作用
[00:06:46.040 --> 00:06:47.840]  子女是會以爸爸爲榮的
[00:06:47.840 --> 00:06:48.600]  是這樣的
[00:06:48.600 --> 00:06:49.560]  聖經也是這樣說的
[00:06:49.560 --> 00:06:51.640]  父親是兒女的榮耀
[00:06:51.640 --> 00:06:54.800]  如果子女不能以爸爸爲光榮
[00:06:54.800 --> 00:06:56.520]  糟糕了
[00:06:56.520 --> 00:06:59.200]  他們就會弱
[00:06:59.200 --> 00:07:01.800]  我的女兒在教會認識另一個女孩
[00:07:01.800 --> 00:07:03.240]  十幾歲的時候
[00:07:03.240 --> 00:07:03.960]  她就問她
[00:07:03.960 --> 00:07:05.720]  誰是你爸爸
[00:07:05.720 --> 00:07:07.000]  你覺得那個女孩怎麼樣
[00:07:07.000 --> 00:07:08.800]  哎,不要提她了
[00:07:08.800 --> 00:07:11.000]  你不會想認識她
[00:07:11.000 --> 00:07:13.040]  我一聽就知道糟糕了
[00:07:13.040 --> 00:07:15.200]  這個女孩是沒有自信的
[00:07:15.200 --> 00:07:16.840]  因爲她不想提她爸爸
[00:07:16.840 --> 00:07:18.400]  她不以她爸爸爲榮
[00:07:18.400 --> 00:07:21.760]  她爸爸是我一生見過最兇惡的人
[00:07:21.760 --> 00:07:27.560]  我從來沒有見過一個這麼憤怒的男人
[00:07:27.560 --> 00:07:30.320]  很可惜我們今天
[00:07:30.320 --> 00:07:33.280]  很多人軟弱是因爲爸爸不好
[00:07:33.280 --> 00:07:36.640]  哪三種爸爸最容易削弱子女呢
[00:07:36.640 --> 00:07:39.840]  第一就是兇惡的爸爸
[00:07:39.840 --> 00:07:42.160]  把子女踢扁
[00:07:42.160 --> 00:07:44.080]  動不動就打,動不動就罵
[00:07:44.080 --> 00:07:46.120]  令子女很沒有自信
[00:07:46.120 --> 00:07:48.720]  第二就是一個很軟弱的爸爸
[00:07:48.720 --> 00:07:51.160]  我認識一家人
[00:07:51.160 --> 00:07:54.680]  他們一家的結局都不好
[00:07:54.680 --> 00:07:55.640]  命運都不好
[00:07:55.640 --> 00:07:56.320]  爲什麼呢
[00:07:56.320 --> 00:07:57.760]  他們年輕的時候
[00:07:57.760 --> 00:07:58.520]  他們跟我說
[00:07:58.520 --> 00:08:01.200]  我爸爸是豬米大蟲
[00:08:01.200 --> 00:08:03.640]  他爸爸又懶,又不喜歡工作
[00:08:03.640 --> 00:08:04.760]  豬米大蟲
[00:08:04.760 --> 00:08:05.880]  他不以他爸爸爲光榮
[00:08:05.880 --> 00:08:07.920]  沒用的,軟弱的
[00:08:07.920 --> 00:08:11.840]  如果子女覺得你沒用
[00:08:11.840 --> 00:08:13.560]  是一個很大的問題
[00:08:13.560 --> 00:08:15.640]  子女會軟弱
[00:08:15.640 --> 00:08:16.960]  還有一個很厲害的
[00:08:16.960 --> 00:08:18.160]  父親不在場
[00:08:18.160 --> 00:08:19.200]  例如你離婚了
[00:08:19.200 --> 00:08:21.680]  我爸爸也不在
[00:08:21.680 --> 00:08:22.800]  不在場
[00:08:22.800 --> 00:08:24.040]  或者一個人在場
[00:08:24.040 --> 00:08:25.200]  但事實上也不在場
[00:08:25.200 --> 00:08:26.240]  人在場喫飯
[00:08:26.240 --> 00:08:27.920]  就乖乖看報紙,看電視
[00:08:27.920 --> 00:08:29.720]  變成低頭一族
[00:08:29.720 --> 00:08:32.920]  在手機上不停看東西
[00:08:32.920 --> 00:08:34.120]  你也不在場
[00:08:34.120 --> 00:08:36.840]  經常出去應酬
[00:08:36.840 --> 00:08:39.200]  這樣就慘了
[00:08:39.200 --> 00:08:40.840]  今天很多人
[00:08:40.840 --> 00:08:42.560]  內心很軟弱
[00:08:42.560 --> 00:08:44.720]  因爲爸爸出了問題
[00:08:44.720 --> 00:08:45.880]  不是媽媽出了問題
[00:08:45.880 --> 00:08:48.600]  雖然媽媽也很重要
[00:08:48.600 --> 00:08:51.200]  但爸爸出了問題
[00:08:51.200 --> 00:08:54.600]  那怎麼辦呢
[00:08:54.600 --> 00:08:55.800]  不是沒得救
[00:08:55.800 --> 00:08:57.280]  如果你爸爸出了問題
[00:08:57.280 --> 00:08:58.280]  你爸爸不負責任
[00:08:58.280 --> 00:09:00.360]  你爸爸不愛你媽媽
[00:09:00.360 --> 00:09:02.720]  走了,離婚了
[00:09:02.720 --> 00:09:05.840]  你原諒他
[00:09:05.840 --> 00:09:08.720]  你一定要求天上的父
[00:09:08.720 --> 00:09:10.280]  所以保羅在這段聖經說
[00:09:10.280 --> 00:09:12.840]  因此我在父面前屈膝
[00:09:12.840 --> 00:09:14.240]  如果你看參考書
[00:09:14.240 --> 00:09:15.040]  你會說什麼是屈膝
[00:09:15.040 --> 00:09:16.840]  屈膝就是祈禱
[00:09:16.840 --> 00:09:17.160]  所以他說
[00:09:17.160 --> 00:09:19.400]  求祂令你力剛強
[00:09:19.400 --> 00:09:21.000]  屈膝就是祈禱
[00:09:21.000 --> 00:09:21.880]  但如果是祈禱
[00:09:21.880 --> 00:09:23.960]  爲什麼保羅不說祈禱呢
[00:09:23.960 --> 00:09:24.840]  保羅寫聖經經常說
[00:09:24.840 --> 00:09:26.040]  我爲你們祈禱
[00:09:26.040 --> 00:09:27.160]  我爲你們感謝
[00:09:27.160 --> 00:09:30.040]  但他在這裏偏偏要說屈膝
[00:09:30.040 --> 00:09:32.640]  跪下祈禱和坐着祈禱
[00:09:32.640 --> 00:09:34.640]  有什麼分別呢
[00:09:34.640 --> 00:09:37.400]  你祈禱時多數是跪下還是坐着
[00:09:37.400 --> 00:09:38.200]  我不知道
[00:09:38.200 --> 00:09:40.040]  我多數是坐着祈禱
[00:09:40.040 --> 00:09:41.360]  但跪下祈禱呢
[00:09:41.360 --> 00:09:42.320]  你坐着祈禱
[00:09:42.320 --> 00:09:44.120]  好,神一樣聽
[00:09:44.120 --> 00:09:45.200]  但你跪下祈禱
[00:09:45.200 --> 00:09:45.720]  表示什麼
[00:09:45.720 --> 00:09:49.280]  表示你很狠切
[00:09:49.280 --> 00:09:51.960]  我很少跪下祈禱
[00:09:51.960 --> 00:09:53.120]  但有一次
[00:09:53.120 --> 00:09:54.760]  有幾次我都跪下祈禱
[00:09:54.760 --> 00:09:57.120]  但有一次我記得很深印象
[00:09:57.120 --> 00:09:59.040]  各位你們在太古城堂
[00:09:59.040 --> 00:09:59.800]  你們可能不知道
[00:09:59.800 --> 00:10:01.880]  我年輕的時候曾經很沒有自信
[00:10:01.880 --> 00:10:03.840]  我很自卑
[00:10:03.840 --> 00:10:04.960]  一來我很瘦
[00:10:04.960 --> 00:10:07.600]  我身體很差
[00:10:07.600 --> 00:10:11.720]  二來我自小都有病
[00:10:11.720 --> 00:10:15.200]  我很自卑
[00:10:15.200 --> 00:10:16.400]  我以前不敢穿短袖衣服
[00:10:16.400 --> 00:10:21.880]  因爲短袖衣服會被人看見我的骨頭
[00:10:21.880 --> 00:10:23.280]  到我長大了
[00:10:23.280 --> 00:10:24.000]  三十多歲了
[00:10:24.000 --> 00:10:25.080]  我都有份自卑
[00:10:25.080 --> 00:10:27.840]  那份自卑是什麼呢
[00:10:27.840 --> 00:10:28.960]  很特別的
[00:10:28.960 --> 00:10:30.720]  有些人知道
[00:10:30.720 --> 00:10:33.080]  我當初在太古城堂工作的時候
[00:10:33.080 --> 00:10:35.360]  我在德國寫了一篇博士論文
[00:10:35.360 --> 00:10:36.600]  其實我爲什麼要寫博士論文
[00:10:36.600 --> 00:10:38.440]  我不需要寫博士論文
[00:10:38.440 --> 00:10:42.480]  我有一個神學碩士就足夠了
[00:10:42.480 --> 00:10:44.080]  足夠我的墓碑
[00:10:44.080 --> 00:10:45.280]  是因爲我以前信義會
[00:10:45.280 --> 00:10:47.320]  信義會逼我這麼做
[00:10:47.320 --> 00:10:49.360]  其實我不喜歡搞學術
[00:10:49.360 --> 00:10:50.240]  我喜歡做牧師
[00:10:50.240 --> 00:10:51.600]  我不喜歡研究學術
[00:10:51.600 --> 00:10:52.800]  去教神學院
[00:10:52.800 --> 00:10:54.160]  我今天已經拿了博士學位了
[00:10:54.160 --> 00:10:55.880]  但我已經退休了
[00:10:55.880 --> 00:10:57.480]  我拿了博士之後就退休了
[00:10:57.480 --> 00:10:59.440]  我都不知道拿來幹什麼
[00:10:59.440 --> 00:11:01.600]  但是我很想放棄
[00:11:01.600 --> 00:11:03.400]  當時太古城堂的朋友
[00:11:03.400 --> 00:11:04.840]  每個人都說
[00:11:04.840 --> 00:11:06.720]  你們都認識簡義銘
[00:11:06.720 --> 00:11:07.280]  馮大軒
[00:11:07.280 --> 00:11:08.880]  他們每個人都說
[00:11:08.880 --> 00:11:10.920]  孫偉光千萬不要放棄
[00:11:10.920 --> 00:11:13.040]  開始了就不要放棄了
[00:11:13.040 --> 00:11:14.400]  完成它
[00:11:14.400 --> 00:11:16.280]  最後我兒子八歲的時候
[00:11:16.280 --> 00:11:18.920]  他就說爸爸你不要放棄
[00:11:18.920 --> 00:11:20.400]  那我也很難放棄
[00:11:20.400 --> 00:11:21.720]  但我很痛苦
[00:11:21.720 --> 00:11:24.320]  因爲一般懂得做學問的人
[00:11:24.320 --> 00:11:24.960]  五六年
[00:11:24.960 --> 00:11:28.440]  四五年就完成一個博士學位了
[00:11:28.440 --> 00:11:30.680]  我一個博士論文寫了三十年
[00:11:30.680 --> 00:11:31.600]  哪有人這麼差的
[00:11:31.600 --> 00:11:32.680]  寫了三十年
[00:11:32.680 --> 00:11:35.480]  一定是很差纔要拖三十年
[00:11:35.480 --> 00:11:37.440]  因爲我對他沒興趣
[00:11:37.440 --> 00:11:38.720]  我很自卑的
[00:11:38.720 --> 00:11:39.880]  我見到我的教授
[00:11:39.880 --> 00:11:41.800]  經常都被他批評
[00:11:41.800 --> 00:11:45.080]  而且他很喜歡搞學術的會議
[00:11:45.080 --> 00:11:46.200]  叫我參加
[00:11:46.200 --> 00:11:48.000]  叫每個人發表一些言論
[00:11:48.000 --> 00:11:49.680]  我見到其他的
[00:11:49.680 --> 00:11:52.360]  其他的跟我一樣是博士生
[00:11:52.360 --> 00:11:53.800]  但我在他們面前很自卑的
[00:11:53.800 --> 00:11:57.320]  因爲我不懂得搞學術
[00:11:57.320 --> 00:11:59.240]  那又怎樣呢
[00:11:59.240 --> 00:12:00.400]  最終有一天
[00:12:00.400 --> 00:12:01.680]  我很痛苦
[00:12:01.680 --> 00:12:04.560]  我就跪下向神祈禱
[00:12:04.560 --> 00:12:05.640]  我說神啊
[00:12:05.640 --> 00:12:06.640]  我是一個牧者
[00:12:06.640 --> 00:12:09.440]  我很感謝你把牧者的恩賜賜給我
[00:12:09.440 --> 00:12:10.920]  我不是一個學者
[00:12:10.920 --> 00:12:12.960]  我說如果你要我完成這篇博士論文
[00:12:12.960 --> 00:12:15.520]  那你就把學者的恩賜賜給我吧
[00:12:15.520 --> 00:12:16.960]  其實我不是很想要
[00:12:16.960 --> 00:12:19.760]  我不是很想求神給我
[00:12:19.760 --> 00:12:22.640]  那次我就跪在神面前祈禱
[00:12:22.640 --> 00:12:24.000]  很奇妙
[00:12:24.000 --> 00:12:26.320]  竟然我其中一次
[00:12:26.320 --> 00:12:29.280]  神就把學者的恩賜賜給我
[00:12:29.280 --> 00:12:30.520]  慢慢地
[00:12:30.520 --> 00:12:32.560]  我越寫越喜歡
[00:12:32.560 --> 00:12:34.440]  現在我都知道
[00:12:34.440 --> 00:12:36.320]  哪個神學家說過什麼
[00:12:36.320 --> 00:12:38.240]  哪個解經家說過什麼
[00:12:38.240 --> 00:12:39.200]  孔孟啊
[00:12:39.200 --> 00:12:40.160]  餘道弗啊
[00:12:40.160 --> 00:12:41.800]  現在我都研究
[00:12:41.800 --> 00:12:44.120]  我都越來越喜歡
[00:12:44.120 --> 00:12:45.120]  那麼奇妙
[00:12:45.120 --> 00:12:45.840]  我感謝神
[00:12:45.840 --> 00:12:48.680]  比起溫衛耀啊梁燕成那些
[00:12:48.680 --> 00:12:50.600]  我還是很差的
[00:12:50.600 --> 00:12:52.960]  但是起碼在他們面前
[00:12:52.960 --> 00:12:54.200]  都可以跟他們討論一下
[00:12:54.200 --> 00:12:56.120]  都不至於太自卑
[00:12:56.120 --> 00:12:57.400]  我就發現
[00:12:57.400 --> 00:12:59.840]  當我這樣跪在神面前祈禱
[00:12:59.840 --> 00:13:01.920]  他就答應了我的祈禱
[00:13:01.920 --> 00:13:04.520]  那麼如果你覺得你自己是自信心不夠的
[00:13:04.520 --> 00:13:06.960]  你的裏面是很弱的
[00:13:06.960 --> 00:13:08.880]  那麼你怎麼辦呢
[00:13:08.880 --> 00:13:11.880]  那麼我就請你今晚回去跪在那裏祈禱
[00:13:11.880 --> 00:13:14.960]  聖經說我就是在神父面前屈膝
[00:13:14.960 --> 00:13:18.400]  你不要只跪在那裏祈禱
[00:13:18.400 --> 00:13:20.200]  表示你很狠切
[00:13:20.200 --> 00:13:25.200]  我相信神會答應你
[00:13:25.200 --> 00:13:28.000]  我們關於強人
[00:13:28.000 --> 00:13:29.360]  還有第二個描寫
[00:13:29.360 --> 00:13:32.760]  就是說力量的關鍵
[00:13:32.760 --> 00:13:33.600]  你想強呢
[00:13:33.600 --> 00:13:34.920]  裏面有個關鍵
[00:13:34.920 --> 00:13:35.840]  你一定要有一樣東西
[00:13:35.840 --> 00:13:37.080]  那就是信
[00:13:37.080 --> 00:13:38.480]  你沒有這東西是不行的
[00:13:38.480 --> 00:13:41.520]  我們叫這個虎就是信
[00:13:41.520 --> 00:13:42.400]  信是什麼呢
[00:13:42.400 --> 00:13:44.720]  信原來是一個催化劑
[00:13:44.720 --> 00:13:46.400]  你知不知道什麼是催化劑
[00:13:46.400 --> 00:13:47.680]  英文叫catalyst
[00:13:47.680 --> 00:13:50.280]  就是有了這東西纔有其他東西
[00:13:50.280 --> 00:13:52.680]  你沒有這東西是不行的
[00:13:52.680 --> 00:13:54.840]  催化劑
[00:13:54.840 --> 00:13:56.640]  比如說你喫飯
[00:13:56.640 --> 00:13:57.800]  你一定要有牙齒
[00:13:57.800 --> 00:13:59.080]  你沒有牙齒是喫不了東西的
[00:13:59.080 --> 00:14:00.640]  牙齒可以說是催化劑
[00:14:00.640 --> 00:14:03.200]  有牙齒才能消化其他東西
[00:14:03.200 --> 00:14:05.120]  是一個催化劑
[00:14:05.120 --> 00:14:08.280]  很多東西都是由那裏產生的
[00:14:08.280 --> 00:14:09.480]  所以十七字裏面說
[00:14:09.480 --> 00:14:11.520]  使基督因着你們的信
[00:14:11.520 --> 00:14:12.600]  住在你們的心裏
[00:14:12.600 --> 00:14:15.360]  叫你們的愛心有根有機
[00:14:15.360 --> 00:14:17.520]  等一下我們會講到愛
[00:14:17.520 --> 00:14:19.000]  一個真正的強人
[00:14:19.000 --> 00:14:22.520]  是強在這個愛心
[00:14:22.520 --> 00:14:24.400]  但是這個愛心是怎麼來的呢
[00:14:24.400 --> 00:14:25.800]  是要有個信纔行
[00:14:25.800 --> 00:14:27.720]  耶穌基督因爲你有個信
[00:14:27.720 --> 00:14:30.200]  才能夠叫你有愛心
[00:14:30.200 --> 00:14:30.680]  你明白嗎
[00:14:30.680 --> 00:14:33.120]  你沒有信是產生不了愛心的
[00:14:33.120 --> 00:14:34.200]  你就這樣學愛心
[00:14:34.200 --> 00:14:35.520]  你沒有信心是產生不了的
[00:14:35.520 --> 00:14:37.960]  所以你的自信心如果很低的時候
[00:14:37.960 --> 00:14:39.320]  你很難愛人的
[00:14:39.320 --> 00:14:40.600]  你經常想念自己的
[00:14:40.600 --> 00:14:43.040]  你很自我中心的
[00:14:43.040 --> 00:14:45.200]  所以加拿大書那裏又說
[00:14:45.200 --> 00:14:46.360]  在基督耶穌裏
[00:14:46.360 --> 00:14:47.640]  受過禮不受過禮
[00:14:47.640 --> 00:14:48.640]  全無功效
[00:14:48.640 --> 00:14:53.160]  唯獨使人生髮人愛的信心纔有功效
[00:14:53.160 --> 00:14:54.840]  就是說愛是怎麼來的
[00:14:54.840 --> 00:14:56.360]  人愛是怎麼來的
[00:14:56.360 --> 00:14:59.680]  人愛是由信心生出來的
[00:14:59.680 --> 00:15:01.320]  很多東西都是由信心生出來的
[00:15:01.320 --> 00:15:02.680]  所以你的無足信心
[00:15:02.680 --> 00:15:06.440]  是生不了愛心出來的
[00:15:06.440 --> 00:15:09.840]  所以信心是比愛心更加有基礎性的
[00:15:09.840 --> 00:15:11.080]  你一定要有個信心
[00:15:11.080 --> 00:15:15.160]  甚至它是一個催化劑
[00:15:15.160 --> 00:15:19.040]  信心還有一個定義
[00:15:19.040 --> 00:15:21.840]  就是信原來是一個本能
[00:15:21.840 --> 00:15:23.440]  你可能從來沒有想過
[00:15:23.440 --> 00:15:25.400]  我們基督徒很熟悉一段聖經
[00:15:25.400 --> 00:15:27.160]  就是哥林德前書十三章
[00:15:27.160 --> 00:15:31.280]  它說如今常傳有信有望有愛這三樣
[00:15:31.280 --> 00:15:33.880]  其實我想了幾十年了
[00:15:33.880 --> 00:15:35.680]  聖經說這三樣
[00:15:35.680 --> 00:15:36.760]  很可愛的
[00:15:36.760 --> 00:15:38.880]  這三樣是什麼
[00:15:38.880 --> 00:15:40.760]  三樣質素
[00:15:40.760 --> 00:15:42.280]  三樣條件
[00:15:42.280 --> 00:15:44.640]  三樣標準
[00:15:44.640 --> 00:15:47.240]  它沒有一個名詞就說這三樣
[00:15:47.240 --> 00:15:48.840]  我就看英文聖經
