
[00:00:00.000 --> 00:00:06.000]  一個渾然一新的感覺是我們基督徒應該常常去追求
[00:03:40.000 --> 00:03:44.000]  當時來說是象徵著生殖和腐竹
[00:03:44.000 --> 00:03:47.000]  她也被稱為眾生之母
[00:03:47.000 --> 00:03:50.000]  有很多人去到這個神廟當中
[00:03:50.000 --> 00:03:54.000]  其實祈求的是可以生育
[00:03:54.000 --> 00:03:58.000]  就好像當時成為一個很普遍的文化
[00:03:58.000 --> 00:04:00.000]  尤其是舊有的社會
[00:04:00.000 --> 00:04:04.000]  女性的專業就是生育
[00:04:04.000 --> 00:04:07.000]  她們的職業基本上就是生育
[00:04:07.000 --> 00:04:09.000]  所以她們很重視的是一個文化
[00:04:09.000 --> 00:04:13.000]  很多人在其他地方都來到這裡去求
[00:04:13.000 --> 00:04:15.000]  就好像今天這樣
[00:04:15.000 --> 00:04:18.000]  當中我們有新婚的弟兄姊妹
[00:04:18.000 --> 00:04:20.000]  如果有迷信的人
[00:04:20.000 --> 00:04:21.000]  她會送你一個甚麼
[00:04:21.000 --> 00:04:23.000]  送你一個多仔佛
[00:04:23.000 --> 00:04:26.000]  祝你三年抱兩
[00:04:26.000 --> 00:04:30.000]  甚至連生貴子
[00:04:30.000 --> 00:04:32.000]  一個文化
[00:04:32.000 --> 00:04:35.000]  但當時這個文化不單止是這樣
[00:04:35.000 --> 00:04:38.000]  這個文化當時甚至有些過頭
[00:04:38.000 --> 00:04:39.000]  怎樣過頭呢
[00:04:39.000 --> 00:04:42.000]  人去到廟裡求生育 求生仔
[00:04:42.000 --> 00:04:48.000]  但是廟裡就提供了很多服務
[00:04:48.000 --> 00:04:50.000]  廟祭
[00:04:50.000 --> 00:04:53.000]  美其名協助生育
[00:04:53.000 --> 00:04:56.000]  但其實都是金錢作祟
[00:04:56.000 --> 00:04:59.000]  都是貪婪
[00:04:59.000 --> 00:05:00.000]  所以我們就明白
[00:05:00.000 --> 00:05:02.000]  為甚麼在保羅講到
[00:05:02.000 --> 00:05:06.000]  淫慈妄語
[00:05:06.000 --> 00:05:10.000]  下流的笑話一句都不要出口
[00:05:10.000 --> 00:05:17.000]  淫亂貪婪的事是不相宜的
[00:05:17.000 --> 00:05:19.000]  但在這個大環境下
[00:05:19.000 --> 00:05:24.000]  頂姐妹如果你是當中的其中一個愛邦人
[00:05:24.000 --> 00:05:27.000]  是不是就這麼容易可以
[00:05:27.000 --> 00:05:31.000]  除去這個舊的行為
[00:05:31.000 --> 00:05:34.000]  我相信保羅他當時寫的時候
[00:05:34.000 --> 00:05:36.000]  他很明白這種挑戰
[00:05:36.000 --> 00:05:42.000]  他沒有淡化這個教會裡的情況
[00:05:42.000 --> 00:05:45.000]  所以他在第四章
[00:05:45.000 --> 00:05:50.000]  他開始很著重講到行事為人
[00:05:50.000 --> 00:05:51.000]  這四個字
[00:05:51.000 --> 00:05:53.000]  不斷在重複
[00:05:53.000 --> 00:05:56.000]  我們知道二筆鎖書上個禮拜都有講
[00:05:56.000 --> 00:05:58.000]  頭三章很多時候都講很多的真理
[00:05:58.000 --> 00:06:00.000]  很多的教導
[00:06:00.000 --> 00:06:04.000]  第四章開始就講很多現實的情況
[00:06:04.000 --> 00:06:06.000]  頂姐妹應該怎樣去處理
[00:06:06.000 --> 00:06:10.000]  行事為人這裡再一次的出現
[00:06:10.000 --> 00:06:12.000]  在第四章的第一節
[00:06:12.000 --> 00:06:16.000]  你們既然蒙召行事為人
[00:06:16.000 --> 00:06:21.000]  就當與蒙召的恩相稱
[00:06:21.000 --> 00:06:23.000]  第十七節再出現
[00:06:23.000 --> 00:06:26.000]  你們行事為人不要再障礙幫人
[00:06:26.000 --> 00:06:28.000]  存虛妄的心行事
[00:06:28.000 --> 00:06:30.000]  他們的心思是分昧
[00:06:30.000 --> 00:06:32.000]  同情的生命隔絕
[00:06:32.000 --> 00:06:34.000]  為什麼呢
[00:06:34.000 --> 00:06:36.000]  因為自己無知
[00:06:36.000 --> 00:06:38.000]  無知不要緊
[00:06:38.000 --> 00:06:40.000]  但是怎樣呢
[00:06:40.000 --> 00:06:42.000]  慘在心裡剛硬
[00:06:42.000 --> 00:06:44.000]  心裡剛硬就是不改了
[00:06:44.000 --> 00:06:46.000]  是不是
[00:06:46.000 --> 00:06:48.000]  經文繼續說
[00:06:48.000 --> 00:06:50.000]  他們的良心既然麻木
[00:06:50.000 --> 00:06:52.000]  就放縱私慾
[00:06:52.000 --> 00:06:54.000]  貪行各樣污穢的事
[00:06:54.000 --> 00:06:56.000]  這是當時二筆鎖
[00:06:56.000 --> 00:07:00.000]  所面對頂姐妹的一個很大的挑戰
[00:07:00.000 --> 00:07:02.000]  要活出真理
[00:07:02.000 --> 00:07:04.000]  帶著這麼多的舊包袱
[00:07:04.000 --> 00:07:06.000]  頂姐妹聖經今天告訴你
[00:07:06.000 --> 00:07:08.000]  你的行事為人
[00:07:08.000 --> 00:07:12.000]  是需要與你所蒙的恩相稱
[00:07:12.000 --> 00:07:18.000]  你的行事為人
[00:07:18.000 --> 00:07:20.000]  不可以像教外人一樣
[00:07:20.000 --> 00:07:22.000]  我們都是教內人
[00:07:22.000 --> 00:07:24.000]  很多都是教內人
[00:07:24.000 --> 00:07:26.000]  不要像教外人
[00:07:26.000 --> 00:07:30.000]  教內人很多都放縱私慾
[00:07:30.000 --> 00:07:32.000]  行污穢的事
[00:07:32.000 --> 00:07:38.000]  最近我看到一封公開信
[00:07:38.000 --> 00:07:42.000]  這封公開信是
[00:07:42.000 --> 00:07:44.000]  一個女兒寫給爸爸
[00:07:44.000 --> 00:07:48.000]  這封信可以說是她
[00:07:48.000 --> 00:07:50.000]  壓抑了內心深處
[00:07:50.000 --> 00:07:52.000]  壓抑了很多年的一封信
[00:07:52.000 --> 00:07:54.000]  當她寫給她爸爸的時候
[00:07:54.000 --> 00:07:56.000]  她將她內心很多的痛苦
[00:07:56.000 --> 00:07:58.000]  很多的掙扎都寫了出來
[00:07:58.000 --> 00:08:02.000]  這件事是有關她爸爸
[00:08:02.000 --> 00:08:04.000]  放縱私慾的一些行為
[00:08:04.000 --> 00:08:08.000]  我決定今天
[00:08:08.000 --> 00:08:10.000]  跟大家讀出來
[00:08:10.000 --> 00:08:12.000]  她說親愛的父親
[00:08:12.000 --> 00:08:16.000]  首先我想讓你知道我愛你
[00:08:16.000 --> 00:08:20.000]  並且饒恕你在生命當中
[00:08:20.000 --> 00:08:22.000]  對我所做的一切
[00:08:22.000 --> 00:08:24.000]  第一句說話一說
[00:08:24.000 --> 00:08:26.000]  如果你收到這封信
[00:08:26.000 --> 00:08:28.000]  第一句說話聽到這些
[00:08:28.000 --> 00:08:30.000]  你要有心理準備
[00:08:30.000 --> 00:08:32.000]  下面那些都很嚴重
[00:08:32.000 --> 00:08:36.000]  她說
[00:08:36.000 --> 00:08:38.000]  我想你清楚知道
[00:08:38.000 --> 00:08:40.000]  你沉迷色情
[00:08:40.000 --> 00:08:42.000]  對我的生命帶來的影響
[00:08:42.000 --> 00:08:44.000]  和意味著什麼
[00:08:44.000 --> 00:08:46.000]  或者你覺得
[00:08:46.000 --> 00:08:48.000]  這是你個人的事
[00:08:48.000 --> 00:08:50.000]  或者你覺得這是你和你媽之間的事
[00:08:50.000 --> 00:08:52.000]  但是其實
[00:08:52.000 --> 00:08:54.000]  你的沉溺對我
[00:08:54.000 --> 00:08:56.000]  非常大的影響
[00:08:56.000 --> 00:08:58.000]  當我第一次發現你的電腦裏面
[00:08:58.000 --> 00:09:00.000]  有色情照片的時候
[00:09:00.000 --> 00:09:02.000]  那時候我是大概十二
[00:09:02.000 --> 00:09:04.000]  十三歲左右
[00:09:04.000 --> 00:09:06.000]  那時候我是剛剛進入
[00:09:06.000 --> 00:09:08.000]  teenage 發育成長
[00:09:08.000 --> 00:09:10.000]  要成為一個女人的時間
[00:09:10.000 --> 00:09:12.000]  當你嘗試
[00:09:12.000 --> 00:09:14.000]  告訴我那些只不過是
[00:09:14.000 --> 00:09:16.000]  電影的廣告
[00:09:16.000 --> 00:09:18.000]  我那時候覺得你很虛偽
[00:09:18.000 --> 00:09:20.000]  當我發現原來媽媽不是你唯一
[00:09:20.000 --> 00:09:22.000]  一個賤的女人的時候
[00:09:22.000 --> 00:09:24.000]  我替我媽媽很難過
[00:09:24.000 --> 00:09:26.000]  我覺得她的尊嚴
[00:09:26.000 --> 00:09:28.000]  完全被你糟蹋
[00:09:28.000 --> 00:09:30.000]  當我和你出街的時候
[00:09:30.000 --> 00:09:32.000]  我看到你兩隻眼周圍
[00:09:32.000 --> 00:09:34.000]  所望的
[00:09:34.000 --> 00:09:36.000]  我對你完全失去了信心
[00:09:36.000 --> 00:09:40.000]  信裏面又說到
[00:09:40.000 --> 00:09:42.000]  後來你有嘗試和我說
[00:09:42.000 --> 00:09:44.000]  我穿的短裙會對我身邊的人
[00:09:44.000 --> 00:09:46.000]  有影響
[00:09:46.000 --> 00:09:48.000]  要我用
[00:09:48.000 --> 00:09:50.000]  裏面的人去看
[00:09:50.000 --> 00:09:52.000]  自己的價值
[00:09:52.000 --> 00:09:54.000]  但這些話根本
[00:09:54.000 --> 00:09:56.000]  是沒有意義
[00:09:56.000 --> 00:09:58.000]  甚至其實
[00:09:58.000 --> 00:10:00.000]  是令我非常憤怒
[00:10:00.000 --> 00:10:02.000]  因為你所做的一切和你所說的
[00:10:02.000 --> 00:10:04.000]  是完全不一致
[00:10:04.000 --> 00:10:08.000]  我越來越懷疑
[00:10:08.000 --> 00:10:10.000]  自己可不可以遇到一個
[00:10:10.000 --> 00:10:12.000]  不是看我外表
[00:10:12.000 --> 00:10:14.000]  而愛我和
[00:10:14.000 --> 00:10:16.000]  接受我的男人
[00:10:16.000 --> 00:10:18.000]  後來我真的遇到一個男人
[00:10:18.000 --> 00:10:20.000]  你知不知道
[00:10:20.000 --> 00:10:22.000]  我第一個問題問的是什麼
[00:10:22.000 --> 00:10:24.000]  我問他
[00:10:24.000 --> 00:10:26.000]  你有沒有沉溺
[00:10:26.000 --> 00:10:28.000]  在色情裏面
[00:10:28.000 --> 00:10:30.000]  當我問這個問題的時候
[00:10:30.000 --> 00:10:32.000]  我覺得我很尷尬
[00:10:32.000 --> 00:10:34.000]  但我內心很害怕
[00:10:34.000 --> 00:10:36.000]  雖然他今天
[00:10:36.000 --> 00:10:38.000]  是我的丈夫
[00:10:38.000 --> 00:10:40.000]  但我內心深處
[00:10:40.000 --> 00:10:42.000]  對男人
[00:10:42.000 --> 00:10:44.000]  我和我丈夫的關係
[00:10:44.000 --> 00:10:46.000]  亦都因為你的沉溺
[00:10:46.000 --> 00:10:48.000]  而嚴重受到影響
[00:10:48.000 --> 00:10:50.000]  我想說的是
[00:10:50.000 --> 00:10:52.000]  你沉溺色情
[00:10:52.000 --> 00:10:54.000]  不是你個人的事
[00:10:54.000 --> 00:10:56.000]  不過
[00:10:56.000 --> 00:10:58.000]  我已經原諒你了
[00:10:58.000 --> 00:11:00.000]  我很感謝神的恩典
[00:11:00.000 --> 00:11:02.000]  和我的丈夫
[00:11:02.000 --> 00:11:04.000]  我會為你能夠擺脫
[00:11:04.000 --> 00:11:06.000]  這份放縱私慾的行為
[00:11:06.000 --> 00:11:08.000]  而祈禱
[00:11:08.000 --> 00:11:10.000]  愛你的對以上
[00:11:12.000 --> 00:11:14.000]  你聽完這封信的時候
[00:11:14.000 --> 00:11:16.000]  我不知道你有什麼感觸
[00:11:16.000 --> 00:11:18.000]  在座當中
[00:11:18.000 --> 00:11:20.000]  都有很多的家長
[00:11:20.000 --> 00:11:22.000]  如果你收到這封信的時候
[00:11:22.000 --> 00:11:24.000]  你會怎樣面對
[00:11:24.000 --> 00:11:28.000]  或者你不是收到這封信
[00:11:28.000 --> 00:11:30.000]  你可不可以想像
[00:11:30.000 --> 00:11:32.000]  你將來收到你的兒女的信
[00:11:32.000 --> 00:11:34.000]  是一封什麼信
[00:11:34.000 --> 00:11:36.000]  是一封充滿感謝
[00:11:36.000 --> 00:11:38.000]  看到你活出真理的信
[00:11:38.000 --> 00:11:40.000]  還是一封
[00:11:40.000 --> 00:11:42.000]  因為你放縱私慾的行為
[00:11:42.000 --> 00:11:44.000]  而鼓起勇氣
[00:11:44.000 --> 00:11:46.000]  寫給你的信
[00:11:46.000 --> 00:11:52.000]  今天神告訴我們
[00:11:52.000 --> 00:11:54.000]  當我們放縱私慾
[00:11:54.000 --> 00:11:56.000]  仍然活著救人的行為的時候
[00:11:56.000 --> 00:11:58.000]  我們就在我們想不到的情況下
[00:11:58.000 --> 00:12:00.000]  影響了我們身邊
[00:12:00.000 --> 00:12:02.000]  很親的人
[00:12:02.000 --> 00:12:04.000]  我不知道你放縱私慾的行為
[00:12:04.000 --> 00:12:06.000]  是什麼
[00:12:06.000 --> 00:12:10.000]  我不知道你放縱私慾的行為是什麼
[00:12:10.000 --> 00:12:12.000]  但今天聖經告訴我們
[00:12:12.000 --> 00:12:14.000]  救人的行為
[00:12:14.000 --> 00:12:16.000]  是因為我們的心麻木
[00:12:16.000 --> 00:12:18.000]  剛才聖經說
[00:12:18.000 --> 00:12:20.000]  我們這個心麻木
[00:12:20.000 --> 00:12:22.000]  這個心硬
[00:12:22.000 --> 00:12:24.000]  很多時候我們就會走出來說
[00:12:24.000 --> 00:12:26.000]  這是我個人的事
[00:12:26.000 --> 00:12:30.000]  但求神再一次憐憫我們
[00:12:30.000 --> 00:12:32.000]  讓我們今天
[00:12:34.000 --> 00:12:36.000]  活在救人的行為裡
[00:12:36.000 --> 00:12:38.000]  我們再一次脫去
[00:12:38.000 --> 00:12:42.000]  神告訴我們
[00:12:42.000 --> 00:12:44.000]  你們的心靈
[00:12:44.000 --> 00:12:46.000]  需要不斷地被更新
[00:12:46.000 --> 00:12:48.000]  行為
[00:12:48.000 --> 00:12:50.000]  我們都明白
[00:12:50.000 --> 00:12:52.000]  其實是心的問題
[00:12:52.000 --> 00:12:54.000]  我們再一次讀經文
[00:12:54.000 --> 00:12:56.000]  第四章第23到24節
[00:12:56.000 --> 00:12:58.000]  是一封很寶貴的經文
[00:12:58.000 --> 00:13:00.000]  願意如果你今天
[00:13:00.000 --> 00:13:02.000]  還是很多在救人的行為裡
[00:13:02.000 --> 00:13:04.000]  願意這次的經文
[00:13:04.000 --> 00:13:06.000]  都成為你的祝福
[00:13:06.000 --> 00:13:08.000]  我們一起讀
[00:13:08.000 --> 00:13:10.000]  你們要把心靈更換一生
[00:13:10.000 --> 00:13:12.000]  並且穿上新人
[00:13:12.000 --> 00:13:14.000]  這新人是照著
[00:13:14.000 --> 00:13:16.000]  神的形象在公義
[00:13:16.000 --> 00:13:18.000]  和真實的聖潔裡
[00:13:18.000 --> 00:13:20.000]  創造的
[00:13:20.000 --> 00:13:22.000]  我們很多時候會花很多的時間
[00:13:22.000 --> 00:13:24.000]  去更新
[00:13:24.000 --> 00:13:26.000]  更新很多的東西
[00:13:26.000 --> 00:13:28.000]  你更新你的手機
[00:13:28.000 --> 00:13:30.000]  你更新你的房間
[00:13:30.000 --> 00:13:32.000]  你更新很多東西
[00:13:32.000 --> 00:13:34.000]  女士們
[00:13:34.000 --> 00:13:36.000]  都很喜歡更新
[00:13:36.000 --> 00:13:38.000]  更新你的面容
[00:13:38.000 --> 00:13:40.000]  做面膜
[00:13:40.000 --> 00:13:42.000]  做面膜
[00:13:42.000 --> 00:13:44.000]  一般的丈夫
[00:13:44.000 --> 00:13:46.000]  都很喜歡太太
[00:13:46.000 --> 00:13:48.000]  做面膜
[00:13:48.000 --> 00:13:52.000]  你知不知道做面膜
[00:13:52.000 --> 00:13:54.000]  有些事情是不可以做的
[00:13:54.000 --> 00:13:56.000]  女士們一定知道
[00:13:56.000 --> 00:13:58.000]  我問的是男士
[00:13:58.000 --> 00:14:00.000]  所謂禁忌是不可以做的
[00:14:00.000 --> 00:14:02.000]  男士
[00:14:02.000 --> 00:14:04.000]  我告訴你
[00:14:04.000 --> 00:14:06.000]  可能你都不知道
[00:14:06.000 --> 00:14:08.000]  我也是看回來的
[00:14:08.000 --> 00:14:10.000]  不可以笑
[00:14:10.000 --> 00:14:12.000]  不可以說話
[00:14:12.000 --> 00:14:14.000]  為什麼?你笑和說話的時候
[00:14:14.000 --> 00:14:16.000]  皺紋會
[00:14:16.000 --> 00:14:18.000]  令到皺紋更加厲害
[00:14:18.000 --> 00:14:20.000]  所以丈夫們很鼓勵
[00:14:20.000 --> 00:14:22.000]  太太去做面膜
[00:14:22.000 --> 00:14:24.000]  你明白我的意思嗎?
[00:14:26.000 --> 00:14:28.000]  不要說話
[00:14:28.000 --> 00:14:30.000]  我可以說完
[00:14:30.000 --> 00:14:32.000]  但是很多男士們
[00:14:32.000 --> 00:14:34.000]  就不太接受
[00:14:34.000 --> 00:14:36.000]  太太或女朋友
[00:14:36.000 --> 00:14:38.000]  整容
[00:14:38.000 --> 00:14:40.000]  這個是一個
[00:14:40.000 --> 00:14:42.000]  非官方的調查
[00:14:42.000 --> 00:14:44.000]  我想大家都一樣
[00:14:44.000 --> 00:14:46.000]  有沒有在座很喜歡自己的太太
[00:14:46.000 --> 00:14:48.000]  或女朋友整容的?我想沒有
[00:14:48.000 --> 00:14:50.000]  最近看過
[00:14:50.000 --> 00:14:52.000]  一個真人訪問
[00:14:52.000 --> 00:14:54.000]  一個女士
[00:14:56.000 --> 00:14:58.000]  16歲
[00:14:58.000 --> 00:15:00.000]  她16歲開始整容
[00:15:00.000 --> 00:15:04.000]  她整容了多少次?
[00:15:04.000 --> 00:15:06.000]  她整容了人生16年
[00:15:06.000 --> 00:15:08.000]  16歲開始整容
[00:15:08.000 --> 00:15:10.000]  我想她不是很大
[00:15:10.000 --> 00:15:12.000]  她整容了二百多次
[00:15:12.000 --> 00:15:14.000]  花的金錢是
[00:15:14.000 --> 00:15:16.000]  四百多萬
[00:15:16.000 --> 00:15:20.000]  現在全都皺了
[00:15:20.000 --> 00:15:22.000]  眼都看不到
[00:15:22.000 --> 00:15:24.000]  旁邊那個是看見她的樣子的反應
[00:15:24.000 --> 00:15:26.000]  不是左邊那個人
[00:15:26.000 --> 00:15:28.000]  右邊是她其中一次
[00:15:28.000 --> 00:15:30.000]  做的時候
[00:15:30.000 --> 00:15:32.000]  的傷口
[00:15:32.000 --> 00:15:34.000]  做了二百多次
[00:15:34.000 --> 00:15:36.000]  花了四百多萬
[00:15:36.000 --> 00:15:38.000]  但是遺留的是
[00:15:38.000 --> 00:15:40.000]  她身上無止境的痛苦
[00:15:40.000 --> 00:15:42.000]  她在訪問當中
[00:15:42.000 --> 00:15:44.000]  她說她今天非常痛苦
[00:15:44.000 --> 00:15:46.000]  她為了漂亮
[00:15:46.000 --> 00:15:48.000]  她的眼睛也做了七八次
[00:15:48.000 --> 00:15:50.000]  下巴也做了很多次
[00:15:50.000 --> 00:15:52.000]  為了身材好
[00:15:52.000 --> 00:15:54.000]  她甚至為了高
[00:15:54.000 --> 00:15:56.000]  她去整腳
[00:15:56.000 --> 00:15:58.000]  她基本上全身都整好了
[00:15:58.000 --> 00:16:02.000]  但是
[00:16:02.000 --> 00:16:04.000]  現在
[00:16:04.000 --> 00:16:06.000]  她要繼續整
[00:16:06.000 --> 00:16:08.000]  為什麼呢?
[00:16:08.000 --> 00:16:10.000]  因為她已經發現
[00:16:10.000 --> 00:16:12.000]  之前注射在她身體的液體
[00:16:12.000 --> 00:16:14.000]  開始侵蝕她的骨頭
[00:16:14.000 --> 00:16:18.000]  是侵蝕她的骨頭
[00:16:18.000 --> 00:16:20.000]  從前
[00:16:20.000 --> 00:16:22.000]  她很想做
[00:16:22.000 --> 00:16:24.000]  但是她今天其實不想再做
[00:16:24.000 --> 00:16:26.000]  但是她沒有辦法
[00:16:26.000 --> 00:16:28.000]  她都要做,就是因為這個原因
[00:16:28.000 --> 00:16:34.000]  穿上新人
[00:16:34.000 --> 00:16:36.000]  今天聖經告訴我們
[00:16:36.000 --> 00:16:38.000]  我們要心靈更新
[00:16:38.000 --> 00:16:40.000]  她的心都被改變了
[00:16:40.000 --> 00:16:42.000]  是不是?
[00:16:42.000 --> 00:16:44.000]  但是她被什麼改變?
[00:16:44.000 --> 00:16:46.000]  她被一份痛苦去改變
[00:16:48.000 --> 00:16:50.000]  聖經今天告訴我們
[00:16:50.000 --> 00:16:52.000]  你要心靈更新
[00:16:52.000 --> 00:16:54.000]  你是不需要一定經歷過痛苦
[00:16:54.000 --> 00:16:56.000]  而被更新的
[00:16:56.000 --> 00:17:00.000]  但是我們很多時候
[00:17:00.000 --> 00:17:02.000]  我們就是要經歷很多痛苦
[00:17:02.000 --> 00:17:04.000]  然後在神面前我們就更新
[00:17:04.000 --> 00:17:06.000]  今天神告訴我們
[00:17:06.000 --> 00:17:08.000]  你需要被更新的
[00:17:08.000 --> 00:17:10.000]  是被聖靈所更新
[00:17:10.000 --> 00:17:12.000]  唯有聖靈
[00:17:12.000 --> 00:17:14.000]  才可以讓我們的內心
[00:17:14.000 --> 00:17:16.000]  心硬的心
[00:17:16.000 --> 00:17:18.000]  被更新
[00:17:18.000 --> 00:17:20.000]  你內心很多時候都在爭戰
[00:17:20.000 --> 00:17:22.000]  突然之間
[00:17:22.000 --> 00:17:24.000]  你走出會點教會之後你就在爭戰
[00:17:24.000 --> 00:17:26.000]  也許你現在都在爭戰
[00:17:26.000 --> 00:17:28.000]  但是
[00:17:28.000 --> 00:17:30.000]  聖靈會為你爭戰
[00:17:30.000 --> 00:17:32.000]  聖靈感動你
[00:17:32.000 --> 00:17:34.000]  叫你為罪為義
[00:17:34.000 --> 00:17:36.000]  為審判自己,責備自己
[00:17:36.000 --> 00:17:40.000]  但是當聖靈感動你的時候
[00:17:40.000 --> 00:17:44.000]  你消滅她的感動
[00:17:44.000 --> 00:17:46.000]  你不悔改
[00:17:46.000 --> 00:17:48.000]  你換來的
[00:17:48.000 --> 00:17:50.000]  將會是一份痛苦
[00:17:50.000 --> 00:17:56.000]  而你都讓聖靈
[00:17:56.000 --> 00:17:58.000]  在這個時候會非常擔憂
[00:17:58.000 --> 00:18:00.000]  今天神再次要跟你說的是
[00:18:00.000 --> 00:18:04.000]  你不要叫聖靈擔憂
[00:18:04.000 --> 00:18:06.000]  你是要被聖靈充滿
[00:18:06.000 --> 00:18:10.000]  因為你不活出真理的時候
[00:18:10.000 --> 00:18:12.000]  聖靈就會擔憂
[00:18:12.000 --> 00:18:14.000]  你身份活著舊人的行為的時候
[00:18:14.000 --> 00:18:16.000]  聖靈會為你很擔憂
[00:18:16.000 --> 00:18:20.000]  他有兩句聖經很出名
[00:18:20.000 --> 00:18:22.000]  我們一起讀
