
[00:00:00.000 --> 00:00:03.360]  平安!我們先一起祈禱
[00:03:55.200 --> 00:03:58.440]  還存在著一種動力
[00:03:58.440 --> 00:04:02.080]  什麼使父親願意這麼做呢?
[00:04:02.080 --> 00:04:03.600]  就是愛
[00:04:03.600 --> 00:04:06.200]  當一位男人愛一位女士的時候
[00:04:06.200 --> 00:04:08.800]  娶了她來共建家庭
[00:04:08.800 --> 00:04:11.480]  為了愛她要不斷工作
[00:04:11.480 --> 00:04:12.800]  供應家庭
[00:04:13.000 --> 00:04:17.520]  也是出於愛而要培育兒女認識上主
[00:04:17.520 --> 00:04:20.400]  最後還要將手藝教導她
[00:04:20.400 --> 00:04:24.480]  因為在聖經那個年代
[00:04:24.480 --> 00:04:26.160]  是沒有普及教育
[00:04:26.160 --> 00:04:28.120]  也沒有工藝學院的
[00:04:28.120 --> 00:04:33.440]  所以如果父親不把一門謀生技能傳給子女
[00:04:33.440 --> 00:04:34.960]  子女怎麼辦呢?
[00:04:34.960 --> 00:04:36.440]  以後父親不在了
[00:04:36.440 --> 00:04:40.240]  子女怎麼可以謀生?
[00:04:40.240 --> 00:04:41.520]  怎麼可以生存呢?
[00:04:43.640 --> 00:04:46.920]  稍後我們會從這五方面
[00:04:46.920 --> 00:04:50.960]  來思想主耶穌所顯示出的父親的特性
[00:04:50.960 --> 00:04:56.280]  不過我要先講一講有關永在的意思
[00:04:56.280 --> 00:04:59.080]  很多時候我們都會說
[00:04:59.080 --> 00:05:01.480]  信耶穌就得永生
[00:05:01.480 --> 00:05:05.040]  那什麼是永遠的生命呢?
[00:05:05.040 --> 00:05:07.800]  上星期我也提過
[00:05:07.800 --> 00:05:10.960]  永生不是從死後開始的
[00:05:11.360 --> 00:05:17.080]  而是當我們跟上帝有和好關係的生命的時候
[00:05:17.080 --> 00:05:18.480]  就開始了
[00:05:18.480 --> 00:05:21.160]  正如主耶穌所說
[00:05:21.160 --> 00:05:23.480]  「認識祢獨一的真神
[00:05:23.480 --> 00:05:27.200]  並且認識祢所差來的耶穌基督
[00:05:27.200 --> 00:05:29.760]  這就是永生」
[00:05:29.760 --> 00:05:33.680]  在這裡提到認識
[00:05:33.680 --> 00:05:40.520]  認識不是單單投入知識上的認識
[00:05:40.760 --> 00:05:43.440]  而是一種關係上的認識
[00:05:43.440 --> 00:05:45.440]  跟那個人有關係的認識
[00:05:45.440 --> 00:05:50.080]  主耶穌所說的永生
[00:05:50.080 --> 00:05:53.120]  是一種生命本質的變化
[00:05:53.120 --> 00:05:59.960]  事實上如果我們相信人的靈是不會死的
[00:05:59.960 --> 00:06:05.560]  其實不相信耶穌的人的靈
[00:06:05.560 --> 00:06:09.360]  也同樣是不會死的
[00:06:10.800 --> 00:06:12.880]  那麼他們是不是有永生呢?
[00:06:12.880 --> 00:06:15.440]  也不是的
[00:06:15.440 --> 00:06:18.320]  雖然他們的靈是不會死的
[00:06:18.320 --> 00:06:22.600]  但是會在被上帝審判之後
[00:06:22.600 --> 00:06:24.960]  被扔到火壺裡面去
[00:06:24.960 --> 00:06:28.400]  那裡仍然存在受苦
[00:06:28.400 --> 00:06:30.360]  那個不是永生
[00:06:30.360 --> 00:06:31.840]  按照聖經的說法
[00:06:31.840 --> 00:06:33.200]  那個叫做永死
[00:06:33.200 --> 00:06:38.200]  永死也不是說那個人從此消失
[00:06:38.640 --> 00:06:41.800]  而是他活在一種永恆的痛苦之中
[00:06:41.800 --> 00:06:48.280]  但是永恆或者永在是什麼意思呢?
[00:06:48.280 --> 00:06:53.480]  雖然沒有人見過或者經歷過永恆
[00:06:53.480 --> 00:06:56.600]  但是永恆這個觀念
[00:06:56.600 --> 00:07:00.240]  就存在人類的思想當中
[00:07:00.240 --> 00:07:05.040]  古典的希臘哲學家柏拉圖就認為有永恆的了
[00:07:05.280 --> 00:07:09.680]  我們現世的一切都只不過是一個影子而已
[00:07:09.680 --> 00:07:12.680]  無論中文或者英文
[00:07:12.680 --> 00:07:14.640]  都有永恆這個字詞的
[00:07:14.640 --> 00:07:19.080]  字詞就代表了一個概念
[00:07:19.080 --> 00:07:21.800]  創作出這個字詞
[00:07:21.800 --> 00:07:27.840]  就代表人有這個永恆的概念
[00:07:27.840 --> 00:07:31.920]  但是這個觀念究竟是怎樣會有的呢?
[00:07:31.920 --> 00:07:33.080]  沒有人見過永恆
[00:07:33.080 --> 00:07:34.520]  沒有人經歷過
[00:07:35.480 --> 00:07:39.200]  事實上這個觀念是從我們的思想
[00:07:39.200 --> 00:07:41.000]  從我們的推理而來的
[00:07:41.000 --> 00:07:45.480]  當人觀察到花開花落
[00:07:45.480 --> 00:07:46.960]  週而復始
[00:07:46.960 --> 00:07:49.040]  又見到日出又落
[00:07:49.040 --> 00:07:50.880]  每天都是這樣的時候
[00:07:50.880 --> 00:07:56.200]  我們就想到這個規律似乎是永恆不變的
[00:07:56.200 --> 00:07:59.800]  而產生了永恆這個觀念
[00:07:59.800 --> 00:08:01.040]  好了
[00:08:01.040 --> 00:08:03.200]  讓我們思想今天經文
[00:08:03.200 --> 00:08:04.680]  特別留意主耶穌
[00:08:04.680 --> 00:08:08.280]  是永在的父的特性表現
[00:08:08.280 --> 00:08:13.360]  上個星期已經講過《約翰福音》這本書的目的了
[00:08:13.360 --> 00:08:14.720]  今天就不再重複
[00:08:14.720 --> 00:08:18.440]  但是仍然要講一講上文下理的
[00:08:18.440 --> 00:08:20.600]  我們從《約翰福音》第四章
[00:08:20.600 --> 00:08:23.560]  調到今天的第十四章
[00:08:23.560 --> 00:08:29.520]  《約翰福音》大致上可以分為兩大部分
[00:08:29.520 --> 00:08:31.160]  一至十一章
[00:08:31.160 --> 00:08:35.560]  有些人就叫這一部分叫做《神蹟之書》
[00:08:35.560 --> 00:08:40.120]  因為約翰選取了耶穌在世時所行的七個神蹟
[00:08:40.120 --> 00:08:41.960]  都是記載在這一部分
[00:08:41.960 --> 00:08:44.920]  十二章開始到結束
[00:08:44.920 --> 00:08:48.760]  就是耶穌在世最後一個星期的記載
[00:08:48.760 --> 00:08:51.200]  沒有神蹟記載了
[00:08:51.200 --> 00:08:53.560]  除了最後的復活神蹟
[00:08:53.560 --> 00:08:57.160]  剛才提過了
[00:08:57.160 --> 00:09:01.440]  貫穿父親要盡的各種責任的動力
[00:09:01.440 --> 00:09:03.040]  就是愛
[00:09:03.040 --> 00:09:07.040]  在十三章一節就這樣說
[00:09:07.040 --> 00:09:08.960]  「如以至以後」
[00:09:08.960 --> 00:09:11.160]  麻煩按一下連結
[00:09:11.160 --> 00:09:12.720]  要轉片
[00:09:12.720 --> 00:09:17.440]  「如以至以後」
[00:09:17.440 --> 00:09:20.600]  耶穌知道自己離世歸附的時候到了
[00:09:20.600 --> 00:09:26.200]  祂一向愛世上屬自己的人
[00:09:27.280 --> 00:09:29.280]  就愛他們到底
[00:09:29.280 --> 00:09:32.240]  在十三章三到四節又說
[00:09:32.240 --> 00:09:34.200]  「我賜給你們一條新命令
[00:09:34.200 --> 00:09:36.440]  乃是叫你們彼此相愛
[00:09:36.440 --> 00:09:38.240]  我怎樣愛你們
[00:09:38.240 --> 00:09:42.040]  你們也要怎樣彼此相愛」
[00:09:42.040 --> 00:09:45.480]  所以根據約翰的理解
[00:09:45.480 --> 00:09:47.800]  耶穌所說的話
[00:09:47.800 --> 00:09:49.240]  所做的事
[00:09:49.240 --> 00:09:53.320]  都是出於對門徒的愛
[00:09:55.040 --> 00:09:58.520]  十三章還記載了耶穌為門徒洗腳
[00:09:58.520 --> 00:10:01.560]  根據其他福音書的記載
[00:10:01.560 --> 00:10:02.720]  我們知道
[00:10:02.720 --> 00:10:08.560]  門徒之間在走到耶路撒冷這條路上
[00:10:08.560 --> 00:10:10.400]  在聊天說甚麼呢?
[00:10:10.400 --> 00:10:14.040]  他們在爭論誰偉大
[00:10:14.040 --> 00:10:19.840]  誰會在主耶穌離世後成為團隊的老大
[00:10:19.840 --> 00:10:23.440]  所以他們沒有人願意
[00:10:24.560 --> 00:10:28.040]  在吃飯的地點為人洗腳
[00:10:28.040 --> 00:10:31.960]  主耶穌愛他的門徒
[00:10:31.960 --> 00:10:33.560]  就教導他們
[00:10:33.560 --> 00:10:37.080]  他以身作則為他們洗腳
[00:10:37.080 --> 00:10:40.000]  吃晚餐的時候
[00:10:40.000 --> 00:10:42.120]  耶穌也告訴他們
[00:10:42.120 --> 00:10:45.120]  門徒中間有一位會出賣他們
[00:10:45.120 --> 00:10:48.960]  實際上在去耶路撒冷的路上
[00:10:48.960 --> 00:10:52.160]  主耶穌已經跟他們說了三次
[00:10:52.160 --> 00:10:53.640]  告訴他們
[00:10:53.640 --> 00:10:56.040]  這次來到耶路撒冷
[00:10:56.040 --> 00:10:59.920]  我是會被人抓、被人戲弄、釘死和復活的
[00:10:59.920 --> 00:11:03.920]  門徒對復活沒有概念
[00:11:03.920 --> 00:11:06.960]  從來沒有聽過也沒有見過死人復活
[00:11:06.960 --> 00:11:08.720]  聽了也不明白
[00:11:08.720 --> 00:11:11.080]  所以他們可能已經忘記了
[00:11:11.080 --> 00:11:15.880]  但是他們明白甚麼叫出賣和死
[00:11:15.880 --> 00:11:18.320]  於是在吃晚餐的時候
[00:11:18.320 --> 00:11:21.640]  耶穌可能留意到那些門徒
[00:11:22.400 --> 00:11:25.000]  個個都面帶羞辱
[00:11:25.000 --> 00:11:28.120]  個個都不太開心
[00:11:28.120 --> 00:11:32.800]  他就開始把一些重要的道理教導他們
[00:11:32.800 --> 00:11:34.440]  來開解他們
[00:11:34.440 --> 00:11:36.720]  十四章一節
[00:11:36.720 --> 00:11:38.640]  一開始就勸導他們
[00:11:38.640 --> 00:11:41.760]  「你們心裡不要憂愁
[00:11:41.760 --> 00:11:45.680]  你們信上帝也當信我」
[00:11:45.680 --> 00:11:49.360]  耶穌說這句話
[00:11:49.360 --> 00:11:51.800]  就表明祂是上帝
[00:11:52.440 --> 00:11:54.520]  你們既然信上帝
[00:11:54.520 --> 00:11:59.400]  也應當相信我就像上帝一樣
[00:11:59.400 --> 00:12:05.400]  很多猶太人不信耶穌是上帝
[00:12:05.400 --> 00:12:08.720]  因為他們從舊約裡面了解到
[00:12:08.720 --> 00:12:10.000]  上帝只有一位
[00:12:10.000 --> 00:12:11.600]  沒有第二位上帝了
[00:12:11.600 --> 00:12:13.040]  更加是沒有兒子的
[00:12:13.040 --> 00:12:16.320]  所以他們可以相信耶穌才知道
[00:12:16.320 --> 00:12:19.880]  就不能夠相信耶穌是上帝
[00:12:21.040 --> 00:12:25.360]  這句話也顯出了耶穌作為父親的性情
[00:12:25.360 --> 00:12:29.840]  因為耶穌首先關注到他們的情緒
[00:12:29.840 --> 00:12:32.560]  我們看不到門徒的面容
[00:12:32.560 --> 00:12:35.240]  但是耶穌既然這樣告訴他們
[00:12:35.240 --> 00:12:37.040]  「你們心裡不要受煩」
[00:12:37.040 --> 00:12:42.440]  他們當然是個個都表現得很憂愁
[00:12:42.440 --> 00:12:44.840]  所以耶穌就安慰他們
[00:12:44.840 --> 00:12:47.240]  在第二節、三節
[00:12:47.240 --> 00:12:50.520]  耶穌繼續說要離開他們
[00:12:50.680 --> 00:12:53.280]  是要回到天父的家
[00:12:53.280 --> 00:12:54.640]  並且告訴他們
[00:12:54.640 --> 00:12:57.040]  在那裡有很多住處
[00:12:57.040 --> 00:13:02.120]  為什麼要特別提到住處?
[00:13:02.120 --> 00:13:05.080]  而不說「你們不用憂愁」
[00:13:05.080 --> 00:13:08.720]  「在天父的家裡有很多主題公園」
[00:13:08.720 --> 00:13:11.640]  「有很多遊戲室、電影院、體育場」
[00:13:11.640 --> 00:13:13.240]  「你們喜歡玩什麼都有」
[00:13:13.240 --> 00:13:15.240]  為什麼不說這些呢?
[00:13:15.240 --> 00:13:17.360]  為什麼這麼關心住處呢?
[00:13:20.240 --> 00:13:24.920]  我相信這是讓他們想起
[00:13:24.920 --> 00:13:29.200]  當摩西領以色列人出了埃及之後
[00:13:29.200 --> 00:13:33.200]  是要領他們去加南地
[00:13:33.200 --> 00:13:35.840]  答應他們的是什麼呢?
[00:13:35.840 --> 00:13:38.240]  有自己的住處
[00:13:38.240 --> 00:13:40.480]  有自己的葡萄園
[00:13:40.480 --> 00:13:44.080]  其實也有些次主耶穌
[00:13:44.080 --> 00:13:46.520]  在《馬太福音》五章五節說
[00:13:46.520 --> 00:13:48.560]  「謙和的人有福了」
[00:13:48.800 --> 00:13:51.240]  「因為他們必承受土地」
[00:13:51.240 --> 00:13:53.960]  土地是用來做什麼的呢?
[00:13:53.960 --> 00:13:58.520]  謙和的人是信上帝人
[00:13:58.520 --> 00:14:00.600]  他們就會有自己的土地
[00:14:00.600 --> 00:14:01.720]  當然了
[00:14:01.720 --> 00:14:03.720]  你今天來教會信耶穌
[00:14:03.720 --> 00:14:05.480]  教會不會給你一塊地
[00:14:05.480 --> 00:14:08.320]  這裡所說的
[00:14:08.320 --> 00:14:11.080]  這裡承諾的地圖
[00:14:11.080 --> 00:14:12.600]  是在天堂裡面
[00:14:12.600 --> 00:14:14.600]  我們會有很多住處
[00:14:15.680 --> 00:14:18.840]  為兒女提供一個溫馨的家
[00:14:18.840 --> 00:14:21.800]  一個能夠遮風擋雨的地方
[00:14:21.800 --> 00:14:23.800]  是父親的責任
[00:14:23.800 --> 00:14:28.280]  主耶穌提到的住處
[00:14:28.280 --> 00:14:31.640]  也表達出祂的父性
[00:14:31.640 --> 00:14:34.520]  預備住處是父親的責任
[00:14:34.520 --> 00:14:36.240]  不是兒女的責任
[00:14:36.240 --> 00:14:40.240]  第三節還答應他們
[00:14:40.240 --> 00:14:41.960]  祂會再回來
[00:14:41.960 --> 00:14:45.120]  接他們回到耶穌的家
[00:14:46.680 --> 00:14:50.480]  第四到第七節的對話
[00:14:50.480 --> 00:14:51.800]  我覺得很有趣
[00:14:51.800 --> 00:14:56.160]  不知道大家有沒有看到那個有趣的地方
[00:14:56.160 --> 00:15:00.200]  門徒多瑪誤解了
[00:15:00.200 --> 00:15:04.560]  門徒多瑪誤解了主耶穌的意思
[00:15:04.560 --> 00:15:09.400]  多瑪是一位聰明人
[00:15:09.400 --> 00:15:13.360]  他是一位喜歡用理性思考的人
[00:15:13.760 --> 00:15:18.520]  所以聖經曾經提到他是一位多疑的多瑪
[00:15:18.520 --> 00:15:23.560]  就是說他不是很容易相信別人所說的話
[00:15:23.560 --> 00:15:27.640]  他會問你有什麼證據可以說?
[00:15:27.640 --> 00:15:30.640]  要經得起邏輯推論
[00:15:30.640 --> 00:15:32.160]  他才會相信
[00:15:32.160 --> 00:15:35.200]  第四節主耶穌說
[00:15:35.200 --> 00:15:38.640]  「我往那裡去,你們知道那條路」
[00:15:41.920 --> 00:15:43.960]  多瑪就馬上問
[00:15:43.960 --> 00:15:46.600]  主啊,我不知道你往那裡去
[00:15:46.600 --> 00:15:51.560]  怎麼能知道那條路呢?
[00:15:51.560 --> 00:15:53.880]  不只是怎麼知道那條路
[00:15:53.880 --> 00:15:56.440]  是怎樣能夠知道那條路
[00:15:56.440 --> 00:15:58.400]  你告訴我你往那裡去
[00:15:58.400 --> 00:16:00.320]  我才知道那條路
[00:16:00.320 --> 00:16:03.440]  有可能有三條路可以去
[00:16:03.440 --> 00:16:04.240]  是不是?
[00:16:04.240 --> 00:16:10.720]  從多瑪這個回答可以看出
[00:16:10.920 --> 00:16:16.320]  他剛才聽不明白耶穌所說的話
[00:16:16.320 --> 00:16:19.520]  耶穌剛剛才說了
[00:16:19.520 --> 00:16:21.960]  耶穌說要去哪裡?
[00:16:21.960 --> 00:16:25.560]  回家,回他父親的家
[00:16:25.560 --> 00:16:27.920]  我要回到我父的家
[00:16:27.920 --> 00:16:33.920]  但是多瑪聽不懂這句話
[00:16:33.920 --> 00:16:37.320]  不明白主耶穌剛才所說的話
[00:16:37.320 --> 00:16:40.360]  所以他說「我都不知道你往那裡去」
[00:16:41.920 --> 00:16:45.200]  第二節講得很清楚
[00:16:45.200 --> 00:16:48.920]  主耶穌說「在我父的家裡有許多住處
[00:16:48.920 --> 00:16:50.440]  我若是沒有
[00:16:50.440 --> 00:16:52.840]  我早就已告訴你們了
[00:16:52.840 --> 00:16:53.960]  我去
[00:16:53.960 --> 00:16:57.240]  原是為你們預備地方去
[00:16:57.240 --> 00:16:59.040]  就去爸爸家裡
[00:16:59.040 --> 00:17:00.320]  在我父的家裡
[00:17:00.320 --> 00:17:02.840]  我去就回去爸爸那裡」
[00:17:02.840 --> 00:17:09.600]  此外多瑪還有一個誤解
[00:17:09.600 --> 00:17:11.760]  就是按字面的意義
[00:17:11.760 --> 00:17:13.560]  理解「路」這個字
[00:17:13.560 --> 00:17:17.920]  由於多瑪的誤解
[00:17:17.920 --> 00:17:20.720]  我們叫「miscommunication」
[00:17:20.720 --> 00:17:23.600]  他提出了一個很邏輯性的問題
[00:17:23.600 --> 00:17:26.480]  如果他真的不知道耶穌去哪裡
[00:17:26.480 --> 00:17:29.320]  真的不可能知道那條路
[00:17:29.320 --> 00:17:35.280]  十四章六節是很多人都會背的金句
[00:17:35.280 --> 00:17:37.080]  是主耶穌回答多瑪說
[00:17:37.080 --> 00:17:40.240]  「我就是道路真理生命若不藉著我
[00:17:40.240 --> 00:17:42.880]  沒有人能到父那裡去」
[00:17:42.880 --> 00:17:44.800]  就是在說他父那裡
[00:17:44.800 --> 00:17:48.400]  耶穌的意思大概是這樣說
[00:17:48.400 --> 00:17:49.200]  多瑪
[00:17:49.200 --> 00:17:50.720]  我剛才已經說了
[00:17:50.720 --> 00:17:52.600]  我要回爸爸家裡
[00:17:52.600 --> 00:17:54.360]  我就是那條路
[00:17:54.360 --> 00:17:57.800]  我所說的「路」是按猶太人習慣的
[00:17:57.800 --> 00:18:00.080]  寓意的用法
[00:18:00.080 --> 00:18:02.200]  是指生命之路
[00:18:02.200 --> 00:18:05.280]  是指能夠使別人得福的路
[00:18:06.280 --> 00:18:08.560]  最近我忘記上次
[00:18:08.560 --> 00:18:10.160]  還是前一次的講道
[00:18:10.160 --> 00:18:13.720]  都特別提到解釋「道路」這個字
[00:18:13.720 --> 00:18:15.200]  在舊約裡面
[00:18:15.200 --> 00:18:17.960]  時時都是寓意的用法
[00:18:17.960 --> 00:18:20.040]  在《針研》裡面特別多
[00:18:20.040 --> 00:18:22.400]  我給大家看幾個例子
[00:18:22.400 --> 00:18:24.560]  在《針研》一章十五節
[00:18:24.560 --> 00:18:25.080]  那裡說
[00:18:25.080 --> 00:18:28.120]  「我而不要與他們同行一道
[00:18:28.120 --> 00:18:31.320]  禁止你腳走他們的路」
[00:18:31.320 --> 00:18:33.160]  二章十三節
[00:18:33.160 --> 00:18:37.360]  「那等人捨棄正直的路,行走黑暗的道」
[00:18:37.360 --> 00:18:39.040]  三章十七節
[00:18:39.040 --> 00:18:43.200]  「他的道是安樂,他的路全是平安」
[00:18:43.200 --> 00:18:46.080]  很明顯這裡提到「路」這個字
[00:18:46.080 --> 00:18:47.920]  都是在說人生的路
[00:18:47.920 --> 00:18:50.480]  不是你外面走的路
[00:18:50.480 --> 00:18:53.240]  十四章七節
[00:18:53.240 --> 00:18:55.880]  耶穌再直白一點說
[00:18:55.880 --> 00:18:58.600]  去天父家的那條路
[00:18:58.600 --> 00:19:00.200]  就是通過耶穌
[00:19:01.040 --> 00:19:04.320]  而門徒已經跟隨了耶穌三年了
[00:19:04.320 --> 00:19:08.080]  他們跟耶穌一起生活
[00:19:08.080 --> 00:19:11.600]  一起吃飯
[00:19:11.600 --> 00:19:12.400]  一起吃飯
[00:19:12.400 --> 00:19:13.600]  一起工作
[00:19:13.600 --> 00:19:15.920]  當然他們是認識耶穌
[00:19:15.920 --> 00:19:17.800]  跟耶穌有很好的關係
[00:19:17.800 --> 00:19:20.560]  並且耶穌還超選他們
[00:19:20.560 --> 00:19:23.320]  稱他們為「仕徒」
[00:19:23.320 --> 00:19:27.480]  他們真的跟耶穌有特別密切的關係
[00:19:27.480 --> 00:19:30.440]  不過耶穌還多加了一句話
[00:19:30.440 --> 00:19:32.600]  「並且已經看見他了」
[00:19:32.600 --> 00:19:36.840]  「他」這裡是指上帝
[00:19:36.840 --> 00:19:37.840]  指天父
[00:19:37.840 --> 00:19:43.960]  耶穌當時可能是想告訴門徒
[00:19:43.960 --> 00:19:45.840]  其實你們認識我
[00:19:45.840 --> 00:19:48.680]  你們比摩西更加「柔服」
[00:19:48.680 --> 00:19:51.920]  在《出牌及記》三十三章
[00:19:51.920 --> 00:19:55.080]  摩西曾經要求看見天父
[00:19:55.080 --> 00:19:56.880]  但是上帝說
[00:19:56.880 --> 00:20:00.280]  「不行的,你不可以看到我」
[00:20:00.280 --> 00:20:02.800]  「我把我的榮光給你看」
[00:20:02.800 --> 00:20:06.920]  摩西就用手按著天父的臉
[00:20:06.920 --> 00:20:09.120]  上帝經過之後
[00:20:09.120 --> 00:20:11.360]  他只看到背影的榮光
[00:20:11.360 --> 00:20:13.360]  門徒是否很有福氣呢?
[00:20:13.360 --> 00:20:14.960]  他看見耶穌
[00:20:14.960 --> 00:20:18.680]  是看見那個「道」成為了肉身的上帝
[00:20:18.680 --> 00:20:22.080]  但是當時的門徒
[00:20:22.080 --> 00:20:26.000]  還沒有三位一體的觀念
[00:20:26.000 --> 00:20:29.240]  於是費力就要求耶穌
[00:20:29.240 --> 00:20:31.840]  「把賦獻金給我們看看吧」
[00:20:31.840 --> 00:20:38.000]  耶穌就把兩位一體的真理告訴門徒
[00:20:38.000 --> 00:20:40.680]  簡單來說就是
[00:20:40.680 --> 00:20:42.800]  「我在父裡面,父在我裡面」
[00:20:42.800 --> 00:20:45.760]  反而耶穌所說的話
[00:20:45.760 --> 00:20:47.840]  就等於是上帝所說的
[00:20:47.840 --> 00:20:51.360]  耶穌所做的工作就是上帝的工作
[00:20:51.360 --> 00:20:54.120]  耶穌說這句話的時候
[00:20:54.120 --> 00:20:56.320]  「聖靈還未降臨」
[00:20:56.320 --> 00:21:00.360]  故事最多是認識兩位一體
[00:21:00.360 --> 00:21:04.000]  現在我們知道上帝是三位一體
[00:21:04.000 --> 00:21:07.280]  這裡耶穌也知道
[00:21:07.280 --> 00:21:09.880]  無論是兩位一體還是三位一體
[00:21:09.880 --> 00:21:11.880]  都是很難明白的
[00:21:11.880 --> 00:21:13.600]  故事在十一節
[00:21:13.600 --> 00:21:15.880]  耶穌就很強調「信心」
[00:21:15.880 --> 00:21:20.240]  理性上很難明白
[00:21:20.240 --> 00:21:23.440]  因為我們經驗不到
[00:21:23.440 --> 00:21:24.440]  沒有經驗
[00:21:25.480 --> 00:21:27.280]  耶穌教導門徒
[00:21:27.280 --> 00:21:32.000]  「因我所做的工作,信我」
[00:21:32.000 --> 00:21:35.240]  耶穌所做過的工作
[00:21:35.240 --> 00:21:40.240]  包括在第一部分的時候的神蹟
[00:21:40.240 --> 00:21:42.240]  把水變成美酒
[00:21:42.240 --> 00:21:45.560]  治好了一個癱瘓了三十八年的人
