
[00:00:00.000 --> 00:00:04.480]  好 今天我跟各位繼續來看傳道書的第三章
[00:04:21.480 --> 00:04:24.520]  我想跟各位講六個重點
[00:04:24.520 --> 00:04:26.080]  這六個重點大概就是說
[00:04:26.080 --> 00:04:31.400]  看我們在講到生有時死有時
[00:04:31.400 --> 00:04:33.520]  在講到我們人生很多的一些
[00:04:33.520 --> 00:04:36.320]  不同的人生的片段
[00:04:36.320 --> 00:04:40.960]  我是希望我們可以從傳道書裏面看
[00:04:40.960 --> 00:04:43.520]  也是去問一下我們自己
[00:04:43.520 --> 00:04:47.560]  到底我是怎樣看我們的人生
[00:04:47.560 --> 00:04:49.280]  我相信我們在座當中
[00:04:49.280 --> 00:04:51.240]  每一位弟兄姐妹朋友
[00:04:51.240 --> 00:04:53.080]  在你現主以前
[00:04:53.080 --> 00:04:55.480]  或者說在你現在那個狀況
[00:04:55.480 --> 00:04:59.600]  我不曉得你會對人生有怎樣的看法
[00:04:59.600 --> 00:05:03.600]  你是怎樣看人生是怎樣
[00:05:03.600 --> 00:05:06.120]  所以我相信在從傳道書裏面
[00:05:06.120 --> 00:05:07.840]  可以幫助我們
[00:05:07.840 --> 00:05:10.920]  可能這個只是我們平常生活裏面
[00:05:10.920 --> 00:05:12.760]  或者說我們都經歷過
[00:05:12.760 --> 00:05:15.760]  我們怎樣看我們的人生
[00:05:15.760 --> 00:05:18.800]  這大概有六種不同的人生觀
[00:05:18.800 --> 00:05:20.960]  或者說我們怎樣看的人生
[00:05:20.960 --> 00:05:24.160]  我不曉得會哪一種是你比較接近
[00:05:24.160 --> 00:05:26.520]  或者說你曾經也是這樣子
[00:05:26.520 --> 00:05:28.000]  來看你的人生
[00:05:28.000 --> 00:05:30.280]  看不同人的人生
[00:05:30.280 --> 00:05:34.520]  都是屬於這樣子類型的人
[00:05:34.520 --> 00:05:36.360]  有時候我們看傳道書
[00:05:36.360 --> 00:05:38.880]  第一三章的時候
[00:05:38.880 --> 00:05:41.840]  講到凡事都有定期
[00:05:41.840 --> 00:05:44.960]  天下萬物都有定時
[00:05:44.960 --> 00:05:47.200]  我們就有時候會講到
[00:05:47.200 --> 00:05:49.280]  會不會就像我們中國人所講
[00:05:49.280 --> 00:05:51.560]  這個就是我們要認命的人生
[00:05:51.560 --> 00:05:55.440]  或是我就用一個叫做書命的人生
[00:05:55.440 --> 00:05:58.360]  我不曉得在你的人生的成長裏面
[00:05:58.360 --> 00:06:00.560]  或者說你的家庭的背景
[00:06:00.560 --> 00:06:03.400]  其實有時候這個不定是
[00:06:03.400 --> 00:06:07.160]  這個是我覺得是常在中國人家庭裏面
[00:06:07.160 --> 00:06:11.720]  都會有的一個或多或少的影響
[00:06:11.720 --> 00:06:14.720]  有誰覺得你在你的人生成長當中
[00:06:14.720 --> 00:06:16.080]  這個書命人生
[00:06:16.080 --> 00:06:17.920]  書命人生大概都懂吧
[00:06:17.920 --> 00:06:19.760]  就是你覺得認命
[00:06:19.760 --> 00:06:21.560]  就是命運就是這樣子的
[00:06:21.560 --> 00:06:25.320]  這就是我們廣東話有一句叫整頂
[00:06:25.320 --> 00:06:26.520]  就是這樣子
[00:06:26.520 --> 00:06:28.240]  就是這樣子認命
[00:06:28.240 --> 00:06:31.120]  這個書命人生
[00:06:31.120 --> 00:06:32.720]  我不曉得對你的影響
[00:06:32.720 --> 00:06:36.040]  或者說在你的成長過程當中
[00:06:36.040 --> 00:06:38.560]  你覺得還是有點道理
[00:06:38.560 --> 00:06:40.440]  或者說對你還是有點影響
[00:06:40.440 --> 00:06:43.600]  有沒有人曾經有這樣子的想法
[00:06:43.600 --> 00:06:45.400]  你大概有時候會覺得
[00:06:45.400 --> 00:06:47.640]  我的人生的命運就是這樣子
[00:06:47.640 --> 00:06:50.920]  不是由
[00:06:50.920 --> 00:06:54.120]  我自己也不能決定
[00:06:54.120 --> 00:06:58.200]  所以中國人有句話說生死有命
[00:06:58.200 --> 00:06:59.680]  然後怎麼樣
[00:06:59.680 --> 00:07:01.880]  富貴在天
[00:07:01.880 --> 00:07:04.360]  這個不是你不是我
[00:07:04.360 --> 00:07:07.440]  我們來決定是誰來決定
[00:07:07.440 --> 00:07:10.200]  好像就是說這個天來決定
[00:07:10.200 --> 00:07:12.920]  有點就像在我們的人生當中
[00:07:12.920 --> 00:07:13.880]  我們的人生
[00:07:13.880 --> 00:07:15.040]  這個書命也好
[00:07:15.040 --> 00:07:17.880]  這個認命命運也好
[00:07:17.880 --> 00:07:21.600]  好像有一些點我們叫做奧祕
[00:07:21.600 --> 00:07:24.280]  好像我們也不太知道
[00:07:24.280 --> 00:07:26.920]  所以我覺得
[00:07:26.920 --> 00:07:29.520]  甚至是說我們長輩當中
[00:07:29.520 --> 00:07:31.760]  我不知道現在年輕一輩會怎麼樣
[00:07:31.760 --> 00:07:34.560]  我們我的父母那輩
[00:07:34.560 --> 00:07:35.920]  大概就是
[00:07:35.920 --> 00:07:40.560]  他們都很受命運那種觀念來影響
[00:07:40.560 --> 00:07:44.800]  所以在這個命運這個認命的觀念底下
[00:07:44.800 --> 00:07:47.040]  就很多中國人的一些
[00:07:47.040 --> 00:07:49.480]  我們要到每一次
[00:07:49.480 --> 00:07:52.280]  你要預備過中國人的新年的時候
[00:07:52.280 --> 00:07:54.920]  你大概就會看到那個書店
[00:07:54.920 --> 00:08:00.360]  那個賣書的最多的書出現是什麼
[00:08:00.360 --> 00:08:02.800]  講那個明年的運程
[00:08:02.800 --> 00:08:04.520]  那個你要到底怎麼樣
[00:08:04.520 --> 00:08:06.200]  是要趨吉避凶
[00:08:06.200 --> 00:08:08.720]  就是說你要買一本書
[00:08:08.720 --> 00:08:12.560]  那你就可以明年的好運就會到了
[00:08:12.560 --> 00:08:14.200]  如果是這樣子的話
[00:08:14.200 --> 00:08:15.880]  沒有人是窮人
[00:08:15.880 --> 00:08:18.520]  那你去買一本書就可以
[00:08:18.520 --> 00:08:22.000]  所以看那個命理風水占卜
[00:08:22.000 --> 00:08:23.480]  這些都是跟那個
[00:08:23.480 --> 00:08:27.280]  我們覺得人生我們有時候掌握不到
[00:08:27.280 --> 00:08:30.520]  是不是隻能夠聽天由命
[00:08:30.520 --> 00:08:33.360]  所以人就很想在這個命運當中
[00:08:33.360 --> 00:08:36.760]  怎麼樣去做一個轉變
[00:08:36.760 --> 00:08:39.320]  所以我們直接講就是說
[00:08:39.320 --> 00:08:41.440]  我要改我的命運
[00:08:41.440 --> 00:08:45.360]  就是很多人都是很想追求這樣子的東西
[00:08:45.360 --> 00:08:47.000]  我們中國人是這樣子的
[00:08:47.000 --> 00:08:52.280]  你覺得西方會不會不受這個影響呢
[00:08:52.280 --> 00:08:57.080]  西方是用哪一套
[00:08:57.080 --> 00:08:58.280]  星座
[00:08:58.280 --> 00:09:01.000]  然後是那個水晶球
[00:09:01.000 --> 00:09:04.400]  那個現在有點什麼是塔羅牌那些
[00:09:04.400 --> 00:09:05.280]  就是還是有
[00:09:05.280 --> 00:09:09.400]  我告訴你就是外國的月亮不一定是圓的
[00:09:09.400 --> 00:09:10.880]  必須比我們的圓
[00:09:10.880 --> 00:09:12.320]  是中秋過壞的
[00:09:12.320 --> 00:09:13.280]  外國差不多了
[00:09:13.280 --> 00:09:15.280]  他們有些人也是很很相信
[00:09:15.280 --> 00:09:19.040]  這種命運要怎麼樣去改變
[00:09:19.040 --> 00:09:22.920]  所以他們說明人生讓人
[00:09:22.920 --> 00:09:24.120]  有些人真的是覺得
[00:09:24.120 --> 00:09:30.160]  他是人生只有吸收這個命運來擺佈
[00:09:30.160 --> 00:09:34.600]  但在這個當中也有些人相信有這個命運
[00:09:34.600 --> 00:09:38.520]  但他就會很想去改變這個命運
[00:09:38.520 --> 00:09:46.080]  所以這個說明人生是一個影響很多人的一個觀念
[00:09:46.080 --> 00:09:53.040]  但到底是不是真的是有這樣子的命運影響我們呢
[00:09:53.040 --> 00:09:59.040]  是不是我們可以用一些方法去改變這個命運呢
[00:09:59.040 --> 00:10:00.320]  我舉一個例子
[00:10:00.320 --> 00:10:03.160]  這個真實的故事
[00:10:03.160 --> 00:10:04.400]  可能有些人不太認識
[00:10:04.400 --> 00:10:07.160]  我們香港這種歷史
[00:10:07.160 --> 00:10:09.960]  在我們的這個二十五年迴歸以後
[00:10:09.960 --> 00:10:12.960]  我們有幾位的香港的特首
[00:10:12.960 --> 00:10:16.000]  有一位叫做曾映泉
[00:10:16.000 --> 00:10:18.080]  有聽過嗎
[00:10:18.080 --> 00:10:22.080]  他已經退下來一段時間
[00:10:22.080 --> 00:10:22.920]  十年了
[00:10:22.920 --> 00:10:25.760]  但你知道這個曾映泉
[00:10:25.760 --> 00:10:29.880]  他是一個天主教徒
[00:10:29.880 --> 00:10:34.440]  他是一個天主教徒
[00:10:34.440 --> 00:10:37.400]  但當他當特首的時候
[00:10:37.400 --> 00:10:42.320]  他住在那個特首住的地方
[00:10:42.320 --> 00:10:46.040]  現在叫李斌府還是特首府
[00:10:46.040 --> 00:10:47.200]  他住在那個地方
[00:10:47.200 --> 00:10:49.920]  那個是很漂亮
[00:10:49.920 --> 00:10:55.320]  以前是一年有一天開放給人去參觀
[00:10:55.320 --> 00:10:59.440]  有一段新聞在他當特首的時候介紹是怎麼樣
[00:10:59.440 --> 00:11:03.520]  就是說那個特首曾映泉
[00:11:03.520 --> 00:11:06.720]  他去請一位叫什麼什麼師傅的
[00:11:06.720 --> 00:11:13.600]  去爲他的特首府去擺一個風水擺設
[00:11:13.600 --> 00:11:15.600]  所以這個就是有點我們覺得
[00:11:15.600 --> 00:11:17.840]  有人就覺得有點覺得奇怪
[00:11:17.840 --> 00:11:19.680]  他這個天主教徒
[00:11:19.680 --> 00:11:22.560]  他爲什麼要請那個風水的那個大師
[00:11:22.560 --> 00:11:26.720]  跑就到那個特首府去擺風水擺設
[00:11:26.720 --> 00:11:28.320]  結果有人就跑去問了
[00:11:28.320 --> 00:11:30.320]  問誰不是問那個特首
[00:11:30.320 --> 00:11:31.920]  去問神父
[00:11:31.920 --> 00:11:35.320]  因爲他那個特首去天主教徒
[00:11:35.320 --> 00:11:37.240]  他們就去問神父
[00:11:37.240 --> 00:11:41.400]  神父是不是這個擺一些什麼風水的擺設
[00:11:41.400 --> 00:11:43.440]  就可以改變呢
[00:11:43.440 --> 00:11:45.120]  這個神父怎麼樣說呢
[00:11:45.120 --> 00:11:48.280]  他說每一個人的命運
[00:11:48.280 --> 00:11:52.720]  是在天主跟人的手中
[00:11:52.720 --> 00:11:55.280]  他是這樣子回答了那個神父
[00:11:55.280 --> 00:12:02.640]  就是說不會受這個什麼擺什麼東西所影響
[00:12:02.640 --> 00:12:06.080]  但最重要的神父說
[00:12:06.080 --> 00:12:10.720]  最重要最基本的就是在天主的手中
[00:12:10.720 --> 00:12:13.440]  重點是人也有一個責任
[00:12:13.440 --> 00:12:16.320]  人的命運
[00:12:16.320 --> 00:12:19.040]  當然我不曉得這個報道
[00:12:19.040 --> 00:12:22.240]  對那個特首有沒有聽到
[00:12:22.240 --> 00:12:26.080]  但我相信那個神父很想表達什麼呢
[00:12:26.080 --> 00:12:30.400]  就是說這個不是人去用什麼方法
[00:12:30.400 --> 00:12:32.240]  要擺設什麼東西
[00:12:32.240 --> 00:12:35.080]  就可以改變人的命運
[00:12:35.080 --> 00:12:37.760]  人每一個人的人生
[00:12:37.760 --> 00:12:41.480]  他的命運如果用命運來形容的話
[00:12:41.480 --> 00:12:46.360]  不是在什麼命裏風水
[00:12:46.360 --> 00:12:48.760]  是在什麼是在神的手中
[00:12:48.760 --> 00:12:50.520]  是在這位創造主
[00:12:50.520 --> 00:12:53.440]  在他們的天主的手中
[00:12:53.440 --> 00:12:54.800]  所以他也沒有直接說
[00:12:54.800 --> 00:12:57.520]  那個特首做的對還是不對
[00:12:57.520 --> 00:12:58.440]  他只是說
[00:12:58.440 --> 00:13:02.040]  真正能夠掌管每一個人的命運
[00:13:02.040 --> 00:13:04.440]  不是在什麼東西
[00:13:04.440 --> 00:13:07.200]  是在天主的手中
[00:13:07.200 --> 00:13:09.920]  人有他的責任
[00:13:09.920 --> 00:13:12.840]  所以在這個書命人生當中
[00:13:12.840 --> 00:13:16.040]  我們有書叫做書命論
[00:13:16.040 --> 00:13:17.200]  我不曉得
[00:13:17.200 --> 00:13:20.720]  有些人他們的很相信這套的時候
[00:13:20.720 --> 00:13:26.160]  有時候可能是他所希望有的信念
[00:13:26.160 --> 00:13:27.360]  他所相信的
[00:13:27.360 --> 00:13:29.120]  但有時候可能是什麼呢
[00:13:29.120 --> 00:13:31.360]  也可能是他的藉口
[00:13:31.360 --> 00:13:33.280]  我不曉得你有沒有認識到一些人
[00:13:33.280 --> 00:13:37.800]  他用這個命運來作爲他一些的藉口
[00:13:37.800 --> 00:13:40.240]  尤其是當人很倒黴的時候
[00:13:40.240 --> 00:13:42.360]  他就會說命運就是這樣子
[00:13:42.360 --> 00:13:43.240]  沒辦法
[00:13:43.240 --> 00:13:45.040]  我就這樣子就是很倒黴
[00:13:45.040 --> 00:13:46.600]  我中了招
[00:13:46.600 --> 00:13:48.600]  想來想到都不行
[00:13:48.600 --> 00:13:52.000]  命運就是這樣子
[00:13:52.000 --> 00:13:54.160]  有時候當人倒黴
[00:13:54.160 --> 00:13:58.160]  或者說很多的很困難的時候
[00:13:58.160 --> 00:14:00.280]  他有可能也是用這個命運
[00:14:00.280 --> 00:14:02.280]  或者說他自己做得不好的時候
[00:14:02.280 --> 00:14:07.000]  他就用一個命運來做一個藉口
[00:14:07.000 --> 00:14:10.200]  但我相信無論是在天主的手中
[00:14:10.200 --> 00:14:13.040]  或者說我們相信在神的手中
[00:14:13.040 --> 00:14:15.400]  因爲我們的神是創造主
[00:14:15.400 --> 00:14:17.920]  我相信這可能跟從
[00:14:17.920 --> 00:14:20.880]  我們這個預光機下來看的時候
[00:14:20.880 --> 00:14:24.960]  是一種比較高的層次
[00:14:24.960 --> 00:14:27.480]  如果真的是講書命論
[00:14:27.480 --> 00:14:29.560]  有可能是無賴
[00:14:29.560 --> 00:14:32.440]  講書命的人生覺得很無賴
[00:14:32.440 --> 00:14:34.400]  有時候是覺得不可知到
[00:14:34.400 --> 00:14:37.880]  不少的人生是怎麼樣
[00:14:37.880 --> 00:14:40.360]  人的將來是怎麼樣
[00:14:40.360 --> 00:14:44.480]  有時候他們就是很無賴很不可知
[00:14:44.480 --> 00:14:49.240]  但如果像剛纔那位神父所說
[00:14:49.240 --> 00:14:51.000]  一切都是在神的手中
[00:14:51.000 --> 00:14:53.360]  人生的命運也好
[00:14:53.360 --> 00:14:55.040]  人的一生也好
[00:14:55.040 --> 00:14:59.080]  都是在這位創造主的手中的時候
[00:14:59.080 --> 00:15:05.680]  至少是可以有神來負責我們每一個人的人生
[00:15:05.680 --> 00:15:08.640]  有人就會覺得這個也不錯
[00:15:08.640 --> 00:15:12.520]  如果我的人生就像是在神的手中
[00:15:12.520 --> 00:15:16.600]  我無論發生什麼事情
[00:15:16.600 --> 00:15:19.440]  都是因爲神
[00:15:19.440 --> 00:15:25.200]  那你就可以把一切的責任推給神
[00:15:25.200 --> 00:15:27.280]  因爲是神讓我這樣子
[00:15:27.280 --> 00:15:29.160]  如果真的像我所講
[00:15:29.160 --> 00:15:30.640]  像聖經所講
[00:15:30.640 --> 00:15:32.600]  都是在神的手中
[00:15:32.600 --> 00:15:34.640]  是神負責任的話
[00:15:34.640 --> 00:15:38.240]  那其實我們人有沒有責任呢
[00:15:38.240 --> 00:15:42.720]  有時候人是很聰明的
[00:15:42.720 --> 00:15:49.440]  會用這種方式來把自己應該負的責任來推給神
[00:15:49.440 --> 00:15:52.120]  我們來看這個宿命的人生
[00:15:52.120 --> 00:15:54.680]  其實如果用我們的信仰
[00:15:54.680 --> 00:15:56.480]  或者是從聖經來看的時候
[00:15:56.480 --> 00:15:59.520]  我們相信我們的人生不是一個宿命論
[00:15:59.520 --> 00:16:08.800]  不是說我的人生就是這樣子要認命的一個人生
[00:16:08.800 --> 00:16:10.000]  如果是宿命人生
[00:16:10.000 --> 00:16:15.520]  你知道現在另外一個說法是什麼嗎
[00:16:15.520 --> 00:16:18.800]  是我們這段時間有時候會常常有提到的
[00:16:18.800 --> 00:16:23.440]  就是說我們是一個躺平的人生
[00:16:23.440 --> 00:16:26.080]  躺平人生有點就像跟這個宿命論
[00:16:26.080 --> 00:16:29.280]  或者說宿命人生是引伸出來的
[00:16:29.280 --> 00:16:32.760]  我會覺得躺平人生有點就是說
[00:16:32.760 --> 00:16:35.800]  你能夠再做你想做一些什麼事情
[00:16:35.800 --> 00:16:38.480]  你都覺得好像做不了
[00:16:38.480 --> 00:16:41.680]  好像就是我很無賴的
[00:16:41.680 --> 00:16:43.880]  我就這樣子簡簡單單
[00:16:43.880 --> 00:16:46.480]  我去做一些工作
[00:16:46.480 --> 00:16:48.720]  賺一點錢能夠餬口
[00:16:48.720 --> 00:16:51.800]  或者說夠我就不用再做什麼
[00:16:51.800 --> 00:16:55.000]  就是有點我的人生
[00:16:55.000 --> 00:16:57.440]  你可以是講宿命
[00:16:57.440 --> 00:16:59.720]  但我覺得在躺平的人生當中
[00:16:59.720 --> 00:17:02.160]  有點就覺得我要認命了
[00:17:02.160 --> 00:17:05.560]  你再多做一點好像也沒什麼用
[00:17:05.560 --> 00:17:07.560]  你就這樣子就好了吧
[00:17:07.560 --> 00:17:10.400]  所以有可能有時候這種宿命人生
[00:17:10.400 --> 00:17:11.520]  宿命論的時候
[00:17:11.520 --> 00:17:13.400]  其實在不同的年代
[00:17:13.400 --> 00:17:20.800]  也有不同的演繹出來的一個生活的方式
[00:17:20.800 --> 00:17:23.240]  我相信在我們的信仰裏面
[00:17:23.240 --> 00:17:26.040]  我們不會是一個宿命人生
[00:17:26.040 --> 00:17:28.760]  但我們可以用另外一個說法
[00:17:28.760 --> 00:17:33.160]  或者說如果是真的生有死死有時
[00:17:33.160 --> 00:17:36.040]  凡事都有定期都有定時的時候
[00:17:36.040 --> 00:17:41.600]  我可以說這個會不會也是一個計劃人生
[00:17:41.600 --> 00:17:45.480]  不一定叫做宿命人生
[00:17:45.480 --> 00:17:47.080]  如果我們可以說的話
[00:17:47.080 --> 00:17:51.320]  我想我們可以從計劃人生來看
[00:17:51.320 --> 00:17:54.800]  計劃人生大概是在我們的每天的生活裏面
[00:17:54.800 --> 00:17:58.400]  或多或少都會出現的
[00:17:58.400 --> 00:18:01.720]  只不過最受影響這兩年多
[00:18:01.720 --> 00:18:03.920]  我們大概也會體會了
[00:18:03.920 --> 00:18:06.600]  如果我們是很喜歡旅行的人
[00:18:06.600 --> 00:18:09.720]  你大概每年都有計劃去旅行的話
[00:18:09.720 --> 00:18:12.400]  那這兩年你的計劃是怎麼樣
[00:18:12.400 --> 00:18:14.000]  變成刺拋了
[00:18:14.000 --> 00:18:15.600]  就是虛空了
[00:18:15.600 --> 00:18:16.840]  所以你就沒辦法
[00:18:16.840 --> 00:18:19.720]  我們的計劃其實有些是蠻不錯的
[00:18:19.720 --> 00:18:21.440]  你很喜歡去旅行的人
[00:18:21.440 --> 00:18:23.200]  他們的計劃就做得很好
[00:18:23.200 --> 00:18:29.280]  他們就其他事情有可能也比不上他做旅行的計劃
[00:18:29.280 --> 00:18:35.240]  但我們知道計劃人生在我們的生活裏面是會出現會發生的
[00:18:35.240 --> 00:18:39.120]  但有時候我會從另外一個角度去看的時候
[00:18:39.120 --> 00:18:41.240]  如果我們是講到計劃人生
[00:18:41.240 --> 00:18:42.440]  我們做一些事情
[00:18:42.440 --> 00:18:43.680]  我們在我們的工作也好
[00:18:43.680 --> 00:18:44.920]  在我們讀書也好
[00:18:44.920 --> 00:18:46.960]  在你的家庭計劃也好
[00:18:46.960 --> 00:18:49.840]  都是一定有一些安排
[00:18:49.840 --> 00:18:54.120]  所以你要想到我要今天是怎麼樣
[00:18:54.120 --> 00:18:55.560]  明天會怎麼樣
[00:18:55.560 --> 00:18:56.960]  也不一定有那麼細分
[00:18:56.960 --> 00:18:58.640]  或者說你今年要做什麼
[00:18:58.640 --> 00:19:00.240]  明年要做什麼
[00:19:00.240 --> 00:19:02.440]  這大概是我們在計劃當中
[00:19:02.440 --> 00:19:07.160]  如果是你會考慮要結婚的話
[00:19:07.160 --> 00:19:10.800]  大概結婚也是一個需要有一些制化的安排
[00:19:10.800 --> 00:19:13.160]  雖然疫情就會影響很多的計劃
[00:19:13.160 --> 00:19:16.040]  但大概在我們的人生當中有一些計劃
[00:19:16.040 --> 00:19:18.040]  你讀書也是有一些計劃
[00:19:18.040 --> 00:19:19.600]  你讀完第一個學位
[00:19:19.600 --> 00:19:22.040]  然後想再讀碩士讀博士
[00:19:22.040 --> 00:19:24.080]  也會是有它的計劃
[00:19:24.080 --> 00:19:27.120]  這都是我們可以覺得在我們的人生當中
[00:19:27.120 --> 00:19:30.400]  會出現的一些我們的生活
[00:19:30.400 --> 00:19:33.000]  但我不知道大家有沒有想過
[00:19:33.000 --> 00:19:34.440]  其實在我們的人生當中
[00:19:34.440 --> 00:19:37.560]  除了是我自己可以做計劃的時候
[00:19:37.560 --> 00:19:38.520]  會不會你有想過
[00:19:38.520 --> 00:19:40.080]  其實你很多的時候
[00:19:40.080 --> 00:19:43.720]  你的生活也是一個被計劃的人生
[00:19:43.720 --> 00:19:45.760]  是一個被動師的
[00:19:45.760 --> 00:19:47.760]  我們計劃人生有可能是我自己
[00:19:47.760 --> 00:19:49.280]  能夠去做一些計劃
[00:19:49.280 --> 00:19:51.160]  就是一些安排計劃
[00:19:51.160 --> 00:19:51.920]  但有沒有想過
[00:19:51.920 --> 00:19:54.200]  其實在你的人生當中
[00:19:54.200 --> 00:19:56.160]  你會在計劃人生裏面
[00:19:56.160 --> 00:20:00.080]  其實你是被計劃人的人生
[00:20:00.080 --> 00:20:02.320]  有沒有
[00:20:02.320 --> 00:20:04.000]  講一個比較敏感的
[00:20:04.000 --> 00:20:07.760]  我們其實我不太懂經濟
[00:20:07.760 --> 00:20:09.600]  有誰讀經濟的
[00:20:09.600 --> 00:20:10.800]  我們讀經濟的
