
[00:00:00.000 --> 00:00:03.400]  今天我們的講題是「為主作應作」的事
[00:01:54.400 --> 00:01:57.160]  猶大特首就是比拉多
[00:01:57.160 --> 00:01:59.000]  比拉多才有權判死刑
[00:01:59.000 --> 00:02:01.360]  也才有權簽死亡證
[00:02:01.360 --> 00:02:03.400]  證明耶穌基督真的死了
[00:02:03.400 --> 00:02:05.520]  所以她是代表耶穌基督的死亡
[00:02:05.520 --> 00:02:07.160]  剛才說了若瑟
[00:02:07.160 --> 00:02:09.240]  應該會再說多一點關於她的事
[00:02:09.240 --> 00:02:13.760]  就代表耶穌基督的埋葬
[00:02:13.760 --> 00:02:17.480]  另外瑪利亞就代表紀念耶穌基督復活
[00:02:17.480 --> 00:02:20.480]  她這三個人物都是很重要的
[00:02:20.480 --> 00:02:22.360]  今天我們會集中說若瑟
[00:02:22.360 --> 00:02:25.320]  說瑪利亞和說另外一個人物
[00:02:25.320 --> 00:02:26.640]  一會兒再說
[00:02:26.640 --> 00:02:27.920]  先去到經文
[00:02:27.920 --> 00:02:31.320]  我們先讀出今天關於若瑟那段經文
[00:02:31.320 --> 00:02:35.080]  就是路加福音第23章50至54節
[00:02:35.080 --> 00:02:36.000]  我請大家一起讀
[00:02:36.000 --> 00:02:37.840]  準備 1 2 3
[00:02:37.840 --> 00:02:39.920]  有一個人名叫若瑟
[00:02:39.920 --> 00:02:41.400]  事過異事
[00:02:41.400 --> 00:02:43.440]  為人從無能公義
[00:02:43.440 --> 00:02:45.120]  眾人所謀所為
[00:02:45.120 --> 00:02:47.120]  他並沒有父從
[00:02:47.120 --> 00:02:48.720]  他本是猶太
[00:02:48.720 --> 00:02:53.360]  瑪利亞太城裡爬上盼望上帝國的人
[00:02:53.360 --> 00:02:55.280]  這人去見比拉多
[00:02:55.280 --> 00:02:58.360]  求耶穌的身體就取下來
[00:02:58.360 --> 00:03:00.280]  用細麻布裹好
[00:03:00.280 --> 00:03:03.480]  安放在石頭作成的墳墓裡
[00:03:03.480 --> 00:03:06.240]  那裡頭從來沒有葬過人
[00:03:06.240 --> 00:03:07.800]  那日是預備日
[00:03:07.800 --> 00:03:10.160]  安息日也快到了
[00:03:10.160 --> 00:03:12.640]  你有興趣可以拿本聖經
[00:03:12.640 --> 00:03:16.200]  一邊聽一邊翻查都沒有問題
[00:03:16.200 --> 00:03:18.720]  這裡是比拉多
[00:03:18.720 --> 00:03:21.040]  其實相關的經文
[00:03:21.040 --> 00:03:23.920]  在約翰、馬太和馬可都有
[00:03:23.920 --> 00:03:25.440]  大家可以自己看
[00:03:25.440 --> 00:03:27.040]  我今天想說若瑟
[00:03:27.040 --> 00:03:28.760]  這段時間想說若瑟
[00:03:28.760 --> 00:03:29.880]  剛才說了異事
[00:03:29.880 --> 00:03:31.280]  什麼叫異事呢
[00:03:31.280 --> 00:03:32.600]  其實在當時
[00:03:32.600 --> 00:03:36.000]  因為羅馬政府在管治以色列
[00:03:36.000 --> 00:03:38.840]  以色列自己有一個議會
[00:03:38.840 --> 00:03:41.440]  就是一個70人組成的議會
[00:03:41.440 --> 00:03:43.120]  最大權力的那個就是大祭司
[00:03:43.120 --> 00:03:47.680]  那70人包括祭司、文字派、貴族
[00:03:47.680 --> 00:03:50.800]  而若瑟就是公議會成員之一
[00:03:50.800 --> 00:03:52.600]  所以可想而知他也是一個尊貴
[00:03:52.600 --> 00:03:54.360]  有身份地位的人
[00:03:54.360 --> 00:03:56.360]  等於今天的立法局議員
[00:03:56.360 --> 00:03:58.320]  不過可能立法局議員已經覺得
[00:03:58.320 --> 00:04:00.720]  你的身份也不是很尊貴
[00:04:00.720 --> 00:04:03.680]  也不可以完全一樣
[00:04:03.680 --> 00:04:05.440]  他為人善良公義
[00:04:05.440 --> 00:04:07.920]  和素常盼望神國的人
[00:04:07.920 --> 00:04:09.760]  還有在其他經文記載
[00:04:09.760 --> 00:04:13.040]  他是耶穌的秘密門徒
[00:04:13.040 --> 00:04:14.440]  秘密門徒
[00:04:14.440 --> 00:04:16.360]  就是說他也是信耶穌的
[00:04:16.360 --> 00:04:17.200]  他也跟從耶穌
[00:04:17.200 --> 00:04:18.880]  不過就不公開他的身份
[00:04:18.880 --> 00:04:19.880]  我想大家都明白
[00:04:19.880 --> 00:04:22.640]  因為耶穌當時已經被人拘捕了
[00:04:22.640 --> 00:04:24.440]  就是變成死囚了
[00:04:24.440 --> 00:04:26.760]  如果被人知道他是耶穌門徒
[00:04:26.760 --> 00:04:30.040]  他可能這個政治生涯就會有危險的
[00:04:30.040 --> 00:04:32.680]  還可以多說一些關於若瑟是什麼呢
[00:04:32.680 --> 00:04:37.120]  就是他是猶太阿利馬太城的人
[00:04:37.120 --> 00:04:38.760]  就是他原本不是住耶路撒冷
[00:04:38.760 --> 00:04:40.400]  不過現在搬到耶路撒冷
[00:04:40.400 --> 00:04:42.000]  因為他在那裡工作
[00:04:42.000 --> 00:04:46.440]  他真的很重要
[00:04:46.440 --> 00:04:47.240]  為什麼呢
[00:04:47.240 --> 00:04:49.360]  因為他能夠當機立斷
[00:04:49.360 --> 00:04:50.760]  做了一件很重要的事
[00:04:50.760 --> 00:04:52.800]  就是埋葬耶穌基督使
[00:04:52.800 --> 00:04:54.200]  為什麼這麼重要呢
[00:04:54.200 --> 00:04:56.160]  就是那個墳墓
[00:04:56.160 --> 00:04:57.520]  一些相片相關的
[00:04:57.520 --> 00:04:58.880]  當然不是這個
[00:04:58.880 --> 00:05:01.520]  若瑟他有身份有地位
[00:05:01.520 --> 00:05:03.720]  他是公議會的議士
[00:05:03.720 --> 00:05:07.320]  也相信是尊貴和有錢人
[00:05:07.320 --> 00:05:08.920]  和有權勢的
[00:05:08.920 --> 00:05:12.560]  而當時他在一個很不理想的時間裏面
[00:05:12.560 --> 00:05:13.560]  去埋葬耶穌
[00:05:13.560 --> 00:05:14.280]  為什麼呢
[00:05:14.280 --> 00:05:18.080]  考考大家的聖經資訊
[00:05:18.080 --> 00:05:20.920]  如果用禮拜五、禮拜六、禮拜日來計算
[00:05:20.920 --> 00:05:22.600]  我們知道耶穌是禮拜日復活
[00:05:22.600 --> 00:05:23.440]  所以我們主日復活
[00:05:23.440 --> 00:05:24.400]  主日是慶祝
[00:05:24.400 --> 00:05:27.480]  原來耶穌是禮拜五早上被人抓到
[00:05:27.480 --> 00:05:29.600]  在葛國他那裡釘十字架
[00:05:29.600 --> 00:05:31.280]  到了中午十二點
[00:05:31.280 --> 00:05:32.640]  就發生什麼事呢
[00:05:32.640 --> 00:05:33.880]  當時突然間
[00:05:33.880 --> 00:05:36.560]  應該陽光燦爛的正午
[00:05:36.560 --> 00:05:38.000]  就天色全黑了
[00:05:38.000 --> 00:05:41.960]  耶穌基督到了三點鐘就斷氣了
[00:05:41.960 --> 00:05:45.200]  接著在三個小時之後
[00:05:45.200 --> 00:05:46.680]  就是黃昏六點
[00:05:46.680 --> 00:05:48.640]  當時禮拜五的黃昏六點
[00:05:48.640 --> 00:05:52.400]  在猶太人的傳統就是安息日
[00:05:52.400 --> 00:05:54.960]  禮拜五的六點到禮拜六的六點
[00:05:54.960 --> 00:05:56.240]  就是安息日
[00:05:56.240 --> 00:05:56.920]  安息日是怎樣的
[00:05:56.920 --> 00:05:57.640]  什麼都不准做
[00:05:57.640 --> 00:05:58.360]  要躲在家裏
[00:05:58.360 --> 00:06:00.720]  或者走路多少步都不可以
[00:06:00.720 --> 00:06:02.000]  所以如果你
[00:06:02.000 --> 00:06:05.120]  要不讓耶穌在十字架上高
[00:06:05.120 --> 00:06:07.000]  過完安息日之後才
[00:06:07.000 --> 00:06:08.920]  早點收屍
[00:06:08.920 --> 00:06:10.840]  沒有人會忍心這樣做的
[00:06:10.840 --> 00:06:12.840]  所以必須要在安息日之前
[00:06:12.840 --> 00:06:14.080]  就是三點到六點
[00:06:14.080 --> 00:06:15.440]  那三個小時之內
[00:06:15.440 --> 00:06:18.240]  要去安葬耶穌
[00:06:18.240 --> 00:06:20.040]  在這麼關鍵的時刻裏面
[00:06:20.040 --> 00:06:21.840]  誰能夠做到這件事呢
[00:06:21.840 --> 00:06:23.800]  那些他那麼多門徒
[00:06:23.800 --> 00:06:25.560]  什麼彼得那些
[00:06:25.560 --> 00:06:26.280]  好用的嘛
[00:06:26.280 --> 00:06:27.120]  可不可以啊
[00:06:27.120 --> 00:06:28.160]  不行 為什麼
[00:06:28.160 --> 00:06:29.160]  因為
[00:06:29.160 --> 00:06:30.320]  耶穌是一個死囚
[00:06:30.320 --> 00:06:32.240]  被判了有罪的
[00:06:32.240 --> 00:06:33.360]  跟他的人怎樣
[00:06:33.360 --> 00:06:34.560]  隨時都會被人抓
[00:06:34.560 --> 00:06:36.520]  如果你前晚有看我們密劇
[00:06:36.520 --> 00:06:37.760]  那個彼得三次不願主
[00:06:37.760 --> 00:06:38.600]  很害怕的
[00:06:38.600 --> 00:06:39.600]  就是耶穌被人抓
[00:06:39.600 --> 00:06:42.160]  跟他的人全部都要被抓的
[00:06:42.160 --> 00:06:45.320]  都可能會惹官非或者受嫌疑的
[00:06:45.320 --> 00:06:47.520]  所以那些門徒全部都躲起來
[00:06:47.520 --> 00:06:50.920]  誰能夠去領取耶穌的屍體去埋葬呢
[00:06:50.920 --> 00:06:52.040]  那些婦女行不行啊
[00:06:52.040 --> 00:06:53.040]  那些婦女地位低
[00:06:53.040 --> 00:06:53.800]  未必拿得到
[00:06:53.800 --> 00:06:56.280]  一會兒會再說他們關於婦女的事情
[00:06:56.280 --> 00:06:57.000]  唯有約瑟
[00:06:57.000 --> 00:06:59.080]  原來耶穌是一個秘密門徒
[00:06:59.080 --> 00:07:00.440]  他都是公議會的成員
[00:07:00.440 --> 00:07:02.240]  他才有這個身份地位
[00:07:02.240 --> 00:07:03.720]  他公然去到被抓當面前
[00:07:03.720 --> 00:07:06.200]  去領取耶穌的屍體
[00:07:06.200 --> 00:07:09.960]  而比拉多作了一個很重要的決定
[00:07:09.960 --> 00:07:13.720]  因為他不可以隨便給一個未死的屍體
[00:07:13.720 --> 00:07:15.400]  未死又不是屍體
[00:07:15.400 --> 00:07:16.760]  未死的身體
[00:07:16.760 --> 00:07:17.840]  未死的人
[00:07:17.840 --> 00:07:19.400]  給人去埋葬
[00:07:19.400 --> 00:07:20.920]  他必須證實了
[00:07:20.920 --> 00:07:22.320]  耶穌真的斷氣了
[00:07:22.320 --> 00:07:23.160]  死了
[00:07:23.160 --> 00:07:24.360]  所以他簽了死亡證
[00:07:24.360 --> 00:07:25.240]  問了伯夫長
[00:07:25.240 --> 00:07:26.720]  你可以看回其他經文
[00:07:26.720 --> 00:07:28.600]  就斷定了耶穌真的死了
[00:07:28.600 --> 00:07:31.840]  他才可以交給約瑟去埋葬
[00:07:31.840 --> 00:07:34.560]  所以其實約瑟去領取屍體這個步驟
[00:07:34.560 --> 00:07:35.920]  就間接證明了
[00:07:35.920 --> 00:07:37.560]  耶穌不是一個奄奄一息
[00:07:37.560 --> 00:07:41.600]  或者半昏迷狀態的一個狀態
[00:07:41.600 --> 00:07:43.160]  而是真的死了
[00:07:43.160 --> 00:07:44.960]  斷了氣的一個
[00:07:44.960 --> 00:07:48.080]  被證實了斷了氣的一個死人
[00:07:48.080 --> 00:07:50.440]  是去領取屍體被埋葬的
[00:07:50.440 --> 00:07:53.360]  所以約瑟做了一個很重要的一步
[00:07:53.360 --> 00:07:54.880]  而約瑟其實這樣做
[00:07:54.880 --> 00:07:57.000]  分分鐘都會影響了他的政治生涯
[00:07:57.000 --> 00:07:59.120]  因為他其實這樣間接
[00:07:59.120 --> 00:08:00.960]  承認了他和耶穌有關係
[00:08:00.960 --> 00:08:03.040]  所以其他那些公議會的成員
[00:08:03.040 --> 00:08:05.320]  就可能會之後抽選擇去問他
[00:08:05.320 --> 00:08:07.160]  不過他當時都不記得那麼多
[00:08:07.160 --> 00:08:08.120]  只有三個小時
[00:08:08.120 --> 00:08:10.600]  他就要做應作的事
[00:08:10.600 --> 00:08:14.200]  還有約瑟做些什麼呢?
[00:08:14.200 --> 00:08:16.760]  他就要埋葬耶穌
[00:08:16.760 --> 00:08:19.360]  在猶太人的習慣裡面
[00:08:19.360 --> 00:08:21.120]  通常我們在這些舊的聖經都說
[00:08:21.120 --> 00:08:23.560]  這個人死了就和列祖埋葬
[00:08:23.560 --> 00:08:25.680]  所以其實猶太人是習慣
[00:08:25.680 --> 00:08:29.600]  一群祖先、先人一起埋葬的
[00:08:29.600 --> 00:08:32.400]  如果是耶穌應該去哪裡埋葬?
[00:08:32.400 --> 00:08:34.640]  當然是回到他鄉下埋葬
[00:08:34.640 --> 00:08:36.320]  他鄉下哪裡?
[00:08:36.320 --> 00:08:38.040]  加利利納撒冷
[00:08:38.040 --> 00:08:39.480]  現在只有三個小時
[00:08:39.480 --> 00:08:41.080]  哪裡上得去那麼趕得及?
[00:08:41.080 --> 00:08:42.800]  不行的 那怎麼辦呢?
[00:08:42.800 --> 00:08:44.560]  在耶路撒冷附近只有三個小時
[00:08:44.560 --> 00:08:46.680]  還可以找到哪裡有墳墓給他呢?
[00:08:46.680 --> 00:08:48.560]  你肯不肯借你的墳墓給他?
[00:08:48.560 --> 00:08:52.080]  大家主內領會不要介意
[00:08:52.080 --> 00:08:54.200]  我們香港人就不是這樣做的
[00:08:54.200 --> 00:08:57.120]  但當然猶太人他們有祖先的墳墓
[00:08:57.120 --> 00:09:00.160]  你肯不肯讓你的祖先墳墓給耶穌埋葬?
[00:09:00.160 --> 00:09:02.160]  當然不肯 耶穌是死囚
[00:09:02.160 --> 00:09:05.200]  祖先又不是我們的族
[00:09:05.200 --> 00:09:06.840]  又是死囚 怎麼可以讓祂埋葬呢?
[00:09:06.840 --> 00:09:08.240]  這樣是不可以的
[00:09:08.240 --> 00:09:09.360]  那不如去哪裡埋葬?
[00:09:09.360 --> 00:09:11.920]  找哪個地方?
[00:09:11.920 --> 00:09:14.200]  你看到耶穌找到一個新的墳墓
[00:09:14.200 --> 00:09:15.640]  而在其他經文記載
[00:09:15.640 --> 00:09:17.360]  原來是約瑟自己的墳墓
[00:09:17.360 --> 00:09:19.240]  他搬到耶路撒冷城之後
[00:09:19.240 --> 00:09:21.240]  想著弄一個新的墳墓給自己
[00:09:21.240 --> 00:09:23.640]  他以後的家族就埋在裡面了
[00:09:23.640 --> 00:09:24.880]  但現在只剩下三個小時
[00:09:24.880 --> 00:09:27.480]  耶穌趕著安息日到就埋葬了
[00:09:27.480 --> 00:09:29.200]  那怎麼辦呢?
[00:09:29.200 --> 00:09:33.320]  唯有將它像我們現在的豪宅
[00:09:33.320 --> 00:09:36.200]  最漂亮的地方讓了出來
[00:09:36.200 --> 00:09:38.040]  就讓耶穌去埋葬
[00:09:38.040 --> 00:09:40.760]  所以你看到約瑟是很捨得豁出去
[00:09:40.760 --> 00:09:43.880]  將自己一個預備好的尊貴的墳墓
[00:09:43.880 --> 00:09:46.240]  加送給耶穌去埋葬
[00:09:46.240 --> 00:09:49.160]  而這個墳墓重要的地方還有一件事
[00:09:49.160 --> 00:09:50.760]  裡面有沒有其他屍體?
[00:09:50.760 --> 00:09:52.720]  沒有的 因為是新的墳墓
[00:09:52.720 --> 00:09:54.880]  不會有其他祖先在裡面
[00:09:54.880 --> 00:09:56.000]  所以只有一個屍體在裡面
[00:09:56.000 --> 00:09:57.320]  就是耶穌的屍體
[00:09:57.320 --> 00:09:59.280]  還有多少入口? 一個入口
[00:09:59.280 --> 00:10:01.760]  因為是在這個山洋裡面作出來的
[00:10:01.760 --> 00:10:03.400]  只有一個入口 一個地方
[00:10:03.400 --> 00:10:06.080]  原來這個墳墓成為了以後
[00:10:06.080 --> 00:10:10.720]  證明耶穌基督復活的很有力的證據
[00:10:10.720 --> 00:10:12.280]  就是地方證明
[00:10:12.280 --> 00:10:14.080]  就是客觀環境的證據
[00:10:14.080 --> 00:10:16.400]  大家應該都會明白的
[00:10:16.400 --> 00:10:17.960]  第三就是
[00:10:17.960 --> 00:10:20.640]  約瑟按著猶太的規矩
[00:10:20.640 --> 00:10:24.800]  用香膏和細麻布去裹著耶穌的屍體
[00:10:24.800 --> 00:10:28.280]  就好像木馬衣一樣包紮了整個耶穌的屍體
[00:10:28.280 --> 00:10:31.240]  有香膏抹著的黏性 防腐的作用
[00:10:31.240 --> 00:10:34.280]  另外頭就用果流巾裹著
[00:10:34.280 --> 00:10:37.600]  雖然是很趕 但都初步完成了
[00:10:37.600 --> 00:10:39.480]  那些婦女其實在旁邊一直看著
[00:10:39.480 --> 00:10:41.200]  她都覺得現在做得不夠
[00:10:41.200 --> 00:10:43.080]  不過都沒辦法 三個小時
[00:10:43.080 --> 00:10:46.480]  完了四天之後 遲些再去抹香膏抹著
[00:10:46.480 --> 00:10:48.600]  所以這個細麻布原來以後
[00:10:48.600 --> 00:10:51.120]  成為了證明耶穌基督復活的很有力的證據
[00:10:51.120 --> 00:10:52.720]  待會再補充
[00:10:52.720 --> 00:10:55.320]  那我們從約瑟身上看到什麼呢?
[00:10:55.320 --> 00:10:57.880]  他在短短的三個小時之內做了這麼多事情
[00:10:57.880 --> 00:11:00.360]  很明顯是一個很有能力 很有才幹
[00:11:00.360 --> 00:11:01.920]  可以調動很多人馬
[00:11:01.920 --> 00:11:04.720]  和有獨特角色的人
[00:11:04.720 --> 00:11:07.760]  一個
[00:11:07.760 --> 00:11:10.520]  有角色地位 專業身份的人
[00:11:10.520 --> 00:11:13.040]  另外約瑟他很有勇氣的 為什麼呢?
[00:11:13.040 --> 00:11:15.280]  因為耶穌
[00:11:15.280 --> 00:11:16.800]  我們今天大家坐在這裡就知道
[00:11:16.800 --> 00:11:20.400]  耶穌之後要生日復活 榮耀升天
[00:11:20.400 --> 00:11:23.160]  我們信耶穌的人就很有福氣
[00:11:23.160 --> 00:11:26.080]  但對於當時的人來說 他們不是這樣想
[00:11:26.080 --> 00:11:28.920]  他們本來很盼望耶穌帶領他們復國的
[00:11:28.920 --> 00:11:31.520]  誰知道現在死了 一切都幻滅了
[00:11:31.520 --> 00:11:34.360]  還要變成一個死囚釘在十字架裡面
[00:11:34.360 --> 00:11:36.160]  這麼羞辱的事
[00:11:36.160 --> 00:11:39.680]  你還會幫這個死囚 已經死了的人
[00:11:39.680 --> 00:11:41.560]  他都再沒有價值利益給你了
[00:11:41.560 --> 00:11:43.840]  你還會為他做任何事呢?
[00:11:43.840 --> 00:11:46.920]  當然不會 在今天我們香港人這麼厲害
[00:11:46.920 --> 00:11:48.280]  這麼會計算的
[00:11:48.280 --> 00:11:52.480]  但約瑟竟然甘願為了一個已經沒落的人
[00:11:52.480 --> 00:11:55.960]  甚至乎冒著自己的政治前途
[00:11:55.960 --> 00:12:00.800]  受危險的情況下 去埋葬耶穌
[00:12:00.800 --> 00:12:03.400]  所以見到約瑟是很有勇氣
[00:12:03.400 --> 00:12:06.600]  很有愛主的心 而獻上了自己
[00:12:06.600 --> 00:12:08.520]  獻上自己珍貴的墳墓
[00:12:08.520 --> 00:12:10.480]  獻上自己的財產名譽
[00:12:10.480 --> 00:12:13.840]  為主作應作的事
[00:12:13.840 --> 00:12:16.440]  就因為約瑟這份心願意豁出去
[00:12:16.440 --> 00:12:18.200]  當機立斷的心
[00:12:18.200 --> 00:12:21.280]  就為耶穌復活作了一個最有力的證據
[00:12:21.280 --> 00:12:23.720]  他預備的墳墓和西馬堡
[00:12:23.720 --> 00:12:27.080]  這些都成為了耶穌復活的有力的證據
[00:12:27.080 --> 00:12:28.440]  他就在關鍵的時刻
[00:12:28.440 --> 00:12:30.880]  在他能力範圍之內能夠做一做的
[00:12:30.880 --> 00:12:35.320]  盡力而為 為主作應作的事
[00:12:35.320 --> 00:12:39.800]  我們可以透過約瑟裡面有什麼學習呢?
[00:12:39.800 --> 00:12:42.840]  我講一個比喻 我都不知道是真還是假的
[00:12:42.840 --> 00:12:44.440]  不過這是一個很流行的比喻
[00:12:44.440 --> 00:12:49.120]  在美國的火車裡面經常都有很多橋
[00:12:49.120 --> 00:12:52.360]  當有船經過那條火車橋就要升起
[00:12:52.360 --> 00:12:53.600]  讓那條船經過
[00:12:53.600 --> 00:12:56.240]  當火車到的時候那條橋就要下來
[00:12:56.240 --> 00:12:57.800]  就可以繼續走
[00:12:57.800 --> 00:12:59.000]  但是在五六十年代
[00:12:59.000 --> 00:13:01.360]  現在當然是電腦控制
[00:13:01.360 --> 00:13:04.200]  但是在五六十年代是人手控制的
[00:13:04.200 --> 00:13:07.640]  有一個控制火車橋升降的工人
[00:13:07.640 --> 00:13:10.280]  有一天繼續當值在工作
[00:13:10.280 --> 00:13:11.360]  他是一個爸爸
[00:13:11.360 --> 00:13:15.280]  他的兒子剛剛在那條橋邊玩
[00:13:15.280 --> 00:13:18.000]  然後發覺有船來了
[00:13:18.000 --> 00:13:21.240]  就升起那條橋等船經過
[00:13:21.240 --> 00:13:23.600]  再過一會兒又看到火車來了
[00:13:23.600 --> 00:13:26.240]  他就要叫那條橋降落
[00:13:26.240 --> 00:13:27.720]  但是當他準備降落的時候
[00:13:27.720 --> 00:13:30.560]  準備要按掣這條橋下去的時候
[00:13:30.560 --> 00:13:33.680]  他竟然發覺他的兒子就在那條橋邊玩
[00:13:33.680 --> 00:13:35.680]  然後卡住了 走不開
[00:13:35.680 --> 00:13:40.680]  兒子在那裡叫「爸爸 救命啊 救命啊」
[00:13:40.680 --> 00:13:43.640]  如果你是一個工人你會怎樣做決定呢
[00:13:43.640 --> 00:13:48.880]  如果你照樣去救你的兒子的時候
[00:13:48.880 --> 00:13:52.640]  你就要離開你的崗位 跑到那條橋
[00:13:52.640 --> 00:13:54.800]  但是那條火車橋就升起了
[00:13:54.800 --> 00:13:58.200]  火車就會衝下那條橋 衝下海那裡
[00:13:58.200 --> 00:14:01.680]  那整個火車裡面不知道有幾百還是幾千人
[00:14:01.680 --> 00:14:04.120]  就這樣會喪失性命
[00:14:04.120 --> 00:14:11.440]  但是如果你按掣下橋的話
[00:14:11.440 --> 00:14:15.080]  你自己的親生兒子就會喪失性命
[00:14:15.080 --> 00:14:17.720]  在一個關鍵時刻 連三個鐘頭都沒有
[00:14:17.720 --> 00:14:20.920]  只有一分鐘的時間 怎樣做決定呢
[00:14:20.920 --> 00:14:25.320]  最後這個工人就做了一個當機立斷的決定
[00:14:25.320 --> 00:14:31.440]  他就盡他的身份 他的職責去按掣下了這個崗
[00:14:31.440 --> 00:14:34.400]  讓這條橋順利的放下
[00:14:34.400 --> 00:14:37.240]  火車就可以很順利的經過
[00:14:37.240 --> 00:14:41.080]  他就馬上跑到那條橋邊 希望還有時間救他的兒子
[00:14:41.080 --> 00:14:44.520]  但是他的兒子已經被火車踩開了
[00:14:44.520 --> 00:14:49.160]  他就很傷心 很難過的在火車邊裡面不停地哭
[00:14:49.160 --> 00:14:52.360]  而在火車裡面的人就只看到一個好像
[00:14:52.360 --> 00:14:56.360]  瘋了的人在哭 在叫 他們不知道發生什麼事
[00:14:56.360 --> 00:15:02.640]  但是這個火車 這個工人就為了救這班火車裡面的人
[00:15:02.640 --> 00:15:05.840]  而犧牲了自己兒子的性命
[00:15:05.840 --> 00:15:09.760]  在一些關鍵的時刻 我們怎樣為主作應做的事呢
[00:15:09.760 --> 00:15:13.560]  應做的事我們很要知道要奉公守法 為主做見證
[00:15:13.560 --> 00:15:15.440]  幫助有需要的人
[00:15:15.440 --> 00:15:19.480]  但是當在關鍵的時刻 你能不能夠作出一個正確的次序決定
[00:15:19.480 --> 00:15:22.880]  去作主要你應做的事呢
[00:15:22.880 --> 00:15:26.000]  當我昨晚半夜睡不著覺的時候 再想起這篇道的時候
[00:15:26.000 --> 00:15:29.280]  我又想起另一個聖經人物 以斯帖
[00:15:29.280 --> 00:15:32.000]  熟悉聖經的人都知道以斯帖的背景
[00:15:32.000 --> 00:15:35.600]  當時波斯王國已經自願了以色列
[00:15:35.600 --> 00:15:40.080]  波斯王國的皇帝娶了以斯帖做皇后
[00:15:40.080 --> 00:15:44.160]  以斯帖是以色列的女子 沒人知道她是猶太人
[00:15:44.160 --> 00:15:49.000]  而當時有一條怪例 就是奸國要陷害以色列人
[00:15:49.000 --> 00:15:52.200]  所以就立了一條案 就要在某年某月某日
[00:15:52.200 --> 00:15:56.160]  殺光整個波斯王國裡面的猶太人
[00:15:56.160 --> 00:15:57.680]  知道這件事怎麼辦呢
[00:15:57.680 --> 00:16:03.360]  當時以斯帖的舅父寫了一封信 叫以斯帖勸誡皇上
[00:16:03.360 --> 00:16:07.280]  以斯帖說不行啊 現在皇上不是隨便讓你見就見的
[00:16:07.280 --> 00:16:09.760]  你要被皇上召見才可以
[00:16:09.760 --> 00:16:13.840]  如果你隨時進去 反正都會斬頭 皇后都沒有情講
[00:16:13.840 --> 00:16:19.400]  但是舅父告訴你 焉知你得了皇后的遺憤
[00:16:19.400 --> 00:16:22.920]  可能是上帝給你的一個時刻
