
[00:00:00.000 --> 00:00:03.840]  二十年前當我們開始生命和靈良堂的時候
[00:06:27.440 --> 00:06:32.960]  主的恩典永遠比我們一生當中的成功跟失敗
[00:06:32.960 --> 00:06:35.280]  更廣闊的
[00:06:35.280 --> 00:06:39.680]  因為成功跟失敗只是眼前的
[00:06:39.680 --> 00:06:41.760]  只是暫時的
[00:06:41.760 --> 00:06:45.360]  成功失敗都是會過去的
[00:06:45.360 --> 00:06:52.360]  唯有主的恩典能夠帶領我們飛越人生各樣的風浪
[00:06:52.360 --> 00:06:55.560]  至終帶領我們進入到神的恩典
[00:06:55.560 --> 00:06:57.400]  神的旨意當中
[00:06:57.400 --> 00:06:58.480]  Amen!
[00:06:58.480 --> 00:07:00.280]  所以求主幫助我們
[00:07:00.280 --> 00:07:03.360]  永遠不要懼怕失敗
[00:07:03.360 --> 00:07:06.240]  也不要因為過去的失敗
[00:07:06.240 --> 00:07:08.520]  叫你停滯不前
[00:07:08.520 --> 00:07:12.520]  人生永遠是向前進的
[00:07:12.520 --> 00:07:15.800]  只要我們緊緊的跟隨主的帶領
[00:07:15.800 --> 00:07:21.280]  主就一定能夠帶領我們進入到他應許的得勝裡面
[00:07:21.280 --> 00:07:22.080]  Amen!
[00:07:22.080 --> 00:07:23.200]  所以第一個
[00:07:23.200 --> 00:07:27.400]  我們一定要紀念神是信使的
[00:07:27.400 --> 00:07:28.320]  第二件事情
[00:07:28.320 --> 00:07:33.040]  怎麼面對你未知的將來要起來運用神的資源
[00:07:33.040 --> 00:07:37.800]  跟你媽說要起來運用神的資源
[00:07:37.800 --> 00:07:40.240]  第十二節這裡講到一件事情
[00:07:40.240 --> 00:07:43.000]  他們吃了那地的粗產
[00:07:43.000 --> 00:07:44.160]  第二日
[00:07:44.160 --> 00:07:46.600]  馬拿就止住了
[00:07:46.600 --> 00:07:48.960]  以色列人已經不再有馬拿了
[00:07:48.960 --> 00:07:53.560]  那一年他們都吃迦南地的粗產
[00:07:53.560 --> 00:07:55.120]  第二件事情
[00:07:55.120 --> 00:07:57.320]  神叫他們做的是什麼呢?
[00:07:57.320 --> 00:07:59.560]  不要再去撿馬拿了
[00:07:59.560 --> 00:08:02.240]  反而自己要去撒種
[00:08:02.240 --> 00:08:05.200]  吃地上的粗產
[00:08:05.200 --> 00:08:06.880]  什麼意思呢?
[00:08:06.880 --> 00:08:08.240]  兩方面
[00:08:08.240 --> 00:08:09.520]  第一個
[00:08:09.520 --> 00:08:12.920]  不要只求自我的滿足
[00:08:12.920 --> 00:08:17.320]  跟你媽說不要只求自我的滿足
[00:08:17.320 --> 00:08:19.120]  馬拿是什麼?
[00:08:19.120 --> 00:08:24.760]  馬拿是神在曠野裡面供應以色列人的食物
[00:08:24.760 --> 00:08:32.200]  當以色列人在曠野的時候 神每天清晨降下馬拿給以色列人吃
[00:08:32.200 --> 00:08:34.440]  以色列人只要出去撿
[00:08:34.440 --> 00:08:35.880]  而且聖經很清楚講
[00:08:35.880 --> 00:08:40.000]  個人撿個人的份量
[00:08:40.000 --> 00:08:41.760]  你不需要做什麼
[00:08:41.760 --> 00:08:43.880]  只要去撿來吃
[00:08:43.880 --> 00:08:46.560]  你就得以飽足
[00:08:46.560 --> 00:08:48.800]  馬拿是什麼?
[00:08:48.800 --> 00:08:53.480]  是一個滿足個人需要的食物
[00:08:53.480 --> 00:08:55.800]  可當以色列人進入迦南地之後
[00:08:55.800 --> 00:08:57.160]  有一件事情發生了
[00:08:57.160 --> 00:09:00.040]  馬拿就停住了
[00:09:00.040 --> 00:09:01.320]  為什麼?
[00:09:01.320 --> 00:09:05.600]  因為神要他們長大成熟了
[00:09:05.600 --> 00:09:09.280]  不要再只求自我的滿足了
[00:09:09.280 --> 00:09:13.200]  神要他們運用神所給他們的資源
[00:09:13.200 --> 00:09:15.120]  神所給他們的種子
[00:09:15.120 --> 00:09:19.720]  自己去種地耕種來收割
[00:09:19.720 --> 00:09:22.680]  你知道去撿馬拿
[00:09:22.680 --> 00:09:25.400]  只是為了個人得飽足
[00:09:25.400 --> 00:09:29.920]  撿馬拿就只有你一個人吃得飽
[00:09:29.920 --> 00:09:32.240]  可當你去撒種
[00:09:32.240 --> 00:09:35.840]  種地耕種去收割的時候
[00:09:35.840 --> 00:09:38.120]  不但你自己得飽足
[00:09:38.120 --> 00:09:42.840]  別人也可以因著你得以飽足
[00:09:42.840 --> 00:09:43.680]  換句話說
[00:09:43.680 --> 00:09:45.480]  今天做一個基督徒
[00:09:45.480 --> 00:09:50.040]  我們不再只是坐在這裡等神蹟而已
[00:09:50.040 --> 00:09:51.200]  做一個基督徒
[00:09:51.200 --> 00:09:54.360]  不是只是坐在這裡天天參加特會
[00:09:54.360 --> 00:09:58.360]  等安慰、等醫治、等充滿
[00:09:58.360 --> 00:10:00.720]  不要再求自我的滿足
[00:10:00.720 --> 00:10:03.800]  神要我們在靈裡長大成熟
[00:10:03.800 --> 00:10:07.160]  神要我們運用神所給我們的資源
[00:10:07.160 --> 00:10:10.720]  去撒種、去服侍別人
[00:10:10.720 --> 00:10:15.960]  使別人也能夠得到恩典、得到飽足
[00:10:15.960 --> 00:10:17.800]  所以第一個不要再求自我的滿足
[00:10:17.800 --> 00:10:19.040]  第二
[00:10:19.040 --> 00:10:20.280]  要活出你的命定
[00:10:20.280 --> 00:10:24.200]  給你房租要活出你的命定
[00:10:24.200 --> 00:10:27.440]  神所給我們生命的種子
[00:10:27.440 --> 00:10:32.480]  其實就代表了神從神來的一個命定
[00:10:32.480 --> 00:10:34.800]  因為不同的種子
[00:10:34.800 --> 00:10:37.360]  就結出不同的果子
[00:10:37.360 --> 00:10:38.840]  不同的果子
[00:10:38.840 --> 00:10:41.440]  就帶來不同的果效
[00:10:41.440 --> 00:10:43.200]  每一個人都不一樣
[00:10:43.200 --> 00:10:45.200]  神所給我們每一個人生命的種子
[00:10:45.200 --> 00:10:48.080]  就代表神在我們一生的一個命定
[00:10:48.080 --> 00:10:50.680]  會帶來不同的果效
[00:10:50.680 --> 00:10:52.800]  今天神在我們每一個人身上
[00:10:52.800 --> 00:10:55.040]  都有不同的命定
[00:10:55.040 --> 00:10:59.680]  為了要彰顯神完全的榮美
[00:10:59.680 --> 00:11:01.680]  什麼是命定
[00:11:01.680 --> 00:11:04.400]  命定不是指的你要在哪裡工作
[00:11:04.400 --> 00:11:05.480]  不是
[00:11:05.480 --> 00:11:08.320]  命定也不是在說你要跟誰結婚
[00:11:08.320 --> 00:11:10.400]  也不是
[00:11:10.400 --> 00:11:15.080]  命定是跟神所創造的你有關的
[00:11:15.080 --> 00:11:20.000]  我再說命定是跟神所創造的你有關的
[00:11:20.000 --> 00:11:23.280]  是你的恩賜才幹有關的
[00:11:23.280 --> 00:11:27.200]  是跟你做事有果效的事情有關的
[00:11:27.200 --> 00:11:30.040]  所以中國話說天生我才怎麼樣
[00:11:30.040 --> 00:11:31.240]  必有用
[00:11:31.240 --> 00:11:35.640]  可見神創造你是有目的的弟兄姊妹
[00:11:35.640 --> 00:11:37.280]  在一群人當中
[00:11:37.280 --> 00:11:40.880]  你可能是一個很好的生命導師
[00:11:40.880 --> 00:11:44.880]  很會給別人一些方向跟意見
[00:11:44.880 --> 00:11:48.040]  你可能是很好的聆聽者
[00:11:48.040 --> 00:11:51.400]  能夠傾聽別人的需求
[00:11:51.400 --> 00:11:54.160]  你可能是個很好的關懷者
[00:11:54.160 --> 00:11:57.360]  能夠輔助別人的軟弱
[00:11:57.360 --> 00:12:00.240]  你很可能是很好的執行者
[00:12:00.240 --> 00:12:03.520]  能夠完成別人託付的工作
[00:12:03.520 --> 00:12:06.880]  我告訴你只要你在一群人當中
[00:12:06.880 --> 00:12:10.800]  能夠找到一個需要你的地方
[00:12:10.800 --> 00:12:13.600]  那就是你的命定
[00:12:13.600 --> 00:12:16.200]  我再說在一群人當中
[00:12:16.200 --> 00:12:20.200]  只要能夠找到一個需要你的地方
[00:12:20.200 --> 00:12:22.960]  那就是你的命定
[00:12:22.960 --> 00:12:26.600]  就像聖經所說安德烈
[00:12:26.600 --> 00:12:28.920]  十二門徒當中有個安德烈
[00:12:28.920 --> 00:12:30.760]  你如果仔細看聖經發現安德烈
[00:12:30.760 --> 00:12:33.280]  既不是很偉大的使徒
[00:12:33.280 --> 00:12:35.880]  也不是很出色的領袖
[00:12:35.880 --> 00:12:40.160]  在聖經當中你也看不見安德烈行什麼神蹟
[00:12:40.160 --> 00:12:45.000]  也聽不見安德烈說出什麼很出名的話語 沒有
[00:12:45.000 --> 00:12:46.800]  但在門徒當中
[00:12:46.800 --> 00:12:49.200]  他有一個很重要的特點
[00:12:49.200 --> 00:12:53.320]  他就是那一位專門默默帶領人
[00:12:53.320 --> 00:12:56.920]  來到主耶穌面前那一個人
[00:12:56.920 --> 00:12:59.720]  彼得是誰帶到耶穌面前的
[00:12:59.720 --> 00:13:00.920]  安德烈
[00:13:00.920 --> 00:13:04.000]  那個無病二愈的小孩是誰帶到耶穌面前的
[00:13:04.000 --> 00:13:05.760]  安德烈
[00:13:05.760 --> 00:13:07.640]  這就是他的特色
[00:13:07.640 --> 00:13:09.000]  這就是他的命定
[00:13:09.000 --> 00:13:11.760]  這是他所做的最好的事情
[00:13:11.760 --> 00:13:13.440]  他不是一個偉大的領袖
[00:13:13.440 --> 00:13:18.120]  但他卻是一個最能夠默默帶領別人
[00:13:18.120 --> 00:13:21.920]  你要知道你的命定不一定是你的職業
[00:13:21.920 --> 00:13:24.360]  職業只是你謀生的工具
[00:13:24.360 --> 00:13:27.200]  卻不見得是你的命定
[00:13:27.200 --> 00:13:30.520]  事實上你的命定是大過你的職業
[00:13:30.520 --> 00:13:33.520]  你的命定是超越你的職業
[00:13:33.520 --> 00:13:35.840]  所以你千萬不要被你的職業所限制
[00:13:35.840 --> 00:13:39.280]  以為你的一生就是為此而我不是的
[00:13:39.280 --> 00:13:42.040]  神創造你是非常特殊的
[00:13:42.040 --> 00:13:43.760]  無論你在怎麼樣的職業
[00:13:43.760 --> 00:13:45.160]  甚至有沒有職業
[00:13:45.160 --> 00:13:49.520]  你都要盡力活出神所給你的命定
[00:13:49.520 --> 00:13:53.160]  那你說我怎麼知道什麼才是我的命定呢
[00:13:53.160 --> 00:13:54.520]  很簡單
[00:13:54.520 --> 00:14:02.360]  你的命定一定是你能夠做得比別人更得心應手的事
[00:14:02.360 --> 00:14:08.640]  想想看有哪些事是你做得比別人做得得心應手的呢
[00:14:08.640 --> 00:14:10.440]  就好像我
[00:14:10.440 --> 00:14:13.560]  我不是一個手工很靈巧的人
[00:14:13.560 --> 00:14:14.680]  每次釘個釘子
[00:14:14.680 --> 00:14:18.280]  不是釘子釘彎就釘到手
[00:14:18.280 --> 00:14:20.880]  我不是那種handyman
[00:14:20.880 --> 00:14:24.680]  但我有別人身上沒有的恩典
[00:14:24.680 --> 00:14:27.480]  我有旅行步道的恩典
[00:14:27.480 --> 00:14:29.280]  不怕坐長途飛機
[00:14:29.280 --> 00:14:36.800]  一下飛機就能講到
[00:14:36.800 --> 00:14:38.320]  我也有講到的恩典
[00:14:38.320 --> 00:14:40.680]  連續講四堂一樣的內容
[00:14:40.680 --> 00:14:47.000]  一樣的精彩表達
[00:14:47.000 --> 00:14:51.000]  我以前以為大家都可以
[00:14:51.000 --> 00:14:54.080]  現在我知道其實不是
[00:14:54.080 --> 00:15:00.080]  我真的有一種做跨文化宣教的命定跟恩高在這裡
[00:15:00.080 --> 00:15:04.080]  所以同樣在你身上神有不同的命定
[00:15:04.080 --> 00:15:08.640]  你千萬不要讓神所賜給你的生命的種子
[00:15:08.640 --> 00:15:12.480]  就埋藏在你懷裡浪費了
[00:15:12.480 --> 00:15:15.960]  你一定要運用神所給你的資源
[00:15:15.960 --> 00:15:20.480]  神就要帶領你進入到你的命定裡面
[00:15:20.480 --> 00:15:27.200]  有人說每一顆種子的裡面都蘊含了一座森林
[00:15:27.200 --> 00:15:31.560]  每一顆種子裡面都蘊含一座森林
[00:15:31.560 --> 00:15:36.120]  你可知道在你裡面有多麼豐富的資源
[00:15:36.120 --> 00:15:39.960]  神要在你身上成就多麼奇妙的事情
[00:15:39.960 --> 00:15:41.640]  所以千萬不要輕看你自己
[00:15:41.640 --> 00:15:44.920]  跟你媽說不要輕看你自己
[00:15:44.920 --> 00:15:49.680]  努力撒種你必有收成的
[00:15:49.680 --> 00:15:54.840]  第三你要勇敢面對生命中的危機
[00:15:54.840 --> 00:15:59.680]  跟你媽說要勇敢面對生命中的危機
[00:15:59.680 --> 00:16:05.840]  十三節我們看見耶穌在這裡講到他靠近耶利哥
[00:16:05.840 --> 00:16:10.360]  這是以色列人進入迦蘭的第一場征戰
[00:16:10.360 --> 00:16:13.120]  第三件事情神要他們做的
[00:16:13.120 --> 00:16:17.880]  就是要勇敢面對生命中的困境跟危機
[00:16:17.880 --> 00:16:22.320]  為什麼呢?因為危機是對我們有益處的
[00:16:22.320 --> 00:16:26.640]  若不是因為危機我們心就不會來依靠神
[00:16:26.640 --> 00:16:31.200]  若不是因為危機我們就不可能經歷神的得勝
[00:16:31.200 --> 00:16:34.640]  所以神一定要帶領我們經過危機
[00:16:34.640 --> 00:16:39.000]  然後我們才能靠主歡呼得勝
[00:16:39.000 --> 00:16:43.240]  那你說我們怎麼來面對生命中的危機呢?
[00:16:43.240 --> 00:16:44.560]  三方面
[00:16:44.560 --> 00:16:49.080]  第一個你一定要明白你有什麼
[00:16:49.080 --> 00:16:53.160]  跟你媽說要明白你有什麼
[00:16:53.160 --> 00:16:56.120]  因為我告訴你生命的突破
[00:16:56.120 --> 00:17:02.560]  永遠從你所有的開始做你所能做的事情
[00:17:02.560 --> 00:17:04.720]  我再次說生命的突破
[00:17:04.720 --> 00:17:09.360]  永遠從你所有的開始做你所能做的
[00:17:09.360 --> 00:17:14.320]  神永遠不會叫你用你沒有的東西
[00:17:14.320 --> 00:17:17.720]  去做你不能夠做的事情
[00:17:17.720 --> 00:17:22.400]  你要記得當神差遣摩西到法老王面前
[00:17:22.400 --> 00:17:27.440]  對法老王說神說容我的百姓去好侍奉我
[00:17:27.440 --> 00:17:30.160]  摩西第一個反應是什麼?
[00:17:30.160 --> 00:17:33.080]  摩西的反應是我是誰呀?
[00:17:33.080 --> 00:17:34.600]  法老王怎麼會聽我呢?
[00:17:34.600 --> 00:17:39.520]  我哪有權柄讓法老王聽我說話呢?
[00:17:39.520 --> 00:17:42.280]  你知道神怎麼回答摩西嗎?
[00:17:42.280 --> 00:17:45.000]  摧集第四章第二節
[00:17:45.000 --> 00:17:49.760]  很有意思神就問他你手裡的是什麼?
[00:17:49.760 --> 00:17:52.520]  摩西立刻回答是藏啊
[00:17:52.520 --> 00:17:56.880]  這個藏是摩西在曠野牧羊的藏
[00:17:56.880 --> 00:17:59.480]  這個藏是摩西在曠野撿來的藏
[00:17:59.480 --> 00:18:01.640]  是幫助他來做工的藏
[00:18:01.640 --> 00:18:03.080]  是摩西的
[00:18:03.080 --> 00:18:05.600]  神說你手裡是什麼?
[00:18:05.600 --> 00:18:08.520]  藏啊本來就是我的藏啊
[00:18:08.520 --> 00:18:11.480]  神說把藏丟在地上
[00:18:11.480 --> 00:18:13.480]  他把藏一丟在地上
[00:18:13.480 --> 00:18:15.640]  立刻藏變成一條蛇
[00:18:15.640 --> 00:18:18.560]  嚇死他了怎麼會變成一條蛇呢?
[00:18:18.560 --> 00:18:20.160]  然後神又對他說
[00:18:20.160 --> 00:18:23.080]  去從他尾巴把他抓起來
[00:18:23.080 --> 00:18:25.480]  他就是滴下去把他從尾巴一抓起來
[00:18:25.480 --> 00:18:27.800]  又回來變成一根藏
[00:18:27.800 --> 00:18:31.360]  但這個時候已經不再是摩西的藏
[00:18:31.360 --> 00:18:34.640]  這個時候變成神的藏了
[00:18:34.640 --> 00:18:36.280]  Hallelujah
[00:18:36.280 --> 00:18:39.400]  神永遠不會教我們沒用沒有的東西
[00:18:39.400 --> 00:18:42.440]  神說你手裡什麼那就是我要使用的
[00:18:42.440 --> 00:18:45.520]  你說你沒有權柄這就是我的權柄
[00:18:45.520 --> 00:18:46.280]  Amen
[00:18:46.280 --> 00:18:50.520]  摩西的藏變成了上帝的藏
[00:18:50.520 --> 00:18:54.080]  你還記得在以利沙的時代他的門徒死了
[00:18:54.080 --> 00:18:57.840]  他的妻子來以利沙面前尋求幫助
[00:18:57.840 --> 00:18:59.240]  以利沙怎麼回答呢?
[00:18:59.240 --> 00:19:02.480]  獵王記下第四章第二節
[00:19:02.480 --> 00:19:04.640]  以利沙問他第一句話也是
[00:19:04.640 --> 00:19:06.040]  你要我怎麼幫助你呢?
[00:19:06.040 --> 00:19:10.640]  請問你家裡什麼?有什麼
[00:19:10.640 --> 00:19:13.680]  以利沙沒有問他說你缺乏什麼
[00:19:13.680 --> 00:19:15.640]  哇!這樣說缺乏
[00:19:15.640 --> 00:19:19.720]  哇!這個long list
[00:19:19.720 --> 00:19:21.640]  以利沙沒有說你缺乏什麼
[00:19:21.640 --> 00:19:25.360]  以利沙說你有什麼
[00:19:25.360 --> 00:19:27.560]  但寡婦說什麼都沒有
[00:19:27.560 --> 00:19:28.680]  只有一點點有
[00:19:28.680 --> 00:19:31.560]  根本什麼都沒有了
[00:19:31.560 --> 00:19:35.080]  但是以利沙說就用那一點有吧
[00:19:35.080 --> 00:19:38.000]  去向你鄰居借空氣
[00:19:38.000 --> 00:19:40.600]  不要少借
[00:19:40.600 --> 00:19:43.120]  借回來之後關起門來
[00:19:43.120 --> 00:19:44.880]  把油倒在空氣
[00:19:44.880 --> 00:19:50.000]  沒想到裡面這個油一直不斷不停止的倒出來
[00:19:50.000 --> 00:19:53.560]  直到所有的器皿用盡為止
[00:19:53.560 --> 00:19:57.760]  天上的神永遠是從你所有的開始
[00:19:57.760 --> 00:20:00.000]  做你所能做的事情
[00:20:00.000 --> 00:20:01.320]  Amen
[00:20:01.320 --> 00:20:02.960]  其實你仔細來看
[00:20:02.960 --> 00:20:08.560]  所有創新的事物不都從現有的事物發展出來的嗎?
[00:20:08.560 --> 00:20:13.280]  新鞋難道不從現有的舊牛皮來的嗎?
[00:20:13.280 --> 00:20:14.200]  不是嗎?
[00:20:14.200 --> 00:20:17.800]  新衣服難道不從現有的舊羊毛來的嗎?
[00:20:17.800 --> 00:20:19.040]  不是嗎?
[00:20:19.040 --> 00:20:23.040]  新車難道不從現有的舊鐵而來的嗎?
[00:20:23.040 --> 00:20:27.320]  新桌子難道不從現有的老樹而來的嗎?
[00:20:27.320 --> 00:20:30.760]  所以千萬不要說我什麼都沒有
[00:20:30.760 --> 00:20:35.800]  你有神給你很豐富的資源
[00:20:35.800 --> 00:20:38.160]  從你所有的開始
[00:20:38.160 --> 00:20:40.160]  擺上給神所使用
[00:20:40.160 --> 00:20:43.960]  神就要使用你成為神蹟
[00:20:43.960 --> 00:20:45.200]  Amen
[00:20:45.200 --> 00:20:46.520]  第二
[00:20:46.520 --> 00:20:50.120]  你一定要禱告尋求神的策略
[00:20:50.120 --> 00:20:54.720]  跟你們說禱告尋求神的策略
[00:20:54.720 --> 00:20:56.320]  在十四節裡面
[00:20:56.320 --> 00:21:01.920]  你看見當那個人向耶穌要說我來是做葉花軍隊的元帥
