
[00:00:00.000 --> 00:00:03.200]  我哋一齊打開詩篇63篇
[00:06:25.480 --> 00:06:29.040]  他平時都是親近神的,這個皇帝
[00:06:29.040 --> 00:06:32.400]  所以他去到乾旱無水之地
[00:06:32.400 --> 00:06:37.240]  他都很自然有這個習慣去親近神
[00:06:37.240 --> 00:06:39.200]  所以我就問
[00:06:39.200 --> 00:06:43.960]  他在困難裡仍然親近神的原因是什麼呢?
[00:06:43.960 --> 00:06:47.400]  可以有這個地步的原因是什麼呢?
[00:06:47.400 --> 00:06:51.480]  我從這個詩篇裡看到有三個原因
[00:06:51.480 --> 00:06:55.440]  是我們很值得去實踐的
[00:06:55.440 --> 00:07:01.520]  第一,我覺得他有一個親近主的習慣
[00:07:01.520 --> 00:07:07.080]  在第一節裡提到,他說他切切地尋求神
[00:07:07.080 --> 00:07:10.200]  切切這個字很迫切
[00:07:10.200 --> 00:07:14.320]  其實原來有個意思是很早
[00:07:14.320 --> 00:07:16.760]  很early,很早
[00:07:16.760 --> 00:07:19.920]  即是你一早起身,是否代表你很切切地親近神?
[00:07:19.920 --> 00:07:21.040]  其實意思是這樣
[00:07:21.040 --> 00:07:26.080]  其實可以譯作,他是很早地來親近神
[00:07:26.080 --> 00:07:29.480]  整個第一節就提到,他很早地尋求神
[00:07:29.480 --> 00:07:31.920]  渴慕神,切慕神
[00:07:31.920 --> 00:07:36.920]  用我們今天的術語來講,就是
[00:07:36.920 --> 00:07:38.200]  好,謝謝
[00:07:38.200 --> 00:07:40.640]  喂,聲音都不同了
[00:07:40.640 --> 00:07:42.440]  所以他叫我用有線麥克風
[00:07:42.440 --> 00:07:44.640]  剛才的聲音比較好聽
[00:07:44.640 --> 00:07:47.040]  好,最重要的事情
[00:07:47.040 --> 00:07:49.640]  停一停,讓大家想一想
[00:07:49.640 --> 00:07:52.200]  他很早,一早起身
[00:07:52.200 --> 00:07:57.360]  是尋求、渴想和切慕神
[00:07:57.360 --> 00:07:59.240]  這首詩篇
[00:07:59.240 --> 00:08:04.040]  原來在三世紀的時候被稱為清神的詩歌
[00:08:04.040 --> 00:08:06.640]  大家聽得到嗎?
[00:08:06.640 --> 00:08:09.320]  用回這支吧
[00:08:09.320 --> 00:08:10.920]  好,謝謝
[00:08:10.920 --> 00:08:16.800]  好,又變回一把有點磁性的聲音
[00:08:16.800 --> 00:08:20.720]  OK,謝謝主
[00:08:20.720 --> 00:08:23.200]  這首詩篇原來在第三世紀開始
[00:08:23.200 --> 00:08:27.160]  在教會被稱為清神的詩歌
[00:08:27.160 --> 00:08:31.880]  即是整個教會會唱和朗誦、讀
[00:08:31.880 --> 00:08:36.800]  很多信徒都會在清神的時候唱
[00:08:36.800 --> 00:08:42.160]  其實我們看到大衛是習慣在清神的時候
[00:08:42.160 --> 00:08:45.960]  讀經祈禱,用回我們今天的術語
[00:08:45.960 --> 00:08:47.400]  而第二節提到
[00:08:47.400 --> 00:08:52.880]  他在聖所當中曾是這樣瞻仰神
[00:08:52.880 --> 00:08:53.840]  他曾經
[00:08:53.840 --> 00:08:56.880]  即是他時常在宮廷裡面
[00:08:56.880 --> 00:09:01.880]  都去到聖殿當中去敬拜、去讚美神
[00:09:01.880 --> 00:09:03.680]  而第五節提到
[00:09:03.680 --> 00:09:06.960]  晚上他又怎樣在床上紀念
[00:09:06.960 --> 00:09:09.440]  夜更思想
[00:09:09.440 --> 00:09:13.480]  他不只是被人屠難的時候
[00:09:13.480 --> 00:09:17.480]  去了曠野睡不著的時候
[00:09:17.480 --> 00:09:19.480]  即是夜更睡不著就怎樣
[00:09:19.480 --> 00:09:21.080]  思想神叫救命
[00:09:21.080 --> 00:09:22.120]  其實不是
[00:09:22.120 --> 00:09:23.880]  他其實是有個習慣
[00:09:23.880 --> 00:09:26.600]  他早上敬拜神
[00:09:26.600 --> 00:09:29.120]  即是平時思想神
[00:09:29.120 --> 00:09:30.680]  晚上的時候怎樣
[00:09:30.680 --> 00:09:33.840]  反省他自己和神的關係
[00:09:33.840 --> 00:09:36.040]  這個用回現在術語來說
[00:09:36.040 --> 00:09:38.000]  他早上是靈修
[00:09:38.000 --> 00:09:39.760]  讀經祈禱
[00:09:39.760 --> 00:09:41.080]  日更怎樣
[00:09:41.080 --> 00:09:44.720]  經常看看神的作為有什麼能力
[00:09:44.720 --> 00:09:46.400]  睡覺之前怎樣
[00:09:46.400 --> 00:09:47.520]  反省一下
[00:09:47.520 --> 00:09:51.760]  究竟一天裡面有什麼做得更好
[00:09:51.760 --> 00:09:54.120]  或者要感謝神的地方
[00:09:54.120 --> 00:09:57.560]  這是一個養成了一個習慣
[00:09:57.560 --> 00:10:01.080]  就是每天去到親近神的習慣
[00:10:01.080 --> 00:10:03.600]  而在困境未到的時候
[00:10:03.600 --> 00:10:05.880]  我們就要養成這個習慣
[00:10:05.880 --> 00:10:08.040]  而在困境來的時候
[00:10:08.040 --> 00:10:09.240]  在困境裡面
[00:10:09.240 --> 00:10:10.800]  我們仍然會怎樣
[00:10:10.800 --> 00:10:14.080]  仍然有一個靈修禱告的習慣
[00:10:14.080 --> 00:10:18.080]  這是我很想強調的第一樣
[00:10:18.080 --> 00:10:22.600]  大衛是有一個親近主的習慣
[00:10:22.600 --> 00:10:26.640]  我們都要有一個親近主的習慣
[00:10:26.640 --> 00:10:28.240]  我們大家都相安無事
[00:10:28.240 --> 00:10:29.960]  現在活得多好
[00:10:29.960 --> 00:10:31.720]  不過可能不知道
[00:10:31.720 --> 00:10:35.040]  但基本上都不會被人追殺
[00:10:35.040 --> 00:10:36.240]  即是未逃難
[00:10:36.240 --> 00:10:38.440]  都有很多困難
[00:10:38.440 --> 00:10:42.760]  不過這些時間我們要不斷培養培養
[00:10:42.760 --> 00:10:46.080]  我們有一個好的靈修的習慣
[00:10:46.080 --> 00:10:48.080]  以致到當真的很困難
[00:10:48.080 --> 00:10:49.840]  很危難的時候
[00:10:49.840 --> 00:10:54.600]  我們仍然會繼續保持去親近主
[00:10:54.600 --> 00:10:55.640]  大家有沒有想過
[00:10:55.640 --> 00:10:58.760]  如果你工作遇到困難的時候
[00:10:58.760 --> 00:11:03.160]  你是會更加禱告主還是遠離主呢
[00:11:03.160 --> 00:11:05.880]  當你心情很低落的時候
[00:11:05.880 --> 00:11:10.680]  你是會很親近主還是遠離主呢
[00:11:10.680 --> 00:11:13.000]  其實如果我們能夠在一些困難裡面
[00:11:13.000 --> 00:11:16.200]  仍然繼續去堅持去到親近主
[00:11:16.200 --> 00:11:20.880]  其實在未有這些困難的時候
[00:11:20.880 --> 00:11:25.080]  其實我們一直已經操練著操練著
[00:11:25.080 --> 00:11:26.440]  直到困難來的時候
[00:11:26.440 --> 00:11:29.080]  我們仍然會親近主
[00:11:29.080 --> 00:11:30.720]  這個是非常重要的
[00:11:30.720 --> 00:11:32.360]  第二樣在大衛裡面
[00:11:32.360 --> 00:11:33.840]  我看到我們要學的
[00:11:33.840 --> 00:11:36.280]  他怎樣仍然在困難當中
[00:11:36.280 --> 00:11:39.280]  艱苦當中保持親近主呢
[00:11:39.280 --> 00:11:42.520]  我覺得他是一個因素
[00:11:42.520 --> 00:11:46.920]  他的親近主只是為了想見主
[00:11:46.920 --> 00:11:48.200]  這個剛才敬拜裡面
[00:11:48.200 --> 00:11:52.960]  都有姐妹大聲禱告說到這一點
[00:11:52.960 --> 00:11:55.640]  在第二節裡面
[00:11:55.640 --> 00:11:57.200]  他這樣提到
[00:11:57.200 --> 00:12:01.240]  他說他在聖所當中去到瞻仰你
[00:12:01.240 --> 00:12:03.680]  是為了要見你的能力
[00:12:03.680 --> 00:12:06.840]  和你的榮耀
[00:12:06.840 --> 00:12:10.760]  他是為了要見到神的能力 榮耀
[00:12:10.760 --> 00:12:12.000]  我們很多時候都說
[00:12:12.000 --> 00:12:14.680]  主我們要見你的能力 榮耀
[00:12:14.680 --> 00:12:15.680]  我們不是為了什麼
[00:12:15.680 --> 00:12:18.080]  我們要見你的能力 榮耀
[00:12:18.080 --> 00:12:19.080]  我們回來聚會
[00:12:19.080 --> 00:12:21.520]  我們要見你的能力和榮耀
[00:12:21.520 --> 00:12:23.880]  我們要見到你自己的作為
[00:12:23.880 --> 00:12:25.880]  而整篇的詩篇
[00:12:25.880 --> 00:12:31.560]  你看不到大衛是在求一些東西的
[00:12:31.560 --> 00:12:32.680]  求主怎樣怎樣
[00:12:32.680 --> 00:12:34.840]  沒有的 他是一路親近主
[00:12:34.840 --> 00:12:37.560]  一路親近主 一路親近主
[00:12:37.560 --> 00:12:40.280]  這個我覺得在一個靈情裡面
[00:12:40.280 --> 00:12:43.280]  是一個真正很真實愛慕主的心
[00:12:43.280 --> 00:12:44.600]  一個很單純
[00:12:44.600 --> 00:12:47.240]  去主面前就是要親近他
[00:12:47.240 --> 00:12:52.840]  而不是為一些私己私人的利益
[00:12:52.840 --> 00:12:56.040]  看了一本書裡面有一個故事
[00:12:56.040 --> 00:12:59.440]  挺好的 簡單很好
[00:12:59.440 --> 00:13:03.600]  有個農夫他種田的
[00:13:03.600 --> 00:13:07.560]  有收成 種了些紅蘿蔔 有收成
[00:13:07.560 --> 00:13:10.680]  有些紅蘿蔔很大很靚
[00:13:10.680 --> 00:13:12.000]  真是很靚的
[00:13:12.000 --> 00:13:15.440]  他就想起這個紅蘿蔔這麼大這麼靚
[00:13:15.440 --> 00:13:18.880]  他就送給當地的一個君王
[00:13:18.880 --> 00:13:22.640]  來作為對這個君王的一個欣賞
[00:13:22.640 --> 00:13:27.800]  他就拿這個很大很靚的紅蘿蔔給君王
[00:13:27.800 --> 00:13:30.400]  這個君王見到很欣賞他
[00:13:30.400 --> 00:13:32.880]  對他那種愛慕的心
[00:13:32.880 --> 00:13:35.760]  談了幾句 接著就打發他走
[00:13:35.760 --> 00:13:40.160]  走之前就送了一個金幣給他
[00:13:40.160 --> 00:13:42.200]  挺好的
[00:13:42.200 --> 00:13:46.520]  有些大臣就看到這個情景
[00:13:46.520 --> 00:13:48.760]  有些臣僕就說
[00:13:48.760 --> 00:13:54.400]  一個紅蘿蔔就可以換到一個金幣
[00:13:54.400 --> 00:14:00.880]  如果我送一些貴重的東西給這個王
[00:14:00.880 --> 00:14:03.160]  會不會有更多好東西呢
[00:14:03.160 --> 00:14:06.760]  他就想起他家裡有很多馬匹
[00:14:06.760 --> 00:14:09.720]  其中有一匹千里馬
[00:14:09.720 --> 00:14:12.120]  是很靚很勁的
[00:14:12.120 --> 00:14:14.120]  他就很細心去栽培
[00:14:14.120 --> 00:14:16.760]  養得很好 花了很多人力物力
[00:14:16.760 --> 00:14:19.720]  終於把這匹馬弄得很靚
[00:14:19.720 --> 00:14:23.360]  接著就送給這個君王
[00:14:23.360 --> 00:14:26.400]  那故事怎樣就不重要了
[00:14:26.400 --> 00:14:29.800]  最重要的就是這個
[00:14:29.800 --> 00:14:35.280]  故事怎樣是不重要的
[00:14:35.280 --> 00:14:36.840]  最重要的是什麼呢
[00:14:36.840 --> 00:14:38.840]  最重要的就是這個臣僕
[00:14:38.840 --> 00:14:41.720]  為了做很多很多很多的事情
[00:14:41.720 --> 00:14:43.640]  他的心已經是怎樣
[00:14:43.640 --> 00:14:45.640]  不是一個很單純
[00:14:45.640 --> 00:14:52.000]  真的很想討君王喜悅的心
[00:14:52.000 --> 00:14:53.560]  而是很想什麼呢
[00:14:53.560 --> 00:14:58.240]  只是為了更多的賞賜
[00:14:58.240 --> 00:15:02.560]  所以我們服事主都不要這樣
[00:15:02.560 --> 00:15:04.920]  我們都是很單純的主
[00:15:04.920 --> 00:15:08.000]  無論任何我們做多少做多少
[00:15:08.000 --> 00:15:11.040]  我們是為了永要你
[00:15:11.040 --> 00:15:13.360]  要愛你 要服事你
[00:15:13.360 --> 00:15:18.240]  不是一種很功利的去親近主
[00:15:18.240 --> 00:15:21.800]  或者敬拜主 或者服事主
[00:15:21.800 --> 00:15:24.080]  有時我們會做錯事
[00:15:24.080 --> 00:15:27.640]  剛才祈禱講到在十字架之下
[00:15:27.640 --> 00:15:30.200]  有時我們會做錯事 做得不好
[00:15:30.200 --> 00:15:32.880]  我們會想 糟了 做錯事要怎樣
[00:15:32.880 --> 00:15:36.000]  要多些祈禱 多些讀經
[00:15:36.000 --> 00:15:39.920]  甚至奉獻多些
[00:15:39.920 --> 00:15:41.920]  我們有這樣的心都好
[00:15:41.920 --> 00:15:44.360]  好過不祈禱 不讀經 不回來
[00:15:44.360 --> 00:15:46.520]  不過如果我們常常都是這樣的時候
[00:15:46.520 --> 00:15:49.240]  即是說你來敬拜主 親近主
[00:15:49.240 --> 00:15:51.720]  其實都是為了自己什麼
[00:15:51.720 --> 00:15:53.720]  即是心靈安慰 是不是
[00:15:53.720 --> 00:15:55.920]  一個補償的作用
[00:15:55.920 --> 00:15:59.240]  這個都不是一個很 怎樣
[00:15:59.240 --> 00:16:02.480]  我們要超越這些信仰的歷程 是不是
[00:16:02.480 --> 00:16:07.600]  我們是仍然要單純的去親近主
[00:16:07.600 --> 00:16:14.920]  有時我們會失望 失意 失戀 失敗
[00:16:14.920 --> 00:16:17.800]  經歷這些苦難的時候 痛苦的時候
[00:16:17.800 --> 00:16:22.560]  唉 怎樣 要多些什麼 要多些禱告 多些祈禱
[00:16:22.560 --> 00:16:24.400]  這個都需要的 是不是
[00:16:24.400 --> 00:16:26.000]  主幫助我們
[00:16:26.000 --> 00:16:28.480]  不過如果我們常常都停留這個階段
[00:16:28.480 --> 00:16:31.920]  我們的親近主 尋求主
[00:16:31.920 --> 00:16:33.480]  其實都是什麼
[00:16:33.480 --> 00:16:37.040]  一種好像 我覺得是一種體相識
[00:16:37.040 --> 00:16:40.240]  即是點兩點 看看有什麼幫助
[00:16:40.240 --> 00:16:41.840]  那就走了
[00:16:41.840 --> 00:16:46.240]  這些都是為了自己的利益
[00:16:46.240 --> 00:16:48.360]  然後去親近主
[00:16:48.360 --> 00:16:51.280]  我們要超越這些信仰的歷程
[00:16:51.280 --> 00:16:52.520]  去到一個地步
[00:16:52.520 --> 00:16:56.120]  單單主 我們所作的 所做的
[00:16:56.120 --> 00:16:58.840]  都是要來榮耀祢
[00:16:58.840 --> 00:17:01.560]  縱使我們知道我們所作的有果效
[00:17:01.560 --> 00:17:04.400]  縱使我們知道所作的是對我們好
[00:17:04.400 --> 00:17:06.320]  所作的是發揮我的恩賜
[00:17:06.320 --> 00:17:09.760]  但這些都是放下 放下 是不是
[00:17:09.760 --> 00:17:13.560]  單單的來仰望主
[00:17:13.560 --> 00:17:17.880]  第三樣我覺得在大衛所寫的
[00:17:17.880 --> 00:17:19.880]  值得我們去看的就是
[00:17:19.880 --> 00:17:23.720]  我覺得他是一個很肯定
[00:17:23.720 --> 00:17:27.480]  是蒙神愛的一個信念
[00:17:27.480 --> 00:17:29.600]  他有這個信念很強
[00:17:29.600 --> 00:17:31.560]  是蒙神愛的
[00:17:31.560 --> 00:17:33.800]  在第三節他提到
[00:17:33.800 --> 00:17:38.320]  你的慈愛比生命更好
[00:17:38.320 --> 00:17:42.240]  生命 我們的命
[00:17:42.240 --> 00:17:47.360]  生命可以包括我們的衣食住行
[00:17:47.360 --> 00:17:50.800]  對大衛來說他現在在抗疫
[00:17:50.800 --> 00:17:55.640]  生命都包括我們的工作和人際關係
[00:17:55.640 --> 00:18:00.560]  但大衛的困境就是被人追捕
[00:18:00.560 --> 00:18:03.280]  生命都包括我們的工作
[00:18:03.280 --> 00:18:06.200]  我們的地位
[00:18:06.200 --> 00:18:09.480]  我們有的能力權力
[00:18:09.480 --> 00:18:13.240]  但大衛都是被人迫下台
[00:18:13.240 --> 00:18:15.320]  被人追殺
[00:18:15.320 --> 00:18:19.560]  生命都包括我們的家庭
[00:18:19.560 --> 00:18:22.600]  人際 父母兄弟那種生活
[00:18:22.600 --> 00:18:24.680]  不過大衛的情況
[00:18:24.680 --> 00:18:28.880]  他是被活躍的兒子追殺
[00:18:28.880 --> 00:18:33.360]  我們作為人都會為保存我們的生命
[00:18:33.360 --> 00:18:35.320]  保存好 活得好
[00:18:35.320 --> 00:18:37.560]  來奮鬥和努力
[00:18:37.560 --> 00:18:41.200]  這個都是人之常情
[00:18:41.200 --> 00:18:43.600]  很多時候在困境危難裏面
[00:18:43.600 --> 00:18:46.720]  有時連命都保不住
[00:18:46.720 --> 00:18:48.640]  有時都沒怎麼保障
[00:18:48.640 --> 00:18:51.320]  有的東西都可能保障不了你
[00:18:51.320 --> 00:18:54.680]  有時發覺生命都幾脆弱
[00:18:54.680 --> 00:18:58.000]  在這個時間如果能夠好體會到
[00:18:58.000 --> 00:19:00.720]  仍然是被愛
[00:19:00.720 --> 00:19:03.360]  是非常之重要的
[00:19:03.360 --> 00:19:06.160]  在一個困境的生命裏面
[00:19:06.160 --> 00:19:08.880]  如果我們覺得仍然是被愛
[00:19:08.880 --> 00:19:12.120]  這個是非常之好
[00:19:12.120 --> 00:19:14.080]  大衛他體會到
[00:19:14.080 --> 00:19:19.400]  神的慈愛比生命更寶貴
[00:19:19.400 --> 00:19:21.480]  不知道是不是他經歷了這些艱苦
[00:19:21.480 --> 00:19:25.480]  就覺得自己的慈愛更寶貴
[00:19:25.480 --> 00:19:29.720]  他肯定到他仍然是蒙神愛的
[00:19:29.720 --> 00:19:32.600]  神是愛他的
[00:19:32.600 --> 00:19:34.400]  這個慈愛是甚麼呢
[00:19:34.400 --> 00:19:37.840]  這個慈愛他說他還活著的時候
[00:19:37.840 --> 00:19:39.200]  仍然有生命
[00:19:39.200 --> 00:19:44.440]  他都是要因著神的慈愛來讚美主
[00:19:44.440 --> 00:19:46.160]  生命可以失去的
[00:19:46.160 --> 00:19:49.320]  生命是可以死的
[00:19:49.320 --> 00:19:51.320]  但是在信仰裏面來講
[00:19:51.320 --> 00:19:54.840]  主的慈愛就算我們生命沒了
[00:19:54.840 --> 00:19:56.200]  都仍然有甚麼
[00:19:56.200 --> 00:19:57.320]  繼續有甚麼
[00:19:57.320 --> 00:19:58.920]  有永生
[00:19:58.920 --> 00:20:01.200]  有盼望
[00:20:01.200 --> 00:20:02.840]  常過主恩的滋味
[00:20:02.840 --> 00:20:04.280]  生命很多艱苦也好
[00:20:04.280 --> 00:20:07.360]  但在主裏面又平安又喜樂
[00:20:07.360 --> 00:20:10.600]  所以生命是有限制
[00:20:10.600 --> 00:20:16.320]  但是經驗到主的慈愛比生命更好
[00:20:16.320 --> 00:20:22.760]  體會到蒙主的愛是非常之重要的
[00:20:22.760 --> 00:20:26.600]  這種信念如果我們能夠越實
[00:20:26.600 --> 00:20:27.800]  遇到很多困難
[00:20:27.800 --> 00:20:31.680]  其實都不用那麼懼怕
[00:20:31.680 --> 00:20:34.120]  這種信念是怎樣來的呢
[00:20:34.120 --> 00:20:39.800]  怎樣能夠越相信主的慈愛在我們生命裏面呢
[00:20:39.800 --> 00:20:41.320]  我覺得都是怎樣
[00:20:41.320 --> 00:20:42.720]  不斷去認識主
[00:20:42.720 --> 00:20:44.120]  不斷去讀經
[00:20:44.120 --> 00:20:45.360]  不斷去禱告
[00:20:45.360 --> 00:20:47.760]  不斷去體會主的作為
[00:20:47.760 --> 00:20:49.640]  而當我們越認識主的時候
[00:20:49.640 --> 00:20:51.920]  我們越更加堅定相信
[00:20:51.920 --> 00:20:55.800]  主的慈愛是真的美好
[00:20:55.800 --> 00:20:57.840]  所以仍然都是要怎樣
[00:20:57.840 --> 00:20:58.760]  歸回去
[00:20:58.760 --> 00:21:01.360]  我們要時常的認識主
[00:21:01.360 --> 00:21:03.160]  讀他自己的話語
[00:21:03.160 --> 00:21:08.520]  讓我們所認識的信念是越來越實
[00:21:08.520 --> 00:21:13.640]  大衛他經歷了這個難處
[00:21:13.640 --> 00:21:14.640]  他一路禱告的時候
[00:21:14.640 --> 00:21:18.960]  我就發現他在困境裏面親近主
[00:21:18.960 --> 00:21:23.320]  其實他是發揮到他生命的力量出來的
[00:21:23.320 --> 00:21:25.160]  被我們看到的
[00:21:25.160 --> 00:21:28.560]  有幾樣東西我看到就是
[00:21:28.560 --> 00:21:32.240]  他時常會歌頌主
[00:21:32.240 --> 00:21:34.240]  在困難的當中
[00:21:34.240 --> 00:21:38.240]  在第三節他提到嘴唇要讚美主
[00:21:38.240 --> 00:21:39.760]  讚美你
[00:21:39.760 --> 00:21:42.720]  在第四節又提到還活著的時候
[00:21:42.720 --> 00:21:44.240]  又要讚美他
[00:21:44.240 --> 00:21:45.680]  在第六節又提到
[00:21:45.680 --> 00:21:50.240]  以歡樂的嘴唇要頌讚神
[00:21:50.240 --> 00:21:53.720]  他的生命力第一樣發出就是
[00:21:53.720 --> 00:21:57.280]  歌頌讚美
[00:21:57.280 --> 00:22:01.400]  聖經裏面提到嘴唇發出的讚美
[00:22:01.400 --> 00:22:03.640]  是一種果子
[00:22:03.640 --> 00:22:04.840]  聖經裏面提到
[00:22:04.840 --> 00:22:10.240]  向我們時常以頌讚為祭獻給神
