
[00:00:00.000 --> 00:00:04.000]  有些少巧合,但是又不合得齊。
[00:06:24.000 --> 00:06:32.000]  未必是的,在鄉下更好,我在鄉下一定會發覺,我現在來了這裏,
[00:06:32.000 --> 00:06:34.000]  以為這裏大家罵我,我都要收拾。
[00:06:34.000 --> 00:06:42.000]  誰知不是的,這裏雖然賺錢都容易,原來賺錢這麼難的。
[00:06:42.000 --> 00:06:46.000]  好,這些話不是我講的,是林思齊講的。
[00:06:46.000 --> 00:06:51.000]  加拿大,賺錢容易,賺錢難。
[00:06:51.000 --> 00:07:00.000]  還有一個你繼續去歡慶的,能夠幫助你,能夠使你繼續去歡慶的一個任務。
[00:07:00.000 --> 00:07:07.000]  這個任務是能夠使你將這個歡慶延續下去的,繼續派對,繼續快樂的一個任務。
[00:07:07.000 --> 00:07:10.000]  這個任務是延續你的歡慶的。
[00:07:10.000 --> 00:07:15.000]  你想一想,這首詩就是講這個東西。
[00:07:15.000 --> 00:07:19.000]  首先講,這首詩是講什麼呢?
[00:07:19.000 --> 00:07:23.000]  這首詩是講一個被老歸回。
[00:07:23.000 --> 00:07:27.000]  我們這些被老歸回到耶路撒冷到石棺的人,
[00:07:27.000 --> 00:07:33.000]  真是好像做了一場夢,好像做夢的人一樣,我們被老歸回。
[00:07:33.000 --> 00:07:42.000]  被老歸回是一個圖,圖的左邊一條線向右邊延展過去。
[00:07:42.000 --> 00:07:50.000]  左邊起點就是耶路撒冷,經過山長水遠去到的終點就是巴比倫。
[00:07:50.000 --> 00:07:57.000]  當年巴比倫帝國去將耶路撒冷的精英分子,
[00:07:57.000 --> 00:08:03.000]  有錢的,有技術的,有學問的,年輕的,優秀的那些人,
[00:08:03.000 --> 00:08:13.000]  大部份都拿了他,將他侮辱了,將他俘虜了,將這班人口帶到巴比倫。
[00:08:13.000 --> 00:08:20.000]  這個就是一個,嘩!這個路線真是很長遠的,是不是?
[00:08:20.000 --> 00:08:24.000]  這個就是被老了,空軍。
[00:08:24.000 --> 00:08:29.000]  我們有一首詩,就是詩篇的詩,
[00:08:29.000 --> 00:08:34.000]  就是他們在巴比倫河邊,怎麼能夠唱歌呢?
[00:08:34.000 --> 00:08:39.000]  這班人去了巴比倫河邊,應該是在河境,
[00:08:39.000 --> 00:08:47.000]  見到他們就武器神器拍到,那個樹藤掛在一棵柳樹的上面,見到嗎?
[00:08:47.000 --> 00:08:54.000]  這個就是描寫他們避老巴比倫的那個前線,掛藤在巴比倫河邊。
[00:08:54.000 --> 00:08:58.000]  有一首歌叫《By the rivers of Babylon》,
[00:08:58.000 --> 00:09:05.000]  以前,大家年輕的時候都聽過的,Bernie M唱的,是不是?
[00:09:05.000 --> 00:09:09.000]  這首歌是聖詩來的,這首歌是聖詩來的。
[00:09:09.000 --> 00:09:15.000]  是啊,有人在唱,待會我們完了,大家唱一下。
[00:09:15.000 --> 00:09:18.000]  這首歌,詩人都講呢,一百三十首篇,
[00:09:18.000 --> 00:09:24.000]  他說:「我們在在巴比倫河邊,坐在那裡,追上石磡。」
[00:09:24.000 --> 00:09:26.000]  這樣,很厲害。
[00:09:26.000 --> 00:09:31.000]  「這一排柳樹中,我們掛上我們的樹藤。」
[00:09:31.000 --> 00:09:35.000]  「努力我們的在那裡,要我們唱歌。」
[00:09:35.000 --> 00:09:39.000]  那些巴比倫人叫他們:「唱這首歌來聽聽,你這麼會唱歌。」
[00:09:39.000 --> 00:09:44.000]  「搶奪我們的」,即是「努力」,他們搶了他們的東西。
[00:09:44.000 --> 00:09:49.000]  搶奪了他們的土地,搶奪了他們的財產,搶奪了他們的生命的主權,
[00:09:49.000 --> 00:09:53.000]  在這裡做劉獲爾邦的奴隸。
[00:09:53.000 --> 00:09:57.000]  「搶奪我們的,要我們為他們作」,作什麼?
[00:09:57.000 --> 00:10:02.000]  「作樂」,不是作惡,不是叫作曲,是作樂。
[00:10:02.000 --> 00:10:05.000]  喂!等下我們開心啦,是不是?
[00:10:05.000 --> 00:10:14.000]  「給我們唱一首石磡的歌吧,唱首你們家鄉石磡聽說你們有很多讚美石磡的歌。」
[00:10:14.000 --> 00:10:15.000]  那些歌多數是什麼?
[00:10:15.000 --> 00:10:19.000]  歡呼的歌、歡樂的歌、敬拜的歌、慶祝的歌。
[00:10:19.000 --> 00:10:21.000]  然後怎麼回答?
[00:10:21.000 --> 00:10:26.000]  「我們怎能在愛邦之土,唱耶和華的歌呢?」
[00:10:26.000 --> 00:10:33.000]  他不單止被搶奪所有的東西,連唱歌都沒得唱。
[00:10:33.000 --> 00:10:40.000]  那首歌,他們的歌都被人搶了,他唱不出,掛在琴上哭。
[00:10:40.000 --> 00:10:43.000]  這就是詩篇137篇。
[00:10:43.000 --> 00:10:54.000]  在這首詩篇裡面,他用了三個名譽來描寫這個秘魯歸回的前景。
[00:10:54.000 --> 00:10:59.000]  第一個就講到了,「我們好像做夢一樣。」
[00:10:59.000 --> 00:11:05.000]  「做」字,記住我曾經講過,用廣東話「做夢」、「做夢」是兩個「做」字一樣的。
[00:11:05.000 --> 00:11:12.000]  用普通話就不同了,一個叫做夢,另一個叫做夢。
[00:11:12.000 --> 00:11:14.000]  「做夢」和「做夢」的做法是不同的。
[00:11:14.000 --> 00:11:17.000]  這個是昨天我們講說法,「發夢呀你!」
[00:11:17.000 --> 00:11:22.000]  發了那麼多個「發夢」,好像「發夢」一樣。
[00:11:22.000 --> 00:11:31.000]  不是做夢,不是「Dream Maker」,是「Day Dreamer」。
[00:11:31.000 --> 00:11:38.000]  「發夢呀你!發夢那麼早,發夢呀你!」
[00:11:38.000 --> 00:11:40.000]  我們再看回這個詩篇。
[00:11:40.000 --> 00:11:48.000]  「當耶和華洗石灣秘魯的人歸回的時候,
[00:11:48.000 --> 00:11:52.000]  我們好像做夢的人。」
[00:11:52.000 --> 00:12:00.000]  這首歌是講什麼呢?是講他們秘魯歸回。
[00:12:00.000 --> 00:12:09.000]  好像中文一樣,希伯文時代的表達,過去、現在、未來式是沒有那麼清楚的。
[00:12:09.000 --> 00:12:15.000]  所以在翻譯的時候,當你翻譯成英文的時候,
[00:12:15.000 --> 00:12:19.000]  你會發現一首詩,有些詩,聖經的版本,
[00:12:19.000 --> 00:12:22.000]  首先它是過去式,我們已經被釋放了。
[00:12:22.000 --> 00:12:30.000]  有些就反映到一個觀點就是說,他們展望著未來,他們未走得住。
[00:12:30.000 --> 00:12:36.000]  他們是渴望被釋放回歸的一個日子,所以那是未來式。
[00:12:36.000 --> 00:12:43.000]  但我比較願意來解釋這是一個過去的。
[00:12:43.000 --> 00:12:48.000]  他們已經被釋放了,他們秘魯現在去歸回了。
[00:12:48.000 --> 00:12:55.000]  但為什麼他們說秘魯歸回,他們覺得自己好像做夢的人呢?
[00:12:55.000 --> 00:13:01.000]  首先我們要想一想秘魯的意思是什麼。
[00:13:01.000 --> 00:13:04.000]  秘魯其實是一個對氣絕的處境。
[00:13:04.000 --> 00:13:06.000]  這些人為什麼會秘魯呢?
[00:13:06.000 --> 00:13:15.000]  本來他們是跟隨主的朱拉及入迦南去操控聖心,在那裡領受神明賜給他們應許之地。
[00:13:15.000 --> 00:13:22.000]  但穆基拉他們又離開了神,他們忘記了神,神興起了事先來拯救他們。
[00:13:22.000 --> 00:13:34.000]  然後最後澤姆爾、大衛、索羅門建立了一個是名要的國度,偉大的王子。
[00:13:34.000 --> 00:13:42.000]  但是穆基拉這個王國就分裂了,北部的人很快就離開了神。
[00:13:42.000 --> 00:13:51.000]  南部的猶太國的人,胡建德是更加的愛主王,他也離開了神。
[00:13:51.000 --> 00:13:56.000]  他相敬於大偶像,不聽神的話,不讀聖經。
[00:13:56.000 --> 00:14:11.000]  於是北邊的國家就被亞述亡了,老了去,南邊的猶太國就被巴比倫老了去,結果變成亡國之痕。
[00:14:11.000 --> 00:14:19.000]  因為他們欺絕神,於是神明也欺絕他們,將他們交給外邦人的手裏面。
[00:14:19.000 --> 00:14:29.000]  這個欺絕,rejection,不是abandon,rejection,拒絕,被拒絕,被欺絕。
[00:14:29.000 --> 00:14:38.000]  被拒絕是一個絕境,被reject,不是被遺棄的意思,是被拒絕的意思。
[00:14:38.000 --> 00:14:57.000]  地獄是一個被自己對自己重要的人來拒絕,對於那位被用於巴比倫的意識來說,猶太人說,他是被上帝所欺絕,被他放逐了。
[00:14:57.000 --> 00:15:13.000]  你有沒有一些經驗是被你對你重要的人放逐了呢?即是不理你,走得你死,不理你,拒絕你,不理你,任得你,有沒有這樣的經驗呢?
[00:15:13.000 --> 00:15:33.000]  必必有另外的意思,就是被欺絕的處境,就是被一個敵人捆綁了,帶走了,帶到他自己不想去的地方。這個捆綁帶走,就是一個失去了自由,不由自主的樣子,去做一些他自己不願意做的事。
[00:15:33.000 --> 00:15:50.000]  在自己不願意去的地方或者處境當中,他被迫住在那裡,是被囚禁的意思。所以被奴隸的意思就是這種感覺,就是被自己認為對自己重要的人,或者上帝。
[00:15:50.000 --> 00:16:05.000]  有沒有這樣的人在你心目當中,你覺得他對你自己很重要的人,他拒絕了你,他不理你,他遺棄你,放逐了你,走了。
[00:16:05.000 --> 00:16:23.000]  或者被不由自主地,你不喜歡的人,你作對的人,綁住,或者那些東西綁住,帶走了,帶到你不願意去的地方。
[00:16:23.000 --> 00:16:43.000]  那個被棄絕的結果呢,我自己有機會遇到這麼多的牧師,時時都有和一些朋友、影子們聊天的,有很多的心煩意亂的時候聊天,很多都有這種被棄絕的結果的感覺。
[00:16:43.000 --> 00:17:05.000]  他意義深重,在你的左邊就是對自己形狀低落,那些人不愛我,很憂鬱,很不正,很憤怒,自怨自愛,很苦毒,恨死所有的人。
[00:17:05.000 --> 00:17:19.000]  所以他恨我自己才過,他恨我自己才過,他怕見人,那些人躲起來,自暴自棄。
[00:17:19.000 --> 00:17:41.000]  變成一個現象就是,要麼就喝酒,吸毒,沉迷於一些物質,那些叫substance dependency,吃藥物,喝藥水,被人誘惑,不是這種人。
[00:17:41.000 --> 00:17:57.000]  對人呢,有些人本來定義,個人都做過不好的,所以棄細狂,有時就控告則難,這麼對這麼對這麼好,控告則難,心惑不軌。
[00:17:57.000 --> 00:18:14.000]  執刀,咬生死的人很爭論,他要自毀,自以為是,我正好,我是權威,很多人不知道對我有什麼不軌的企圖。
[00:18:14.000 --> 00:18:31.000]  工作狂,他沉迷於工作,這個工作狂不是對自己,而是對人,工作狂在工作間裡面,工作狂做了別人的上司會怎樣?
[00:18:31.000 --> 00:18:44.000]  做別人的同事會怎樣?你想一想有沒有這樣的同事?幸好大家都不用這麼膽怯。
[00:18:44.000 --> 00:19:01.000]  然後呢,就是廉價關係,有些廉價關係好像對他好一點,他就捉了他那裡的那些,一同捉了那些,很多的,這些舉例很多的,我講得完的。
[00:19:01.000 --> 00:19:17.000]  被放逐,一時自我放逐的感覺,被困住是這樣,這些人被捕八定,我都埋怨過,就不理我們,笑他們,他們自我形象很低落,他們沒心機了,不唱歌就不唱了。
[00:19:17.000 --> 00:19:33.000]  很多這些詩篇裡面也有很多,皇帝宿願了,你不看我們,不理我們,以創一詩這樣講。但是,我原來的意思是什麼意思呢?
[00:19:33.000 --> 00:19:51.000]  我的意思,如果用《作夢的人》來講,是宋帝扭轉了局面,宋帝是可以使復願的,哪個復願呢?這個字應該是正字,復願的「願」不是原來的「願」,應該這個字是籌個字典的,不是原來的「願」,是元氣的「願」。
[00:19:51.000 --> 00:20:06.000]  恢復元氣,恢復元,最初最始的「願」,restore,帶回石棺,恢復元氣,恢復元狀,好像最初這樣就好了。
[00:20:06.000 --> 00:20:23.000]  我三、四十年前看過一齣在聖誕節的時候,我這樣知道是聖誕節的電影才講的,是一個叫李麗美,很漂亮的女明星,李麗美,西片的李麗美,不是李麗,不知道,很漂亮的。
[00:20:23.000 --> 00:20:44.000]  在聖誕節,她突然間回到家裏,到家裏,她在想,爸爸還沒死嗎?剛剛死了,真是很適合,然後他們才會齊全在家裏過聖誕節,就好像以前一樣。
[00:20:44.000 --> 00:20:57.000]  為什麼會這樣?她帶著滿身的傷痕,她和丈夫在辦理離婚,她回到家裏的時候,父老院還在,其實已經死了。
[00:20:57.000 --> 00:21:21.000]  父老院還在,兄弟姐妹們都離開了家裏,就像她這樣,過回以前的生活,大家很開心,然後爸爸又講故事給她聽,媽媽又幫她寫故事給她聽,媽媽又講一些事情給她聽,一起過了聖誕節。
[00:21:21.000 --> 00:21:39.000]  父老院在那一場夢,就像他們所說的,幾個孩子在睡覺,然後她想通了,她想通了,就是有些事情,人生真的好像,是不是不能回頭呢?
[00:21:39.000 --> 00:21:55.000]  人生好像當初那樣,當初雲英還沒嫁的時候,那男孩子追求她的時候,嫁給她的時候是怎樣呢?那時候是幾好呢?如果能夠回到那時候,就幾好。
[00:21:55.000 --> 00:22:23.000]  幾好呢?這個是你的夢,但是,能夠扭轉這個局面,對你來說好像做夢一樣,能夠將你的元氣恢復,恢復你的原狀,原貌,能夠restore你,恢復你的元氣,能夠將他的指紋帶回來,從巴比人那裏帶回來,回復故土。
[00:22:23.000 --> 00:22:29.000]  如果你再一次在那裏生活,一切好像從前一樣,那麼美好。
[00:22:29.000 --> 00:22:50.000]  「做目的人」這個字,其實原文可以另譯一個意思,以上阿斯利三十八章第十六節,那個字和一個字的「做目的人」這個字,可以解釋,即是翻譯做「恢復健康」,這個字原來可以有兩個意思。
[00:22:50.000 --> 00:23:01.000]  有些神學家就說,這個「做目的人」,可以譯做「恢復健康」,當聖經的譯本就沒有一個是這樣譯。
[00:23:01.000 --> 00:23:12.000]  但是,如果將它解釋成「恢復健康」,亦都是一種怎樣呢?扭轉局面,將你的健康給回你,可以將你的財富給回你,將你一切最美好的給回你。
[00:23:12.000 --> 00:23:31.000]  「發夢咩」,可以這樣嗎?實際上,大家想做「做目的人」,有很多想做「做目的人」,認為這些東西,too good to be true。
[00:23:31.000 --> 00:23:44.000]  好似「做目的人」,好似「發夢咁」,即不是真的,「發夢咁好咩」,不相信,too good to be true。
[00:23:44.000 --> 00:24:04.000]  一個專門幫助人去面對死亡,曾經最後一個階段的Steven Raffi,他就說:
[00:24:04.000 --> 00:24:27.000]  「唔好捉住你自己的阿公,唔好捉住你自己的阿公,唔好捉住你自己的阿公,唔好捉住你自己的阿公,唔好捉住你自己的阿公,唔好捉住你自己的阿公,
[00:24:27.000 --> 00:24:46.000]  你唔好以為你自己的受苦,可以證明你自己是對的,唔好以為你自己的受苦,可以證明你自己是對的,唔好以為你是too good to be true,即太好了,唔真實的。
[00:24:46.000 --> 00:25:07.000]  讓你自己被饒恕,如果你繼續堅持你自己要陷在那個被擄當中,被棄絕當中的那些痛苦,其實你亦都堅持緊別人,為埋別人一齊同你受苦。
[00:25:07.000 --> 00:25:23.000]  為何不去饒恕呢?饒恕自己,讓自己被饒恕。所以,對於這一個的學員,對於這個的規模,那些細胞的人就說,too good to be true,
[00:25:23.000 --> 00:25:45.000]  這個在網上是整論來的,if it sounds too good to be true,it is,有冇咁著數呀,咁大隻膠板皮膠鐵,咁就得,證明到,扭轉你的部面,咁易咩,我人情世故,經歷咁多的逆人,未見過,可以信,
[00:25:45.000 --> 00:25:59.000]  我嘅生命,而家嘅階段,搞到佢咁嘅光景,我咁痛苦,我咁抑骨,有得逆轉呢個命運呢,成日我安排㗎嘛。
[00:25:59.000 --> 00:26:18.000]  細胞的人認為,今人之生,大福原來可能㗎嘛,就搞到,你唔好死命嘅纏住自己嘅痛苦,唔好用你嘅受苦來證明你岩嘅,你堅持以為自己應該受咁多苦,
[00:26:18.000 --> 00:26:32.000]  係懲罰嚟㗎嘛,我未受咁罪呀,神降咗我嘛,係咪我被遺棄,因為我唔岩,我有啲罪,罪過,作孽,係咁㗎啦,我要受咁多苦㗎啦。
[00:26:32.000 --> 00:26:51.000]  其實你堅持人哋同你一齊受苦,其實養子都要被饒恕,被神饒恕,神赦免咗你嘅過犯,好似以上話說講,要安慰我嘅子民,安慰我嘅子民,話畀我你嘅過犯,你嘅罪孽已經被赦免啦,我要將你帶返去你嘅故土,
[00:26:51.000 --> 00:27:07.000]  我哋喺沙漠開道路,係咪呀,要你回歸你嘅故土,你已經被赦免,神愛你,神係愛你嘅,要你自己被饒恕,最首先要被上帝饒恕,
[00:27:07.000 --> 00:27:31.000]  第二你被自己饒恕,呢個病係最難醫嘅,但係呢個嘅Steven,呢個犯人講,如果醫好咗呢個病嘅話,即係唔可以被饒恕呢個病呀,唔可以饒恕人,饒恕自己呢種病呀,
[00:27:31.000 --> 00:27:52.000]  如果你醫好咗病,你會有大收穫,大寬收穫,所以如果你有赤字之心呢,呢首歌叫做「赤字之心」,受醒,發夢咩呀,係呀,所以歌手先話,連外國人都睇見佢哋嘅回歸故土,
[00:27:52.000 --> 00:28:12.000]  你都要議論呀,上帝為佢哋行咗大事喎,你如果已經把信回應話,係呀,上帝為我哋行咗大事,你要有赤字之心,夢境呢個夢境係會成真嘅,唔係因為你,係因為上帝,
[00:28:12.000 --> 00:28:27.000]  你相信上帝,佢愛你嘅上帝,佢全能嘅上帝,佢願意恢復你嘅上帝,佢願意將你從任何光影帶返轉頭嘅上帝,願意滿絕路。
[00:28:27.000 --> 00:28:42.000]  有陣時佢話,生命會take two,唔係呀,take two即係拍片呢,take one,唔同,no good,就NG啦,即係no good呀嘛,就take two,佢生命會take two㗎,錯亂嘅時候,生命係有take two㗎,
[00:28:42.000 --> 00:28:59.000]  耶穌基督拯救你,耶穌基督愛嘅死,係將一個take two,第二次嘅機會,再一次嘅機會,畀過你。你相信上帝,上帝為你行大事,呢個就係你值得歡慶嘅一個大理由。
[00:28:59.000 --> 00:29:19.000]  大家想笑嘅話,返個情字之心,你唔夠喺夜間歌唱,好似保羅西威咁,喺菲律賓嘅監倉裏面,畀人捉住喎,困喺監裏面喎,畀人打一餐啲喎,滿身傷痕喎,
[00:29:19.000 --> 00:29:29.000]  好似喺度祈禱,唱詩,唱詩唔喺度壯膽喎,佢唱嗰個扎人精神喎,搞到你監門好震動喎,係咪呀?
[00:29:29.000 --> 00:29:53.000]  你心靈嘅自由,係同你被釋放嗰度開始嘅,可受到你被困呀,你被心靈困住呀,被困嘅最痛苦嘅地方,就係將你嘅心靈困住,令到你冇歌仔唱,唱唔出歌仔嚟。
[00:29:53.000 --> 00:30:08.000]  你嘅心靈狀況係點呀?你冇面對面去神道嗰度,喺神教嗰度,得到呢個嘅恩典,向神扭轉你心靈嘅曲面呀?
[00:30:08.000 --> 00:30:29.000]  跟住仲有落去喎,跟住會快啲咁樣,跟住都係咁㗎喇,「耶和華求你使我們這些被擄的人歸回,好像尼格夫的河水伏流,流淚撒種的必歡年收割,那帶種流淚出去的,必歡呼地帶禍菌而來。」
[00:30:29.000 --> 00:30:39.000]  好像尼格夫,默合本聖經大家而家手頭嗰本教會公用本嘅聖經呢,係用「南地」呢個字呀。
[00:30:39.000 --> 00:30:46.000]  「南地」呀,呢個字係將尼格夫呢個字,係譯成意思嘅「南方的地」。
[00:30:46.000 --> 00:30:55.000]  呢個地呢,尼格夫可以係南邊嘅地,亦都可以係個地名叫做,即係特別嘅地方叫尼格夫,係南邊嘅地。
[00:30:55.000 --> 00:31:05.000]  所以佢叫河水伏流,係咩意思呢?尼格夫係一個光暗地方,呢個就係巴勒斯坦以色列嘅地圖呀。
[00:31:05.000 --> 00:31:16.000]  咁中間嗰度呢,就係由上至下呢,見唔見到個Bunda?呢度就係,見唔見到?見唔見到個Bunda?見唔見到個河?見唔見到?
[00:31:16.000 --> 00:31:19.000]  頂嗰個係咩呀?嗰個就係加利河。
[00:31:19.000 --> 00:31:25.000]  頂嗰個流落去,跟住嗰個就係咩呀?死海。跟住「南地」就係呢一度。
[00:31:25.000 --> 00:31:38.000]  咩事事講,先聽你哋講,地呢,從丹,到別氏北,即係從北到南。尼格夫嘅別氏北嘅南係呢個地方,係咩地方呀?
[00:31:38.000 --> 00:31:54.000]  沙漠嘅地方,係死海,sorry,要擋住,係死海再南啲嘅地方。
[00:31:54.000 --> 00:32:06.000]  嗰個地方呢,就以乾旱如清地,一年一串雨,一串雨水,乾旱曠野之地,不過好奇怪㗎喎,嗰個地方都有啲嘅河道㗎喎。
[00:32:06.000 --> 00:32:13.000]  佢突然間落咗泉,唔知邊度,但係呢個乾咗嘅河泉呢,佢有水流落嚟㗎喎。
[00:32:13.000 --> 00:32:18.000]  嗰個河床嘅腹流,河水嘅腹流,就係指呢個意思㗎。
[00:32:18.000 --> 00:32:23.000]  其實好似「南地」咁乾旱嘅地方,啲河床乾晒。
[00:32:23.000 --> 00:32:29.000]  我哋回歸故土,而家要重新生活,其實乜都冇喇,係乾旱之地喎,係咪呀?
[00:32:29.000 --> 00:32:33.000]  我哋荒廢咗個田園、家園,係咪呀?
[00:32:33.000 --> 00:32:39.000]  可以從頭嚟過,係好艱難㗎喎,甚至要帶佢返嚟,咁又點呀?
[00:32:39.000 --> 00:32:45.000]  我哋面對嘅呢個嘅處境,係可能比巴布林嗰度應該短咗幾十年㗎喎,係咪呀?
[00:32:45.000 --> 00:32:51.000]  起晒屋㗎喎,買晒田㗎喎,取埋森布、入埋個鼠穴㗎喎。
[00:32:51.000 --> 00:32:54.000]  爭先有都未定㗎喎,如果要長命啲嘅話。
[00:32:54.000 --> 00:32:57.000]  佢要返嚟,佢嗰度要有啲咩作為呢?
