
[00:00:00.000 --> 00:00:09.000]  在聖經裡有四篇很有名的臨別贈言
[00:05:27.000 --> 00:05:31.000]  所以如果對以色列人來說
[00:05:31.000 --> 00:05:36.000]  就算你擺一條大白沙放進他們中間也沒有用
[00:05:36.000 --> 00:05:41.000]  也許這就是以色列人沒落的悲哀
[00:05:41.000 --> 00:05:49.000]  如果你最近讀舊約一直讀到先知書
[00:05:49.000 --> 00:05:54.000]  你就會明白以色列人為什麼要亡國
[00:05:54.000 --> 00:05:59.000]  上一篇摩西的臨別贈言
[00:05:59.000 --> 00:06:04.000]  講到摩西和以色列人即將要過約旦河
[00:06:04.000 --> 00:06:08.000]  講到摩西和以色列人將要過約旦河
[00:06:08.000 --> 00:06:11.000]  進入迦南地之前
[00:06:11.000 --> 00:06:18.000]  我想對摩西這位放棄她作為埃及尊貴身份
[00:06:18.000 --> 00:06:24.000]  我想對摩西這位這位她願意放棄埃及尊貴身份
[00:06:24.000 --> 00:06:27.000]  為了她的百姓的命運
[00:06:27.000 --> 00:06:29.000]  她一生的百姓
[00:06:29.000 --> 00:06:32.000]  帶領以色列人出埃及
[00:06:32.000 --> 00:06:33.000]  帶領以色列人出埃及
[00:06:33.000 --> 00:06:36.000]  用上帝應許的牛奶與麥地進發
[00:06:36.000 --> 00:06:40.000]  用上帝所應許的牛奶與麥地進發
[00:06:40.000 --> 00:06:44.000]  結果她要死在曠野
[00:06:44.000 --> 00:06:49.000]  讀的時候會有一份悲涼
[00:06:49.000 --> 00:06:54.000]  這就是上個月我們所分享摩西臨終之前的吩咐
[00:06:54.000 --> 00:06:58.000]  這就是上個月我們所分享摩西臨終之前的吩咐
[00:06:58.000 --> 00:07:02.000]  摩西從人性上對以色列人的一份了解
[00:07:02.000 --> 00:07:06.000]  摩西從人性上對以色列人的一份了解
[00:07:06.000 --> 00:07:11.000]  提醒他們日後要在生死禍福做一個抉擇
[00:07:11.000 --> 00:07:15.000]  提醒他們日後要在生死禍福做一個抉擇
[00:07:15.000 --> 00:07:19.000]  要麼就要愛耶和華你的上帝
[00:07:19.000 --> 00:07:20.000]  要麼就要愛耶和華你的上帝
[00:07:20.000 --> 00:07:21.000]  遵守祂的道
[00:07:21.000 --> 00:07:22.000]  遵守祂的道
[00:07:22.000 --> 00:07:23.000]  謹守遵行祂的誡命
[00:07:23.000 --> 00:07:25.000]  謹守遵行祂的誡命
[00:07:25.000 --> 00:07:26.000]  律法典章
[00:07:26.000 --> 00:07:27.000]  律法典章
[00:07:27.000 --> 00:07:29.000]  這是一個生命的抉擇
[00:07:29.000 --> 00:07:31.000]  這是一個生命的抉擇
[00:07:31.000 --> 00:07:36.000]  是一個國家一個群體在上帝面前一個生命的選擇
[00:07:36.000 --> 00:07:40.000]  這是一個國家一個群體在上帝面前做出一個生命的抉擇
[00:07:40.000 --> 00:07:42.000]  是一個國家一個群體在上帝面前一個生命的抉擇
[00:07:42.000 --> 00:07:44.000]  以色列人後來進入迦南地
[00:07:44.000 --> 00:07:46.000]  以色列人後來進入迦南地
[00:07:46.000 --> 00:07:47.000]  南征北討
[00:07:47.000 --> 00:07:48.000]  南征北討
[00:07:48.000 --> 00:07:51.000]  去到約書亞的二十三章的時候
[00:07:51.000 --> 00:07:53.000]  去到約書亞的二十三章的時候
[00:07:53.000 --> 00:07:57.000]  其實基本上他們大部分以色列的土地已經征服了
[00:07:57.000 --> 00:07:59.000]  基本上大部分以色列的土地
[00:07:59.000 --> 00:08:00.000]  這個迦南地
[00:08:00.000 --> 00:08:01.000]  這個迦南地
[00:08:01.000 --> 00:08:03.000]  都已經討回來了
[00:08:03.000 --> 00:08:05.000]  剛才你讀的經文也都說
[00:08:05.000 --> 00:08:10.000]  約書亞已經為各個支派分了他們擁有的土地
[00:08:10.000 --> 00:08:12.000]  剛才你讀的經文也都說
[00:08:12.000 --> 00:08:16.000]  約書亞已經為各個支派分了他們要的土地
[00:08:16.000 --> 00:08:19.000]  約書亞都年紀老邁去到人生的盡頭
[00:08:19.000 --> 00:08:23.000]  約書亞都年紀老邁去到人生的盡頭
[00:08:23.000 --> 00:08:26.000]  二十三章就是他臨別的陣營
[00:08:26.000 --> 00:08:29.000]  二十三章就是他臨別的陣營
[00:08:29.000 --> 00:08:35.000]  二十四章就是他跟以色列人重新立約
[00:08:35.000 --> 00:08:40.000]  二十四章就是耶穌亞跟以色列人重新立約
[00:08:40.000 --> 00:08:42.000]  之後他就離開這個世界了
[00:08:42.000 --> 00:08:44.000]  之後他就離開這個世界了
[00:08:44.000 --> 00:08:46.000]  無論摩西還是約書亞
[00:08:46.000 --> 00:08:48.000]  無論摩西還是約書亞
[00:08:48.000 --> 00:08:50.000]  兩位都是以色列人偉大的領袖
[00:08:50.000 --> 00:08:53.000]  兩位都是以色列人偉大的領袖
[00:08:53.000 --> 00:08:59.000]  我形容他們兩個人都扮演一個鯰魚的角色
[00:08:59.000 --> 00:09:03.000]  我形容他們兩個人都在扮演鯰魚的角色
[00:09:03.000 --> 00:09:05.000]  其實如果你讀兩個人的生平
[00:09:05.000 --> 00:09:07.000]  其實如果你讀兩個人的生平
[00:09:07.000 --> 00:09:10.000]  他們兩個人帶領以色列人的期間
[00:09:10.000 --> 00:09:12.000]  他們兩個人帶領以色列人的期間
[00:09:12.000 --> 00:09:16.000]  至少是沒有嚴重偏離上帝的道
[00:09:16.000 --> 00:09:20.000]  至少是沒有嚴重偏離上帝的道
[00:09:20.000 --> 00:09:24.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:24.000 --> 00:09:25.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:25.000 --> 00:09:26.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:26.000 --> 00:09:28.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:28.000 --> 00:09:29.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:29.000 --> 00:09:30.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:30.000 --> 00:09:31.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:31.000 --> 00:09:32.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:32.000 --> 00:09:33.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:33.000 --> 00:09:34.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:34.000 --> 00:09:35.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:51.000 --> 00:09:52.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:52.000 --> 00:09:53.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:53.000 --> 00:09:54.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:54.000 --> 00:09:59.000]  約書亞接過摩西成為新一代領袖的時候
[00:09:59.000 --> 00:10:00.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:00.000 --> 00:10:01.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:01.000 --> 00:10:02.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:02.000 --> 00:10:03.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:03.000 --> 00:10:04.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:04.000 --> 00:10:05.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:05.000 --> 00:10:06.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:21.000 --> 00:10:22.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:22.000 --> 00:10:23.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:23.000 --> 00:10:24.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:24.000 --> 00:10:29.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:29.000 --> 00:10:30.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:30.000 --> 00:10:31.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:31.000 --> 00:10:32.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:32.000 --> 00:10:33.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:33.000 --> 00:10:34.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:34.000 --> 00:10:35.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:35.000 --> 00:10:36.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:51.000 --> 00:10:53.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:53.000 --> 00:10:55.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:55.000 --> 00:10:57.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:57.000 --> 00:10:58.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:58.000 --> 00:10:59.000]  約書亞接過摩西成為新一代領袖的時候
[00:10:59.000 --> 00:11:00.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:00.000 --> 00:11:01.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:01.000 --> 00:11:02.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:02.000 --> 00:11:03.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:03.000 --> 00:11:04.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:04.000 --> 00:11:05.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:21.000 --> 00:11:23.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:23.000 --> 00:11:25.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:25.000 --> 00:11:27.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:27.000 --> 00:11:29.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:29.000 --> 00:11:31.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:31.000 --> 00:11:33.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:33.000 --> 00:11:35.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:35.000 --> 00:11:37.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:37.000 --> 00:11:39.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:39.000 --> 00:11:41.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:41.000 --> 00:11:43.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:51.000 --> 00:11:53.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:53.000 --> 00:11:55.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:55.000 --> 00:11:57.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:57.000 --> 00:11:59.000]  約書亞接過摩西成為新一代領袖的時候
[00:11:59.000 --> 00:12:01.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:01.000 --> 00:12:03.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:03.000 --> 00:12:05.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:05.000 --> 00:12:07.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:07.000 --> 00:12:09.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:09.000 --> 00:12:11.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:11.000 --> 00:12:13.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:21.000 --> 00:12:23.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:23.000 --> 00:12:25.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:25.000 --> 00:12:27.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:27.000 --> 00:12:29.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:29.000 --> 00:12:31.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:31.000 --> 00:12:33.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:33.000 --> 00:12:35.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:35.000 --> 00:12:37.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:37.000 --> 00:12:39.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:39.000 --> 00:12:41.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:41.000 --> 00:12:43.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:50.000 --> 00:12:52.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:52.000 --> 00:12:54.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:54.000 --> 00:12:56.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:56.000 --> 00:12:58.000]  約書亞接過摩西成為新一代領袖的時候
[00:12:58.000 --> 00:13:00.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:00.000 --> 00:13:02.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:02.000 --> 00:13:04.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:04.000 --> 00:13:06.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:06.000 --> 00:13:08.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:08.000 --> 00:13:10.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:10.000 --> 00:13:12.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:20.000 --> 00:13:22.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:22.000 --> 00:13:24.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:24.000 --> 00:13:26.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:26.000 --> 00:13:28.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:28.000 --> 00:13:30.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:30.000 --> 00:13:32.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:32.000 --> 00:13:34.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:34.000 --> 00:13:36.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:36.000 --> 00:13:38.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:38.000 --> 00:13:40.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:40.000 --> 00:13:42.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:50.000 --> 00:13:52.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:52.000 --> 00:13:54.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:54.000 --> 00:13:56.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:56.000 --> 00:13:58.000]  約書亞接過摩西成為新一代領袖的時候
[00:13:58.000 --> 00:14:00.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:00.000 --> 00:14:02.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:02.000 --> 00:14:04.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:04.000 --> 00:14:06.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:06.000 --> 00:14:08.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:08.000 --> 00:14:10.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:10.000 --> 00:14:12.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:20.000 --> 00:14:22.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:22.000 --> 00:14:24.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:24.000 --> 00:14:26.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:26.000 --> 00:14:28.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:28.000 --> 00:14:30.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:30.000 --> 00:14:32.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:32.000 --> 00:14:34.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:34.000 --> 00:14:36.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:36.000 --> 00:14:38.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:38.000 --> 00:14:40.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:40.000 --> 00:14:42.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:50.000 --> 00:14:52.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:52.000 --> 00:14:54.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:54.000 --> 00:14:56.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:56.000 --> 00:14:58.000]  約書亞接過摩西成為新一代領袖的時候
[00:14:58.000 --> 00:15:00.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:00.000 --> 00:15:02.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:02.000 --> 00:15:04.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:04.000 --> 00:15:06.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:06.000 --> 00:15:08.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:08.000 --> 00:15:10.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:10.000 --> 00:15:12.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:20.000 --> 00:15:22.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:22.000 --> 00:15:24.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:24.000 --> 00:15:26.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:26.000 --> 00:15:28.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:28.000 --> 00:15:30.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:30.000 --> 00:15:32.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:32.000 --> 00:15:34.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:34.000 --> 00:15:36.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:36.000 --> 00:15:38.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:38.000 --> 00:15:40.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:40.000 --> 00:15:42.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:50.000 --> 00:15:52.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:52.000 --> 00:15:54.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:54.000 --> 00:15:56.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:56.000 --> 00:15:58.000]  約書亞接過摩西成為新一代領袖的時候
[00:15:58.000 --> 00:16:00.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:00.000 --> 00:16:02.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:02.000 --> 00:16:04.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:04.000 --> 00:16:06.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:06.000 --> 00:16:08.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:08.000 --> 00:16:10.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:10.000 --> 00:16:12.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:20.000 --> 00:16:22.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:22.000 --> 00:16:24.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:24.000 --> 00:16:26.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:26.000 --> 00:16:28.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:28.000 --> 00:16:30.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:30.000 --> 00:16:32.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:32.000 --> 00:16:34.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:34.000 --> 00:16:36.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:36.000 --> 00:16:38.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:38.000 --> 00:16:40.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:40.000 --> 00:16:42.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:50.000 --> 00:16:52.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:52.000 --> 00:16:54.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:54.000 --> 00:16:56.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:56.000 --> 00:16:58.000]  約書亞接過摩西成為新一代領袖的時候
[00:16:58.000 --> 00:17:00.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:00.000 --> 00:17:02.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:02.000 --> 00:17:04.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:04.000 --> 00:17:06.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:06.000 --> 00:17:08.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:08.000 --> 00:17:10.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:10.000 --> 00:17:12.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:20.000 --> 00:17:22.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:22.000 --> 00:17:24.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:24.000 --> 00:17:26.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:26.000 --> 00:17:28.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:28.000 --> 00:17:30.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:30.000 --> 00:17:32.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:32.000 --> 00:17:34.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:34.000 --> 00:17:36.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:36.000 --> 00:17:38.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:38.000 --> 00:17:40.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:40.000 --> 00:17:42.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:50.000 --> 00:17:52.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:52.000 --> 00:17:54.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:54.000 --> 00:17:56.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:56.000 --> 00:17:58.000]  約書亞接過摩西成為新一代領袖的時候
[00:17:58.000 --> 00:18:00.000]  約書亞接過摩西成為新一代領袖的時候
