
[00:00:00.000 --> 00:00:05.200]  上星期我們看到司徒行傳第九章
[00:03:55.800 --> 00:03:57.800]  虔誠的人是怎樣的呢?
[00:03:57.800 --> 00:04:02.800]  就是說他心中有上帝的人
[00:04:02.800 --> 00:04:05.800]  而且他作為一家之主
[00:04:05.800 --> 00:04:10.800]  他也帶領了他的家人都相信上帝
[00:04:10.800 --> 00:04:12.800]  第二節還告訴我們
[00:04:12.800 --> 00:04:17.800]  他有兩個重要的宗教行為表現
[00:04:17.800 --> 00:04:22.800]  說他是慷慨周濟貧窮的猶太人
[00:04:22.800 --> 00:04:27.800]  有時常熱心向上帝禱告
[00:04:27.800 --> 00:04:31.800]  在猶太教裏面他們非常重視的
[00:04:31.800 --> 00:04:34.800]  有三種的宗教行為
[00:04:34.800 --> 00:04:39.800]  就是禁食、祈禱和周濟共人
[00:04:39.800 --> 00:04:42.800]  在這裏沒有提到他禁食、禱告
[00:04:42.800 --> 00:04:47.800]  但他經常做的是禱告和周濟共人
[00:04:47.800 --> 00:04:51.800]  由於他這麼熱心尋求上帝
[00:04:51.800 --> 00:04:53.800]  敬拜上帝
[00:04:53.800 --> 00:04:57.800]  上帝就向他顯出一個特殊的恩典
[00:04:57.800 --> 00:05:02.800]  差派天使去教他做一件很重要的事
[00:05:02.800 --> 00:05:06.800]  就是要他請彼得去他的家
[00:05:06.800 --> 00:05:08.800]  在第四節
[00:05:08.800 --> 00:05:10.800]  天使對哥尼劉說
[00:05:10.800 --> 00:05:13.800]  上帝已經聽了你的禱告
[00:05:13.800 --> 00:05:19.800]  一看見你所做周濟的善事
[00:05:19.800 --> 00:05:23.800]  我覺得這句話給我們很大的鼓勵
[00:05:23.800 --> 00:05:25.800]  我們深信上帝的存在
[00:05:25.800 --> 00:05:28.800]  和祈禱是會有效果的
[00:05:28.800 --> 00:05:31.800]  如果我們不信祈禱會有效果的話
[00:05:31.800 --> 00:05:35.800]  大概我們就不會向神祈禱
[00:05:35.800 --> 00:05:37.800]  但很多時候我們的祈禱
[00:05:37.800 --> 00:05:41.800]  又好像得不到什麼回應
[00:05:41.800 --> 00:05:43.800]  所以可能就是這個原因
[00:05:43.800 --> 00:05:46.800]  很少人來參加教會的祈禱會
[00:05:46.800 --> 00:05:48.800]  但這裏提醒我們
[00:05:48.800 --> 00:05:51.800]  上帝會聽我們的祈禱
[00:05:51.800 --> 00:05:55.800]  也會看到我們所做的事
[00:05:55.800 --> 00:05:57.800]  我們的上帝不是有耳不能聽
[00:05:57.800 --> 00:06:00.800]  有眼不能看的偶像
[00:06:00.800 --> 00:06:03.800]  他是會聽、會看
[00:06:03.800 --> 00:06:05.800]  並且在三十一節
[00:06:05.800 --> 00:06:08.800]  更換了另一個說法
[00:06:08.800 --> 00:06:13.800]  也記得你所做周濟的善事
[00:06:13.800 --> 00:06:17.800]  上帝不是像一些有老人癡呆症的人
[00:06:17.800 --> 00:06:19.800]  聽了、看了,然後忘記了
[00:06:19.800 --> 00:06:21.800]  我有一點點的開始
[00:06:21.800 --> 00:06:24.800]  有時候聽了、看了,也會忘記的
[00:06:24.800 --> 00:06:28.800]  但是上帝是聽了、看了
[00:06:28.800 --> 00:06:33.800]  並且記得戈尼劉所做的事
[00:06:33.800 --> 00:06:34.800]  在合適的時候
[00:06:34.800 --> 00:06:39.800]  上帝要祝福他
[00:06:39.800 --> 00:06:41.800]  所以當我們祈禱
[00:06:41.800 --> 00:06:44.800]  好像未曾得到上帝的英文的時候
[00:06:44.800 --> 00:06:46.800]  不要灰心
[00:06:46.800 --> 00:06:49.800]  上帝已經聽了我們的祈禱
[00:06:49.800 --> 00:06:55.800]  只不過他要按照上帝所認為合適的時間去回答
[00:06:55.800 --> 00:06:58.800]  去祝福我們
[00:06:58.800 --> 00:07:01.800]  當戈尼劉收到指示
[00:07:01.800 --> 00:07:06.800]  要派人去邀請西門彼得的人來之後
[00:07:06.800 --> 00:07:08.800]  他也不敢怠慢
[00:07:08.800 --> 00:07:11.800]  馬上就找了三個手下來
[00:07:11.800 --> 00:07:19.800]  第七節形容其中一位侍候他的侍衛是一位敬虔的侍衛
[00:07:19.800 --> 00:07:24.800]  這個戈尼劉原來不單止是自己信上帝
[00:07:24.800 --> 00:07:27.800]  他也帶領他的家人信上帝
[00:07:27.800 --> 00:07:32.800]  甚至影響到他的手下也信上帝
[00:07:32.800 --> 00:07:36.800]  這幾個人可以說成為一個信徒小組
[00:07:36.800 --> 00:07:40.800]  他們可能一起祈禱、彼此鼓勵
[00:07:40.800 --> 00:07:41.800]  無論如何
[00:07:41.800 --> 00:07:45.800]  戈尼劉向他的家僕和侍衛說清楚
[00:07:45.800 --> 00:07:47.800]  他看到的異象之後
[00:07:47.800 --> 00:07:53.800]  他就猜他們去約柏邀請彼得過來
[00:07:53.800 --> 00:07:58.800]  上帝知道戈尼劉是一個外邦人
[00:07:58.800 --> 00:07:59.800]  即不是猶太人
[00:07:59.800 --> 00:08:02.800]  戈尼劉不是猶太人
[00:08:02.800 --> 00:08:06.800]  但彼得是猶太人
[00:08:06.800 --> 00:08:09.800]  中間就有一個很大的難題
[00:08:09.800 --> 00:08:15.800]  因為猶太人一般的情形是不會進入羅馬人的家
[00:08:15.800 --> 00:08:19.800]  這一點在二十八節的經文我們可以看到
[00:08:19.800 --> 00:08:25.800]  彼得對戈尼劉家裡的人說
[00:08:25.800 --> 00:08:29.800]  你們都知道按照我們的規矩
[00:08:29.800 --> 00:08:31.800]  猶太人不許
[00:08:31.800 --> 00:08:33.800]  不許的
[00:08:33.800 --> 00:08:36.800]  跟異族人密切來往
[00:08:36.800 --> 00:08:43.800]  但上帝已經指示我不可以把任何人當作不潔淨或繁俗的
[00:08:43.800 --> 00:08:46.800]  這裡說的密切來往
[00:08:46.800 --> 00:08:51.800]  就包括了不能夠進入異族人的家
[00:08:51.800 --> 00:08:52.800]  為什麼呢?
[00:08:52.800 --> 00:08:55.800]  因為在猶太人眼中
[00:08:55.800 --> 00:08:59.800]  他們自己覺得自己是上帝的兒女
[00:08:59.800 --> 00:09:01.800]  猶太人是上帝的兒女
[00:09:01.800 --> 00:09:03.800]  是聖潔的子民
[00:09:03.800 --> 00:09:08.800]  而外邦人是不潔淨的
[00:09:08.800 --> 00:09:12.800]  如果一個猶太人進入了外邦人的家
[00:09:12.800 --> 00:09:13.800]  異族人的家
[00:09:13.800 --> 00:09:15.800]  他就變成不潔淨
[00:09:15.800 --> 00:09:17.800]  不潔淨是很麻煩的
[00:09:17.800 --> 00:09:19.800]  要行潔淨禮之後
[00:09:19.800 --> 00:09:21.800]  才可以去到聖殿
[00:09:21.800 --> 00:09:24.800]  跟其他猶太人相交
[00:09:24.800 --> 00:09:26.800]  去敬拜上帝
[00:09:26.800 --> 00:09:29.800]  因此當上帝要將福音的大門
[00:09:29.800 --> 00:09:32.800]  向外邦人開啟的時候
[00:09:32.800 --> 00:09:37.800]  他就要先用一個意象去教導彼得
[00:09:37.800 --> 00:09:40.800]  事實上這個意象
[00:09:40.800 --> 00:09:45.800]  後來還會使其他的猶太信徒明白
[00:09:45.800 --> 00:09:49.800]  彼得這樣做是完全出於上帝的旨意
[00:09:49.800 --> 00:09:52.800]  彼得是沒有做錯事
[00:09:52.800 --> 00:09:57.800]  是清清楚楚明明白白地向外邦人傳福音
[00:09:57.800 --> 00:10:01.800]  的確是出於上帝美善的旨意
[00:10:01.800 --> 00:10:04.800]  在彼得所見的意象當中
[00:10:04.800 --> 00:10:06.800]  他看見一塊大布
[00:10:06.800 --> 00:10:08.800]  應該是平的
[00:10:08.800 --> 00:10:12.800]  因為是四角降下來
[00:10:12.800 --> 00:10:16.800]  那塊布上面充滿了各種不潔淨的
[00:10:16.800 --> 00:10:19.800]  飛禽、走獸和爬蟲
[00:10:19.800 --> 00:10:23.800]  如果我們想了解那些是不潔淨的
[00:10:23.800 --> 00:10:26.800]  飛禽、走獸和爬蟲的話
[00:10:26.800 --> 00:10:30.800]  我們可以回家看舊約的利尾記第十一章
[00:10:30.800 --> 00:10:34.800]  就會看見上帝對潔淨和不潔淨的
[00:10:34.800 --> 00:10:37.800]  飛禽、走獸的分類
[00:10:37.800 --> 00:10:42.800]  猶太人只可以吃潔淨的飛禽、走獸
[00:10:42.800 --> 00:10:47.800]  是不可以吃那些不潔淨的飛禽、走獸
[00:10:47.800 --> 00:10:50.800]  所以彼得在意象當中
[00:10:50.800 --> 00:10:51.800]  他看見那些東西
[00:10:51.800 --> 00:10:53.800]  還聽到有聲音
[00:10:53.800 --> 00:10:58.800]  吩咐他去殺掉那些不潔淨的東西來吃
[00:10:58.800 --> 00:11:00.800]  彼得就馬上抗議
[00:11:00.800 --> 00:11:02.800]  他不是馬上聽命
[00:11:02.800 --> 00:11:03.800]  他馬上抗議說
[00:11:03.800 --> 00:11:05.800]  主啊,絕對不可
[00:11:05.800 --> 00:11:06.800]  不可以的
[00:11:06.800 --> 00:11:11.800]  我從來沒有吃過任何污穢不潔的東西
[00:11:11.800 --> 00:11:15.800]  彼得是受了他的文化傳統的教導
[00:11:15.800 --> 00:11:17.800]  一定要分清楚
[00:11:17.800 --> 00:11:19.800]  吃東西之前先看清楚
[00:11:19.800 --> 00:11:26.800]  分清楚什麼是潔淨,什麼是不潔淨的
[00:11:26.800 --> 00:11:29.800]  不過上帝對他說
[00:11:29.800 --> 00:11:34.800]  上帝認為潔淨的,你不可當作污穢
[00:11:34.800 --> 00:11:39.800]  上帝認為潔淨的,你不可當作污穢
[00:11:39.800 --> 00:11:43.800]  這個意象重覆了三次
[00:11:43.800 --> 00:11:45.800]  那塊布才收回天上
[00:11:45.800 --> 00:11:48.800]  再沒有降下來
[00:11:48.800 --> 00:11:51.800]  為什麼要重覆三次這麼長氣呢
[00:11:51.800 --> 00:11:55.800]  我相信由於要打破一個傳統是不容易的
[00:11:55.800 --> 00:11:59.800]  彼得將來還要被人審
[00:11:59.800 --> 00:12:01.800]  如果他只聽了一次
[00:12:01.800 --> 00:12:03.800]  可能會被人懷疑
[00:12:03.800 --> 00:12:06.800]  有沒有聽錯,有沒有眼花
[00:12:06.800 --> 00:12:09.800]  但重覆三次肯定不會
[00:12:09.800 --> 00:12:11.800]  見了這個意象後
[00:12:11.800 --> 00:12:16.800]  聖經形容彼得猜疑
[00:12:16.800 --> 00:12:21.800]  猜疑的意思是彼得覺得一頭霧水
[00:12:21.800 --> 00:12:24.800]  完全不明白這個意象的涵義
[00:12:24.800 --> 00:12:27.800]  其實他也不肯相信
[00:12:27.800 --> 00:12:31.800]  上帝真的叫他從此以後
[00:12:31.800 --> 00:12:35.800]  要開始吃不潔淨的食物
[00:12:35.800 --> 00:12:38.800]  因為假如他這樣做的話
[00:12:38.800 --> 00:12:41.800]  其實他很難被猶太人接納
[00:12:41.800 --> 00:12:44.800]  我相信主耶穌在生的時候
[00:12:44.800 --> 00:12:47.800]  他帶著彼得和其他猶太人門徒
[00:12:47.800 --> 00:12:52.800]  都一樣不會吃那些不潔淨的食物
[00:12:52.800 --> 00:12:55.800]  因此彼得看到這個意象後
[00:12:55.800 --> 00:12:57.800]  他不是很開心
[00:12:57.800 --> 00:12:59.800]  而是感到莫名其妙
[00:12:59.800 --> 00:13:01.800]  為什麼呢?
[00:13:01.800 --> 00:13:04.800]  哥尼勒派來的人
[00:13:04.800 --> 00:13:06.800]  就在這個時候到了
[00:13:06.800 --> 00:13:09.800]  而彼得馬上聽到聖靈對他說
[00:13:09.800 --> 00:13:12.800]  你起來下去跟他們一道去
[00:13:12.800 --> 00:13:14.800]  不要疑惑
[00:13:14.800 --> 00:13:16.800]  因為是我差遣他們來的
[00:13:16.800 --> 00:13:18.800]  後來彼得就明白了
[00:13:18.800 --> 00:13:24.800]  這個意象不是要他改變他的飲食習慣
[00:13:24.800 --> 00:13:27.800]  而是要預備彼得的心
[00:13:27.800 --> 00:13:30.800]  去接納外邦人的邀請
[00:13:30.800 --> 00:13:34.800]  他去哥尼勒的家
[00:13:34.800 --> 00:13:36.800]  聖經中的意象
[00:13:36.800 --> 00:13:39.800]  很多時候都有深層的含義
[00:13:39.800 --> 00:13:43.800]  而不能夠按字面的意義去理解
[00:13:43.800 --> 00:13:46.800]  根據23至24節的記載
[00:13:46.800 --> 00:13:49.800]  從約帕到凱撒利亞
[00:13:49.800 --> 00:13:52.800]  大概走路要兩天的路程
[00:13:52.800 --> 00:13:58.800]  彼得雖然願意去見哥尼勒
[00:13:58.800 --> 00:14:01.800]  但也要第二天早上起程
[00:14:01.800 --> 00:14:04.800]  而哥尼勒在這個時間做什麼呢?
[00:14:04.800 --> 00:14:06.800]  他計算好日期
[00:14:06.800 --> 00:14:10.800]  他計算好從他看到意象後的第四天
[00:14:10.800 --> 00:14:12.800]  彼得應該會來到
[00:14:12.800 --> 00:14:14.800]  他還做什麼呢?
[00:14:14.800 --> 00:14:17.800]  他邀請他的親朋好友
[00:14:17.800 --> 00:14:21.800]  在他家裡等候彼得來到
[00:14:21.800 --> 00:14:23.800]  27節告訴我們
[00:14:23.800 --> 00:14:27.800]  彼得一邊跟哥尼勒說話
[00:14:27.800 --> 00:14:29.800]  一邊走進屋裡
[00:14:29.800 --> 00:14:34.800]  他看見裡面有很多人聚集
[00:14:34.800 --> 00:14:37.800]  我們真的要向哥尼勒學習
[00:14:37.800 --> 00:14:40.800]  如果我們知道有好事要發生的時候
[00:14:40.800 --> 00:14:43.800]  我們要邀請我們的親朋好友
[00:14:43.800 --> 00:14:48.800]  來到一起得福
[00:14:48.800 --> 00:14:49.800]  寒暄過後
[00:14:49.800 --> 00:14:53.800]  彼得宣講福音前先講出一個真理
[00:14:53.800 --> 00:14:55.800]  他說現在我確實知道
[00:14:55.800 --> 00:15:01.800]  上帝對所有的人都平等看待
[00:15:01.800 --> 00:15:08.800]  上帝怎樣平等看待所有的人呢?
[00:15:08.800 --> 00:15:11.800]  其實平等看待就是人人都犯了罪
[00:15:11.800 --> 00:15:13.800]  人人的起點都一樣
[00:15:13.800 --> 00:15:15.800]  人人都犯了罪
[00:15:15.800 --> 00:15:18.800]  因此每個人都需要上帝的拯救
[00:15:18.800 --> 00:15:21.800]  自從耶穌來到這個世界之後
[00:15:21.800 --> 00:15:24.800]  上帝定了唯一得救的方法
[00:15:24.800 --> 00:15:27.800]  是無分種族的方法
[00:15:27.800 --> 00:15:30.800]  就是要認識耶穌
[00:15:30.800 --> 00:15:33.800]  相信耶穌是上帝的兒子
[00:15:33.800 --> 00:15:37.800]  接受耶穌在我們生命中的主權
[00:15:37.800 --> 00:15:41.800]  這是上帝平等看待每一個人
[00:15:41.800 --> 00:15:45.800]  不會說猶太人特別好一點
[00:15:45.800 --> 00:15:51.800]  在34-43節就記載了彼得的講道
[00:15:51.800 --> 00:15:54.800]  那個大概不是他全篇的講道
[00:15:54.800 --> 00:15:57.800]  是一個大綱
[00:15:57.800 --> 00:16:01.800]  其實我們都應該隨時準備好
[00:16:01.800 --> 00:16:03.800]  當人家問我們
[00:16:03.800 --> 00:16:07.800]  你經常去教會又說自己是基督徒
[00:16:07.800 --> 00:16:08.800]  信什麼的
[00:16:08.800 --> 00:16:12.800]  我們都要能夠簡單呃要地說出來
[00:16:12.800 --> 00:16:14.800]  保羅曾經教導我們
[00:16:14.800 --> 00:16:17.800]  你們跟非信徒來往要有智慧
[00:16:17.800 --> 00:16:19.800]  要把握機會
[00:16:19.800 --> 00:16:21.800]  講話要溫和風趣
[00:16:21.800 --> 00:16:29.800]  要知道該怎樣回答每一個人所提出的問題
[00:16:29.800 --> 00:16:33.800]  如果你不懂得傳福音不懂得講信仰
[00:16:33.800 --> 00:16:37.800]  我時時都建議大家記住《仕途信經》就行了
[00:16:37.800 --> 00:16:41.800]  將《仕途信經》的內容口語化地說出來
[00:16:41.800 --> 00:16:43.800]  我們基督教信什麼
[00:16:43.800 --> 00:16:44.800]  信上帝
[00:16:44.800 --> 00:16:46.800]  他是創造天地的那個
[00:16:46.800 --> 00:16:48.800]  接著信什麼
[00:16:48.800 --> 00:16:49.800]  我信耶穌基督
[00:16:49.800 --> 00:16:51.800]  這樣就差不多了
[00:16:51.800 --> 00:16:53.800]  你記得《仕途信經》的內容
[00:16:53.800 --> 00:16:58.800]  就是一個很好的傳福音的內容
[00:16:58.800 --> 00:17:01.800]  在44至48節有記載
[00:17:01.800 --> 00:17:03.800]  當彼得講道的時候
[00:17:03.800 --> 00:17:07.800]  聖靈就降在外邦人身上
[00:17:07.800 --> 00:17:10.800]  那個情況和《仕途行傳》第二章記載
[00:17:10.800 --> 00:17:13.800]  當初耶路撒冷
[00:17:13.800 --> 00:17:15.800]  聖靈降臨的情形
[00:17:15.800 --> 00:17:17.800]  大致是一樣的
[00:17:17.800 --> 00:17:19.800]  只是差了一點點
[00:17:19.800 --> 00:17:21.800]  聖靈降火那件事
[00:17:21.800 --> 00:17:24.800]  在第二章那裡有記載
[00:17:24.800 --> 00:17:27.800]  在這裡沒有記載聖靈降火
[00:17:27.800 --> 00:17:29.800]  但是外邦人
[00:17:29.800 --> 00:17:31.800]  都突然間可以講起靈語
[00:17:31.800 --> 00:17:33.800]  或者謊言
[00:17:33.800 --> 00:17:36.800]  這個可以說是福音大門
[00:17:36.800 --> 00:17:38.800]  正式向外邦人
[00:17:38.800 --> 00:17:40.800]  打開的一個記號
[00:17:40.800 --> 00:17:44.800]  現在我們信主的時候
[00:17:44.800 --> 00:17:47.800]  很多人都不會有
[00:17:47.800 --> 00:17:49.800]  說靈語或者講謊言
[00:17:49.800 --> 00:17:51.800]  這個神跡性的記號
[00:17:51.800 --> 00:17:53.800]  但是我們都仍然
[00:17:53.800 --> 00:17:55.800]  是要相信
[00:17:55.800 --> 00:17:58.800]  聖靈已經降臨在我們身上
[00:17:58.800 --> 00:18:00.800]  對我們來說
[00:18:00.800 --> 00:18:03.800]  聖靈在我們身上有什麼記號呢?
[00:18:03.800 --> 00:18:05.800]  有什麼記號呢?
[00:18:05.800 --> 00:18:06.800]  我們怎麼知道
[00:18:06.800 --> 00:18:09.800]  聖靈有沒有降臨在我們身上呢?
[00:18:09.800 --> 00:18:11.800]  聖靈又看不到
[00:18:11.800 --> 00:18:13.800]  額頭有沒有畫一個符號
[00:18:13.800 --> 00:18:14.800]  沒有打印
[00:18:14.800 --> 00:18:16.800]  我們怎麼知道
[00:18:16.800 --> 00:18:17.800]  怎麼可以證明
[00:18:17.800 --> 00:18:19.800]  聖靈在我們身上呢?
[00:18:19.800 --> 00:18:22.800]  其實聖靈降臨在我們身上
[00:18:22.800 --> 00:18:24.800]  有一個重要的記號
[00:18:24.800 --> 00:18:26.800]  就是行為的改變
[00:18:26.800 --> 00:18:31.800]  保羅在羅馬書八章七到九節是這麼說的
[00:18:31.800 --> 00:18:33.800]  他說:意向於本性的人
[00:18:33.800 --> 00:18:35.800]  就是跟上帝為敵
[00:18:35.800 --> 00:18:37.800]  因為他不信服上帝的法則
[00:18:37.800 --> 00:18:42.800]  事一生也不能信服
[00:18:42.800 --> 00:18:44.800]  服從本性的人
[00:18:44.800 --> 00:18:46.800]  不能得到上帝的喜歡
[00:18:46.800 --> 00:18:47.800]  至於你們
[00:18:47.800 --> 00:18:51.800]  既然上帝的靈住在你們裡面
[00:18:51.800 --> 00:18:55.800]  你們的生活就不受本性的支配
[00:18:55.800 --> 00:18:58.800]  只受聖靈的管束
[00:18:58.800 --> 00:19:00.800]  沒有基督的靈的人
[00:19:00.800 --> 00:19:02.800]  就不屬於基督
[00:19:02.800 --> 00:19:03.800]  弟兄姊妹
[00:19:03.800 --> 00:19:06.800]  一個真正信耶穌的人
[00:19:06.800 --> 00:19:11.800]  在生活行為上是一定會改變的
[00:19:11.800 --> 00:19:13.800]  因為這是聖靈的工作
[00:19:13.800 --> 00:19:16.800]  保羅在第七節說
[00:19:16.800 --> 00:19:20.800]  意向於本性的人就是跟上帝為敵
[00:19:20.800 --> 00:19:24.800]  因為他不信服上帝的法則
[00:19:24.800 --> 00:19:27.800]  事一生也不能信服
[00:19:27.800 --> 00:19:30.800]  按人自己的本性
[00:19:30.800 --> 00:19:35.800]  是不可能信服上帝的
[00:19:35.800 --> 00:19:36.800]  未信耶穌的人
[00:19:36.800 --> 00:19:39.800]  是不可能完全信服上帝的
[00:19:39.800 --> 00:19:43.800]  從亞當夏娃的故事我們已經看到
[00:19:43.800 --> 00:19:46.800]  他們只需要遵守一條規定
[00:19:46.800 --> 00:19:48.800]  一條
[00:19:48.800 --> 00:19:51.800]  不要吃分別善惡樹的果子
[00:19:51.800 --> 00:19:54.800]  但他們也不能信服
[00:19:54.800 --> 00:19:56.800]  吃了果子
[00:19:56.800 --> 00:20:00.800]  人的本性就是要叛逆上帝
[00:20:00.800 --> 00:20:02.800]  連靈性很好的大胃王
[00:20:02.800 --> 00:20:05.800]  也犯了姦淫和殺人罪
[00:20:05.800 --> 00:20:06.800]  為什麼呢?
[00:20:06.800 --> 00:20:11.800]  因為他受了本性的支配
[00:20:11.800 --> 00:20:13.800]  所以當他悔改認罪的時候
[00:20:13.800 --> 00:20:15.800]  聖靈感動他就寫下
[00:20:15.800 --> 00:20:20.800]  上帝啊,求祢為我做一顆清潔的心
[00:20:20.800 --> 00:20:23.800]  求祢賜給我一個又新又忠誠的靈
[00:20:23.800 --> 00:20:26.800]  不要從祢面前把我趕走
[00:20:26.800 --> 00:20:32.800]  不要從我身上召回祢神聖的靈
[00:20:32.800 --> 00:20:35.800]  弟兄姊妹,行為的改變
[00:20:35.800 --> 00:20:41.800]  是基督徒有聖靈和被聖靈充滿的最好證據
[00:20:41.800 --> 00:20:43.800]  主耶穌也曾經說過
[00:20:43.800 --> 00:20:45.800]  你們要提防假先知
[00:20:45.800 --> 00:20:47.800]  他們來到你們面前
[00:20:47.800 --> 00:20:51.800]  外表向來,像綿羊
[00:20:51.800 --> 00:20:55.800]  裡面卻是兇狠的豺狼
[00:20:55.800 --> 00:21:05.800]  你們能夠從他們的行為認出他們
[00:21:05.800 --> 00:21:06.800]  好處就是結好果子
[00:21:06.800 --> 00:21:10.800]  壞處就是結壞果子
[00:21:10.800 --> 00:21:14.800]  保羅在加拉太書五章二十二到二十三節告訴我們
[00:21:14.800 --> 00:21:18.800]  聖靈所結的果子一共有九種品格
[00:21:18.800 --> 00:21:20.800]  這裡提到九種品格
[00:21:20.800 --> 00:21:22.800]  博愛喜樂和平
[00:21:22.800 --> 00:21:25.800]  忍耐仁慈良善
[00:21:25.800 --> 00:21:29.800]  忠信溫柔節制
[00:21:29.800 --> 00:21:33.800]  真實的信仰是不可能沒有行為的改變
[00:21:33.800 --> 00:21:36.800]  正如雅各書一章二十二節說
[00:21:36.800 --> 00:21:39.800]  你們不要欺騙自己
[00:21:39.800 --> 00:21:42.800]  以為只要聽道就夠了
[00:21:42.800 --> 00:21:44.800]  相反地
[00:21:44.800 --> 00:21:47.800]  你們必須行道
[00:21:47.800 --> 00:21:49.800]  為什麼呢?
[00:21:49.800 --> 00:21:51.800]  行道有什麼好處呢?
[00:21:51.800 --> 00:21:54.800]  雅各書一章二十五節說
[00:21:54.800 --> 00:21:58.800]  嚴密查考那完整又洗人得自由的法則
[00:21:58.800 --> 00:22:02.800]  而謹守的人不是聽了就忘掉
[00:22:02.800 --> 00:22:04.800]  而是切實行道的人
[00:22:04.800 --> 00:22:07.800]  這樣的人在他所做的事上
[00:22:07.800 --> 00:22:12.800]  一定蒙上帝賜福
