
[00:00:00.000 --> 00:00:07.360]  早晨 今天是甚麼日子 在澳洲甚麼都不是
[00:04:21.240 --> 00:04:28.240]  這個小孩和媽媽說 我們有聖誕老人送禮物給我們了
[00:04:28.240 --> 00:04:34.240]  也有天父來賜我們日用的飲食
[00:04:34.240 --> 00:04:37.240]  有警察叔叔來保護我們的安全
[00:04:37.240 --> 00:04:42.240]  他說 我們還要爸爸來做什麼呢
[00:04:42.240 --> 00:04:44.240]  好像爸爸就應該做這些
[00:04:44.240 --> 00:04:50.240]  如果有人做到這些 其實就不用爸爸了
[00:04:50.240 --> 00:04:55.240]  小孩就不知道這個世界上沒有任何人物
[00:04:55.240 --> 00:05:00.240]  可以取代爸爸的角色
[00:05:00.240 --> 00:05:03.240]  如果有年輕的兒女不知道
[00:05:03.240 --> 00:05:06.240]  但是作為父親的你呢
[00:05:06.240 --> 00:05:13.240]  是不是知道自己在小孩的心目中到底有多重要呢
[00:05:13.240 --> 00:05:15.240]  是什麼形象呢
[00:05:15.240 --> 00:05:20.240]  幸好有一個故事
[00:05:20.240 --> 00:05:25.240]  這個故事絕對是虛構的
[00:05:25.240 --> 00:05:30.240]  說到上帝創造爸爸的時候
[00:05:30.240 --> 00:05:34.240]  天使就在旁邊看著
[00:05:34.240 --> 00:05:40.240]  偶爾就會加上一些不夠專業的意見
[00:05:40.240 --> 00:05:43.240]  最專業的當然是上帝自己
[00:05:43.240 --> 00:05:50.240]  首先上帝就為爸爸做了一個很高的身材
[00:05:50.240 --> 00:05:52.240]  天使就抗議
[00:05:52.240 --> 00:05:54.240]  他說 你做他這麼高幹什麼
[00:05:54.240 --> 00:05:58.240]  你知不知道小孩子是很小 很矮
[00:05:58.240 --> 00:06:02.240]  他要和小孩子聊天 要安慰他們
[00:06:02.240 --> 00:06:05.240]  要和他們玩的時候 還要摀低身
[00:06:05.240 --> 00:06:07.240]  才可以和他們玩
[00:06:07.240 --> 00:06:09.240]  用不著做這麼高的
[00:06:09.240 --> 00:06:14.240]  上帝就說 如果我把爸爸的身材 身高
[00:06:14.240 --> 00:06:17.240]  都做到好像小孩子那樣
[00:06:17.240 --> 00:06:20.240]  小孩子還可以仰望誰呢
[00:06:20.240 --> 00:06:23.240]  要搏高頭 就是來仰望
[00:06:23.240 --> 00:06:27.240]  接著上帝就做了爸爸的手
[00:06:27.240 --> 00:06:30.240]  做到又粗又大
[00:06:30.240 --> 00:06:32.240]  天使就不滿意了
[00:06:32.240 --> 00:06:34.240]  天使就對上帝說
[00:06:34.240 --> 00:06:37.240]  這麼大的手 這麼粗的手
[00:06:37.240 --> 00:06:40.240]  摸小孩子的時候不是很粗
[00:06:40.240 --> 00:06:43.240]  上帝說 如果沒有這麼大的手
[00:06:43.240 --> 00:06:45.240]  沒有這麼粗壯的手
[00:06:45.240 --> 00:06:47.240]  子女跌倒的時候
[00:06:47.240 --> 00:06:50.240]  誰來扶持他們
[00:06:50.240 --> 00:06:54.240]  上帝就做了爸爸很寬的肩膀
[00:06:54.240 --> 00:06:56.240]  天使就不認同了
[00:06:56.240 --> 00:07:02.240]  上帝就說 如果爸爸沒有這麼寬大的肩膀
[00:07:02.240 --> 00:07:04.240]  兒女傷心的時候
[00:07:04.240 --> 00:07:07.240]  誰的肩膀可以給他們醫治呢
[00:07:07.240 --> 00:07:11.240]  上帝做了爸爸很大的腳
[00:07:11.240 --> 00:07:13.240]  兒女又怎樣呢
[00:07:13.240 --> 00:07:15.240]  天使又不滿意了
[00:07:15.240 --> 00:07:18.240]  上帝又說 如果沒有這麼大的腳
[00:07:18.240 --> 00:07:22.240]  子女他們面對可怕的事情
[00:07:22.240 --> 00:07:25.240]  例如蟑螂 老鼠的時候
[00:07:25.240 --> 00:07:29.240]  誰去幫他們踢走這些東西呢
[00:07:29.240 --> 00:07:34.240]  這就是一個很正面的 對爸爸的形象
[00:07:34.240 --> 00:07:37.240]  很正面的一個妙術
[00:07:37.240 --> 00:07:41.240]  最後上帝就將不多的語言
[00:07:41.240 --> 00:07:44.240]  擺在父親的口中
[00:07:44.240 --> 00:07:48.240]  但卻令到他們語帶威嚴
[00:07:48.240 --> 00:07:50.240]  很有威嚴的
[00:07:50.240 --> 00:07:53.240]  將堅定廣闊的眼光
[00:07:53.240 --> 00:07:56.240]  擺入爸爸的眼中
[00:07:56.240 --> 00:08:01.240]  令到他們眼光遠大 而且是堅強的
[00:08:01.240 --> 00:08:04.240]  然後上帝最後就將眼淚
[00:08:04.240 --> 00:08:07.240]  擺入爸爸的眼中
[00:08:07.240 --> 00:08:11.240]  然後他轉身跟天使說
[00:08:11.240 --> 00:08:13.240]  這下你是不是滿意呢
[00:08:13.240 --> 00:08:19.240]  他說 原來爸爸都可以像媽媽那樣
[00:08:19.240 --> 00:08:22.240]  去愛惜兒女 為兒女去牽掛
[00:08:22.240 --> 00:08:26.240]  為兒女而傷心流淚
[00:08:26.240 --> 00:08:29.240]  雖然這是一個虛構的故事
[00:08:29.240 --> 00:08:31.240]  但卻講出來
[00:08:31.240 --> 00:08:35.240]  世上仍然有很多好的父親
[00:08:35.240 --> 00:08:40.240]  為兒女去發揮他們專有的功能
[00:08:40.240 --> 00:08:42.240]  父親對兒女的心
[00:08:42.240 --> 00:08:45.240]  並不像他的外表所表現出來的
[00:08:45.240 --> 00:08:47.240]  又粗又硬
[00:08:47.240 --> 00:08:52.240]  很多時候父親對兒女的心
[00:08:52.240 --> 00:08:56.240]  是特別溫柔的
[00:08:56.240 --> 00:08:58.240]  剛才讀過的經文
[00:08:58.240 --> 00:09:02.240]  危老就是這樣的父親
[00:09:02.240 --> 00:09:06.240]  危老是一個管會堂的人
[00:09:06.240 --> 00:09:10.240]  從他的工作中講明了他的身份
[00:09:10.240 --> 00:09:14.240]  管會堂 我們不要以為管會堂
[00:09:14.240 --> 00:09:18.240]  是一個看管理的 看門口的
[00:09:18.240 --> 00:09:20.240]  其實不是的
[00:09:20.240 --> 00:09:23.240]  猶太人的會堂裏面
[00:09:23.240 --> 00:09:25.240]  有一個負責的長老
[00:09:25.240 --> 00:09:29.240]  這個長老就是管會堂的人
[00:09:29.240 --> 00:09:33.240]  危老就是一個這樣的身份
[00:09:33.240 --> 00:09:35.240]  甚麼叫做管會堂呢
[00:09:35.240 --> 00:09:37.240]  原來會堂裏面的東西
[00:09:37.240 --> 00:09:40.240]  很多東西他都要管理的
[00:09:40.240 --> 00:09:46.240]  包括建築物 會堂的建築物有甚麼問題
[00:09:46.240 --> 00:09:48.240]  他要去找人維修
[00:09:48.240 --> 00:09:52.240]  要負責怎樣去策劃等等
[00:09:52.240 --> 00:09:57.240]  還有誰下個安息日的時候
[00:09:57.240 --> 00:10:01.240]  你上台分享
[00:10:01.240 --> 00:10:03.240]  或者是分享經文 讀經
[00:10:03.240 --> 00:10:05.240]  都是由他安排的
[00:10:05.240 --> 00:10:08.240]  所以你可見一個管會堂的
[00:10:08.240 --> 00:10:10.240]  他是很有權威的
[00:10:10.240 --> 00:10:12.240]  他是一個會堂裏面
[00:10:12.240 --> 00:10:15.240]  很有身份的 很有地位的
[00:10:15.240 --> 00:10:18.240]  而且是一個重要的人物
[00:10:18.240 --> 00:10:20.240]  但是呢 好像危老那樣
[00:10:20.240 --> 00:10:23.240]  他有一個這麼特別身份的一個人物
[00:10:23.240 --> 00:10:25.240]  他來見耶穌
[00:10:25.240 --> 00:10:28.240]  第一個動作竟然是
[00:10:28.240 --> 00:10:31.240]  俯伏在耶穌的腳前
[00:10:31.240 --> 00:10:33.240]  雖然說這個
[00:10:33.240 --> 00:10:37.240]  你說應該是東方人的一種禮儀吧
[00:10:37.240 --> 00:10:43.240]  但是危老願意在耶穌的面前這樣做
[00:10:43.240 --> 00:10:46.240]  原來他是需要付出一定的代價的
[00:10:46.240 --> 00:10:48.240]  為甚麼呢
[00:10:48.240 --> 00:10:50.240]  因為通常管會堂的
[00:10:50.240 --> 00:10:53.240]  都和法尼塞人有一定的聯繫的
[00:10:53.240 --> 00:10:57.240]  這個表示甚麼呢
[00:10:57.240 --> 00:10:59.240]  我們都知道在聖經裏面
[00:10:59.240 --> 00:11:02.240]  很多時候法尼塞人和耶穌是敵對的
[00:11:02.240 --> 00:11:05.240]  當然不是全部法尼塞人
[00:11:05.240 --> 00:11:10.240]  都有法尼塞人是對耶穌有尊敬的
[00:11:10.240 --> 00:11:14.240]  都請耶穌來家裏吃飯等等 都有的
[00:11:14.240 --> 00:11:16.240]  但是多數的法尼塞人
[00:11:16.240 --> 00:11:18.240]  他們都很憎恨耶穌
[00:11:18.240 --> 00:11:21.240]  同時敵對耶穌之餘
[00:11:21.240 --> 00:11:24.240]  還要將祂置於死地的
[00:11:24.240 --> 00:11:26.240]  所以管會堂的
[00:11:26.240 --> 00:11:28.240]  都必須是服從法尼塞人
[00:11:28.240 --> 00:11:31.240]  和法尼塞人一樣的做法
[00:11:31.240 --> 00:11:34.240]  和耶穌要劃清界線的
[00:11:34.240 --> 00:11:36.240]  那時候祂竟然願意在
[00:11:36.240 --> 00:11:38.240]  眾目睽睽之下
[00:11:38.240 --> 00:11:40.240]  來到耶穌的面前
[00:11:40.240 --> 00:11:43.240]  俯伏在祂的腳前
[00:11:43.240 --> 00:11:46.240]  祂實在需要一個很大的勇氣
[00:11:46.240 --> 00:11:48.240]  祂要面對這麼多人看著祂
[00:11:48.240 --> 00:11:51.240]  哦 這是管會堂的
[00:11:51.240 --> 00:11:54.240]  原來祂和耶穌是可以這樣
[00:11:54.240 --> 00:11:56.240]  跪在耶穌的面前
[00:11:56.240 --> 00:11:58.240]  承認耶穌的地位
[00:11:58.240 --> 00:12:01.240]  所以祂是要面對很多的指責
[00:12:01.240 --> 00:12:04.240]  可能祂也會受到排斥
[00:12:04.240 --> 00:12:05.240]  更嚴重的是
[00:12:05.240 --> 00:12:08.240]  祂可能會失去這份差事
[00:12:08.240 --> 00:12:10.240]  因為這是一份「踩屎」
[00:12:10.240 --> 00:12:13.240]  不像某些牧師
[00:12:13.240 --> 00:12:17.240]  可以在某個教會裏面很久
[00:12:17.240 --> 00:12:18.240]  不是的
[00:12:18.240 --> 00:12:21.240]  祂可能一年年都要續約
[00:12:21.240 --> 00:12:23.240]  或者再簽
[00:12:23.240 --> 00:12:24.240]  或者再講
[00:12:24.240 --> 00:12:26.240]  祂要繼續做這件事
[00:12:26.240 --> 00:12:30.240]  所以祂要在耶穌的面前
[00:12:30.240 --> 00:12:33.240]  跪拜 去俯伏
[00:12:33.240 --> 00:12:38.240]  祂要面對一個失去這份差事的風險
[00:12:38.240 --> 00:12:40.240]  但是祂似乎已經不顧一切了
[00:12:40.240 --> 00:12:42.240]  祂要用這種動作
[00:12:42.240 --> 00:12:44.240]  這種態度來表達
[00:12:44.240 --> 00:12:47.240]  祂對耶穌是誠懇的
[00:12:47.240 --> 00:12:51.240]  祂是很盼望耶穌的幫助的
[00:12:51.240 --> 00:12:56.240]  背後有一個很重要的原因
[00:12:56.240 --> 00:12:59.240]  就是一個很大的推動力
[00:12:59.240 --> 00:13:01.240]  就是祂不顧一切的
[00:13:01.240 --> 00:13:03.240]  即是俯伏在耶穌的腳前
[00:13:03.240 --> 00:13:06.240]  再三求祂
[00:13:06.240 --> 00:13:08.240]  在經文裏面有講到
[00:13:08.240 --> 00:13:10.240]  祂再三地去求耶穌
[00:13:10.240 --> 00:13:11.240]  為什麼呢
[00:13:11.240 --> 00:13:16.240]  因為祂的小女兒快要死了
[00:13:16.240 --> 00:13:18.240]  這是祂自己說出來的
[00:13:18.240 --> 00:13:20.240]  我的女兒快要死了
[00:13:20.240 --> 00:13:22.240]  我的小女兒快要死了
[00:13:22.240 --> 00:13:25.240]  小女兒的說法
[00:13:25.240 --> 00:13:28.240]  不只是表明年齡的幼嫩
[00:13:28.240 --> 00:13:30.240]  當然祂只有十二歲
[00:13:30.240 --> 00:13:31.240]  《路加福音》裏面
[00:13:31.240 --> 00:13:35.240]  同樣的經文裏面有記載的
[00:13:35.240 --> 00:13:37.240]  也不是表明祂是排行最少的
[00:13:37.240 --> 00:13:41.240]  因為祂只不過是一個獨生的女兒
[00:13:41.240 --> 00:13:44.240]  是艾魯獨生的女兒
[00:13:44.240 --> 00:13:45.240]  最主要的
[00:13:45.240 --> 00:13:47.240]  都表示這個女兒
[00:13:47.240 --> 00:13:49.240]  是艾魯的心肝寶貝
[00:13:49.240 --> 00:13:53.240]  祂非常疼愛她
[00:13:53.240 --> 00:13:55.240]  我們可能都會問
[00:13:55.240 --> 00:13:58.240]  猶太人竟然只有一個獨生女兒
[00:13:58.240 --> 00:13:59.240]  是
[00:13:59.240 --> 00:14:01.240]  這就表示艾魯
[00:14:01.240 --> 00:14:03.240]  可能他沒有再生育了
[00:14:03.240 --> 00:14:04.240]  他家裏
[00:14:04.240 --> 00:14:05.240]  或者他太太
[00:14:05.240 --> 00:14:07.240]  沒有再生育了
[00:14:07.240 --> 00:14:10.240]  只是一個這樣的女兒
[00:14:10.240 --> 00:14:13.240]  因為猶太人很注重什麼
[00:14:13.240 --> 00:14:15.240]  動男輕女
[00:14:15.240 --> 00:14:18.240]  如果家裏還沒有兒子
[00:14:18.240 --> 00:14:22.240]  他可能無論如何都會再生一個
[00:14:22.240 --> 00:14:24.240]  可能今天很多華人的家庭裏面
[00:14:24.240 --> 00:14:26.240]  都是這樣
[00:14:26.240 --> 00:14:29.240]  但是我是三角女
[00:14:29.240 --> 00:14:31.240]  我很驕傲的
[00:14:31.240 --> 00:14:35.240]  可能猶太人都會這樣
[00:14:35.240 --> 00:14:40.240]  什麼原因令他只有一個獨生的女兒呢
[00:14:40.240 --> 00:14:41.240]  這個就是
[00:14:41.240 --> 00:14:43.240]  可能他沒有再生育了
[00:14:43.240 --> 00:14:45.240]  如果這個女兒死了
[00:14:45.240 --> 00:14:49.240]  就表示他家裏沒有兒子了
[00:14:49.240 --> 00:14:51.240]  白頭人送黑頭人
[00:14:51.240 --> 00:14:55.240]  這個是經常最令人心酸的
[00:14:55.240 --> 00:14:57.240]  艾魯不願意見到
[00:14:57.240 --> 00:14:59.240]  自己他很疼愛的女兒
[00:14:59.240 --> 00:15:03.240]  竟然就這樣離去而去
[00:15:03.240 --> 00:15:04.240]  無奈了
[00:15:04.240 --> 00:15:06.240]  沒有辦法了
[00:15:06.240 --> 00:15:09.240]  他唯有來到耶穌的面前
[00:15:09.240 --> 00:15:10.240]  再生的
[00:15:10.240 --> 00:15:12.240]  即是苦伏在他面前
[00:15:12.240 --> 00:15:17.240]  再生的去求耶穌幫助他
[00:15:17.240 --> 00:15:18.240]  有人認為
[00:15:18.240 --> 00:15:20.240]  艾魯其實不用自己去
[00:15:20.240 --> 00:15:26.240]  在當時男尊女卑的猶太社會當中
[00:15:26.240 --> 00:15:28.240]  這種求人的事
[00:15:28.240 --> 00:15:31.240]  特別要這麼卑微的
[00:15:31.240 --> 00:15:35.240]  在耶穌面前跪下來求他
[00:15:35.240 --> 00:15:37.240]  這麼卑微的事
[00:15:37.240 --> 00:15:40.240]  交給家裏的女人去做就行了
[00:15:40.240 --> 00:15:42.240]  你說是不是不行呢
[00:15:42.240 --> 00:15:43.240]  是可以的
[00:15:43.240 --> 00:15:47.240]  婦女都可以來到耶穌的面前
[00:15:47.240 --> 00:15:49.240]  都可以求耶穌的
[00:15:49.240 --> 00:15:54.240]  但是為什麼艾魯自己來呢
[00:15:54.240 --> 00:15:55.240]  何況
[00:15:55.240 --> 00:15:57.240]  他還必須顧慮到
[00:15:57.240 --> 00:16:00.240]  這種求耶穌的行動
[00:16:00.240 --> 00:16:03.240]  會帶來什麼不好的後果
[00:16:03.240 --> 00:16:05.240]  但是什麼推動到他
[00:16:05.240 --> 00:16:07.240]  要來到耶穌的面前呢
[00:16:07.240 --> 00:16:10.240]  就是由於他愛女心切
[00:16:10.240 --> 00:16:13.240]  他寧可放下自己的尊嚴
[00:16:13.240 --> 00:16:15.240]  寧可不顧一切
[00:16:15.240 --> 00:16:17.240]  無論那個後果怎麼樣
[00:16:17.240 --> 00:16:19.240]  他都要來到耶穌的面前
[00:16:19.240 --> 00:16:25.240]  求耶穌教下他的愛女
[00:16:25.240 --> 00:16:28.240]  艾魯一定聽過耶穌醫人的事情
[00:16:28.240 --> 00:16:31.240]  這個當時來說是很多人都知道的
[00:16:31.240 --> 00:16:33.240]  他應該也都聽過耶穌
[00:16:33.240 --> 00:16:36.240]  按手醫治的事情
[00:16:36.240 --> 00:16:38.240]  所以他就求耶穌
[00:16:38.240 --> 00:16:41.240]  他說求你按手在我女兒身上
[00:16:41.240 --> 00:16:43.240]  必然會令到她痊癒的
[00:16:43.240 --> 00:16:46.240]  必然會令到她痊癒的
[00:16:46.240 --> 00:16:48.240]  艾魯他表現出一種
[00:16:48.240 --> 00:16:52.240]  很正常的父親愛兒女的心
[00:16:52.240 --> 00:16:56.240]  愛令到他很想親自的
[00:16:56.240 --> 00:16:58.240]  去為兒女做一些事情
[00:16:58.240 --> 00:17:01.240]  尤其是在這麼特別的時刻
[00:17:01.240 --> 00:17:04.240]  他的兒女最需要他的時候
[00:17:04.240 --> 00:17:06.240]  他可以不惜一切的
[00:17:06.240 --> 00:17:09.240]  就為他的女兒去盡力
[00:17:09.240 --> 00:17:14.240]  所以世上不是只有媽媽好
[00:17:14.240 --> 00:17:17.240]  爸爸也好
[00:17:17.240 --> 00:17:19.240]  為了兒女的時候
[00:17:19.240 --> 00:17:22.240]  很多人就好像艾魯那樣
[00:17:22.240 --> 00:17:24.240]  是一個好爸爸
[00:17:24.240 --> 00:17:28.240]  他願意為兒女而屈身
[00:17:28.240 --> 00:17:31.240]  這個是很多正常的父親
[00:17:31.240 --> 00:17:34.240]  正常的做法
[00:17:34.240 --> 00:17:36.240]  是一個很正常的情況
[00:17:36.240 --> 00:17:39.240]  很多時候做父親的
[00:17:39.240 --> 00:17:42.240]  一個很硬朗的外表
[00:17:42.240 --> 00:17:44.240]  會令到旁人
[00:17:44.240 --> 00:17:46.240]  或者令到兒女也好
[00:17:46.240 --> 00:17:47.240]  家人也好
[00:17:47.240 --> 00:17:50.240]  看不到他們一種柔軟的內心
[00:17:50.240 --> 00:17:53.240]  但是只要在兒女有需要的時候
[00:17:53.240 --> 00:17:55.240]  他們就會挺身而出
[00:17:55.240 --> 00:17:56.240]  我們就可以看到
[00:17:56.240 --> 00:17:58.240]  好像艾魯那樣
[00:17:58.240 --> 00:18:00.240]  正常而真實的父親
[00:18:00.240 --> 00:18:02.240]  其實就在面前
[00:18:02.240 --> 00:18:05.240]  他就可以為女兒
[00:18:05.240 --> 00:18:10.240]  為他的兒女去遮風擋雨
[00:18:10.240 --> 00:18:13.240]  艾魯平日為人怎樣呢
[00:18:13.240 --> 00:18:15.240]  聖經就沒有很清楚的
[00:18:15.240 --> 00:18:17.240]  或者很詳細的去介紹
[00:18:17.240 --> 00:18:20.240]  但是作為一個管會堂的
[00:18:20.240 --> 00:18:23.240]  會堂裏面的事務
[00:18:23.240 --> 00:18:25.240]  所有的事情都要經他的手
[00:18:25.240 --> 00:18:27.240]  他一定是一個比較
[00:18:27.240 --> 00:18:28.240]  外在上
[00:18:28.240 --> 00:18:32.240]  看起來很硬朗的一個漢子
[00:18:32.240 --> 00:18:34.240]  但是就在他女兒
[00:18:34.240 --> 00:18:36.240]  隨危的時候
[00:18:36.240 --> 00:18:38.240]  很需要的時候
[00:18:38.240 --> 00:18:40.240]  他表露出來的
[00:18:40.240 --> 00:18:45.240]  不只是一個慈愛的一種內心
[00:18:45.240 --> 00:18:47.240]  要求他的
[00:18:47.240 --> 00:18:51.240]  特別是需要信心的一種表現
[00:18:51.240 --> 00:18:53.240]  為了他寶貝的女兒
[00:18:53.240 --> 00:18:55.240]  他必定曾經
[00:18:55.240 --> 00:18:56.240]  我相信
[00:18:56.240 --> 00:18:58.240]  尋求過很多的醫生
[00:18:58.240 --> 00:19:01.240]  來醫好他的女兒
[00:19:01.240 --> 00:19:03.240]  否則不會到這一刻
[00:19:03.240 --> 00:19:04.240]  就快死了
[00:19:04.240 --> 00:19:07.240]  才出來找耶穌的
[00:19:07.240 --> 00:19:10.240]  相信之前他已經努力過的
[00:19:10.240 --> 00:19:12.240]  正如我們之前講過的
[00:19:12.240 --> 00:19:14.240]  他來要求耶穌
[00:19:14.240 --> 00:19:15.240]  他有很多的顧忌
[00:19:15.240 --> 00:19:17.240]  所以可能令他卻步的
[00:19:17.240 --> 00:19:19.240]  他有很多的考慮
[00:19:19.240 --> 00:19:21.240]  我要不要去求這位
[00:19:21.240 --> 00:19:22.240]  不明醫呢
[00:19:22.240 --> 00:19:24.240]  很多人說他醫好很多人
[00:19:24.240 --> 00:19:27.240]  但是我有這些顧慮
[00:19:27.240 --> 00:19:28.240]  但是最後呢
[00:19:28.240 --> 00:19:30.240]  由於他必須相信
[00:19:30.240 --> 00:19:34.240]  耶穌是可以救他的女兒的
[00:19:34.240 --> 00:19:36.240]  可以醫好他的女兒的
[00:19:36.240 --> 00:19:38.240]  是正確的那一位
[00:19:38.240 --> 00:19:40.240]  因此他就可以
[00:19:40.240 --> 00:19:41.240]  撫撫在耶穌的面前
[00:19:41.240 --> 00:19:43.240]  再三地求耶穌
[00:19:43.240 --> 00:19:47.240]  不顧一切的後果
[00:19:47.240 --> 00:19:50.240]  因著他這種信心的表現
[00:19:50.240 --> 00:19:52.240]  耶穌是很願意
[00:19:52.240 --> 00:19:56.240]  和他一起去醫治他的女兒
[00:19:56.240 --> 00:19:57.240]  但是呢
[00:19:57.240 --> 00:19:59.240]  偏偏之間就有很多的難阻
[00:19:59.240 --> 00:20:02.240]  原來有一個事情
[00:20:02.240 --> 00:20:03.240]  就是聖經說
[00:20:03.240 --> 00:20:05.240]  很多人跟隨耶穌
[00:20:05.240 --> 00:20:07.240]  即是擠擁耶穌
[00:20:07.240 --> 00:20:09.240]  可以想像這個行程
[00:20:09.240 --> 00:20:11.240]  已經被拖慢了
[00:20:11.240 --> 00:20:13.240]  誰知道呢
[00:20:13.240 --> 00:20:16.240]  在中間還殺出一個女人
[00:20:16.240 --> 00:20:18.240]  剛才我們讀的經文當中
[00:20:18.240 --> 00:20:19.240]  切斷的那一段
[00:20:19.240 --> 00:20:22.240]  其實就是在說這個女人
[00:20:22.240 --> 00:20:25.240]  這個女人患了血流
[00:20:25.240 --> 00:20:29.240]  她需要耶穌去醫治她
[00:20:29.240 --> 00:20:30.240]  但是她也不敢
[00:20:30.240 --> 00:20:31.240]  直接地去求耶穌
[00:20:31.240 --> 00:20:33.240]  她是偷偷地去摸耶穌的
[00:20:33.240 --> 00:20:35.240]  她所做的這一切的事情
[00:20:35.240 --> 00:20:37.240]  就令到耶穌的行程
[00:20:37.240 --> 00:20:39.240]  更加被拖慢了
[00:20:39.240 --> 00:20:42.240]  雖然聖經沒有說明
[00:20:42.240 --> 00:20:45.240]  而且醫治那個婦女的時間
[00:20:45.240 --> 00:20:47.240]  前後有多少的時間
[00:20:47.240 --> 00:20:49.240]  我相信不是一會兒
[00:20:49.240 --> 00:20:51.240]  但是可想而知
[00:20:51.240 --> 00:20:53.240]  艾佬這個當事人的心
[00:20:53.240 --> 00:20:55.240]  有多急
[00:20:55.240 --> 00:20:57.240]  就算一分鐘
[00:20:57.240 --> 00:20:59.240]  就算幾秒鐘都好
[00:20:59.240 --> 00:21:01.240]  對於一個心裡面
[00:21:01.240 --> 00:21:03.240]  超級的人來說
[00:21:03.240 --> 00:21:05.240]  是覺得很長的
