
[00:00:00.000 --> 00:00:01.780]  弟兄姊妹祝你平安
[00:01:15.180 --> 00:01:17.980]  你們的祈禱會不會多了
[00:01:17.980 --> 00:01:20.280]  同時間你有沒有想到一個問題
[00:01:20.280 --> 00:01:21.720]  COVID-19發生
[00:01:21.720 --> 00:01:24.080]  帶來我們很多生活上的不便
[00:01:24.080 --> 00:01:26.220]  甚至很多的擔憂
[00:01:26.220 --> 00:01:30.100]  這段期間我探望我媽媽是很不容易
[00:01:30.100 --> 00:01:34.960]  我看到她透過互聯網
[00:01:34.960 --> 00:01:38.540]  一些手機去看她
[00:01:38.540 --> 00:01:39.800]  我媽媽一直很開心
[00:01:39.800 --> 00:01:40.940]  有一次跟她聊天的時候
[00:01:40.940 --> 00:01:43.240]  因為很短時間沒有探望她
[00:01:43.240 --> 00:01:47.180]  她就突然間在電話裡大聲痛哭
[00:01:47.180 --> 00:01:49.580]  我覺得那一剎那是很痛
[00:01:49.580 --> 00:01:51.320]  難以避免會問
[00:01:51.320 --> 00:01:52.420]  為什麼在這個時間
[00:01:52.420 --> 00:01:53.880]  我媽媽在老人院的時候
[00:01:53.880 --> 00:01:56.360]  會有這個禁見令
[00:01:56.360 --> 00:01:57.660]  我看不到她
[00:01:57.660 --> 00:01:59.520]  我們有很多很多的問題
[00:01:59.520 --> 00:02:00.760]  可能是你的工作
[00:02:00.760 --> 00:02:02.160]  可能是你的生意
[00:02:02.160 --> 00:02:03.620]  可能是你的退休金
[00:02:03.620 --> 00:02:05.300]  可能是你的親人
[00:02:05.300 --> 00:02:06.040]  可能是香港
[00:02:06.040 --> 00:02:07.160]  我聽過一個朋友說
[00:02:07.160 --> 00:02:08.900]  弟兄說
[00:02:08.900 --> 00:02:11.240]  家人在香港要離去
[00:02:11.240 --> 00:02:13.040]  平時一定會飛去
[00:02:13.040 --> 00:02:14.140]  一輩子移民過來
[00:02:14.140 --> 00:02:15.440]  就想著有些什麼
[00:02:15.440 --> 00:02:16.980]  我對不起父母
[00:02:16.980 --> 00:02:18.280]  孝敬孝不到他
[00:02:18.280 --> 00:02:20.440]  他有些什麼我一定要飛過去
[00:02:20.440 --> 00:02:21.880]  但是怎知道COVID-19發生
[00:02:21.880 --> 00:02:23.180]  你飛不到過去
[00:02:23.180 --> 00:02:24.580]  眼淚深淚流
[00:02:24.580 --> 00:02:26.480]  可能你不開心了一段時間
[00:02:26.480 --> 00:02:27.820]  但是你的祈禱
[00:02:27.820 --> 00:02:29.720]  你會祈什麼呢?
[00:02:29.720 --> 00:02:31.580]  神在你心目中
[00:02:31.580 --> 00:02:32.560]  在你這一剎那
[00:02:32.560 --> 00:02:33.620]  是不是掌管你的生命
[00:02:33.620 --> 00:02:35.420]  是不是掌管這個世界
[00:02:35.420 --> 00:02:36.500]  但是同時間
[00:02:36.500 --> 00:02:38.500]  在這個疫情當中
[00:02:38.500 --> 00:02:39.600]  你又會問
[00:02:39.600 --> 00:02:41.300]  神是不是愛呢?
[00:02:41.300 --> 00:02:42.660]  所以今天跟大家分享
[00:02:42.660 --> 00:02:48.700]  這個神愛的掌管
[00:02:48.700 --> 00:02:51.600]  透過主禱文跟大家分享
[00:02:51.600 --> 00:02:54.180]  我覺得主禱文對我自己
[00:02:54.180 --> 00:02:55.940]  是一個很大的提醒
[00:02:55.940 --> 00:02:57.140]  為什麼呢?
[00:02:57.140 --> 00:02:59.280]  因為主禱文的上文下理
[00:02:59.280 --> 00:03:01.120]  特別是先講到
[00:03:01.120 --> 00:03:03.920]  當時耶穌在祂第一次的講道
[00:03:03.920 --> 00:03:05.620]  登山補訓當中
[00:03:05.620 --> 00:03:09.760]  祂就這樣向當時一些
[00:03:09.760 --> 00:03:10.960]  自以為意
[00:03:10.960 --> 00:03:13.900]  可能是一些文士、快才人
[00:03:13.900 --> 00:03:15.040]  他們這樣說
[00:03:15.040 --> 00:03:17.840]  在上文那裡
[00:03:17.840 --> 00:03:19.400]  論到你們的施捨
[00:03:19.400 --> 00:03:21.500]  論到你們的祈禱
[00:03:21.500 --> 00:03:22.740]  施捨、祈禱
[00:03:22.740 --> 00:03:24.040]  都是在當時
[00:03:24.040 --> 00:03:25.580]  覺得在道德上
[00:03:25.580 --> 00:03:27.440]  在宗教的情操上
[00:03:27.440 --> 00:03:28.640]  是很高
[00:03:28.640 --> 00:03:30.880]  很跟從神的人才會這樣做
[00:03:30.880 --> 00:03:32.980]  窮人你去施捨
[00:03:32.980 --> 00:03:34.920]  十字路口你去祈禱
[00:03:34.920 --> 00:03:36.120]  是很好的
[00:03:36.120 --> 00:03:37.920]  但是竟然
[00:03:37.920 --> 00:03:39.160]  耶穌說
[00:03:39.160 --> 00:03:41.720]  你的施捨、你的祈禱
[00:03:41.720 --> 00:03:42.900]  是不得祂的喜悅
[00:03:42.900 --> 00:03:43.700]  為什麼呢?
[00:03:43.700 --> 00:03:45.800]  因為耶穌這樣形容
[00:03:45.800 --> 00:03:46.800]  在《和學本》
[00:03:46.800 --> 00:03:49.900]  說這些都是假冒為善
[00:03:49.900 --> 00:03:51.340]  甚至在新漢語
[00:03:51.340 --> 00:03:52.560]  更加白一點
[00:03:52.560 --> 00:03:55.900]  祂說這些是偽君子的行為
[00:03:55.900 --> 00:03:59.140]  我就在想
[00:03:59.140 --> 00:04:01.040]  會不會今天
[00:04:01.040 --> 00:04:03.040]  我們作為基督徒
[00:04:03.040 --> 00:04:05.980]  我們也同樣犯上這樣的錯誤
[00:04:05.980 --> 00:04:09.320]  在我們表面的宗教生活
[00:04:09.320 --> 00:04:10.620]  我們的祈禱當中
[00:04:10.620 --> 00:04:12.480]  在我們私底下的祈禱當中
[00:04:12.480 --> 00:04:14.820]  可能我們也犯上同一個錯誤
[00:04:14.820 --> 00:04:16.420]  我們所要的東西
[00:04:16.420 --> 00:04:18.520]  原來是很自我的
[00:04:18.520 --> 00:04:20.460]  我們經常說主啊主啊主啊
[00:04:20.460 --> 00:04:23.160]  其實我們未必想神掌管我們的生命
[00:04:23.160 --> 00:04:24.940]  我們可能想透過祈禱
[00:04:24.940 --> 00:04:26.000]  我們反過來
[00:04:26.000 --> 00:04:27.900]  去掌管神的生命
[00:04:27.900 --> 00:04:30.540]  所以在這個上文下理
[00:04:30.540 --> 00:04:32.580]  他也提到禁食
[00:04:32.580 --> 00:04:34.140]  今天我看你們一年
[00:04:34.140 --> 00:04:35.940]  可能不是很多次禁食
[00:04:35.940 --> 00:04:37.780]  但是連禁食
[00:04:37.780 --> 00:04:41.320]  這些這麼高尚的宗教情操
[00:04:41.320 --> 00:04:43.120]  耶穌也是這樣說他們
[00:04:43.120 --> 00:04:45.120]  你在面上戴著袖戎
[00:04:45.120 --> 00:04:46.560]  但是你這種袖戎
[00:04:46.560 --> 00:04:48.460]  是給別人看的
[00:04:48.460 --> 00:04:49.960]  你得到他們的獎賞
[00:04:49.960 --> 00:04:52.020]  但是耶穌同樣說他們
[00:04:52.020 --> 00:04:54.220]  是假冒為善
[00:04:54.220 --> 00:04:55.560]  偽君子
[00:04:55.560 --> 00:04:57.940]  就在這樣的上文下理之下
[00:04:57.940 --> 00:05:00.340]  去說究竟基督徒的祈禱
[00:05:00.340 --> 00:05:02.140]  有沒有分別
[00:05:02.140 --> 00:05:03.100]  今天我想
[00:05:03.100 --> 00:05:05.140]  我在COVID-19的祈禱
[00:05:05.140 --> 00:05:06.980]  當我見到我媽媽這樣子的時候
[00:05:06.980 --> 00:05:09.140]  我的祈禱有沒有分別
[00:05:09.140 --> 00:05:11.320]  是不是和一個未信主的人
[00:05:11.320 --> 00:05:12.580]  或者其他宗教的人
[00:05:12.580 --> 00:05:14.680]  當他媽媽也在同一個老人院的時候
[00:05:14.680 --> 00:05:16.780]  他也可能在旁邊祈禱的時候
[00:05:16.780 --> 00:05:17.780]  我和他的祈禱
[00:05:17.780 --> 00:05:19.820]  其實有沒有分別
[00:05:19.820 --> 00:05:21.160]  我真的擔心
[00:05:21.160 --> 00:05:22.620]  你們沒有分別的時候
[00:05:22.620 --> 00:05:25.600]  我的信仰
[00:05:25.600 --> 00:05:27.600]  是不是真是神所起的信仰
[00:05:27.600 --> 00:05:29.500]  但是今天耶穌提醒我們
[00:05:29.500 --> 00:05:31.300]  祂說你們禱告的時候
[00:05:31.300 --> 00:05:32.800]  第七節第六章
[00:05:32.800 --> 00:05:34.740]  不要像外族人那樣
[00:05:34.740 --> 00:05:36.740]  說話空洞
[00:05:36.740 --> 00:05:37.980]  我用我
[00:05:37.980 --> 00:05:38.540]  現在你
[00:05:38.540 --> 00:05:40.340]  OK
[00:05:40.340 --> 00:05:41.640]  不要像
[00:05:41.640 --> 00:05:45.340]  他們以為話多了就必蒙誰聽
[00:05:45.340 --> 00:05:46.880]  不要像他們那樣
[00:05:46.880 --> 00:05:48.780]  因為你們祈求以先
[00:05:48.780 --> 00:05:49.880]  你們的父
[00:05:49.880 --> 00:05:52.680]  以知道你們的需要
[00:05:52.680 --> 00:05:54.760]  一個對比
[00:05:54.760 --> 00:05:57.820]  將基督徒和非基督徒做一個對比
[00:05:57.820 --> 00:06:00.760]  就是你不要像他們那樣祈禱
[00:06:00.760 --> 00:06:02.660]  他們其他人那樣祈禱
[00:06:02.660 --> 00:06:04.360]  你和他們差不多
[00:06:04.360 --> 00:06:06.240]  都很多話說
[00:06:06.240 --> 00:06:07.740]  但是你的目的
[00:06:07.740 --> 00:06:14.100]  最後都是希望神必蒙誰聽
[00:06:14.100 --> 00:06:14.940]  我想
[00:06:14.940 --> 00:06:16.880]  很自然吧
[00:06:16.880 --> 00:06:18.880]  剛才我說過什麼時候我們會祈禱
[00:06:18.880 --> 00:06:20.280]  是我們最有需要的時候
[00:06:20.280 --> 00:06:21.680]  我不知道第一次祈禱是什麼時候
[00:06:21.680 --> 00:06:23.180]  還記得第一次祈禱是什麼時候嗎
[00:06:23.180 --> 00:06:23.960]  記得嗎
[00:06:23.960 --> 00:06:25.260]  祈禱什麼內容
[00:06:25.260 --> 00:06:26.160]  我很記得
[00:06:26.160 --> 00:06:27.160]  我第一次祈禱的時候
[00:06:27.160 --> 00:06:28.180]  我還沒有信耶穌
[00:06:28.180 --> 00:06:30.700]  當時是考大學
[00:06:30.700 --> 00:06:32.100]  HSC的時候
[00:06:32.100 --> 00:06:34.100]  我全年成績都非常好
[00:06:34.100 --> 00:06:35.000]  坐定一顆鹿
[00:06:35.000 --> 00:06:35.900]  想著那一年
[00:06:35.900 --> 00:06:37.940]  希望可以拿全校第一
[00:06:37.940 --> 00:06:39.360]  拿Ducks of the Year
[00:06:39.360 --> 00:06:41.100]  因為這個是當時我的需要
[00:06:41.100 --> 00:06:42.440]  是當時我的夢想
[00:06:42.440 --> 00:06:45.780]  我的人生就好像為了這個標榜去跑
[00:06:45.780 --> 00:06:47.100]  這是我的需要
[00:06:47.100 --> 00:06:48.440]  但是誰不知
[00:06:48.440 --> 00:06:50.980]  做蜜蜂人
[00:06:50.980 --> 00:06:52.840]  神就安排了一個
[00:06:52.840 --> 00:06:55.520]  和我那一年叮噹碼頭的人
[00:06:55.520 --> 00:06:56.420]  和我一起
[00:06:56.420 --> 00:06:58.760]  我整年都放不下
[00:06:58.760 --> 00:07:00.860]  我心裡面很驚恐
[00:07:00.860 --> 00:07:01.660]  所以
[00:07:01.660 --> 00:07:02.560]  不信神的我
[00:07:02.560 --> 00:07:03.520]  竟然臨考試之前
[00:07:03.520 --> 00:07:04.520]  我就做了這個祈禱
[00:07:04.520 --> 00:07:05.120]  第一次祈禱
[00:07:05.120 --> 00:07:06.200]  我說神啊神啊
[00:07:06.200 --> 00:07:07.760]  如果祂真的存在
[00:07:07.760 --> 00:07:08.700]  祢應該是公義的
[00:07:08.700 --> 00:07:09.360]  如果祂真的存在
[00:07:09.360 --> 00:07:10.000]  祢應該是公平的
[00:07:10.000 --> 00:07:11.460]  如果祢是公義公平的神
[00:07:11.460 --> 00:07:12.760]  應該
[00:07:12.760 --> 00:07:13.900]  應該
[00:07:13.900 --> 00:07:15.700]  made a fair win
[00:07:15.700 --> 00:07:17.780]  沒有理由讓祂留班
[00:07:17.780 --> 00:07:19.500]  我這個同學原來是留班的
[00:07:19.500 --> 00:07:22.780]  大家聽我分享可能聽過
[00:07:22.780 --> 00:07:24.540]  他成績非常之好
[00:07:24.540 --> 00:07:26.520]  所有的學校都入讀
[00:07:26.520 --> 00:07:28.820]  唯獨雪梨大學的醫科入不到
[00:07:28.820 --> 00:07:30.580]  有什麼人會入不到雪梨大學醫科
[00:07:30.580 --> 00:07:31.960]  入不到而去留班
[00:07:31.960 --> 00:07:34.060]  你的兒子如果入不到雪梨大學醫科
[00:07:34.060 --> 00:07:35.660]  你就叫他讀New South的醫科
[00:07:35.660 --> 00:07:36.720]  你不會叫他留班
[00:07:36.720 --> 00:07:39.060]  但是他自己留班
[00:07:39.060 --> 00:07:40.800]  當時我想不明白
[00:07:40.800 --> 00:07:42.060]  當時我的需要
[00:07:42.060 --> 00:07:43.460]  就是這樣想
[00:07:43.460 --> 00:07:45.060]  我和神禱告
[00:07:45.060 --> 00:07:46.540]  如果你真的公平的時候
[00:07:46.540 --> 00:07:49.500]  如果我真的可以考第一的時候
[00:07:49.500 --> 00:07:50.840]  我會回教會
[00:07:50.840 --> 00:07:53.540]  但是當時這個所謂的需要
[00:07:53.540 --> 00:07:56.580]  帶來的原來是我自己的黑暗
[00:07:56.580 --> 00:07:59.140]  因為原來過了需要的難關
[00:07:59.140 --> 00:08:00.880]  你又再沒有想起神
[00:08:00.880 --> 00:08:03.120]  我們往往作為基督徒也是
[00:08:03.120 --> 00:08:04.520]  想其中一套
[00:08:04.520 --> 00:08:06.980]  完了神又放在一旁
[00:08:06.980 --> 00:08:08.980]  但是神有祂的方法
[00:08:08.980 --> 00:08:12.060]  在祂天上看下來我的需要
[00:08:12.060 --> 00:08:13.600]  就是透過這個經歷
[00:08:13.600 --> 00:08:15.900]  讓我知道自己是多麼空虛
[00:08:15.900 --> 00:08:17.860]  你拿了第一又如何
[00:08:17.860 --> 00:08:20.040]  你身上有很多錢又如何
[00:08:20.040 --> 00:08:22.700]  很多的名成利就又如何
[00:08:22.700 --> 00:08:25.140]  有一天你都要見祂面
[00:08:25.140 --> 00:08:27.540]  所以當時很孤單寂寞的我
[00:08:27.540 --> 00:08:28.980]  我就開始思考生命
[00:08:28.980 --> 00:08:30.840]  我就明白今天這裡所說
[00:08:30.840 --> 00:08:33.420]  原來我們的天父
[00:08:33.420 --> 00:08:35.080]  在我們未祈禱之前
[00:08:35.080 --> 00:08:36.720]  祂知道我們的需要
[00:08:36.720 --> 00:08:39.960]  多過我自己知道我的需要
[00:08:39.960 --> 00:08:41.420]  但是今天
[00:08:41.420 --> 00:08:45.100]  往往我們都是很期待別人知道我們的需要
[00:08:45.100 --> 00:08:46.420]  在生活上
[00:08:46.420 --> 00:08:48.700]  我太太在後面
[00:08:48.700 --> 00:08:49.400]  但是也沒有辦法
[00:08:49.400 --> 00:08:50.760]  我也要把她擺出來
[00:08:50.760 --> 00:08:52.340]  把她擺上台
[00:08:52.340 --> 00:08:55.100]  夫婦之間往往的爭拗
[00:08:55.100 --> 00:08:59.180]  是你期待對方知道你的需要
[00:08:59.180 --> 00:09:02.100]  但是往往的落差實在太大
[00:09:02.100 --> 00:09:03.980]  不用我說你也應該知道
[00:09:03.980 --> 00:09:05.540]  結婚幾十年
[00:09:05.540 --> 00:09:07.380]  那我就說
[00:09:07.380 --> 00:09:08.440]  真是愚蠢
[00:09:08.440 --> 00:09:12.960]  幾十年都是靠一些錯誤
[00:09:12.960 --> 00:09:14.560]  從錯誤中學習
[00:09:14.560 --> 00:09:16.860]  但是都未能夠完全掌握
[00:09:16.860 --> 00:09:18.320]  多數都是猜
[00:09:18.320 --> 00:09:19.820]  猜我太太什麼需要
[00:09:19.820 --> 00:09:21.520]  猜對了
[00:09:21.520 --> 00:09:22.720]  今天這次猜對了
[00:09:22.720 --> 00:09:23.560]  猜錯了
[00:09:23.560 --> 00:09:25.000]  我也不知道你生什麼氣
[00:09:25.000 --> 00:09:25.860]  但是我問你
[00:09:25.860 --> 00:09:27.000]  我做錯了什麼
[00:09:27.000 --> 00:09:28.040]  你又不出聲
[00:09:28.040 --> 00:09:30.300]  因為你覺得我要知道我的需要
[00:09:30.300 --> 00:09:31.940]  但是今天經文當中
[00:09:31.940 --> 00:09:36.200]  原來唯一知道我們最內心的需要
[00:09:36.200 --> 00:09:37.780]  最真實的需要
[00:09:37.780 --> 00:09:39.940]  是我們的天父
[00:09:39.940 --> 00:09:41.640]  但很奇怪
[00:09:41.640 --> 00:09:43.580]  當耶穌回答他們的時候
[00:09:43.580 --> 00:09:45.420]  祂不是提醒他們的時候
[00:09:45.420 --> 00:09:47.080]  不是提醒你祈禱
[00:09:47.080 --> 00:09:48.720]  祂一定是垂聽
[00:09:48.720 --> 00:09:49.820]  祂不是這樣說
[00:09:49.820 --> 00:09:50.860]  祂避開了
[00:09:50.860 --> 00:09:51.760]  祂反而說
[00:09:51.760 --> 00:09:53.620]  因為你祈禱以前
[00:09:53.620 --> 00:09:56.120]  你們的父已經知道你的需要
[00:09:56.120 --> 00:09:56.760]  他們心想
[00:09:56.760 --> 00:09:58.500]  祂知道是不行的
[00:09:58.500 --> 00:09:59.260]  祂知道之後
[00:09:59.260 --> 00:10:00.800]  祂是否真的會批准
[00:10:00.800 --> 00:10:01.500]  祂是否要給先
[00:10:01.500 --> 00:10:02.600]  祂是否會領先
[00:10:02.600 --> 00:10:03.800]  你告訴我
[00:10:03.800 --> 00:10:06.180]  因為我上教會有兩種不同的聲音
[00:10:06.180 --> 00:10:07.540]  有時候上教會有些人說
[00:10:07.540 --> 00:10:09.180]  祈禱不是改變神
[00:10:09.180 --> 00:10:10.640]  是改變什麼
[00:10:10.640 --> 00:10:11.740]  改變你
[00:10:11.740 --> 00:10:13.480]  有沒有聽過
[00:10:13.480 --> 00:10:15.420]  沒有反應的
[00:10:15.420 --> 00:10:16.920]  第一次在這裡聽
[00:10:16.920 --> 00:10:18.080]  祈禱不是改變神
[00:10:18.080 --> 00:10:19.780]  因為神有心 人有定義
[00:10:19.780 --> 00:10:20.880]  你怎麼會改變神呢
[00:10:20.880 --> 00:10:21.820]  你是誰
[00:10:21.820 --> 00:10:23.380]  所以是改變你的態度
[00:10:23.380 --> 00:10:24.760]  但是一言于事
[00:10:24.760 --> 00:10:25.460]  你的心想
[00:10:25.460 --> 00:10:26.260]  又不是
[00:10:26.260 --> 00:10:27.320]  我覺得有時候我祈禱
[00:10:27.320 --> 00:10:28.700]  神又好像聽
[00:10:28.700 --> 00:10:30.560]  真的神又好像聽
[00:10:30.560 --> 00:10:31.860]  很眷顧我
[00:10:31.860 --> 00:10:33.860]  那究竟是誰呢
[00:10:33.860 --> 00:10:35.100]  究竟祂是聽
[00:10:35.100 --> 00:10:36.300]  還是祂不聽
[00:10:36.300 --> 00:10:37.660]  還是怎麼樣呢
[00:10:37.660 --> 00:10:39.440]  耶穌在這裡沒有直接回答
[00:10:39.440 --> 00:10:41.740]  但是祂反而很清楚的告訴我們
[00:10:41.740 --> 00:10:43.000]  就是叫我們去思考
[00:10:43.000 --> 00:10:44.480]  什麼是我們的需要
[00:10:44.480 --> 00:10:45.140]  祂說
[00:10:45.140 --> 00:10:46.140]  你的父
[00:10:46.140 --> 00:10:47.520]  知道你的需要
[00:10:47.520 --> 00:10:49.080]  再奇怪想一想
[00:10:49.080 --> 00:10:50.640]  耶穌祂竟然不是說
[00:10:50.640 --> 00:10:51.680]  我的父
[00:10:51.680 --> 00:10:52.520]  竟然不是說
[00:10:52.520 --> 00:10:53.520]  你的神
[00:10:53.520 --> 00:10:55.080]  祂說你們的父
[00:10:55.080 --> 00:10:57.480]  祂用一個父親的形容詞去形容
[00:10:57.480 --> 00:10:58.180]  就是說
[00:10:58.180 --> 00:10:59.420]  在你祈禱之前
[00:10:59.420 --> 00:11:00.460]  你要先知道
[00:11:00.460 --> 00:11:02.560]  這位你祈禱的對象
[00:11:02.560 --> 00:11:04.260]  祂不單只是神
[00:11:04.260 --> 00:11:06.460]  不要神那麼遠
[00:11:06.460 --> 00:11:08.300]  祂是很親近的父
[00:11:08.300 --> 00:11:10.240]  祂是很愛你的父
[00:11:10.240 --> 00:11:12.340]  祂是知道你需要的父
[00:11:12.340 --> 00:11:13.740]  今天我們作為父親的
[00:11:13.740 --> 00:11:14.740]  作為母親的
[00:11:14.740 --> 00:11:15.840]  你發覺我們在家裡
[00:11:15.840 --> 00:11:16.700]  經常跟兒子吵架
[00:11:16.700 --> 00:11:17.640]  吵什麼呢
[00:11:17.640 --> 00:11:19.740]  兒子不要打機打到這麼晚了
[00:11:19.740 --> 00:11:20.480]  不是很晚
[00:11:20.480 --> 00:11:21.340]  你幾點睡
[00:11:21.340 --> 00:11:23.640]  五點
[00:11:23.640 --> 00:11:27.280]  這個不是你需要的兒子
[00:11:27.280 --> 00:11:28.720]  但是兒子覺得什麼
[00:11:28.720 --> 00:11:29.660]  這個才是我的需要
[00:11:29.660 --> 00:11:31.460]  你不要跟我拔刷子
[00:11:31.460 --> 00:11:32.760]  我拔刷子我翻臉
[00:11:32.760 --> 00:11:34.120]  你現在出走
[00:11:34.120 --> 00:11:34.900]  兒子
[00:11:34.900 --> 00:11:36.060]  你不要跟一些
[00:11:36.060 --> 00:11:37.520]  不是那麼好的人來往
[00:11:37.520 --> 00:11:38.500]  他對你
[00:11:38.500 --> 00:11:39.800]  不是真的有興趣
[00:11:39.800 --> 00:11:41.100]  他想要其他的東西
[00:11:41.100 --> 00:11:42.400]  我不管
[00:11:42.400 --> 00:11:43.160]  兒子
[00:11:43.160 --> 00:11:44.240]  這個不是你需要
[00:11:44.240 --> 00:11:45.700]  他不聽
[00:11:45.700 --> 00:11:47.740]  今天原來我們都一樣
[00:11:47.740 --> 00:11:48.800]  我昨天
[00:11:48.800 --> 00:11:49.440]  我太太
[00:11:49.440 --> 00:11:50.040]  還是前天
[00:11:50.040 --> 00:11:52.080]  我太太給了一個訊息
[00:11:52.080 --> 00:11:53.140]  YouTube
[00:11:53.140 --> 00:11:54.480]  很短的
[00:11:54.480 --> 00:11:57.520]  介紹香港一個很熟悉的明星
[00:11:57.520 --> 00:11:59.140]  如果你在那個時代
[00:11:59.140 --> 00:12:01.380]  叫做黃秋生
[00:12:01.380 --> 00:12:02.260]  原來
[00:12:02.260 --> 00:12:03.520]  他要離開香港
[00:12:03.520 --> 00:12:06.560]  去台灣繼續他的影藝事業
[00:12:06.560 --> 00:12:08.720]  他那段片段不是很長
[00:12:08.720 --> 00:12:10.060]  他說到他大坑有一間房子
[00:12:10.060 --> 00:12:10.900]  兩千多呎
[00:12:10.900 --> 00:12:12.260]  現在要賣掉了
[00:12:12.260 --> 00:12:14.060]  他就在那裡收拾房子
[00:12:14.060 --> 00:12:16.000]  他說他家裡有十幾個結他
[00:12:16.000 --> 00:12:17.040]  見到第一個
[00:12:17.040 --> 00:12:17.440]  對
[00:12:17.440 --> 00:12:18.240]  買
[00:12:18.240 --> 00:12:19.440]  當時有錢
[00:12:19.440 --> 00:12:21.780]  開始有名氣
[00:12:21.780 --> 00:12:23.100]  所以又拿很多獎
[00:12:23.100 --> 00:12:24.500]  見第二個又買
[00:12:24.500 --> 00:12:25.480]  買了十幾個
[00:12:25.480 --> 00:12:28.020]  差不多整個通靈比都買了
[00:12:28.020 --> 00:12:29.980]  之後紅酒一箱箱
[00:12:29.980 --> 00:12:31.820]  每天一瓶
[00:12:31.820 --> 00:12:32.880]  燈紅酒綠
[00:12:32.880 --> 00:12:35.420]  當時覺得世界在他手裡
[00:12:35.420 --> 00:12:36.860]  所有需要他滿足
[00:12:36.860 --> 00:12:37.860]  但今天
[00:12:37.860 --> 00:12:39.160]  當他離開這個地方
[00:12:39.160 --> 00:12:40.220]  他要丟掉的時候
[00:12:40.220 --> 00:12:41.260]  這個不要的時候
[00:12:41.260 --> 00:12:42.800]  他反問自己的問題
[00:12:42.800 --> 00:12:43.560]  他就說
[00:12:43.560 --> 00:12:46.260]  其實這些不是我需要的
[00:12:46.260 --> 00:12:47.900]  我現在才知道
[00:12:47.900 --> 00:12:50.100]  什麼是我不需要
[00:12:50.100 --> 00:12:51.200]  但弟兄姊妹
[00:12:51.200 --> 00:12:53.400]  這個很吊詭
[00:12:53.400 --> 00:12:55.140]  我們有沒有問我們自己
[00:12:55.140 --> 00:12:57.140]  什麼是我們不需要呢
[00:12:57.140 --> 00:12:58.240]  當我想的時候
[00:12:58.240 --> 00:12:59.720]  是呀 主呀
[00:12:59.720 --> 00:13:00.980]  我祈禱的時候
[00:13:00.980 --> 00:13:02.440]  原來我和那些未信的人
[00:13:02.440 --> 00:13:04.120]  都很相似
[00:13:04.120 --> 00:13:05.320]  都是祈
[00:13:05.320 --> 00:13:06.820]  我希望我媽媽可以順利
[00:13:06.820 --> 00:13:08.160]  我希望我見到媽媽
[00:13:08.160 --> 00:13:09.820]  我希望我媽媽可以出來
[00:13:09.820 --> 00:13:11.760]  我也是祈
[00:13:11.760 --> 00:13:13.300]  所有身體健康
[00:13:13.300 --> 00:13:14.360]  周圍周遭的
[00:13:14.360 --> 00:13:15.160]  我自己的
[00:13:15.160 --> 00:13:16.260]  都是祈那些
[00:13:16.260 --> 00:13:16.960]  其實那些人
[00:13:16.960 --> 00:13:17.840]  其他人都不可以這樣祈
[00:13:17.840 --> 00:13:19.500]  是不是
[00:13:19.500 --> 00:13:20.700]  但反而倒過來
[00:13:20.700 --> 00:13:21.400]  有一天
[00:13:21.400 --> 00:13:23.340]  我真的幻想COVID
[00:13:23.340 --> 00:13:24.800]  Are you prepared?
[00:13:24.800 --> 00:13:26.180]  Are you ready?
