
[00:00:00.000 --> 00:00:11.000]  此錄音或錄影的版權是屬基督教宣導會八角堂所有
[00:15:05.000 --> 00:15:08.000]  就是反映了你應該要得到的東西
[00:15:08.000 --> 00:15:11.000]  於是乎很多的信仰論理
[00:15:11.000 --> 00:15:13.000]  都要妥協
[00:15:13.000 --> 00:15:16.000]  甚至你都看到
[00:15:16.000 --> 00:15:17.000]  天生性別的分野
[00:15:17.000 --> 00:15:19.000]  人都要自己說的
[00:15:19.000 --> 00:15:21.000]  我說是男就是男
[00:15:21.000 --> 00:15:22.000]  我自己
[00:15:22.000 --> 00:15:24.000]  我說我是女就是女
[00:15:24.000 --> 00:15:26.000]  我不知道你有沒有去過旅行
[00:15:26.000 --> 00:15:29.000]  去到廁所是很友善的
[00:15:29.000 --> 00:15:32.000]  其實意思就是男女同一格
[00:15:32.000 --> 00:15:33.000]  不分的
[00:15:33.000 --> 00:15:36.000]  有些廁所說自己是男的就去
[00:15:36.000 --> 00:15:38.000]  你說自己是女的你也可以去
[00:15:38.000 --> 00:15:39.000]  即使你生理上是男的
[00:15:39.000 --> 00:15:41.000]  你也可以去廁所
[00:15:41.000 --> 00:15:44.000]  也開始外國一些校園
[00:15:44.000 --> 00:15:47.000]  他們容許小朋友去選擇
[00:15:47.000 --> 00:15:48.000]  不做人也可以的
[00:15:48.000 --> 00:15:50.000]  做動物
[00:15:50.000 --> 00:15:51.000]  你要尊重我的選擇
[00:15:51.000 --> 00:15:54.000]  我尊重你的選擇
[00:15:54.000 --> 00:15:56.000]  於是人就自我定義
[00:15:56.000 --> 00:15:58.000]  其實最終問什麼
[00:15:58.000 --> 00:15:59.000]  我侍奉自己想要的東西
[00:15:59.000 --> 00:16:01.000]  侍奉自己
[00:16:01.000 --> 00:16:03.000]  但是人是神嗎?不是
[00:16:03.000 --> 00:16:07.000]  但是人卻偏偏喜歡扮演神
[00:16:07.000 --> 00:16:08.000]  後神赦免我們
[00:16:08.000 --> 00:16:13.000]  救我們脫離這樣的文化潮流
[00:16:13.000 --> 00:16:15.000]  十災其實有一個結構
[00:16:15.000 --> 00:16:16.000]  上星期的講道
[00:16:16.000 --> 00:16:17.000]  或者你都聽過
[00:16:17.000 --> 00:16:20.000]  或者之前有同工都可能提過
[00:16:20.000 --> 00:16:22.000]  十災的記載是有鋪排的
[00:16:22.000 --> 00:16:24.000]  第一至第九災
[00:16:24.000 --> 00:16:28.000]  其實是每三個災一組
[00:16:28.000 --> 00:16:30.000]  一二三就頭一組
[00:16:30.000 --> 00:16:32.000]  第二組就是四五六
[00:16:32.000 --> 00:16:35.000]  第三組就是七八九
[00:16:35.000 --> 00:16:36.000]  而這三組
[00:16:36.000 --> 00:16:40.000]  它開頭那一個一四七
[00:16:40.000 --> 00:16:42.000]  是有相同的
[00:16:42.000 --> 00:16:43.000]  即是它記載的時候
[00:16:43.000 --> 00:16:45.000]  有相同的元素
[00:16:45.000 --> 00:16:46.000]  每一次都是一組
[00:16:46.000 --> 00:16:48.000]  站在法老面前
[00:16:48.000 --> 00:16:50.000]  中間就是只寫
[00:16:50.000 --> 00:16:52.000]  去見法老
[00:16:52.000 --> 00:16:53.000]  然後三六九
[00:16:53.000 --> 00:16:55.000]  簡直沒有預警
[00:16:55.000 --> 00:16:58.000]  就有那些災害
[00:16:58.000 --> 00:17:02.000]  這九個災這三組的災
[00:17:02.000 --> 00:17:03.000]  好像一首歌
[00:17:03.000 --> 00:17:05.000]  一首樂曲
[00:17:05.000 --> 00:17:07.000]  有三節的
[00:17:07.000 --> 00:17:08.000]  有正歌有負歌
[00:17:08.000 --> 00:17:09.000]  有正歌有負歌
[00:17:09.000 --> 00:17:11.000]  有正歌有負歌
[00:17:11.000 --> 00:17:13.000]  每一層層層推進
[00:17:13.000 --> 00:17:16.000]  從人生外所見到的災禍
[00:17:16.000 --> 00:17:18.000]  到它身上碰到的災禍
[00:17:18.000 --> 00:17:22.000]  到它自己生命身體的災禍
[00:17:22.000 --> 00:17:25.000]  越來越嚴重
[00:17:25.000 --> 00:17:28.000]  不過每一次這九個災
[00:17:28.000 --> 00:17:29.000]  上主施行
[00:17:29.000 --> 00:17:31.000]  上主都有能力
[00:17:31.000 --> 00:17:35.000]  將它全部收回
[00:17:35.000 --> 00:17:36.000]  有蝨子嗎
[00:17:36.000 --> 00:17:39.000]  突然間蝨子都死了
[00:17:39.000 --> 00:17:40.000]  青蛙嗎
[00:17:40.000 --> 00:17:41.000]  也是全部死了
[00:17:41.000 --> 00:17:43.000]  蝗蟲呀
[00:17:43.000 --> 00:17:44.000]  上主收的時候
[00:17:44.000 --> 00:17:48.000]  全部帶去海裡浸死了
[00:17:48.000 --> 00:17:49.000]  可以復原
[00:17:49.000 --> 00:17:51.000]  不過這三組這樣
[00:17:51.000 --> 00:17:52.000]  層層推進
[00:17:52.000 --> 00:17:55.000]  推向一個總結的Crescendo
[00:17:55.000 --> 00:17:56.000]  去到最後
