
[00:00:00.000 --> 00:00:02.000]  和你旁邊的人說
[00:04:26.000 --> 00:04:27.000]  你自己一個人
[00:04:27.000 --> 00:04:29.000]  所以你才可以一邊走一邊讀
[00:04:29.000 --> 00:04:31.000]  在你考試的時候
[00:04:31.000 --> 00:04:32.000]  你會這樣做嗎
[00:04:32.000 --> 00:04:34.000]  你讀那些什麼要考的
[00:04:34.000 --> 00:04:37.000]  那你又會大大聲讀出來
[00:04:37.000 --> 00:04:38.000]  但如果你
[00:04:38.000 --> 00:04:41.000]  你知道中毒和聆聽
[00:04:41.000 --> 00:04:43.000]  是一個靜態的事
[00:04:43.000 --> 00:04:45.000]  這一段經文都有跟我們說
[00:04:45.000 --> 00:04:49.000]  你中毒這個書上的語言
[00:04:49.000 --> 00:04:51.000]  你聽見
[00:04:51.000 --> 00:04:53.000]  和你要什麼
[00:04:53.000 --> 00:04:54.000]  進行
[00:04:54.000 --> 00:04:56.000]  那進行就不是一個
[00:04:56.000 --> 00:04:58.000]  靜態的一件事了
[00:04:58.000 --> 00:05:00.000]  它是一個action
[00:05:00.000 --> 00:05:02.000]  它仍然是一個動詞
[00:05:02.000 --> 00:05:05.000]  是一個執行的意思
[00:05:05.000 --> 00:05:06.000]  所以我們聽
[00:05:06.000 --> 00:05:07.000]  我們看
[00:05:07.000 --> 00:05:09.000]  和我們需要什麼
[00:05:09.000 --> 00:05:10.000]  執行
[00:05:10.000 --> 00:05:11.000]  我們需要走出來
[00:05:11.000 --> 00:05:13.000]  所以它是一個動的
[00:05:13.000 --> 00:05:16.000]  動態的一件事
[00:05:16.000 --> 00:05:18.000]  是有行動的
[00:05:18.000 --> 00:05:21.000]  如果你中毒
[00:05:21.000 --> 00:05:22.000]  你聽見
[00:05:22.000 --> 00:05:24.000]  而你沒有去執行
[00:05:24.000 --> 00:05:26.000]  遵守的話
[00:05:26.000 --> 00:05:29.000]  那你和實彈沒有什麼分別
[00:05:29.000 --> 00:05:32.000]  我再說一次
[00:05:32.000 --> 00:05:34.000]  實彈都讀
[00:05:34.000 --> 00:05:37.000]  實彈都聽
[00:05:37.000 --> 00:05:40.000]  實彈沒有進行
[00:05:40.000 --> 00:05:45.000]  耶穌面對這個試探的時候
[00:05:45.000 --> 00:05:49.000]  實彈很熟悉聖經的
[00:05:49.000 --> 00:05:50.000]  他讀不讀
[00:05:50.000 --> 00:05:51.000]  他知不知道
[00:05:51.000 --> 00:05:52.000]  他知
[00:05:52.000 --> 00:05:54.000]  我們一起祈禱
[00:05:54.000 --> 00:05:56.000]  天父讓我們這一段時間
[00:05:56.000 --> 00:05:58.000]  可以來到你面前
[00:05:58.000 --> 00:06:00.000]  當我們打開神理的說話的時候
[00:06:00.000 --> 00:06:01.000]  讓我們可以看見
[00:06:01.000 --> 00:06:04.000]  神理在啟示錄這一本書
[00:06:04.000 --> 00:06:05.000]  讓我們可以明白
[00:06:05.000 --> 00:06:06.000]  可以去遵守
[00:06:06.000 --> 00:06:08.000]  可以去聽見
[00:06:08.000 --> 00:06:10.000]  可以執行遵守的東西
[00:06:10.000 --> 00:06:11.000]  主要是幫助我們
[00:06:11.000 --> 00:06:14.000]  當我們不明白神理的說話的時候
[00:06:14.000 --> 00:06:17.000]  靠聖靈你就在我們當中
[00:06:17.000 --> 00:06:18.000]  你運行
[00:06:18.000 --> 00:06:19.000]  自由運行
[00:06:19.000 --> 00:06:21.000]  在我們每一個人生裡面
[00:06:21.000 --> 00:06:22.000]  你知道我們需要
[00:06:22.000 --> 00:06:26.000]  你知道我們處在哪一個時刻裡面
[00:06:26.000 --> 00:06:27.000]  神啊
[00:06:27.000 --> 00:06:29.000]  求你來滿足
[00:06:29.000 --> 00:06:30.000]  求你來充滿
[00:06:30.000 --> 00:06:32.000]  我們這樣祈禱
[00:06:32.000 --> 00:06:35.000]  是奉主耶穌基督的聖名而求
[00:06:35.000 --> 00:06:38.000]  什麼時候讀啟示錄
[00:06:38.000 --> 00:06:40.000]  是最好的時機呢
[00:06:40.000 --> 00:06:43.000]  有沒有想過
[00:06:43.000 --> 00:06:45.000]  沒有啊
[00:06:45.000 --> 00:06:49.000]  因為我們不是很想讀啟示錄
[00:06:49.000 --> 00:06:51.000]  因為覺得很難讀
[00:06:51.000 --> 00:06:53.000]  也不想讀
[00:06:53.000 --> 00:06:54.000]  不讀
[00:06:54.000 --> 00:06:58.000]  也有些人很害怕讀啟示錄
[00:06:58.000 --> 00:06:59.000]  為什麼
[00:06:59.000 --> 00:07:00.000]  因為這一本書
[00:07:00.000 --> 00:07:03.000]  有很多很奇奇怪怪的東西
[00:07:03.000 --> 00:07:04.000]  我們也不明白
[00:07:04.000 --> 00:07:09.000]  你有沒有見過什麼的動物
[00:07:09.000 --> 00:07:12.000]  牠叫做活屋
[00:07:12.000 --> 00:07:13.000]  是動物
[00:07:13.000 --> 00:07:15.000]  是一個身體
[00:07:15.000 --> 00:07:16.000]  七個頭
[00:07:16.000 --> 00:07:25.000]  你有沒有見過
[00:07:25.000 --> 00:07:30.000]  動畫書裡面有
[00:07:30.000 --> 00:07:31.000]  你有沒有見過
[00:07:31.000 --> 00:07:32.000]  有很多眼睛
[00:07:32.000 --> 00:07:34.000]  你想著一件事
[00:07:34.000 --> 00:07:35.000]  有很多眼睛
[00:07:35.000 --> 00:07:39.000]  想一想也怕
[00:07:39.000 --> 00:07:42.000]  其實啟示錄的確有很多
[00:07:42.000 --> 00:07:49.000]  我們不能夠理解的字眼
[00:07:49.000 --> 00:07:52.000]  如果我們用字面來理解
[00:07:52.000 --> 00:07:56.000]  也很難去理解
[00:07:56.000 --> 00:07:57.000]  所以我們很多人
[00:07:57.000 --> 00:07:59.000]  我們沒有讀過啟示錄
[00:07:59.000 --> 00:08:03.000]  你就會失去這個祝福
[00:08:03.000 --> 00:08:04.000]  這是聖經
[00:08:04.000 --> 00:08:07.000]  我們剛剛讀的這段經文
[00:08:07.000 --> 00:08:09.000]  我們多數的人
[00:08:09.000 --> 00:08:12.000]  什麼時候會讀啟示錄呢
[00:08:12.000 --> 00:08:17.000]  就是發生了什麼重大的事情
[00:08:17.000 --> 00:08:20.000]  或者很極端的氣候
[00:08:20.000 --> 00:08:22.000]  或者戰爭
[00:08:22.000 --> 00:08:23.000]  或者有什麼很多
[00:08:23.000 --> 00:08:25.000]  現在有很多的語言
[00:08:25.000 --> 00:08:26.000]  如果你想YouTube
[00:08:26.000 --> 00:08:31.000]  說7月5日世界末了
[00:08:31.000 --> 00:08:33.000]  Earthquake
[00:08:33.000 --> 00:08:35.000]  有沒有人去日本的
[00:08:35.000 --> 00:08:39.000]  有沒有
[00:08:39.000 --> 00:08:40.000]  我們很多時候
[00:08:40.000 --> 00:08:43.000]  都會用這種時間去讀
[00:08:43.000 --> 00:08:45.000]  快點看看
[00:08:45.000 --> 00:08:46.000]  現在多少人
[00:08:46.000 --> 00:08:49.000]  現在是什麼
[00:08:49.000 --> 00:08:50.000]  當然你會知道
[00:08:50.000 --> 00:08:51.000]  現在應該不會七碗
[00:08:51.000 --> 00:08:53.000]  因為你活不了
[00:08:53.000 --> 00:08:56.000]  所以我們可以知道
[00:08:56.000 --> 00:08:59.000]  讀啟示錄不是用來
[00:08:59.000 --> 00:09:04.000]  好像一個玻璃球
[00:09:04.000 --> 00:09:06.000]  看看現在是什麼經濟
[00:09:06.000 --> 00:09:07.000]  什麼運作
[00:09:07.000 --> 00:09:09.000]  因為啟示錄也有說
[00:09:09.000 --> 00:09:12.000]  是不是有一個聽片
[00:09:12.000 --> 00:09:14.000]  是什麼情況
[00:09:14.000 --> 00:09:17.000]  不是用來做這些的
[00:09:17.000 --> 00:09:18.000]  親愛的大兄姊妹
[00:09:18.000 --> 00:09:21.000]  不是的
[00:09:21.000 --> 00:09:25.000]  因為啟示錄裡面有很多的語言
[00:09:25.000 --> 00:09:27.000]  而它的語言
[00:09:27.000 --> 00:09:28.000]  記載在啟示錄裡面
[00:09:28.000 --> 00:09:30.000]  都是在語言中
[00:09:30.000 --> 00:09:31.000]  你讀啟示錄
[00:09:31.000 --> 00:09:35.000]  就是你在讀認識耶穌基督
[00:09:35.000 --> 00:09:37.000]  剛才我們讀第一章第一節
[00:09:37.000 --> 00:09:40.000]  耶穌基督的什麼
[00:09:40.000 --> 00:09:41.000]  啟示
[00:09:41.000 --> 00:09:43.000]  所以讀啟示錄的時候
[00:09:43.000 --> 00:09:45.000]  我們是需要求聖靈
[00:09:45.000 --> 00:09:47.000]  不用怕它
[00:09:47.000 --> 00:09:48.000]  因為你讀得少
[00:09:48.000 --> 00:09:49.000]  所以你怕
[00:09:49.000 --> 00:09:50.000]  如果你不斷不斷
[00:09:50.000 --> 00:09:52.000]  每一次每一次去讀的時候
[00:09:52.000 --> 00:09:54.000]  你慢慢慢慢漸漸地
[00:09:54.000 --> 00:09:56.000]  聖靈會帶領給你
[00:09:56.000 --> 00:09:58.000]  讓你去明白
[00:09:58.000 --> 00:10:01.000]  你裡面所讀的那樣東西
[00:10:01.000 --> 00:10:02.000]  因為啟示錄
[00:10:02.000 --> 00:10:05.000]  原來和那些時間發展
[00:10:05.000 --> 00:10:09.000]  是有關係的
[00:10:09.000 --> 00:10:13.000]  如果你是在十五世紀
[00:10:13.000 --> 00:10:16.000]  或者你是在十九世紀
[00:10:16.000 --> 00:10:17.000]  就算我以前
[00:10:17.000 --> 00:10:19.000]  我在讀書的時候
[00:10:19.000 --> 00:10:21.000]  三十年前而已
[00:10:21.000 --> 00:10:22.000]  我讀啟示錄
[00:10:22.000 --> 00:10:23.000]  和現在我所看的
[00:10:23.000 --> 00:10:25.000]  已經是不同的了
[00:10:25.000 --> 00:10:28.000]  因為歷史的進行
[00:10:28.000 --> 00:10:30.000]  歷史的推薦
[00:10:30.000 --> 00:10:35.000]  歷史不斷地進行的時候
[00:10:35.000 --> 00:10:36.000]  將我們打開
[00:10:36.000 --> 00:10:38.000]  更加明白
[00:10:38.000 --> 00:10:40.000]  原來神在這本書裡面
[00:10:40.000 --> 00:10:42.000]  要和我們講的是什麼
[00:10:42.000 --> 00:10:43.000]  神用祂的恩典
[00:10:43.000 --> 00:10:45.000]  神用祂的完全的愛
[00:10:45.000 --> 00:10:46.000]  來帶領我們
[00:10:46.000 --> 00:10:48.000]  在這個時刻
[00:10:48.000 --> 00:10:50.000]  我們現在所活的
[00:10:50.000 --> 00:10:51.000]  這個時刻
[00:10:51.000 --> 00:10:53.000]  讓我們可以明白
[00:10:53.000 --> 00:10:55.000]  所以神很早就已經
[00:10:55.000 --> 00:10:58.000]  其實已經預備了約翰
[00:10:58.000 --> 00:10:59.000]  使徒約翰
[00:10:59.000 --> 00:11:01.000]  給我們看到
[00:11:01.000 --> 00:11:05.000]  神怎樣將祂的角度
[00:11:05.000 --> 00:11:06.000]  預備給我們看
[00:11:06.000 --> 00:11:08.000]  給我們認識
[00:11:08.000 --> 00:11:11.000]  原來教會是神
[00:11:11.000 --> 00:11:14.000]  已經為我們預備了的
[00:11:14.000 --> 00:11:16.000]  人死了之後
[00:11:16.000 --> 00:11:18.000]  離開這個世界
[00:11:18.000 --> 00:11:20.000]  你會進入
[00:11:20.000 --> 00:11:21.000]  我們時時以為
[00:11:21.000 --> 00:11:22.000]  我死了之後
[00:11:22.000 --> 00:11:24.000]  我才會進入什麼
[00:11:24.000 --> 00:11:26.000]  永恆裡面
[00:11:26.000 --> 00:11:28.000]  其實耶穌說過這句
[00:11:28.000 --> 00:11:30.000]  很重要的說話
[00:11:30.000 --> 00:11:45.000]  好 我們一起來讀
[00:11:45.000 --> 00:11:47.000]  不慮蔡仁文
[00:11:47.000 --> 00:11:49.000]  上帝的國幾時來到
[00:11:49.000 --> 00:11:51.000]  耶穌回答說
[00:11:51.000 --> 00:11:53.000]  上帝的國來到
[00:11:53.000 --> 00:11:55.000]  不是眼睛看得見
[00:11:55.000 --> 00:11:57.000]  人也不能說
[00:11:57.000 --> 00:11:59.000]  看那在這裏
[00:11:59.000 --> 00:12:01.000]  或是在那裏
[00:12:01.000 --> 00:12:02.000]  因為上帝的國
[00:12:02.000 --> 00:12:05.000]  就在你們心裏
[00:12:05.000 --> 00:12:07.000]  當耶穌復活之後
[00:12:07.000 --> 00:12:09.000]  其實就是這個
[00:12:09.000 --> 00:12:12.000]  末世的一個開始
[00:12:12.000 --> 00:12:13.000]  所以不是你死了之後
[00:12:13.000 --> 00:12:15.000]  才能進入末世
[00:12:15.000 --> 00:12:17.000]  不是你
[00:12:17.000 --> 00:12:19.000]  現在我們在最後
[00:12:19.000 --> 00:12:20.000]  才叫做末世
[00:12:20.000 --> 00:12:23.000]  而是耶穌基督復活的時候
[00:12:23.000 --> 00:12:26.000]  就已經是在末世
[00:12:26.000 --> 00:12:28.000]  剛才我們讀的經文
[00:12:28.000 --> 00:12:29.000]  也跟我們說
[00:12:29.000 --> 00:12:30.000]  上帝的國
[00:12:30.000 --> 00:12:32.000]  就已經在我們心裏
[00:12:32.000 --> 00:12:36.000]  開始了神國道這件事
[00:12:36.000 --> 00:12:38.000]  所以我們很多時候
[00:12:38.000 --> 00:12:40.000]  錯以為天上的事
[00:12:40.000 --> 00:12:42.000]  是將來的事
[00:12:42.000 --> 00:12:43.000]  天上的事
[00:12:43.000 --> 00:12:45.000]  是耶穌第二次來了之後
[00:12:45.000 --> 00:12:46.000]  才有的事
[00:12:46.000 --> 00:12:47.000]  不是
[00:12:47.000 --> 00:12:49.000]  天上的事是散
[00:12:49.000 --> 00:12:51.000]  已經在那裏的事
[00:12:51.000 --> 00:12:53.000]  不是以後的事
[00:12:53.000 --> 00:12:55.000]  所以我們很多時候
[00:12:55.000 --> 00:12:56.000]  我們不會留意
[00:12:56.000 --> 00:12:59.000]  我們以後的事
[00:12:59.000 --> 00:13:01.000]  我們以為
[00:13:01.000 --> 00:13:03.000]  在現在
[00:13:03.000 --> 00:13:05.000]  我們更加注意
[00:13:05.000 --> 00:13:06.000]  地上的事
[00:13:06.000 --> 00:13:07.000]  那就夠了
[00:13:07.000 --> 00:13:09.000]  所以我們很多時候
[00:13:09.000 --> 00:13:12.000]  會聽到這句話
[00:13:12.000 --> 00:13:14.000]  就是活在當下
[00:13:14.000 --> 00:13:17.000]  有沒有啊
[00:13:17.000 --> 00:13:18.000]  活在當下
[00:13:18.000 --> 00:13:19.000]  每次都有人說
[00:13:19.000 --> 00:13:21.000]  你活在當下吧
[00:13:21.000 --> 00:13:23.000]  所以不能怪
[00:13:23.000 --> 00:13:24.000]  那些人活在當下
[00:13:24.000 --> 00:13:25.000]  都躺平的
[00:13:25.000 --> 00:13:27.000]  你不知道嗎
[00:13:27.000 --> 00:13:28.000]  現在這個
[00:13:28.000 --> 00:13:29.000]  是不是叫躺平啊
[00:13:29.000 --> 00:13:33.000]  香港有沒有啊
[00:13:33.000 --> 00:13:34.000]  躺平什麼啊
[00:13:34.000 --> 00:13:35.000]  什麼都不做了
[00:13:35.000 --> 00:13:37.000]  我活在當下嘛
[00:13:37.000 --> 00:13:38.000]  當下的情況最好
[00:13:38.000 --> 00:13:40.000]  不要這麼早
[00:13:40.000 --> 00:13:43.000]  九點鐘敬拜
[00:13:43.000 --> 00:13:50.000]  那不像是當下啊
[00:13:50.000 --> 00:13:52.000]  活在當下其實
[00:13:52.000 --> 00:13:54.000]  不是錯的
[00:13:54.000 --> 00:13:59.000]  只不過不完整
[00:13:59.000 --> 00:14:01.000]  不是很完整
[00:14:01.000 --> 00:14:03.000]  是不夠的一種東西
[00:14:03.000 --> 00:14:06.000]  因為當你活在當下的時候
[00:14:06.000 --> 00:14:07.000]  你很多時候
[00:14:07.000 --> 00:14:09.000]  你會忘記了
[00:14:09.000 --> 00:14:11.000]  你需要前進
[00:14:11.000 --> 00:14:13.000]  你需要向前行
[00:14:13.000 --> 00:14:14.000]  你需要聖經說
[00:14:14.000 --> 00:14:16.000]  你要向著標竿
[00:14:16.000 --> 00:14:18.000]  向前跑的那種東西
[00:14:18.000 --> 00:14:20.000]  而如果你沒有見到
[00:14:20.000 --> 00:14:24.000]  向前望的那種東西的時候
[00:14:24.000 --> 00:14:26.000]  你就不會去注意
[00:14:26.000 --> 00:14:27.000]  永恆的生命
[00:14:27.000 --> 00:14:29.000]  這種東西來的
[00:14:29.000 --> 00:14:30.000]  永恆的生命
[00:14:30.000 --> 00:14:32.000]  提醒我們
[00:14:32.000 --> 00:14:34.000]  現在我們要關心的
[00:14:34.000 --> 00:14:36.000]  不但只是我們活在當下
[00:14:36.000 --> 00:14:39.000]  這一刻我們需要去注意的
[00:14:39.000 --> 00:14:41.000]  而且要我們去注意
[00:14:41.000 --> 00:14:42.000]  那個永恆
[00:14:42.000 --> 00:14:46.000]  那個生命所在的那個地方
[00:14:46.000 --> 00:14:48.000]  Sorry 我要跟你說
[00:14:48.000 --> 00:14:51.000]  你活在那個時間
[00:14:51.000 --> 00:14:54.000]  比你活在現在這一刻的時間
[00:14:54.000 --> 00:14:57.000]  還要更加長一點
[00:14:57.000 --> 00:14:59.000]  我再說多一次
[00:14:59.000 --> 00:15:02.000]  你的永恆的生命的時間
[00:15:02.000 --> 00:15:05.000]  長到什麼程度呢
[00:15:05.000 --> 00:15:08.000]  你現在這個時間
[00:15:08.000 --> 00:15:11.000]  那長的時間要不要去注意
[00:15:11.000 --> 00:15:15.000]  是我們必須去注意的
[00:15:15.000 --> 00:15:16.000]  所以我們知道
[00:15:16.000 --> 00:15:18.000]  如果你讀啟示錄
[00:15:18.000 --> 00:15:20.000]  你讀聖經
[00:15:20.000 --> 00:15:22.000]  都跟我們說了一件事
[00:15:22.000 --> 00:15:25.000]  就是神人的結局
[00:15:25.000 --> 00:15:27.000]  只是一條路
[00:15:27.000 --> 00:15:29.000]  你是屬上帝
[00:15:29.000 --> 00:15:32.000]  或者你不是屬上帝
[00:15:32.000 --> 00:15:35.000]  很Sorry 這裡有一些是
[00:15:35.000 --> 00:15:40.000]  「道友」
[00:15:40.000 --> 00:15:43.000]  不是「道友」
[00:15:43.000 --> 00:15:48.000]  「無道友」
[00:15:48.000 --> 00:15:50.000]  我要跟你說
[00:15:50.000 --> 00:15:53.000]  你人生的生命裡面
[00:15:53.000 --> 00:15:55.000]  有兩個選擇
[00:15:55.000 --> 00:15:57.000]  一個選擇
[00:15:57.000 --> 00:15:59.000]  你要信耶穌
[00:15:59.000 --> 00:16:01.000]  另外一個選擇
[00:16:01.000 --> 00:16:05.000]  你不信耶穌
[00:16:05.000 --> 00:16:08.000]  在啟示錄裡面
[00:16:08.000 --> 00:16:09.000]  我們都看到
[00:16:09.000 --> 00:16:13.000]  神給我們有一個很重要的事
[00:16:13.000 --> 00:16:16.000]  就是我們在地上發生的事
[00:16:16.000 --> 00:16:19.000]  每一件事情
[00:16:19.000 --> 00:16:24.000]  和天上都會有一個回應的
[00:16:24.000 --> 00:16:28.000]  天上所回應的事
[00:16:28.000 --> 00:16:33.000]  影響到我們地上所有的事
[00:16:33.000 --> 00:16:34.000]  它是有關係的
[00:16:34.000 --> 00:16:36.000]  是有連結的
[00:16:36.000 --> 00:16:39.000]  所以神給我們看到
[00:16:39.000 --> 00:16:40.000]  第一章第一節
[00:16:40.000 --> 00:16:42.000]  我們一起來讀
[00:16:42.000 --> 00:16:44.000]  耶穌基督的啟示
[00:16:44.000 --> 00:16:46.000]  就是上帝刺激他
[00:16:46.000 --> 00:16:50.000]  要他將必須快要生的事
[00:16:50.000 --> 00:16:52.000]  指示他的眾僕人
[00:16:52.000 --> 00:16:54.000]  他差顯示者
[00:16:54.000 --> 00:16:58.000]  指明其他的僕人約翰
[00:16:58.000 --> 00:17:02.000]  這裡他講耶穌基督的啟示
[00:17:02.000 --> 00:17:05.000]  啟示錄不是不能夠明白的
[00:17:05.000 --> 00:17:07.000]  既然他是啟示
[00:17:07.000 --> 00:17:09.000]  就是要我們去明白的東西
[00:17:09.000 --> 00:17:11.000]  只不過我們讀得少
[00:17:11.000 --> 00:17:13.000]  所以我們明白不了
[00:17:13.000 --> 00:17:14.000]  和我們不是活在
[00:17:14.000 --> 00:17:17.000]  約翰那個時期裡面的人
[00:17:17.000 --> 00:17:20.000]  啟示的意思
[00:17:20.000 --> 00:17:24.000]  就是我們要解明揭開
[00:17:24.000 --> 00:17:26.000]  顯明已是
[00:17:26.000 --> 00:17:31.000]  把那些隱蓋的事
[00:17:31.000 --> 00:17:34.000]  給我們演明出來給我們看
[00:17:34.000 --> 00:17:39.000]  所以神要將對他的計劃
[00:17:39.000 --> 00:17:45.000]  耶穌基督的計劃給我們看
[00:17:45.000 --> 00:17:48.000]  可以揭開給我們看
[00:17:48.000 --> 00:17:50.000]  譬如什麼呢
[00:17:50.000 --> 00:17:53.000]  譬如我們有這個港台
[00:17:53.000 --> 00:17:54.000]  大家知不知道
[00:17:54.000 --> 00:17:58.000]  港台裡面有什麼
[00:17:58.000 --> 00:18:01.000]  你應該知道
[00:18:01.000 --> 00:18:06.000]  裡面有什麼
