
[00:00:00.000 --> 00:00:02.640]  《羅馬書》的第六講
[00:05:19.620 --> 00:05:24.520]  其實這一切都不是可靠的
[00:05:24.520 --> 00:05:30.120]  保羅是要拆毀猶太人錯誤的安全感
[00:05:30.120 --> 00:05:32.220]  你以爲有沒有搞錯?
[00:05:32.220 --> 00:05:34.620]  你在那裏戳爆人?
[00:05:34.620 --> 00:05:37.820]  人家有安全感,你就由他得安全感
[00:05:37.820 --> 00:05:41.320]  他認爲這樣對就由他吧
[00:05:41.320 --> 00:05:44.620]  但是其實安全感是很危險的
[00:05:44.620 --> 00:05:49.820]  有一個例子,泰坦尼克號(Titanic)
[00:05:49.820 --> 00:05:52.420]  大家都知道泰坦尼克號(Titanic)的故事
[00:05:52.420 --> 00:05:55.620]  泰坦尼克號(Titanic)就是人家認爲這艘船這麼大
[00:05:55.620 --> 00:05:57.720]  沒有可能會沉的
[00:05:57.720 --> 00:05:59.920]  撞冰衣服,冰衣服沉
[00:05:59.920 --> 00:06:02.120]  船也沒有沉
[00:06:02.120 --> 00:06:05.620]  所以他們沒有做足夠的安全艇
[00:06:05.620 --> 00:06:09.620]  也是原因爲什麼泰坦尼克號(Titanic)一沉的時候
[00:06:09.620 --> 00:06:11.320]  那麼多人死亡
[00:06:11.320 --> 00:06:12.820]  那麼多人失去生命
[00:06:12.820 --> 00:06:16.120]  就是因爲他們錯誤的安全感
[00:06:16.120 --> 00:06:22.520]  我剛纔說我們喜歡把投資放在我們認爲安全的地方
[00:06:22.520 --> 00:06:25.020]  其實很多時候是很危險的
[00:06:25.020 --> 00:06:27.320]  你把投資放在股票上
[00:06:27.320 --> 00:06:29.920]  分分鐘股票會倒閉的
[00:06:29.920 --> 00:06:32.420]  在近幾個星期前
[00:06:32.420 --> 00:06:34.620]  Fidelity真的打電話給我
[00:06:34.620 --> 00:06:37.520]  我把我的401k投資放在Fidelity
[00:06:37.520 --> 00:06:40.520]  30年都沒有人打電話給我
[00:06:40.520 --> 00:06:42.920]  突然間有個經紀人打電話給我
[00:06:42.920 --> 00:06:43.920]  他說悉尼(Sydney)
[00:06:43.920 --> 00:06:47.620]  你的錢放在這些股票上很危險的
[00:06:47.620 --> 00:06:49.820]  明年可能經濟衰退
[00:06:49.820 --> 00:06:52.320]  你可能血本無歸
[00:06:52.320 --> 00:06:55.720]  我給你的IRA有個固定的利息
[00:06:55.720 --> 00:06:57.620]  你將這些錢放進去
[00:06:57.620 --> 00:06:59.720]  我真的很感謝這個經紀人
[00:06:59.720 --> 00:07:02.220]  他揭穿了我的安全感
[00:07:02.220 --> 00:07:04.320]  如果股票真的倒閉
[00:07:04.320 --> 00:07:08.520]  我真的可能不見了很多我的儲蓄
[00:07:08.520 --> 00:07:10.320]  另外又有件真事
[00:07:10.320 --> 00:07:11.720]  真的認識了一個人
[00:07:11.720 --> 00:07:14.820]  每個月都放很多錢進去人壽保險
[00:07:14.820 --> 00:07:16.720]  他說當我退休的時候
[00:07:16.720 --> 00:07:21.120]  就有一筆金錢會給我的
[00:07:21.120 --> 00:07:22.120]  有人問他
[00:07:22.120 --> 00:07:24.020]  你有沒有看過合同
[00:07:24.020 --> 00:07:26.520]  你究竟能夠拿回多少
[00:07:26.520 --> 00:07:28.720]  他說我完全沒看過
[00:07:28.720 --> 00:07:30.420]  我去看看發現
[00:07:30.420 --> 00:07:32.920]  原來真的不是拿回那麼多
[00:07:32.920 --> 00:07:36.620]  大部分都是說他意外死亡就給他
[00:07:36.620 --> 00:07:37.920]  如果他不能死
[00:07:37.920 --> 00:07:40.520]  他能夠拿回的不是那麼多
[00:07:40.520 --> 00:07:43.920]  你也希望有人警告你
[00:07:43.920 --> 00:07:46.220]  又說到我們家裏的
[00:07:46.220 --> 00:07:49.020]  安全系統(Security System)
[00:07:49.020 --> 00:07:50.420]  真的有一位弟兄
[00:07:50.420 --> 00:07:53.220]  他的家裏被拆進去了
[00:07:53.220 --> 00:07:54.920]  才發現原來是什麼
[00:07:54.920 --> 00:07:57.320]  那些賊知道總制在哪裏
[00:07:57.320 --> 00:07:59.120]  跑去砸爛了總制
[00:07:59.120 --> 00:08:00.720]  什麼都沒得看
[00:08:00.720 --> 00:08:04.320]  你希望在拆入屋之前
[00:08:04.320 --> 00:08:05.720]  有人告訴你
[00:08:05.720 --> 00:08:09.620]  你這個安全系統不安全
[00:08:09.620 --> 00:08:13.120]  以致能夠防止拆入屋
[00:08:13.120 --> 00:08:17.820]  所以錯誤的安全感是非常非常驚人的
[00:08:17.820 --> 00:08:22.620]  保羅是要拆毀猶太人的安全感
[00:08:22.620 --> 00:08:26.720]  其實這個不僅是保羅開始的
[00:08:26.720 --> 00:08:29.220]  耶穌基督在世的時候
[00:08:29.220 --> 00:08:32.520]  已經是希望拆毀猶太人
[00:08:32.520 --> 00:08:35.320]  錯誤的安全感
[00:08:35.320 --> 00:08:37.420]  我們基督徒都是一樣
[00:08:37.420 --> 00:08:41.120]  我們都有很多錯誤的安全
[00:08:41.120 --> 00:08:42.920]  我們一起來看看
[00:08:42.920 --> 00:08:47.520]  猶太人錯誤安全感的來源有什麼
[00:08:47.520 --> 00:08:49.320]  一共有三方面
[00:08:49.320 --> 00:08:51.020]  保羅告訴我們
[00:08:51.020 --> 00:08:54.820]  第一是他們得到從神而來的特權
[00:08:54.820 --> 00:08:57.820]  令他們有錯誤的安全感
[00:08:57.820 --> 00:09:02.420]  第二是神將自己的律法給了猶太人
[00:09:02.420 --> 00:09:06.020]  第三是他們有禮儀
[00:09:06.020 --> 00:09:09.420]  其中他們最着重的就是割禮
[00:09:09.420 --> 00:09:15.420]  這一切都成爲猶太人錯誤的安全感的來源
[00:09:15.420 --> 00:09:18.120]  我們先看看他們的特權
[00:09:18.120 --> 00:09:22.120]  神是要以色列人使萬國認識他
[00:09:22.120 --> 00:09:25.620]  他要使猶太人成爲外邦人的光
[00:09:25.620 --> 00:09:29.020]  這是《以塞亞書》的四十二章六節
[00:09:29.020 --> 00:09:32.320]  他要猶太人幫助外邦人
[00:09:32.320 --> 00:09:35.220]  與神建立有好的關係
[00:09:35.220 --> 00:09:38.320]  《撒加里亞書》的八章二十三節
[00:09:38.320 --> 00:09:40.920]  他要使萬國得福
[00:09:40.920 --> 00:09:43.520]  《創世紀》的十二章二節
[00:09:43.520 --> 00:09:44.920]  但是很可惜
[00:09:44.920 --> 00:09:47.620]  猶太人有了這些特權
[00:09:47.620 --> 00:09:49.720]  就成爲他們驕傲的地方
[00:09:49.720 --> 00:09:53.320]  他們反而藐視外邦人
[00:09:53.320 --> 00:09:55.920]  我們再將他分類
[00:09:55.920 --> 00:09:59.820]  他們的特權又可以分爲三個部分
[00:09:59.820 --> 00:10:03.620]  第一個部分就是他們的民族
[00:10:03.620 --> 00:10:05.820]  看着《羅馬書》的二章十七節
[00:10:05.820 --> 00:10:08.720]  保羅說你稱爲猶太人
[00:10:08.720 --> 00:10:12.920]  很明顯保羅在第二章的對象是誰
[00:10:12.920 --> 00:10:14.820]  就是猶太人
[00:10:14.820 --> 00:10:17.320]  猶太人有很多名字
[00:10:17.320 --> 00:10:19.120]  很多的名稱
[00:10:19.120 --> 00:10:22.620]  他們被稱爲希伯來人
[00:10:22.620 --> 00:10:24.120]  希伯來是什麼
[00:10:24.120 --> 00:10:26.720]  希伯來是他們說的言語
[00:10:26.720 --> 00:10:28.320]  是希伯來文
[00:10:28.320 --> 00:10:30.620]  我也和大家說過
[00:10:30.620 --> 00:10:32.920]  希伯來原文的意思
[00:10:32.920 --> 00:10:34.320]  就是「踏出」的意思
[00:10:34.320 --> 00:10:36.320]  或者「踏過」的意思
[00:10:36.320 --> 00:10:39.120]  希伯來人真是一個踏過的民族
[00:10:39.120 --> 00:10:41.020]  早在阿伯拉罕的時候
[00:10:41.020 --> 00:10:43.320]  他就是踏過幼法拉底河
[00:10:43.320 --> 00:10:45.120]  是出吾爾
[00:10:45.120 --> 00:10:47.620]  然後以色列人是踏過紅海
[00:10:47.620 --> 00:10:49.120]  是出埃及
[00:10:49.120 --> 00:10:52.420]  還有他們踏過約旦河
[00:10:52.420 --> 00:10:54.120]  進入迦南地
[00:10:54.120 --> 00:10:57.320]  所以他們真是一個踏過的民族
[00:10:57.320 --> 00:10:59.920]  他們真是希伯來人
[00:10:59.920 --> 00:11:03.520]  還有他們是以色列人
[00:11:03.520 --> 00:11:05.820]  以色列就是和他們的國
[00:11:05.820 --> 00:11:08.720]  和他們的領土有關
[00:11:08.720 --> 00:11:11.620]  記不記得誰是以色列
[00:11:11.620 --> 00:11:15.120]  瓦國,瓦國改名是以色列
[00:11:15.120 --> 00:11:18.020]  瓦國就是十二支派之父
[00:11:18.020 --> 00:11:20.320]  由他出現十二支派
[00:11:20.320 --> 00:11:22.720]  接着成立以色列國
[00:11:22.720 --> 00:11:25.520]  所以以色列對猶太人來說
[00:11:25.520 --> 00:11:29.420]  是和他們的國和他們的領土有關
[00:11:29.420 --> 00:11:33.320]  他們亦被稱爲猶太人
[00:11:33.320 --> 00:11:36.320]  猶太人這個名字
[00:11:36.320 --> 00:11:41.920]  在庶列王幾下的十六章六節是首次出現
[00:11:41.920 --> 00:11:43.120]  代表什麼?
[00:11:43.120 --> 00:11:46.620]  是在他們被擄迴歸之後
[00:11:46.620 --> 00:11:49.120]  被稱爲猶太人
[00:11:49.120 --> 00:11:53.320]  所以這個名字猶太人不是很喜歡
[00:11:53.320 --> 00:11:56.920]  印象給人的是他們受到苦難
[00:11:56.920 --> 00:12:00.720]  好像有些他們覺得是歧視的性質
[00:12:00.720 --> 00:12:03.220]  所以他們不是很喜歡這個名字
[00:12:03.220 --> 00:12:06.720]  他們反而喜歡被稱爲以色列人
[00:12:06.720 --> 00:12:08.020]  現在來說
[00:12:08.020 --> 00:12:09.820]  他們希望被稱爲以色列人
[00:12:09.820 --> 00:12:12.920]  就是和他們的領土和他們的國家
[00:12:12.920 --> 00:12:16.120]  有更加密切的關係
[00:12:16.120 --> 00:12:19.820]  其實這些不同民族的名稱
[00:12:19.820 --> 00:12:21.820]  不斷在改變
[00:12:21.820 --> 00:12:24.820]  我記得我七十年代來美國的時候
[00:12:24.820 --> 00:12:27.820]  很多人喜歡叫亞洲人做什麼?
[00:12:27.820 --> 00:12:29.720]  Orientals
[00:12:29.720 --> 00:12:31.720]  你現在有沒有聽過這個名字?
[00:12:31.720 --> 00:12:32.820]  現在沒有了
[00:12:32.820 --> 00:12:34.920]  七十年代很流行
[00:12:34.920 --> 00:12:36.620]  現在叫亞洲人做什麼?
[00:12:36.620 --> 00:12:37.820]  Asians
[00:12:37.820 --> 00:12:42.620]  所以這些名稱不斷在改變
[00:12:42.620 --> 00:12:47.920]  猶太或者猶大這個名字的意思是什麼?
[00:12:47.920 --> 00:12:49.920]  是被讚美的
[00:12:49.920 --> 00:12:51.720]  或者是出色的
[00:12:51.720 --> 00:12:55.520]  的確猶太人是被神揀選
[00:12:55.520 --> 00:12:58.020]  他們得到神很多的祝福
[00:12:58.020 --> 00:12:59.420]  很多的恩典
[00:12:59.420 --> 00:13:01.220]  神真的希望他們
[00:13:01.220 --> 00:13:04.020]  成爲一個被他們讚賞的民族
[00:13:04.020 --> 00:13:07.420]  是一個出色的民族
[00:13:07.420 --> 00:13:11.820]  猶太人以他們自己的民族
[00:13:11.820 --> 00:13:14.220]  非常非常自豪
[00:13:14.220 --> 00:13:16.020]  非常驕傲
[00:13:16.020 --> 00:13:19.220]  他們認爲自己是阿伯拉罕的後人
[00:13:19.220 --> 00:13:22.120]  記不記得當耶穌基督在世的時候
[00:13:22.120 --> 00:13:24.520]  曾經和猶太人說
[00:13:24.520 --> 00:13:28.620]  真理會令你得到自由
[00:13:28.620 --> 00:13:32.320]  那些猶太人說有沒有搞錯?
[00:13:32.320 --> 00:13:34.820]  我們是阿伯拉罕的後裔
[00:13:34.820 --> 00:13:38.120]  從來沒有作過誰的奴僕
[00:13:38.120 --> 00:13:40.620]  他們是這樣回答耶穌基督
[00:13:40.620 --> 00:13:43.720]  約翰福音的八章三十三節
[00:13:43.720 --> 00:13:45.920]  有沒有見到他們多驕傲?
[00:13:45.920 --> 00:13:48.420]  其實他們有沒有作過奴僕?
[00:13:48.420 --> 00:13:51.520]  他們被很多的國家征服
[00:13:51.520 --> 00:13:54.620]  有埃及、有亞述國、有巴比倫
[00:13:54.620 --> 00:13:58.420]  有馬代波斯、有希臘、有羅馬
[00:13:58.420 --> 00:14:01.520]  他們居然說自己沒有作過奴僕
[00:14:01.520 --> 00:14:04.420]  他們真是自欺欺人
[00:14:04.420 --> 00:14:08.120]  他們認爲只要我們是阿伯拉罕的子孫
[00:14:08.120 --> 00:14:10.820]  靠着我們偉大的民族
[00:14:10.820 --> 00:14:13.820]  沒有可能我們會被人征服
[00:14:13.820 --> 00:14:16.920]  司洗約翰也曾經說他們
[00:14:16.920 --> 00:14:20.320]  在約翰福音的三章八至九節
[00:14:20.320 --> 00:14:22.320]  不要自己心裏說
[00:14:22.320 --> 00:14:25.420]  有阿伯拉罕爲我們的祖宗
[00:14:25.420 --> 00:14:26.920]  我告訴你們
[00:14:26.920 --> 00:14:29.320]  神能從這些石頭中
[00:14:29.320 --> 00:14:32.220]  吸阿伯拉罕興起子孫來
[00:14:32.220 --> 00:14:36.220]  現在虎子已經放在樹根上
[00:14:36.220 --> 00:14:39.420]  凡不結好果子的樹就撼下來
[00:14:39.420 --> 00:14:41.620]  雕在火裏
[00:14:41.620 --> 00:14:44.920]  我這裏也曾經和大家說過
[00:14:44.920 --> 00:14:47.820]  在講約書雅記的時候
[00:14:47.820 --> 00:14:50.620]  司洗約翰指着什麼石頭說
[00:14:50.620 --> 00:14:54.920]  神能夠從這些石頭興起阿伯拉罕的子孫
[00:14:54.920 --> 00:14:58.820]  記不記得司洗約翰在哪裏司洗?
[00:14:58.820 --> 00:15:00.720]  在約旦河
[00:15:00.720 --> 00:15:04.020]  記不記得我講約書雅記的時候
[00:15:04.020 --> 00:15:06.320]  他們過約旦河
[00:15:06.320 --> 00:15:08.920]  約旦河水乾了
[00:15:08.920 --> 00:15:12.720]  神叫約書雅在河底造了一個石碑
[00:15:12.720 --> 00:15:14.320]  十二塊石頭
[00:15:14.320 --> 00:15:16.920]  然後在吉格
[00:15:16.920 --> 00:15:18.720]  同樣造一個石碑
[00:15:18.720 --> 00:15:21.220]  又是十二塊石頭
[00:15:21.220 --> 00:15:23.020]  有人覺得奇怪
[00:15:23.020 --> 00:15:25.220]  你造一個石碑在河底
[00:15:25.220 --> 00:15:26.720]  給誰看?
[00:15:26.720 --> 00:15:30.120]  其實這是一個象徵
[00:15:30.120 --> 00:15:32.020]  就像洗禮一樣
[00:15:32.020 --> 00:15:33.320]  是什麼樣?
[00:15:33.320 --> 00:15:37.520]  河底的石頭就像一個人受洗浸進去一樣
[00:15:37.520 --> 00:15:39.620]  然後在吉格的石頭
[00:15:39.620 --> 00:15:43.820]  就像一個人受洗回來一樣
[00:15:43.820 --> 00:15:46.420]  就像受洗的過程一樣
[00:15:46.420 --> 00:15:51.120]  司洗約翰當年可能就是指着這堆石頭
[00:15:51.120 --> 00:15:52.720]  代表什麼?
[00:15:52.720 --> 00:15:55.220]  就是我們這些新約的基督徒
[00:15:55.220 --> 00:15:57.420]  在《釋迦拉泰書》第三章
[00:15:57.420 --> 00:15:59.420]  叫我們做什麼?
[00:15:59.420 --> 00:16:01.720]  阿伯拉罕的子孫
[00:16:01.720 --> 00:16:04.320]  就是說神能夠從這些石頭
[00:16:04.320 --> 00:16:06.220]  興起子孫來
[00:16:06.220 --> 00:16:08.220]  其實聖經真的很有意思
[00:16:08.220 --> 00:16:11.920]  如果你能夠用心去想一想
[00:16:11.920 --> 00:16:14.520]  其實我們基督徒都是一樣
[00:16:14.520 --> 00:16:17.420]  都有很多人有很多的特權
[00:16:17.420 --> 00:16:18.820]  有很多人你問他
[00:16:18.820 --> 00:16:21.220]  我已經是第二代的基督徒
[00:16:21.220 --> 00:16:24.020]  我第三代、我第四代
[00:16:24.020 --> 00:16:28.320]  但是這些人是不是真的跟神有個人的關係?
[00:16:28.320 --> 00:16:32.920]  還是他們只不過是被父母帶他們回教會來敬拜?
[00:16:32.920 --> 00:16:36.820]  這一個信仰可能是他們父母的信仰
[00:16:36.820 --> 00:16:39.220]  而不是他們自己的信仰
[00:16:39.220 --> 00:16:44.220]  我們一樣基督教都有很多所謂的特權
[00:16:44.220 --> 00:16:45.320]  很重要的
[00:16:45.320 --> 00:16:48.820]  我們需要監察一下我們自己的信仰
[00:16:48.820 --> 00:16:56.520]  這個信心是不是出自我們自己跟神個人的關係?
[00:16:56.520 --> 00:17:00.920]  除了民族是他們的特權
[00:17:00.920 --> 00:17:03.820]  他們也有神的律法
[00:17:03.820 --> 00:17:06.320]  羅馬書的二章十八節
[00:17:06.320 --> 00:17:09.220]  既從律法中受了教訓
[00:17:09.220 --> 00:17:14.120]  就曉得神的旨意也能分別是非
[00:17:14.120 --> 00:17:19.920]  教訓這個詞原文希臘文就是catechism這個詞
[00:17:19.920 --> 00:17:24.120]  就是慢慢演變成catechism這個詞
[00:17:24.120 --> 00:17:27.520]  catechism就是早期教會的教訓
[00:17:27.520 --> 00:17:32.820]  尤其是在洗禮之前的教訓、教導
[00:17:32.820 --> 00:17:36.920]  猶太人是擁有神給他們的律法
[00:17:36.920 --> 00:17:39.820]  神給猶太人的律法
[00:17:39.820 --> 00:17:41.120]  經文告訴他們
[00:17:41.120 --> 00:17:43.820]  是要他們曉得神的旨意
[00:17:43.820 --> 00:17:46.520]  能夠分別是非
[00:17:46.520 --> 00:17:48.020]  一個猶太人
[00:17:48.020 --> 00:17:49.920]  由一個小孩開始
[00:17:49.920 --> 00:17:54.020]  他們就接觸到、接受到神的律例典章
[00:17:54.020 --> 00:17:56.120]  在他們的成長過程
[00:17:56.120 --> 00:18:00.720]  這個是他們生活的一部分
[00:18:00.720 --> 00:18:02.920]  透過律法
[00:18:02.920 --> 00:18:05.820]  神將他自己顯示出來
[00:18:05.820 --> 00:18:12.120]  他是讓猶太人知道神的屬性、神的作爲
[00:18:12.120 --> 00:18:16.720]  律法不單止包括道德上的律法
[00:18:16.720 --> 00:18:21.220]  也有獻祭、禮儀和節祭
[00:18:21.220 --> 00:18:23.220]  這一切是用來做什麼?
[00:18:23.220 --> 00:18:26.420]  是用來將猶太人分別爲性
[00:18:26.420 --> 00:18:29.920]  從外邦人當中分別出來
[00:18:29.920 --> 00:18:33.920]  以至他們不會學習外邦人來拜偶像
[00:18:33.920 --> 00:18:37.120]  神給律法還包括什麼?
[00:18:37.120 --> 00:18:39.520]  以色列人同神立約
[00:18:39.520 --> 00:18:43.820]  所有祝福、奏作的條款
[00:18:43.820 --> 00:18:46.520]  都在律法裏面
[00:18:46.520 --> 00:18:49.520]  所以律法是很重要的
[00:18:49.520 --> 00:18:54.120]  在詩篇的147篇19至20節說
[00:18:54.120 --> 00:18:57.420]  神將他的道指示雅各
[00:18:57.420 --> 00:19:01.520]  將他的律例典章指示以色列
[00:19:01.520 --> 00:19:04.620]  別國他都沒有這樣待過
[00:19:04.620 --> 00:19:06.820]  至於他的典章
[00:19:06.820 --> 00:19:09.220]  他們向來都沒有知道
[00:19:09.220 --> 00:19:12.320]  你們要讚美耶和華
[00:19:12.320 --> 00:19:13.420]  有沒有看到?
[00:19:13.420 --> 00:19:17.520]  神單單給了律法給猶太人
[00:19:17.520 --> 00:19:20.520]  他沒有將這些律法給外邦人
[00:19:20.520 --> 00:19:22.720]  這些經文查告訴我們
[00:19:22.720 --> 00:19:25.620]  所以神希望他們真的成爲一個
[00:19:25.620 --> 00:19:28.820]  能夠被神讚美的一個民族
[00:19:28.820 --> 00:19:31.220]  就是經文所告訴我們
[00:19:31.220 --> 00:19:32.420]  但是很可惜
[00:19:32.420 --> 00:19:34.520]  他們有了神的律法
[00:19:34.520 --> 00:19:37.120]  反而變得很驕傲
[00:19:37.120 --> 00:19:40.720]  他們覺得自己和拜偶像的外邦人
[00:19:40.720 --> 00:19:42.520]  是有很大的分別
[00:19:42.520 --> 00:19:44.520]  他們是高過他們一等
[00:19:44.520 --> 00:19:46.120]  看不起他們
[00:19:46.120 --> 00:19:48.420]  有了神的真理
[00:19:48.420 --> 00:19:50.020]  有了這些知識
[00:19:50.020 --> 00:19:50.920]  很可惜
[00:19:50.920 --> 00:19:52.520]  反而給了他們
[00:19:52.520 --> 00:19:55.620]  有很多錯誤的安全感
[00:19:55.620 --> 00:19:59.320]  所以保羅在羅馬書的2章17節
[00:19:59.320 --> 00:20:01.420]  說他們依靠律法
[00:20:01.420 --> 00:20:03.220]  以神跨口
[00:20:03.220 --> 00:20:05.220]  我們讀經文要很小心
[00:20:05.220 --> 00:20:07.620]  這節的經文聽起來
[00:20:07.620 --> 00:20:09.820]  好像沒什麼問題
[00:20:09.820 --> 00:20:12.420]  其實這節經文是負面的
