
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹平安!新年快樂!全年蒙恩!
[00:16:35.000 --> 00:16:38.000]  你是不想它賠給你的,
[00:16:38.000 --> 00:16:41.000]  你是想那個貨物安全地去到那裏,
[00:16:41.000 --> 00:16:42.000]  換句話說,
[00:16:42.000 --> 00:16:44.000]  你買保險的人,
[00:16:44.000 --> 00:16:49.000]  其實是想其他人去受保,
[00:16:49.000 --> 00:16:51.000]  即是其他人有得保,
[00:16:51.000 --> 00:16:54.000]  所以你是一種大家一起去付出,
[00:16:54.000 --> 00:17:00.000]  而不是一種投資,
[00:17:00.000 --> 00:17:02.000]  如果你拿過旅遊保險,
[00:17:02.000 --> 00:17:05.000]  或者醫療保險就會知道,
[00:17:05.000 --> 00:17:07.000]  我有一次去旅行,
[00:17:07.000 --> 00:17:14.000]  1990年我在奧地利入了醫院,
[00:17:14.000 --> 00:17:16.000]  入了醫院我買了旅遊保險,
[00:17:16.000 --> 00:17:19.000]  我自己有一份醫療保險,
[00:17:19.000 --> 00:17:22.000]  我們做完手術之後出院,
[00:17:22.000 --> 00:17:25.000]  我拿香港護照給他看,
[00:17:25.000 --> 00:17:27.000]  他看一看說你不用給錢,
[00:17:27.000 --> 00:17:29.000]  當我是英國人,
[00:17:29.000 --> 00:17:31.000]  回來香港他才知道搞錯了,
[00:17:31.000 --> 00:17:36.000]  就寄了一張單給我七千多元,
[00:17:36.000 --> 00:17:41.000]  我就寄了旅遊保險給他,
[00:17:41.000 --> 00:17:43.000]  他就寄了一單過來,
[00:17:43.000 --> 00:17:46.000]  但我還有一份醫療保險,
[00:17:46.000 --> 00:17:49.000]  我就問我的代理,
[00:17:49.000 --> 00:17:50.000]  我有兩份保險,
[00:17:50.000 --> 00:17:53.000]  他問我要不要再寄兩次,
[00:17:53.000 --> 00:17:54.000]  因為我兩份都給錢買,
[00:17:54.000 --> 00:17:56.000]  他說不行的,
[00:17:56.000 --> 00:17:58.000]  雖然那間保險公司不知道你寄了,
[00:17:58.000 --> 00:18:00.000]  因為那些單我還在,
[00:18:00.000 --> 00:18:02.000]  其實我可以再寄一次,
[00:18:02.000 --> 00:18:03.000]  他說不行的,
[00:18:03.000 --> 00:18:07.000]  因為原則上你不可以寄多過你所付出,
[00:18:07.000 --> 00:18:09.000]  就算你買五六份都好,
[00:18:09.000 --> 00:18:10.000]  你可以湊起來,
[00:18:10.000 --> 00:18:12.000]  填夠你一個數,
[00:18:12.000 --> 00:18:15.000]  但就不可以拿多過他,
[00:18:15.000 --> 00:18:18.000]  當然這是我的經驗,
[00:18:18.000 --> 00:18:21.000]  但目的其實不是想去拿保險,
[00:18:21.000 --> 00:18:23.000]  當我們買一個保險的時候,
[00:18:23.000 --> 00:18:28.000]  其實我們付出了是不想拿的,
[00:18:28.000 --> 00:18:30.000]  為什麼我們都要付出呢?
[00:18:30.000 --> 00:18:32.000]  買一個保障,
[00:18:32.000 --> 00:18:36.000]  所以原來第一個原則就是,
[00:18:36.000 --> 00:18:42.000]  我們付出去買一個保障,
[00:18:42.000 --> 00:18:44.000]  我們說下去會有保障的,
[00:18:44.000 --> 00:18:47.000]  第二個原因就是,
[00:18:47.000 --> 00:18:55.000]  我們會容易取得成功,
[00:18:55.000 --> 00:19:02.000]  在物理學上有一個叫質量守恆定律,
[00:19:02.000 --> 00:19:04.000]  都不深奧的,
[00:19:04.000 --> 00:19:06.000]  讀過書的都知道,
[00:19:06.000 --> 00:19:09.000]  質量守恆定律,
[00:19:09.000 --> 00:19:11.000]  對於物質和能量,
[00:19:11.000 --> 00:19:14.000]  它是會轉移的,
[00:19:14.000 --> 00:19:17.000]  所以現在我們才有溫室效應,
[00:19:17.000 --> 00:19:19.000]  當我們拿一些煤炭來燒了它,
[00:19:19.000 --> 00:19:20.000]  不見了,
[00:19:20.000 --> 00:19:21.000]  不變了,
[00:19:21.000 --> 00:19:25.000]  它其實變了能量儲存在另外一個空間,
[00:19:25.000 --> 00:19:27.000]  水煮到乾了,
[00:19:27.000 --> 00:19:28.000]  它去到哪裡呢?
[00:19:28.000 --> 00:19:29.000]  變成蒸氣,
[00:19:29.000 --> 00:19:30.000]  去到別處,
[00:19:30.000 --> 00:19:33.000]  它的能量是沒有消失的,
[00:19:33.000 --> 00:19:35.000]  因為它這個東西是沒有消失的,
[00:19:35.000 --> 00:19:37.000]  它變了一個形態,
[00:19:37.000 --> 00:19:39.000]  去了另外一個空間裡面,
[00:19:39.000 --> 00:19:40.000]  仍然存在的,
[00:19:40.000 --> 00:19:42.000]  大家都懂這個,
[00:19:42.000 --> 00:19:46.000]  沒有,沒有走,
[00:19:46.000 --> 00:19:49.000]  我們給予,
[00:19:49.000 --> 00:19:53.000]  我們把錢給了另外一個人,
[00:19:53.000 --> 00:19:55.000]  或者給了另外一個地方,
[00:19:55.000 --> 00:19:57.000]  它不就不見了呢?
[00:19:57.000 --> 00:19:59.000]  它不是不見了,
[00:19:59.000 --> 00:20:01.000]  它去了別處,
[00:20:01.000 --> 00:20:04.000]  它存在了別處,
[00:20:04.000 --> 00:20:06.000]  它只是去了別處,
