
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹、各位來賓,早晨!
[00:04:19.000 --> 00:04:23.000]  也這麼說,他用水方面也是非常激進的。
[00:04:23.000 --> 00:04:30.000]  聽說在馬斯達爾城是找不到抽水馬桶這個物品存在的,
[00:04:30.000 --> 00:04:33.000]  因為他連用廁所的觀念,
[00:04:33.000 --> 00:04:36.000]  他們也有一個全新的使用方法,
[00:04:36.000 --> 00:04:41.000]  因為一般現在大家如果熟悉環保事業的話,
[00:04:41.000 --> 00:04:46.000]  你應該知道我們因為用抽水馬桶的設備的緣故,
[00:04:46.000 --> 00:04:49.000]  其實我們是用多了很多食水的。
[00:04:49.000 --> 00:04:52.000]  香港也是一個例子,我們用淡水的,
[00:04:52.000 --> 00:04:54.000]  如果我們不用這種系統的話,
[00:04:54.000 --> 00:04:57.000]  其實會省了很多用水的。
[00:04:57.000 --> 00:05:00.000]  當然這個從零開始的都市,他們可以這麼做,
[00:05:00.000 --> 00:05:05.000]  他們發覺比較於其他同樣大小的都市來說,
[00:05:05.000 --> 00:05:09.000]  他們用水的用量是用少一半。
[00:05:09.000 --> 00:05:14.000]  我不知道你會覺得科技和宗教有什麼關係,
[00:05:14.000 --> 00:05:19.000]  又或者科技帶給你有多少幸福和快樂。
[00:05:19.000 --> 00:05:29.000]  馬斯達爾這個計劃本身就是一個生活和科技的結合的一個創新革命的藍本。
[00:05:29.000 --> 00:05:33.000]  這種創新科技帶動社會改變的歷程,
[00:05:33.000 --> 00:05:37.000]  不單只是現在有這樣的情況出現,
[00:05:37.000 --> 00:05:42.000]  其實在歷代以來,在人類的歷史裡面都是不斷地發生的。
[00:05:42.000 --> 00:05:46.000]  或者我們熟悉的工業革命就是一個這樣的例子,
[00:05:46.000 --> 00:05:50.000]  人類透過工業革命延展了我們的力量,
[00:05:50.000 --> 00:05:54.000]  機械代替了我們人的能力。
[00:05:54.000 --> 00:06:00.000]  不單只是這樣,機械的氣力遠遠超出了我們本來人類的力氣。
[00:06:00.000 --> 00:06:03.000]  近代有電腦網絡的革新,
[00:06:03.000 --> 00:06:09.000]  人類開拓了虛擬空間,地域的阻隔慢慢是越來越被收窄的。
[00:06:09.000 --> 00:06:15.000]  我不知道你享不享受到當中裡面科技帶給你的方便。
[00:06:15.000 --> 00:06:21.000]  聖經,我們教會當中裡面古老的一篇文獻,
[00:06:21.000 --> 00:06:26.000]  一本我們生活的準則的古老的巨著,
[00:06:26.000 --> 00:06:30.000]  同樣都見證著社會不斷地革新。
[00:06:30.000 --> 00:06:34.000]  近來在我們教會,我們不斷地在看一本書,
[00:06:34.000 --> 00:06:37.000]  就是《約書雅記》,舊約的這本書。
[00:06:37.000 --> 00:06:42.000]  我不知道你會用一個什麼字眼去形容《約書雅記》,
[00:06:42.000 --> 00:06:46.000]  其實它是屬於一個什麼時代的作品呢?
[00:06:46.000 --> 00:06:50.000]  它在描述一個什麼時期的一本書呢?
[00:06:50.000 --> 00:06:54.000]  我們試試去溫習一下舊約聖經的歷史。
[00:06:54.000 --> 00:06:59.000]  當以色列人離開埃及之後,在抗野大概漂流了多久?
[00:06:59.000 --> 00:07:01.000]  四十年的日子。
[00:07:01.000 --> 00:07:04.000]  現在我們讀到的《約書雅記》是在描述
[00:07:04.000 --> 00:07:10.000]  約書雅帶領以色列人跨越約旦河,進入加南。
[00:07:10.000 --> 00:07:15.000]  在加南混戰一輪,然後約書雅也安息了。
[00:07:15.000 --> 00:07:20.000]  接著就有事司出現,一班judges出現。
[00:07:20.000 --> 00:07:25.000]  他們興起在不同的支派當中,
[00:07:25.000 --> 00:07:28.000]  帶領以色列人去面對外敵。
[00:07:28.000 --> 00:07:34.000]  輾轉之下就去到蘇羅作王的時期了。
[00:07:34.000 --> 00:07:37.000]  蘇羅作王的時候就有一段這樣的經文,
[00:07:37.000 --> 00:07:41.000]  我想給大家看一下,撒姆爾記上十三章十九節就這麼說,
[00:07:41.000 --> 00:07:45.000]  他說,那時以色列全地沒有一個鐵匠,
[00:07:45.000 --> 00:07:50.000]  因為非理士人說,恐怕希伯來人製造刀槍。
[00:07:50.000 --> 00:07:52.000]  希伯來人就是指以色列人。
[00:07:52.000 --> 00:07:56.000]  如果我用一個什麼時代,
[00:07:56.000 --> 00:08:00.000]  希望大家可以描述一下以色列人當時的處境,
[00:08:00.000 --> 00:08:03.000]  其實他們就是石器時代的人。
[00:08:03.000 --> 00:08:07.000]  我們讀約書雅記的時候,我們說約書雅怎樣?
[00:08:07.000 --> 00:08:11.000]  用火石刀,他們用的刀是用什麼來製造的?
[00:08:11.000 --> 00:08:13.000]  用石來製造的。
[00:08:13.000 --> 00:08:15.000]  這裡就清楚告訴我們,
[00:08:15.000 --> 00:08:17.000]  以色列人根本上沒有鐵匠,
[00:08:17.000 --> 00:08:21.000]  他們是不掌握用鐵來製造的。
[00:08:21.000 --> 00:08:26.000]  而加南人,那班非理士人已經懂得用鐵器了。
[00:08:26.000 --> 00:08:29.000]  你可以看一下,撒姆爾記上第十七章,
[00:08:29.000 --> 00:08:32.000]  蘇羅之後就是大衛作王,
[00:08:32.000 --> 00:08:36.000]  這段經文就指到大衛還是未作王的,
[00:08:36.000 --> 00:08:38.000]  他還是一個少年人,
[00:08:38.000 --> 00:08:41.000]  他要面對一個非理士的巨人,
[00:08:41.000 --> 00:08:43.000]  他很想跟他作戰,
[00:08:43.000 --> 00:08:45.000]  在作戰之前的時候,
[00:08:45.000 --> 00:08:47.000]  就是這段經文的敘述,
[00:08:47.000 --> 00:08:50.000]  大衛把刀誇在戰衣外,
[00:08:50.000 --> 00:08:52.000]  事事能走不能走,
[00:08:52.000 --> 00:08:55.000]  因為素來沒有穿冠,就對蘇羅說,
[00:08:55.000 --> 00:08:59.000]  我穿戴這色不能走,因為素來沒有穿冠。
[00:08:59.000 --> 00:09:03.000]  當然,經文裡面,在聖經裡面告訴我們,
[00:09:03.000 --> 00:09:07.000]  蘇羅是一個很高大的成年人,
[00:09:07.000 --> 00:09:11.000]  他看到大衛說要跟巨人哥利亞作戰,
[00:09:11.000 --> 00:09:14.000]  他就很不吝嗇地把自己的戰衣,
[00:09:14.000 --> 00:09:17.000]  想給大衛穿,又把刀給他,
[00:09:17.000 --> 00:09:20.000]  當然可能是因為大衛是少年人,
[00:09:20.000 --> 00:09:24.000]  又矮過他,所以穿起戰衣就不合身。
[00:09:24.000 --> 00:09:28.000]  不過我同時,我們可以聯想到,
[00:09:28.000 --> 00:09:32.000]  事實上大衛不單止是不合身這件衣服,
[00:09:32.000 --> 00:09:35.000]  是實際上因為大衛是一個石器時代的人,
[00:09:35.000 --> 00:09:39.000]  你給我一把刀,你給我一件盔甲,
[00:09:39.000 --> 00:09:41.000]  我根本就穿不慣。
[00:09:41.000 --> 00:09:43.000]  如果你熟悉聖經的話,
[00:09:43.000 --> 00:09:46.000]  你就知道最後大衛是打贏哥利亞,
[00:09:46.000 --> 00:09:48.000]  他用什麼來打贏他呢?
[00:09:48.000 --> 00:09:50.000]  機緣甩石器,
[00:09:50.000 --> 00:09:54.000]  就是用一條帶把石頭扔下去,
[00:09:54.000 --> 00:09:57.000]  這樣就打死了哥利亞。
[00:09:57.000 --> 00:10:00.000]  你可以看到他用的技巧,
[00:10:00.000 --> 00:10:02.000]  是一個石器時代的人的技巧。
[00:10:02.000 --> 00:10:04.000]  聖經裡面告訴我們,
[00:10:04.000 --> 00:10:07.000]  原來以色列人由離開埃及,
[00:10:07.000 --> 00:10:10.000]  去到蘇羅的時代,
[00:10:10.000 --> 00:10:13.000]  他們依然停留在一個石器時代,
[00:10:13.000 --> 00:10:17.000]  而他周遭的人都已經進入了鐵器時代了。
[00:10:17.000 --> 00:10:20.000]  但是事情有很大急速的改變,
[00:10:20.000 --> 00:10:24.000]  當大衛真的作了以色列的王之後,
[00:10:24.000 --> 00:10:28.000]  情況有很大很大的急速改變。
[00:10:28.000 --> 00:10:31.000]  我們來看看究竟有多急速,
[00:10:31.000 --> 00:10:33.000]  以及有什麼改變。
[00:10:33.000 --> 00:10:35.000]  我們首先來看一看,
[00:10:35.000 --> 00:10:37.000]  當大衛作王之後,
[00:10:37.000 --> 00:10:39.000]  他就定到耶路撒冷沒多久。
[00:10:39.000 --> 00:10:42.000]  我們先來看看撒姆爾記下五章,
[00:10:42.000 --> 00:10:44.000]  四至六節的敘述,
[00:10:44.000 --> 00:10:47.000]  他說大衛登基的時候年三十歲,
[00:10:47.000 --> 00:10:49.000]  在位四十年,
[00:10:49.000 --> 00:10:53.000]  在希伯倫作猶大王七年零六個月,
[00:10:53.000 --> 00:10:57.000]  在耶路撒冷作以色列和猶大王三十三年,
[00:10:57.000 --> 00:11:00.000]  大衛和跟從他的人到了耶路撒冷,
[00:11:00.000 --> 00:11:03.000]  要攻打住在那裡的耶布斯人。
[00:11:03.000 --> 00:11:08.000]  這段經文我們可以分為兩個部分去思考的,
[00:11:08.000 --> 00:11:12.000]  第一個部分就告訴我們大衛什麼時候登基,
[00:11:12.000 --> 00:11:15.000]  他首先定到於希伯倫,
[00:11:15.000 --> 00:11:18.000]  只是短短的七年零六個月,
[00:11:18.000 --> 00:11:22.000]  後來有三十三年都是定到耶路撒冷的。
[00:11:22.000 --> 00:11:24.000]  在這個背景下就告訴我們,
[00:11:24.000 --> 00:11:28.000]  咦,現在就是大衛要攻打耶路撒冷。
[00:11:28.000 --> 00:11:33.000]  如果我們繼續回到教會,
[00:11:33.000 --> 00:11:35.000]  你看到約書亞記的話,
[00:11:35.000 --> 00:11:39.000]  你就會看到約書亞慢慢帶領以色列人,
[00:11:39.000 --> 00:11:42.000]  逐個迦南的城市去攻打。
[00:11:42.000 --> 00:11:43.000]  但是如果你一直看下去的話,
[00:11:43.000 --> 00:11:44.000]  你就會發現,
[00:11:44.000 --> 00:11:47.000]  唯獨是耶路撒冷城,
[00:11:47.000 --> 00:11:51.000]  是從來沒有被以色列人攻佔過的。
[00:11:51.000 --> 00:11:54.000]  到了大衛作王之後,
[00:11:54.000 --> 00:11:57.000]  都尚未攻佔耶路撒冷。
[00:11:57.000 --> 00:12:01.000]  當大衛能夠攻佔耶路撒冷,
[00:12:01.000 --> 00:12:06.000]  這件事是非常之重要,極具歷史意義。
[00:12:06.000 --> 00:12:08.000]  大家知不知道,
[00:12:08.000 --> 00:12:11.000]  希伯倫這座城市應該是屬於哪一個支派的?
[00:12:11.000 --> 00:12:13.000]  應該是屬於猶大支派,
[00:12:13.000 --> 00:12:17.000]  因為是迦勒攻入希伯倫城。
[00:12:17.000 --> 00:12:23.000]  所有迦南的城市,已經分了給不同的支派。
[00:12:23.000 --> 00:12:27.000]  倘若大衛要稱帝,要作王,
[00:12:27.000 --> 00:12:33.000]  他見到在任何一個城市當中都會產生尷尬。
[00:12:33.000 --> 00:12:35.000]  就好像希伯倫那樣,
[00:12:35.000 --> 00:12:37.000]  其他支派的人就會覺得,
[00:12:37.000 --> 00:12:39.000]  哎呀,我是流變支派的,
[00:12:39.000 --> 00:12:41.000]  我是變眼敏支派的。
[00:12:41.000 --> 00:12:42.000]  你定到希伯倫,
[00:12:42.000 --> 00:12:45.000]  你一定是偏袒猶大支派的人,
[00:12:45.000 --> 00:12:48.000]  大衛你自己也是猶大支派的人,
[00:12:48.000 --> 00:12:51.000]  一定是覺得你會徇私。
[00:12:51.000 --> 00:12:54.000]  但是當大衛攻佔了耶路撒冷之後,
[00:12:54.000 --> 00:12:58.000]  人們稱呼耶路撒冷為什麼城?
[00:12:58.000 --> 00:13:00.000]  大衛之城。
[00:13:00.000 --> 00:13:01.000]  很不同的,
[00:13:01.000 --> 00:13:07.000]  他今天在一個迦南人的城市當中,
[00:13:07.000 --> 00:13:11.000]  從零開始去建造一個新的首都,
[00:13:11.000 --> 00:13:12.000]  是沒有的,
[00:13:12.000 --> 00:13:13.000]  是沒有這些背景的,
[00:13:13.000 --> 00:13:15.000]  你沒有這種把柄。
[00:13:15.000 --> 00:13:19.000]  所以大衛能夠凝聚十二支派,
[00:13:19.000 --> 00:13:21.000]  去帶領以色列人,
[00:13:21.000 --> 00:13:25.000]  從一個鬆散的部落的社會當中,
[00:13:25.000 --> 00:13:27.000]  能夠凝聚起來,
[00:13:27.000 --> 00:13:29.000]  成為一個聯合的王國。
[00:13:29.000 --> 00:13:30.000]  第二件事,
[00:13:30.000 --> 00:13:34.000]  他的人事政治的管理能力非常之好。
[00:13:34.000 --> 00:13:36.000]  大衛統治全以色列,
[00:13:36.000 --> 00:13:38.000]  對人民秉公行義,
[00:13:38.000 --> 00:13:40.000]  洗腦亞的兒子約亞作元帥,
[00:13:40.000 --> 00:13:44.000]  阿希律的兒子約沙發作史官,
[00:13:44.000 --> 00:13:46.000]  阿希特的兒子薩督和,
[00:13:46.000 --> 00:13:50.000]  阿比亞的兒子阿希米勒作祭司,
[00:13:50.000 --> 00:13:52.000]  阿萊瓦作王室的書記。
[00:13:52.000 --> 00:13:57.000]  你看到大衛的行政是很井然有序的,
[00:13:57.000 --> 00:13:59.000]  他列治了不同的官員,
[00:13:59.000 --> 00:14:02.000]  去幫他一起去管理國家,
[00:14:02.000 --> 00:14:04.000]  最重要的,
[00:14:04.000 --> 00:14:07.000]  就是你看到他治國是有概念的,
[00:14:07.000 --> 00:14:10.000]  有他的基礎,
[00:14:10.000 --> 00:14:11.000]  是怎樣的呢?
[00:14:11.000 --> 00:14:13.000]  對人民秉公行義,
[00:14:13.000 --> 00:14:15.000]  這些各級官員的設置,
[00:14:15.000 --> 00:14:17.000]  不是架床疊屋,
[00:14:17.000 --> 00:14:21.000]  不是要虛擬一些崗位出來賄賂別人,
[00:14:21.000 --> 00:14:24.000]  而是透過這些行政的方法,
[00:14:24.000 --> 00:14:27.000]  來達至秉公行義這個目標。
[00:14:27.000 --> 00:14:29.000]  如果我們再翻查聖經的話,
[00:14:29.000 --> 00:14:31.000]  我們知道大衛晚年,
[00:14:31.000 --> 00:14:33.000]  在列王紀上記載著他,
[00:14:33.000 --> 00:14:35.000]  他準備了不同的工匠,
[00:14:35.000 --> 00:14:37.000]  準備了大量的鐵器,
[00:14:37.000 --> 00:14:40.000]  要給他的兒子索羅門,
[00:14:40.000 --> 00:14:42.000]  準備什麼呢?
[00:14:42.000 --> 00:14:43.000]  為什麼要準備這些呢?
[00:14:43.000 --> 00:14:48.000]  是為了他將來可以興建聖殿之用。
[00:14:48.000 --> 00:14:49.000]  我可以這麼說,
[00:14:49.000 --> 00:14:50.000]  大衛的出現,
[00:14:50.000 --> 00:14:52.000]  短短的四十年作王,
[00:14:52.000 --> 00:14:54.000]  他就帶領以色列人,
[00:14:54.000 --> 00:14:58.000]  從一個石器時代進入了鐵器時代,
[00:14:58.000 --> 00:15:01.000]  從一個混亂的族長的時期,
[00:15:01.000 --> 00:15:03.000]  變成一個精密的王國的制度,
[00:15:03.000 --> 00:15:07.000]  帶領以色列人走向一個黃金的時代。
[00:15:07.000 --> 00:15:09.000]  但是,
[00:15:09.000 --> 00:15:10.000]  但是,
[00:15:10.000 --> 00:15:12.000]  縱使大衛這麼聰明,
[00:15:12.000 --> 00:15:13.000]  這麼有能力,
[00:15:13.000 --> 00:15:15.000]  這麼有先進的頭腦也好,
[00:15:15.000 --> 00:15:17.000]  在他的作品當中告訴我們,
[00:15:17.000 --> 00:15:19.000]  他有三樣東西,
[00:15:19.000 --> 00:15:23.000]  他覺得他搞不定。
[00:15:23.000 --> 00:15:25.000]  換句話說,
[00:15:25.000 --> 00:15:26.000]  科技文明,
[00:15:26.000 --> 00:15:28.000]  精密的行政,
[00:15:28.000 --> 00:15:31.000]  都解決不了這三樣東西。
[00:15:31.000 --> 00:15:33.000]  這三樣東西是什麼呢?
[00:15:33.000 --> 00:15:35.000]  是邪惡的心,
[00:15:35.000 --> 00:15:36.000]  苦難的人間,
[00:15:36.000 --> 00:15:38.000]  人人必有一死。
[00:15:38.000 --> 00:15:40.000]  這三樣東西,
[00:15:40.000 --> 00:15:42.000]  是大衛覺得科技文明,
[00:15:42.000 --> 00:15:45.000]  先進的思維都解決不了的。
[00:15:45.000 --> 00:15:47.000]  今天我想透過,
[00:15:47.000 --> 00:15:49.000]  方才我們讀過的詩篇,
[00:15:49.000 --> 00:15:50.000]  23篇,
[00:15:50.000 --> 00:15:51.000]  作為一個主軸,
[00:15:51.000 --> 00:15:55.000]  和另外一些不同的大衛著作的詩篇,
[00:15:55.000 --> 00:15:58.000]  去剖析這三個論點。
[00:15:58.000 --> 00:16:01.000]  第一樣東西我想和大家講一講,
[00:16:01.000 --> 00:16:03.000]  就是邪惡的心。
[00:16:03.000 --> 00:16:06.000]  詩篇23篇的三節是這樣說的,
[00:16:06.000 --> 00:16:07.000]  他說,
[00:16:07.000 --> 00:16:09.000]  他,這個他指的是神,
[00:16:09.000 --> 00:16:11.000]  他使我的靈魂蘇醒,
[00:16:11.000 --> 00:16:14.000]  為自己的名引導我走二路。
[00:16:14.000 --> 00:16:17.000]  他和邪惡有什麼關係呢?
[00:16:17.000 --> 00:16:19.000]  我慢慢和大家一起分享。
[00:16:19.000 --> 00:16:23.000]  首先我們要掌握什麼叫做靈魂蘇醒。
[00:16:23.000 --> 00:16:26.000]  靈魂說出來好像很神似的,
[00:16:26.000 --> 00:16:29.000]  其實聖經裡面,
[00:16:29.000 --> 00:16:31.000]  主要用希伯來文寫成,
[00:16:31.000 --> 00:16:33.000]  希伯來文,靈魂這個字眼,
[00:16:33.000 --> 00:16:35.000]  其實比我們想像之中,
[00:16:35.000 --> 00:16:37.000]  廣義得多的意思。
[00:16:37.000 --> 00:16:39.000]  他指的是自我,
[00:16:39.000 --> 00:16:41.000]  指的是你,或者我,
[00:16:41.000 --> 00:16:44.000]  這個整個人的生命的意思,
[00:16:44.000 --> 00:16:46.000]  那個涵義是很寬闊的,
[00:16:46.000 --> 00:16:49.000]  也沒有什麼靈異的觀念。
[00:16:49.000 --> 00:16:50.000]  蘇醒,
[00:16:50.000 --> 00:16:54.000]  是指復興和轉回。
[00:16:54.000 --> 00:16:56.000]  可能我們要問,
[00:16:56.000 --> 00:16:58.000]  究竟為什麼人需要
[00:16:58.000 --> 00:17:02.000]  這個自我的復興和回轉呢?
[00:17:02.000 --> 00:17:05.000]  為什麼要這樣想呢?
[00:17:05.000 --> 00:17:07.000]  其實在大衛心目中,
[00:17:07.000 --> 00:17:10.000]  這個世界是充滿著邪惡的。
[00:17:10.000 --> 00:17:12.000]  我們看看他兩篇不同的著作,
[00:17:12.000 --> 00:17:15.000]  分別是詩篇的第五篇和第十二篇,
[00:17:15.000 --> 00:17:17.000]  我先讀第五篇。
[00:17:17.000 --> 00:17:19.000]  你是不喜歡邪惡的上帝,
[00:17:19.000 --> 00:17:23.000]  你不容許罪惡出現在你面前,
[00:17:23.000 --> 00:17:27.000]  憎惡狂傲的人憎恨一切作惡的人。
[00:17:27.000 --> 00:17:29.000]  第十二篇,
[00:17:29.000 --> 00:17:31.000]  作惡的人到處橫行,
[00:17:31.000 --> 00:17:34.000]  人人歌頌邪惡。
[00:17:34.000 --> 00:17:36.000]  不知道親愛的來賓,弟兄姊妹,
[00:17:36.000 --> 00:17:40.000]  你會不會覺得你所經驗的社會就是這樣,
[00:17:40.000 --> 00:17:43.000]  就是邪惡的事到處橫行。
[00:17:43.000 --> 00:17:45.000]  橫行也不簡單,
[00:17:45.000 --> 00:17:47.000]  也不是這麼慘,
[00:17:47.000 --> 00:17:49.000]  這麼大問題。
[00:17:49.000 --> 00:17:52.000]  問題就是人人歌頌邪惡。
[00:17:52.000 --> 00:17:54.000]  那他就聰明了,
[00:17:54.000 --> 00:17:56.000]  他這樣做,
[00:17:56.000 --> 00:17:58.000]  我為之叫做世界仔,
[00:17:58.000 --> 00:18:00.000]  他這樣做,就最耐勞了。
[00:18:00.000 --> 00:18:02.000]  你會不會覺得,
[00:18:02.000 --> 00:18:04.000]  在我們的社會當中,
[00:18:04.000 --> 00:18:08.000]  和大衛所經歷的時期都一樣,
[00:18:08.000 --> 00:18:10.000]  覺得那些邪惡,
[00:18:10.000 --> 00:18:12.000]  那些惡人,
[00:18:12.000 --> 00:18:14.000]  是橫行在其間裡面。
[00:18:14.000 --> 00:18:18.000]  我想和大家一起去看一個人物,
[00:18:18.000 --> 00:18:21.000]  他的名字叫做華納馮布朗,
[00:18:21.000 --> 00:18:23.000]  你看到他不是明星,
[00:18:23.000 --> 00:18:25.000]  我看他的樣子其實都很像,
[00:18:25.000 --> 00:18:27.000]  但是他真的不是一個明星。
[00:18:27.000 --> 00:18:30.000]  他是被美國太空總署,
[00:18:30.000 --> 00:18:34.000]  譽為有史以來最重要的火箭專家。
[00:18:34.000 --> 00:18:36.000]  這位馮布朗教授,
[00:18:36.000 --> 00:18:43.000]  曾經參與過阿波羅探月整個火箭計劃。
[00:18:43.000 --> 00:18:48.000]  這張照片就是當阿波羅11號脫離了大氣層之後,
[00:18:48.000 --> 00:18:52.000]  你看到他看遠鏡的那個就是他了,
[00:18:52.000 --> 00:18:54.000]  你看到他笑得很開心,
[00:18:54.000 --> 00:18:57.000]  因為他那幾節火箭都射上去了,
[00:18:57.000 --> 00:18:59.000]  沒有安全,沒有倒下來,
[00:18:59.000 --> 00:19:03.000]  很興奮地和他的隊伍一起享受成果。
[00:19:03.000 --> 00:19:06.000]  在1970年的時候,
[00:19:06.000 --> 00:19:09.000]  這位馮布朗教授曾經這樣說,
[00:19:09.000 --> 00:19:12.000]  他說我們能夠飛到月球上,
[00:19:12.000 --> 00:19:15.000]  同時我們製造了原子彈,
[00:19:15.000 --> 00:19:17.000]  原子彈能夠摧毀我們的家園,
[00:19:17.000 --> 00:19:23.000]  科學本身並沒有解決為善為惡,
[00:19:23.000 --> 00:19:27.000]  指引我們作判斷的就是神的道德律。
[00:19:27.000 --> 00:19:30.000]  若我們祈求上帝與我們站在同一邊,
[00:19:30.000 --> 00:19:32.000]  這是不正確的,
[00:19:32.000 --> 00:19:37.000]  我們要呼求神學習站在神的那一邊。
[00:19:37.000 --> 00:19:42.000]  如果我們對馮布朗教授的生平有更多的認識的話,
[00:19:42.000 --> 00:19:48.000]  我們會明白他說這番話更有說服力。
[00:19:48.000 --> 00:19:51.000]  其實馮教授是一個天才的科學家,
[00:19:51.000 --> 00:19:57.000]  他22歲的時候已經在柏林大學獲得物理學博士的學位,
[00:19:57.000 --> 00:20:04.000]  25歲的時候他已經是德國航天科技上的明日之星,
[00:20:04.000 --> 00:20:06.000]  但是就在這個時候,
[00:20:06.000 --> 00:20:09.000]  德國有很大的改變,
[00:20:09.000 --> 00:20:12.000]  納粹黨抬頭,希特拉主政,
[00:20:12.000 --> 00:20:16.000]  馮布朗教授很快被委任成為納粹近衛軍,
[00:20:16.000 --> 00:20:20.000]  他的航天科技就變成導彈科技,
[00:20:20.000 --> 00:20:24.000]  在大戰期間他繼續進行研究,
[00:20:24.000 --> 00:20:27.000]  在40年代初期,
[00:20:27.000 --> 00:20:31.000]  他的研究有兩次重大的突破,
[00:20:31.000 --> 00:20:34.000]  據資料顯示,
[00:20:34.000 --> 00:20:42.000]  他在44年5月到45年的5月,大戰結束的時候,
[00:20:42.000 --> 00:20:51.000]  他所發明的火箭動力系統就安裝在V1和V2火箭上面,
[00:20:51.000 --> 00:20:58.000]  但是那一年時間就奪去了倫敦超過3萬人的性命,
[00:20:58.000 --> 00:21:01.000]  所以在45年的年初開始,
[00:21:01.000 --> 00:21:05.000]  馮布朗就帶領他的研究小組做了逃兵,
[00:21:05.000 --> 00:21:08.000]  輾轉之下他向美國投降,
[00:21:08.000 --> 00:21:11.000]  美軍見到他這個人才,
