
[00:00:00.000 --> 00:00:02.000]  親愛的弟兄姊妹 平安
[00:06:02.000 --> 00:06:05.000]  也會遇到有些事
[00:06:05.000 --> 00:06:08.000]  我們心裡所想的卻是做不到的
[00:06:08.000 --> 00:06:12.000]  每逢暑假的時候
[00:06:12.000 --> 00:06:13.000]  打電話給我媽媽
[00:06:13.000 --> 00:06:14.000]  她都會問
[00:06:14.000 --> 00:06:16.000]  你什麼時候回來
[00:06:16.000 --> 00:06:18.000]  精靈知道我們不回去的時候
[00:06:18.000 --> 00:06:20.000]  心裡是一陣的失落
[00:06:20.000 --> 00:06:22.000]  常常打電話就問說
[00:06:22.000 --> 00:06:24.000]  我們給你屯一些雞蛋
[00:06:24.000 --> 00:06:27.000]  然後等你來的時候可以帶回去
[00:06:27.000 --> 00:06:30.000]  屯雞蛋始終是比洋雞蛋好吃一點
[00:06:30.000 --> 00:06:35.000]  然後每逢栗子熟的時候
[00:06:35.000 --> 00:06:37.000]  都會辛辛苦苦地去摘下來
[00:06:37.000 --> 00:06:40.000]  等待我回家去拿
[00:06:40.000 --> 00:06:41.000]  你會發現
[00:06:41.000 --> 00:06:45.000]  在這一份無法產生衝突的裡面
[00:06:45.000 --> 00:06:47.000]  其實仍然用牽掛
[00:06:47.000 --> 00:06:48.000]  用希望
[00:06:48.000 --> 00:06:49.000]  用等候
[00:06:49.000 --> 00:06:53.000]  來送出這一份愛
[00:06:53.000 --> 00:06:58.000]  你會發現在這世上有很多母親的愛
[00:06:58.000 --> 00:07:01.000]  確實在這個世界上很難得到完全
[00:07:01.000 --> 00:07:05.000]  這是事實
[00:07:05.000 --> 00:07:06.000]  當然我不是說
[00:07:06.000 --> 00:07:10.000]  我們中間做父親的就是冷血
[00:07:10.000 --> 00:07:14.000]  只不過我們今天是母親節
[00:07:14.000 --> 00:07:16.000]  必須藉這個機會來表達一下
[00:07:16.000 --> 00:07:18.000]  母親愛的偉大
[00:07:18.000 --> 00:07:22.000]  如果哪位男士覺得有意見的話
[00:07:22.000 --> 00:07:23.000]  禮拜結束過後
[00:07:23.000 --> 00:07:25.000]  母親們可以拿自己的禮物來砸他
[00:07:25.000 --> 00:07:31.000]  讓他感受一下做母親的苦是怎麼樣子的
[00:07:31.000 --> 00:07:34.000]  那不僅是在我們世上的
[00:07:34.000 --> 00:07:37.000]  也不僅是在我們這個年代了
[00:07:37.000 --> 00:07:39.000]  你會發現如果回到耶穌的時代
[00:07:39.000 --> 00:07:41.000]  在一個窮人的家庭裡面
[00:07:41.000 --> 00:07:44.000]  同樣面對這樣的一個事情發生
[00:07:44.000 --> 00:07:47.000]  就在我們剛才所讀的這部聖經當中
[00:07:47.000 --> 00:07:49.000]  發生了一件事情
[00:07:49.000 --> 00:07:52.000]  就是如果照我們的眼光去看
[00:07:52.000 --> 00:07:54.000]  這是一個很難理解的事情
[00:07:54.000 --> 00:07:58.000]  就是耶穌的母親去找自己的兒子
[00:07:58.000 --> 00:08:00.000]  然後兒子卻說出了一句話
[00:08:00.000 --> 00:08:03.000]  其實讓母親都覺得是很難以承受
[00:08:03.000 --> 00:08:06.000]  和傷心欲絕的事情
[00:08:06.000 --> 00:08:08.000]  母親來站在門外找耶穌
[00:08:08.000 --> 00:08:11.000]  耶穌卻說誰是我的母親
[00:08:11.000 --> 00:08:13.000]  誰是我的兄弟姊妹
[00:08:13.000 --> 00:08:16.000]  看看周圍的人說
[00:08:16.000 --> 00:08:19.000]  誰是我的母親兄弟姊妹
[00:08:19.000 --> 00:08:22.000]  然後說尊行神旨意的人
[00:08:22.000 --> 00:08:24.000]  就是我的兄弟姊妹
[00:08:24.000 --> 00:08:26.000]  如果問一下在場的母親
[00:08:26.000 --> 00:08:28.000]  如果你有這樣一位兒子
[00:08:28.000 --> 00:08:29.000]  面對這樣的處境的時候
[00:08:29.000 --> 00:08:31.000]  你會怎麼樣的感受
[00:08:31.000 --> 00:08:34.000]  但是不是聖經的記載
[00:08:34.000 --> 00:08:36.000]  是我們所想像那樣呢
[00:08:36.000 --> 00:08:38.000]  還是另有其他
[00:08:38.000 --> 00:08:40.000]  是需要我們一起去看的
[00:08:40.000 --> 00:08:42.000]  我們知道耶穌出生於一個
[00:08:42.000 --> 00:08:45.000]  在當時很不出名的一個小地方
[00:08:45.000 --> 00:08:47.000]  拉森勒
[00:08:47.000 --> 00:08:50.000]  這個小地方裡面沒有人知道過
[00:08:50.000 --> 00:08:53.000]  但是有一天所有人都知道了
[00:08:53.000 --> 00:08:55.000]  這個地方出現了一位人物
[00:08:55.000 --> 00:08:58.000]  這個人物超出了他們的想像
[00:08:58.000 --> 00:09:01.000]  你會發現在耶穌三十歲以前
[00:09:01.000 --> 00:09:05.000]  如果照我們放在那個處境當中去想的話
[00:09:05.000 --> 00:09:08.000]  你會發現其實有一點不可思議
[00:09:08.000 --> 00:09:09.000]  為什麼呢
[00:09:09.000 --> 00:09:11.000]  耶穌三十歲才出來傳道
[00:09:11.000 --> 00:09:13.000]  但是耶穌出來傳道的時候
[00:09:13.000 --> 00:09:15.000]  他還是單身
[00:09:15.000 --> 00:09:17.000]  但是如果你去看那個時候的話
[00:09:17.000 --> 00:09:19.000]  你會發現
[00:09:19.000 --> 00:09:22.000]  這個耶穌所在的時候
[00:09:22.000 --> 00:09:24.000]  其實難得是差不多
[00:09:24.000 --> 00:09:26.000]  十七八歲就結婚了成家了
[00:09:26.000 --> 00:09:28.000]  三十歲還沒有成家的人
[00:09:28.000 --> 00:09:30.000]  你會發現在那個地方
[00:09:30.000 --> 00:09:33.000]  應該早已被別人傳說是什麼問題
[00:09:33.000 --> 00:09:35.000]  但是我們也可以理解說
[00:09:35.000 --> 00:09:38.000]  因為耶穌在家裡面是長子
[00:09:38.000 --> 00:09:40.000]  就是說家庭條件不好
[00:09:40.000 --> 00:09:41.000]  父親好像是生病
[00:09:41.000 --> 00:09:43.000]  或者說是已經早年過世
[00:09:43.000 --> 00:09:46.000]  為了擔當家裡的一切的負擔
[00:09:46.000 --> 00:09:48.000]  他去承擔這個家裡的重擔
[00:09:48.000 --> 00:09:50.000]  然後這個可能在鄉村們
[00:09:50.000 --> 00:09:54.000]  這個鄉親們的眼中還可以理解的
[00:09:54.000 --> 00:09:55.000]  為什麼
[00:09:55.000 --> 00:09:56.000]  因為是一個孝子
[00:09:56.000 --> 00:09:58.000]  但突然有一天你會發現
[00:09:58.000 --> 00:09:59.000]  這個孝子變樣了
[00:09:59.000 --> 00:10:00.000]  為什麼
[00:10:00.000 --> 00:10:03.000]  去了曠野四十天回來
[00:10:03.000 --> 00:10:05.000]  開始進會談講道
[00:10:05.000 --> 00:10:07.000]  這個講解律法
[00:10:07.000 --> 00:10:09.000]  講解律法發生什麼事
[00:10:09.000 --> 00:10:13.000]  別人從他所講解的律法當中來比較說
[00:10:13.000 --> 00:10:16.000]  他所講的律法和文師講的不一樣
[00:10:16.000 --> 00:10:18.000]  和我們平時聽的不一樣
[00:10:18.000 --> 00:10:19.000]  為什麼
[00:10:19.000 --> 00:10:21.000]  他講得像有權柄的人
[00:10:21.000 --> 00:10:22.000]  如果像我們今天去理解的
[00:10:22.000 --> 00:10:24.000]  你會發現說
[00:10:24.000 --> 00:10:27.000]  文師平時講的都是
[00:10:27.000 --> 00:10:30.000]  這個讓人打瞌睡的
[00:10:30.000 --> 00:10:32.000]  或者說就像政府做工作報告
[00:10:32.000 --> 00:10:35.000]  講的完全是正確的廢話
[00:10:35.000 --> 00:10:36.000]  然後讓他們你會發現
[00:10:36.000 --> 00:10:38.000]  他們在那裡已經聽慣了
[00:10:38.000 --> 00:10:39.000]  所有的一切
[00:10:39.000 --> 00:10:41.000]  但是沒有讓他們的心靈觸動
[00:10:41.000 --> 00:10:43.000]  可是今天耶穌出來講了以後
[00:10:43.000 --> 00:10:44.000]  讓他們發現
[00:10:44.000 --> 00:10:46.000]  他們從他那裡得安慰
[00:10:46.000 --> 00:10:47.000]  得力量
[00:10:47.000 --> 00:10:48.000]  那不僅如此
[00:10:48.000 --> 00:10:50.000]  還有更奇怪的事情發生
[00:10:50.000 --> 00:10:52.000]  可能這個一位小村子
[00:10:52.000 --> 00:10:54.000]  你會發現很快就傳出去了
[00:10:54.000 --> 00:10:57.000]  那耶穌除了在會談裡
[00:10:57.000 --> 00:10:58.000]  講解律法以外
[00:10:58.000 --> 00:10:59.000]  還做什麼
[00:10:59.000 --> 00:11:01.000]  出去給人治病
[00:11:01.000 --> 00:11:03.000]  耶穌是一個木匠
[00:11:03.000 --> 00:11:05.000]  怎麼可能給人治病
[00:11:05.000 --> 00:11:07.000]  很多人來跟隨他
[00:11:07.000 --> 00:11:09.000]  因為病得醫治了
[00:11:09.000 --> 00:11:11.000]  各種的病在他那裡得醫治了
[00:11:11.000 --> 00:11:13.000]  但是還有一件很神奇的事情
[00:11:13.000 --> 00:11:14.000]  是什麼
[00:11:14.000 --> 00:11:16.000]  耶穌還趕鬼
[00:11:16.000 --> 00:11:18.000]  這件事情就很特別了
[00:11:18.000 --> 00:11:20.000]  觸動很多人的心弦
[00:11:20.000 --> 00:11:22.000]  也讓人產生懼怕
[00:11:22.000 --> 00:11:24.000]  耶穌當趕鬼的時候
[00:11:24.000 --> 00:11:25.000]  你會發現
[00:11:25.000 --> 00:11:28.000]  鬼卻從人身上出來了
[00:11:28.000 --> 00:11:30.000]  但是鬼看到他發生了一件事情
[00:11:30.000 --> 00:11:32.000]  是怎麼樣
[00:11:32.000 --> 00:11:35.000]  你是上帝的兒子
[00:11:35.000 --> 00:11:38.000]  鬼口裡說出你是上帝的兒子
[00:11:38.000 --> 00:11:40.000]  但是這件事情
[00:11:40.000 --> 00:11:43.000]  可能讓當時的處境去看
[00:11:43.000 --> 00:11:45.000]  卻是一個不尋常的事情
[00:11:45.000 --> 00:11:46.000]  為什麼
[00:11:46.000 --> 00:11:48.000]  因為當時的人理解
[00:11:48.000 --> 00:11:50.000]  這個神序的人
[00:11:50.000 --> 00:11:52.000]  要嘛就是盯了
[00:11:52.000 --> 00:11:53.000]  有特異的功能
[00:11:53.000 --> 00:11:57.000]  要嘛就是瘋了
[00:11:57.000 --> 00:11:59.000]  那要嘛就是從神那裡來的
[00:11:59.000 --> 00:12:00.000]  先知
[00:12:00.000 --> 00:12:02.000]  那有的人出於現實的考慮
[00:12:02.000 --> 00:12:04.000]  也不得不去有病要醫嘛
[00:12:04.000 --> 00:12:06.000]  也要聽到新奇的事情
[00:12:06.000 --> 00:12:07.000]  也不得不去聽嘛
[00:12:07.000 --> 00:12:09.000]  所以人常常出在這樣一個
[00:12:09.000 --> 00:12:11.000]  兩難之間的選擇
[00:12:11.000 --> 00:12:12.000]  一方面又因為
[00:12:12.000 --> 00:12:14.000]  他所發生的特異的事情
[00:12:14.000 --> 00:12:16.000]  而有細膩
[00:12:16.000 --> 00:12:17.000]  但另一方面又覺得
[00:12:17.000 --> 00:12:20.000]  這是不可以接近的
[00:12:20.000 --> 00:12:22.000]  但是這個事情
[00:12:22.000 --> 00:12:25.000]  親人們的看法是怎麼樣
[00:12:25.000 --> 00:12:26.000]  親人們覺得
[00:12:26.000 --> 00:12:28.000]  他真的盯了
[00:12:28.000 --> 00:12:32.000]  因為一個沒有什麼地位威望
[00:12:32.000 --> 00:12:34.000]  被人知道的
[00:12:34.000 --> 00:12:36.000]  卻從來沒有在族譜上
[00:12:36.000 --> 00:12:39.000]  也查不出來是名門望族的
[00:12:39.000 --> 00:12:42.000]  後代的這樣一個情況之下
[00:12:42.000 --> 00:12:43.000]  小小的拿生了
[00:12:43.000 --> 00:12:45.000]  怎麼可能出這樣一位人物
[00:12:45.000 --> 00:12:47.000]  和上帝扯得上關係的
[00:12:47.000 --> 00:12:52.000]  所以這件事情驚動了中央
[00:12:52.000 --> 00:12:56.000]  耶路撒冷派文士來查一下
[00:12:56.000 --> 00:12:59.000]  看是怎麼樣子的一回事
[00:12:59.000 --> 00:13:00.000]  來了以後
[00:13:00.000 --> 00:13:01.000]  文士從耶路撒冷
[00:13:01.000 --> 00:13:02.000]  你會發現
[00:13:02.000 --> 00:13:03.000]  從這封聖經當中看到說
[00:13:03.000 --> 00:13:05.000]  文士從耶路撒冷來
[00:13:05.000 --> 00:13:06.000]  說的是什麼
[00:13:06.000 --> 00:13:09.000]  和境外的敵對勢力有關係
[00:13:09.000 --> 00:13:11.000]  被鬼附了
[00:13:11.000 --> 00:13:12.000]  那你會發現
[00:13:12.000 --> 00:13:14.000]  耶穌在這裡
[00:13:14.000 --> 00:13:16.000]  被別人一再地
[00:13:16.000 --> 00:13:18.000]  認為是怎麼樣子
[00:13:18.000 --> 00:13:19.000]  不正常的
[00:13:19.000 --> 00:13:21.000]  被鬼附了
[00:13:21.000 --> 00:13:23.000]  那如果在這樣的情況之下
[00:13:23.000 --> 00:13:24.000]  作為母親
[00:13:24.000 --> 00:13:26.000]  作為自己的家人
[00:13:26.000 --> 00:13:28.000]  會是怎麼樣的感受
[00:13:28.000 --> 00:13:31.000]  可能是想盡辦法去保護
[00:13:31.000 --> 00:13:34.000]  想盡辦法去拉他出來
[00:13:34.000 --> 00:13:36.000]  不要求你再做孝子
[00:13:36.000 --> 00:13:38.000]  只要不惹事就好了
[00:13:38.000 --> 00:13:40.000]  所以就發生了這個事情
[00:13:40.000 --> 00:13:42.000]  耶穌就找文士來
[00:13:42.000 --> 00:13:44.000]  對他們辯論
[00:13:44.000 --> 00:13:46.000]  說我們來辯論一下
[00:13:46.000 --> 00:13:49.000]  來看看到底是什麼回事
[00:13:49.000 --> 00:13:51.000]  他說了一段話
[00:13:51.000 --> 00:13:52.000]  說什麼呢
[00:13:52.000 --> 00:13:53.000]  若一國之相紛爭
[00:13:53.000 --> 00:13:54.000]  那國就站立不住
[00:13:54.000 --> 00:13:55.000]  若一家之相紛爭
[00:13:55.000 --> 00:13:57.000]  那家也站立不住
[00:13:57.000 --> 00:13:59.000]  若撒旦之相攻打紛爭
[00:13:59.000 --> 00:14:00.000]  那他就站立不住
[00:14:00.000 --> 00:14:02.000]  必要滅亡
[00:14:02.000 --> 00:14:04.000]  講了一大堆的話以後
[00:14:04.000 --> 00:14:06.000]  可能當時的人就很難明白
[00:14:06.000 --> 00:14:08.000]  這到底要說什麼
[00:14:08.000 --> 00:14:09.000]  但如果放在我們今天
[00:14:09.000 --> 00:14:11.000]  我們很難
[00:14:11.000 --> 00:14:13.000]  很能夠清楚地去理解說
[00:14:13.000 --> 00:14:14.000]  一傷不容二復
[00:14:14.000 --> 00:14:15.000]  對嗎
[00:14:15.000 --> 00:14:16.000]  然後自相殘殺
[00:14:16.000 --> 00:14:19.000]  必定兩敗俱傷
[00:14:19.000 --> 00:14:20.000]  那麼在清朝末年的時候
[00:14:20.000 --> 00:14:22.000]  發生哪一次
[00:14:22.000 --> 00:14:23.000]  中國歷史上
[00:14:23.000 --> 00:14:25.000]  最後一次大規模的農民起義
[00:14:25.000 --> 00:14:27.000]  太平帝國
[00:14:27.000 --> 00:14:30.000]  那麼自從1851年開始
[00:14:30.000 --> 00:14:33.000]  只用了幾年的時間
[00:14:33.000 --> 00:14:34.000]  太平帝國就打下了
[00:14:34.000 --> 00:14:35.000]  以長江為界的
[00:14:35.000 --> 00:14:37.000]  整個半壁的江山
[00:14:37.000 --> 00:14:39.000]  可是很快
[00:14:39.000 --> 00:14:43.000]  他們中間的內部起了紛爭
[00:14:43.000 --> 00:14:45.000]  內部起了紛爭以後
[00:14:45.000 --> 00:14:48.000]  就導致了整個起義軍
[00:14:48.000 --> 00:14:50.000]  就崩潰了
[00:14:50.000 --> 00:14:53.000]  北王尾昌會殺了楊秀卿
[00:14:53.000 --> 00:14:55.000]  就嫁禍於翊王石大開
[00:14:55.000 --> 00:14:57.000]  後來尾昌會被殺了
[00:14:57.000 --> 00:14:59.000]  然後石大開也失去了
[00:14:59.000 --> 00:15:00.000]  敗在四川
[00:15:00.000 --> 00:15:01.000]  然後最後
[00:15:01.000 --> 00:15:05.000]  洪秀卿也最後以失敗收場
[00:15:05.000 --> 00:15:07.000]  這大家都明白一個道理說
[00:15:07.000 --> 00:15:08.000]  一國自相殘殺
[00:15:08.000 --> 00:15:11.000]  那國必定站立不住
[00:15:11.000 --> 00:15:12.000]  同樣如果一個家庭
[00:15:12.000 --> 00:15:13.000]  我們也知道說
[00:15:13.000 --> 00:15:15.000]  這個世界上很多的家庭
[00:15:15.000 --> 00:15:17.000]  因為起兄弟爭財產
[00:15:17.000 --> 00:15:19.000]  最後敗掉了
[00:15:19.000 --> 00:15:20.000]  那我們就會發現
[00:15:20.000 --> 00:15:24.000]  耶穌講的道理要講什麼呢
[00:15:24.000 --> 00:15:26.000]  國和家其實是一個
[00:15:26.000 --> 00:15:29.000]  身份的認同界線
[00:15:29.000 --> 00:15:30.000]  國有國民
[00:15:30.000 --> 00:15:31.000]  家也有家人
[00:15:31.000 --> 00:15:33.000]  那麼一國的國民
[00:15:33.000 --> 00:15:35.000]  應當對自己的國家忠心
[00:15:35.000 --> 00:15:37.000]  家也是如此
[00:15:37.000 --> 00:15:40.000]  那麼在西羅的社會當中
[00:15:40.000 --> 00:15:42.000]  那麼家是社會的基本的單位
[00:15:42.000 --> 00:15:44.000]  就包括了當時的奴隸
[00:15:44.000 --> 00:15:45.000]  主人
[00:15:45.000 --> 00:15:46.000]  兒女
[00:15:46.000 --> 00:15:46.000]  父母
[00:15:46.000 --> 00:15:47.000]  妻子和丈夫
[00:15:47.000 --> 00:15:50.000]  但是家有個重點的地方是什麼意思
[00:15:50.000 --> 00:15:51.000]  就是有一主
[00:15:51.000 --> 00:15:52.000]  家裡有個主人
[00:15:52.000 --> 00:15:53.000]  一家之主
[00:15:53.000 --> 00:15:54.000]  當時你會發現
[00:15:54.000 --> 00:15:55.000]  在奴隸社會當中
[00:15:55.000 --> 00:16:00.000]  家裡的主人是很有重要的權利
[00:16:00.000 --> 00:16:02.000]  那麼如果耶穌
[00:16:02.000 --> 00:16:05.000]  是在撒旦的家中行審計的話
[00:16:05.000 --> 00:16:08.000]  他就必須效忠於撒旦
[00:16:08.000 --> 00:16:11.000]  可是撒旦也證明
[00:16:11.000 --> 00:16:13.000]  耶穌和自己不是同夥的
[00:16:13.000 --> 00:16:15.000]  他是上帝的兒子
[00:16:15.000 --> 00:16:18.000]  那麼他應該是屬於上帝家裡的人
[00:16:18.000 --> 00:16:23.000]  因為只有上帝的國度和撒旦的國度是衝突的
[00:16:23.000 --> 00:16:24.000]  我們細節去看
[00:16:24.000 --> 00:16:25.000]  你會發現
[00:16:25.000 --> 00:16:27.000]  越來越發現
[00:16:27.000 --> 00:16:28.000]  很多人
[00:16:28.000 --> 00:16:32.000]  當時的人已經誤會了耶穌
[00:16:32.000 --> 00:16:35.000]  特別是從耶路撒冷下來的專家們
[00:16:35.000 --> 00:16:39.000]  認為他們是為上帝大發熱心
[00:16:39.000 --> 00:16:40.000]  其實呢
[00:16:40.000 --> 00:16:42.000]  他們誤會
[00:16:42.000 --> 00:16:48.000]  就是正誣衊耶穌和撒旦站在一邊
[00:16:48.000 --> 00:16:50.000]  所以耶穌說了一句狠話
[00:16:50.000 --> 00:16:51.000]  什麼樣的狠話
[00:16:51.000 --> 00:16:54.000]  在28節到29節裡說
[00:16:54.000 --> 00:16:55.000]  他說
[00:16:55.000 --> 00:16:56.000]  我實在告訴你們
[00:16:56.000 --> 00:17:00.000]  吃人一切的罪和一切褻瀆的話都可以得赦免
[00:17:00.000 --> 00:17:03.000]  但防褻瀆聖靈的卻永不得赦免
[00:17:03.000 --> 00:17:06.000]  來要擔當永遠的罪
[00:17:06.000 --> 00:17:09.000]  他說這句話的意思是什麼呢
[00:17:09.000 --> 00:17:13.000]  是因為從耶路撒冷下來的專家
[00:17:13.000 --> 00:17:16.000]  說他是靠鬼玩耿鬼
[00:17:16.000 --> 00:17:19.000]  但實際上耶穌是靠聖靈的工作
[00:17:19.000 --> 00:17:22.000]  那麼思緒業行在傳道的時候
[00:17:22.000 --> 00:17:23.000]  也說了
