
[00:00:00.000 --> 00:00:04.000]  如果我們想建立一間健康的教會
[00:03:39.000 --> 00:03:41.000]  一個道理就是
[00:03:41.000 --> 00:03:43.000]  神是良善的
[00:03:43.000 --> 00:03:46.000]  今天我們回到聖殿中去敬拜祂
[00:03:46.000 --> 00:03:47.000]  去歌頌祂
[00:03:47.000 --> 00:03:48.000]  去默念祂
[00:03:48.000 --> 00:03:49.000]  去尊崇祂的時候
[00:03:49.000 --> 00:03:52.000]  讓我們清楚知道我們的神
[00:03:52.000 --> 00:03:54.000]  我們所敬拜的神
[00:03:54.000 --> 00:03:57.000]  是一位良善的神
[00:03:57.000 --> 00:03:58.000]  很清楚
[00:03:58.000 --> 00:04:01.000]  需要我們好好地去掌握
[00:04:01.000 --> 00:04:03.000]  什麼叫做良善的神呢?
[00:04:03.000 --> 00:04:05.000]  良善的神的意思就很簡單
[00:04:05.000 --> 00:04:08.000]  就是神對我們真的很好
[00:04:08.000 --> 00:04:12.000]  神不會以惡報惡地對我們
[00:04:12.000 --> 00:04:16.000]  神不會說對我們不懷好意
[00:04:16.000 --> 00:04:17.000]  神是對我們很好的
[00:04:17.000 --> 00:04:20.000]  縱然間我們有時候去頂撞祂
[00:04:20.000 --> 00:04:21.000]  我們有時候所做的事
[00:04:21.000 --> 00:04:23.000]  令祂很傷心也好
[00:04:23.000 --> 00:04:26.000]  但是神仍然去好地待我們
[00:04:26.000 --> 00:04:27.000]  去幫助我們
[00:04:27.000 --> 00:04:29.000]  去施恩在我們的身上
[00:04:29.000 --> 00:04:31.000]  原來我們率述的神
[00:04:31.000 --> 00:04:33.000]  就是一個這樣的神
[00:04:33.000 --> 00:04:34.000]  這個就是
[00:04:34.000 --> 00:04:37.000]  神是良善的意思
[00:04:37.000 --> 00:04:39.000]  神是good
[00:04:39.000 --> 00:04:40.000]  弟兄姊妹
[00:04:40.000 --> 00:04:42.000]  讓我們讀聖經
[00:04:42.000 --> 00:04:44.000]  或者回來教會很久也好
[00:04:44.000 --> 00:04:46.000]  讓我們都首先去認識
[00:04:46.000 --> 00:04:49.000]  我們的神是良善的神
[00:04:49.000 --> 00:04:50.000]  或者說這麼多
[00:04:50.000 --> 00:04:53.000]  我們都需要找一點點的經文去印證一下
[00:04:53.000 --> 00:04:54.000]  印證一下
[00:04:54.000 --> 00:04:57.000]  聖經是真的很清楚地告訴我們
[00:04:57.000 --> 00:05:00.000]  我們所信的神是良善的神
[00:05:00.000 --> 00:05:01.000]  譬如說舊約
[00:05:01.000 --> 00:05:02.000]  舊約的詩篇
[00:05:02.000 --> 00:05:05.000]  二十五篇的第八節那裡這樣說
[00:05:05.000 --> 00:05:08.000]  「耶和華是良善正直的
[00:05:08.000 --> 00:05:12.000]  所以祂必指示罪人走正路」
[00:05:12.000 --> 00:05:13.000]  很清楚
[00:05:13.000 --> 00:05:16.000]  耶和華神是良善的
[00:05:16.000 --> 00:05:18.000]  另外詩篇八十六篇第五節
[00:05:18.000 --> 00:05:19.000]  也都這樣說
[00:05:19.000 --> 00:05:21.000]  「主啊!祢本為良善
[00:05:21.000 --> 00:05:22.000]  樂意饒恕人
[00:05:22.000 --> 00:05:24.000]  有豐盛的慈愛
[00:05:24.000 --> 00:05:27.000]  似急煩求告祢的人」
[00:05:27.000 --> 00:05:28.000]  再一次
[00:05:28.000 --> 00:05:30.000]  很清晰地告訴我們
[00:05:30.000 --> 00:05:34.000]  主我們的神本是良善
[00:05:34.000 --> 00:05:36.000]  另外在詩篇的一百篇的第五節
[00:05:36.000 --> 00:05:37.000]  也都這樣說
[00:05:37.000 --> 00:05:39.000]  「因為耶和華本為善
[00:05:39.000 --> 00:05:41.000]  祂的慈愛傳到永遠
[00:05:41.000 --> 00:05:45.000]  祂的信實直到萬代」
[00:05:45.000 --> 00:05:47.000]  又是再一次讓我們看得到
[00:05:47.000 --> 00:05:49.000]  我們的神本為善
[00:05:49.000 --> 00:05:51.000]  所以我們只是揀少少的經文
[00:05:51.000 --> 00:05:52.000]  就看得到
[00:05:52.000 --> 00:05:53.000]  特別在舊約裡面
[00:05:53.000 --> 00:05:55.000]  一而再再而三
[00:05:55.000 --> 00:05:57.000]  告訴我們我們所敬拜的神
[00:05:57.000 --> 00:05:58.000]  所尊崇的神
[00:05:58.000 --> 00:05:59.000]  是良善的
[00:05:59.000 --> 00:06:01.000]  是善的
[00:06:01.000 --> 00:06:04.000]  對我們是好的
[00:06:04.000 --> 00:06:06.000]  那新約又如何呢?
[00:06:06.000 --> 00:06:10.000]  新約都有
[00:06:10.000 --> 00:06:12.000]  在馬可福音的第十章裡面
[00:06:12.000 --> 00:06:14.000]  我們看過記載見到
[00:06:14.000 --> 00:06:17.000]  有一個人走到耶穌的庚前
[00:06:17.000 --> 00:06:19.000]  當耶穌在外面走的時候
[00:06:19.000 --> 00:06:21.000]  他突然走到他的庚前
[00:06:21.000 --> 00:06:22.000]  來問他
[00:06:22.000 --> 00:06:23.000]  跪在他面前
[00:06:23.000 --> 00:06:24.000]  「良善的夫子
[00:06:24.000 --> 00:06:25.000]  我應該做些什麼
[00:06:25.000 --> 00:06:29.000]  才可以承受永生呢?」
[00:06:29.000 --> 00:06:31.000]  他向耶穌說「良善的夫子」
[00:06:31.000 --> 00:06:33.000]  然後耶穌怎麼回答?
[00:06:33.000 --> 00:06:34.000]  耶穌說
[00:06:34.000 --> 00:06:36.000]  「你為什麼稱我做良善的呢?
[00:06:36.000 --> 00:06:38.000]  除了神一位之外
[00:06:38.000 --> 00:06:40.000]  再沒有良善的」
[00:06:40.000 --> 00:06:41.000]  作為人子耶穌基督
[00:06:41.000 --> 00:06:43.000]  祂就願意將一切的尊崇
[00:06:43.000 --> 00:06:45.000]  歸還給父上帝
[00:06:45.000 --> 00:06:47.000]  所以祂說「你不要叫我良善的夫子」
[00:06:47.000 --> 00:06:48.000]  只有一位是良善的
[00:06:48.000 --> 00:06:49.000]  就是神
[00:06:49.000 --> 00:06:50.000]  很清楚
[00:06:50.000 --> 00:06:52.000]  再一次指向我們
[00:06:52.000 --> 00:06:53.000]  看回我們的上帝
[00:06:53.000 --> 00:06:54.000]  父上帝
[00:06:54.000 --> 00:06:56.000]  是一位良善的主
[00:06:56.000 --> 00:06:57.000]  良善的神
[00:06:57.000 --> 00:06:58.000]  所以弟兄姊妹
[00:06:58.000 --> 00:07:00.000]  無論我們看看舊約
[00:07:00.000 --> 00:07:01.000]  或者是看看新約
[00:07:01.000 --> 00:07:02.000]  我們很清楚
[00:07:02.000 --> 00:07:04.000]  聖經的教導告訴我們
[00:07:04.000 --> 00:07:07.000]  我們的神是良善
[00:07:07.000 --> 00:07:09.000]  God is good
[00:07:09.000 --> 00:07:11.000]  是良善的神
[00:07:11.000 --> 00:07:12.000]  這個是需要我們
[00:07:12.000 --> 00:07:15.000]  好好地去肯定
[00:07:15.000 --> 00:07:16.000]  除此之外
[00:07:16.000 --> 00:07:18.000]  是不是就這麼多呢?
[00:07:18.000 --> 00:07:19.000]  是不是我們知道了
[00:07:19.000 --> 00:07:22.000]  我們的神是良善就足夠呢?
[00:07:22.000 --> 00:07:23.000]  知識多
[00:07:23.000 --> 00:07:25.000]  不等於我們生命的見證
[00:07:25.000 --> 00:07:26.000]  是很配合
[00:07:26.000 --> 00:07:28.000]  但是起碼我們需要認識真理
[00:07:28.000 --> 00:07:29.000]  認識知識
[00:07:29.000 --> 00:07:31.000]  我們認識了神是良善之後
[00:07:31.000 --> 00:07:35.000]  對我們有什麼意義呢?
[00:07:35.000 --> 00:07:38.000]  這個神是良善的教導
[00:07:38.000 --> 00:07:39.000]  對我們基督徒
[00:07:39.000 --> 00:07:41.000]  有什麼含義呢?
[00:07:41.000 --> 00:07:43.000]  當我們想到這個問題的時候
[00:07:43.000 --> 00:07:44.000]  我就很盼望
[00:07:44.000 --> 00:07:47.000]  跟弟兄姊妹互勵互勉一件事
[00:07:47.000 --> 00:07:48.000]  是什麼呢?
[00:07:48.000 --> 00:07:51.000]  如果我們所信的神是良善的話
[00:07:51.000 --> 00:07:53.000]  我們就問一件事
[00:07:53.000 --> 00:07:55.000]  我們的生命
[00:07:55.000 --> 00:07:57.000]  是不是都良善呢?
[00:07:57.000 --> 00:08:00.000]  你和我的生命流露出來
[00:08:00.000 --> 00:08:03.000]  所展示出來的見證行動
[00:08:03.000 --> 00:08:06.000]  是不是良善的呢?
[00:08:06.000 --> 00:08:07.000]  這個我想就是一個
[00:08:07.000 --> 00:08:10.000]  很考功夫的事
[00:08:10.000 --> 00:08:12.000]  神創造我們
[00:08:12.000 --> 00:08:14.000]  我們是按神的形象來被造
[00:08:14.000 --> 00:08:15.000]  所以在我們生命裏面
[00:08:15.000 --> 00:08:17.000]  我們是有神的一些本性在
[00:08:17.000 --> 00:08:18.000]  形象
[00:08:18.000 --> 00:08:19.000]  相似的
[00:08:19.000 --> 00:08:20.000]  所以理論上
[00:08:20.000 --> 00:08:21.000]  我們應該已經有一些
[00:08:21.000 --> 00:08:23.000]  良善的因素在
[00:08:23.000 --> 00:08:24.000]  但是不單止這樣
[00:08:24.000 --> 00:08:26.000]  我們作為基督徒更加厲害
[00:08:26.000 --> 00:08:27.000]  我們信了主之後
[00:08:27.000 --> 00:08:28.000]  有一個救贖的生命
[00:08:28.000 --> 00:08:30.000]  有一個新的生命
[00:08:30.000 --> 00:08:32.000]  新人在我們裏面
[00:08:32.000 --> 00:08:35.000]  有聖靈的內著幫助
[00:08:35.000 --> 00:08:37.000]  我們就更加能夠去認識主
[00:08:37.000 --> 00:08:39.000]  去貼近主的生命的時候
[00:08:39.000 --> 00:08:41.000]  我們亦都更加需要有一種
[00:08:41.000 --> 00:08:43.000]  良善的章原
[00:08:43.000 --> 00:08:46.000]  所以無論是一個創造的角度去想
[00:08:46.000 --> 00:08:47.000]  去救贖的角度去想
[00:08:47.000 --> 00:08:48.000]  每一個人
[00:08:48.000 --> 00:08:50.000]  特別我們每一個基督徒
[00:08:50.000 --> 00:08:52.000]  其實我們應該要有一種
[00:08:52.000 --> 00:08:56.000]  良善的見證
[00:08:56.000 --> 00:08:58.000]  所以不單止我們
[00:08:58.000 --> 00:09:00.000]  要認識上帝是良善
[00:09:00.000 --> 00:09:02.000]  是一個聖經很清楚的教導
[00:09:02.000 --> 00:09:04.000]  我相信更加重要
[00:09:04.000 --> 00:09:06.000]  對我們一個很大的挑戰
[00:09:06.000 --> 00:09:07.000]  一個很大的考驗就是說
[00:09:07.000 --> 00:09:08.000]  你和我
[00:09:08.000 --> 00:09:12.000]  有沒有良善的流露呢?
[00:09:12.000 --> 00:09:13.000]  還是好像這裡所說的
[00:09:13.000 --> 00:09:17.000]  以惡報惡
[00:09:17.000 --> 00:09:19.000]  我相信保羅很清楚知道一件事
[00:09:19.000 --> 00:09:22.000]  就是基督徒需要有良善的生命
[00:09:22.000 --> 00:09:23.000]  所以他寫這個
[00:09:23.000 --> 00:09:27.000]  《切薩羅尼加前書》寫到第五章第十五節的時候
[00:09:27.000 --> 00:09:29.000]  他就很清楚地對著
[00:09:29.000 --> 00:09:31.000]  教會的頂子妹去講
[00:09:31.000 --> 00:09:33.000]  去勉勵去提醒他們
[00:09:33.000 --> 00:09:34.000]  你們要謹慎
[00:09:34.000 --> 00:09:37.000]  無論是誰都不可以惡報惡
[00:09:37.000 --> 00:09:38.000]  或是彼此相待
[00:09:38.000 --> 00:09:40.000]  或是待眾人
[00:09:40.000 --> 00:09:44.000]  常要追求良善
[00:09:44.000 --> 00:09:45.000]  我相信保羅就很明白
[00:09:45.000 --> 00:09:48.000]  我們只是單知道神是良善是不夠的
[00:09:48.000 --> 00:09:50.000]  所以我們需要彼此勉勵
[00:09:50.000 --> 00:09:57.000]  就是你和我有良善的表示表達
[00:09:57.000 --> 00:09:58.000]  這裡的意思是什麼呢?
[00:09:58.000 --> 00:10:01.000]  這一節經文簡單的意思就是告訴我們
[00:10:01.000 --> 00:10:02.000]  弟兄姊妹
[00:10:02.000 --> 00:10:04.000]  我們需要學習一個功課
[00:10:04.000 --> 00:10:08.000]  就是不要以惡報惡
[00:10:08.000 --> 00:10:09.000]  講話很清楚了
[00:10:09.000 --> 00:10:10.000]  不要以惡報惡
[00:10:10.000 --> 00:10:11.000]  意思就是說
[00:10:11.000 --> 00:10:13.000]  我們不要有一種報復的心理
[00:10:13.000 --> 00:10:14.000]  一種心態
[00:10:14.000 --> 00:10:16.000]  我們要寬大
[00:10:16.000 --> 00:10:18.000]  我們要寬大
[00:10:18.000 --> 00:10:19.000]  有很多人我們很喜歡
[00:10:19.000 --> 00:10:20.000]  很合適
[00:10:20.000 --> 00:10:21.000]  OK 沒問題的
[00:10:21.000 --> 00:10:24.000]  但是我們發現人世間有些人
[00:10:24.000 --> 00:10:26.000]  不是太喜歡你
[00:10:26.000 --> 00:10:28.000]  又發現有些人甚至會傷害你
[00:10:28.000 --> 00:10:30.000]  會敵視你的
[00:10:30.000 --> 00:10:32.000]  那我們怎麼做呢?
[00:10:32.000 --> 00:10:34.000]  人很習慣你這樣對我
[00:10:34.000 --> 00:10:36.000]  那樣對你惡
[00:10:36.000 --> 00:10:37.000]  但是聖經不是這樣教導的
[00:10:37.000 --> 00:10:39.000]  聖經的教導就是說
[00:10:39.000 --> 00:10:40.000]  良善
[00:10:40.000 --> 00:10:41.000]  追求良善
[00:10:41.000 --> 00:10:43.000]  不要以惡報惡
[00:10:43.000 --> 00:10:45.000]  是對他仍然好
[00:10:45.000 --> 00:10:48.000]  如果我們用簡單的表達
[00:10:48.000 --> 00:10:50.000]  是不是呢?
[00:10:50.000 --> 00:10:52.000]  不要以惡報惡
[00:10:52.000 --> 00:10:54.000]  要以良善對待他
[00:10:54.000 --> 00:10:56.000]  在這個現代中文譯本
[00:10:56.000 --> 00:10:57.000]  翻譯這一句的時候
[00:10:57.000 --> 00:10:59.000]  它後面那裡怎麼翻譯呢?
[00:10:59.000 --> 00:11:02.000]  它說要常常彼此關心
[00:11:02.000 --> 00:11:05.000]  為別人的好處著想
[00:11:05.000 --> 00:11:06.000]  它就這樣翻譯
[00:11:06.000 --> 00:11:07.000]  為別人的好處
[00:11:07.000 --> 00:11:08.000]  有沒有留意到
[00:11:08.000 --> 00:11:09.000]  「好」字又出來了
[00:11:09.000 --> 00:11:11.000]  良善和「好」是有關係的
[00:11:11.000 --> 00:11:13.000]  為他的好處著想
[00:11:13.000 --> 00:11:15.000]  然後我就好好的去對待他
[00:11:15.000 --> 00:11:18.000]  本來就是這樣來提醒我們
[00:11:18.000 --> 00:11:20.000]  而且更加重要
[00:11:20.000 --> 00:11:21.000]  正如剛才都提過
[00:11:21.000 --> 00:11:22.000]  原來我們對人好
[00:11:22.000 --> 00:11:23.000]  對人良善
[00:11:23.000 --> 00:11:26.000]  不只是在教會裡面
[00:11:26.000 --> 00:11:27.000]  這裡說到
[00:11:27.000 --> 00:11:28.000]  為彼此相待
[00:11:28.000 --> 00:11:29.000]  說到在教會裡面
[00:11:29.000 --> 00:11:30.000]  彼此弟兄姊妹
[00:11:30.000 --> 00:11:32.000]  以良善對待
[00:11:32.000 --> 00:11:33.000]  不只是這樣
[00:11:33.000 --> 00:11:35.000]  本來還加多一句
[00:11:35.000 --> 00:11:37.000]  或是待眾人
[00:11:37.000 --> 00:11:40.000]  就是說那些未信主的人
[00:11:40.000 --> 00:11:41.000]  非基督徒
[00:11:41.000 --> 00:11:44.000]  我們都要待他良善
[00:11:44.000 --> 00:11:46.000]  所以很清楚的教導
[00:11:46.000 --> 00:11:49.000]  就是我們要有一個良善的生命
[00:11:49.000 --> 00:11:51.000]  我們對我們家中的
[00:11:51.000 --> 00:11:53.000]  未信主的家人
[00:11:53.000 --> 00:11:56.000]  我們對我們工作上的同事
[00:11:56.000 --> 00:11:58.000]  我們學校裡面的同學
[00:11:58.000 --> 00:12:00.000]  或者所有的親朋戚友
[00:12:00.000 --> 00:12:01.000]  信主的也好
[00:12:01.000 --> 00:12:02.000]  未信主的也好
[00:12:02.000 --> 00:12:03.000]  我們需要
[00:12:03.000 --> 00:12:05.000]  有一個良善的生命
[00:12:05.000 --> 00:12:06.000]  來對待他們
[00:12:06.000 --> 00:12:08.000]  去祝福他們
[00:12:08.000 --> 00:12:10.000]  有時有些惡事的臨到
[00:12:10.000 --> 00:12:11.000]  都影響著我們
[00:12:11.000 --> 00:12:12.000]  衝擊著我們
[00:12:12.000 --> 00:12:14.000]  不過我們都要學習一件事
[00:12:14.000 --> 00:12:17.000]  用良善來回應
[00:12:17.000 --> 00:12:18.000]  當我說回應的時候
[00:12:18.000 --> 00:12:21.000]  其實都可能說得比較消極和被動
[00:12:21.000 --> 00:12:22.000]  因為在經文裡面
[00:12:22.000 --> 00:12:23.000]  其實都不是這樣說的
[00:12:23.000 --> 00:12:25.000]  說得更加正面的
[00:12:25.000 --> 00:12:26.000]  積極的 大家有沒有留意到
[00:12:26.000 --> 00:12:28.000]  本來要提醒他們說
[00:12:28.000 --> 00:12:31.000]  你要常要追求良善
[00:12:31.000 --> 00:12:33.000]  更加是強調
[00:12:33.000 --> 00:12:35.000]  我們要有生命去培育 去孕育
[00:12:35.000 --> 00:12:39.000]  去操練使得我們良善的能力更強
[00:12:39.000 --> 00:12:41.000]  更好 對人更好
[00:12:41.000 --> 00:12:42.000]  嘩
[00:12:42.000 --> 00:12:43.000]  不只是回應這麼簡單
[00:12:43.000 --> 00:12:46.000]  是要很正面 很積極
[00:12:46.000 --> 00:12:47.000]  弟子們
[00:12:47.000 --> 00:12:49.000]  這個就是聖經的教導
[00:12:49.000 --> 00:12:52.000]  是保羅在這裡的教導
[00:12:52.000 --> 00:12:54.000]  我就是將它帶出來
[00:12:54.000 --> 00:12:57.000]  不過我都很清楚一件事
[00:12:57.000 --> 00:12:59.000]  為人良善
[00:12:59.000 --> 00:13:01.000]  是不容易做的
[00:13:01.000 --> 00:13:03.000]  是不是
[00:13:03.000 --> 00:13:04.000]  我都算在世上
[00:13:04.000 --> 00:13:07.000]  活了一段不少的日子
[00:13:07.000 --> 00:13:09.000]  我都會體驗得到
[00:13:09.000 --> 00:13:11.000]  對人良善
[00:13:11.000 --> 00:13:12.000]  是不容易
[00:13:12.000 --> 00:13:13.000]  不過
[00:13:13.000 --> 00:13:14.000]  神的話語
[00:13:14.000 --> 00:13:15.000]  保羅的教導
[00:13:15.000 --> 00:13:19.000]  就是這麼清楚提醒我們
[00:13:19.000 --> 00:13:21.000]  對人良善
[00:13:21.000 --> 00:13:22.000]  我們有一種
[00:13:22.000 --> 00:13:24.000]  對人好的一種生命的表達
[00:13:24.000 --> 00:13:27.000]  其實往往遇到很多的難處
[00:13:27.000 --> 00:13:28.000]  客觀上
[00:13:28.000 --> 00:13:30.000]  這個世界就不是這麼良善的
[00:13:30.000 --> 00:13:31.000]  對不對
[00:13:31.000 --> 00:13:32.000]  這個世界很暴戾的
[00:13:32.000 --> 00:13:35.000]  很多惡毒的東西出現的
[00:13:35.000 --> 00:13:38.000]  打開電視機
[00:13:38.000 --> 00:13:39.000]  看看電腦
[00:13:39.000 --> 00:13:41.000]  聽聽收音機或者其他
[00:13:41.000 --> 00:13:44.000]  你會發現很多很惡毒的事出現
[00:13:44.000 --> 00:13:45.000]  突然間
[00:13:45.000 --> 00:13:46.000]  一個爆炸
[00:13:46.000 --> 00:13:47.000]  突然間
[00:13:47.000 --> 00:13:50.000]  有輛車突然衝過來
[00:13:50.000 --> 00:13:51.000]  突然間
[00:13:51.000 --> 00:13:52.000]  你會發現
[00:13:52.000 --> 00:13:53.000]  某個單位裏面
[00:13:53.000 --> 00:13:55.000]  發生一些斬人的事
[00:13:55.000 --> 00:13:57.000]  原來是兩父子
[00:13:57.000 --> 00:13:59.000]  一樣照斬
[00:13:59.000 --> 00:14:00.000]  有時發現
[00:14:00.000 --> 00:14:01.000]  抓了一個罪犯
[00:14:01.000 --> 00:14:02.000]  原來很小的
[00:14:02.000 --> 00:14:03.000]  十多歲
[00:14:03.000 --> 00:14:05.000]  一樣很惡毒
[00:14:05.000 --> 00:14:06.000]  你會發現
[00:14:06.000 --> 00:14:07.000]  在這個世界上
[00:14:07.000 --> 00:14:09.000]  很多事情是不容易的
[00:14:09.000 --> 00:14:10.000]  面對的
[00:14:10.000 --> 00:14:12.000]  所以這些氣氛裏面
[00:14:12.000 --> 00:14:13.000]  客觀的環境
[00:14:13.000 --> 00:14:14.000]  有時令到我們
[00:14:14.000 --> 00:14:15.000]  做人良善
[00:14:15.000 --> 00:14:17.000]  真的要小心點
[00:14:17.000 --> 00:14:19.000]  好像不太行
[00:14:19.000 --> 00:14:21.000]  這個世界這麼惡
[00:14:21.000 --> 00:14:22.000]  所以這個是會影響
[00:14:22.000 --> 00:14:23.000]  所以我們真的要良善
[00:14:23.000 --> 00:14:24.000]  有時都不容易
[00:14:24.000 --> 00:14:25.000]  因為這個世界
[00:14:25.000 --> 00:14:28.000]  都不是一個真正的大同的世界
[00:14:28.000 --> 00:14:30.000]  沒有罪惡的世界
[00:14:30.000 --> 00:14:33.000]  所以我們有時過不到這關
[00:14:33.000 --> 00:14:36.000]  不是很想有良善
[00:14:36.000 --> 00:14:38.000]  不單止這個影響
[00:14:38.000 --> 00:14:39.000]  其實我覺得最大的影響
[00:14:39.000 --> 00:14:41.000]  都不是這個客觀環境
[00:14:41.000 --> 00:14:42.000]  最大的客觀
[00:14:42.000 --> 00:14:43.000]  最大的影響
[00:14:43.000 --> 00:14:45.000]  就是我們的主觀的生命
[00:14:45.000 --> 00:14:49.000]  不懂得去良善
[00:14:49.000 --> 00:14:51.000]  這個才是最大影響
[00:14:51.000 --> 00:14:53.000]  我們的生命
[00:14:53.000 --> 00:14:55.000]  有新人在
[00:14:55.000 --> 00:14:56.000]  不過,頂姐妹
[00:14:56.000 --> 00:14:58.000]  我們都很清楚知道
[00:14:58.000 --> 00:15:00.000]  舊人都還在
[00:15:00.000 --> 00:15:01.000]  舊惡
[00:15:01.000 --> 00:15:03.000]  舊的栗都還在
[00:15:03.000 --> 00:15:04.000]  所以我們都是
[00:15:04.000 --> 00:15:05.000]  很脆弱的一群人
[00:15:05.000 --> 00:15:07.000]  就算我們是基督徒也好
[00:15:07.000 --> 00:15:10.000]  其實我們都不容易去克服這件事
