
[00:00:00.000 --> 00:00:05.280]  最後一本書,最精彩的
[00:08:03.280 --> 00:08:05.240]  「這聖經能使你在
[00:08:05.240 --> 00:08:08.640]  基督耶穌裡的信有得救的智慧」
[00:08:08.640 --> 00:08:10.120]  聖經都是上帝
[00:08:10.120 --> 00:08:10.960]  不是密士
[00:08:10.960 --> 00:08:14.240]  聖經都是上帝所吹出來的氣
[00:08:14.240 --> 00:08:16.560]  God's breathing out
[00:08:16.560 --> 00:08:18.600]  為甚麼上帝的吹氣重要呢
[00:08:18.600 --> 00:08:21.520]  因為亞當就是上帝的吹氣
[00:08:21.520 --> 00:08:23.520]  變成了一個活人
[00:08:23.520 --> 00:08:24.600]  而在新約聖經裏面
[00:08:24.600 --> 00:08:27.040]  講到上帝的吹氣可以起死回生
[00:08:27.040 --> 00:08:31.920]  或者你記得以《西傑書》37章
[00:08:31.920 --> 00:08:34.200]  骸骨變成軍隊
[00:08:34.200 --> 00:08:35.720]  上帝的吹氣
[00:08:35.720 --> 00:08:37.200]  上帝的聖經
[00:08:37.200 --> 00:08:40.320]  可以將骸骨變成軍隊
[00:08:40.320 --> 00:08:43.040]  「叫屬上帝的人得以完全
[00:08:43.040 --> 00:08:45.680]  預備行各樣的善事」
[00:08:45.680 --> 00:08:47.160]  我在上帝面前
[00:08:47.160 --> 00:08:48.560]  將在審判
[00:08:48.560 --> 00:08:50.160]  OK,我skip這個
[00:08:50.160 --> 00:08:51.480]  它說「務要傳道」
[00:08:51.480 --> 00:08:53.280]  這個傳道講了甚麼呢
[00:08:53.280 --> 00:08:55.760]  其實又是跟這個有關係的
[00:08:55.760 --> 00:08:57.560]  它說這個世界只有一樣東西
[00:08:57.560 --> 00:08:59.160]  可以起死回生
[00:08:59.160 --> 00:09:00.920]  那樣東西叫「聖經」
[00:09:00.920 --> 00:09:03.680]  只有傳揚上帝的聖經
[00:09:03.680 --> 00:09:06.640]  才可以將人起死回生
[00:09:06.640 --> 00:09:09.680]  於是你必須要務要傳道
[00:09:09.680 --> 00:09:11.720]  無論得時與不得時
[00:09:11.720 --> 00:09:13.800]  都要專心的傳道
[00:09:13.800 --> 00:09:15.400]  用百般的忍耐
[00:09:15.400 --> 00:09:17.000]  各樣的教導
[00:09:17.000 --> 00:09:18.920]  責備人
[00:09:18.920 --> 00:09:20.240]  警戒人
[00:09:20.240 --> 00:09:21.720]  勸勉人
[00:09:21.720 --> 00:09:23.800]  要記住上帝的審判即將來臨
[00:09:23.800 --> 00:09:27.760]  要記住祂的國道要顯明
[00:09:27.760 --> 00:09:30.360]  看著最後那一天
[00:09:30.360 --> 00:09:31.880]  「因為時候將到那時
[00:09:31.880 --> 00:09:34.440]  人會見凡見全的教導
[00:09:34.440 --> 00:09:37.320]  以多發養就隨心所欲的
[00:09:37.320 --> 00:09:38.720]  增添普世的師傅
[00:09:38.720 --> 00:09:41.640]  並且掩耳不聽真道
[00:09:41.640 --> 00:09:43.640]  偏向無稽的傳說」
[00:09:43.640 --> 00:09:45.800]  如果你剛才有聽我講那篇道理
[00:09:45.800 --> 00:09:46.840]  你知道了
[00:09:46.840 --> 00:09:48.200]  Devil in the Church
[00:09:48.200 --> 00:09:50.800]  教會裏面是充滿著惡鬼
[00:09:50.800 --> 00:09:52.160]  即是孤靈的
[00:09:52.160 --> 00:09:53.520]  而孤靈做甚麼呢
[00:09:53.520 --> 00:09:54.640]  就是做這些事
[00:09:54.640 --> 00:09:57.040]  增添普世的師傅
[00:09:57.040 --> 00:10:00.640]  以致那些人可以有謊言去聽
[00:10:00.640 --> 00:10:01.520]  至於你
[00:10:01.520 --> 00:10:03.760]  你要謹慎
[00:10:03.760 --> 00:10:05.200]  要忍受苦難
[00:10:05.200 --> 00:10:06.640]  做傳福音的工作
[00:10:06.640 --> 00:10:07.440]  至於我
[00:10:07.440 --> 00:10:10.560]  我已經被囂牽離世的時候到了
[00:10:10.560 --> 00:10:13.600]  那美好的障礙我已經打過
[00:10:13.600 --> 00:10:17.240]  那當跑的路我已經跑盡了
[00:10:17.240 --> 00:10:21.440]  剛順的道我已經守住了
[00:10:21.440 --> 00:10:23.600]  這次聖經我們最多聽到的是甚麼
[00:10:23.600 --> 00:10:25.320]  安息禮拜
[00:10:25.320 --> 00:10:26.800]  人們葬禮的時候
[00:10:26.800 --> 00:10:27.600]  當你
[00:10:27.600 --> 00:10:30.480]  你想想我們已經看了十三本布袋書信
[00:10:30.480 --> 00:10:32.000]  這是看的最後一本
[00:10:32.000 --> 00:10:34.360]  如果你有用心去看完
[00:10:34.360 --> 00:10:35.000]  這十三本
[00:10:35.000 --> 00:10:38.400]  你也記得少少每本書裏面講的東西
[00:10:38.400 --> 00:10:40.080]  然後你將那些東西
[00:10:40.080 --> 00:10:42.560]  跟這個美好的障礙
[00:10:42.560 --> 00:10:43.360]  當跑的路
[00:10:43.360 --> 00:10:44.280]  該順的道理
[00:10:44.280 --> 00:10:45.600]  match up
[00:10:45.600 --> 00:10:48.800]  你知道這個枯枝有多高
[00:10:48.800 --> 00:10:50.320]  你明白我的意思嗎
[00:10:50.320 --> 00:10:51.640]  我們通常就
[00:10:51.640 --> 00:10:53.600]  總之這個人我們會有
[00:10:53.600 --> 00:10:56.520]  就可以用這節聖經
[00:10:56.520 --> 00:10:57.680]  有沒有想過
[00:10:57.680 --> 00:10:59.880]  當保羅講那個美好的障礙
[00:10:59.880 --> 00:11:02.320]  他是在講之前的十三本書
[00:11:02.320 --> 00:11:08.160]  他在講當跑的路之前的十三本書
[00:11:08.160 --> 00:11:13.000]  該順的道之前的十三本書
[00:11:13.000 --> 00:11:14.960]  但我很希望有一天我死的時候
[00:11:14.960 --> 00:11:16.160]  我可以match到
[00:11:16.160 --> 00:11:18.600]  你可以襯得起這一節聖經
[00:11:18.600 --> 00:11:19.440]  你明白嗎
[00:11:19.440 --> 00:11:21.400]  你不可以就這樣抽一句金句出來
[00:11:21.400 --> 00:11:26.280]  你要知道這三句話是代表了他的一生
[00:11:26.280 --> 00:11:29.000]  我們希望我們可以襯得起這句說話
[00:11:29.000 --> 00:11:31.160]  從此以後必有公義的冠冕
[00:11:31.160 --> 00:11:33.440]  真的跟我們有份的
[00:11:33.440 --> 00:11:35.160]  這個必為我存留
[00:11:35.160 --> 00:11:37.640]  就是按著公義審判的主
[00:11:37.640 --> 00:11:40.080]  到了哪一日要賜給我的
[00:11:40.080 --> 00:11:44.160]  不但賜給我也賜給凡愛慕他顯現的人
[00:11:44.160 --> 00:11:46.480]  不單止是保羅
[00:11:46.480 --> 00:11:48.880]  是所有愛慕主的人
[00:11:48.880 --> 00:11:53.960]  這個冠冕是我們人生的目標
[00:11:53.960 --> 00:11:56.360]  很遠了
[00:11:56.360 --> 00:11:58.800]  甚麼是福音
[00:11:58.800 --> 00:12:01.880]  在《台灣法輪功》後書
[00:12:01.880 --> 00:12:05.040]  大衛的後裔為我們死而復活
[00:12:05.040 --> 00:12:09.280]  我們與他同死同復活同作亡
[00:12:09.280 --> 00:12:10.720]  甚麼是真信心
[00:12:10.720 --> 00:12:11.960]  無偽的信心
[00:12:11.960 --> 00:12:15.880]  忠心征兵不為恥
[00:12:15.880 --> 00:12:18.160]  受苦不為恥
[00:12:18.160 --> 00:12:21.360]  甚麼是教會貴重的器命
[00:12:21.360 --> 00:12:25.640]  公義、冠冕為愛主耶穌基督的人
[00:12:25.640 --> 00:12:29.360]  可不可以用這些東西成為我們的祈禱
[00:12:29.360 --> 00:12:30.640]  不要沖淡它
[00:12:30.640 --> 00:12:33.440]  保羅真的在想這些東西
[00:12:33.440 --> 00:12:34.880]  我們做一個祈禱
[00:12:34.880 --> 00:12:36.880]  然後大家可以分組很快
[00:12:36.880 --> 00:12:38.600]  不需要聊天了
[00:12:38.600 --> 00:12:41.760]  祈禱期完就不可以結束
[00:12:41.760 --> 00:12:44.120]  我們一起祈禱
[00:12:44.120 --> 00:12:45.680]  天父我們再次多謝你
[00:12:45.680 --> 00:12:48.720]  主這些說話誰能擔當呢
[00:12:48.720 --> 00:12:51.600]  很明顯不是人寫的
[00:12:51.600 --> 00:12:53.000]  主你真的幫助我們
[00:12:53.000 --> 00:12:56.200]  幫助我們不單止是
[00:12:56.200 --> 00:12:59.120]  這些不是一個歷史的文獻
[00:12:59.120 --> 00:13:03.760]  這是一個真心的剖白
[00:13:03.760 --> 00:13:05.000]  是保羅
[00:13:05.000 --> 00:13:06.400]  是他的生命
[00:13:06.400 --> 00:13:07.840]  是上帝的啟示
[00:13:07.840 --> 00:13:09.560]  是上帝的話語
[00:13:09.560 --> 00:13:13.800]  今天仍然是同一樣的信仰
[00:13:13.800 --> 00:13:14.920]  幫助我們
[00:13:14.920 --> 00:13:17.040]  原來耶穌真的這麼寶貴
[00:13:17.040 --> 00:13:18.040]  幫助我們
[00:13:18.040 --> 00:13:21.840]  原來福音真的這麼偉大
[00:13:21.840 --> 00:13:22.920]  幫助我們
[00:13:22.920 --> 00:13:27.320]  原來天國真的這麼值得我們奉上一切
[00:13:27.320 --> 00:13:29.320]  開我們的眼睛
[00:13:29.320 --> 00:13:34.440]  叫我們追求眼睛看不見的東西
[00:13:34.440 --> 00:13:39.080]  叫我們參與這場奔跑
[00:13:39.080 --> 00:13:40.920]  這場戰爭
[00:13:40.920 --> 00:13:42.360]  叫我們守住
[00:13:42.360 --> 00:13:43.400]  我們要守得到
[00:13:43.400 --> 00:13:45.600]  祝福我們每一位弟兄姊妹
[00:13:45.600 --> 00:13:48.360]  讓你的話語不只是今天晚上
[00:13:48.360 --> 00:13:50.240]  在我們耿耿於耳
[00:13:50.240 --> 00:13:51.760]  咄咄咄轉
[00:13:51.760 --> 00:13:54.240]  而是在我們每天
[00:13:54.240 --> 00:13:56.280]  都沒有辦法忘記
[00:13:56.280 --> 00:13:58.240]  保羅所寫的這一切
[00:13:58.240 --> 00:13:58.800]  祝福我們
[00:13:58.800 --> 00:13:59.440]  我們這樣祈禱
[00:13:59.440 --> 00:14:00.760]  跟主耶穌基督鳴叩
[00:14:00.760 --> 00:14:02.760]  阿彌陀佛
