
[00:00:00.000 --> 00:00:04.000]  好,我們今天第一個題目叫信心旅強人
[00:04:05.000 --> 00:04:10.000]  在耶穌的時代多數的外邦人都聚集在這個地方
[00:04:10.000 --> 00:04:12.000]  不是以色列人聚集的地方
[00:04:12.000 --> 00:04:14.000]  因為坦白講那個都不是屬於以色列的地方
[00:04:14.000 --> 00:04:18.000]  而這個女士和她的女兒在經文裡面出現的
[00:04:18.000 --> 00:04:20.000]  給人有個印象就是
[00:04:20.000 --> 00:04:22.000]  她是一個徹徹底底的外邦人
[00:04:22.000 --> 00:04:25.000]  因為她是在這個地方裡面居住
[00:04:25.000 --> 00:04:29.000]  而這個地方推羅西頓基本上是屬於不潔的地方
[00:04:29.000 --> 00:04:32.000]  而耶穌故意選擇這個地方來退休
[00:04:32.000 --> 00:04:34.000]  是不是很奇怪啊?
[00:04:34.000 --> 00:04:36.000]  那麼多地方他不去
[00:04:36.000 --> 00:04:38.000]  竟然去一個不是以色列的地方
[00:04:38.000 --> 00:04:43.000]  還是他想故意和一個加藍的女人去相遇呢?
[00:04:43.000 --> 00:04:47.000]  這個猶太邊界以外的地區
[00:04:47.000 --> 00:04:49.000]  耶穌就來到這個地方
[00:04:49.000 --> 00:04:52.000]  而一個婦人也從他家裡出來
[00:04:52.000 --> 00:04:54.000]  兩個人就相遇了
[00:04:54.000 --> 00:04:56.000]  在第22節那裡
[00:04:56.000 --> 00:04:57.000]  我們一起讀完這一節經文
[00:04:57.000 --> 00:04:59.000]  第22節請讀
[00:04:59.000 --> 00:05:02.000]  加藍婦人從那地方出來
[00:05:02.000 --> 00:05:03.000]  喊著說
[00:05:03.000 --> 00:05:05.000]  主啊!大衛的子孫
[00:05:05.000 --> 00:05:09.000]  可憐我!我女兒被鬼附得急心
[00:05:09.000 --> 00:05:14.000]  這裡不單只是講到他女兒被鬼附著
[00:05:14.000 --> 00:05:19.000]  而且有些翻譯更加準確地捕捉到希利文的意思
[00:05:19.000 --> 00:05:23.000]  其實他被鬼附著的意思就是說受盡折磨
[00:05:23.000 --> 00:05:26.000]  所以這個婦人的動作就是出來
[00:05:26.000 --> 00:05:28.000]  和耶穌的出來
[00:05:28.000 --> 00:05:29.000]  其實是同一個字來的
[00:05:29.000 --> 00:05:35.000]  兩個人就在歷史上邊界迎頭相遇
[00:05:35.000 --> 00:05:39.000]  這個婦人一聽到耶穌來到她的埠的時候
[00:05:39.000 --> 00:05:40.000]  就完全沒有猶豫
[00:05:40.000 --> 00:05:41.000]  也沒有退縮
[00:05:41.000 --> 00:05:43.000]  她故意走出去
[00:05:43.000 --> 00:05:45.000]  離開她自己的安全區
[00:05:45.000 --> 00:05:49.000]  去找這位當時被譽為猶太的老師
[00:05:49.000 --> 00:05:51.000]  但是這個女人有兩個被標籤的位置
[00:05:51.000 --> 00:05:55.000]  第一她就是一個迦南人
[00:05:55.000 --> 00:05:57.000]  如果你留意在新約聖經裏面
[00:05:57.000 --> 00:06:00.000]  從來沒有出現這個字眼的
[00:06:00.000 --> 00:06:03.000]  不會出現一個叫迦南人的名字的
[00:06:03.000 --> 00:06:06.000]  但是在舊約裏面就有很多這樣的記載
[00:06:06.000 --> 00:06:09.000]  因為這個名字在舊約裏面一點都不好
[00:06:09.000 --> 00:06:11.000]  全部都是敵對以色列的
[00:06:11.000 --> 00:06:13.000]  而且是拜偶像的
[00:06:13.000 --> 00:06:16.000]  被人回憶起的迦南人
[00:06:16.000 --> 00:06:18.000]  通常都是不好形象的
[00:06:18.000 --> 00:06:22.000]  而竟然之間這個名字不是耶穌講的
[00:06:22.000 --> 00:06:24.000]  這個名字都不是門徒講的
[00:06:24.000 --> 00:06:26.000]  是一個作者講出來的
[00:06:26.000 --> 00:06:28.000]  為什麼他要這樣講呢?
[00:06:28.000 --> 00:06:31.000]  為什麼要這樣標籤這個女人呢?
[00:06:31.000 --> 00:06:33.000]  我們都記得在舊約裏面
[00:06:33.000 --> 00:06:36.000]  迦南女子沒有什麼變過
[00:06:36.000 --> 00:06:38.000]  是一個好的形象
[00:06:38.000 --> 00:06:40.000]  是令到以色列人離開他們的信仰
[00:06:40.000 --> 00:06:42.000]  令到以色列人離開上帝
[00:06:42.000 --> 00:06:45.000]  所以迦南人這個字眼
[00:06:45.000 --> 00:06:49.000]  馬太坊用這個字似乎有些含義在裏面
[00:06:49.000 --> 00:06:51.000]  聽到這個名字好像過街老鼠一樣
[00:06:51.000 --> 00:06:53.000]  有人都要喊打他
[00:06:53.000 --> 00:06:56.000]  還有第二個標籤就是她是一個女士
[00:06:56.000 --> 00:06:58.000]  你要知道當時作為一個女士
[00:06:58.000 --> 00:07:00.000]  地位都是比較弱的
[00:07:00.000 --> 00:07:03.000]  再加上她還是一個外邦女人
[00:07:03.000 --> 00:07:05.000]  還要是迦南的女人
[00:07:05.000 --> 00:07:07.000]  雙重標籤之下
[00:07:07.000 --> 00:07:11.000]  她竟然都願意走出來和耶穌相遇
[00:07:11.000 --> 00:07:14.000]  你想一下她要付出多大的勇氣呢?
[00:07:14.000 --> 00:07:17.000]  她要去到一群猶太人的男人那裏
[00:07:17.000 --> 00:07:21.000]  甚至她要跨越文化界線
[00:07:21.000 --> 00:07:24.000]  她都不介意把一群猶太人關起來
[00:07:24.000 --> 00:07:26.000]  甚至還要大叫
[00:07:26.000 --> 00:07:28.000]  你想一下假設
[00:07:28.000 --> 00:07:32.000]  假設你在市中心聽到一個女士大叫
[00:07:32.000 --> 00:07:36.000]  你當然會覺得她精神有些問題
[00:07:36.000 --> 00:07:38.000]  她竟然都願意這樣做
[00:07:38.000 --> 00:07:41.000]  她不介意被人再標籤她
[00:07:41.000 --> 00:07:45.000]  這個女士來到耶穌面前
[00:07:45.000 --> 00:07:50.000]  很明顯她甚至跨越了歷史和宗教的溯源
[00:07:50.000 --> 00:07:53.000]  她知道自己的身份不單止是外邦人
[00:07:53.000 --> 00:07:55.000]  甚至在作者的眼中
[00:07:55.000 --> 00:07:56.000]  現在作者告訴你
[00:07:56.000 --> 00:07:58.000]  她是迦南人
[00:07:58.000 --> 00:08:02.000]  但她都願意豁出她的聲譽
[00:08:02.000 --> 00:08:03.000]  為什麼呢?
[00:08:03.000 --> 00:08:05.000]  因為她為了要幫助家人
[00:08:05.000 --> 00:08:09.000]  因為她的女兒現在被鬼來折磨她
[00:08:09.000 --> 00:08:12.000]  所以她為了擔憂她女兒的安危
[00:08:12.000 --> 00:08:17.000]  於是她坦然無懼地將自己的問題帶給耶穌
[00:08:17.000 --> 00:08:19.000]  這個婦人這位迦南人
[00:08:19.000 --> 00:08:23.000]  她甚至再進一步越過了宗教的界線
[00:08:23.000 --> 00:08:26.000]  進入了宗教的意識
[00:08:26.000 --> 00:08:27.000]  宗教的裏面
[00:08:27.000 --> 00:08:29.000]  因為她一開口說的字眼
[00:08:29.000 --> 00:08:30.000]  就嚇死人
[00:08:30.000 --> 00:08:31.000]  她說主啊
[00:08:31.000 --> 00:08:33.000]  大衛的子孫
[00:08:33.000 --> 00:08:35.000]  這個名字應該是誰叫的?
[00:08:35.000 --> 00:08:38.000]  是那些猶太人或者是門徒叫的
[00:08:38.000 --> 00:08:42.000]  她稱呼耶穌做尼塞亞
[00:08:42.000 --> 00:08:47.000]  為什麼她可以稱呼一個不同她民族的人
[00:08:47.000 --> 00:08:49.000]  做尼塞亞呢?
[00:08:49.000 --> 00:08:51.000]  她稱耶穌做大衛的子孫
[00:08:51.000 --> 00:08:53.000]  這個稱號對猶太人來說
[00:08:53.000 --> 00:08:56.000]  簡直就是代表尼塞亞的意思
[00:08:56.000 --> 00:08:59.000]  是以色列人一早盼望的那位救世主
[00:08:59.000 --> 00:09:02.000]  其實這個是很奇怪的現象
[00:09:02.000 --> 00:09:03.000]  因為《馬太方案》裏面
[00:09:03.000 --> 00:09:05.000]  作者一開始
[00:09:05.000 --> 00:09:07.000]  在開始《馬太方案》的時候
[00:09:07.000 --> 00:09:08.000]  就已經說得出
[00:09:08.000 --> 00:09:13.000]  耶穌那條線是來自大衛的家譜族線
[00:09:13.000 --> 00:09:16.000]  婦人憑著信心去宣認到
[00:09:16.000 --> 00:09:19.000]  耶穌是大衛的子孫
[00:09:19.000 --> 00:09:20.000]  你說厲不厲害?
[00:09:20.000 --> 00:09:22.000]  甚至乎如果你讀過《馬太方案》
[00:09:22.000 --> 00:09:24.000]  《馬太方案》可以讀的地方
[00:09:24.000 --> 00:09:25.000]  是你不喜歡讀的
[00:09:25.000 --> 00:09:26.000]  你揭開《馬太方案》第一章
[00:09:26.000 --> 00:09:28.000]  你是幾乎想剪掉的
[00:09:28.000 --> 00:09:30.000]  因為全部都是家譜
[00:09:30.000 --> 00:09:31.000]  是人名
[00:09:31.000 --> 00:09:32.000]  但是人名裏面
[00:09:32.000 --> 00:09:36.000]  至少有兩個外邦的女人
[00:09:36.000 --> 00:09:38.000]  一個叫做盧特
[00:09:38.000 --> 00:09:40.000]  另一個叫做拉合
[00:09:40.000 --> 00:09:42.000]  所以《馬太方案》一開始的時候
[00:09:42.000 --> 00:09:43.000]  就想告訴你
[00:09:43.000 --> 00:09:46.000]  外邦的友人
[00:09:46.000 --> 00:09:48.000]  其實都能夠在歷史裏面
[00:09:48.000 --> 00:09:49.000]  做到一些好事
[00:09:49.000 --> 00:09:51.000]  而耶穌救世主
[00:09:51.000 --> 00:09:53.000]  其實都是從那裏出來的
[00:09:53.000 --> 00:09:56.000]  而這個《馬太方案》第十五章的婦人
[00:09:56.000 --> 00:09:58.000]  呼叫大衛的子孫
[00:09:58.000 --> 00:10:01.000]  不是她隨口拿出來的客氣說話
[00:10:01.000 --> 00:10:04.000]  而是一種信心的宣告
[00:10:04.000 --> 00:10:07.000]  假設大家可以嘗試一下
[00:10:07.000 --> 00:10:09.000]  不過我相信你不會
[00:10:09.000 --> 00:10:10.000]  你嘗試一下
[00:10:10.000 --> 00:10:11.000]  走出去市場
[00:10:11.000 --> 00:10:13.000]  或者Parking Step附近
[00:10:13.000 --> 00:10:14.000]  你問下那些人
[00:10:14.000 --> 00:10:16.000]  你問下你認不認識耶穌
[00:10:16.000 --> 00:10:17.000]  你夠不夠膽問
[00:10:17.000 --> 00:10:18.000]  你問下他們認不認識耶穌
[00:10:18.000 --> 00:10:19.000]  你猜他們答你甚麼
[00:10:19.000 --> 00:10:21.000]  一定認識
[00:10:21.000 --> 00:10:22.000]  那你再問他
[00:10:22.000 --> 00:10:24.000]  你知道耶穌是甚麼嗎
[00:10:24.000 --> 00:10:26.000]  我肯定他可能會答到你
[00:10:26.000 --> 00:10:28.000]  因為他是耶穌是救世主
[00:10:28.000 --> 00:10:30.000]  他一定答到你這個問題
[00:10:30.000 --> 00:10:31.000]  但是答到你
[00:10:31.000 --> 00:10:35.000]  不等於你是真心相信他
[00:10:35.000 --> 00:10:38.000]  不等於這個救世主和你有關係
[00:10:38.000 --> 00:10:42.000]  但是現在這個女人把口這樣說出來的時候
[00:10:42.000 --> 00:10:45.000]  不是一個信口開河的說話
[00:10:45.000 --> 00:10:48.000]  而是真心相信這個救世主
[00:10:48.000 --> 00:10:50.000]  唯一的希望就在他那裏
[00:10:50.000 --> 00:10:52.000]  其實坦白說
[00:10:52.000 --> 00:10:54.000]  在推羅西頓
[00:10:54.000 --> 00:10:57.000]  離以色列不太遠的地方
[00:10:57.000 --> 00:10:59.000]  就有一個神廟
[00:10:59.000 --> 00:11:03.000]  這個神廟原來是供奉一個醫治之神
[00:11:03.000 --> 00:11:06.000]  大概這個婦人應該都是
[00:11:06.000 --> 00:11:07.000]  我估計
[00:11:07.000 --> 00:11:08.000]  都應該光顧過她
[00:11:08.000 --> 00:11:09.000]  我估計
[00:11:09.000 --> 00:11:10.000]  甚至如果假設你是
[00:11:10.000 --> 00:11:12.000]  大家都可能作為人家媽媽
[00:11:12.000 --> 00:11:15.000]  或者是你做過人家的子女等等
[00:11:15.000 --> 00:11:17.000]  如果你家人有事
[00:11:17.000 --> 00:11:20.000]  我估計你都會甚麼都會出盡法寶
[00:11:20.000 --> 00:11:22.000]  來去醫治
[00:11:22.000 --> 00:11:24.000]  我很記得我乾姐
[00:11:24.000 --> 00:11:26.000]  我是乾弟
[00:11:26.000 --> 00:11:30.000]  我乾姐有一次來英國
[00:11:30.000 --> 00:11:31.000]  來香港
[00:11:31.000 --> 00:11:32.000]  來到的時候
[00:11:32.000 --> 00:11:34.000]  我真的完全不認得她
[00:11:34.000 --> 00:11:35.000]  因為她當時
[00:11:35.000 --> 00:11:37.000]  當時她家人就聲稱
[00:11:37.000 --> 00:11:39.000]  就說她被人下降頭
[00:11:39.000 --> 00:11:40.000]  因為大家知道我在馬來西亞
[00:11:40.000 --> 00:11:42.000]  馬來西亞很流行說這些東西
[00:11:42.000 --> 00:11:46.000]  我乾姐那些就全部在馬來西亞地方住
[00:11:46.000 --> 00:11:48.000]  她就來探我們
[00:11:48.000 --> 00:11:50.000]  我發覺她好像病得很厲害
[00:11:50.000 --> 00:11:53.000]  原來她說她是被人下降頭
[00:11:53.000 --> 00:11:56.000]  於是我們來到香港想找名醫
[00:11:56.000 --> 00:11:58.000]  甚麼名醫都試
[00:11:58.000 --> 00:12:00.000]  那些甚麼法宮
[00:12:00.000 --> 00:12:01.000]  念力
[00:12:01.000 --> 00:12:02.000]  咒
[00:12:02.000 --> 00:12:03.000]  黃大仙
[00:12:03.000 --> 00:12:04.000]  四面佛
[00:12:04.000 --> 00:12:06.000]  有得拜的全部都拜了
[00:12:06.000 --> 00:12:08.000]  你可以想像
[00:12:08.000 --> 00:12:10.000]  這個媽媽
[00:12:10.000 --> 00:12:12.000]  她甚麼方式都試過了
[00:12:12.000 --> 00:12:14.000]  甚麼醫治之神
[00:12:14.000 --> 00:12:15.000]  甚麼符咒
[00:12:15.000 --> 00:12:16.000]  甚麼都好
[00:12:16.000 --> 00:12:17.000]  我都找過了
[00:12:17.000 --> 00:12:18.000]  做過了
[00:12:18.000 --> 00:12:19.000]  所有東西都不行
[00:12:19.000 --> 00:12:21.000]  她最後的希望
[00:12:21.000 --> 00:12:23.000]  來到去找耶穌
[00:12:23.000 --> 00:12:25.000]  所以她現在唯一的
[00:12:25.000 --> 00:12:26.000]  可以宣告的就是
[00:12:26.000 --> 00:12:27.000]  這位猶太人的神
[00:12:27.000 --> 00:12:30.000]  是她成為她唯一的一個希望
[00:12:30.000 --> 00:12:33.000]  這個就是一個跨越界線的信心
[00:12:33.000 --> 00:12:36.000]  當神向你走近一步又一步的時候
[00:12:36.000 --> 00:12:38.000]  而你又走近一步又一步的時候
[00:12:38.000 --> 00:12:40.000]  大家就會相遇
[00:12:40.000 --> 00:12:41.000]  真正的信心
[00:12:41.000 --> 00:12:42.000]  不是坐在這裡
[00:12:42.000 --> 00:12:45.000]  等環境去改變得完美
[00:12:45.000 --> 00:12:47.000]  也都不是等到你自己夠資格
[00:12:47.000 --> 00:12:48.000]  才去開口
[00:12:48.000 --> 00:12:52.000]  信心就是哪怕全世界都標籤了你
[00:12:52.000 --> 00:12:54.000]  哪怕我就是那隻過街老鼠都好
[00:12:54.000 --> 00:12:57.000]  只要我知道我們的神是誰
[00:12:57.000 --> 00:13:00.000]  我就夠膽越過所有人類的高牆
[00:13:00.000 --> 00:13:03.000]  奔向我們那位的救主
[00:13:03.000 --> 00:13:05.000]  其實我自己覺得
[00:13:05.000 --> 00:13:07.000]  我們的短宣隊
[00:13:07.000 --> 00:13:09.000]  其實都是非常之特別
[00:13:09.000 --> 00:13:12.000]  我們這一個多月裡
[00:13:12.000 --> 00:13:14.000]  我們都有好幾個嘗試
[00:13:14.000 --> 00:13:16.000]  當我們有這個意念
[00:13:16.000 --> 00:13:19.000]  想去做一些音樂的侍奉的時候
[00:13:19.000 --> 00:13:21.000]  或者想出去做一些音樂的侍奉的時候
[00:13:21.000 --> 00:13:23.000]  想不到有一天的下午
[00:13:23.000 --> 00:13:24.000]  我就收到一個電話
[00:13:24.000 --> 00:13:27.000]  就是一個英語的組織打電話來找我
[00:13:27.000 --> 00:13:28.000]  坦白說我不認識他們
[00:13:28.000 --> 00:13:31.000]  他們就說他們現在很想找一個
[00:13:31.000 --> 00:13:34.000]  中國人的一些教會
[00:13:34.000 --> 00:13:38.000]  在一個萬國的敬拜禱告會裡面
[00:13:38.000 --> 00:13:40.000]  來去大師哥禱告
[00:13:40.000 --> 00:13:41.000]  問我們怎樣
[00:13:41.000 --> 00:13:42.000]  我們就談過了
[00:13:42.000 --> 00:13:44.000]  和敬拜隊的負責人談過
[00:13:44.000 --> 00:13:46.000]  我們就決定去
[00:13:46.000 --> 00:13:48.000]  我們其實不是很久
[00:13:48.000 --> 00:13:49.000]  20分鐘而已
[00:13:49.000 --> 00:13:51.000]  但是這20分鐘其實是很重要的
[00:13:51.000 --> 00:13:53.000]  因為這20分鐘裡面
[00:13:53.000 --> 00:13:55.000]  我們又要用自己的廣東話
[00:13:55.000 --> 00:13:56.000]  當然不是問題
[00:13:56.000 --> 00:13:58.000]  又要祈禱都要用廣東話
[00:13:58.000 --> 00:13:59.000]  都不是問題
[00:13:59.000 --> 00:14:00.000]  你要翻譯英文
[00:14:00.000 --> 00:14:01.000]  是不是
[00:14:01.000 --> 00:14:02.000]  翻譯英文
[00:14:02.000 --> 00:14:03.000]  那時候好像有翻譯過
[00:14:03.000 --> 00:14:04.000]  有翻譯英文
[00:14:04.000 --> 00:14:05.000]  不單只是這樣
[00:14:05.000 --> 00:14:08.000]  整個聚會模式都不是我們期望的
[00:14:08.000 --> 00:14:11.000]  因為和我們的敬拜很不同
[00:14:11.000 --> 00:14:14.000]  整場裡面都不是我們的風格
[00:14:14.000 --> 00:14:15.000]  因為我們比較
[00:14:15.000 --> 00:14:17.000]  我們都算很安靜
[00:14:17.000 --> 00:14:18.000]  對比他們那些
[00:14:18.000 --> 00:14:20.000]  他們那些是整場
[00:14:20.000 --> 00:14:22.000]  說一些我們聽不明白的東西
[00:14:22.000 --> 00:14:24.000]  甚至他們的音樂很吵
[00:14:24.000 --> 00:14:25.000]  吵到一個地步
[00:14:25.000 --> 00:14:26.000]  他唱什麼說什麼
[00:14:26.000 --> 00:14:27.000]  你都聽不到
[00:14:27.000 --> 00:14:28.000]  基本上是
[00:14:28.000 --> 00:14:30.000]  很多東西都不是你預期的東西
[00:14:30.000 --> 00:14:33.000]  其實這個是一個很大的跨越
[00:14:33.000 --> 00:14:35.000]  因為上帝給一個機會我們
[00:14:35.000 --> 00:14:37.000]  我們竟然間
[00:14:37.000 --> 00:14:38.000]  我們想用音樂服侍的時候
[00:14:38.000 --> 00:14:40.000]  上帝就給第一炮我們去試
[00:14:40.000 --> 00:14:43.000]  見識一下外面的世界是怎麼樣的
[00:14:43.000 --> 00:14:44.000]  然後同一個時間
[00:14:44.000 --> 00:14:46.000]  我以蘭中華科音教會
[00:14:46.000 --> 00:14:48.000]  邀請我去講一個退修會
[00:14:48.000 --> 00:14:50.000]  我就很大膽向他伸出一個學習之手
[00:14:50.000 --> 00:14:51.000]  我就說
[00:14:51.000 --> 00:14:53.000]  希望有機會給我們敬拜隊
[00:14:53.000 --> 00:14:55.000]  帶領五場的敬拜就好了
[00:14:55.000 --> 00:14:56.000]  我們都是一些比較
[00:14:56.000 --> 00:14:59.000]  很亂的一班的弟兄姊妹
[00:14:59.000 --> 00:15:01.000]  如果給我們學習一下就好
[00:15:01.000 --> 00:15:02.000]  我都在想他們
[00:15:02.000 --> 00:15:03.000]  他問一問
[00:15:03.000 --> 00:15:04.000]  我就心裡面想
[00:15:04.000 --> 00:15:06.000]  如果你不答應我
[00:15:06.000 --> 00:15:08.000]  我就不會答應你講道
[00:15:08.000 --> 00:15:10.000]  當然我沒有這樣講出來
[00:15:10.000 --> 00:15:12.000]  我心裡面有這樣想過
[00:15:12.000 --> 00:15:14.000]  死了 錄影了
[00:15:14.000 --> 00:15:16.000]  Anyway
[00:15:16.000 --> 00:15:18.000]  其實
[00:15:18.000 --> 00:15:20.000]  這一次的出隊
[00:15:20.000 --> 00:15:22.000]  很快就有十一位的弟兄姊妹
[00:15:22.000 --> 00:15:23.000]  來到去參加
[00:15:23.000 --> 00:15:25.000]  敬拜隊你會知道除了練
[00:15:25.000 --> 00:15:26.000]  除了唱
[00:15:26.000 --> 00:15:27.000]  除了帶之外
[00:15:27.000 --> 00:15:29.000]  其實是一次的信心跨越
[00:15:29.000 --> 00:15:32.000]  我相信對十一位多數的參與者來說
[00:15:32.000 --> 00:15:34.000]  都是第一次這樣的服侍
[00:15:34.000 --> 00:15:35.000]  在經濟上面
[00:15:35.000 --> 00:15:37.000]  他們每一個人都要負擔一筆的費用
[00:15:37.000 --> 00:15:38.000]  坦白講
[00:15:38.000 --> 00:15:40.000]  不是每一個人都可以負擔的
[00:15:40.000 --> 00:15:42.000]  我們初步去計算的時候
[00:15:42.000 --> 00:15:43.000]  大概都要三字頭
[00:15:43.000 --> 00:15:45.000]  大概都要三百鎊左右
[00:15:45.000 --> 00:15:46.000]  不是每一個人都打工的
[00:15:46.000 --> 00:15:47.000]  有些是學生
[00:15:47.000 --> 00:15:49.000]  有些是半職的人
[00:15:49.000 --> 00:15:50.000]  所以在經濟上面
[00:15:50.000 --> 00:15:51.000]  都有很大的負擔
[00:15:51.000 --> 00:15:52.000]  我就跟Dina說
[00:15:52.000 --> 00:15:53.000]  我亦都跟Dina說
[00:15:53.000 --> 00:15:54.000]  亦都跟執事會說
[00:15:54.000 --> 00:15:56.000]  我的港元費都貼出來了
[00:15:56.000 --> 00:15:57.000]  不要緊的
[00:15:57.000 --> 00:15:58.000]  雖然我都不知道港元費
[00:15:58.000 --> 00:15:59.000]  我都還沒有收到
[00:15:59.000 --> 00:16:01.000]  我都還沒有收到港元費
[00:16:01.000 --> 00:16:02.000]  貼出來了
[00:16:02.000 --> 00:16:03.000]  不要緊的
[00:16:03.000 --> 00:16:04.000]  我開車了
[00:16:04.000 --> 00:16:06.000]  希望令費用減到最少最少
[00:16:06.000 --> 00:16:08.000]  但是想不到我們都還沒有出發
[00:16:08.000 --> 00:16:10.000]  我們在經濟上面
[00:16:10.000 --> 00:16:12.000]  我們都可以見證到神的恩典
[00:16:12.000 --> 00:16:14.000]  弟兄姊妹的奉獻
[00:16:14.000 --> 00:16:16.000]  已經足夠我們的行程
[00:16:16.000 --> 00:16:17.000]  在最後一天
[00:16:17.000 --> 00:16:19.000]  在這個行程的最後一天
[00:16:19.000 --> 00:16:21.000]  在這個愛爾蘭的最後一天
[00:16:21.000 --> 00:16:23.000]  有一個餐館的老闆就說
[00:16:23.000 --> 00:16:24.000]  Penny Penny過來過來
[00:16:24.000 --> 00:16:25.000]  我說什麼事
[00:16:25.000 --> 00:16:26.000]  有些事跟你說
[00:16:26.000 --> 00:16:27.000]  有些事跟我說
[00:16:27.000 --> 00:16:29.000]  然後就塞了五百歐給我
