
[00:00:00.000 --> 00:00:03.080]  好 跟大家分享這一段的經文
[00:01:57.200 --> 00:02:01.200]  突然有個人跟我說這番話
[00:02:01.200 --> 00:02:03.200]  我不記得是不是教會的人
[00:02:03.200 --> 00:02:05.200]  還是在街上的人
[00:02:05.200 --> 00:02:07.200]  在街上當然不是無緣無故有人走過來
[00:02:07.200 --> 00:02:09.200]  譬如我入油 入電油的時候
[00:02:09.200 --> 00:02:12.200]  入油我也和他們認識的
[00:02:12.200 --> 00:02:14.200]  我一定告訴他們我是牧師
[00:02:14.200 --> 00:02:16.200]  他們有時候會來跟我聊聊天
[00:02:16.200 --> 00:02:18.200]  所以我根本都不記得是誰
[00:02:18.200 --> 00:02:20.200]  他說聰明智慧是有分別的
[00:02:20.200 --> 00:02:23.200]  我不是想太多講這件事
[00:02:23.200 --> 00:02:26.200]  他說我們作為一個行事為人
[00:02:26.200 --> 00:02:30.200]  我們要專心去仰望耶和華神
[00:02:30.200 --> 00:02:33.200]  神喜歡的事我們去做
[00:02:33.200 --> 00:02:36.200]  神不喜歡的事我們切切不要去做
[00:02:36.200 --> 00:02:40.200]  但是有些事你又沒有違反聖經
[00:02:40.200 --> 00:02:42.200]  但是我做還是不做呢
[00:02:42.200 --> 00:02:47.200]  這些就真的不是三言兩語這麼簡單
[00:02:47.200 --> 00:02:49.200]  可以做得到的
[00:02:49.200 --> 00:02:52.200]  接著前書第四章第三節
[00:02:52.200 --> 00:02:54.200]  比較清晰的一句話
[00:02:54.200 --> 00:02:57.200]  神的旨意就是要你們成為聖傑
[00:02:57.200 --> 00:02:59.200]  遠避淫行
[00:02:59.200 --> 00:03:01.200]  這個很清晰
[00:03:01.200 --> 00:03:03.200]  凡是淫行
[00:03:03.200 --> 00:03:05.200]  大家不用講都知道
[00:03:05.200 --> 00:03:07.200]  什麼叫淫行 姦淫
[00:03:07.200 --> 00:03:09.200]  甚至耶穌說
[00:03:09.200 --> 00:03:12.200]  你不要以為你做了那些事出來
[00:03:12.200 --> 00:03:15.200]  你思想動淫念都是犯姦淫的
[00:03:15.200 --> 00:03:18.200]  所以我們神的要求高到一個地步
[00:03:18.200 --> 00:03:21.200]  世上沒有二人連一個也沒有
[00:03:21.200 --> 00:03:23.200]  是聖經說的 是沒有的
[00:03:23.200 --> 00:03:26.200]  所以每一個人都要在神的面前
[00:03:26.200 --> 00:03:28.200]  要去認罪悔改
[00:03:28.200 --> 00:03:30.200]  是天天認罪悔改
[00:03:30.200 --> 00:03:32.200]  在我的祈禱方面
[00:03:32.200 --> 00:03:35.200]  我都和你們分享PRAY祈禱法
[00:03:35.200 --> 00:03:39.200]  P首先就是感謝讚美神
[00:03:39.200 --> 00:03:41.200]  無論我早上起床祈禱
[00:03:41.200 --> 00:03:44.200]  或者我下午坐在醫院裡面
[00:03:44.200 --> 00:03:45.200]  等著去驗眼
[00:03:45.200 --> 00:03:47.200]  可能等兩個小時三個小時都不一定
[00:03:47.200 --> 00:03:49.200]  我都會去祈禱
[00:03:49.200 --> 00:03:51.200]  因為祈禱最好是
[00:03:51.200 --> 00:03:53.200]  除了看報紙或者看電視
[00:03:53.200 --> 00:03:55.200]  祈禱也是一個最好
[00:03:55.200 --> 00:03:57.200]  我不用消磨時間
[00:03:57.200 --> 00:04:00.200]  真的時間就會過了
[00:04:00.200 --> 00:04:02.200]  有時候閉上眼睛
[00:04:02.200 --> 00:04:04.200]  由A一直祈禱到Z
[00:04:04.200 --> 00:04:07.200]  睜大眼睛我試過最少要半個小時
[00:04:07.200 --> 00:04:08.200]  有時候過半小時
[00:04:08.200 --> 00:04:09.200]  我都試過兩個小時
[00:04:09.200 --> 00:04:13.200]  那就視乎我是多為那個祈禱
[00:04:13.200 --> 00:04:15.200]  如果我想一想
[00:04:15.200 --> 00:04:17.200]  我試過很快
[00:04:17.200 --> 00:04:19.200]  但我真的為了祂切切的祈禱
[00:04:19.200 --> 00:04:21.200]  這個清單越來越多
[00:04:21.200 --> 00:04:23.200]  因為認識了一些人
[00:04:23.200 --> 00:04:24.200]  有人跟我說
[00:04:24.200 --> 00:04:25.200]  好像早幾個星期
[00:04:25.200 --> 00:04:27.200]  有一個弟兄姊妹說
[00:04:27.200 --> 00:04:29.200]  牧師你為我祈禱
[00:04:29.200 --> 00:04:30.200]  你說是不是又多了一個
[00:04:30.200 --> 00:04:32.200]  到我的A到Z那裡呢
[00:04:32.200 --> 00:04:34.200]  A到B到C
[00:04:34.200 --> 00:04:35.200]  我就會記得那個人
[00:04:35.200 --> 00:04:36.200]  有時候一個C字
[00:04:36.200 --> 00:04:37.200]  不止一個人
[00:04:37.200 --> 00:04:38.200]  有幾個人
[00:04:38.200 --> 00:04:40.200]  J字也有三個人
[00:04:40.200 --> 00:04:41.200]  所以就是這樣
[00:04:41.200 --> 00:04:43.200]  但是很清晰的
[00:04:43.200 --> 00:04:45.200]  神的旨意是你們要成為聖傑
[00:04:45.200 --> 00:04:47.200]  遠避淫行
[00:04:47.200 --> 00:04:48.200]  這是其中一樣
[00:04:48.200 --> 00:04:51.200]  我們要非常非常去注意的
[00:04:51.200 --> 00:04:53.200]  現在前書五章十五至十八節
[00:04:53.200 --> 00:04:55.200]  你們要謹慎
[00:04:55.200 --> 00:04:58.200]  無論誰都不可以以惡報惡
[00:04:58.200 --> 00:05:00.200]  彼此間和對眾人
[00:05:00.200 --> 00:05:02.200]  都要追求做好的事
[00:05:02.200 --> 00:05:03.200]  要常常喜樂
[00:05:03.200 --> 00:05:04.200]  不處禱告
[00:05:04.200 --> 00:05:05.200]  凡事借因
[00:05:05.200 --> 00:05:07.200]  因為這是神在基督耶穌女
[00:05:07.200 --> 00:05:10.200]  向你們所定的旨意
[00:05:10.200 --> 00:05:13.200]  她是基督耶穌女
[00:05:13.200 --> 00:05:14.200]  這個範圍很重要
[00:05:14.200 --> 00:05:15.200]  如果我們做一件事
[00:05:15.200 --> 00:05:17.200]  而我們不敢告訴耶穌基督
[00:05:17.200 --> 00:05:19.200]  其實你說不說他都知道
[00:05:19.200 --> 00:05:22.200]  那你還做不做
[00:05:22.200 --> 00:05:24.200]  所以有時候我自己一個人的時候
[00:05:24.200 --> 00:05:25.200]  我都會說
[00:05:25.200 --> 00:05:27.200]  記得記得
[00:05:27.200 --> 00:05:28.200]  神是無所不在
[00:05:28.200 --> 00:05:29.200]  處處都在
[00:05:29.200 --> 00:05:30.200]  神與我同在
[00:05:30.200 --> 00:05:32.200]  所以我自己都會很小心
[00:05:32.200 --> 00:05:34.200]  自己要行事為人
[00:05:34.200 --> 00:05:36.200]  要很小心
[00:05:36.200 --> 00:05:39.200]  那牧師你是不是完全沒有犯錯
[00:05:39.200 --> 00:05:40.200]  當然不是
[00:05:40.200 --> 00:05:42.200]  因為我還是一個人
[00:05:42.200 --> 00:05:43.200]  我仍然有肉體的情慾
[00:05:43.200 --> 00:05:44.200]  眼目的情慾
[00:05:44.200 --> 00:05:45.200]  今生的驕傲
[00:05:45.200 --> 00:05:48.200]  當我們有身體的時候
[00:05:48.200 --> 00:05:50.200]  裡面的罪性還存在的時候
[00:05:50.200 --> 00:05:52.200]  我們一定還有這些
[00:05:52.200 --> 00:05:54.200]  不過我時常都去
[00:05:54.200 --> 00:05:56.200]  用耶穌的名字
[00:05:56.200 --> 00:05:57.200]  我奉主耶穌的名字
[00:05:57.200 --> 00:05:58.200]  要你走
[00:05:58.200 --> 00:06:00.200]  撒旦你退去
[00:06:00.200 --> 00:06:02.200]  我真的罵到他飛起來
[00:06:02.200 --> 00:06:04.200]  但不是靠我自己去罵他
[00:06:04.200 --> 00:06:06.200]  自己罵他你大件事
[00:06:06.200 --> 00:06:07.200]  撒旦很厲害
[00:06:07.200 --> 00:06:08.200]  那些邪靈很厲害
[00:06:08.200 --> 00:06:11.200]  我要奉主耶穌基督的名字
[00:06:11.200 --> 00:06:14.200]  才可以做得到這件事
[00:06:14.200 --> 00:06:16.200]  是真的可行的
[00:06:16.200 --> 00:06:18.200]  我最近有個弟兄姊妹跟我說過
[00:06:18.200 --> 00:06:19.200]  牧師真的可行
[00:06:19.200 --> 00:06:21.200]  因為我也有用這個方式去做
[00:06:21.200 --> 00:06:24.200]  其實是聖經教的
[00:06:24.200 --> 00:06:29.200]  所以不要以惡報惡
[00:06:29.200 --> 00:06:31.200]  最近有一個聚會裡面
[00:06:31.200 --> 00:06:33.200]  有個弟兄姊妹走到我們旁邊坐
[00:06:33.200 --> 00:06:35.200]  因為還沒開始
[00:06:35.200 --> 00:06:39.200]  他看她的樣子很distressed
[00:06:39.200 --> 00:06:41.200]  很不開心
[00:06:41.200 --> 00:06:43.200]  他跟我說牧師
[00:06:43.200 --> 00:06:46.200]  是不是真的不可以去報復
[00:06:46.200 --> 00:06:48.200]  我說報復
[00:06:48.200 --> 00:06:53.200]  他說天天這樣來搞我
[00:06:53.200 --> 00:06:56.200]  搞到我真的很不開心
[00:06:56.200 --> 00:06:58.200]  他說牧師
[00:06:58.200 --> 00:07:00.200]  真的要愛仇敵嗎
[00:07:00.200 --> 00:07:03.200]  聖經說要愛你的仇敵
[00:07:03.200 --> 00:07:05.200]  為了逼迫你的禱告
[00:07:05.200 --> 00:07:07.200]  你告訴我這個人
[00:07:07.200 --> 00:07:08.200]  也不是你的仇敵
[00:07:08.200 --> 00:07:12.200]  只不過你覺得他很煩
[00:07:12.200 --> 00:07:14.200]  令你不開心
[00:07:14.200 --> 00:07:17.200]  如果仇敵我們也要愛
[00:07:17.200 --> 00:07:19.200]  為他去禱告
[00:07:19.200 --> 00:07:23.200]  你是不是要為這個人去禱告呢
[00:07:23.200 --> 00:07:25.200]  是不是
[00:07:25.200 --> 00:07:27.200]  我只不過是從聖經的角度說
[00:07:27.200 --> 00:07:29.200]  不是說牧師覺得你不應該這樣
[00:07:29.200 --> 00:07:30.200]  不是
[00:07:30.200 --> 00:07:31.200]  是從聖經的角度說
[00:07:31.200 --> 00:07:33.200]  我們要愛我們的仇敵
[00:07:33.200 --> 00:07:35.200]  為了逼迫我們的禱告
[00:07:35.200 --> 00:07:37.200]  所以在我A到Z的禱告裏面
[00:07:37.200 --> 00:07:39.200]  我去到某一個題目
[00:07:39.200 --> 00:07:41.200]  某一個人物的時候
[00:07:41.200 --> 00:07:43.200]  不是仇敵
[00:07:43.200 --> 00:07:46.200]  但我知道他不喜歡我
[00:07:46.200 --> 00:07:48.200]  因為他講到明
[00:07:48.200 --> 00:07:50.200]  有些東西講給我聽
[00:07:50.200 --> 00:07:51.200]  又在別人那裏講
[00:07:51.200 --> 00:07:52.200]  不過不要緊
[00:07:52.200 --> 00:07:53.200]  It's ok
[00:07:53.200 --> 00:07:54.200]  是不是
[00:07:54.200 --> 00:07:55.200]  我會反省
[00:07:55.200 --> 00:07:57.200]  別人為甚麼不喜歡我呢
[00:07:57.200 --> 00:08:00.200]  或者我的態度太囂張呢
[00:08:00.200 --> 00:08:01.200]  或者有時我講了一些說話
[00:08:01.200 --> 00:08:03.200]  無意中得罪了他呢
[00:08:03.200 --> 00:08:05.200]  我分分鐘都會的
[00:08:05.200 --> 00:08:07.200]  我分分鐘都會的
[00:08:07.200 --> 00:08:09.200]  我自己知自己事的
[00:08:09.200 --> 00:08:12.200]  如果別人不喜歡我的時候
[00:08:12.200 --> 00:08:13.200]  那我怎樣呢
[00:08:13.200 --> 00:08:14.200]  是不是
[00:08:14.200 --> 00:08:16.200]  我不可以嘮叨嘮叨他喜歡我的
[00:08:16.200 --> 00:08:17.200]  不可以的
[00:08:17.200 --> 00:08:18.200]  我唯一一樣是甚麼
[00:08:18.200 --> 00:08:19.200]  唯有祈禱
[00:08:19.200 --> 00:08:20.200]  繼續去祈禱
[00:08:20.200 --> 00:08:22.200]  求主憐憫我
[00:08:22.200 --> 00:08:25.200]  真的要這樣去學習這件事
[00:08:25.200 --> 00:08:27.200]  在楊康第七章第十七節
[00:08:27.200 --> 00:08:29.200]  人若立志要遵行神的旨意
[00:08:29.200 --> 00:08:31.200]  就會知道這教導究竟是出於神
[00:08:31.200 --> 00:08:33.200]  還是我憑著自己說的
[00:08:33.200 --> 00:08:34.200]  主耶穌基督說
[00:08:34.200 --> 00:08:36.200]  如果我們立了一個心志
[00:08:36.200 --> 00:08:38.200]  是要遵行神的旨意的
[00:08:38.200 --> 00:08:40.200]  那原來呢
[00:08:40.200 --> 00:08:42.200]  有些東西我們會知道
[00:08:42.200 --> 00:08:44.200]  究竟這個是不是從神而來的
[00:08:44.200 --> 00:08:46.200]  這個大前提
[00:08:46.200 --> 00:08:47.200]  就是我們在神的面前說
[00:08:47.200 --> 00:08:48.200]  神啊
[00:08:48.200 --> 00:08:49.200]  我要遵行祢的旨意
[00:08:49.200 --> 00:08:50.200]  求祢幫助我
[00:08:50.200 --> 00:08:52.200]  求祢指導我
[00:08:52.200 --> 00:08:54.200]  那我們慢慢慢慢
[00:08:54.200 --> 00:08:56.200]  我們會能夠分辨
[00:08:56.200 --> 00:08:58.200]  有分辨的能力
[00:08:58.200 --> 00:09:00.200]  希伯來書五章十三至十四節
[00:09:00.200 --> 00:09:01.200]  他說
[00:09:01.200 --> 00:09:04.200]  凡只能吃奶的
[00:09:04.200 --> 00:09:06.200]  就不熟練仁義的道理
[00:09:06.200 --> 00:09:08.200]  因為他是嬰孩
[00:09:08.200 --> 00:09:10.200]  唯獨長大成人的
[00:09:10.200 --> 00:09:11.200]  才能吃乾糧
[00:09:11.200 --> 00:09:14.200]  他們的心竅因練習而靈活
[00:09:14.200 --> 00:09:16.200]  能夠分辨善惡了
[00:09:16.200 --> 00:09:17.200]  看到嗎
[00:09:17.200 --> 00:09:19.200]  原來我們信了耶穌之後
[00:09:19.200 --> 00:09:20.200]  一信耶穌
[00:09:20.200 --> 00:09:21.200]  因信被稱為義
[00:09:21.200 --> 00:09:23.200]  罪得赦免
[00:09:23.200 --> 00:09:25.200]  這個解決了
[00:09:25.200 --> 00:09:26.200]  真心相信
[00:09:26.200 --> 00:09:28.200]  不是亂說的
[00:09:28.200 --> 00:09:29.200]  接著來說
[00:09:29.200 --> 00:09:31.200]  我們這個只不過是一個開始
[00:09:31.200 --> 00:09:33.200]  我們是有一個成性的過程
[00:09:33.200 --> 00:09:35.200]  我們已經是一個聖徒
[00:09:35.200 --> 00:09:37.200]  但是我們沒有一分像一個聖徒
[00:09:37.200 --> 00:09:39.200]  看每個人吧
[00:09:39.200 --> 00:09:41.200]  正如我很多時候用的例子
[00:09:41.200 --> 00:09:42.200]  Lady Diana
[00:09:42.200 --> 00:09:44.200]  大家知不知道Lady Diana
[00:09:44.200 --> 00:09:47.200]  當她加入了皇室的時候
[00:09:47.200 --> 00:09:49.200]  她很多皇室的禮儀
[00:09:49.200 --> 00:09:51.200]  她都不懂的
[00:09:51.200 --> 00:09:53.200]  要怎樣跟人打招呼
[00:09:53.200 --> 00:09:55.200]  諸如此類
[00:09:55.200 --> 00:09:56.200]  吃東西
[00:09:56.200 --> 00:09:58.200]  可能那些吃東西的
[00:09:58.200 --> 00:10:00.200]  不是一塊牛扒
[00:10:00.200 --> 00:10:01.200]  一邊拿著一邊吃
[00:10:01.200 --> 00:10:03.200]  很失儀態
[00:10:03.200 --> 00:10:05.200]  所以很多東西她要去學習
[00:10:05.200 --> 00:10:07.200]  以致她越來越
[00:10:07.200 --> 00:10:10.200]  比較上像一個王妃
[00:10:10.200 --> 00:10:12.200]  她走路
[00:10:12.200 --> 00:10:13.200]  或者說話
[00:10:13.200 --> 00:10:14.200]  她笑得
[00:10:14.200 --> 00:10:15.200]  哈哈哈哈
[00:10:15.200 --> 00:10:16.200]  這麼大笑
[00:10:16.200 --> 00:10:18.200]  可能人家覺得這麼失禮人
[00:10:18.200 --> 00:10:19.200]  我們不知道
[00:10:19.200 --> 00:10:21.200]  但是一定有很多東西要慢慢學
[00:10:21.200 --> 00:10:22.200]  她不是王妃
[00:10:22.200 --> 00:10:23.200]  她已經是王妃
[00:10:23.200 --> 00:10:24.200]  但是在一個過程裡
[00:10:24.200 --> 00:10:27.200]  可能她越來越像一個王妃
[00:10:27.200 --> 00:10:28.200]  也說不定
[00:10:28.200 --> 00:10:29.200]  我用一個這樣的例子
[00:10:29.200 --> 00:10:31.200]  同樣地我們相信耶穌也是
[00:10:31.200 --> 00:10:33.200]  我們是神的兒女
[00:10:33.200 --> 00:10:34.200]  因為接受耶穌
[00:10:34.200 --> 00:10:36.200]  就是神的兒女
[00:10:36.200 --> 00:10:37.200]  正經說的
[00:10:37.200 --> 00:10:39.200]  《約翰福音》第一章第十二節說得很清楚
[00:10:39.200 --> 00:10:41.200]  凡哲學者就算信他明
[00:10:41.200 --> 00:10:43.200]  那些人他就像三門拳兵
[00:10:43.200 --> 00:10:44.200]  The right birthright
[00:10:44.200 --> 00:10:46.200]  作為神的兒女
[00:10:46.200 --> 00:10:47.200]  是不是
[00:10:47.200 --> 00:10:49.200]  但是我們有哪一部分像
[00:10:49.200 --> 00:10:50.200]  很多都不像
[00:10:50.200 --> 00:10:51.200]  我認識一些朋友
[00:10:51.200 --> 00:10:52.200]  弟兄姊妹
[00:10:52.200 --> 00:10:54.200]  每句話都是髒話
[00:10:54.200 --> 00:10:56.200]  最近才有一個弟兄姊妹跟我說
[00:10:56.200 --> 00:10:57.200]  哇
[00:10:57.200 --> 00:10:58.200]  我真的很受不了
[00:10:58.200 --> 00:11:00.200]  我有一個同事
[00:11:00.200 --> 00:11:02.200]  他的髒話
[00:11:02.200 --> 00:11:03.200]  是又流利
[00:11:03.200 --> 00:11:04.200]  能夠將很多髒話
[00:11:04.200 --> 00:11:06.200]  串串連連地說的
[00:11:06.200 --> 00:11:07.200]  但是
[00:11:07.200 --> 00:11:09.200]  他告訴我他相信了主
[00:11:09.200 --> 00:11:10.200]  那我說那怎麼辦
[00:11:10.200 --> 00:11:11.200]  他還有說髒話
[00:11:11.200 --> 00:11:14.200]  不過已經是沒那麼長了
[00:11:14.200 --> 00:11:15.200]  是間中的
[00:11:15.200 --> 00:11:16.200]  可能彈一個字出來
[00:11:16.200 --> 00:11:18.200]  是歪歪的音的
[00:11:18.200 --> 00:11:19.200]  那我說
[00:11:19.200 --> 00:11:22.200]  我有些時間的
[00:11:22.200 --> 00:11:24.200]  是真的
[00:11:24.200 --> 00:11:26.200]  所以就是這樣
[00:11:26.200 --> 00:11:28.200]  第七點就是說
[00:11:28.200 --> 00:11:30.200]  隨著聖靈的引導
[00:11:30.200 --> 00:11:33.200]  這個要很小心
[00:11:33.200 --> 00:11:34.200]  很多人
[00:11:34.200 --> 00:11:35.200]  我之前都跟大家提過
[00:11:35.200 --> 00:11:37.200]  我曾經有些教會的長輩
[00:11:37.200 --> 00:11:38.200]  當我初信主
[00:11:38.200 --> 00:11:40.200]  七四年我信主的時候
[00:11:40.200 --> 00:11:42.200]  我教的那個長輩
[00:11:42.200 --> 00:11:45.200]  他好像跟神的關係好到
[00:11:45.200 --> 00:11:46.200]  有些什麼
[00:11:46.200 --> 00:11:47.200]  祈禱
[00:11:47.200 --> 00:11:49.200]  神是這麼說的
[00:11:49.200 --> 00:11:50.200]  哇
[00:11:50.200 --> 00:11:51.200]  很厲害
[00:11:51.200 --> 00:11:52.200]  是不是
[00:11:52.200 --> 00:11:54.200]  但是我慢慢認識
[00:11:54.200 --> 00:11:56.200]  不是很像
[00:11:56.200 --> 00:11:58.200]  好像他跟某個弟兄姊妹不妥
[00:11:58.200 --> 00:11:59.200]  他說的那些
[00:11:59.200 --> 00:12:01.200]  他就認為神不對
[00:12:01.200 --> 00:12:02.200]  他那些
[00:12:02.200 --> 00:12:03.200]  神就說對的
[00:12:03.200 --> 00:12:05.200]  我開始覺得有些問題
[00:12:05.200 --> 00:12:06.200]  到一個地步
[00:12:06.200 --> 00:12:07.200]  他還就了教會
[00:12:07.200 --> 00:12:08.200]  然後就走了
[00:12:08.200 --> 00:12:09.200]  他說
[00:12:09.200 --> 00:12:10.200]  我告訴你
[00:12:10.200 --> 00:12:11.200]  這個教會會死的
[00:12:11.200 --> 00:12:12.200]  我出去開一個教會
[00:12:12.200 --> 00:12:13.200]  大到
[00:12:13.200 --> 00:12:14.200]  用香港來說
[00:12:14.200 --> 00:12:15.200]  那時候不是香港是加拿大
[00:12:15.200 --> 00:12:17.200]  好像恩福這麼大
[00:12:17.200 --> 00:12:18.200]  他當然不是說恩福
[00:12:18.200 --> 00:12:21.200]  那時候還沒有恩福也說不定
[00:12:21.200 --> 00:12:22.200]  哇
[00:12:22.200 --> 00:12:23.200]  這樣子都可以
[00:12:23.200 --> 00:12:26.200]  這樣去就座教會都可以
[00:12:26.200 --> 00:12:28.200]  這樣真的不太行
[00:12:28.200 --> 00:12:30.200]  所以我根本是不會相信
[00:12:30.200 --> 00:12:31.200]  他說的那些是
[00:12:31.200 --> 00:12:32.200]  聖靈帶領他
[00:12:32.200 --> 00:12:33.200]  聖靈引導他
[00:12:33.200 --> 00:12:34.200]  聖靈感動他
[00:12:34.200 --> 00:12:35.200]  還整天說感動
[00:12:35.200 --> 00:12:36.200]  我又啟示他
[00:12:36.200 --> 00:12:38.200]  我是很嚴謹的對這些字眼
[00:12:38.200 --> 00:12:40.200]  啟示不是隨隨便便可以說
[00:12:40.200 --> 00:12:42.200]  甚至感動這個字
[00:12:42.200 --> 00:12:43.200]  都不是隨隨便便說
[00:12:43.200 --> 00:12:45.200]  整本聖經唯一的地方
[00:12:45.200 --> 00:12:48.200]  真真正正說到感動這個字
[00:12:48.200 --> 00:12:50.200]  就是在彼得後書一章21字
[00:12:50.200 --> 00:12:51.200]  人被聖
[00:12:51.200 --> 00:12:53.200]  寓言從來不是出於仁義的
[00:12:53.200 --> 00:12:56.200]  乃是人被聖靈感動
[00:12:56.200 --> 00:12:57.200]  說出神的話來
[00:12:57.200 --> 00:12:59.200]  當你被聖靈感動的時候
[00:12:59.200 --> 00:13:00.200]  接著那句是什麼
[00:13:00.200 --> 00:13:02.200]  說出神的話來
[00:13:02.200 --> 00:13:04.200]  但你說不是啊
[00:13:04.200 --> 00:13:05.200]  牧師
[00:13:05.200 --> 00:13:06.200]  聖經很多地方都說感動
[00:13:06.200 --> 00:13:07.200]  你查一下
[00:13:07.200 --> 00:13:08.200]  我全部查過了
[00:13:08.200 --> 00:13:09.200]  所有的原文都不是那個字
[00:13:09.200 --> 00:13:10.200]  是什麼
[00:13:10.200 --> 00:13:12.200]  是在靈裡面
[00:13:12.200 --> 00:13:13.200]  所以翻譯上
[00:13:13.200 --> 00:13:14.200]  有些聖經都不是這樣翻譯的
[00:13:14.200 --> 00:13:15.200]  不用感動的
[00:13:15.200 --> 00:13:17.200]  我做牧師
[00:13:17.200 --> 00:13:18.200]  我覺得有些東西
[00:13:18.200 --> 00:13:19.200]  我會很執著
[00:13:19.200 --> 00:13:20.200]  有些東西我覺得不要緊
[00:13:20.200 --> 00:13:21.200]  你說怎樣就怎樣
[00:13:21.200 --> 00:13:23.200]  但這些我比較執著一點
[00:13:23.200 --> 00:13:24.200]  因為一說到感動
[00:13:24.200 --> 00:13:25.200]  是很嚴肅的
[00:13:25.200 --> 00:13:27.200]  這裡就是
[00:13:27.200 --> 00:13:29.200]  什麼叫做隨著聖靈的引導呢
[00:13:29.200 --> 00:13:31.200]  加拉太書
[00:13:31.200 --> 00:13:33.200]  五章22、26節
[00:13:33.200 --> 00:13:34.200]  這個在我祈禱裡面來說
[00:13:34.200 --> 00:13:35.200]  結束的時候
[00:13:35.200 --> 00:13:36.200]  我當然和
[00:13:36.200 --> 00:13:38.200]  我都要很有充滿的
[00:13:38.200 --> 00:13:39.200]  我就說
[00:13:39.200 --> 00:13:42.200]  求主讓我有耶穌的柔和謙卑充滿我
[00:13:42.200 --> 00:13:44.200]  接著我連同那一節聖經出來
[00:13:44.200 --> 00:13:47.200]  馬太福音11章第29節
[00:13:47.200 --> 00:13:48.200]  接著我就說
[00:13:48.200 --> 00:13:51.200]  求主讓我有加拉太書第五章22、23節
[00:13:51.200 --> 00:13:54.200]  聖靈的果子充滿我
[00:13:54.200 --> 00:13:55.200]  就是人愛喜樂和平
[00:13:55.200 --> 00:13:56.200]  忍耐恩慈良善
[00:13:56.200 --> 00:13:58.200]  信實溫柔節制
[00:13:58.200 --> 00:14:00.200]  如果我們行事為人
[00:14:00.200 --> 00:14:01.200]  時常都記得
[00:14:01.200 --> 00:14:03.200]  要人愛喜樂和平
