
[00:00:00.000 --> 00:00:06.840]  今天早上是我們中國人農曆新年的第一個主日
[00:09:34.760 --> 00:09:37.160]  有人研究木乃伊的製作就是等待復活
[00:09:37.160 --> 00:09:39.360]  所以每一任的法老王
[00:09:39.360 --> 00:09:40.760]  所以每一任的法老王
[00:09:40.760 --> 00:09:42.760]  他上任的時候
[00:09:42.760 --> 00:09:44.560]  他就窮一生的精力
[00:09:44.560 --> 00:09:45.560]  他就窮其一生的精力
[00:09:45.560 --> 00:09:47.160]  建立這些宏偉的金字塔
[00:09:47.160 --> 00:09:48.160]  建立這些宏偉的金字塔
[00:09:48.160 --> 00:09:50.360]  裏面有好多的陪葬物品
[00:09:50.360 --> 00:09:51.360]  裏面有好多的陪葬物品
[00:09:51.360 --> 00:09:53.960]  他希望死後或者將來有一日
[00:09:53.960 --> 00:09:55.960]  繼續享受這些榮華富貴
[00:09:55.960 --> 00:09:58.760]  他希望死後或者有一日會享受這些榮華富貴
[00:09:58.760 --> 00:10:00.560]  今天這個進步呢
[00:10:00.560 --> 00:10:01.360]  今天這個進步呢
[00:10:01.360 --> 00:10:04.560]  人類就享受空前的長壽和健康
[00:10:04.560 --> 00:10:06.360]  人類就享受空前的長壽和健康
[00:10:06.360 --> 00:10:08.960]  但人都希望將生命延續
[00:10:08.960 --> 00:10:11.160]  但人都很希望將生命延續
[00:10:11.160 --> 00:10:15.160]  好多年前大家已經聽過複製人這個議題
[00:10:15.160 --> 00:10:18.160]  好多年前大家已經聽過複製人這個議題
[00:10:18.160 --> 00:10:21.160]  當然現在好多國的政府都禁止這個研究
[00:10:21.160 --> 00:10:23.360]  但現在好多國家政府都禁止這個研究
[00:10:23.360 --> 00:10:26.760]  據聞私下已經有人研發成功了
[00:10:26.760 --> 00:10:29.560]  據聞私下已經有人研發成功了
[00:10:29.560 --> 00:10:33.160]  即是說從人的幹細胞可以複製另一個你
[00:10:33.160 --> 00:10:36.160]  即是說從人的幹細胞可以複製另一個你
[00:10:36.160 --> 00:10:39.360]  那些不是我們認識的範疇
[00:10:39.360 --> 00:10:40.560]  那些不是我們認識的範疇
[00:10:40.560 --> 00:10:44.360]  美國幾十年前有一種叫做遺體冷凍的服務
[00:10:44.360 --> 00:10:47.960]  美國幾十年前有一種叫做遺體冷凍的服務
[00:10:47.960 --> 00:10:52.960]  即是說離世的人死了之後是一種超低溫的保存他的遺體
[00:10:52.960 --> 00:10:56.360]  即是離世的人可以在一個超低溫的環境下保存他的遺體
[00:10:56.360 --> 00:10:58.160]  他希望有一天醫學發達之後
[00:10:58.160 --> 00:10:59.160]  他希望有一天醫學發達之後
[00:10:59.160 --> 00:11:01.560]  可以將他的生命復活過來
[00:11:01.560 --> 00:11:02.960]  可以將他的生命復活過來
[00:11:02.960 --> 00:11:04.160]  但其實我們講來講去
[00:11:04.160 --> 00:11:07.160]  人原來是追求生命的那種延續
[00:11:07.160 --> 00:11:08.560]  其實我們講來講去
[00:11:08.560 --> 00:11:10.360]  人在追尋著生命的延續
[00:11:10.360 --> 00:11:14.160]  小說家劉融翻閱了一本書叫《死後的世界》
[00:11:14.160 --> 00:11:18.160]  小說家劉融翻譯了一本書叫《死後的世界》
[00:11:18.160 --> 00:11:19.960]  他有一段說話這樣講
[00:11:19.960 --> 00:11:21.160]  有一段話這樣說
[00:11:21.160 --> 00:11:24.160]  他說死亡和睡覺有什麼不同
[00:11:24.160 --> 00:11:25.760]  他說死亡和睡覺有什麼不同
[00:11:25.760 --> 00:11:28.560]  他某程度都是和這個世界失去了感覺
[00:11:28.560 --> 00:11:30.760]  某種程度都是對這個世界失去了感覺
[00:11:30.760 --> 00:11:32.160]  唯一不同的地方呢
[00:11:32.160 --> 00:11:33.360]  唯一不同的地方呢
[00:11:33.360 --> 00:11:35.360]  睡覺還有醒來的時候
[00:11:35.360 --> 00:11:36.960]  睡覺還有醒來的時候
[00:11:36.960 --> 00:11:39.160]  這個醒來是多麼可愛呢
[00:11:39.160 --> 00:11:40.360]  這個醒來是多麼可愛
[00:11:40.360 --> 00:11:42.560]  原來你醒來還有新的一天
[00:11:42.560 --> 00:11:43.960]  原來你醒來是總有新的一天
[00:11:43.960 --> 00:11:46.160]  你醒來還有新的盼望
[00:11:46.160 --> 00:11:47.560]  你醒來就有新的盼望
[00:11:47.560 --> 00:11:50.560]  所以每次從那個美夢或者惡夢
[00:11:50.560 --> 00:11:52.560]  再重回現實世界
[00:11:52.560 --> 00:11:54.960]  所以每次從美夢和這種惡夢中
[00:11:54.960 --> 00:11:55.960]  醒來回到現實中
[00:11:55.960 --> 00:11:57.160]  我們都有一種體會
[00:11:57.160 --> 00:11:59.160]  好像重新再活一次這樣
[00:11:59.160 --> 00:11:59.960]  我們都有一種體會
[00:11:59.960 --> 00:12:01.160]  重新再活一次
[00:12:01.160 --> 00:12:01.960]  所以人這樣講
[00:12:01.960 --> 00:12:04.160]  如果生命是一首寫不完的詩
[00:12:04.160 --> 00:12:06.760]  他們講生命是一首寫不完的詩
[00:12:06.760 --> 00:12:09.360]  可能我們用血與淚或者歡笑
[00:12:09.360 --> 00:12:10.760]  去充實這個篇幅
[00:12:10.760 --> 00:12:12.560]  就是我們要用這種血淚和歡笑
[00:12:12.560 --> 00:12:13.360]  去充實這個篇幅
[00:12:13.360 --> 00:12:14.560]  豐富它的內容
[00:12:14.560 --> 00:12:15.560]  豐富它的內容
[00:12:15.560 --> 00:12:17.760]  如果生命是一首唱不完的歌
[00:12:17.760 --> 00:12:19.360]  如果生命是一首唱不完的歌
[00:12:19.360 --> 00:12:23.160]  我們沒有人有權按下那個休止符
[00:12:23.160 --> 00:12:25.160]  就是沒有人有權去按下那個休止符
[00:12:25.160 --> 00:12:28.160]  如果生命是一條美麗的曲折的幽境
[00:12:28.160 --> 00:12:30.560]  就是如果生命是一個美麗和曲折的幽境
[00:12:30.560 --> 00:12:33.160]  路旁小花爭艷鬥麗
[00:12:33.160 --> 00:12:34.760]  而路旁小花的爭艷鬥敏
[00:12:34.760 --> 00:12:38.760]  我們很少停留去觀賞或者咀嚼
[00:12:38.760 --> 00:12:41.160]  我們很少去停留和觀賞它
[00:12:41.160 --> 00:12:42.960]  順帶一提
[00:12:42.960 --> 00:12:47.160]  如果有機會大家可以走一條行山徑
[00:12:47.160 --> 00:12:49.560]  如果大家有機會去走一條行山的路
[00:12:49.560 --> 00:12:50.760]  紫羅蘭徑
[00:12:50.760 --> 00:12:52.160]  紫羅蘭徑
[00:12:52.160 --> 00:12:53.560]  在港島區
[00:12:53.560 --> 00:12:54.360]  在港島區
[00:12:54.360 --> 00:12:56.560]  它有很美的吊鐘花
[00:12:56.560 --> 00:13:00.160]  它有很美的吊鐘花
[00:13:00.160 --> 00:13:02.160]  這個正好是盛開的季節
[00:13:02.160 --> 00:13:03.560]  現在正是盛開的季節
[00:13:03.560 --> 00:13:05.760]  人生在你的旅途裏面
[00:13:05.760 --> 00:13:06.960]  如果人生在你的旅途裏面
[00:13:06.960 --> 00:13:08.560]  有一天你停下來
[00:13:08.560 --> 00:13:09.760]  有一天你停下來了
[00:13:09.760 --> 00:13:11.160]  這是你生命的完結
[00:13:11.160 --> 00:13:13.360]  這是你生命的完結
[00:13:13.360 --> 00:13:15.760]  你發現花謝草枯
[00:13:15.760 --> 00:13:17.960]  你發現花謝草枯
[00:13:17.960 --> 00:13:18.960]  果實無存
[00:13:18.960 --> 00:13:19.960]  果實無存
[00:13:19.960 --> 00:13:21.960]  你這樣就走完一個人生的路程
[00:13:21.960 --> 00:13:23.760]  你這樣就走完你的人生的路程
[00:13:23.760 --> 00:13:24.960]  只是達到了一個荒漠
[00:13:24.960 --> 00:13:26.160]  只是達到了一個荒漠
[00:13:26.160 --> 00:13:28.560]  難怪有人私人這樣形容
[00:13:28.560 --> 00:13:29.760]  難怪私人這樣說
[00:13:29.760 --> 00:13:31.360]  他說我們渡盡的年日
[00:13:31.360 --> 00:13:32.560]  他說我們渡盡的年日
[00:13:32.560 --> 00:13:34.160]  渡盡一生的嘆息
[00:13:34.160 --> 00:13:35.560]  好像一生的嘆息
[00:13:35.560 --> 00:13:36.760]  唉一聲這樣就過了
[00:13:36.760 --> 00:13:37.760]  唉一聲這樣就過了
[00:13:37.760 --> 00:13:39.960]  正正因為每個人都有失去生命
[00:13:39.960 --> 00:13:41.560]  正正因為每個人都有失去生命
[00:13:41.560 --> 00:13:42.960]  我們才懂得生命
[00:13:42.960 --> 00:13:45.160]  我們才更懂得去生命
[00:13:45.160 --> 00:13:47.360]  所以越老的人就會怕死
[00:13:47.360 --> 00:13:48.960]  而越老的人就越怕死
[00:13:48.960 --> 00:13:50.960]  就好像牧師這些年紀開始很怕死
[00:13:50.960 --> 00:13:51.960]  就好像牧師這個年紀
[00:13:51.960 --> 00:13:53.960]  因為你知道所剩無幾了
[00:13:53.960 --> 00:13:55.360]  因為你知道所剩無幾了
[00:13:55.360 --> 00:13:57.360]  沒有什麼本錢可以浪費了
[00:13:57.360 --> 00:13:58.560]  沒有什麼本錢可以浪費了
[00:13:58.560 --> 00:14:00.160]  人生只可以活一次
[00:14:00.160 --> 00:14:01.360]  人生只可以活一次
[00:14:01.360 --> 00:14:03.560]  與其我們結束生命的時候
[00:14:03.560 --> 00:14:04.760]  聲聲呼喚
[00:14:04.760 --> 00:14:06.760]  與其我們在結束生命的時候
[00:14:06.760 --> 00:14:07.560]  聲聲呼喚
[00:14:07.560 --> 00:14:10.360]  為何我們不一開始就尊重自己的生命
[00:14:10.360 --> 00:14:11.360]  為何我們不一開始就尊重自己的生命
[00:14:11.360 --> 00:14:11.360]  為何我們不一開始就尊重自己的生命
[00:14:11.360 --> 00:14:15.160]  為何我們不一開始就尊重自己的生命
[00:14:15.160 --> 00:14:17.760]  暗室之後蔡淑娟說了一句話
[00:14:17.760 --> 00:14:20.160]  暗室之後蔡淑娟女士說了一句話
[00:14:20.160 --> 00:14:22.560]  她說生命不在乎長短
[00:14:22.560 --> 00:14:23.960]  生命不在乎長短
[00:14:23.960 --> 00:14:25.160]  是在乎內容
[00:14:25.160 --> 00:14:26.160]  而在乎內容
[00:14:26.160 --> 00:14:28.160]  文章都不在乎長短
[00:14:28.160 --> 00:14:29.560]  文章都不在乎長短
[00:14:29.560 --> 00:14:30.360]  在乎內容
[00:14:30.360 --> 00:14:31.360]  在乎內容
[00:14:31.360 --> 00:14:33.360]  如果大家說我的文筆好
[00:14:33.360 --> 00:14:34.560]  如果大家說我的文筆好
[00:14:34.560 --> 00:14:36.560]  其實完全不入流
[00:14:36.560 --> 00:14:37.960]  其實完全不入流
[00:14:37.960 --> 00:14:40.960]  耶穌宣稱我就是復活和生命
[00:14:40.960 --> 00:14:42.760]  耶穌宣稱我就是復活和生命
[00:14:42.760 --> 00:14:46.360]  到底這個自我啟示要展示一個什麼訊息
[00:14:46.360 --> 00:14:48.760]  到底這個自我啟示要展示一個什麼訊息
[00:14:48.760 --> 00:14:51.160]  耶穌在這裡除了宣告祂是生命的主
[00:14:51.160 --> 00:14:52.960]  耶穌在這裡除了宣告祂是生命的主
[00:14:52.960 --> 00:14:55.360]  祂就展示生命一份奧秘
[00:14:55.360 --> 00:14:57.160]  祂展示了一份生命的奧秘
[00:14:57.160 --> 00:14:59.360]  死亡不是生命的終結
[00:14:59.360 --> 00:15:00.960]  死亡不是生命的終結
[00:15:00.960 --> 00:15:03.360]  生和死原來是有關聯的
[00:15:03.360 --> 00:15:04.760]  生和死原來是有關聯的
[00:15:04.760 --> 00:15:07.560]  你面對死亡你知道怎麼活
[00:15:07.560 --> 00:15:09.160]  面對死亡你知道怎麼活
[00:15:09.160 --> 00:15:11.560]  你知道怎麼活你都可以面對死亡
[00:15:11.560 --> 00:15:13.160]  你知道怎麼活你都可以面對死亡
[00:15:13.160 --> 00:15:16.360]  這個宣告耶穌的宣告包括兩方面
[00:15:16.360 --> 00:15:18.360]  這個耶穌宣告包括兩個方面
[00:15:18.360 --> 00:15:21.360]  祂說信祂的人雖然死了也必復活
[00:15:21.360 --> 00:15:23.360]  而信祂的人雖然死了也必復活
[00:15:23.360 --> 00:15:25.360]  換句話說耶穌給了一張旗票我們
