
[00:00:00.000 --> 00:00:03.560]  感謝神上禮拜天從貝南短暄回來
[00:02:35.460 --> 00:02:38.100]  聽姐妹今天我們許多人坐在這裡
[00:02:38.100 --> 00:02:40.160]  或是有人在網路上觀看
[00:02:40.160 --> 00:02:42.860]  請問我們怎麼樣才能夠確定
[00:02:42.860 --> 00:02:45.720]  我們是真正敬拜神的人呢
[00:02:45.720 --> 00:02:47.700]  我們怎樣才知道
[00:02:47.700 --> 00:02:50.300]  我們是父神在尋找的人
[00:02:50.300 --> 00:02:52.920]  今天好不好我們跟旁邊聽姐妹說
[00:02:52.920 --> 00:02:55.800]  祝你能夠成為真正的敬拜者
[00:02:58.460 --> 00:02:59.660]  我想這是一個非常
[00:02:59.660 --> 00:03:01.600]  serious的一個話題
[00:03:01.600 --> 00:03:03.900]  我們都在這邊敬拜讚美神
[00:03:03.900 --> 00:03:05.160]  我們都在侍奉神
[00:03:05.160 --> 00:03:07.100]  可是有一天突然我們發現
[00:03:07.100 --> 00:03:08.100]  哇
[00:03:08.100 --> 00:03:11.100]  父神找的不是我們
[00:03:11.100 --> 00:03:13.200]  父神看到是別人的敬拜
[00:03:13.200 --> 00:03:15.020]  那不是虧大了
[00:03:15.020 --> 00:03:17.220]  我相信神的心意
[00:03:17.220 --> 00:03:19.500]  是讓我們都能夠成為
[00:03:19.500 --> 00:03:22.220]  摸著他心意的真正的敬拜者
[00:03:22.220 --> 00:03:25.020]  所以我們先來看一下敬拜的意義是什麼
[00:03:25.600 --> 00:03:28.700]  敬拜神事實上是我們
[00:03:28.700 --> 00:03:31.060]  被造的目的
[00:03:31.060 --> 00:03:33.500]  出埃及記八章一節
[00:03:33.500 --> 00:03:35.600]  這是耶和華吩咐摩西對
[00:03:35.600 --> 00:03:37.320]  法老王的一個宣告
[00:03:37.320 --> 00:03:38.660]  我們大家都很熟悉
[00:03:38.660 --> 00:03:39.620]  這邊說
[00:03:39.620 --> 00:03:41.620]  容我的百姓去
[00:03:41.620 --> 00:03:42.360]  好
[00:03:42.360 --> 00:03:43.860]  侍奉我
[00:03:43.860 --> 00:03:46.600]  而我們看到英文NIV的翻譯
[00:03:46.600 --> 00:03:48.420]  這邊說
[00:03:48.420 --> 00:03:49.620]  Let my people go
[00:03:49.620 --> 00:03:52.520]  so that they may worship me
[00:03:52.520 --> 00:03:55.220]  我們看到這邊侍奉和敬拜
[00:03:55.220 --> 00:03:57.120]  worship and service
[00:03:57.120 --> 00:03:58.900]  是可以interchangeable
[00:03:58.900 --> 00:04:00.920]  所以在父神的心中
[00:04:00.920 --> 00:04:03.060]  敬拜不只是音樂
[00:04:03.060 --> 00:04:04.700]  敬拜不只是聚會
[00:04:04.700 --> 00:04:07.620]  敬拜是一個生命的流露
[00:04:07.620 --> 00:04:09.500]  敬拜是一個態度
[00:04:09.500 --> 00:04:11.420]  那麼這邊講到說
[00:04:11.420 --> 00:04:13.400]  容我的百姓去
[00:04:13.400 --> 00:04:15.400]  好侍奉我
[00:04:15.400 --> 00:04:17.120]  所以事實上神
[00:04:17.120 --> 00:04:20.320]  拯救以色列人出埃及的目的
[00:04:20.320 --> 00:04:23.020]  事實上所以
[00:04:23.020 --> 00:04:25.200]  耶穌基督拯救他們的百姓
[00:04:25.200 --> 00:04:27.260]  從罪惡裡出來的目的
[00:04:27.260 --> 00:04:28.500]  弟兄姊妹
[00:04:28.500 --> 00:04:29.900]  不是讓
[00:04:29.900 --> 00:04:32.100]  以色列百姓生活會更好
[00:04:32.100 --> 00:04:35.100]  不是讓以色列人能夠
[00:04:35.100 --> 00:04:36.800]  有好的對象
[00:04:36.800 --> 00:04:37.720]  有好的工作
[00:04:37.720 --> 00:04:39.720]  他的孩子能夠上更好的學校
[00:04:39.720 --> 00:04:41.120]  更不是
[00:04:41.120 --> 00:04:43.220]  要發掘自己的夢想
[00:04:43.220 --> 00:04:44.820]  活出你的獨特追求
[00:04:44.820 --> 00:04:45.620]  你的夢想
[00:04:45.620 --> 00:04:47.920]  你的這個人生的標竿
[00:04:47.920 --> 00:04:49.620]  弟兄姊妹這些都很重要
[00:04:49.620 --> 00:04:52.020]  但是這邊講的最重要的
[00:04:52.520 --> 00:04:54.020]  容我的百姓去
[00:04:54.020 --> 00:04:55.120]  好怎麼樣
[00:04:55.120 --> 00:04:57.220]  侍奉我
[00:04:57.220 --> 00:05:01.520]  弟兄姊妹原來神創造我們的目的
[00:05:01.520 --> 00:05:04.520]  原來神賜下救恩的目的
[00:05:04.520 --> 00:05:06.620]  是要來侍奉他
[00:05:06.620 --> 00:05:08.520]  今天我們在
[00:05:08.520 --> 00:05:11.720]  西方的這樣一個人本主義
[00:05:11.720 --> 00:05:14.320]  自我主義的這樣一個薰陶之下
[00:05:14.320 --> 00:05:16.720]  好像所有事情都是為了我們自己
[00:05:16.720 --> 00:05:18.320]  甚至連信仰
[00:05:18.320 --> 00:05:19.620]  連救恩
[00:05:19.620 --> 00:05:20.920]  連神的拯救
[00:05:20.920 --> 00:05:22.620]  都是為了我好
[00:05:22.620 --> 00:05:24.520]  是的神愛我們
[00:05:24.520 --> 00:05:27.520]  神在我們生命中有計劃有命令
[00:05:27.520 --> 00:05:28.020]  Yes
[00:05:28.020 --> 00:05:29.920]  但是這個信仰
[00:05:29.920 --> 00:05:31.720]  的中心
[00:05:31.720 --> 00:05:33.120]  是為了神
[00:05:33.120 --> 00:05:35.820]  這個信仰的目的
[00:05:35.820 --> 00:05:37.820]  是為了來侍奉
[00:05:37.820 --> 00:05:39.120]  來敬拜他
[00:05:39.120 --> 00:05:42.320]  那什麼叫做侍奉神呢
[00:05:42.320 --> 00:05:45.120]  就代表我們要來關心
[00:05:45.120 --> 00:05:46.620]  神的事
[00:05:46.620 --> 00:05:48.720]  如果今天我們
[00:05:48.720 --> 00:05:50.320]  得了救恩的好處
[00:05:50.620 --> 00:05:52.320]  我們仍然只關心
[00:05:52.320 --> 00:05:53.620]  自己的事
[00:05:53.620 --> 00:05:54.520]  那很抱歉
[00:05:54.520 --> 00:05:55.920]  我們的敬拜
[00:05:55.920 --> 00:05:58.820]  不是神在尋找的敬拜
[00:05:58.820 --> 00:06:01.820]  如果今天我們接受了救恩
[00:06:01.820 --> 00:06:05.420]  但是我們只想要來高舉我們自己
[00:06:05.420 --> 00:06:08.420]  而沒有想到高舉耶穌的名
[00:06:08.420 --> 00:06:09.820]  那麼很抱歉
[00:06:09.820 --> 00:06:11.220]  我們的侍奉
[00:06:11.220 --> 00:06:16.020]  不是神所尋找的侍奉
[00:06:16.020 --> 00:06:19.020]  所以今天真正的敬拜
[00:06:19.520 --> 00:06:20.720]  真正的侍奉
[00:06:20.720 --> 00:06:23.820]  遠遠超過
[00:06:23.820 --> 00:06:25.320]  台上的敬拜
[00:06:25.320 --> 00:06:28.720]  遠遠超過我們所謂的侍奉的
[00:06:28.720 --> 00:06:30.920]  那些時間
[00:06:30.920 --> 00:06:33.120]  侍奉的這些項目
[00:06:33.120 --> 00:06:35.220]  原來真正
[00:06:35.220 --> 00:06:38.120]  父神在尋找的敬拜者
[00:06:38.120 --> 00:06:41.820]  原來父神在尋找真正的那那侍奉者
[00:06:41.820 --> 00:06:44.920]  是要來先求神的國
[00:06:44.920 --> 00:06:46.320]  和神的義的人
[00:06:46.320 --> 00:06:48.020]  弟兄姊妹
[00:06:48.520 --> 00:06:50.320]  真的我們必須要來
[00:06:50.320 --> 00:06:53.220]  面對這樣的一個真理
[00:06:53.220 --> 00:06:54.520]  一個事實
[00:06:54.520 --> 00:06:58.020]  今天我們的信仰
[00:06:58.020 --> 00:07:00.220]  不是為了自己
[00:07:00.220 --> 00:07:02.620]  今天我們的信仰
[00:07:02.620 --> 00:07:04.420]  是為了神
[00:07:04.420 --> 00:07:07.020]  神的國
[00:07:07.020 --> 00:07:10.020]  高舉耶穌基督的名
[00:07:10.020 --> 00:07:13.520]  但是如果我們現在這樣的一個
[00:07:13.520 --> 00:07:15.820]  自我中心的陷阱裡面
[00:07:15.820 --> 00:07:17.520]  我們就
[00:07:18.120 --> 00:07:20.120]  我們的信仰我們的侍奉
[00:07:20.120 --> 00:07:22.920]  是會大大虧損的
[00:07:22.920 --> 00:07:26.620]  我們看到因此父神在尋找
[00:07:26.620 --> 00:07:28.020]  真實
[00:07:28.020 --> 00:07:30.020]  敬拜的人 弟兄姊妹
[00:07:30.020 --> 00:07:32.920]  約翰福音四章二十三節這邊說
[00:07:32.920 --> 00:07:34.320]  然而時候將到
[00:07:34.320 --> 00:07:37.320]  現在就是那用心靈
[00:07:37.320 --> 00:07:39.820]  按真理來
[00:07:39.820 --> 00:07:41.620]  敬拜父的
[00:07:41.620 --> 00:07:44.520]  這邊又講到剛才說
[00:07:44.920 --> 00:07:49.120]  容我的百姓去好侍奉我 好敬拜我
[00:07:49.120 --> 00:07:51.720]  這邊講到神在尋找的
[00:07:51.720 --> 00:07:53.820]  不只是來侍奉來敬拜
[00:07:53.820 --> 00:07:55.220]  而是用真理
[00:07:55.220 --> 00:07:58.420]  按心靈按真理來敬拜
[00:07:58.420 --> 00:08:00.020]  那我們就來看
[00:08:00.020 --> 00:08:01.120]  在
[00:08:01.120 --> 00:08:04.320]  舊約和新約時代的人
[00:08:04.320 --> 00:08:06.320]  他們心目中
[00:08:06.320 --> 00:08:10.320]  他們閉上眼睛所想像的敬拜和侍奉
[00:08:10.320 --> 00:08:11.620]  是什麼樣子
[00:08:11.620 --> 00:08:13.820]  可能跟我們現在所想像的
[00:08:14.020 --> 00:08:15.120]  真的很不一樣
[00:08:15.120 --> 00:08:17.520]  首先我們來看舊約的
[00:08:17.520 --> 00:08:19.720]  這個敬拜這個字
[00:08:19.720 --> 00:08:21.920]  是shakal這個字
[00:08:21.920 --> 00:08:23.120]  shakal這個字
[00:08:23.120 --> 00:08:24.120]  我們來看這個圖
[00:08:24.120 --> 00:08:26.620]  shakal就是謙卑
[00:08:26.620 --> 00:08:28.320]  屈膝的意思
[00:08:28.320 --> 00:08:30.820]  原來在舊約的敬拜
[00:08:30.820 --> 00:08:31.620]  是一個
[00:08:31.620 --> 00:08:36.120]  謙卑屈膝服服貼於地上的一個動作
[00:08:36.120 --> 00:08:37.820]  就好像
[00:08:37.820 --> 00:08:42.220]  這個我們看古裝劇當皇上駕到的時候要怎麼樣
[00:08:43.120 --> 00:08:45.220]  大家都要服服跪拜
[00:08:45.220 --> 00:08:47.420]  如果你就是那個硬跪不下去
[00:08:47.420 --> 00:08:50.120]  或者是剛好腿發麻跪不下去就完蛋了
[00:08:50.120 --> 00:08:52.020]  你的頭就落地了
[00:08:52.020 --> 00:08:54.720]  所以事實上在舊約的shakal
[00:08:54.720 --> 00:08:56.420]  敬拜的一個觀念裡面
[00:08:56.420 --> 00:08:59.420]  是一個極度的敬畏的一個態度
[00:08:59.420 --> 00:09:02.420]  十篇九十五章六節這邊就是說
[00:09:02.420 --> 00:09:05.220]  來啊我們要屈身敬拜
[00:09:05.220 --> 00:09:07.320]  在造我們的夜華面前
[00:09:07.320 --> 00:09:08.420]  跪下
[00:09:08.420 --> 00:09:10.020]  這圖可以先收起來
[00:09:11.920 --> 00:09:13.920]  所以屈膝代表一個
[00:09:13.920 --> 00:09:15.320]  就是shakal
[00:09:15.320 --> 00:09:19.020]  敬拜代表一個謙卑服服屈膝的動作
[00:09:19.020 --> 00:09:21.720]  但是這個動作後面代表著三個
[00:09:21.720 --> 00:09:23.820]  這個意思第一個
[00:09:23.820 --> 00:09:25.420]  就是代表著
[00:09:25.420 --> 00:09:26.720]  你所有的
[00:09:26.720 --> 00:09:29.220]  都是屬於他的
[00:09:29.220 --> 00:09:32.820]  當你跪拜在一個君王面前的時候
[00:09:32.820 --> 00:09:34.420]  你的財產
[00:09:34.420 --> 00:09:35.820]  你的家業
[00:09:35.820 --> 00:09:37.420]  你的家族
[00:09:37.420 --> 00:09:38.920]  甚至你的性命
[00:09:39.620 --> 00:09:42.420]  都是屬於你所跪拜的君王的
[00:09:42.420 --> 00:09:44.120]  哇
[00:09:44.120 --> 00:09:45.220]  所以我這個
[00:09:45.220 --> 00:09:47.520]  不知道你們有沒有聽過一個笑話
[00:09:47.520 --> 00:09:49.220]  就是在中國古代
[00:09:49.220 --> 00:09:52.120]  是沒有講閩南語或台語的太監的
[00:09:52.120 --> 00:09:53.420]  為什麼呢
[00:09:53.420 --> 00:09:56.520]  因為曾經有一個是講閩南語的太監
[00:09:56.520 --> 00:09:58.420]  當他要吃飯的時候他就說
[00:09:58.420 --> 00:09:59.720]  皇上
[00:09:59.720 --> 00:10:02.520]  家崩了
[00:10:02.520 --> 00:10:06.120]  台語吃飯就是家崩了
[00:10:06.820 --> 00:10:09.820]  哇怎麼可能說皇上家崩了哇
[00:10:09.820 --> 00:10:13.620]  所以之後就再也沒有講台語的太監了
[00:10:13.620 --> 00:10:19.420]  的確我們在跪拜在一個君王面前的時候
[00:10:19.420 --> 00:10:21.220]  我們連生命
[00:10:21.220 --> 00:10:22.820]  都是屬於他的
[00:10:22.820 --> 00:10:26.220]  所以在舊約時代我們看到這個shakal
[00:10:26.220 --> 00:10:27.020]  是一個
[00:10:27.020 --> 00:10:29.220]  極其敬畏的一個態度
[00:10:29.220 --> 00:10:31.120]  一切都是屬於神的
[00:10:31.120 --> 00:10:32.420]  而第二呢
[00:10:32.420 --> 00:10:33.920]  就是這位
[00:10:33.920 --> 00:10:35.520]  君王所說的
[00:10:35.720 --> 00:10:36.920]  聖旨
[00:10:36.920 --> 00:10:38.720]  你是不能違背的
[00:10:38.720 --> 00:10:39.920]  還記得
[00:10:39.920 --> 00:10:41.420]  又是古裝劇
[00:10:41.420 --> 00:10:43.420]  聖旨到
[00:10:43.420 --> 00:10:45.420]  你不能說我不買單
[00:10:45.420 --> 00:10:47.220]  我沒興趣不行啊
[00:10:47.220 --> 00:10:49.820]  哇那個如果你
[00:10:49.820 --> 00:10:52.220]  如果是皇上對你說話你要說什麼
[00:10:52.220 --> 00:10:53.820]  渣呀是不是
[00:10:53.820 --> 00:10:55.020]  要渣下去
[00:10:55.020 --> 00:10:58.120]  這讓你也順便講有趣的事情我發現
[00:10:58.120 --> 00:11:00.520]  蒙古文的好
[00:11:00.520 --> 00:11:01.920]  就是渣
[00:11:01.920 --> 00:11:03.320]  就是渣渣
[00:11:03.720 --> 00:11:05.920]  像是西班牙話就是ccc
[00:11:05.920 --> 00:11:07.320]  French就是we we we
[00:11:07.320 --> 00:11:09.120]  那蒙古話就是渣渣
[00:11:09.120 --> 00:11:10.920]  我那時候一開始我說哇塞蒙古的
[00:11:10.920 --> 00:11:12.520]  牧師也太權威了吧
[00:11:12.520 --> 00:11:14.120]  他一講話旁邊就渣渣渣
[00:11:14.120 --> 00:11:14.720]  我說哇
[00:11:14.720 --> 00:11:19.120]  後來發現原來是好好好的意思
[00:11:19.120 --> 00:11:21.320]  事實上我們在
[00:11:21.320 --> 00:11:23.820]  shakal在全然降服的
[00:11:23.820 --> 00:11:24.520]  情況就是
[00:11:24.520 --> 00:11:26.120]  哇神所說的一切話
[00:11:26.120 --> 00:11:28.720]  都是要來遵守的
[00:11:28.720 --> 00:11:30.120]  而第三
[00:11:30.120 --> 00:11:33.520]  雖然剛才前面講還是很權威啊
[00:11:33.620 --> 00:11:35.320]  好像沒什麼選擇性啊
[00:11:35.320 --> 00:11:38.420]  但是第三當你跪拜在神的面前
[00:11:38.420 --> 00:11:39.720]  這個君王面前的時候
[00:11:39.720 --> 00:11:40.820]  代表什麼呢
[00:11:40.820 --> 00:11:41.920]  代表是
[00:11:41.920 --> 00:11:42.920]  他會
[00:11:42.920 --> 00:11:45.520]  照顧你一切的需要
[00:11:45.520 --> 00:11:49.420]  哇這就是令人感到非常的安心啊
[00:11:49.420 --> 00:11:51.020]  因為當你降服於他
[00:11:51.020 --> 00:11:52.720]  是一切都是屬於他的
[00:11:52.720 --> 00:11:54.720]  但是一個好的君王
[00:11:54.720 --> 00:11:57.020]  他必定會照顧百姓的需要
[00:11:57.020 --> 00:11:59.920]  確保百姓衣食無缺
[00:11:59.920 --> 00:12:01.820]  可以平安度日
[00:12:02.820 --> 00:12:04.320]  所以這個時候弟兄姐妹我們
[00:12:04.320 --> 00:12:06.420]  降服於誰
[00:12:06.420 --> 00:12:09.820]  我們將自己的主權交給誰是何等的重要
[00:12:09.820 --> 00:12:12.620]  你如果降服於一個暴君
[00:12:12.620 --> 00:12:15.020]  一個昏君
[00:12:15.020 --> 00:12:16.520]  一個只
[00:12:16.520 --> 00:12:18.120]  利用你來
[00:12:18.120 --> 00:12:20.120]  滿足自己的
[00:12:20.120 --> 00:12:21.620]  對象的時候
[00:12:21.620 --> 00:12:23.220]  哇那你這個shakal
[00:12:23.220 --> 00:12:27.020]  你還是要來順服
[00:12:27.020 --> 00:12:28.820]  但是這個人不能保護你
[00:12:28.820 --> 00:12:30.220]  可是感謝神
[00:12:30.220 --> 00:12:31.320]  我們的神
[00:12:32.020 --> 00:12:34.920]  當我們全然順服於他降服於他
[00:12:34.920 --> 00:12:37.220]  透過我們的
[00:12:37.220 --> 00:12:39.320]  將一切都歸給他
[00:12:39.320 --> 00:12:42.020]  透過我們完全的順服他所說的話
[00:12:42.020 --> 00:12:43.520]  我們可以有個確距
[00:12:43.520 --> 00:12:46.320]  他會照顧我們一切的需要
[00:12:46.320 --> 00:12:47.220]  他會
[00:12:47.220 --> 00:12:49.320]  擔我們一切
[00:12:49.320 --> 00:12:51.120]  所有的責任
[00:12:51.120 --> 00:12:52.320]  他會來帶領我們
[00:12:52.320 --> 00:12:53.520]  會保守我們
[00:12:53.520 --> 00:12:54.620]  帶領我們向前
[00:12:54.620 --> 00:12:56.920]  所以弟兄姐妹shakal
[00:12:56.920 --> 00:12:58.420]  就約的這個
[00:12:58.420 --> 00:12:59.520]  敬拜
[00:13:00.120 --> 00:13:02.520]  哇原來並不是拿吉他在那邊彈啊
[00:13:02.520 --> 00:13:04.420]  也不是
[00:13:04.420 --> 00:13:06.120]  在小組
[00:13:06.120 --> 00:13:07.320]  在這樣子一個
[00:13:07.320 --> 00:13:08.520]  放youtube
[00:13:08.520 --> 00:13:12.420]  但這跟這些其實是很有關係的
[00:13:12.420 --> 00:13:16.620]  當一個人有一個shakal的一個態度的時候
[00:13:16.620 --> 00:13:18.820]  無論他在彈吉他
[00:13:18.820 --> 00:13:20.220]  他在放youtube
[00:13:20.220 --> 00:13:22.020]  或是他在公司工作
[00:13:22.020 --> 00:13:23.320]  他在為神而活
[00:13:23.320 --> 00:13:25.320]  哇神就
[00:13:25.320 --> 00:13:26.520]  與他同在了
[00:13:26.520 --> 00:13:28.920]  那我們看見
[00:13:30.520 --> 00:13:33.020]  就約的時代這個shakal呢
[00:13:33.020 --> 00:13:34.720]  一個很特別的事情
[00:13:34.720 --> 00:13:35.920]  就是我們
[00:13:35.920 --> 00:13:37.820]  地上的王
[00:13:37.820 --> 00:13:39.020]  是
[00:13:39.020 --> 00:13:40.920]  要求人要跪拜
[00:13:40.920 --> 00:13:44.820]  但是我們的神卻給人自由意志
[00:13:44.820 --> 00:13:48.420]  就是要人甘心樂意來回應
[00:13:48.420 --> 00:13:49.920]  他的邀請
[00:13:49.920 --> 00:13:51.320]  成為他的百姓
[00:13:51.320 --> 00:13:53.820]  我們看到先知以賽亞
[00:13:53.820 --> 00:13:54.920]  他在
[00:13:54.920 --> 00:13:58.220]  這個經歷寶座意象的時候
[00:13:58.320 --> 00:14:01.120]  就是一個非常完整的shakal的一個概念
[00:14:01.120 --> 00:14:02.720]  以賽亞書六章
[00:14:02.720 --> 00:14:05.020]  烏西亞王崩的時候
[00:14:05.020 --> 00:14:06.120]  那時候
[00:14:06.120 --> 00:14:08.220]  整個政治
[00:14:08.220 --> 00:14:10.620]  整個世界的情勢非常混亂
[00:14:10.620 --> 00:14:14.520]  但是以賽亞卻看見一個天空被打開來
[00:14:14.520 --> 00:14:16.820]  意象有神的寶座在其上
[00:14:16.820 --> 00:14:18.220]  又有天使
[00:14:18.220 --> 00:14:19.620]  在高唱
[00:14:19.620 --> 00:14:22.020]  聖哉聖哉聖哉
[00:14:22.020 --> 00:14:23.520]  萬軍之夜和華
[00:14:23.520 --> 00:14:24.520]  他的榮耀
[00:14:24.520 --> 00:14:26.520]  充滿全地
[00:14:27.620 --> 00:14:29.820]  這個時候以賽亞看見
[00:14:29.820 --> 00:14:32.520]  有在這個動盪的時代
[00:14:32.520 --> 00:14:33.720]  有一個王
[00:14:33.720 --> 00:14:36.220]  是可以保護他的
[00:14:36.220 --> 00:14:37.520]  有一個王
[00:14:37.520 --> 00:14:40.520]  是仍然掌權不能震動的
[00:14:40.520 --> 00:14:41.820]  而這個王
[00:14:41.820 --> 00:14:43.920]  又是極其的榮耀
[00:14:43.920 --> 00:14:45.220]  極其的聖潔
[00:14:45.220 --> 00:14:47.720]  因此他就自然而然的
[00:14:47.720 --> 00:14:49.320]  甘心樂意的
[00:14:49.320 --> 00:14:53.020]  俯伏在耶和華的面前
[00:14:53.020 --> 00:14:54.420]  全然
[00:14:54.420 --> 00:14:55.620]  擺上
[00:14:55.620 --> 00:14:57.520]  而這個時候
[00:14:58.020 --> 00:14:59.320]  以賽亞就聽見
[00:14:59.320 --> 00:15:00.220]  神說
[00:15:00.220 --> 00:15:01.320]  有誰
[00:15:01.320 --> 00:15:03.220]  我可以差遣誰呢
[00:15:03.220 --> 00:15:05.520]  有誰肯為我們去呢
[00:15:05.520 --> 00:15:08.620]  哇 當聖旨到的時候
[00:15:08.620 --> 00:15:11.220]  以賽亞他其實
[00:15:11.220 --> 00:15:13.520]  我想他可以說不啦
[00:15:13.520 --> 00:15:15.220]  因為神是給人自由意志的
[00:15:15.220 --> 00:15:16.720]  但是在這種狀況之下
[00:15:16.720 --> 00:15:18.520]  如此的榮耀
[00:15:18.520 --> 00:15:20.520]  如此的聖潔
[00:15:20.520 --> 00:15:22.020]  又如此的
[00:15:22.020 --> 00:15:24.120]  神的
[00:15:24.120 --> 00:15:25.620]  這個充滿
[00:15:26.420 --> 00:15:27.820]  這時候以賽亞就回應了
[00:15:27.820 --> 00:15:28.820]  我在這裡
[00:15:28.820 --> 00:15:29.720]  請
[00:15:29.720 --> 00:15:30.920]  差遣我
[00:15:30.920 --> 00:15:33.220]  這是一個shakara的一個
[00:15:33.220 --> 00:15:34.820]  敬拜的一個時刻
[00:15:34.820 --> 00:15:36.220]  我們看見
[00:15:36.220 --> 00:15:39.020]  以賽亞就成為一個
[00:15:39.020 --> 00:15:41.320]  神所找到的
[00:15:41.320 --> 00:15:42.220]  真實的
[00:15:42.220 --> 00:15:44.020]  敬拜的人
[00:15:44.020 --> 00:15:46.620]  所以一個真正的敬拜者
[00:15:46.620 --> 00:15:47.720]  第一個根基
[00:15:47.720 --> 00:15:49.820]  就是完全的降伏
[00:15:49.820 --> 00:15:51.520]  將自己交給神
[00:15:51.520 --> 00:15:54.320]  並且一個為神而活的
[00:15:54.320 --> 00:15:55.320]  一個態度
[00:15:56.220 --> 00:15:57.720]  接下來我們看到在新約的
[00:15:57.720 --> 00:15:58.920]  敬拜這個字呢
[00:15:58.920 --> 00:16:00.120]  是
[00:16:00.120 --> 00:16:01.520]  proskuneo
[00:16:01.520 --> 00:16:02.720]  proskuneo
[00:16:02.720 --> 00:16:04.920]  也是一個俯伏跪拜
[00:16:04.920 --> 00:16:07.120]  但是又多了一個親吻
[00:16:07.120 --> 00:16:07.820]  或是一個
[00:16:07.820 --> 00:16:10.320]  一個親近的關係
[00:16:10.320 --> 00:16:12.020]  那我們看到
[00:16:12.020 --> 00:16:13.320]  這個
[00:16:13.320 --> 00:16:15.320]  這個原文的字在
