
[00:00:00.000 --> 00:00:02.000]  我們先由祈禱開始
[00:04:22.000 --> 00:04:26.000]  就是人生,他的品格和判斷是非
[00:04:26.000 --> 00:04:30.000]  智慧種種都受人尊重的一班人
[00:04:30.000 --> 00:04:33.000]  在城門口聽訴訟去判斷誰是非
[00:04:33.000 --> 00:04:36.000]  就等於我們今天的法庭一樣
[00:04:36.000 --> 00:04:39.000]  而這些長老的角色某程度上是等於我們今天的法官
[00:04:39.000 --> 00:04:42.000]  雖然他們所受的訓練和今天很不同
[00:04:42.000 --> 00:04:45.000]  但當時的制度是這樣
[00:04:45.000 --> 00:04:48.000]  大家如果看過路德記,記得路德
[00:04:48.000 --> 00:04:52.000]  他的夫婿的一些產業的問題
[00:04:52.000 --> 00:04:55.000]  要想波亞斯去幫忙的時候
[00:04:55.000 --> 00:05:00.000]  波亞斯去到的地方要處理這個產業歸誰的問題
[00:05:00.000 --> 00:05:05.000]  就是要去到城門口找長老去做公正的判斷
[00:05:05.000 --> 00:05:11.000]  所以剛才說到整個社會腐敗的地方
[00:05:11.000 --> 00:05:13.000]  首先出問題的就是可以用今天的字眼
[00:05:13.000 --> 00:05:15.000]  就是法庭的地方,城門口
[00:05:15.000 --> 00:05:18.000]  怎麼出問題呢?
[00:05:18.000 --> 00:05:22.000]  我們看回剛才讀的那幾節聖經
[00:05:22.000 --> 00:05:24.000]  包括第五章七次已經說到
[00:05:24.000 --> 00:05:26.000]  你們這些使公平變為恩臣
[00:05:26.000 --> 00:05:28.000]  將公義掉棄於地的人
[00:05:28.000 --> 00:05:30.000]  是怎麼做法令公義變為恩臣
[00:05:30.000 --> 00:05:32.000]  將公義掉棄於地呢?第十節
[00:05:32.000 --> 00:05:35.000]  你們怨恨在城門口斷定是非
[00:05:35.000 --> 00:05:37.000]  增換說正直話的
[00:05:37.000 --> 00:05:40.000]  某程度上可以說是說兩類人
[00:05:40.000 --> 00:05:44.000]  第一就是法官,那些長老
[00:05:44.000 --> 00:05:47.000]  增護那些斷定是非的人
[00:05:47.000 --> 00:05:51.000]  還有那些說正直話的人
[00:05:51.000 --> 00:05:54.000]  也包括那些見證人
[00:05:54.000 --> 00:05:57.000]  通常有訴訟就要有不同的證據
[00:05:57.000 --> 00:05:59.000]  有不同的證人
[00:05:59.000 --> 00:06:02.000]  那些拿證據出來說實話的人
[00:06:02.000 --> 00:06:05.000]  這班人都是增護
[00:06:05.000 --> 00:06:08.000]  而且怎麼做呢?去到第十二節
[00:06:08.000 --> 00:06:10.000]  你們的罪何等多
[00:06:10.000 --> 00:06:11.000]  你們的罪惡何等大
[00:06:11.000 --> 00:06:13.000]  怎麼大怎麼多
[00:06:13.000 --> 00:06:15.000]  就是你們腐敗義人
[00:06:15.000 --> 00:06:17.000]  第五章特別說到的義人
[00:06:17.000 --> 00:06:18.000]  不單是行為正直的人
[00:06:18.000 --> 00:06:20.000]  特別是說到那些說實話
[00:06:20.000 --> 00:06:23.000]  按事實去判斷是非的人
[00:06:23.000 --> 00:06:27.000]  你腐敗的義人收受賄賂在城門口
[00:06:27.000 --> 00:06:28.000]  法庭的地方
[00:06:28.000 --> 00:06:30.000]  屈枉窮罰人
[00:06:30.000 --> 00:06:32.000]  一些弱勢的人
[00:06:32.000 --> 00:06:35.000]  我想到可以這樣
[00:06:35.000 --> 00:06:39.000]  當有些權貴要處理一些事情
[00:06:39.000 --> 00:06:41.000]  被人告
[00:06:41.000 --> 00:06:45.000]  或者主動透過司法制度
[00:06:45.000 --> 00:06:48.000]  幫他爭取自己的利益
[00:06:48.000 --> 00:06:50.000]  他們可以怎麼做呢?
[00:06:50.000 --> 00:06:55.000]  可以賄賂那些證人和法官
[00:06:55.000 --> 00:06:56.000]  換句話說
[00:06:56.000 --> 00:06:57.000]  你收錢就埋堆
[00:06:57.000 --> 00:06:58.000]  我們一起玩
[00:06:58.000 --> 00:07:01.000]  一起歡喜快樂
[00:07:01.000 --> 00:07:02.000]  那些窮人還點苦
[00:07:02.000 --> 00:07:03.000]  有的苦
[00:07:03.000 --> 00:07:05.000]  不要緊
[00:07:05.000 --> 00:07:06.000]  有人說不行
[00:07:06.000 --> 00:07:07.000]  我要做正直人
[00:07:07.000 --> 00:07:10.000]  我要按是非去說說話判斷
[00:07:10.000 --> 00:07:13.000]  這樣我就逼迫你要你埋單
[00:07:13.000 --> 00:07:17.000]  所以要不你就收錢埋堆
[00:07:17.000 --> 00:07:21.000]  要不你就受逼迫埋單
[00:07:21.000 --> 00:07:22.000]  不用做
[00:07:22.000 --> 00:07:24.000]  甚至性命受危險
[00:07:24.000 --> 00:07:28.000]  聯想起近日的新一屆立法會議員
[00:07:28.000 --> 00:07:31.000]  其中一個都好像是這樣的情況
[00:07:31.000 --> 00:07:33.000]  不知得罪了什麼權貴
[00:07:33.000 --> 00:07:34.000]  又說有人要害他
[00:07:34.000 --> 00:07:37.000]  找到警察要跟著他保護他
[00:07:37.000 --> 00:07:40.000]  事實上無論是古今中外
[00:07:40.000 --> 00:07:41.000]  社會的腐敗
[00:07:41.000 --> 00:07:43.000]  這些因素都是差不多
[00:07:43.000 --> 00:07:45.000]  人的罪性都是這樣
[00:07:45.000 --> 00:07:48.000]  所以去到第十五節
[00:07:48.000 --> 00:07:50.000]  先知就去吩咐
[00:07:50.000 --> 00:07:52.000]  這班以色列的權貴
[00:07:52.000 --> 00:07:54.000]  你要護國好善
[00:07:54.000 --> 00:07:57.000]  在城門口秉行公義
[00:07:57.000 --> 00:08:00.000]  一個社會裏面理論上任何的爭拗
[00:08:00.000 --> 00:08:01.000]  最後處理不到
[00:08:01.000 --> 00:08:03.000]  都是去到法庭這個地方
[00:08:03.000 --> 00:08:05.000]  作最後的判斷
[00:08:05.000 --> 00:08:07.000]  所以那個
[00:08:07.000 --> 00:08:11.000]  在某程度上社會公義的防線
[00:08:11.000 --> 00:08:13.000]  那裏一出問題
[00:08:13.000 --> 00:08:15.000]  整個社會就腐敗
[00:08:15.000 --> 00:08:16.000]  換句話說
[00:08:16.000 --> 00:08:18.000]  如果法庭腐敗
[00:08:18.000 --> 00:08:20.000]  社會就腐敗
[00:08:20.000 --> 00:08:22.000]  相信大家都認同這一點
[00:08:22.000 --> 00:08:23.000]  可惜
[00:08:23.000 --> 00:08:25.000]  以色列人怎樣去對待
[00:08:25.000 --> 00:08:27.000]  不單止這些說實話的疑人
[00:08:27.000 --> 00:08:28.000]  更加
[00:08:28.000 --> 00:08:32.000]  神亦都將先知放在他們的水文當中
[00:08:32.000 --> 00:08:36.000]  去講出神對公義的訴求
[00:08:36.000 --> 00:08:39.000]  但是第二章的第十二節
[00:08:39.000 --> 00:08:41.000]  神去責備以色列人
[00:08:41.000 --> 00:08:44.000]  你們卻把酒給那西爾人喝
[00:08:44.000 --> 00:08:45.000]  祝福先知說
[00:08:45.000 --> 00:08:46.000]  說什麼
[00:08:46.000 --> 00:08:47.000]  不要講預言
[00:08:47.000 --> 00:08:49.000]  不要講神要什麼
[00:08:49.000 --> 00:08:50.000]  閉嘴
[00:08:50.000 --> 00:08:53.000]  更加去到第七章的十二至十三節
[00:08:53.000 --> 00:08:54.000]  聽我讀得
[00:08:54.000 --> 00:08:55.000]  就是一個
[00:08:55.000 --> 00:08:59.000]  是阿瑪祭這個伯特利的祭司
[00:08:59.000 --> 00:09:02.000]  伯特利是北角以色列的
[00:09:02.000 --> 00:09:04.000]  聖殿所在的地方
[00:09:04.000 --> 00:09:08.000]  亦都是皇帝常常出入的地方
[00:09:08.000 --> 00:09:12.000]  因為阿摩斯是一個由大國的人
[00:09:12.000 --> 00:09:13.000]  上到北角
[00:09:13.000 --> 00:09:17.000]  伯特利這些仰眼的地方去說預言
[00:09:17.000 --> 00:09:20.000]  阿瑪祭就要做一些事
[00:09:20.000 --> 00:09:22.000]  身為一個國家的
[00:09:22.000 --> 00:09:24.000]  無論宗教還是政治保護的人
[00:09:24.000 --> 00:09:26.000]  第七章十二十三節就這樣說
[00:09:26.000 --> 00:09:28.000]  於是阿瑪祭對阿摩斯說
[00:09:28.000 --> 00:09:29.000]  你者先見
[00:09:29.000 --> 00:09:30.000]  要逃到猶大地
[00:09:30.000 --> 00:09:32.000]  在那裡謀生
[00:09:32.000 --> 00:09:34.000]  在那裡說預言
[00:09:34.000 --> 00:09:36.000]  他不要在伯特利再說預言
[00:09:36.000 --> 00:09:37.000]  因為這裡有王的聖所
[00:09:37.000 --> 00:09:39.000]  有王的宮殿
[00:09:39.000 --> 00:09:41.000]  不要再說話了
[00:09:41.000 --> 00:09:42.000]  我不管你們說的是神的說話
[00:09:42.000 --> 00:09:43.000]  還是人的說話
[00:09:43.000 --> 00:09:45.000]  閉嘴
[00:09:45.000 --> 00:09:47.000]  以色列國的腐敗
[00:09:47.000 --> 00:09:50.000]  是因為他再不容許
[00:09:50.000 --> 00:09:52.000]  二人說說實話
[00:09:52.000 --> 00:09:56.000]  再不容許先知去傳遞神自己的吩咐
[00:09:56.000 --> 00:10:00.000]  而事實上傳道書亦都這樣說
[00:10:00.000 --> 00:10:03.000]  若我們相信傳道書的作者是所羅門
[00:10:03.000 --> 00:10:05.000]  他自己都了解這個現實
[00:10:05.000 --> 00:10:07.000]  所以在三章十六至十七節
[00:10:07.000 --> 00:10:08.000]  傳道書都是這樣說
[00:10:08.000 --> 00:10:10.000]  我又見日光之下
[00:10:10.000 --> 00:10:12.000]  應有公平之處有奸惡
[00:10:12.000 --> 00:10:15.000]  應有公義之處也有奸惡
[00:10:15.000 --> 00:10:16.000]  這裡是在說法庭
[00:10:16.000 --> 00:10:17.000]  我心裡說
[00:10:17.000 --> 00:10:19.000]  神必審判二人和惡人
[00:10:19.000 --> 00:10:23.000]  因為在那裡各樣事務一切工作都有定時
[00:10:23.000 --> 00:10:25.000]  所羅門都見到
[00:10:25.000 --> 00:10:28.000]  就算法庭都未必是最公義的地方
[00:10:28.000 --> 00:10:31.000]  仍然是有奸惡出現不義的地方
[00:10:31.000 --> 00:10:32.000]  但所羅門說不要緊
[00:10:32.000 --> 00:10:34.000]  神要審判二人惡人
[00:10:34.000 --> 00:10:36.000]  就算現在不審判
[00:10:36.000 --> 00:10:39.000]  將來有一天神定了的時間都要審判
[00:10:39.000 --> 00:10:42.000]  用我們中國人所說的字眼
[00:10:42.000 --> 00:10:43.000]  善有善報
[00:10:43.000 --> 00:10:45.000]  惡有惡報
[00:10:45.000 --> 00:10:47.000]  若然未報
[00:10:47.000 --> 00:10:50.000]  時辰未到
[00:10:50.000 --> 00:10:52.000]  我們要相信
[00:10:52.000 --> 00:10:55.000]  神是那位秉行公義的神
[00:10:55.000 --> 00:10:56.000]  伸冤在神
[00:10:56.000 --> 00:10:58.000]  有一天他一定會報應
[00:10:58.000 --> 00:11:00.000]  無論是在世還是將來
[00:11:00.000 --> 00:11:02.000]  主耶穌回來的時間
[00:11:02.000 --> 00:11:04.000]  但我們這群作主耶穌的門徒
[00:11:04.000 --> 00:11:06.000]  我們今天活在一個
[00:11:06.000 --> 00:11:11.000]  其實都頗大張力的世代
[00:11:11.000 --> 00:11:13.000]  主耶穌吩咐我們
[00:11:13.000 --> 00:11:15.000]  若要將這個福音傳開
[00:11:15.000 --> 00:11:16.000]  不只是傳耶穌
[00:11:16.000 --> 00:11:19.000]  或是洗罪這個福音這麼簡單
[00:11:19.000 --> 00:11:21.000]  而是我們也做去見證
[00:11:21.000 --> 00:11:23.000]  我們要將事實
[00:11:23.000 --> 00:11:25.000]  是非
[00:11:25.000 --> 00:11:27.000]  在社會裡面去講明
[00:11:27.000 --> 00:11:29.000]  當我們跟隨耶穌做去門徒
[00:11:29.000 --> 00:11:34.000]  耶穌給我們一份心理準備
[00:11:34.000 --> 00:11:38.000]  聽我讀馬太福音十章第十六節開始
[00:11:38.000 --> 00:11:40.000]  耶穌這樣吩咐門徒
[00:11:40.000 --> 00:11:44.000]  我差你們去如同羊進入狼群
[00:11:44.000 --> 00:11:47.000]  所以你們要靈巧像蛇
[00:11:47.000 --> 00:11:49.000]  順良像甲子
[00:11:49.000 --> 00:11:51.000]  你們要放避刃
[00:11:51.000 --> 00:11:53.000]  因為他們要把你們交給工會
[00:11:53.000 --> 00:11:56.000]  又要在會堂裡鞭打你們
[00:11:56.000 --> 00:11:58.000]  並且你們要為我的緣故
[00:11:58.000 --> 00:12:01.000]  被送到諸侯君王面前
[00:12:01.000 --> 00:12:04.000]  對他們和外邦人作見證
[00:12:04.000 --> 00:12:06.000]  你們被交的時候
[00:12:06.000 --> 00:12:08.000]  不要思慮怎樣說話
[00:12:08.000 --> 00:12:10.000]  或說什麼話
[00:12:10.000 --> 00:12:13.000]  到那時候必至給你們當說的話
[00:12:13.000 --> 00:12:15.000]  因為不是你們自己說的
[00:12:15.000 --> 00:12:19.000]  乃是你們父的靈在你們裡頭說的
[00:12:19.000 --> 00:12:21.000]  然後去到二十四節
[00:12:21.000 --> 00:12:23.000]  耶穌繼續說
[00:12:23.000 --> 00:12:25.000]  學生不能高過先生
[00:12:25.000 --> 00:12:27.000]  僕人不能高過主人
[00:12:27.000 --> 00:12:30.000]  學生和先生一樣
[00:12:30.000 --> 00:12:32.000]  僕人和主人一樣
[00:12:32.000 --> 00:12:34.000]  也就罷了
[00:12:34.000 --> 00:12:37.000]  這說主耶穌說到
[00:12:37.000 --> 00:12:39.000]  當我們把福音傳開的時候
[00:12:39.000 --> 00:12:41.000]  不是每個人都適合
[00:12:41.000 --> 00:12:44.000]  不是每個人都願意承認自己是罪人
[00:12:44.000 --> 00:12:46.000]  不是每個人都願意去面對
[00:12:46.000 --> 00:12:49.000]  自己在生活各方面
[00:12:49.000 --> 00:12:51.000]  可能做錯的一些決定
[00:12:51.000 --> 00:12:53.000]  或者一些道德的缺陷
[00:12:53.000 --> 00:12:56.000]  但當我們按照著耶穌這樣說的時候
[00:12:56.000 --> 00:12:59.000]  人同樣要怎樣去對待
[00:12:59.000 --> 00:13:00.000]  舊約的先知
[00:13:00.000 --> 00:13:01.000]  怎樣去對待主耶穌
[00:13:01.000 --> 00:13:03.000]  就要怎樣去對待我們
[00:13:03.000 --> 00:13:08.000]  耶穌來到地上最大的威脅是什麼呢
[00:13:08.000 --> 00:13:09.000]  我們看回聖經
[00:13:09.000 --> 00:13:11.000]  為什麼當時的以色列人
[00:13:11.000 --> 00:13:12.000]  猶太人的權貴
[00:13:12.000 --> 00:13:14.000]  甚至後來連外邦人
[00:13:14.000 --> 00:13:16.000]  都要將耶穌釘死
[00:13:16.000 --> 00:13:18.000]  是不是耶穌真的
[00:13:18.000 --> 00:13:20.000]  帶著一份神職權能
[00:13:20.000 --> 00:13:22.000]  去到哪裡就摧毀到哪裡的勢力
[00:13:22.000 --> 00:13:24.000]  也不是啊
[00:13:24.000 --> 00:13:26.000]  耶穌行神職
[00:13:26.000 --> 00:13:27.000]  一般都不是毀滅性
[00:13:27.000 --> 00:13:29.000]  一般都是嘗試去幫人
[00:13:29.000 --> 00:13:30.000]  醫病
[00:13:30.000 --> 00:13:31.000]  趕鬼
[00:13:31.000 --> 00:13:33.000]  或者當人有缺乏的時候
[00:13:33.000 --> 00:13:34.000]  去供應
[00:13:34.000 --> 00:13:36.000]  是不是耶穌很暴戾
[00:13:36.000 --> 00:13:39.000]  他帶動民眾上街遊行
[00:13:39.000 --> 00:13:41.000]  令到當時無論是羅馬人
[00:13:41.000 --> 00:13:42.000]  還是猶太人
[00:13:42.000 --> 00:13:44.000]  感覺有一份政治壓力呢
[00:13:44.000 --> 00:13:45.000]  也不是啊
[00:13:45.000 --> 00:13:48.000]  耶穌似乎不是那些聚眾搞事的人
[00:13:48.000 --> 00:13:50.000]  雖然很多人跟著去聽福音
[00:13:50.000 --> 00:13:52.000]  但他不是主張那些人
[00:13:52.000 --> 00:13:54.000]  在這些事情上
[00:13:54.000 --> 00:13:56.000]  在社會裏面做搗亂
[00:13:56.000 --> 00:13:58.000]  是不是耶穌曾經去過聖殿
[00:13:58.000 --> 00:14:00.000]  將那些做買賣的人
[00:14:00.000 --> 00:14:04.000]  那些桌椅等等去搗亂
[00:14:04.000 --> 00:14:06.000]  以致他們做不到生意呢
[00:14:06.000 --> 00:14:08.000]  沒錯耶穌這樣做過
[00:14:08.000 --> 00:14:10.000]  但是不是耶穌天天去搗亂
[00:14:10.000 --> 00:14:12.000]  令到那些人天天都開不了檔呢
[00:14:12.000 --> 00:14:13.000]  也不是啊
[00:14:13.000 --> 00:14:15.000]  耶穌最大的問題是什麼呢
[00:14:15.000 --> 00:14:17.000]  令到那些人要弄死他
[00:14:17.000 --> 00:14:19.000]  是因為他不肯閉嘴
[00:14:19.000 --> 00:14:22.000]  他指出當時
[00:14:22.000 --> 00:14:23.000]  還是宗教
[00:14:23.000 --> 00:14:28.000]  民族甚至政治的領袖權貴的問題
[00:14:28.000 --> 00:14:33.000]  怎樣去憑著自己的權勢去剝削人
[00:14:33.000 --> 00:14:38.000]  令到最大需要的孤兒寡婦弱勢社群
[00:14:38.000 --> 00:14:40.000]  得不到他們最需要
[00:14:40.000 --> 00:14:43.000]  從這班人所給他們的幫助
[00:14:43.000 --> 00:14:47.000]  耶穌指責這班人是偽善
[00:14:47.000 --> 00:14:50.000]  指責這班人是罪人
[00:14:50.000 --> 00:14:53.000]  相反擁抱那班弱勢的社群
[00:14:53.000 --> 00:14:55.000]  因為這班是願意謙卑
[00:14:55.000 --> 00:14:56.000]  悔改
[00:14:56.000 --> 00:14:57.000]  信教主義的人
[00:14:57.000 --> 00:15:00.000]  當耶穌不肯閉嘴的時候
[00:15:00.000 --> 00:15:03.000]  當時的權貴唯有用他的方法
[00:15:03.000 --> 00:15:04.000]  令到耶穌閉嘴
[00:15:04.000 --> 00:15:06.000]  就是將他釘死
[00:15:06.000 --> 00:15:08.000]  所以今天我們活在這個世界
[00:15:08.000 --> 00:15:10.000]  我們也要小心
[00:15:10.000 --> 00:15:12.000]  縱使我們未必遇見壓力
[00:15:12.000 --> 00:15:14.000]  好像耶穌那麼大
[00:15:14.000 --> 00:15:17.000]  但如果我們忠心作主的門徒
[00:15:17.000 --> 00:15:20.000]  將事情的真相
[00:15:20.000 --> 00:15:26.000]  將是非對錯說明的時候
[00:15:26.000 --> 00:15:31.000]  未必每個人都喜歡
[00:15:31.000 --> 00:15:33.000]  西方有一句說話
[00:15:33.000 --> 00:15:37.000]  這樣描述社會的情況
[00:15:37.000 --> 00:15:52.000]  The only thing necessary for the triumph of evil is that good men do nothing
[00:15:52.000 --> 00:15:55.000]  罪惡得逞的唯一條件
[00:15:55.000 --> 00:16:02.000]  就是當好人袖手旁觀的時候
[00:16:02.000 --> 00:16:12.000]  罪惡得逞的唯一條件就是當好人袖手旁觀
[00:16:12.000 --> 00:16:15.000]  就用七警案作為一個例子
[00:16:15.000 --> 00:16:21.000]  大家有沒有發覺不是七個警察都有份打人
[00:16:21.000 --> 00:16:23.000]  但是七個警察
[00:16:23.000 --> 00:16:29.000]  我印象中都是判這麼多的刑期
[00:16:29.000 --> 00:16:33.000]  是不是這麼公平
[00:16:33.000 --> 00:16:39.000]  有些動手 有些動腳 有些拿警棍
[00:16:39.000 --> 00:16:48.000]  那不動手不動腳的那些做什麼
[00:16:48.000 --> 00:16:50.000]  我沒有動手打人
[00:16:50.000 --> 00:16:52.000]  我應該不應該有罪
[00:16:52.000 --> 00:16:54.000]  為什麼有罪
[00:16:54.000 --> 00:16:56.000]  法官怎麼說
[00:16:56.000 --> 00:16:58.000]  他袖手旁觀
[00:16:58.000 --> 00:17:02.000]  鼓勵支持他們同僚這樣做
[00:17:02.000 --> 00:17:09.000]  有沒有發覺很多家庭淪喪的悲劇
[00:17:09.000 --> 00:17:15.000]  尤其是有些繼父污辱繼女
[00:17:15.000 --> 00:17:18.000]  或者哥哥亂淪自己的妹妹
[00:17:18.000 --> 00:17:21.000]  很多時淪喪慘劇在新聞見到的時候
[00:17:21.000 --> 00:17:23.000]  不是一次半次發生
[00:17:23.000 --> 00:17:29.000]  甚至很多時做媽媽的知道
[00:17:29.000 --> 00:17:31.000]  但是為什麼會繼續發生
[00:17:31.000 --> 00:17:35.000]  甚至發生那幾年
[00:17:35.000 --> 00:17:41.000]  是媽媽鼓勵繼父或者哥哥這樣做
[00:17:41.000 --> 00:17:43.000]  為什麼
[00:17:43.000 --> 00:17:47.000]  究竟媽媽做過什麼
[00:17:47.000 --> 00:17:50.000]  媽媽做過什麼
[00:17:50.000 --> 00:17:54.000]  就是什麼都沒有做
[00:17:54.000 --> 00:17:58.000]  不出聲 不阻止
[00:17:58.000 --> 00:18:03.000]  於是繼父哥哥就繼續做
[00:18:03.000 --> 00:18:05.000]  當我們知道有問題發生
[00:18:05.000 --> 00:18:10.000]  我們不出聲袖手旁觀
[00:18:10.000 --> 00:18:13.000]  我們已經站在惡人的一邊
[00:18:13.000 --> 00:18:15.000]  我們不可以說我沒有反惡
[00:18:15.000 --> 00:18:17.000]  我沒有行兇
[00:18:17.000 --> 00:18:21.000]  所以我是異人 不是
[00:18:21.000 --> 00:18:25.000]  在互聯網資訊的世代
[00:18:25.000 --> 00:18:28.000]  你拿手機出來按幾個按鈕
[00:18:28.000 --> 00:18:30.000]  世界什麼事 什麼資訊
[00:18:30.000 --> 00:18:32.000]  你都可以找到
[00:18:32.000 --> 00:18:36.000]  但互聯網世界裡最難找到的不是資訊
[00:18:36.000 --> 00:18:38.000]  最難找到的是什麼
[00:18:38.000 --> 00:18:40.000]  是真相
[00:18:40.000 --> 00:18:42.000]  今天我們怎樣分辨真相
[00:18:42.000 --> 00:18:44.000]  最多人傳出來四處寄的
[00:18:44.000 --> 00:18:47.000]  最多人like的就是真相
[00:18:47.000 --> 00:18:49.000]  是不是
[00:18:49.000 --> 00:18:51.000]  新聞報導見到的
[00:18:51.000 --> 00:18:54.000]  講的就是真相
