
[00:00:00.000 --> 00:00:05.200]  今天我想很快的藉著馬太福音第三章13節到17節
[00:03:53.000 --> 00:03:55.000]  就是為他預備道路的
[00:03:55.000 --> 00:03:58.000]  他要用聖靈與火給你們施洗
[00:03:58.000 --> 00:03:59.000]  所以在這裡
[00:03:59.000 --> 00:04:02.000]  他就把主耶穌引進來了
[00:04:02.000 --> 00:04:04.000]  接下去我們一起念
[00:04:04.000 --> 00:04:07.000]  第十三節到十七節
[00:04:07.000 --> 00:04:14.000]  當下見了約翰要受他的洗
[00:04:14.000 --> 00:04:16.000]  約翰想要攔住他
[00:04:16.000 --> 00:04:18.000]  說我當受你的洗
[00:04:18.000 --> 00:04:21.000]  你反倒上我這裡來嗎
[00:04:21.000 --> 00:04:22.000]  耶穌回答說
[00:04:22.000 --> 00:04:24.000]  你暫且許我
[00:04:24.000 --> 00:04:26.000]  因為我們理當這樣
[00:04:26.000 --> 00:04:28.000]  盡諸般的義
[00:04:28.000 --> 00:04:30.000]  於是
[00:04:30.000 --> 00:04:32.000]  耶穌受了洗
[00:04:32.000 --> 00:04:34.000]  水急從水裡上來
[00:04:34.000 --> 00:04:36.000]  天忽然為他開了
[00:04:36.000 --> 00:04:38.000]  他就看見神的靈
[00:04:38.000 --> 00:04:40.000]  彷彿擱置降下
[00:04:40.000 --> 00:04:42.000]  落在他身上
[00:04:42.000 --> 00:04:44.000]  從天上有聲音說
[00:04:44.000 --> 00:04:46.000]  這是我的愛子
[00:04:46.000 --> 00:04:50.000]  我所喜悅的
[00:04:50.000 --> 00:04:53.000]  耶穌來到施洗約翰這個地方
[00:04:53.000 --> 00:04:54.000]  要受他的洗
[00:04:54.000 --> 00:04:56.000]  第十四節對不對
[00:04:56.000 --> 00:04:58.000]  我們就看見約翰怎麼樣
[00:04:58.000 --> 00:05:03.000]  施洗約翰他心裡面有點作難
[00:05:03.000 --> 00:05:05.000]  他就想要攔住他
[00:05:05.000 --> 00:05:06.000]  弟兄姊妹
[00:05:06.000 --> 00:05:08.000]  我們記得施洗約翰
[00:05:08.000 --> 00:05:13.000]  跟主耶穌是什麼樣的關係
[00:05:13.000 --> 00:05:14.000]  記不記得
[00:05:14.000 --> 00:05:16.000]  在路加福音那邊講到說
[00:05:16.000 --> 00:05:21.000]  他們是表兄弟
[00:05:21.000 --> 00:05:25.000]  所以我們可以想像
[00:05:25.000 --> 00:05:29.000]  約翰知道主耶穌的
[00:05:29.000 --> 00:05:30.000]  約翰知道他這個人
[00:05:30.000 --> 00:05:32.000]  可能從小就知道
[00:05:32.000 --> 00:05:34.000]  他們從小就在一起
[00:05:34.000 --> 00:05:36.000]  他就知道他是誰
[00:05:36.000 --> 00:05:38.000]  所以在這裡告訴我們說
[00:05:38.000 --> 00:05:40.000]  約翰想要攔住他
[00:05:40.000 --> 00:05:42.000]  說我當受你的洗
[00:05:42.000 --> 00:05:45.000]  你反倒上我這裡來嗎
[00:05:45.000 --> 00:05:47.000]  他有點為難
[00:05:47.000 --> 00:05:48.000]  他想攔住
[00:05:48.000 --> 00:05:50.000]  他說我當受你的洗
[00:05:50.000 --> 00:05:51.000]  弟兄姊妹
[00:05:51.000 --> 00:05:52.000]  在這裡我們看見
[00:05:52.000 --> 00:05:54.000]  馬太寫了一個見證
[00:05:54.000 --> 00:05:56.000]  讓我們看見施洗約翰
[00:05:56.000 --> 00:05:57.000]  他知道這個人
[00:05:57.000 --> 00:06:02.000]  他知道他的表弟
[00:06:02.000 --> 00:06:04.000]  比他晚生
[00:06:04.000 --> 00:06:06.000]  差六個月
[00:06:06.000 --> 00:06:08.000]  他知道這個人
[00:06:08.000 --> 00:06:10.000]  但是他能夠在他面前做見證
[00:06:10.000 --> 00:06:11.000]  你知道通常
[00:06:11.000 --> 00:06:12.000]  弟兄姊妹
[00:06:12.000 --> 00:06:14.000]  通常我們跟親屬的關係的話
[00:06:14.000 --> 00:06:16.000]  我們通常是怎麼樣
[00:06:16.000 --> 00:06:18.000]  看到的都是他壞的地方
[00:06:18.000 --> 00:06:21.000]  我們很少看到他的好處的地方
[00:06:21.000 --> 00:06:23.000]  你看主耶穌他的幾個弟弟
[00:06:23.000 --> 00:06:24.000]  都是心裡面想說
[00:06:24.000 --> 00:06:25.000]  但是你這個人
[00:06:25.000 --> 00:06:26.000]  你想要出名的話
[00:06:26.000 --> 00:06:28.000]  你應該到耶路撒冷去
[00:06:28.000 --> 00:06:29.000]  就好像我們現在所說
[00:06:29.000 --> 00:06:30.000]  你想要出名的話
[00:06:30.000 --> 00:06:31.000]  你不需要在成都待著
[00:06:31.000 --> 00:06:34.000]  你要去北京
[00:06:34.000 --> 00:06:36.000]  你要去一個很大很大的地方
[00:06:36.000 --> 00:06:39.000]  你要讓人家都知道你
[00:06:39.000 --> 00:06:42.000]  但是施洗約翰在這裡就告訴他
[00:06:42.000 --> 00:06:44.000]  他說我當受你的洗
[00:06:44.000 --> 00:06:46.000]  施洗約翰知道
[00:06:46.000 --> 00:06:48.000]  施洗約翰是個先知
[00:06:48.000 --> 00:06:49.000]  弟兄姊妹曉不曉得
[00:06:49.000 --> 00:06:51.000]  約翰是個先知
[00:06:51.000 --> 00:06:53.000]  他承認他自己是個罪人
[00:06:53.000 --> 00:06:55.000]  他需要受耶穌的洗
[00:06:55.000 --> 00:06:59.000]  而且這個洗是聖靈與火的洗
[00:06:59.000 --> 00:07:01.000]  那麼在這裡想想看
[00:07:01.000 --> 00:07:04.000]  如果施洗約翰給他施洗的話
[00:07:04.000 --> 00:07:06.000]  這個問題就出來了
[00:07:06.000 --> 00:07:09.000]  那麼在彼得前書第二章二十二節
[00:07:09.000 --> 00:07:11.000]  彼得前書第二章二十二節
[00:07:11.000 --> 00:07:13.000]  那邊他告訴我們說
[00:07:13.000 --> 00:07:14.000]  主耶穌他是怎麼樣
[00:07:14.000 --> 00:07:18.000]  他是沒有罪的
[00:07:18.000 --> 00:07:19.000]  他口裡
[00:07:19.000 --> 00:07:21.000]  他不但沒有犯罪
[00:07:21.000 --> 00:07:23.000]  他口裡面也沒有詭詐
[00:07:23.000 --> 00:07:24.000]  換句話講
[00:07:24.000 --> 00:07:29.000]  他的心裡面沒有什麼
[00:07:29.000 --> 00:07:30.000]  沒有詭詐
[00:07:30.000 --> 00:07:32.000]  一個人的口裡面會詭詐
[00:07:32.000 --> 00:07:36.000]  是因為他心裡面怎麼樣
[00:07:36.000 --> 00:07:38.000]  你們都不敢承認
[00:07:38.000 --> 00:07:40.000]  想想看
[00:07:40.000 --> 00:07:43.000]  有時候我們說一些比較難聽的話
[00:07:43.000 --> 00:07:45.000]  是因為什麼
[00:07:45.000 --> 00:07:48.000]  因為我們的心裡面已經開始了
[00:07:48.000 --> 00:07:51.000]  但是主耶穌他不但心裡面
[00:07:51.000 --> 00:07:52.000]  他不但行為上沒有
[00:07:52.000 --> 00:07:53.000]  他口裡面沒有
[00:07:53.000 --> 00:07:56.000]  他心裡面也沒有
[00:07:56.000 --> 00:07:59.000]  所以主耶穌是不需要受約翰的洗的
[00:07:59.000 --> 00:08:01.000]  所謂說不需要受施洗約翰的洗
[00:08:01.000 --> 00:08:03.000]  像其他的猶太人一樣
[00:08:03.000 --> 00:08:04.000]  他受的是什麼
[00:08:04.000 --> 00:08:06.000]  在三章十一節裡面告訴我們
[00:08:06.000 --> 00:08:08.000]  他受的是一個悔改的洗禮
[00:08:08.000 --> 00:08:11.000]  這是施洗約翰所做的洗禮
[00:08:11.000 --> 00:08:13.000]  那麼接下去我們再看到
[00:08:13.000 --> 00:08:15.000]  馬太福音第三章十五節
[00:08:15.000 --> 00:08:17.000]  這是主耶穌回答他
[00:08:17.000 --> 00:08:18.000]  主耶穌回答他說
[00:08:18.000 --> 00:08:21.000]  你暫且許我
[00:08:21.000 --> 00:08:23.000]  他在這裡告訴施洗約翰
[00:08:23.000 --> 00:08:25.000]  他為什麼要受施洗約翰的洗
[00:08:25.000 --> 00:08:28.000]  第一個他說你暫且許我
[00:08:28.000 --> 00:08:29.000]  如果我們去看原文
[00:08:29.000 --> 00:08:31.000]  或是看英文翻譯本的話
[00:08:31.000 --> 00:08:33.000]  你就知道他的意思就是說
[00:08:33.000 --> 00:08:35.000]  就是為了他來到這個世界上的
[00:08:35.000 --> 00:08:37.000]  這一個時刻
[00:08:37.000 --> 00:08:38.000]  不是一個永恆的
[00:08:38.000 --> 00:08:39.000]  而是他
[00:08:39.000 --> 00:08:42.000]  就是暫且為了他要來到這個世界上
[00:08:42.000 --> 00:08:43.000]  換句話講就是他
[00:08:43.000 --> 00:08:46.000]  道成肉身之後所要做的事情
[00:08:46.000 --> 00:08:47.000]  然後接下去他說
[00:08:47.000 --> 00:08:50.000]  我們理當這樣敬諸般的義
[00:08:50.000 --> 00:08:52.000]  英文有的時候會讓我們比較了解
[00:08:52.000 --> 00:08:56.000]  他說to fulfill all the righteousness
[00:08:56.000 --> 00:08:57.000]  主的意思是什麼
[00:08:57.000 --> 00:08:59.000]  主的意思他就是告訴施洗約翰
[00:08:59.000 --> 00:09:01.000]  他說在主的救恩
[00:09:01.000 --> 00:09:03.000]  在神的救恩
[00:09:03.000 --> 00:09:06.000]  在神的救恩的救贖計畫裡面
[00:09:06.000 --> 00:09:08.000]  他的意思就是說
[00:09:08.000 --> 00:09:09.000]  他要做這件事情
[00:09:09.000 --> 00:09:11.000]  他要表明他自己是
[00:09:11.000 --> 00:09:16.000]  完完全全順服神的旨意
[00:09:16.000 --> 00:09:18.000]  這保羅他就看見這些事情
[00:09:18.000 --> 00:09:20.000]  所以他在菲律賓書裡面
[00:09:20.000 --> 00:09:21.000]  他講得很清楚
[00:09:21.000 --> 00:09:23.000]  菲律賓書第二章
[00:09:23.000 --> 00:09:26.000]  所以在這裡主耶穌告訴施洗約翰
[00:09:26.000 --> 00:09:28.000]  他說他受洗的目的是什麼
[00:09:28.000 --> 00:09:31.000]  不是因為他自己的罪
[00:09:31.000 --> 00:09:35.000]  乃是因為他要完完全全順服神
[00:09:35.000 --> 00:09:37.000]  他的救贖計畫
[00:09:37.000 --> 00:09:38.000]  順服神的聖潔
[00:09:38.000 --> 00:09:40.000]  順服神的公義
[00:09:40.000 --> 00:09:41.000]  順服神的慈愛
[00:09:41.000 --> 00:09:47.000]  順服神的憐憫的要求
[00:09:47.000 --> 00:09:49.000]  主耶穌誕生
[00:09:49.000 --> 00:09:51.000]  從現在回過頭去算
[00:09:51.000 --> 00:09:53.000]  是在兩千年前
[00:09:53.000 --> 00:09:55.000]  如果我們再往回過頭去看
[00:09:55.000 --> 00:09:57.000]  大概是兩千年之前
[00:09:57.000 --> 00:09:59.000]  神曾經做了一件事情
[00:09:59.000 --> 00:10:02.000]  就是祂從埃及召出祂的兒子來
[00:10:02.000 --> 00:10:03.000]  在這裡我們可以看到
[00:10:03.000 --> 00:10:05.000]  祂把整個以色列這個民族
[00:10:05.000 --> 00:10:09.000]  把祂當成是祂的兒子
[00:10:09.000 --> 00:10:13.000]  我們看一下和希亞書第十一章第一節
[00:10:13.000 --> 00:10:16.000]  和希亞書在舊約小先知
[00:10:16.000 --> 00:10:19.000]  第十一章第一節
[00:10:19.000 --> 00:10:21.000]  他說以色列年幼的時候
[00:10:21.000 --> 00:10:22.000]  我愛他
[00:10:22.000 --> 00:10:28.000]  就從埃及召出我的兒子來
[00:10:28.000 --> 00:10:31.000]  那麼在馬太福音第二章的時候
[00:10:31.000 --> 00:10:34.000]  當這個主耶穌
[00:10:34.000 --> 00:10:36.000]  西利要殺他對不對
[00:10:36.000 --> 00:10:38.000]  約瑟就帶著他跟瑪利亞
[00:10:38.000 --> 00:10:39.000]  一起逃到埃及去
[00:10:39.000 --> 00:10:41.000]  那麼在第十五節的時候
[00:10:41.000 --> 00:10:42.000]  他說住在那裡
[00:10:42.000 --> 00:10:43.000]  直到西利死了
[00:10:43.000 --> 00:10:46.000]  這是要應驗主介先知所說的話
[00:10:46.000 --> 00:10:51.000]  說我從埃及召出我的兒子來
[00:10:51.000 --> 00:10:54.000]  在這裡我們從聖經上我們可以看見
[00:10:54.000 --> 00:10:56.000]  聖靈藉著馬太
[00:10:56.000 --> 00:10:57.000]  藉著先知
[00:10:57.000 --> 00:11:04.000]  把主耶穌連到哪裡去了
[00:11:04.000 --> 00:11:06.000]  當神把以色列人
[00:11:06.000 --> 00:11:08.000]  從埃及召出來的時候
[00:11:08.000 --> 00:11:10.000]  第一件事情
[00:11:10.000 --> 00:11:12.000]  其實真正最重要的一件事情
[00:11:12.000 --> 00:11:13.000]  不是過紅海
[00:11:13.000 --> 00:11:14.000]  真正最重要的一件事情
[00:11:14.000 --> 00:11:16.000]  就是他們在西乃山的時候
[00:11:16.000 --> 00:11:17.000]  他們面對神的面
[00:11:17.000 --> 00:11:19.000]  然後神頒布十戒給他們
[00:11:19.000 --> 00:11:22.000]  還有其他的律法頒布給他們
[00:11:22.000 --> 00:11:23.000]  他的目的是什麼
[00:11:23.000 --> 00:11:25.000]  他的目的就是要叫這個兒子
[00:11:25.000 --> 00:11:28.000]  或者是說以色列的民遵守
[00:11:28.000 --> 00:11:30.000]  他們可以活著
[00:11:30.000 --> 00:11:32.000]  他們可以活在世人當中
[00:11:32.000 --> 00:11:34.000]  讓世人能夠看見
[00:11:34.000 --> 00:11:40.000]  能夠見證耶和華神是獨一的真神
[00:11:40.000 --> 00:11:43.000]  耶利民書第十八章第五節
[00:11:43.000 --> 00:11:44.000]  那邊就告訴我們
[00:11:44.000 --> 00:11:46.000]  祂說你們遵守這些的話
[00:11:46.000 --> 00:11:48.000]  你們就會活著
[00:11:48.000 --> 00:11:51.000]  在人群當中活著
[00:11:51.000 --> 00:11:55.000]  結果以色列人他們完全失敗了
[00:11:55.000 --> 00:11:56.000]  我們從舊約聖經裡面
[00:11:56.000 --> 00:11:58.000]  我們看見在歷史書裡面
[00:11:58.000 --> 00:12:01.000]  我們真的是看見神的確懲罰了他們
[00:12:01.000 --> 00:12:04.000]  就是以色列北國十個支派
[00:12:04.000 --> 00:12:06.000]  被亡在亞述的手下
[00:12:06.000 --> 00:12:08.000]  然後後面最後兩個支派
[00:12:08.000 --> 00:12:10.000]  就是猶大和伊法連
[00:12:10.000 --> 00:12:17.000]  他們是被亡在巴比倫的手下
[00:12:17.000 --> 00:12:19.000]  但是如果你去看先知書
[00:12:19.000 --> 00:12:25.000]  如果你去看詩篇裡面
[00:12:25.000 --> 00:12:26.000]  你真的是會發現
[00:12:26.000 --> 00:12:31.000]  特別是那些回歸以後的詩歌
[00:12:31.000 --> 00:12:32.000]  那麼你就會發現
[00:12:32.000 --> 00:12:36.000]  神並沒有把祂自己的怒氣
[00:12:36.000 --> 00:12:38.000]  完完全全的發在以色列人
[00:12:38.000 --> 00:12:41.000]  或者是發在猶大這個國家的身上
[00:12:41.000 --> 00:12:42.000]  或者是說
[00:12:42.000 --> 00:12:44.000]  他第一個所檢選的兒子
[00:12:44.000 --> 00:12:47.000]  沒有完全的負輕他們的債
[00:12:47.000 --> 00:12:48.000]  或者是我們可以說
[00:12:48.000 --> 00:12:50.000]  真的是他們沒有完全負輕
[00:12:50.000 --> 00:12:54.000]  他們欠神的債
[00:12:54.000 --> 00:12:55.000]  我們現在看一下
[00:12:55.000 --> 00:13:07.000]  以色列書第52章
[00:13:07.000 --> 00:13:09.000]  我們一直念完53章第12節
[00:13:09.000 --> 00:13:11.000]  我們一起來
[00:13:11.000 --> 00:13:14.000]  我的僕人行事必有智慧
[00:13:14.000 --> 00:13:16.000]  必被高舉上身
[00:13:16.000 --> 00:13:18.000]  且成為至高
[00:13:18.000 --> 00:13:20.000]  許多人因他驚奇
[00:13:20.000 --> 00:13:23.000]  他的面貌比別人憔悴
[00:13:23.000 --> 00:13:26.000]  他的形象比世人枯槁
[00:13:26.000 --> 00:13:29.000]  這樣他必洗盡許多國民
[00:13:29.000 --> 00:13:31.000]  君王要向他閉口
[00:13:31.000 --> 00:13:34.000]  因所未曾傳以他們的
[00:13:34.000 --> 00:13:35.000]  他們必看見
[00:13:35.000 --> 00:13:37.000]  未曾聽見的
[00:13:37.000 --> 00:13:39.000]  他們明白
[00:13:39.000 --> 00:13:40.000]  我們所
[00:13:40.000 --> 00:13:42.000]  53章第一節
[00:13:42.000 --> 00:13:45.000]  我們所傳的有誰信呢
[00:13:45.000 --> 00:13:48.000]  耶和華的榜臂向誰顯露呢
[00:13:48.000 --> 00:13:51.000]  他在耶和華面前生長如嫩芽
[00:13:51.000 --> 00:13:53.000]  像根出於甘地
[00:13:53.000 --> 00:13:55.000]  他無家形美容
[00:13:55.000 --> 00:13:57.000]  我們看見他的時候
[00:13:57.000 --> 00:14:00.000]  也無美貌使我們羨慕他
[00:14:00.000 --> 00:14:01.000]  他被藐視
[00:14:01.000 --> 00:14:03.000]  被人厭棄
[00:14:03.000 --> 00:14:04.000]  多受痛苦
[00:14:04.000 --> 00:14:06.000]  常經憂患
[00:14:06.000 --> 00:14:07.000]  他被藐視
[00:14:07.000 --> 00:14:10.000]  好像被人掩面不看的一樣
[00:14:10.000 --> 00:14:12.000]  我們也不尊重他
[00:14:12.000 --> 00:14:15.000]  他誠然擔當我們的憂患
[00:14:15.000 --> 00:14:17.000]  背負我們的痛苦
[00:14:17.000 --> 00:14:19.000]  我們卻以為他受責罰
[00:14:19.000 --> 00:14:21.000]  被神擊打苦帶
[00:14:21.000 --> 00:14:25.000]  哪知他為我們的過犯受害
[00:14:25.000 --> 00:14:27.000]  為我們的罪孽壓傷
[00:14:27.000 --> 00:14:29.000]  因他受的刑罰
[00:14:29.000 --> 00:14:30.000]  我們得平安
[00:14:30.000 --> 00:14:32.000]  因他受的鞭傷
[00:14:32.000 --> 00:14:33.000]  我們得醫治
[00:14:33.000 --> 00:14:35.000]  我們都如羊走麋
[00:14:35.000 --> 00:14:37.000]  個人偏行幾路
[00:14:37.000 --> 00:14:40.000]  耶和華使我們眾人的罪孽
[00:14:40.000 --> 00:14:42.000]  都歸在他身上
[00:14:42.000 --> 00:14:43.000]  他被欺壓
[00:14:43.000 --> 00:14:46.000]  在受苦的時候卻不開口
[00:14:46.000 --> 00:14:50.000]  他像羊羔被牽到宰殺之地
[00:14:50.000 --> 00:14:53.000]  又像羊在剪毛的人手下無聲
[00:14:53.000 --> 00:14:55.000]  他也是這樣不開口
[00:14:55.000 --> 00:14:58.000]  因受欺壓和審判
[00:14:58.000 --> 00:14:59.000]  他被奪去
[00:14:59.000 --> 00:15:01.000]  至於他同事
[00:15:01.000 --> 00:15:03.000]  誰想他受鞭打
[00:15:03.000 --> 00:15:06.000]  從活人之地被剪除
[00:15:06.000 --> 00:15:08.000]  是因我百姓的罪過呢
[00:15:08.000 --> 00:15:11.000]  他雖然衛刑強暴
[00:15:11.000 --> 00:15:13.000]  口中也沒有鬼詐
[00:15:13.000 --> 00:15:15.000]  人還使他與惡人同埋
[00:15:15.000 --> 00:15:19.000]  誰知死的時候與財主同葬
[00:15:19.000 --> 00:15:22.000]  耶和華卻定義將他壓傷
[00:15:22.000 --> 00:15:24.000]  使他受痛苦
[00:15:24.000 --> 00:15:26.000]  耶和華以他為贖罪祭
[00:15:26.000 --> 00:15:28.000]  他必看見後餘
[00:15:28.000 --> 00:15:30.000]  並且延長年日
[00:15:30.000 --> 00:15:32.000]  耶和華所喜悅的事
[00:15:32.000 --> 00:15:34.000]  必在他手中亨通
[00:15:34.000 --> 00:15:38.000]  他必看見自己勞苦的功效
[00:15:38.000 --> 00:15:40.000]  心滿意足
[00:15:40.000 --> 00:15:44.000]  得稱為義
[00:15:44.000 --> 00:15:47.000]  並且他要擔當他們的罪孽
[00:15:47.000 --> 00:15:51.000]  所以我要使他與偉大的同分
[00:15:51.000 --> 00:15:53.000]  與強盛的均分擄物
[00:15:53.000 --> 00:15:55.000]  因為他將命傾倒
[00:15:55.000 --> 00:15:57.000]  與至於死
[00:15:57.000 --> 00:15:59.000]  他也被列在罪犯
[00:15:59.000 --> 00:16:02.000]  他卻擔當許多人的罪
[00:16:02.000 --> 00:16:05.000]  又為罪犯代求
[00:16:05.000 --> 00:16:06.000]  在那個時候
[00:16:06.000 --> 00:16:08.000]  以賽亞先知就預言
[00:16:08.000 --> 00:16:11.000]  有這麼一位會代替
[00:16:11.000 --> 00:16:15.000]  神所揀選的第一批他的兒子
[00:16:15.000 --> 00:16:17.000]  帶他們出了埃及
[00:16:17.000 --> 00:16:19.000]  然後替他們還清
[00:16:19.000 --> 00:16:23.000]  他們所欠的所有的債
[00:16:23.000 --> 00:16:24.000]  接下去我們從歷史書裡面
[00:16:24.000 --> 00:16:28.000]  我們看見神又揀選了國王
[00:16:28.000 --> 00:16:29.000]  那麼治理他們
[00:16:29.000 --> 00:16:30.000]  雖然那個時候
[00:16:30.000 --> 00:16:32.000]  以色列人他們看見林邦
[00:16:32.000 --> 00:16:33.000]  他們有王治理他們
[00:16:33.000 --> 00:16:35.000]  所以他們的國家很強壯
[00:16:35.000 --> 00:16:36.000]  但是弟兄姊妹
[00:16:36.000 --> 00:16:39.000]  如果我們仔細去看舊約的時候
[00:16:39.000 --> 00:16:40.000]  仔細去思想的時候
[00:16:40.000 --> 00:16:41.000]  你就會發現
[00:16:41.000 --> 00:16:43.000]  神賜給他們一個王
[00:16:43.000 --> 00:16:47.000]  不是要使他們成為一個強大的國家
[00:16:47.000 --> 00:16:51.000]  而是要他帶領以色列的老百姓
[00:16:51.000 --> 00:16:53.000]  遵行他自己的旨意
[00:16:53.000 --> 00:16:57.000]  遵行他的命令
[00:16:57.000 --> 00:17:00.000]  所以我們曉得為什麼
[00:17:00.000 --> 00:17:04.000]  掃羅不是他的心所揀選的
[00:17:04.000 --> 00:17:07.000]  反而是大衛
[00:17:07.000 --> 00:17:10.000]  當然我們看見大衛也失敗了
[00:17:10.000 --> 00:17:11.000]  然後我們看見
[00:17:11.000 --> 00:17:13.000]  北國的十九個王
[00:17:13.000 --> 00:17:15.000]  然後南國的十幾個王
[00:17:15.000 --> 00:17:16.000]  都有失敗
[00:17:16.000 --> 00:17:19.000]  他們沒有辦法代表以色列人
[00:17:19.000 --> 00:17:21.000]  他們沒有辦法帶領以色列民
[00:17:21.000 --> 00:17:23.000]  遵行神的旨意
