
[00:00:00.000 --> 00:00:01.560]  那今天講甚麼呢?
[00:01:03.160 --> 00:01:05.600]  但是一般的那些
[00:01:05.600 --> 00:01:07.040]  讀到中級而已
[00:01:07.040 --> 00:01:07.720]  但是呢
[00:01:07.720 --> 00:01:09.200]  我老師就說
[00:01:09.200 --> 00:01:11.400]  要讀文氣出來的
[00:01:11.400 --> 00:01:13.440]  大家是不同級別的
[00:01:13.440 --> 00:01:14.240]  總之呢
[00:01:14.240 --> 00:01:14.720]  但是呢
[00:01:14.720 --> 00:01:16.080]  如果你稍微研究一下
[00:01:16.080 --> 00:01:17.600]  你看那些聖經書就看到
[00:01:17.600 --> 00:01:21.000]  盧家是很懂得寫東西的
[00:01:21.000 --> 00:01:23.680]  尤其是寫人物
[00:01:23.680 --> 00:01:27.760]  盧家富可以先講給大家聽
[00:01:27.760 --> 00:01:30.360]  他是很關注一些
[00:01:30.360 --> 00:01:32.800]  平時別人忽略的那些人
[00:01:32.800 --> 00:01:35.520]  或者是一些弱勢社群
[00:01:35.520 --> 00:01:37.040]  或者貧窮人
[00:01:37.040 --> 00:01:38.400]  那麼他的醫生呢
[00:01:38.400 --> 00:01:40.640]  又特別在那個
[00:01:40.640 --> 00:01:42.360]  寫到大麻風那樣
[00:01:42.360 --> 00:01:45.120]  你比對大麻風那個記載
[00:01:45.120 --> 00:01:47.240]  馬太、馬可、盧家都有講的
[00:01:47.240 --> 00:01:48.600]  但是盧家醫生呢
[00:01:48.600 --> 00:01:50.120]  他是醫生嘛
[00:01:50.120 --> 00:01:52.480]  特別寫大麻風形容是多一點的
[00:01:52.480 --> 00:01:55.000]  滿身長大麻風那樣
[00:01:55.000 --> 00:01:55.840]  所以呢
[00:01:55.840 --> 00:01:59.200]  這裡說開一點點
[00:01:59.200 --> 00:02:01.320]  雖然也是這個題目裡面
[00:02:01.320 --> 00:02:02.840]  因為一直在講盧家福音
[00:02:02.840 --> 00:02:04.760]  其實盧家福音如果你再讀的話
[00:02:04.760 --> 00:02:06.240]  我們一定要記住
[00:02:06.240 --> 00:02:09.360]  讀四福音你不要想著差不多而已
[00:02:09.360 --> 00:02:12.120]  因為如果差不多就不用四卷福音了
[00:02:12.120 --> 00:02:14.160]  每卷有它的特色
[00:02:14.160 --> 00:02:15.480]  那麼盧家呢
[00:02:15.480 --> 00:02:18.720]  就是說馬尼亞
[00:02:18.720 --> 00:02:20.560]  是特別講得多的
[00:02:20.560 --> 00:02:21.760]  為什麼呢?
[00:02:21.760 --> 00:02:23.040]  因為她是女人
[00:02:23.040 --> 00:02:24.520]  OK
[00:02:24.520 --> 00:02:27.920]  所以呢,但是這個馬尼亞是很特別的
[00:02:27.920 --> 00:02:30.240]  一會兒我再講為什麼特別
[00:02:30.240 --> 00:02:31.560]  當然是耶穌媽媽
[00:02:31.560 --> 00:02:33.680]  有什麼秘密呢?
[00:02:33.680 --> 00:02:35.720]  那麼其實呢
[00:02:35.720 --> 00:02:38.720]  我想 in line with 呢
[00:02:38.720 --> 00:02:42.120]  其實世界上很多的文學
[00:02:42.120 --> 00:02:43.840]  movie
[00:02:43.840 --> 00:02:45.680]  都是用女性做主角的
[00:02:45.680 --> 00:02:47.600]  我不是解釋這些
[00:02:47.600 --> 00:02:49.720]  不過給大家看看 Cinderella
[00:02:49.720 --> 00:02:51.480]  灰姑娘
[00:02:51.480 --> 00:02:53.440]  就是很 typical 那裡
[00:02:53.440 --> 00:02:55.560]  我們讀那些故事
[00:02:55.560 --> 00:02:58.320]  灰姑娘那些
[00:02:58.320 --> 00:02:59.800]  由低又上
[00:02:59.800 --> 00:03:01.800]  然後又低又上
[00:03:01.800 --> 00:03:03.200]  歡迎大家
[00:03:03.200 --> 00:03:04.640]  因為有些是迎新
[00:03:04.640 --> 00:03:06.400]  所以他們遲來了
[00:03:06.400 --> 00:03:07.520]  他們不是遲到
[00:03:07.520 --> 00:03:09.400]  在迎新那裡剛出來而已
[00:03:09.400 --> 00:03:10.440]  慢慢坐吧
[00:03:10.440 --> 00:03:12.400]  我們五堂就是這樣
[00:03:12.400 --> 00:03:14.560]  可以輕鬆一點
[00:03:14.560 --> 00:03:16.520]  總之我不想大家誤會了
[00:03:16.520 --> 00:03:18.720]  哇,一群人遲到的
[00:03:18.720 --> 00:03:19.800]  沒問題的
[00:03:19.800 --> 00:03:21.240]  OK,歡迎你們
[00:03:21.240 --> 00:03:22.920]  不用再講一次了
[00:03:22.920 --> 00:03:24.760]  剛剛這個在講
[00:03:24.760 --> 00:03:27.600]  其實很多文學
[00:03:27.600 --> 00:03:31.800]  電影都會用女性來做一個角色
[00:03:31.800 --> 00:03:33.360]  來去講的
[00:03:33.360 --> 00:03:36.000]  其實應該是女性講好一點的
[00:03:36.000 --> 00:03:40.920]  你看看有哪些你比較喜歡看的
[00:03:40.920 --> 00:03:41.880]  一些的
[00:03:41.880 --> 00:03:43.880]  有沒有看過這個?
[00:03:43.880 --> 00:03:46.360]  馬上有反應
[00:03:46.360 --> 00:03:48.360]  我看了一兩集好像
[00:03:48.360 --> 00:03:49.920]  因為我太太看
[00:03:49.920 --> 00:03:52.520]  就是這個《現代柯德莉夏平》
[00:03:52.520 --> 00:03:53.920]  這個我看了
[00:03:53.920 --> 00:03:56.720]  這個講《下棋》
[00:03:56.720 --> 00:03:59.160]  他們每一個演繹
[00:03:59.160 --> 00:04:01.080]  都想講一些東西
[00:04:01.080 --> 00:04:04.640]  尤其是現在所謂女性主義
[00:04:04.640 --> 00:04:07.240]  很多文學、電影
[00:04:07.240 --> 00:04:07.920]  是講這件事
[00:04:07.920 --> 00:04:09.120]  我不是講這件事
[00:04:09.120 --> 00:04:11.320]  但我想講
[00:04:11.320 --> 00:04:13.160]  《聖經》裡面
[00:04:13.160 --> 00:04:14.440]  講女性
[00:04:14.440 --> 00:04:16.960]  其實真的非常出色的
[00:04:16.960 --> 00:04:19.160]  有時候我們都很喜歡看那些劇
[00:04:19.160 --> 00:04:21.000]  或者那些戲
[00:04:21.000 --> 00:04:21.760]  是很好的
[00:04:21.760 --> 00:04:23.320]  但是你要記住
[00:04:23.320 --> 00:04:24.720]  《聖經》是一個寶藏
[00:04:24.720 --> 00:04:27.120]  有一本書叫做《聖經中的婦女》
[00:04:27.120 --> 00:04:29.040]  整本大大本
[00:04:29.040 --> 00:04:30.120]  因為
[00:04:30.120 --> 00:04:30.880]  《聖經》
[00:04:30.880 --> 00:04:32.240]  你要明白
[00:04:32.240 --> 00:04:34.320]  在當時的社會
[00:04:34.320 --> 00:04:35.760]  《聖經》是
[00:04:35.760 --> 00:04:37.360]  你可以說
[00:04:37.360 --> 00:04:39.600]  前後一千多年寫成的
[00:04:39.600 --> 00:04:40.720]  但是在古代
[00:04:40.720 --> 00:04:42.960]  其實女性的地位真的很低
[00:04:42.960 --> 00:04:45.040]  其實瑪麗亞懂不懂字都不知道
[00:04:45.040 --> 00:04:45.920]  人們都估計
[00:04:45.920 --> 00:04:48.680]  因為一般來說都未必是
[00:04:48.680 --> 00:04:51.880]  每個女性都可以受到教育
[00:04:51.880 --> 00:04:53.240]  不像我們現在這樣
[00:04:53.240 --> 00:04:54.760]  你經常要
[00:04:54.760 --> 00:04:56.600]  讀《聖經》要想一想之前
[00:04:56.600 --> 00:04:58.000]  但是你會發覺
[00:04:58.000 --> 00:04:59.640]  從這個角度來看
[00:04:59.640 --> 00:05:01.040]  舊約新約
[00:05:01.040 --> 00:05:03.360]  講《聖經》的女性
[00:05:03.360 --> 00:05:04.720]  講這麼多
[00:05:04.720 --> 00:05:07.120]  在古代著作也是很少的
[00:05:07.120 --> 00:05:10.400]  大家要知道你自己在讀的《聖經》多好
[00:05:10.400 --> 00:05:11.400]  OK?
[00:05:11.400 --> 00:05:12.800]  在瑪麗亞
[00:05:12.800 --> 00:05:14.680]  也是很特別的
[00:05:14.680 --> 00:05:16.560]  你哪裡有一個角色
[00:05:16.560 --> 00:05:18.680]  你寫都不會寫這樣的劇
[00:05:18.680 --> 00:05:20.160]  什麼劇呢?
[00:05:20.160 --> 00:05:22.240]  《聖母》
[00:05:22.240 --> 00:05:23.840]  是嗎?
[00:05:23.840 --> 00:05:29.680]  有時候真的很難去思考
[00:05:29.680 --> 00:05:31.240]  因為如果在西方世界
[00:05:31.240 --> 00:05:33.600]  尤其是天主教背景的國家
[00:05:33.600 --> 00:05:35.040]  你發覺瑪麗亞的角色
[00:05:35.040 --> 00:05:36.880]  不是剛才這個
[00:05:36.880 --> 00:05:39.160]  剛才這個我特意選一個清純一點的
[00:05:39.160 --> 00:05:41.760]  《萬世巨星》那個女主角
[00:05:41.760 --> 00:05:42.720]  不是女主角
[00:05:42.720 --> 00:05:46.240]  這個瑪麗亞真的很好
[00:05:46.240 --> 00:05:47.720]  但是呢
[00:05:47.720 --> 00:05:49.080]  一般來說
[00:05:49.080 --> 00:05:50.400]  沒有反應
[00:05:50.400 --> 00:05:52.600]  嘟嘟嘟嘟嘟嘟嘟
[00:05:52.600 --> 00:05:55.000]  你幫我丟吧
[00:05:55.000 --> 00:05:57.400]  是不是手機呢?
[00:05:57.400 --> 00:05:58.720]  哈哈哈
[00:05:58.720 --> 00:06:02.080]  你看看《聖母》搞到手機呢
[00:06:02.080 --> 00:06:03.360]  剛才你看到那個圖呢
[00:06:03.360 --> 00:06:05.920]  你移回去告訴我
[00:06:05.920 --> 00:06:09.560]  通常《聖母》就是這樣的
[00:06:09.560 --> 00:06:11.800]  然後抱著耶穌BB
[00:06:11.800 --> 00:06:14.360]  耶穌BB又做一些手勢出來
[00:06:14.360 --> 00:06:18.440]  因為祂是神人異性的
[00:06:18.440 --> 00:06:21.800]  然後《聖母》有很多不同的表情
[00:06:21.800 --> 00:06:25.320]  很多畫家都要抓住那個
[00:06:25.320 --> 00:06:27.400]  就是掌握出來了《聖母》
[00:06:27.400 --> 00:06:28.840]  你看這個表情
[00:06:28.840 --> 00:06:31.160]  多麼的祥和
[00:06:31.160 --> 00:06:32.640]  你看看耶穌BB
[00:06:32.640 --> 00:06:33.960]  祂這樣呢
[00:06:33.960 --> 00:06:35.080]  順便說一下
[00:06:35.080 --> 00:06:37.440]  耶穌BB這個手勢不是亂來的
[00:06:37.440 --> 00:06:39.320]  神人異性的這個意思
[00:06:39.320 --> 00:06:41.320]  祂在畫像裡面
[00:06:41.320 --> 00:06:44.080]  祂要表達基督教信仰
[00:06:44.080 --> 00:06:45.560]  到了後來呢
[00:06:45.560 --> 00:06:48.320]  馬尼亞變成了聖母
[00:06:48.320 --> 00:06:49.560]  所以我的題目叫做
[00:06:49.560 --> 00:06:52.440]  《聖母馬尼亞的秘密》
[00:06:52.440 --> 00:06:55.120]  為什麼馬尼亞變成了聖母呢?
[00:06:55.120 --> 00:06:56.960]  有沒有想過這個問題?
[00:06:56.960 --> 00:06:58.040]  是不是?
[00:06:58.040 --> 00:07:00.320]  她其實是聖經文物而已
[00:07:00.320 --> 00:07:01.360]  但是
[00:07:01.360 --> 00:07:03.560]  是耶穌的媽媽
[00:07:03.560 --> 00:07:05.400]  所以今天呢
[00:07:05.400 --> 00:07:07.280]  就想跟大家去感受一下
[00:07:07.280 --> 00:07:08.640]  或者探討一下
[00:07:08.640 --> 00:07:10.840]  馬尼亞她是怎樣的?
[00:07:10.840 --> 00:07:12.320]  馬尼亞在想什麼呢?
[00:07:12.320 --> 00:07:13.560]  她遇到什麼情況呢?
[00:07:13.560 --> 00:07:16.400]  有時候我們都會輕輕帶過
[00:07:16.400 --> 00:07:18.240]  沒有留意的
[00:07:18.240 --> 00:07:20.920]  而路加是雀脈很多的
[00:07:20.920 --> 00:07:21.720]  這樣
[00:07:21.720 --> 00:07:23.720]  這個看夠了
[00:07:23.720 --> 00:07:26.440]  我們讀一讀這個聖經
[00:07:26.440 --> 00:07:27.480]  有兩版的
[00:07:27.480 --> 00:07:29.800]  我們可以看得到
[00:07:29.800 --> 00:07:30.880]  清楚了
[00:07:30.880 --> 00:07:31.720]  我們一起讀
[00:07:31.720 --> 00:07:34.240]  那些黃色字其實沒什麼特別的
[00:07:34.240 --> 00:07:36.600]  黃色字就是那些說話
[00:07:36.600 --> 00:07:37.760]  不同人說的話
[00:07:37.760 --> 00:07:40.160]  我分開一下比較容易讀
[00:07:40.160 --> 00:07:40.960]  OK
[00:07:40.960 --> 00:07:42.320]  好,我們一起讀了
[00:07:42.320 --> 00:07:43.280]  預備起
[00:07:43.280 --> 00:07:45.040]  「到了第六個月
[00:07:45.040 --> 00:07:50.520]  天使加伯列奉神的差遣往加利利的一座城去
[00:07:50.520 --> 00:07:52.640]  這城名叫拿撒勒
[00:07:52.640 --> 00:07:54.600]  到一個童女那裡
[00:07:54.600 --> 00:07:57.560]  是已經許配大衛家的一個人
[00:07:57.560 --> 00:07:59.080]  名叫約瑟
[00:07:59.080 --> 00:08:01.360]  童女的名字叫馬尼亞
[00:08:01.360 --> 00:08:03.560]  天使進去對她說
[00:08:03.560 --> 00:08:05.320]  蒙大恩的女子
[00:08:05.320 --> 00:08:08.880]  我文尼安主和你同在了
[00:08:08.880 --> 00:08:11.680]  馬尼亞因這話就很驚慌
[00:08:11.680 --> 00:08:15.440]  又反覆思想這樣文案是什麼意思
[00:08:15.440 --> 00:08:16.840]  天使對她說
[00:08:16.840 --> 00:08:18.840]  馬尼亞不要怕
[00:08:18.840 --> 00:08:21.640]  你在神面前已經蒙恩了
[00:08:21.640 --> 00:08:23.640]  你要懷孕生子
[00:08:23.640 --> 00:08:26.160]  可以給他起名叫耶穌
[00:08:26.160 --> 00:08:27.480]  他要為大
[00:08:27.480 --> 00:08:29.880]  稱為至高者的兒子
[00:08:29.880 --> 00:08:33.760]  主神要把他祖大位的位給他
[00:08:33.760 --> 00:08:36.040]  他要做亞國家的王
[00:08:36.040 --> 00:08:37.480]  直到永遠
[00:08:37.480 --> 00:08:39.920]  他的國也沒有窮盡」
[00:08:39.920 --> 00:08:41.000]  讀完下面
[00:08:42.400 --> 00:08:44.200]  馬尼亞對天使說
[00:08:44.200 --> 00:08:45.560]  我沒有出嫁
[00:08:45.560 --> 00:08:47.280]  怎麼會有這事呢?
[00:08:47.280 --> 00:08:48.680]  天使回答說
[00:08:48.680 --> 00:08:50.800]  聖靈要臨到你身上
[00:08:50.800 --> 00:08:54.080]  至高者的能力要蔭被你
[00:08:54.080 --> 00:08:59.000]  因此所生的聖者必稱為神的兒子
[00:08:59.000 --> 00:09:02.200]  況且你的親戚伊利沙伯
[00:09:02.200 --> 00:09:05.560]  在年老的時候也懷了男胎
[00:09:05.560 --> 00:09:08.320]  就是那素來稱為不生育的
[00:09:08.320 --> 00:09:10.560]  現在有孕六個月了
[00:09:10.560 --> 00:09:12.240]  因為出於神的話
[00:09:12.240 --> 00:09:14.360]  沒有一句不大能力的
[00:09:14.360 --> 00:09:15.480]  馬尼亞說
[00:09:15.480 --> 00:09:17.040]  我是主的侍女
[00:09:17.040 --> 00:09:18.560]  情願照你的話
[00:09:18.560 --> 00:09:20.360]  成就在我身上
[00:09:20.360 --> 00:09:22.920]  天使就離開他去了
[00:09:22.920 --> 00:09:25.880]  整個故事很長
[00:09:25.880 --> 00:09:27.640]  如果你看回《路加福音》
[00:09:27.640 --> 00:09:30.320]  你知道第一章聖經是多少節嗎?
[00:09:30.320 --> 00:09:31.920]  是八十節
[00:09:31.920 --> 00:09:34.880]  很少一章聖經是八十節的
[00:09:34.880 --> 00:09:39.120]  他要描述整個故事很詳細
[00:09:39.120 --> 00:09:42.720]  他的故事是怎樣的呢?
[00:09:42.720 --> 00:09:45.400]  用圖表就很容易看到
[00:09:45.400 --> 00:09:48.760]  所以我們順便了解一下
[00:09:48.760 --> 00:09:51.880]  《路加福音》是多麼精巧
[00:09:51.880 --> 00:09:54.400]  一方面薩加尼亞
[00:09:54.400 --> 00:09:57.800]  和伊利沙伯兩夫妻
[00:09:57.800 --> 00:09:59.960]  薩加尼亞是一個祭司
[00:09:59.960 --> 00:10:01.400]  其實一開始
[00:10:01.400 --> 00:10:02.920]  《路加福音》寫完那個引言
[00:10:02.920 --> 00:10:04.600]  就是上次我們講過之後
[00:10:04.600 --> 00:10:07.640]  就開始先講薩加尼亞
[00:10:07.640 --> 00:10:10.720]  這個祭司就有天使報信
[00:10:10.720 --> 00:10:13.320]  然後就告訴他
[00:10:13.320 --> 00:10:15.200]  你太太要懷孕了
[00:10:15.200 --> 00:10:16.840]  其實她都老了
[00:10:16.840 --> 00:10:18.440]  他又不相信
[00:10:18.440 --> 00:10:20.400]  所以就啞了
[00:10:20.400 --> 00:10:22.680]  平衡其實那條線就是
[00:10:22.680 --> 00:10:25.000]  伊利沙伯真的神跡懷孕
[00:10:25.000 --> 00:10:29.240]  但是可能因為外遇一些原因
[00:10:29.240 --> 00:10:31.000]  他就去了隱居
[00:10:31.000 --> 00:10:32.360]  去了很遠
[00:10:32.360 --> 00:10:34.760]  躲在那裡養胎
[00:10:34.760 --> 00:10:36.280]  幾個月
[00:10:36.280 --> 00:10:38.280]  所以他懷孕之後
[00:10:38.280 --> 00:10:41.280]  後來是生施洗約翰的
[00:10:41.280 --> 00:10:43.280]  施洗約翰就是耶穌的表哥
[00:10:43.280 --> 00:10:45.120]  帶耶穌六個月的
[00:10:45.120 --> 00:10:46.760]  OK?這個很清楚的
[00:10:46.760 --> 00:10:49.160]  施洗約翰也是
[00:10:49.160 --> 00:10:49.920]  誰呢?
[00:10:49.920 --> 00:10:51.080]  稍後再講
[00:10:51.080 --> 00:10:55.280]  他就是一個類似仙姿的
[00:10:55.280 --> 00:10:56.880]  他出來叫人悔改
[00:10:56.880 --> 00:10:58.280]  在曠野那裡
[00:10:58.280 --> 00:10:59.400]  你要悔改
[00:10:59.400 --> 00:11:01.520]  那些人就去約旦河那裡
[00:11:01.520 --> 00:11:02.760]  在那裡受浸
[00:11:02.760 --> 00:11:03.680]  受洗
[00:11:03.680 --> 00:11:05.080]  表示他悔改
[00:11:05.080 --> 00:11:08.080]  有這樣的施洗約翰的復興運動
[00:11:08.080 --> 00:11:09.440]  很多人都悔改
[00:11:09.440 --> 00:11:10.560]  知道自己的罪
[00:11:10.560 --> 00:11:13.160]  就作為這樣去預備耶穌
[00:11:13.160 --> 00:11:15.680]  作為先鋒
[00:11:15.680 --> 00:11:17.480]  耶穌也是叫人悔改
[00:11:17.480 --> 00:11:20.040]  但是真正的那個就是耶穌
[00:11:20.040 --> 00:11:21.520]  真正的福音
[00:11:21.520 --> 00:11:22.560]  所以呢
[00:11:22.560 --> 00:11:25.440]  這裡撒加利亞和伊利沙伯
[00:11:25.440 --> 00:11:27.920]  是有這樣的一條線
[00:11:27.920 --> 00:11:31.120]  但是兩個都跟馬尼亞有關
[00:11:31.120 --> 00:11:33.280]  因為馬尼亞
[00:11:33.280 --> 00:11:35.800]  都是天使報信
[00:11:35.800 --> 00:11:37.640]  他剛剛讀了
[00:11:37.640 --> 00:11:38.680]  加伯列
[00:11:38.680 --> 00:11:39.800]  天使報信
[00:11:39.800 --> 00:11:42.800]  告訴他蒙太恩的女子
[00:11:42.800 --> 00:11:43.720]  你有福了
[00:11:43.720 --> 00:11:44.720]  你大土了
[00:11:44.720 --> 00:11:46.200]  OK
[00:11:46.200 --> 00:11:47.400]  我為什麼這麼說呢?
[00:11:47.400 --> 00:11:49.600]  你聽清楚一點也覺得有點伏
[00:11:49.600 --> 00:11:55.440]  我沒有跟別人有過任何性關係
[00:11:55.440 --> 00:11:56.480]  大土
[00:11:56.480 --> 00:11:57.240]  有福
[00:11:57.240 --> 00:11:58.120]  你明白嗎?
[00:11:58.120 --> 00:11:59.120]  你開始想想
[00:11:59.120 --> 00:12:02.400]  其實你站回他的角度來看
[00:12:02.400 --> 00:12:05.360]  馬尼亞收到的東西一點也不簡單
[00:12:05.360 --> 00:12:06.080]  Anyway
[00:12:06.080 --> 00:12:07.080]  你看看
[00:12:07.080 --> 00:12:08.760]  但是馬尼亞其實
[00:12:08.760 --> 00:12:12.760]  有些人以為只是她的先生約瑟
[00:12:12.760 --> 00:12:14.600]  就可以追回大位
[00:12:14.600 --> 00:12:16.600]  其實馬尼亞也可以追回大位
[00:12:16.600 --> 00:12:19.240]  兩個某個程度都是黃色血統
[00:12:19.240 --> 00:12:20.960]  所以在這裡你已經看到
[00:12:20.960 --> 00:12:23.200]  耶穌的出生
[00:12:23.200 --> 00:12:25.600]  當然他不是祭司的家庭
[00:12:25.600 --> 00:12:27.160]  但是他是有關的
[00:12:27.160 --> 00:12:28.640]  故意這麼寫
[00:12:28.640 --> 00:12:32.560]  然後下面就說到馬尼亞也有黃色的血統
[00:12:32.560 --> 00:12:34.600]  而馬尼亞也有天使的報信
[00:12:34.600 --> 00:12:36.200]  然後神蹟的懷印
[00:12:36.200 --> 00:12:38.400]  也是一個信心的懷印
[00:12:38.400 --> 00:12:39.280]  剛才說過了
[00:12:39.280 --> 00:12:40.080]  因為
[00:12:40.080 --> 00:12:41.760]  沒有可能會有的
[00:12:41.760 --> 00:12:42.760]  對不對?
[00:12:42.760 --> 00:12:43.600]  那麼
[00:12:43.600 --> 00:12:44.640]  最後就是
[00:12:44.640 --> 00:12:45.720]  生了耶穌
[00:12:45.720 --> 00:12:46.920]  那麼你看到
[00:12:46.920 --> 00:12:47.680]  其實
[00:12:47.680 --> 00:12:49.680]  兩位伊麗莎白
[00:12:49.680 --> 00:12:53.480]  和她兩個的互動
[00:12:53.480 --> 00:12:55.720]  都是有一個平衡的
[00:12:55.720 --> 00:12:59.960]  除了馬尼亞和撒加利亞有一個平衡
[00:12:59.960 --> 00:13:00.840]  OK
[00:13:00.840 --> 00:13:01.640]  但是
[00:13:01.640 --> 00:13:04.320]  伊麗莎白和馬尼亞都有一個平衡
[00:13:04.320 --> 00:13:07.200]  其實如果再說深一點
[00:13:07.200 --> 00:13:11.160]  追溯到舊約的哈拿
[00:13:11.160 --> 00:13:13.440]  哈拿基本上也是神蹟的懷印
[00:13:13.440 --> 00:13:14.920]  祈禱
[00:13:14.920 --> 00:13:17.000]  不生育的也有懷印
[00:13:17.000 --> 00:13:20.360]  追溯到舊約的事蹟
[00:13:20.360 --> 00:13:21.800]  但是那裡有些複雜
[00:13:21.800 --> 00:13:22.880]  就不解釋了
[00:13:22.880 --> 00:13:23.800]  所以
[00:13:23.800 --> 00:13:27.800]  路加是這樣去寫第一章的開頭
[00:13:27.800 --> 00:13:29.360]  那你要留意
[00:13:29.360 --> 00:13:31.240]  馬尼亞
[00:13:31.240 --> 00:13:32.840]  她其實
[00:13:32.840 --> 00:13:33.440]  對了
[00:13:33.440 --> 00:13:35.120]  這裡要說
[00:13:35.120 --> 00:13:38.440]  其實她這裡本身已經有三個秘密
[00:13:38.440 --> 00:13:39.640]  一個秘密就是
[00:13:39.640 --> 00:13:41.520]  無緣無故撒加利亞
[00:13:41.520 --> 00:13:43.880]  在聖殿裡面
[00:13:43.880 --> 00:13:45.480]  祈禱、獻祭
[00:13:45.480 --> 00:13:46.800]  出來就啞了
[00:13:46.800 --> 00:13:48.000]  你明白嗎?
[00:13:48.000 --> 00:13:50.040]  就是有些事情她想說說不了
[00:13:50.040 --> 00:13:53.400]  她正在面對一個困難
[00:13:53.400 --> 00:13:55.560]  另一方面
[00:13:55.560 --> 00:13:57.320]  伊麗莎白就躲起來
[00:13:57.320 --> 00:13:59.520]  去懷印安胎
[00:13:59.520 --> 00:14:02.720]  另外就是馬尼亞無緣無故懷孕
[00:14:02.720 --> 00:14:04.320]  三個秘密
[00:14:04.320 --> 00:14:07.280]  本身這個經文已經有秘密的
[00:14:07.280 --> 00:14:10.400]  暗暗的題目在這裡
[00:14:10.400 --> 00:14:11.000]  好了
[00:14:11.000 --> 00:14:12.480]  那我問一下大家
[00:14:12.480 --> 00:14:13.920]  剛才說了一點
[00:14:13.920 --> 00:14:15.520]  馬尼亞
[00:14:15.520 --> 00:14:18.680]  她神蹟懷印
[00:14:18.680 --> 00:14:21.200]  但是要想回當時
[00:14:21.200 --> 00:14:26.400]  當然如果要解釋有很多的背景
[00:14:26.400 --> 00:14:27.920]  當時的女性是怎樣
[00:14:27.920 --> 00:14:28.840]  但是你想想
[00:14:28.840 --> 00:14:31.640]  你當一個古代的中國世界
[00:14:31.640 --> 00:14:33.360]  如果有一個女士
[00:14:33.360 --> 00:14:35.000]  無緣無故懷孕
[00:14:35.000 --> 00:14:36.840]  是怎樣的?
[00:14:36.840 --> 00:14:39.840]  是不是很光彩?
[00:14:39.840 --> 00:14:41.680]  如果你說我是聖人感孕
[00:14:41.680 --> 00:14:43.200]  那些人會覺得怎樣?
[00:14:43.200 --> 00:14:44.760]  神經病
[00:14:44.760 --> 00:14:46.760]  你講得這麼大
[00:14:46.760 --> 00:14:47.400]  你要明白
[00:14:47.400 --> 00:14:49.520]  一樣的
[00:14:49.520 --> 00:14:52.800]  因為在教育裡面也沒有這樣的事情發生
[00:14:52.800 --> 00:14:54.160]  不育的會生育
[00:14:54.160 --> 00:14:55.200]  有
[00:14:55.200 --> 00:14:56.000]  OK
[00:14:56.000 --> 00:14:58.360]  但是沒有這樣的事情發生
[00:14:58.360 --> 00:15:00.680]  怎麼講都講不出來
[00:15:00.680 --> 00:15:01.880]  那你就想想
[00:15:01.880 --> 00:15:03.720]  我邀請大家一起想想
[00:15:03.720 --> 00:15:04.680]  如果你是馬尼亞
[00:15:04.680 --> 00:15:06.680]  你有什麼感受呢?
[00:15:06.680 --> 00:15:09.160]  當然姐妹會好一點
[00:15:09.160 --> 00:15:10.840]  弟兄就難一點
[00:15:10.840 --> 00:15:11.840]  當時老婆也說
