
[00:00:00.000 --> 00:00:04.240]  讀一段聖經在《獵王紀》下第四章
[00:06:33.480 --> 00:06:37.960]  我們都怎麼樣盡力的供應我們兒女的需要不是嗎
[00:06:37.960 --> 00:06:40.840]  特別是中國的父母
[00:06:40.840 --> 00:06:42.760]  孩子還沒出生
[00:06:42.760 --> 00:06:45.800]  你看見嬰兒牀都買好了
[00:06:45.800 --> 00:06:47.360]  還不會喫飯
[00:06:47.360 --> 00:06:49.200]  高椅都買好了
[00:06:49.200 --> 00:06:50.600]  還不會走路
[00:06:50.600 --> 00:06:52.160]  學步車都買好了
[00:06:52.160 --> 00:06:56.320]  還沒上學大學基金都預備好了
[00:06:56.320 --> 00:06:59.880]  我們看見中國父母實在是太偉大了
[00:06:59.880 --> 00:07:04.880]  我們怎麼盡我們所能的來供應我們兒女的需要
[00:07:04.880 --> 00:07:08.880]  想想看我們地上的父親這麼不完全都會如此
[00:07:08.880 --> 00:07:13.040]  更何況我們在天上有一位慈愛的天父
[00:07:13.040 --> 00:07:16.640]  他豈不更加顧念我們的需要嗎
[00:07:16.640 --> 00:07:17.600]  Amen
[00:07:17.600 --> 00:07:22.080]  跟你媽說你是有慈愛的天父的跟她說
[00:07:22.080 --> 00:07:23.800]  我很喜歡一節聖經在四篇
[00:07:23.800 --> 00:07:27.360]  第138篇第八節太棒了
[00:07:27.360 --> 00:07:31.480]  耶和華必成全關乎什麼
[00:07:31.480 --> 00:07:33.640]  我的事
[00:07:33.640 --> 00:07:35.760]  這何等寶貴的應許
[00:07:35.760 --> 00:07:39.080]  這裏說耶和華必
[00:07:39.080 --> 00:07:40.920]  沒有說大概
[00:07:40.920 --> 00:07:42.320]  沒有說可能
[00:07:42.320 --> 00:07:44.520]  也沒有說也許
[00:07:44.520 --> 00:07:47.320]  耶和華必定要成全
[00:07:47.320 --> 00:07:50.080]  成全什麼
[00:07:50.080 --> 00:07:51.600]  不是別人的事
[00:07:51.600 --> 00:07:53.040]  是誰的事
[00:07:53.040 --> 00:07:55.360]  我的事
[00:07:55.360 --> 00:07:56.920]  Hallelujah
[00:07:56.920 --> 00:07:59.920]  耶和華知道你的需要
[00:07:59.920 --> 00:08:04.680]  但要成全關乎你的事
[00:08:04.680 --> 00:08:07.360]  你若早知道
[00:08:07.360 --> 00:08:11.400]  就早把你的需要帶到神的面前來祈求
[00:08:11.400 --> 00:08:14.760]  神就早就爲你來開道路
[00:08:14.760 --> 00:08:17.080]  Amen
[00:08:17.080 --> 00:08:18.960]  爲什麼不早求
[00:08:18.960 --> 00:08:20.720]  第二個原因
[00:08:20.720 --> 00:08:23.680]  就是驕傲
[00:08:23.680 --> 00:08:27.120]  我們總覺得自己比較可靠不是嗎
[00:08:27.120 --> 00:08:29.760]  特別在Circle Valley的工程師們
[00:08:29.760 --> 00:08:32.240]  我們總覺得我們比較可靠
[00:08:32.240 --> 00:08:33.840]  所以我們口裏說
[00:08:33.840 --> 00:08:35.920]  主的道路高過我們的道路
[00:08:35.920 --> 00:08:37.720]  但我們心裏怎麼想的呢
[00:08:37.720 --> 00:08:41.000]  其實我的道路也不差啦
[00:08:41.000 --> 00:08:42.320]  是的主的道路高過
[00:08:42.320 --> 00:08:45.960]  但是我的道路不差
[00:08:45.960 --> 00:08:47.120]  所以我們
[00:08:47.120 --> 00:08:49.480]  始終還是選擇自己的道路
[00:08:49.480 --> 00:08:50.720]  不是說我們
[00:08:50.720 --> 00:08:52.560]  覺得說神的道路不好
[00:08:52.560 --> 00:08:55.920]  不過我的不差啦
[00:08:55.920 --> 00:09:01.160]  所以我們還是選擇走自己的道路嘛
[00:09:01.160 --> 00:09:02.840]  就好像
[00:09:02.840 --> 00:09:05.400]  有時候我們聽到人做見證
[00:09:05.400 --> 00:09:07.800]  他們因爲停車的技術不大好
[00:09:07.800 --> 00:09:09.840]  所以每一次去Shopping Center的時候
[00:09:09.840 --> 00:09:12.840]  一進停車場一定先禱告
[00:09:12.840 --> 00:09:15.360]  求神爲他們預備一個位置
[00:09:15.360 --> 00:09:17.040]  他們一進停車場就發現
[00:09:17.040 --> 00:09:18.640]  立刻有一輛車就離開
[00:09:18.640 --> 00:09:20.800]  很順利他們停進這個位置上
[00:09:20.800 --> 00:09:23.360]  他們就感謝讚美主
[00:09:23.360 --> 00:09:25.440]  你知道以前每次我聽到這種見證
[00:09:25.440 --> 00:09:27.800]  我都大不以爲然
[00:09:27.800 --> 00:09:32.040]  我心想我們的神又不是停車管理員
[00:09:32.040 --> 00:09:34.920]  你這樣的禱告有用嗎
[00:09:34.920 --> 00:09:36.440]  我還記得有一次在見證會上
[00:09:36.440 --> 00:09:39.640]  我就聽到有人做這樣的見證
[00:09:39.640 --> 00:09:42.120]  我心裏還正在想着說
[00:09:42.120 --> 00:09:45.080]  神又不是停車管理員
[00:09:45.080 --> 00:09:49.120]  忽然間神在我裏面對我說
[00:09:49.120 --> 00:09:54.240]  你怎麼知道我不是停車管理員呢
[00:09:54.240 --> 00:09:56.880]  從來沒想過
[00:09:56.880 --> 00:09:59.360]  神問我說你求過嗎
[00:09:59.360 --> 00:10:01.400]  沒有啊
[00:10:01.400 --> 00:10:03.440]  爲什麼不求呢
[00:10:03.440 --> 00:10:07.280]  因爲我覺得我蠻棒的啊
[00:10:07.280 --> 00:10:10.400]  我覺得我停車沒問題啊
[00:10:10.400 --> 00:10:12.080]  我覺得我很可靠啊
[00:10:12.080 --> 00:10:15.400]  我不需要祈求啊
[00:10:15.400 --> 00:10:18.000]  告訴你在那一剎那
[00:10:18.000 --> 00:10:22.200]  神讓我看見我自己的驕傲
[00:10:22.200 --> 00:10:25.120]  是驕傲
[00:10:25.120 --> 00:10:29.640]  是一種習慣性的依靠自己
[00:10:29.640 --> 00:10:34.680]  攔阻我來經歷神的恩典
[00:10:34.680 --> 00:10:36.840]  聖經講到說
[00:10:36.840 --> 00:10:38.760]  神抵擋驕傲的人
[00:10:38.760 --> 00:10:43.000]  卻賜恩給謙卑的人
[00:10:43.000 --> 00:10:46.160]  一旦你謙卑下來尋求
[00:10:46.160 --> 00:10:49.760]  神就要向你施恩典的
[00:10:49.760 --> 00:10:52.320]  我告訴你從那一天開始
[00:10:52.320 --> 00:10:56.200]  我才發現我們的神不只是停車管理員
[00:10:56.200 --> 00:10:58.200]  他是各行各業的專家耶
[00:10:58.200 --> 00:10:59.680]  Hallelujah
[00:10:59.680 --> 00:11:02.160]  當你在工作上抵報來抵報
[00:11:02.160 --> 00:11:04.120]  卻找不到問題的所在
[00:11:04.120 --> 00:11:08.640]  其實神早就一眼就看見了嘛
[00:11:08.640 --> 00:11:11.040]  只要你謙卑來尋求他
[00:11:11.040 --> 00:11:15.200]  神就樂意成爲你的力量跟幫助的
[00:11:15.200 --> 00:11:16.440]  Amen
[00:11:16.440 --> 00:11:18.520]  所以第一個
[00:11:18.520 --> 00:11:20.760]  你覺得是最簡單
[00:11:20.760 --> 00:11:23.280]  但是最不容易的
[00:11:23.280 --> 00:11:26.040]  把你的需要帶到神的面前
[00:11:26.040 --> 00:11:27.560]  第二
[00:11:27.560 --> 00:11:30.440]  神蹟永遠從你所有的開始
[00:11:30.440 --> 00:11:35.720]  跟你媽說神蹟永遠從你所有的開始
[00:11:35.720 --> 00:11:37.040]  你看見第二節這裏
[00:11:37.040 --> 00:11:40.360]  以麗莎就問這個寡婦一個問題了
[00:11:40.360 --> 00:11:44.680]  她說你告訴我你家裏有什麼
[00:11:44.680 --> 00:11:45.360]  很有意思啊
[00:11:45.360 --> 00:11:47.000]  以麗莎沒有問這個寡婦說
[00:11:47.000 --> 00:11:49.760]  啊你需要什麼
[00:11:49.760 --> 00:11:52.480]  她沒有說你家裏缺乏什麼
[00:11:52.480 --> 00:11:55.920]  如果以麗莎問她說你需要什麼缺乏什麼
[00:11:55.920 --> 00:12:00.520]  我相信那個單子是一長條的
[00:12:00.520 --> 00:12:04.360]  但以麗莎沒有問說你需要什麼你缺乏什麼
[00:12:04.360 --> 00:12:06.520]  反而她問她說
[00:12:06.520 --> 00:12:10.080]  你家裏有什麼
[00:12:10.080 --> 00:12:12.320]  很多時候當我們面對人生困境的時候
[00:12:12.320 --> 00:12:17.480]  我們常常期待外面來的幫助
[00:12:17.480 --> 00:12:21.520]  我們總是期待別人能夠爲我們做些什麼
[00:12:21.520 --> 00:12:25.000]  我們更是期待神能夠爲我們行神蹟
[00:12:25.000 --> 00:12:29.080]  就把我們脫離這一切的苦境
[00:12:29.080 --> 00:12:34.040]  但以麗莎這個問題再一次提醒我們
[00:12:34.040 --> 00:12:37.160]  其實神的神蹟永遠
[00:12:37.160 --> 00:12:41.200]  是從我們所有的事物開始的
[00:12:41.200 --> 00:12:44.120]  就像無比鱷魚的神蹟
[00:12:44.120 --> 00:12:46.320]  你還記得當主耶穌吩咐門徒說
[00:12:46.320 --> 00:12:49.400]  你們要餵飽這五千人的時候
[00:12:49.400 --> 00:12:51.880]  你知道門徒真的遇到一個困境
[00:12:51.880 --> 00:12:55.640]  他們怎麼餵飽這五千人啊
[00:12:55.640 --> 00:13:00.920]  非利他所看見的就是沒有
[00:13:00.920 --> 00:13:05.360]  他所看見的就是他們缺乏所沒有的
[00:13:05.360 --> 00:13:07.080]  所以他怎麼回答耶穌呢
[00:13:07.080 --> 00:13:10.480]  他說主啊這是野地啊
[00:13:10.480 --> 00:13:13.040]  沒有店面
[00:13:13.040 --> 00:13:15.000]  天色已晚
[00:13:15.000 --> 00:13:18.800]  就算有店面沒店開門的啦
[00:13:18.800 --> 00:13:22.640]  就算有店面開門沒錢啦
[00:13:22.640 --> 00:13:27.160]  你二十兩銀子都沒有你叫我們怎麼辦呢
[00:13:27.160 --> 00:13:30.120]  我們看見非利所看見的是沒有
[00:13:30.120 --> 00:13:31.960]  什麼都沒有
[00:13:31.960 --> 00:13:34.360]  一籌莫展
[00:13:34.360 --> 00:13:39.200]  可另外一個門徒安德烈剛好相反
[00:13:39.200 --> 00:13:40.760]  他看見什麼
[00:13:40.760 --> 00:13:43.680]  他看見他們說有的
[00:13:43.680 --> 00:13:47.680]  所以他把一個孩子帶到耶穌面前
[00:13:47.680 --> 00:13:50.600]  他跟耶穌說我們這裏有一個孩子
[00:13:50.600 --> 00:13:54.200]  他帶了無比鱷魚來
[00:13:54.200 --> 00:13:57.240]  這個孩子就把這無比鱷魚獻給主耶穌
[00:13:57.240 --> 00:14:02.200]  耶穌就用這無比鱷魚行了神蹟
[00:14:02.200 --> 00:14:05.120]  第二點今天當我們在面對困境的時候
[00:14:05.120 --> 00:14:07.120]  如果我們只是看見
[00:14:07.120 --> 00:14:10.160]  我們所沒有的所缺乏的事物的時候
[00:14:10.160 --> 00:14:16.600]  我告訴你我們的一生就會像非利一樣一籌莫展
[00:14:16.600 --> 00:14:19.760]  但什麼時候我們能像安德烈
[00:14:19.760 --> 00:14:22.160]  能看見我們所有的
[00:14:22.160 --> 00:14:25.520]  而獻上我們所有的給主耶穌使用的時候
[00:14:25.520 --> 00:14:31.800]  神就能夠使用我們所有的來成爲神蹟
[00:14:31.800 --> 00:14:33.880]  所以今天若是我們期待
[00:14:33.880 --> 00:14:37.280]  神在我們困境當中我們可以開路的話
[00:14:37.280 --> 00:14:39.880]  我們要求神先開我們的眼睛
[00:14:39.880 --> 00:14:41.960]  來看見我們所有的
[00:14:41.960 --> 00:14:45.960]  而不是看我們所沒有的
[00:14:45.960 --> 00:14:49.320]  而當我們把我們所有的獻上給神的時候
[00:14:49.320 --> 00:14:53.240]  神就能夠使用我們所有的成爲神蹟的
[00:14:53.240 --> 00:14:55.280]  Amen
[00:14:55.280 --> 00:14:58.560]  韓國趙文基牧師是一位非常出名的牧者
[00:14:58.560 --> 00:15:04.280]  他一生當中也經歷過許多的神蹟起事
[00:15:04.280 --> 00:15:07.720]  在60年代他要開始一個教會的時候
[00:15:07.720 --> 00:15:13.480]  神很特別的啓示他就是要成立小主教會
[00:15:13.480 --> 00:15:16.360]  就是要興起平信徒
[00:15:16.360 --> 00:15:20.160]  來做牧養的工作來建立教會
[00:15:20.160 --> 00:15:21.440]  他很興奮
[00:15:21.440 --> 00:15:23.720]  領受這個意向
[00:15:23.720 --> 00:15:27.040]  他就向當時的會衆呼召弟兄們
[00:15:27.040 --> 00:15:30.800]  起來擔任小組長的工作
[00:15:30.800 --> 00:15:32.480]  可當他這樣呼召的時候
[00:15:32.480 --> 00:15:36.440]  竟然沒有一個弟兄響應他的呼召
[00:15:36.440 --> 00:15:36.840]  爲什麼
[00:15:36.840 --> 00:15:41.320]  因爲當時韓國在60年代非常的貧窮
[00:15:41.320 --> 00:15:45.960]  所有的男人都必須要非常殷勤的工作
[00:15:45.960 --> 00:15:49.680]  而且不只有一個job 兩個job
[00:15:49.680 --> 00:15:52.160]  才能夠養家餬口
[00:15:52.160 --> 00:15:58.240]  根本沒有辦法再有多餘的時間來服侍神
[00:15:58.240 --> 00:15:59.520]  他就來到神的面前說
[00:15:59.520 --> 00:16:00.800]  主啊
[00:16:00.800 --> 00:16:03.280]  你叫我建立小主教會
[00:16:03.280 --> 00:16:07.760]  但問題是沒有一個弟兄願意做小組長
[00:16:07.760 --> 00:16:09.200]  神就問他說
[00:16:09.200 --> 00:16:10.200]  你沒有弟兄呢
[00:16:10.200 --> 00:16:11.920]  你有什麼呢
[00:16:11.920 --> 00:16:12.760]  他想想呢
[00:16:12.760 --> 00:16:17.280]  我有姐妹 很多姐妹
[00:16:17.280 --> 00:16:18.000]  神就對他說
[00:16:18.000 --> 00:16:21.600]  那你就興起姐妹來做小組長啊
[00:16:21.600 --> 00:16:22.400]  他就對神說
[00:16:22.400 --> 00:16:24.760]  神啊 這成何體統啊
[00:16:24.760 --> 00:16:27.920]  因爲在當時的韓國是非常保守的社會
[00:16:27.920 --> 00:16:31.720]  姐妹是絕對不可能起來做帶領工作的
[00:16:31.720 --> 00:16:33.560]  成何體統
[00:16:33.560 --> 00:16:35.680]  所以就斥責那個在他裏面的聲音
[00:16:35.680 --> 00:16:40.040]  他覺得這個聲音一定是從美國魔鬼來的聲音
[00:16:40.040 --> 00:16:43.240]  斥責美國魔鬼
[00:16:43.240 --> 00:16:46.160]  可沒想到神就提醒他
[00:16:46.160 --> 00:16:47.760]  神提醒他
[00:16:47.760 --> 00:16:52.600]  想想看主耶穌的肉身是從誰而生的
[00:16:52.600 --> 00:16:55.240]  瑪利亞 姐妹啊
[00:16:55.240 --> 00:16:58.880]  請問耶穌在地上最常去的家庭是誰的家庭啊
[00:16:58.880 --> 00:17:01.920]  瑪達 瑪利亞 姐妹啊
[00:17:01.920 --> 00:17:04.240]  請問耶穌進入定十字架的時候
[00:17:04.240 --> 00:17:06.840]  是誰在十字架下面啊
[00:17:06.840 --> 00:17:09.320]  弟兄們早就逃光了
[00:17:09.320 --> 00:17:11.480]  全是姐妹啊
[00:17:11.480 --> 00:17:14.680]  請問耶穌從十里腹後第一個向誰顯現啊
[00:17:14.680 --> 00:17:17.840]  瑪達 瑪利亞 又是姐妹啊
[00:17:17.840 --> 00:17:19.680]  他恍然大悟
[00:17:19.680 --> 00:17:21.080]  從那天開始
[00:17:21.080 --> 00:17:25.640]  他就興起姐妹做小組長來建立教會
[00:17:25.640 --> 00:17:26.960]  從那一天開始
[00:17:26.960 --> 00:17:28.920]  他的教會快速成長
[00:17:28.920 --> 00:17:30.720]  後來成爲全世界最大的教會
[00:17:30.720 --> 00:17:34.920]  哈利路亞
[00:17:34.920 --> 00:17:40.440]  神蹟永遠從你所有的開始
[00:17:40.440 --> 00:17:42.800]  就像這位寡婦一樣
[00:17:42.800 --> 00:17:45.800]  當伊麗莎問他說你家裏有什麼
[00:17:45.800 --> 00:17:46.960]  哼哼 換了我們了
[00:17:46.960 --> 00:17:48.480]  伊麗莎說什麼都沒有啦
[00:17:48.480 --> 00:17:49.960]  什麼有什麼
[00:17:49.960 --> 00:17:51.080]  不然我幹嘛來找你
[00:17:51.080 --> 00:17:53.440]  沒有
[00:17:53.440 --> 00:17:56.840]  但我們看見這位寡婦沒有這樣回答
[00:17:56.840 --> 00:17:59.240]  她說她看見她有的
[00:17:59.240 --> 00:18:01.120]  她不是看見她沒有的
[00:18:01.120 --> 00:18:02.160]  她怎麼回答
[00:18:02.160 --> 00:18:04.960]  她說我只有一瓶油
[00:18:04.960 --> 00:18:06.000]  雖然什麼都沒有
[00:18:06.000 --> 00:18:09.520]  但是我有一瓶油
[00:18:09.520 --> 00:18:13.520]  雖然從人的角度來講一瓶油算得什麼呢
[00:18:13.520 --> 00:18:17.960]  但當她把這一瓶油獻上給神來使用的時候
[00:18:17.960 --> 00:18:24.360]  這一瓶油後來就成爲神機的器皿了
[00:18:24.360 --> 00:18:29.920]  所以神機永遠從你所有的開始
[00:18:29.920 --> 00:18:31.080]  第三
[00:18:31.080 --> 00:18:32.280]  要順從神的指引
[00:18:32.280 --> 00:18:36.000]  跟你們說要順從神的指引
[00:18:36.000 --> 00:18:40.640]  每個神機都是有神的指引的
[00:18:40.640 --> 00:18:43.960]  你還記得在加拿大婚宴的時候
[00:18:43.960 --> 00:18:46.640]  耶穌用水變成酒
[00:18:46.640 --> 00:18:49.760]  耶穌很清楚地有指引
[00:18:49.760 --> 00:18:54.000]  指引那些僕人要把水倒進石缸裏面
[00:18:54.000 --> 00:18:57.520]  再從石缸把水舀出來送到管宴席那裏
[00:18:57.520 --> 00:19:00.640]  有一個指引的
[00:19:00.640 --> 00:19:02.120]  在五品二魚
[00:19:02.120 --> 00:19:04.480]  衛寶五千的神機裏面
[00:19:04.480 --> 00:19:06.800]  主耶穌也是有指引的
[00:19:06.800 --> 00:19:08.920]  主耶穌吩咐門徒們
[00:19:08.920 --> 00:19:10.800]  要把餅分給衆人
[00:19:10.800 --> 00:19:15.160]  而且衆人要繼續傳遞下去
[00:19:15.160 --> 00:19:16.880]  同樣在今天這段聖經當中
[00:19:16.880 --> 00:19:21.960]  以利沙吩咐這位寡婦要去向靈社借空的器皿
[00:19:21.960 --> 00:19:26.440]  而且把油倒在這個器皿的裏面
[00:19:26.440 --> 00:19:31.080]  雖然這些指引從人的角度來講都叫人想不通
[00:19:31.080 --> 00:19:33.720]  不知道爲什麼要這樣做
[00:19:33.720 --> 00:19:38.600]  可是我告訴你當這些人實際地順從神的指引的時候
[00:19:38.600 --> 00:19:42.000]  神機就會發生了
[00:19:42.000 --> 00:19:44.080]  當然你會問說牧師啊
[00:19:44.080 --> 00:19:49.000]  那我怎麼知道神在哪些事情上會指引我呢
[00:19:49.000 --> 00:19:50.400]  兩方面
