
[00:00:00.000 --> 00:00:09.000]  我想問大家,你們信了耶穌多久,回到教會多久?
[00:11:54.000 --> 00:12:07.000]  並且在28章裡說得很清楚,你們要先履行這個使命,然後上帝就與我們同在。
[00:12:07.000 --> 00:12:14.000]  大使命之所以大,是因為這是這位大君王所頒布的命令,
[00:12:14.000 --> 00:12:22.000]  也是因為他是對我們所有人來說的,不只是對那11個門徒。
[00:12:22.000 --> 00:12:31.000]  但是今天我們其實很容易找到很多理由使我們自生自愛。
[00:12:31.000 --> 00:12:38.000]  我們會說我們忙,我們不熟悉聖經,我們沒有口才,不懂得說,
[00:12:38.000 --> 00:12:43.000]  但是這個大使命的廣泛性卻是提醒我們,
[00:12:43.000 --> 00:12:49.000]  這個使命不是給某些人,而是給我們所有人,每一個信耶穌的人,
[00:12:49.000 --> 00:12:53.000]  無論我們恩賜才幹有多少,我們都要堅擔這個使命。
[00:12:53.000 --> 00:12:59.000]  而且無論我們去到哪裡,在教會以外,教會以內,
[00:12:59.000 --> 00:13:04.000]  我們都是耶穌的門徒,都要履行這個大使命。
[00:13:04.000 --> 00:13:11.000]  有些基督徒曾經很投入在教會的生活裡面,
[00:13:11.000 --> 00:13:17.000]  但是因著某些原因對教會失望,對人失望。
[00:13:17.000 --> 00:13:25.000]  自此之後就不再投入在教會,變成一個過客,聚會完了就離開。
[00:13:25.000 --> 00:13:36.000]  這個情況其實在這幾年是變得嚴重了。
[00:13:36.000 --> 00:13:42.000]  所以才有剛才那間Flow Church流唐教會的出現。
[00:13:42.000 --> 00:13:48.000]  而令我感到愕然的是,一位我很欣賞的基督徒學者,
[00:13:48.000 --> 00:13:53.000]  原來也曾經有離開教會的經歷,
[00:13:53.000 --> 00:13:58.000]  他在雨傘運動之後離開了自己的教會。
[00:13:58.000 --> 00:14:09.000]  這位就是羅炳祥博士,他是浸會大學的中哲系教授,
[00:14:09.000 --> 00:14:13.000]  他也是一位研究基督教倫理的學者。
[00:14:13.000 --> 00:14:21.000]  在幾個星期前的時代論壇刊登了一篇他的專訪,
[00:14:21.000 --> 00:14:26.000]  原來羅博士的教會是在旺角,
[00:14:26.000 --> 00:14:32.000]  在雨傘運動的時候,他的教會就在佔領區的旁邊。
[00:14:32.000 --> 00:14:39.000]  而教會當時一直沒有為香港來禱告,
[00:14:39.000 --> 00:14:46.000]  更加沒有為這個前所未有的局面來禱告。
[00:14:46.000 --> 00:14:52.000]  羅博士雖然在教會工作了很久,也曾經做過七年的執事,
[00:14:52.000 --> 00:14:56.000]  但他對教會這樣的處理其實也很失望,
[00:14:56.000 --> 00:15:02.000]  他覺得教會是離地,於是他就不辭而別,
[00:15:02.000 --> 00:15:05.000]  在2015年初他離開教會,
[00:15:05.000 --> 00:15:10.000]  足足有一年的時間,教會沒有人來找他,
[00:15:10.000 --> 00:15:13.000]  沒有打過一個電話給他,
[00:15:13.000 --> 00:15:21.000]  只是有幾個人透過他的太太來問候他幾句。
[00:15:21.000 --> 00:15:29.000]  一年後,羅博士在紀念雨傘運動一周年的陪寧會上,
[00:15:29.000 --> 00:15:32.000]  他見到教會的一位姊妹,
[00:15:32.000 --> 00:15:36.000]  他才發覺原來除了她之外,
[00:15:36.000 --> 00:15:41.000]  其實也有其他人是不滿教會的。
[00:15:41.000 --> 00:15:44.000]  於是他有一個感動,
[00:15:44.000 --> 00:15:49.000]  他很想要去牧養這些離開教會的信徒,
[00:15:49.000 --> 00:15:52.000]  這些迷失的信徒,
[00:15:52.000 --> 00:15:56.000]  於是他就重返自己的教會,
[00:15:56.000 --> 00:15:59.000]  他組織了一個讀書小組,
[00:15:59.000 --> 00:16:01.000]  大概有十個人左右,
[00:16:01.000 --> 00:16:06.000]  一起去讀書籍和文章,又去討論,
[00:16:06.000 --> 00:16:08.000]  討論完之後有行動的,
[00:16:08.000 --> 00:16:12.000]  他們試過和教會的牧者商量,
[00:16:12.000 --> 00:16:21.000]  要將關於香港的事,關於社會的事加入在代討事項裡面。
[00:16:21.000 --> 00:16:25.000]  他們又曾經發起了祈禱會,
[00:16:25.000 --> 00:16:32.000]  請大兄姊妹一起為教會,香港,中國和世界來祈禱。
[00:16:32.000 --> 00:16:39.000]  而自此之後,那些會友變得積極了,
[00:16:39.000 --> 00:16:43.000]  大家更加投入教會。
[00:16:43.000 --> 00:16:47.000]  羅博士的見證其實提醒我們,
[00:16:47.000 --> 00:16:53.000]  世上會有很多人和事都會令我們失望,
[00:16:53.000 --> 00:16:58.000]  但這不是構成我們逃兵的理由。
[00:16:58.000 --> 00:17:03.000]  主耶穌所頒佈的大使命是給我們每一個信祂的人,
[00:17:03.000 --> 00:17:05.000]  無論我們在哪裡,
[00:17:05.000 --> 00:17:09.000]  在教會內,還是在教會外,
[00:17:09.000 --> 00:17:14.000]  我們都要繼續去承擔這個使命。
[00:17:14.000 --> 00:17:16.000]  可能我們會見到在教會裡面,
[00:17:16.000 --> 00:17:18.000]  或者社會上面,
[00:17:18.000 --> 00:17:22.000]  有很多不對勁的事,
[00:17:22.000 --> 00:17:24.000]  但我們不要只得說,
[00:17:24.000 --> 00:17:26.000]  不是不讓你們說,
[00:17:26.000 --> 00:17:28.000]  我們有智慧的人都會明白,
[00:17:28.000 --> 00:17:31.000]  越禁聲就是越發聲,
[00:17:31.000 --> 00:17:34.000]  不是不讓說,我們可以說,可以提意見,
[00:17:34.000 --> 00:17:36.000]  但不要只得說,
[00:17:36.000 --> 00:17:38.000]  我們要有行動,
[00:17:38.000 --> 00:17:42.000]  那個行動就是我們要起來,
[00:17:42.000 --> 00:17:45.000]  我們坐言起行,
[00:17:45.000 --> 00:17:50.000]  一手一起幫助改善問題,
[00:17:50.000 --> 00:17:53.000]  而不是只得說,只得心切,
[00:17:53.000 --> 00:17:55.000]  說得多,又沒有行動,
[00:17:55.000 --> 00:17:57.000]  其實就會變成是非,
[00:17:57.000 --> 00:18:01.000]  是無補於事。
[00:18:01.000 --> 00:18:04.000]  大使命除了大之外,
[00:18:04.000 --> 00:18:10.000]  它的內容的重點又是什麼呢?
[00:18:10.000 --> 00:18:13.000]  在這兩節聖經裡面,
[00:18:13.000 --> 00:18:15.000]  只有一個動詞,
[00:18:15.000 --> 00:18:18.000]  大家知不知道是哪個動詞呢?
[00:18:18.000 --> 00:18:20.000]  就是紅色的,
[00:18:20.000 --> 00:18:22.000]  使人作我的門徒,
[00:18:22.000 --> 00:18:26.000]  兩節聖經裡面只有這個動詞,
[00:18:26.000 --> 00:18:31.000]  其他的去、施洗、教訓其實是分詞,
[00:18:31.000 --> 00:18:33.000]  意思就是說,
[00:18:33.000 --> 00:18:36.000]  這三個分詞是要解釋
[00:18:36.000 --> 00:18:42.000]  如何使人作門徒,
[00:18:42.000 --> 00:18:45.000]  換言之,大使命的重中之重,
[00:18:45.000 --> 00:18:48.000]  就是使人作門徒,
[00:18:48.000 --> 00:18:51.000]  而完成這個使命的方法,
[00:18:51.000 --> 00:18:56.000]  就是去、施洗和教訓。
[00:18:56.000 --> 00:19:00.000]  更清楚地說,
[00:19:00.000 --> 00:19:03.000]  大使命的重點,
[00:19:03.000 --> 00:19:06.000]  就是要教導和栽培,
[00:19:06.000 --> 00:19:08.000]  使人成為門徒,
[00:19:08.000 --> 00:19:12.000]  而不是報道和猜拳。
[00:19:12.000 --> 00:19:14.000]  報道猜拳的工作,
[00:19:14.000 --> 00:19:19.000]  只是整個使命的其中一部分,
[00:19:19.000 --> 00:19:21.000]  我們傳了福音,
[00:19:21.000 --> 00:19:23.000]  那些人相信了,
[00:19:23.000 --> 00:19:25.000]  我們還要栽培他們,建立他們,
[00:19:25.000 --> 00:19:26.000]  使他們成為門徒,
[00:19:26.000 --> 00:19:28.000]  然後讓他們自己成為師父,
[00:19:28.000 --> 00:19:30.000]  栽培其他的門徒,
[00:19:30.000 --> 00:19:33.000]  這才是完整的大使命。
[00:19:33.000 --> 00:19:35.000]  當然我這樣說,
[00:19:35.000 --> 00:19:37.000]  不是叫大家不要去傳福音,
[00:19:37.000 --> 00:19:39.000]  特別是不要忘記,
[00:19:39.000 --> 00:19:42.000]  兩個星期之後教會會發生什麼事,
[00:19:42.000 --> 00:19:43.000]  福音主日,
[00:19:43.000 --> 00:19:45.000]  福音主日完了之後,
[00:19:45.000 --> 00:19:49.000]  婦女團有個獎勵評鑑證分享會,
[00:19:49.000 --> 00:19:50.000]  我不說這些,
[00:19:50.000 --> 00:19:53.000]  傳道部和婦女團就會罵我,
[00:19:53.000 --> 00:19:55.000]  所以我也要賣廣告。
[00:19:55.000 --> 00:19:59.000]  我們要邀請微信的朋友來參加,
[00:19:59.000 --> 00:20:02.000]  我們也要為這些聚會活動來禱告,
[00:20:02.000 --> 00:20:04.000]  不過,
[00:20:04.000 --> 00:20:07.000]  要衡量一間教會是否有效的,
[00:20:07.000 --> 00:20:09.000]  來履行大使命,
[00:20:09.000 --> 00:20:12.000]  不是看這間教會有多少這樣的活動,
[00:20:12.000 --> 00:20:15.000]  或者有多少人來聚會,
[00:20:15.000 --> 00:20:17.000]  而是要看這間教會,
[00:20:17.000 --> 00:20:22.000]  有多少是真正的門徒,
[00:20:22.000 --> 00:20:24.000]  門徒的意義是什麼呢?
[00:20:24.000 --> 00:20:27.000]  怎樣才算真正的門徒呢?
[00:20:27.000 --> 00:20:29.000]  有人說,
[00:20:29.000 --> 00:20:31.000]  教會裡面,
[00:20:31.000 --> 00:20:33.000]  信徒多,
[00:20:33.000 --> 00:20:36.000]  門徒少,
[00:20:36.000 --> 00:20:40.000]  大家同不同意嗎?
[00:20:40.000 --> 00:20:42.000]  這是事實。
[00:20:42.000 --> 00:20:44.000]  這樣分辨的意思是,
[00:20:44.000 --> 00:20:49.000]  門徒比信徒更衛生。
[00:20:49.000 --> 00:20:50.000]  教會裡面,
[00:20:50.000 --> 00:20:51.000]  這是事實,
[00:20:51.000 --> 00:20:55.000]  衛生的人總比不衛生的人多。
[00:20:55.000 --> 00:20:56.000]  不過,
[00:20:56.000 --> 00:21:00.000]  聖經裡面是否真的這樣分辨呢?
[00:21:00.000 --> 00:21:04.000]  是否真的有信徒和門徒的分別呢?
[00:21:04.000 --> 00:21:09.000]  是否聖經裡面有提及過這樣分辨呢?
[00:21:09.000 --> 00:21:15.000]  門徒這個字在《新約聖經》裡面出現過二百六十次,
[00:21:15.000 --> 00:21:21.000]  全部都出現在四卷呼音書和詩團傳,
[00:21:21.000 --> 00:21:28.000]  裡面主要是指那十二個門徒。
[00:21:28.000 --> 00:21:33.000]  而信徒這個字,原文的意思是指「相信的」,
[00:21:33.000 --> 00:21:38.000]  中文聖經翻譯為「信」、「信心」或者「信德」。
[00:21:38.000 --> 00:21:43.000]  只有五次被翻譯為「信徒」。
[00:21:43.000 --> 00:21:48.000]  而英文聖經裡面更加沒有出現過「信徒」這個字。
[00:21:48.000 --> 00:21:53.000]  原文聖經也沒有「信徒」這個字。
[00:21:53.000 --> 00:21:54.000]  換言之,
[00:21:54.000 --> 00:21:59.000]  聖經並沒有將信耶穌的人分為「信徒」或「門徒」。
[00:21:59.000 --> 00:22:03.000]  所有信耶穌的人都是「門徒」。
[00:22:03.000 --> 00:22:06.000]  意思是學生、學習者。
[00:22:06.000 --> 00:22:08.000]  學習什麼?學習誰?
[00:22:08.000 --> 00:22:10.000]  孝法基督。
[00:22:10.000 --> 00:22:12.000]  如何孝法?
[00:22:12.000 --> 00:22:18.000]  就是去受洗和教訓人,
[00:22:18.000 --> 00:22:22.000]  遵守耶穌的吩咐和教導。
[00:22:22.000 --> 00:22:25.000]  也就是說,除非我們不信,
[00:22:25.000 --> 00:22:29.000]  一旦信了耶穌,我們就要孝法基督,
[00:22:29.000 --> 00:22:31.000]  以祂的生命為榜樣,
[00:22:31.000 --> 00:22:36.000]  孝法基督也可以作別人的「師父」。
