
[00:00:00.000 --> 00:00:04.940]  大家和我一起祈禱,我們一起預備思想聖經的說話
[00:06:18.080 --> 00:06:20.960]  祂沒有能力和權柄
[00:06:20.960 --> 00:06:24.000]  因此祂能夠幫助你
[00:06:24.000 --> 00:06:26.920]  當然如果祂只是有能力
[00:06:26.920 --> 00:06:28.440]  祂不愛護你
[00:06:28.440 --> 00:06:30.680]  你也不要期望什麼
[00:06:30.680 --> 00:06:34.000]  但是一位天上的父親
[00:06:34.000 --> 00:06:35.040]  祂有能力
[00:06:35.040 --> 00:06:36.640]  又帶著慈愛
[00:06:36.640 --> 00:06:39.040]  去聽你的祈禱
[00:06:39.040 --> 00:06:40.320]  所以弟兄姊妹當你祈禱的時候
[00:06:40.320 --> 00:06:43.000]  你說天父啊
[00:06:43.000 --> 00:06:45.800]  你接著就可以帶著一份信心
[00:06:45.800 --> 00:06:50.520]  知道祂會有能力聽你的祈禱
[00:06:50.520 --> 00:06:52.920]  賜福你的祈禱
[00:06:52.920 --> 00:06:54.320]  主耶穌說你們祈禱的時候
[00:06:54.320 --> 00:06:56.360]  要向天父祈禱
[00:06:56.360 --> 00:06:59.800]  願人都尊你的名為聖
[00:06:59.800 --> 00:07:02.160]  這個禱告其實也教導我們
[00:07:02.160 --> 00:07:04.840]  我們禱告的重心在哪裡
[00:07:04.840 --> 00:07:06.760]  或者說我們人生追求的
[00:07:06.760 --> 00:07:10.160]  重要的關注是什麼
[00:07:10.160 --> 00:07:11.280]  關注什麼
[00:07:11.280 --> 00:07:14.400]  關注就是願神的名被尊為聖
[00:07:14.400 --> 00:07:15.800]  在你的身上
[00:07:15.800 --> 00:07:19.240]  在你周圍的環境中被尊為聖
[00:07:19.240 --> 00:07:20.600]  《教育聖經》裡面有提到
[00:07:20.600 --> 00:07:22.160]  很多神的子民
[00:07:22.160 --> 00:07:24.880]  他們向上得罪神
[00:07:24.880 --> 00:07:26.080]  其中一件事情就是
[00:07:26.080 --> 00:07:28.320]  褻瀆神的名
[00:07:28.320 --> 00:07:30.440]  羞辱神的名
[00:07:30.440 --> 00:07:32.040]  主耶穌教導我們祈禱的時候
[00:07:32.040 --> 00:07:36.400]  就強調你們要尊主的名為聖
[00:07:36.400 --> 00:07:39.240]  也就是說你要去榮耀你的上帝
[00:07:39.240 --> 00:07:41.240]  你所作所行的事情
[00:07:41.240 --> 00:07:43.920]  是榮耀上帝的
[00:07:43.920 --> 00:07:49.320]  前兩天我自己桌上有一個日曆
[00:07:49.320 --> 00:07:50.840]  是每日一張紙
[00:07:50.840 --> 00:07:52.360]  每一次每一張紙
[00:07:52.360 --> 00:07:55.800]  有一句金句再加一句話
[00:07:55.800 --> 00:07:57.760]  我看的時候剛剛看到
[00:07:57.760 --> 00:07:59.720]  一句很特別的話說
[00:07:59.720 --> 00:08:05.600]  他說我們受造是要榮耀上帝
[00:08:05.600 --> 00:08:09.040]  你和我被神所拯救
[00:08:09.040 --> 00:08:10.840]  有一個很重要的目的
[00:08:10.840 --> 00:08:15.520]  讓我們能夠榮耀一位創造我們的上帝
[00:08:15.520 --> 00:08:16.760]  所以聖經
[00:08:16.760 --> 00:08:19.040]  你會記得哥倫多前書十章說
[00:08:19.040 --> 00:08:21.280]  我們或吃或喝
[00:08:21.280 --> 00:08:22.760]  無論作什麼
[00:08:22.760 --> 00:08:27.640]  都是為榮耀神而行
[00:08:27.640 --> 00:08:28.680]  人生的目的
[00:08:28.680 --> 00:08:30.920]  是讓你這個蒙恩的人
[00:08:30.920 --> 00:08:33.560]  被神所做的人所作的事情
[00:08:33.560 --> 00:08:35.760]  可以榮耀上帝
[00:08:35.760 --> 00:08:36.680]  所以你的祈禱
[00:08:36.680 --> 00:08:37.920]  也是這樣來祈禱
[00:08:37.920 --> 00:08:42.240]  讓我今天所做的事情榮耀你
[00:08:42.240 --> 00:08:45.840]  讓我教會所做的事情榮耀你
[00:08:45.840 --> 00:08:48.640]  如果有些事情關乎你的工作
[00:08:48.640 --> 00:08:50.200]  你覺得很困擾
[00:08:50.200 --> 00:08:52.440]  換了一個新老闆
[00:08:52.440 --> 00:08:57.440]  也不知道會不會給我很多苦頭
[00:08:57.440 --> 00:08:58.880]  你為你的公司祈禱
[00:08:58.880 --> 00:09:02.080]  可以放心把事情交給神
[00:09:02.080 --> 00:09:03.480]  但其中一個重點
[00:09:03.480 --> 00:09:05.520]  你更加要留意的就是
[00:09:05.520 --> 00:09:10.080]  神求你讓我在公司裡我可以榮耀你
[00:09:10.080 --> 00:09:12.800]  就算老闆繼續這樣
[00:09:12.800 --> 00:09:14.960]  情況沒有改變
[00:09:14.960 --> 00:09:16.840]  但讓我在過程中
[00:09:16.840 --> 00:09:20.160]  我仍然可以尊你名為聖
[00:09:20.160 --> 00:09:22.120]  這是你的祈禱
[00:09:22.120 --> 00:09:24.120]  不單是想到我怎樣能夠
[00:09:24.120 --> 00:09:27.440]  所謂「吹吉避凶」
[00:09:27.440 --> 00:09:28.160]  很多人都以為
[00:09:28.160 --> 00:09:30.120]  祈禱當然要好一點
[00:09:30.120 --> 00:09:32.960]  不要有那麼多苦難
[00:09:32.960 --> 00:09:34.920]  但你發覺上帝很多時候
[00:09:34.920 --> 00:09:38.040]  是容許苦難繼續在你身上
[00:09:38.040 --> 00:09:41.280]  但透過你在過程中所經歷的苦難
[00:09:41.280 --> 00:09:44.040]  得著磨練
[00:09:44.040 --> 00:09:48.640]  而你在當中也可以繼續尊榮上帝
[00:09:48.640 --> 00:09:49.680]  所以你的禱告裡面
[00:09:49.680 --> 00:09:50.960]  常常這樣來祈禱
[00:09:50.960 --> 00:09:55.600]  神讓我可以在這件事上能夠榮耀你
[00:09:55.600 --> 00:09:57.440]  或者你要做一些決定
[00:09:57.440 --> 00:10:01.440]  究竟這件事情應不應該做呢
[00:10:01.440 --> 00:10:03.160]  你求神給你大靈
[00:10:03.160 --> 00:10:04.600]  但同時你記得
[00:10:04.600 --> 00:10:06.760]  神啊,如果這件事情
[00:10:06.760 --> 00:10:08.960]  如果我做會羞辱你的
[00:10:08.960 --> 00:10:11.440]  你不要讓我做
[00:10:11.440 --> 00:10:13.320]  如果這件事情很艱難
[00:10:13.320 --> 00:10:15.520]  不過我知道是你要我做的
[00:10:15.520 --> 00:10:16.840]  是可以榮耀你的
[00:10:16.840 --> 00:10:18.200]  你給我膽量
[00:10:18.200 --> 00:10:20.400]  我就去做
[00:10:20.400 --> 00:10:22.440]  同樣都是一個很清楚的目的
[00:10:22.440 --> 00:10:23.880]  讓我所做一切
[00:10:23.880 --> 00:10:28.840]  可以尊主的名為聖
[00:10:28.840 --> 00:10:30.880]  第二,聖經再說
[00:10:30.880 --> 00:10:31.840]  大家都會留意到
[00:10:31.840 --> 00:10:33.480]  然後聖經馬上就說
[00:10:33.480 --> 00:10:35.920]  願你的國降臨
[00:10:35.920 --> 00:10:37.600]  願你的旨意行在地上
[00:10:37.600 --> 00:10:40.200]  如同行在天上
[00:10:40.200 --> 00:10:41.400]  願主的名為聖
[00:10:41.400 --> 00:10:43.720]  同樣願主的國降臨
[00:10:43.720 --> 00:10:46.000]  你記得聖經馬太福音第六章
[00:10:46.000 --> 00:10:48.920]  主耶穌教導門徒祈禱的時候就說
[00:10:48.920 --> 00:10:52.200]  你們不要為生活的需要來憂慮
[00:10:52.200 --> 00:10:54.040]  吃什麼喝什麼
[00:10:54.040 --> 00:10:56.760]  那些事情不需要掛心的
[00:10:56.760 --> 00:10:59.640]  因為你所需要的事情
[00:10:59.640 --> 00:11:02.640]  天父已經知道
[00:11:02.640 --> 00:11:03.880]  他會留意你的需要
[00:11:03.880 --> 00:11:05.960]  他會供應你的需要
[00:11:05.960 --> 00:11:08.480]  不要為這些事情擔憂
[00:11:08.480 --> 00:11:12.320]  哪些人才會為生活所需的事情擔憂呢
[00:11:12.320 --> 00:11:13.960]  聖經說是那些愛邦人
[00:11:13.960 --> 00:11:15.840]  是那些未曾認識神
[00:11:15.840 --> 00:11:18.040]  沒有天父的人
[00:11:18.040 --> 00:11:20.160]  他們會靠著自己
[00:11:20.160 --> 00:11:21.840]  來給自己安全
[00:11:21.840 --> 00:11:23.080]  給自己供應
[00:11:23.080 --> 00:11:27.080]  那些人會尋求這些事情
[00:11:27.080 --> 00:11:28.280]  但是你有天父
[00:11:28.280 --> 00:11:29.600]  所以你不需要擔憂
[00:11:29.600 --> 00:11:32.200]  不需要為這些事情來掛慮
[00:11:32.200 --> 00:11:35.600]  但是反而你要先求
[00:11:35.600 --> 00:11:36.560]  大家知道了
[00:11:36.560 --> 00:11:41.000]  神的國和神的義
[00:11:41.000 --> 00:11:43.240]  什麼叫做先求神的國
[00:11:43.240 --> 00:11:45.440]  怎樣求神的國臨在呢
[00:11:45.440 --> 00:11:50.720]  如果大家或者你回到十一章後面
[00:11:50.720 --> 00:11:52.160]  先就提一件事情
[00:11:52.160 --> 00:11:55.240]  十一章的二十節
[00:11:55.240 --> 00:11:56.880]  當時耶穌在他們中間
[00:11:56.880 --> 00:12:01.040]  帶著能力趕走那些污鬼
[00:12:01.040 --> 00:12:03.240]  但是他們以為是人做的事情
[00:12:03.240 --> 00:12:06.240]  他靠著撒旦的力量來趕鬼
[00:12:06.240 --> 00:12:08.840]  但耶穌就在二十節說
[00:12:08.840 --> 00:12:12.440]  我若靠著神的能力趕鬼
[00:12:12.440 --> 00:12:17.640]  這就是神的國臨到你們了
[00:12:17.640 --> 00:12:19.120]  如果靠著神的能力
[00:12:19.120 --> 00:12:23.520]  意味著人全心的來去依靠主
[00:12:23.520 --> 00:12:26.360]  然後他仰望上帝的工作
[00:12:26.360 --> 00:12:29.600]  神的能力在當中彰顯出來
[00:12:29.600 --> 00:12:32.960]  神的國就臨在了
[00:12:32.960 --> 00:12:35.680]  神的權能 神的作為
[00:12:35.680 --> 00:12:38.880]  在當中彰顯出來
[00:12:38.880 --> 00:12:40.640]  當然所說的同時講述到
[00:12:40.640 --> 00:12:44.800]  當人尊主為神
[00:12:44.800 --> 00:12:46.080]  去尊重祂
[00:12:46.080 --> 00:12:47.240]  祂是掌權的
[00:12:47.240 --> 00:12:48.240]  去依靠祂
[00:12:48.240 --> 00:12:50.200]  祂是王
[00:12:50.200 --> 00:12:52.440]  同時去聽從祂的旨意
[00:12:52.440 --> 00:12:53.880]  所以在下面你會記得
[00:12:53.880 --> 00:12:55.440]  願祢的旨意行在地上
[00:12:55.440 --> 00:12:57.320]  如同行在天上
[00:12:57.320 --> 00:12:59.840]  同時是在說你知道
[00:12:59.840 --> 00:13:02.560]  按照神的旨意來生活
[00:13:02.560 --> 00:13:04.800]  承認祂是王 祂是主
[00:13:04.800 --> 00:13:06.640]  因此按祂的旨意生活
[00:13:06.640 --> 00:13:10.160]  在那時候 神的國臨在了
[00:13:10.160 --> 00:13:11.400]  神的國是什麼呢
[00:13:11.400 --> 00:13:13.520]  當然我們知道不是在說
[00:13:13.520 --> 00:13:16.280]  地上的一些權力
[00:13:16.280 --> 00:13:19.880]  或者行政的一些國度
[00:13:19.880 --> 00:13:21.680]  而是在說
[00:13:21.680 --> 00:13:24.920]  神的國不在乎吃喝
[00:13:24.920 --> 00:13:28.320]  而是在乎公義和平
[00:13:28.320 --> 00:13:31.160]  和聖靈裡面的喜樂
[00:13:31.160 --> 00:13:35.000]  神的國裡面是公義和平和喜樂
[00:13:35.000 --> 00:13:36.200]  因此當你祈禱的時候
[00:13:36.200 --> 00:13:39.760]  神也求你讓我在這件事上
[00:13:39.760 --> 00:13:41.880]  可以行出公義
[00:13:41.880 --> 00:13:44.160]  可以活出那種和平
[00:13:44.160 --> 00:13:46.600]  和在聖靈裡面的快樂
[00:13:46.600 --> 00:13:48.480]  靠著上帝在過程當中
[00:13:48.480 --> 00:13:50.680]  如此的去生活
[00:13:50.680 --> 00:13:52.440]  當你這樣去尋求的時候
[00:13:52.440 --> 00:13:56.400]  神的國臨在你
[00:13:56.400 --> 00:13:58.160]  當你為你旁邊的弟兄姊妹
[00:13:58.160 --> 00:14:00.840]  你的家庭 你的社會祈禱的時候
[00:14:00.840 --> 00:14:07.280]  神的國臨在你的環境上面
[00:14:07.280 --> 00:14:08.560]  因此你的心裡面知道
[00:14:08.560 --> 00:14:11.840]  你的祈禱不單單是自己的事情
[00:14:11.840 --> 00:14:13.840]  而是讓你的事情
[00:14:13.840 --> 00:14:15.680]  或者你身邊的事情
[00:14:15.680 --> 00:14:18.120]  都可以彰顯神的能力
[00:14:18.120 --> 00:14:20.120]  神的國度 神的旨意
[00:14:20.120 --> 00:14:21.640]  是顯明在當中
[00:14:21.640 --> 00:14:24.560]  這是你的祈禱
[00:14:24.560 --> 00:14:25.400]  我想說一件事情
[00:14:25.400 --> 00:14:26.880]  剛剛前兩天
[00:14:26.880 --> 00:14:28.400]  我就跟一些弟兄姊妹聊天
[00:14:28.400 --> 00:14:29.400]  說一間教會
[00:14:29.400 --> 00:14:31.960]  這間教會是在美國一個地區
[00:14:31.960 --> 00:14:33.800]  叫做布魯克林
[00:14:33.800 --> 00:14:36.720]  這個地區裡面有一間教會
[00:14:36.720 --> 00:14:38.360]  布魯克林教堂
[00:14:38.360 --> 00:14:42.160]  叫做布雷克林的會幕教堂
[00:14:42.160 --> 00:14:43.320]  這間教堂很特別
[00:14:43.320 --> 00:14:45.600]  因為他們所身處的社區很複雜
[00:14:45.600 --> 00:14:47.440]  如果大家有些會知道
[00:14:47.440 --> 00:14:50.600]  這個社區裡面是品流很複雜
[00:14:50.600 --> 00:14:52.280]  很多吸毒者
[00:14:52.280 --> 00:14:54.120]  很多酗酒的人士
[00:14:54.120 --> 00:14:55.840]  很多妓女
[00:14:55.840 --> 00:14:58.120]  是遍滿在這個社區裡面
[00:14:58.120 --> 00:15:00.800]  很多暴力的事件發生
[00:15:00.800 --> 00:15:02.040]  教會開始的時候發覺
[00:15:02.040 --> 00:15:06.960]  面對著很多很困難的一些生命
[00:15:06.960 --> 00:15:08.920]  但是他們深測的體會到
[00:15:08.920 --> 00:15:11.400]  不是人能夠幫助他們
[00:15:11.400 --> 00:15:12.920]  只有祈禱
[00:15:12.920 --> 00:15:15.080]  上帝自己親自工作
[00:15:15.080 --> 00:15:16.680]  所以從最開始
[00:15:16.680 --> 00:15:20.000]  他們就很強調祈禱會
[00:15:20.000 --> 00:15:21.040]  大家一齊回來
[00:15:21.040 --> 00:15:23.320]  為到底才會代求
[00:15:23.320 --> 00:15:24.920]  一起依靠上帝的能力
[00:15:24.920 --> 00:15:28.000]  來面對這些罪惡的事情
[00:15:28.000 --> 00:15:29.480]  我記得有一次我有機會
[00:15:29.480 --> 00:15:30.880]  去探望這間教會
[00:15:30.880 --> 00:15:33.360]  參加他們的祈禱會
[00:15:33.360 --> 00:15:35.080]  當我去的時候
[00:15:35.080 --> 00:15:37.000]  我都知道會有很多人去
[00:15:37.000 --> 00:15:38.760]  所以早了一點
[00:15:38.760 --> 00:15:40.480]  但我發覺去到的時候
[00:15:40.480 --> 00:15:43.120]  原來是要排隊的
[00:15:43.120 --> 00:15:44.040]  很多人說
[00:15:44.040 --> 00:15:46.160]  我們教會崇拜要排隊
[00:15:46.160 --> 00:15:47.280]  但是我從沒有聽過
[00:15:47.280 --> 00:15:51.080]  有教會需要排隊進去祈禱會
[00:15:51.080 --> 00:15:53.560]  那你說可能他們地方很小
[00:15:53.560 --> 00:15:55.280]  人坐得不多
[00:15:55.280 --> 00:15:58.480]  所以很多人來就要排隊進去才行
[00:15:58.480 --> 00:15:59.480]  但是就我所知
[00:15:59.480 --> 00:16:01.760]  他們教會的地方
[00:16:01.760 --> 00:16:07.760]  可以有三千到四千個座位
[00:16:07.760 --> 00:16:09.160]  排隊進去
[00:16:09.160 --> 00:16:10.760]  很多很多弟兄姊妹
[00:16:10.760 --> 00:16:12.800]  湧進去一起祈禱
[00:16:12.800 --> 00:16:13.880]  當我在裡面的時候
[00:16:13.880 --> 00:16:17.280]  我發覺他們不是什麼很特別的程序
[00:16:17.280 --> 00:16:18.880]  他們只是一段時間
[00:16:18.880 --> 00:16:21.280]  大家同心地唱詩讚美
[00:16:21.280 --> 00:16:22.480]  然後短的訊息
[00:16:22.480 --> 00:16:24.760]  然後就一直在祈禱
[00:16:24.760 --> 00:16:27.480]  很多時候他們大家一起開聲祈禱
[00:16:27.480 --> 00:16:28.520]  然後聽到那些聲音
[00:16:28.520 --> 00:16:30.280]  隆隆聲很大聲地
[00:16:30.280 --> 00:16:32.560]  大家一起同心圖告
[00:16:32.560 --> 00:16:33.840]  在祈禱的時候
[00:16:33.840 --> 00:16:38.600]  他們為了很多不同弟兄姊妹的需要代求
[00:16:38.600 --> 00:16:40.160]  因此你有機會的時候
[00:16:40.160 --> 00:16:41.440]  你會知道
[00:16:41.440 --> 00:16:44.880]  有很多神蹟奇事在他們中間出現
[00:16:44.880 --> 00:16:48.000]  很多生命經歷很奇妙的改變
[00:16:48.000 --> 00:16:49.480]  還有他們很知道
[00:16:49.480 --> 00:16:52.080]  要為神的國度祈禱
[00:16:52.080 --> 00:16:54.160]  為了很多不同地方的需要
[00:16:54.160 --> 00:16:56.760]  因此其實世界有很多不同的教會
[00:16:56.760 --> 00:16:58.480]  都會傳訊息給這間教會
[00:16:58.480 --> 00:17:01.480]  請他們為他們的事祈禱
[00:17:01.480 --> 00:17:03.680]  有一次一位華人的弟兄
[00:17:03.680 --> 00:17:05.680]  他去到當中的時候
[00:17:05.680 --> 00:17:09.400]  突然間發覺他們為一件事祈禱
[00:17:09.400 --> 00:17:16.280]  是全部同心合意為華人信主祈禱
[00:17:16.280 --> 00:17:18.240]  這位弟兄覺得很感動
[00:17:18.240 --> 00:17:21.160]  這一大群可能來自不同民族的人
[00:17:21.160 --> 00:17:22.960]  甚至很多自己都曾經
[00:17:22.960 --> 00:17:26.600]  經歷過很多老倒的生活
[00:17:26.600 --> 00:17:28.560]  很多混亂的生活的人
[00:17:28.560 --> 00:17:32.000]  但是他們今天同心合意為華人祈禱
[00:17:32.000 --> 00:17:35.040]  而他們祈禱的時候是很熱切
[00:17:35.040 --> 00:17:39.200]  很大聲地一齊同心為華人祈禱
[00:17:39.200 --> 00:17:43.040]  他們知道這是神的旨意
[00:17:43.040 --> 00:17:44.360]  為了神的國度
[00:17:44.360 --> 00:17:45.920]  為了人能夠信主
