
[00:00:00.000 --> 00:00:03.600]  今天教會舉行浸禮
[00:08:24.960 --> 00:08:26.640]  你看到第五十節
[00:08:26.640 --> 00:08:28.800]  《路加福音》十二章第五十節
[00:08:28.800 --> 00:08:31.520]  耶穌講了一句話
[00:08:31.520 --> 00:08:36.320]  「我有當受的洗,還沒有成就,
[00:08:36.320 --> 00:08:39.360]  我是何等地迫切呢?」
[00:08:39.360 --> 00:08:42.000]  耶穌說:我有一個洗禮我要接受
[00:08:42.000 --> 00:08:44.160]  但我還未成就
[00:08:44.160 --> 00:08:45.440]  還未完成
[00:08:45.440 --> 00:08:46.960]  我是何等地迫切呢?
[00:08:46.960 --> 00:08:48.560]  迫切接受這個洗禮
[00:08:48.560 --> 00:08:50.080]  這個洗禮是什麼呢?
[00:08:50.080 --> 00:08:51.680]  耶穌講這句話的時候
[00:08:51.680 --> 00:08:53.760]  就是祂要面對耶路撒冷
[00:08:53.760 --> 00:08:56.000]  決心踏上十字架的道路
[00:08:56.000 --> 00:08:57.840]  耶穌這裡所講的洗禮
[00:08:57.840 --> 00:09:01.120]  其實就是象徵祂的死和復活
[00:09:01.120 --> 00:09:02.320]  我們剛才說過
[00:09:02.320 --> 00:09:05.040]  洗禮就是代表埋葬
[00:09:05.040 --> 00:09:07.120]  到水升上來就是復活
[00:09:07.120 --> 00:09:10.400]  耶穌基督這裡所指的洗禮
[00:09:10.400 --> 00:09:13.280]  是祂的死和復活
[00:09:13.280 --> 00:09:17.040]  另一節經文在《馬可福音》第十章三十八節
[00:09:17.040 --> 00:09:19.200]  《馬可福音》第十章三十八節
[00:09:19.200 --> 00:09:23.120]  有兩個門徒爭著做耶穌基督的左右手
[00:09:23.120 --> 00:09:24.800]  耶穌對他們說
[00:09:24.800 --> 00:09:28.480]  「你們不知所求是什麼?
[00:09:28.480 --> 00:09:31.200]  我喝的杯,你們能喝嗎?
[00:09:31.200 --> 00:09:33.920]  我所受的洗,你們能受嗎?」
[00:09:33.920 --> 00:09:38.560]  耶穌說「我所受的洗,你們可以受嗎?」
[00:09:38.560 --> 00:09:41.120]  這裡提到耶穌基督喝的杯和所受的洗
[00:09:41.120 --> 00:09:44.640]  都是指祂在十字架上的犧牲
[00:09:44.640 --> 00:09:46.320]  所以我們在這裡看到
[00:09:46.320 --> 00:09:49.360]  耶穌基督接受施洗約翰的洗禮
[00:09:49.360 --> 00:09:51.040]  其實是一個預表
[00:09:51.040 --> 00:09:53.920]  預表將來祂在十字架上的死
[00:09:53.920 --> 00:09:57.760]  和第三天的復活
[00:09:57.760 --> 00:10:00.400]  我們看了舊約的洗禮
[00:10:00.400 --> 00:10:04.480]  又看了施洗約翰施行的洗禮
[00:10:04.480 --> 00:10:07.760]  和看了耶穌基督自己經歷的洗禮
[00:10:07.760 --> 00:10:08.880]  現在我們來看看
[00:10:08.880 --> 00:10:12.800]  今天這些弟兄姊妹接受洗禮
[00:10:12.800 --> 00:10:16.720]  有什麼意義?
[00:10:16.720 --> 00:10:18.640]  耶穌基督從洗禮復活
[00:10:18.640 --> 00:10:21.760]  去升天之前頒佈一個大使命
[00:10:21.760 --> 00:10:24.080]  這個大使命包括洗禮在內
[00:10:24.080 --> 00:10:25.680]  在《馬太福音》28章
[00:10:25.680 --> 00:10:29.840]  「奉父子聖靈的名給他們施洗」
[00:10:29.840 --> 00:10:32.640]  這個就是我們今天施行的洗禮
[00:10:32.640 --> 00:10:34.480]  這個洗禮有什麼意義呢?
[00:10:34.480 --> 00:10:38.480]  羅馬書第六章三到四節就講得很清楚
[00:10:38.480 --> 00:10:41.040]  羅馬書第六章第三節說
[00:10:41.040 --> 00:10:46.000]  「豈不知我們這受洗歸入基督耶穌的人
[00:10:46.000 --> 00:10:50.160]  是受洗歸入他的死嗎?
[00:10:50.160 --> 00:10:53.360]  所以我們藉著洗禮歸入死
[00:10:53.360 --> 00:10:55.280]  和他一同埋葬
[00:10:55.280 --> 00:11:00.400]  願是叫我們一舉一動有新生的樣式
[00:11:00.400 --> 00:11:05.520]  像基督藉著父的榮耀從死裡復活一樣」
[00:11:05.520 --> 00:11:08.880]  所以今天這幾位弟兄姊妹接受洗禮
[00:11:08.880 --> 00:11:11.520]  當他們的身體進入水裏的時候
[00:11:11.520 --> 00:11:14.880]  是代表他們與基督一同死和埋葬
[00:11:14.880 --> 00:11:17.520]  就是說對這個世界來看
[00:11:17.520 --> 00:11:18.800]  他已經死了
[00:11:18.800 --> 00:11:21.840]  這個世界再不能夠控制他
[00:11:21.840 --> 00:11:24.960]  而當他從水裏升上來的時候
[00:11:24.960 --> 00:11:27.520]  是代表他與基督一同復活
[00:11:27.520 --> 00:11:30.560]  他得到一個新的生命
[00:11:30.560 --> 00:11:33.440]  哥林多後書五章十七節講得很好
[00:11:33.440 --> 00:11:35.520]  「若果有人在基督裏面
[00:11:35.520 --> 00:11:37.520]  他就是一個新造的人
[00:11:37.520 --> 00:11:42.880]  舊事已過都變成新的了」
[00:11:42.880 --> 00:11:44.560]  所以歸納我們今天所講的
[00:11:44.560 --> 00:11:46.240]  洗禮有四個發展的階段
[00:11:46.240 --> 00:11:47.040]  大家記不記得?
[00:11:47.040 --> 00:11:48.960]  第一就是舊約的洗禮
[00:11:48.960 --> 00:11:52.800]  就是外邦人進入猶太教必經之路
[00:11:52.800 --> 00:11:55.840]  第二是施洗約項所做的洗禮
[00:11:55.840 --> 00:11:59.680]  是象徵表示一個人願意悔改
[00:11:59.680 --> 00:12:02.800]  第三就是耶穌基督自己接受的洗禮
[00:12:02.800 --> 00:12:05.760]  是預表他的死和復活
[00:12:05.760 --> 00:12:09.600]  他為我們擔當我們的罪孽
[00:12:09.600 --> 00:12:13.040]  贖罪的死和復活
[00:12:13.040 --> 00:12:17.520]  第四就是耶穌基督吩咐教會施行的洗禮
[00:12:17.520 --> 00:12:20.720]  象徵我們藉著洗禮歸入基督的死
[00:12:20.720 --> 00:12:22.240]  與祂一同埋葬
[00:12:22.240 --> 00:12:27.920]  叫我們一舉一動有新生的樣式
[00:12:27.920 --> 00:12:31.120]  所以我今天對洗禮的信徒說
[00:12:31.120 --> 00:12:34.560]  二千年前耶穌接受的洗禮
[00:12:34.560 --> 00:12:37.360]  是預表祂為你釘十字架
[00:12:37.360 --> 00:12:39.040]  今天你接受的洗禮
[00:12:39.040 --> 00:12:44.160]  是象徵你與基督一同埋葬和復活
[00:12:44.160 --> 00:12:47.360]  上帝已經賜給你一個新的生命
[00:12:47.360 --> 00:12:51.840]  這個敗壞的世界再不能夠控制你
[00:12:51.840 --> 00:12:55.040]  我鼓勵你們在將來的日子裡
[00:12:55.040 --> 00:12:57.040]  每天跟隨基督
[00:12:57.040 --> 00:13:01.840]  每一天藉著讀聖經、禱告、參加教會的聚會
[00:13:01.840 --> 00:13:05.280]  來繼續你們屬靈生命的成長
[00:13:05.280 --> 00:13:08.800]  好叫你的生命能夠強壯、活潑
[00:13:08.800 --> 00:13:13.840]  將上帝的福音帶給黑暗世界裡的人
[00:13:13.840 --> 00:13:16.960]  我們一起低頭祈禱
[00:13:16.960 --> 00:13:19.040]  親愛的主耶穌基督
[00:13:19.040 --> 00:13:24.000]  我為今天要洗禮的肢體禱告
[00:13:24.000 --> 00:13:26.880]  求祢保護他們、帶領他們
[00:13:26.880 --> 00:13:31.520]  叫他們以後每一天都行在祢的旨意當中
[00:13:31.520 --> 00:13:33.760]  經歷豐盛的生命
[00:13:33.760 --> 00:13:36.640]  我又為在座每一位禱告
[00:13:36.640 --> 00:13:39.680]  無論他面對什麼的環境
[00:13:39.680 --> 00:13:41.680]  求祢的靈感動他
[00:13:41.680 --> 00:13:44.320]  讓他明白上帝愛他
[00:13:44.320 --> 00:13:48.080]  你要把永遠的生命賜給他
[00:13:48.080 --> 00:13:52.000]  願他在基督裡得到平安
[00:13:52.000 --> 00:13:53.840]  奉耶穌基督的名
[00:13:53.840 --> 00:13:55.840]  阿們
