
[00:00:00.000 --> 00:00:02.000]  OK 電影節目早晨
[00:05:28.000 --> 00:05:29.000]  你說沒有錢
[00:05:29.000 --> 00:05:31.000]  他可以告你去法庭
[00:05:31.000 --> 00:05:32.000]  告你去法庭的時候
[00:05:32.000 --> 00:05:33.000]  他們可以判
[00:05:33.000 --> 00:05:35.000]  拿你的內衣做抵押
[00:05:35.000 --> 00:05:37.000]  作為賠償
[00:05:37.000 --> 00:05:38.000]  但是外衣是不行的
[00:05:38.000 --> 00:05:40.000]  因為當時的人
[00:05:40.000 --> 00:05:41.000]  有時連被子都沒有
[00:05:41.000 --> 00:05:44.000]  馬上就是靠外套蓋著睡覺
[00:05:44.000 --> 00:05:46.000]  所以當時的社會覺得
[00:05:46.000 --> 00:05:47.000]  如果你告人家
[00:05:47.000 --> 00:05:48.000]  告到一種程度
[00:05:48.000 --> 00:05:50.000]  連人家的外衣都拿了
[00:05:50.000 --> 00:05:51.000]  那就過分了
[00:05:51.000 --> 00:05:54.000]  人家以為新的工具都沒有了
[00:05:54.000 --> 00:05:55.000]  你拿人家的命而已
[00:05:55.000 --> 00:05:57.000]  你不如判人死刑
[00:05:57.000 --> 00:05:58.000]  所以太不人道
[00:05:58.000 --> 00:06:00.000]  所以當時的法庭規定
[00:06:00.000 --> 00:06:01.000]  不可以拿人家的外衣
[00:06:01.000 --> 00:06:03.000]  你告人家的內衣
[00:06:03.000 --> 00:06:04.000]  不可以太過分
[00:06:04.000 --> 00:06:05.000]  諸耶穌就說
[00:06:05.000 --> 00:06:07.000]  如果他真的要這樣欺負你
[00:06:07.000 --> 00:06:10.000]  那你外衣也給他吧
[00:06:10.000 --> 00:06:13.000]  第三個就是
[00:06:13.000 --> 00:06:15.000]  有人強迫你走一里路
[00:06:15.000 --> 00:06:18.000]  你就跟他走兩里路
[00:06:18.000 --> 00:06:20.000]  當時羅馬的兵丁
[00:06:20.000 --> 00:06:22.000]  背兵器很累的
[00:06:22.000 --> 00:06:25.000]  所以當時讓當兵休息一下
[00:06:25.000 --> 00:06:26.000]  所以他們有權力
[00:06:26.000 --> 00:06:28.000]  在街上抓一個人過來
[00:06:28.000 --> 00:06:29.000]  幫我背一件兵器
[00:06:29.000 --> 00:06:30.000]  走一里路
[00:06:30.000 --> 00:06:33.000]  意思是讓我可以休息一下
[00:06:33.000 --> 00:06:35.000]  羅馬的一里
[00:06:35.000 --> 00:06:38.000]  比我們現在的一里短一點
[00:06:38.000 --> 00:06:41.000]  所以不是體力上太過分的要求
[00:06:41.000 --> 00:06:43.000]  應該五六分鐘就走完了
[00:06:43.000 --> 00:06:45.000]  看你背多重
[00:06:45.000 --> 00:06:46.000]  所以不是太
[00:06:46.000 --> 00:06:48.000]  意圖讓一個當兵的
[00:06:48.000 --> 00:06:50.000]  可以有五六分鐘休息一下
[00:06:50.000 --> 00:06:51.000]  輕鬆一下
[00:06:51.000 --> 00:06:52.000]  就是這樣而已
[00:06:52.000 --> 00:06:55.000]  但是對當時的猶太人來說
[00:06:55.000 --> 00:06:57.000]  這個他們很難忍受
[00:06:57.000 --> 00:07:00.000]  重點不是要求在體力上過分
[00:07:00.000 --> 00:07:03.000]  是面子上太過分
[00:07:03.000 --> 00:07:06.000]  因為他們覺得作為神的選民
[00:07:06.000 --> 00:07:09.000]  被一個外邦人指指點點做事
[00:07:09.000 --> 00:07:13.000]  還要點他做一些努力的事
[00:07:13.000 --> 00:07:15.000]  他們覺得是很沒面子的事
[00:07:15.000 --> 00:07:17.000]  所以這件事又是一種
[00:07:17.000 --> 00:07:20.000]  比人家公開侮辱的性質多過
[00:07:20.000 --> 00:07:21.000]  說很累
[00:07:21.000 --> 00:07:23.000]  五六分鐘其實不是那麼累
[00:07:23.000 --> 00:07:25.000]  所以他們很討厭這件事
[00:07:25.000 --> 00:07:27.000]  他們覺得這個是惡法的
[00:07:27.000 --> 00:07:29.000]  因為這件事他們要推翻羅馬政府
[00:07:29.000 --> 00:07:31.000]  所以他們一定要報復的
[00:07:31.000 --> 00:07:34.000]  所以主耶穌特別說了這個例子
[00:07:34.000 --> 00:07:37.000]  你們最不開心的那條例子
[00:07:37.000 --> 00:07:39.000]  兵丁要強迫你
[00:07:39.000 --> 00:07:40.000]  讓你很羞恥
[00:07:40.000 --> 00:07:42.000]  覺得被人侮辱了
[00:07:42.000 --> 00:07:43.000]  指你過來
[00:07:43.000 --> 00:07:44.000]  你過來過來
[00:07:44.000 --> 00:07:45.000]  走你路
[00:07:45.000 --> 00:07:47.000]  走到一里
[00:07:47.000 --> 00:07:49.000]  讓他多休息十分鐘
[00:07:49.000 --> 00:07:51.000]  最後一個就是四十二節
[00:07:51.000 --> 00:07:53.000]  有人求你的就給他
[00:07:53.000 --> 00:07:57.000]  有人向你借貸就不可以推遲
[00:07:57.000 --> 00:07:59.000]  當然這裡講的不是
[00:07:59.000 --> 00:08:01.000]  你最好的閨蜜問你借錢
[00:08:01.000 --> 00:08:04.000]  或者跟你最好的親戚
[00:08:04.000 --> 00:08:05.000]  你最信得過的問你借錢
[00:08:05.000 --> 00:08:06.000]  不是講這件事
[00:08:06.000 --> 00:08:07.000]  是前面那些
[00:08:07.000 --> 00:08:09.000]  一直欺負你的那些人
[00:08:09.000 --> 00:08:11.000]  還有臉過來問你借錢的時候
[00:08:11.000 --> 00:08:13.000]  問你借不借
[00:08:13.000 --> 00:08:14.000]  因為他是連到下面說
[00:08:14.000 --> 00:08:15.000]  我要愛你的仇敵
[00:08:15.000 --> 00:08:19.000]  所以不是你很友善的問你借錢
[00:08:19.000 --> 00:08:21.000]  他是在講一些很壞的人
[00:08:21.000 --> 00:08:22.000]  問你借錢的時候
[00:08:22.000 --> 00:08:24.000]  你都預了沒得還的時候
[00:08:24.000 --> 00:08:25.000]  你借不借
[00:08:25.000 --> 00:08:27.000]  他在講什麼呢
[00:08:27.000 --> 00:08:30.000]  其實他是在講面對不公義的時候
[00:08:30.000 --> 00:08:31.000]  就是你做了一些
[00:08:31.000 --> 00:08:33.000]  面對一些不公義的遭遇
[00:08:33.000 --> 00:08:34.000]  你被人欺負了
[00:08:34.000 --> 00:08:36.000]  那時候你有
[00:08:36.000 --> 00:08:38.000]  法律採取和民事的意義
[00:08:38.000 --> 00:08:39.000]  是有權利報復的
[00:08:39.000 --> 00:08:40.000]  只要你節制一點
[00:08:40.000 --> 00:08:41.000]  但這裡就是
[00:08:41.000 --> 00:08:44.000]  我連報復的權利都放下了
[00:08:44.000 --> 00:08:45.000]  在不同的層面
[00:08:45.000 --> 00:08:47.000]  有專名受損
[00:08:47.000 --> 00:08:48.000]  有財物受損
[00:08:48.000 --> 00:08:49.000]  有時間
[00:08:49.000 --> 00:08:51.000]  有錢財
[00:08:51.000 --> 00:08:53.000]  我想解釋一下三十九節
[00:08:53.000 --> 00:08:56.000]  講到的榮譽方面的受損
[00:08:56.000 --> 00:08:59.000]  因為這節聖經很多人誤解
[00:08:59.000 --> 00:09:00.000]  也有很多人
[00:09:00.000 --> 00:09:01.000]  因為這節聖經
[00:09:01.000 --> 00:09:03.000]  嚇得不敢來教會
[00:09:03.000 --> 00:09:05.000]  覺得你們教導這麼恐怖
[00:09:05.000 --> 00:09:06.000]  人家打你的右邊的面
[00:09:06.000 --> 00:09:08.000]  左邊也被人打
[00:09:08.000 --> 00:09:10.000]  第一件事我想解釋就是
[00:09:10.000 --> 00:09:11.000]  這節聖經
[00:09:11.000 --> 00:09:13.000]  第一跟當兵沒有什麼關係
[00:09:13.000 --> 00:09:15.000]  因為有人用這節聖經來說
[00:09:15.000 --> 00:09:16.000]  教徒不可以當兵
[00:09:16.000 --> 00:09:17.000]  因為人家打你的右邊的面
[00:09:17.000 --> 00:09:18.000]  左邊也打
[00:09:18.000 --> 00:09:19.000]  當什麼兵
[00:09:19.000 --> 00:09:21.000]  用槍去射人的
[00:09:21.000 --> 00:09:22.000]  不可以當兵
[00:09:22.000 --> 00:09:25.000]  這節聖經不跟當兵沒有關係
[00:09:25.000 --> 00:09:26.000]  甚至講完也有人
[00:09:26.000 --> 00:09:29.000]  弟兄找我談這個問題
[00:09:29.000 --> 00:09:32.000]  因為即使在舊約的十誡
[00:09:32.000 --> 00:09:35.000]  頒了十誡之後說不可殺人
[00:09:35.000 --> 00:09:37.000]  頒完十誡之後
[00:09:37.000 --> 00:09:40.000]  以色列人在耶和華神的帶領之下
[00:09:40.000 --> 00:09:42.000]  依然要打仗
[00:09:42.000 --> 00:09:44.000]  打仗之後依然要死人
[00:09:44.000 --> 00:09:46.000]  甚至屠城
[00:09:46.000 --> 00:09:49.000]  所以很明顯十誡所說的不可殺人
[00:09:49.000 --> 00:09:52.000]  指的不是戰場上當兵的殺人
[00:09:52.000 --> 00:09:55.000]  它是指社會上的謀殺
[00:09:55.000 --> 00:09:57.000]  它是指murder
[00:09:57.000 --> 00:09:59.000]  戰場上的殺人跟謀殺是不同的
[00:09:59.000 --> 00:10:00.000]  戰場上是
[00:10:00.000 --> 00:10:01.000]  我是當兵
[00:10:01.000 --> 00:10:02.000]  我和你沒有私人恩怨
[00:10:02.000 --> 00:10:03.000]  我不想殺你
[00:10:03.000 --> 00:10:05.000]  我只是保家衛國
[00:10:05.000 --> 00:10:06.000]  我只是承擔一個
[00:10:06.000 --> 00:10:08.000]  作為一個當兵的責任
[00:10:08.000 --> 00:10:09.000]  就是這樣
[00:10:09.000 --> 00:10:12.000]  所以這個跟當兵沒有什麼關係
[00:10:12.000 --> 00:10:15.000]  也跟執行死刑沒有什麼關係
[00:10:15.000 --> 00:10:19.000]  有些基督徒是真的申請去監獄工作
[00:10:19.000 --> 00:10:22.000]  剛好就要負責執行死刑
[00:10:22.000 --> 00:10:28.000]  因為舊約的律法
[00:10:28.000 --> 00:10:30.000]  都是會有死刑的
[00:10:30.000 --> 00:10:32.000]  即使頒了十誡說不可殺人之後
[00:10:32.000 --> 00:10:33.000]  依然有死刑
[00:10:33.000 --> 00:10:35.000]  有些規條你犯了
[00:10:35.000 --> 00:10:37.000]  是要用石頭扔死你的
[00:10:37.000 --> 00:10:38.000]  有人執行的
[00:10:38.000 --> 00:10:39.000]  那誰執行呢
[00:10:39.000 --> 00:10:40.000]  都是以色列人
[00:10:40.000 --> 00:10:42.000]  所以你不可以說十誡說不可殺人
[00:10:42.000 --> 00:10:43.000]  我怎麼執行
[00:10:43.000 --> 00:10:46.000]  所以不可殺人指的是murder
[00:10:46.000 --> 00:10:47.000]  是謀殺
[00:10:47.000 --> 00:10:49.000]  不是指當兵
[00:10:49.000 --> 00:10:51.000]  也不是指執行死刑
[00:10:51.000 --> 00:10:53.000]  這是兩個不同的層面
[00:10:53.000 --> 00:10:55.000]  所以這個不可以說是當兵
[00:10:55.000 --> 00:10:57.000]  如果你的基督徒有感動的當兵
[00:10:57.000 --> 00:10:58.000]  那就當吧
[00:10:58.000 --> 00:11:00.000]  第二件事就是
[00:11:00.000 --> 00:11:02.000]  這次聖經不適合用在
[00:11:02.000 --> 00:11:05.000]  你叫別人不要自我防衛方面
[00:11:05.000 --> 00:11:07.000]  這個跟self defense沒有關係
[00:11:07.000 --> 00:11:09.000]  所以別人進屋打劫
[00:11:09.000 --> 00:11:10.000]  一刀捅你右邊
[00:11:10.000 --> 00:11:12.000]  左邊也捅了刀
[00:11:12.000 --> 00:11:13.000]  不要這樣
[00:11:13.000 --> 00:11:16.000]  因為登山寶訓是教你做天國的公民
[00:11:16.000 --> 00:11:19.000]  不是教你做一個傻仔
[00:11:19.000 --> 00:11:22.000]  基督徒要有一個自我保護的意識
[00:11:22.000 --> 00:11:24.000]  自我防衛的意識
[00:11:24.000 --> 00:11:26.000]  是非常重要的
[00:11:26.000 --> 00:11:30.000]  即使當時是一個受逼迫的年代
[00:11:30.000 --> 00:11:32.000]  那些人如果有機會逃
[00:11:32.000 --> 00:11:33.000]  都會逃的
[00:11:33.000 --> 00:11:35.000]  即是保羅知道那些人來捉他
[00:11:35.000 --> 00:11:37.000]  如果我事先知道我有機會逃
[00:11:37.000 --> 00:11:40.000]  保羅都是從後面窗那裡
[00:11:40.000 --> 00:11:43.000]  把籃子吊下去逃走的
[00:11:43.000 --> 00:11:47.000]  即使主耶穌第一次講道在福音書
[00:11:47.000 --> 00:11:49.000]  講完之後其實台下的人
[00:11:49.000 --> 00:11:52.000]  是想用石頭扔死他
[00:11:52.000 --> 00:11:54.000]  但主耶穌知道時候未到
[00:11:54.000 --> 00:11:57.000]  所以主耶穌就用了他的
[00:11:57.000 --> 00:11:58.000]  不知道什麼武功
[00:11:58.000 --> 00:12:00.000]  迷蹤步閃過人群
[00:12:00.000 --> 00:12:01.000]  那些人捉不到他
[00:12:01.000 --> 00:12:02.000]  很厲害的
[00:12:02.000 --> 00:12:04.000]  所以主耶穌都會避的
[00:12:04.000 --> 00:12:06.000]  我打不過我還避不開嗎
[00:12:06.000 --> 00:12:08.000]  你可以避的
[00:12:08.000 --> 00:12:10.000]  所以時間都有不同
[00:12:10.000 --> 00:12:14.000]  當時在第一世紀逼迫來的時候
[00:12:14.000 --> 00:12:19.000]  有很多很出名的基督徒殉道
[00:12:19.000 --> 00:12:21.000]  慢慢形成一種風氣
[00:12:21.000 --> 00:12:23.000]  大家覺得好像殉道是一件
[00:12:23.000 --> 00:12:26.000]  非常heroic的事情
[00:12:26.000 --> 00:12:28.000]  很多人會主動尋求殉道
[00:12:28.000 --> 00:12:31.000]  有些人會主動跑去羅馬政府門口
[00:12:31.000 --> 00:12:33.000]  大聲傳福音
[00:12:33.000 --> 00:12:35.000]  你不讓我傳福音
[00:12:35.000 --> 00:12:37.000]  我就在你門口大聲傳
[00:12:37.000 --> 00:12:39.000]  我看看你能夠將我怎樣
[00:12:39.000 --> 00:12:41.000]  結果就殉道了
[00:12:41.000 --> 00:12:43.000]  後來有些教父寫信
[00:12:43.000 --> 00:12:45.000]  就要叮囑當時基督徒
[00:12:45.000 --> 00:12:48.000]  停止這種自殺的行為
[00:12:48.000 --> 00:12:50.000]  能夠避就避
[00:12:50.000 --> 00:12:52.000]  實在避不開你的時間到了
[00:12:52.000 --> 00:12:54.000]  你勇敢面對是一回事
[00:12:54.000 --> 00:12:56.000]  所以當你受到危險
[00:12:56.000 --> 00:12:58.000]  你家人受到危險的時候
[00:12:58.000 --> 00:13:00.000]  基督徒都有責任站出來
[00:13:00.000 --> 00:13:01.000]  保護你的家人
[00:13:01.000 --> 00:13:02.000]  自我的防衛
[00:13:02.000 --> 00:13:05.000]  所以如果你能夠練一些防身術
[00:13:05.000 --> 00:13:07.000]  跟我們的功夫大師
[00:13:07.000 --> 00:13:09.000]  李正華傳道學的永津
[00:13:09.000 --> 00:13:11.000]  葉問第四代弟子
[00:13:11.000 --> 00:13:13.000]  都重要的
[00:13:13.000 --> 00:13:14.000]  是可以的
[00:13:14.000 --> 00:13:16.000]  尤其是如果你是家長
[00:13:16.000 --> 00:13:17.000]  有些小孩
[00:13:17.000 --> 00:13:19.000]  現在美國裡面
[00:13:19.000 --> 00:13:21.000]  校園霸凌
[00:13:21.000 --> 00:13:24.000]  校園欺凌之風盛行
[00:13:24.000 --> 00:13:26.000]  有時你也要教你的小孩
[00:13:26.000 --> 00:13:28.000]  有些自我防護的意識
[00:13:28.000 --> 00:13:29.000]  你教你的小孩
[00:13:29.000 --> 00:13:30.000]  不要在校園欺負別人
[00:13:30.000 --> 00:13:31.000]  但被人欺負的時候
[00:13:31.000 --> 00:13:33.000]  至少你懂得去避開
[00:13:33.000 --> 00:13:35.000]  保護自己是重要
[00:13:35.000 --> 00:13:37.000]  所以自我防衛是重要的
[00:13:37.000 --> 00:13:39.000]  有人會學一些太極
[00:13:39.000 --> 00:13:41.000]  有人學泰拳
[00:13:41.000 --> 00:13:43.000]  我就選擇報警
[00:13:43.000 --> 00:13:44.000]  很簡單
[00:13:44.000 --> 00:13:45.000]  不用練
[00:13:45.000 --> 00:13:47.000]  第三個議題
[00:13:47.000 --> 00:13:48.000]  可不可以報警呢
[00:13:48.000 --> 00:13:50.000]  有人用這則經文說不可以報警
[00:13:50.000 --> 00:13:52.000]  反正被人欺負就被人欺負
[00:13:52.000 --> 00:13:54.000]  可以報警
[00:13:54.000 --> 00:13:56.000]  為了這則經文
[00:13:56.000 --> 00:13:58.000]  我特別給你看一篇神學論文
[00:13:58.000 --> 00:14:00.000]  有人寫了一百多篇神學論文
[00:14:00.000 --> 00:14:02.000]  就是寫可不可以報警
[00:14:02.000 --> 00:14:04.000]  其實十頁可以寫完
[00:14:04.000 --> 00:14:06.000]  不知為何他寫了一百多頁
[00:14:06.000 --> 00:14:09.000]  總之他的觀點就是這樣
[00:14:09.000 --> 00:14:11.000]  他是改革中神學的觀點
[00:14:11.000 --> 00:14:13.000]  他說神的國開始了
[00:14:13.000 --> 00:14:15.000]  但還未完全結束
[00:14:15.000 --> 00:14:17.000]  在這個時候
[00:14:17.000 --> 00:14:20.000]  神依然用一個法律系統
[00:14:20.000 --> 00:14:22.000]  即是警察、法官、檢察官
[00:14:22.000 --> 00:14:24.000]  這個系統
[00:14:24.000 --> 00:14:26.000]  來維持一個社會
[00:14:26.000 --> 00:14:28.000]  有部分的公義
[00:14:28.000 --> 00:14:30.000]  聽清楚是部分公義
[00:14:30.000 --> 00:14:32.000]  因為這個系統本身不完美
[00:14:32.000 --> 00:14:34.000]  它不可能給你
[00:14:34.000 --> 00:14:36.000]  完全絕對的公義
[00:14:36.000 --> 00:14:38.000]  絕對的公義是神回來那一刻
[00:14:38.000 --> 00:14:40.000]  他答應還給你
[00:14:40.000 --> 00:14:42.000]  這個時候未可以
[00:14:42.000 --> 00:14:44.000]  但這個時候暫時有一個系統
[00:14:44.000 --> 00:14:48.000]  讓你不用被人欺負得這麼慘
[00:14:48.000 --> 00:14:50.000]  只不過你要伸冤的時候
[00:14:50.000 --> 00:14:52.000]  至少有個可以說
[00:14:52.000 --> 00:14:54.000]  我要通過這個法律系統
[00:14:54.000 --> 00:14:56.000]  法律程序這樣
[00:14:56.000 --> 00:14:58.000]  至少有個系統在這裡
[00:14:58.000 --> 00:15:00.000]  讓你都有一點點的保障
[00:15:00.000 --> 00:15:02.000]  換句話說比沒有好
[00:15:02.000 --> 00:15:04.000]  所以如果你被人欺負
[00:15:04.000 --> 00:15:06.000]  受到不公平的對待
[00:15:06.000 --> 00:15:08.000]  你說我要報警
[00:15:08.000 --> 00:15:10.000]  是可以的
[00:15:10.000 --> 00:15:12.000]  你可以選擇採用這個法律的途徑
