
[00:00:00.000 --> 00:00:04.980]  這位作者盧迦告訴我們
[00:02:56.760 --> 00:02:58.280]  很清楚他是誰了
[00:02:58.280 --> 00:02:59.920]  帶著很大的期望
[00:02:59.920 --> 00:03:01.760]  你還沒走,你有什麼要跟我說?
[00:03:01.760 --> 00:03:03.160]  神國,即是什麼呢?
[00:03:03.160 --> 00:03:03.880]  即是什麼呢?
[00:03:03.880 --> 00:03:05.280]  這是我很好奇的
[00:03:05.280 --> 00:03:07.160]  但這裡不是太清楚
[00:03:07.160 --> 00:03:08.600]  你可以回到老家福音
[00:03:08.600 --> 00:03:10.480]  最後那一章,他是說一點點的
[00:03:10.480 --> 00:03:11.400]  主要都是說
[00:03:11.400 --> 00:03:13.120]  說他應驗了舊約的寓言
[00:03:13.120 --> 00:03:14.040]  他復活了
[00:03:14.040 --> 00:03:15.640]  大概是說這件事而已
[00:03:15.640 --> 00:03:17.120]  不過其實詳細說什麼呢?
[00:03:17.120 --> 00:03:19.000]  這裡不知道
[00:03:19.000 --> 00:03:22.960]  不過到了第六節
[00:03:22.960 --> 00:03:25.160]  有一個詞語是很觸動我的
[00:03:25.160 --> 00:03:26.880]  我猜也會觸動你的
[00:03:26.880 --> 00:03:28.080]  你猜猜是哪個詞語?
[00:03:28.080 --> 00:03:31.840]  第六節
[00:03:31.840 --> 00:03:33.280]  有一個動詞
[00:03:33.280 --> 00:03:35.800]  是我們這個世界經常說的
[00:03:35.800 --> 00:03:40.520]  就是「復興」
[00:03:40.520 --> 00:03:42.920]  我想就算你不想這件事
[00:03:42.920 --> 00:03:44.480]  你在這裡,在池缸裡
[00:03:44.480 --> 00:03:46.760]  也會被人趕走你的想法
[00:03:46.760 --> 00:03:48.000]  現在要復興了
[00:03:48.000 --> 00:03:48.680]  復興要來了
[00:03:48.680 --> 00:03:50.680]  我們要復興了
[00:03:50.680 --> 00:03:52.240]  「復興」這個詞語
[00:03:52.240 --> 00:03:54.960]  突然在這個場景下出現
[00:03:54.960 --> 00:03:57.160]  是令我印象很深刻的
[00:03:57.160 --> 00:03:57.840]  咦?
[00:03:57.840 --> 00:04:01.760]  門徒問耶穌關於復興的事
[00:04:01.760 --> 00:04:04.600]  所以我想
[00:04:04.600 --> 00:04:06.280]  這個復興的題目
[00:04:06.280 --> 00:04:08.360]  「神國」這個焦點
[00:04:08.360 --> 00:04:11.320]  我覺得是耶穌特別在這四十天裡
[00:04:11.320 --> 00:04:14.000]  祂要門徒關心的事情
[00:04:14.000 --> 00:04:17.120]  所以我很想用「神國」這個焦點
[00:04:17.120 --> 00:04:18.800]  去看看這段經文
[00:04:18.800 --> 00:04:21.160]  其實究竟想說些什麼給我們聽
[00:04:21.160 --> 00:04:22.920]  呃
[00:04:22.920 --> 00:04:23.800]  就
[00:04:23.800 --> 00:04:25.000]  好啦
[00:04:25.000 --> 00:04:27.480]  如果我們心裡
[00:04:27.480 --> 00:04:29.720]  大家其實期不期望復興?
[00:04:29.720 --> 00:04:31.080]  想不想的?
[00:04:31.080 --> 00:04:32.880]  想?
[00:04:32.880 --> 00:04:34.120]  黃明輝就在前面
[00:04:34.120 --> 00:04:34.960]  這麼大聲
[00:04:34.960 --> 00:04:37.160]  希望後面的人也可以這麼大聲
[00:04:37.160 --> 00:04:39.520]  好
[00:04:39.520 --> 00:04:40.280]  謝謝你
[00:04:40.280 --> 00:04:41.320]  鼓勵我們
[00:04:41.320 --> 00:04:43.040]  我們很多人都想復興的
[00:04:43.040 --> 00:04:43.520]  很想復興
[00:04:43.520 --> 00:04:45.280]  我們的生命其實很需要
[00:04:45.280 --> 00:04:48.160]  被主的愛 被主的靈去復興
[00:04:48.160 --> 00:04:49.320]  呃
[00:04:49.320 --> 00:04:50.680]  但我想說一件事
[00:04:50.680 --> 00:04:55.440]  耶穌的門徒在跟耶穌說復興的時候
[00:04:55.440 --> 00:05:00.440]  其實耶穌的門徒明不明白耶穌在說什麼?
[00:05:00.440 --> 00:05:02.240]  明不明白耶穌在說什麼?
[00:05:02.240 --> 00:05:03.240]  大家看看
[00:05:03.240 --> 00:05:04.480]  第三節
[00:05:04.480 --> 00:05:06.960]  祂跟他們說神國的事
[00:05:06.960 --> 00:05:08.800]  然後叫他們不要走
[00:05:08.800 --> 00:05:10.760]  不要離開耶路撒冷
[00:05:10.760 --> 00:05:12.040]  是有原因的
[00:05:12.040 --> 00:05:13.440]  因為他們是加里尼人
[00:05:13.440 --> 00:05:15.120]  他們隨時會回去打雨
[00:05:15.120 --> 00:05:16.320]  耶穌說不要走
[00:05:16.320 --> 00:05:16.720]  不要走
[00:05:16.720 --> 00:05:17.800]  在這裡等候
[00:05:17.800 --> 00:05:18.680]  等候什麼?
[00:05:18.680 --> 00:05:20.840]  我答應過你們
[00:05:20.840 --> 00:05:22.720]  你們遲些會受聖靈的使
[00:05:22.720 --> 00:05:24.160]  是什麼回事他們不知道
[00:05:24.160 --> 00:05:25.000]  總之不要走
[00:05:25.000 --> 00:05:25.960]  等吧
[00:05:25.960 --> 00:05:27.920]  但他們知道關於神國的事
[00:05:27.920 --> 00:05:30.720]  第六節原文有個「所以」在前面
[00:05:30.720 --> 00:05:32.040]  如果你看英文版本
[00:05:32.040 --> 00:05:36.040]  很多時候都會有個「So」字放在前面
[00:05:36.040 --> 00:05:38.760]  即是和合本會出來的
[00:05:38.760 --> 00:05:41.240]  這些門徒
[00:05:41.240 --> 00:05:44.520]  聽到耶穌說關於神國的事之後
[00:05:44.520 --> 00:05:47.760]  他們就走去問耶穌一個問題
[00:05:47.760 --> 00:05:49.280]  這個問題是什麼呢?
[00:05:49.280 --> 00:05:50.520]  他們問耶穌
[00:05:50.520 --> 00:05:51.720]  主啊主啊
[00:05:51.720 --> 00:05:53.040]  祢復興以色列國
[00:05:53.040 --> 00:05:54.880]  是不是這個時候?
[00:05:54.880 --> 00:05:56.560]  這是在說
[00:05:56.560 --> 00:05:59.800]  原來他們對耶穌的神國
[00:05:59.800 --> 00:06:01.840]  是有些誤解
[00:06:01.840 --> 00:06:03.680]  所以才問這個問題
[00:06:03.680 --> 00:06:05.760]  耶穌在說的是神國的事
[00:06:05.760 --> 00:06:08.080]  但耶穌的門徒在關心什麼?
[00:06:08.080 --> 00:06:10.760]  就是以色列國何時復興
[00:06:10.760 --> 00:06:11.280]  大家注意
[00:06:11.280 --> 00:06:13.040]  有點相似
[00:06:13.040 --> 00:06:15.840]  不過他們關心的地方就有點不同
[00:06:15.840 --> 00:06:19.000]  所以我想如果我們想關心耶穌說什麼
[00:06:19.000 --> 00:06:19.840]  關心神國
[00:06:19.840 --> 00:06:21.160]  關心復興的話
[00:06:21.160 --> 00:06:24.480]  我想今天和大家分享兩個突破點
[00:06:24.480 --> 00:06:26.440]  有兩個地方我們需要突破
[00:06:26.440 --> 00:06:29.360]  第一個地方是關於觀念上的突破
[00:06:29.360 --> 00:06:31.920]  耶穌的門徒
[00:06:31.920 --> 00:06:35.280]  他關心的就是以色列國的復興
[00:06:35.280 --> 00:06:39.200]  其實他們這樣關心是完全不出奇的
[00:06:39.200 --> 00:06:40.800]  因為他們是以色列人
[00:06:40.800 --> 00:06:41.960]  第一
[00:06:41.960 --> 00:06:44.680]  他們期盼尼塞亞來到
[00:06:44.680 --> 00:06:48.600]  他們在等待尼塞亞基督來到這個世界上
[00:06:48.600 --> 00:06:49.880]  他們能不能等到?
[00:06:49.880 --> 00:06:50.720]  等到了
[00:06:50.720 --> 00:06:51.920]  耶穌復活了
[00:06:51.920 --> 00:06:55.120]  這個就是他們等了很多年
[00:06:55.120 --> 00:06:56.840]  舊約先知應許的
[00:06:56.840 --> 00:06:58.520]  將會來到他們的中間
[00:06:58.520 --> 00:07:00.920]  在他們的民族裡要做工作的
[00:07:00.920 --> 00:07:03.640]  那位尼塞亞
[00:07:03.640 --> 00:07:06.240]  耶穌的門徒和耶穌說
[00:07:06.240 --> 00:07:07.640]  哇
[00:07:07.640 --> 00:07:08.920]  你復活了
[00:07:08.920 --> 00:07:10.240]  你顯出你是上帝的兒子
[00:07:10.240 --> 00:07:11.280]  你是尼塞亞了
[00:07:11.280 --> 00:07:13.920]  哇 我們的民族有盼望了
[00:07:13.920 --> 00:07:16.080]  而且在那時候
[00:07:16.080 --> 00:07:18.320]  經歷了數以千幾年的日子
[00:07:18.320 --> 00:07:19.360]  被人統治
[00:07:19.360 --> 00:07:20.920]  當時是被羅馬統治
[00:07:20.920 --> 00:07:21.480]  被人欺壓
[00:07:21.480 --> 00:07:22.560]  沒有自己的民族
[00:07:22.560 --> 00:07:23.720]  沒有自己的國家
[00:07:23.720 --> 00:07:25.080]  他們期待著什麼?
[00:07:25.080 --> 00:07:26.920]  他們有一天尼塞亞來到的時候
[00:07:26.920 --> 00:07:30.280]  他們好像回到以前很輝煌的歷史
[00:07:30.280 --> 00:07:31.600]  就是大衛年間
[00:07:31.600 --> 00:07:32.640]  大衛的年代
[00:07:32.640 --> 00:07:33.760]  所羅門的年代
[00:07:33.760 --> 00:07:35.000]  很輝煌的聖殿
[00:07:35.000 --> 00:07:37.120]  很輝煌的國曆
[00:07:37.120 --> 00:07:37.560]  哇
[00:07:37.560 --> 00:07:39.400]  他們期待著這個日子的來臨
[00:07:39.400 --> 00:07:40.600]  所以他們問耶穌
[00:07:40.600 --> 00:07:41.800]  耶穌 耶穌
[00:07:41.800 --> 00:07:42.640]  你復活了
[00:07:42.640 --> 00:07:44.640]  是不是我們的國家復興
[00:07:44.640 --> 00:07:45.760]  正在來呢?
[00:07:45.760 --> 00:07:47.720]  很快就會出現了
[00:07:47.720 --> 00:07:49.880]  他們關心的是這件事
[00:07:49.880 --> 00:07:51.120]  這是難怪的
[00:07:51.120 --> 00:07:52.840]  因為他們的確是
[00:07:52.840 --> 00:07:54.760]  在國家的敗亡裡面
[00:07:54.760 --> 00:07:56.280]  他們有很多的失落
[00:07:56.280 --> 00:07:59.280]  他們期待著這件事會發生
[00:07:59.280 --> 00:08:01.960]  但是耶穌怎麼回答他們呢?
[00:08:01.960 --> 00:08:03.280]  耶穌的回答是什麼?
[00:08:03.280 --> 00:08:04.480]  第七節就說
[00:08:04.480 --> 00:08:06.680]  耶穌對他們說
[00:08:06.680 --> 00:08:10.640]  「負憑著自己的權柄所定的時後日期
[00:08:10.640 --> 00:08:12.880]  不是你們可以知道的」
[00:08:12.880 --> 00:08:14.880]  大家留意耶穌的說法
[00:08:14.880 --> 00:08:16.440]  耶穌是不是說
[00:08:16.440 --> 00:08:17.560]  以色列的復興
[00:08:17.560 --> 00:08:19.360]  沒有這件事
[00:08:19.360 --> 00:08:20.240]  你們不要想了
[00:08:20.240 --> 00:08:20.960]  不要想這件事
[00:08:20.960 --> 00:08:22.520]  想別的吧
[00:08:22.520 --> 00:08:24.560]  他好像不是這樣說的
[00:08:24.560 --> 00:08:26.840]  耶穌只是說時間日期
[00:08:26.840 --> 00:08:27.800]  你們不知道的
[00:08:27.800 --> 00:08:28.920]  負定了的事
[00:08:28.920 --> 00:08:29.320]  你們不知道
[00:08:29.320 --> 00:08:30.040]  我也不知道
[00:08:30.040 --> 00:08:31.120]  我不告訴你們
[00:08:31.120 --> 00:08:31.600]  我也不知道
[00:08:31.600 --> 00:08:32.840]  你們不知道的
[00:08:32.840 --> 00:08:35.120]  不過你們現在要關心另一件事
[00:08:35.120 --> 00:08:37.400]  就是第八節說的那件事
[00:08:37.400 --> 00:08:38.560]  所以這節經文
[00:08:38.560 --> 00:08:40.480]  其實他沒有否定到
[00:08:40.480 --> 00:08:42.440]  以色列國會復興的
[00:08:42.440 --> 00:08:44.120]  不過時間日期
[00:08:44.120 --> 00:08:45.440]  他們問錯了
[00:08:45.440 --> 00:08:48.080]  不是這個時候要關心這件事
[00:08:48.080 --> 00:08:49.320]  《新約聖經》裡面
[00:08:49.320 --> 00:08:50.800]  有說過以色列國的復興
[00:08:50.800 --> 00:08:51.760]  將來
[00:08:51.760 --> 00:08:53.000]  在《羅馬書第十一章》
[00:08:53.000 --> 00:08:54.960]  說到以色列全家得救
[00:08:54.960 --> 00:08:56.760]  在末後的日子裡面
[00:08:56.760 --> 00:08:57.760]  末到很後了
[00:08:57.760 --> 00:08:58.920]  現在還沒出現
[00:08:58.920 --> 00:08:59.960]  末到很後的日子裡面
[00:08:59.960 --> 00:09:01.000]  將來有一天
[00:09:01.000 --> 00:09:02.120]  以色列會全家復興
[00:09:02.120 --> 00:09:03.480]  細節我們不知道
[00:09:03.480 --> 00:09:04.640]  詳情我們不知道
[00:09:04.640 --> 00:09:06.760]  但這個日子是會來臨的
[00:09:06.760 --> 00:09:07.760]  他們關心這件事
[00:09:07.760 --> 00:09:08.960]  都是理所當然的
[00:09:08.960 --> 00:09:10.160]  不過
[00:09:10.160 --> 00:09:10.760]  耶穌說
[00:09:10.760 --> 00:09:12.400]  你的焦點擺錯了
[00:09:12.400 --> 00:09:13.200]  這個時候
[00:09:13.200 --> 00:09:14.480]  不是關心這件事
[00:09:14.480 --> 00:09:17.040]  他們的觀念要有一些糾正
[00:09:17.040 --> 00:09:19.600]  有一些改變才行
[00:09:19.600 --> 00:09:21.720]  耶穌說應該關心什麼呢
[00:09:21.720 --> 00:09:22.840]  就是神國的事
[00:09:22.840 --> 00:09:23.560]  之前說過
[00:09:23.560 --> 00:09:24.520]  神國的事
[00:09:24.520 --> 00:09:26.120]  才是應該關心的事
[00:09:26.120 --> 00:09:26.760]  用了四十天
[00:09:26.760 --> 00:09:28.040]  還說神國的事
[00:09:28.040 --> 00:09:30.200]  他們想了以色列國復興
[00:09:30.200 --> 00:09:30.920]  所以
[00:09:30.920 --> 00:09:32.120]  我們其實
[00:09:32.120 --> 00:09:33.680]  都好像那些門徒一樣
[00:09:33.680 --> 00:09:35.240]  我們的心態其實都需要糾正
[00:09:35.240 --> 00:09:36.080]  我等一下說說
[00:09:36.080 --> 00:09:37.760]  糾正什麼地方
[00:09:37.760 --> 00:09:39.160]  不過先說神國
[00:09:39.160 --> 00:09:40.120]  因為神國
[00:09:40.120 --> 00:09:41.920]  是耶穌的
[00:09:41.920 --> 00:09:43.800]  講論中間的焦點
[00:09:43.800 --> 00:09:46.680]  什麼叫神國
[00:09:46.680 --> 00:09:47.720]  如果我說神國
[00:09:47.720 --> 00:09:49.200]  是什麼意思呢
[00:09:49.200 --> 00:09:50.200]  古代的社會
[00:09:50.200 --> 00:09:51.240]  一個國家
[00:09:51.240 --> 00:09:52.560]  之所以為國
[00:09:52.560 --> 00:09:55.480]  是因為那個國家裡面有王
[00:09:55.480 --> 00:09:57.680]  以前沒有普選的
[00:09:57.680 --> 00:09:59.080]  我們很期待
[00:09:59.080 --> 00:10:00.440]  但以前沒有的
[00:10:00.440 --> 00:10:03.480]  一個國家之所以為一個國家
[00:10:03.480 --> 00:10:05.600]  就是因為那個國裡面有王
[00:10:05.600 --> 00:10:06.440]  有一個君王
[00:10:06.440 --> 00:10:07.640]  一個統治者
[00:10:07.640 --> 00:10:10.160]  有一個元首
[00:10:10.160 --> 00:10:10.680]  這樣
[00:10:10.680 --> 00:10:12.560]  這個國家就成為國了
[00:10:12.560 --> 00:10:14.200]  所以什麼叫神國呢
[00:10:14.200 --> 00:10:16.000]  就是說有一個領域
[00:10:16.000 --> 00:10:16.920]  有一個地方
[00:10:16.920 --> 00:10:18.520]  有一個領土
[00:10:18.520 --> 00:10:19.400]  有群人
[00:10:19.400 --> 00:10:20.680]  如果在那裡
[00:10:20.680 --> 00:10:22.240]  神做王
[00:10:22.240 --> 00:10:24.400]  神掌權
[00:10:24.400 --> 00:10:25.640]  神的旨意
[00:10:25.640 --> 00:10:27.440]  在那裡通行無阻
[00:10:27.440 --> 00:10:31.240]  那裡就是神國的來頭了
[00:10:31.240 --> 00:10:34.120]  耶穌教我們主統文是怎麼說的
[00:10:34.120 --> 00:10:36.440]  「我們在天上的乎」
[00:10:36.440 --> 00:10:39.320]  「願人都尊你的名為聖」
[00:10:39.320 --> 00:10:40.360]  然後呢
[00:10:40.360 --> 00:10:42.920]  「願你的國降臨」
[00:10:42.920 --> 00:10:44.840]  「願你的旨意行在地上」
[00:10:44.840 --> 00:10:46.040]  「如同行在天上」
[00:10:46.040 --> 00:10:49.880]  其實這裡是在解釋什麼叫神國
[00:10:49.880 --> 00:10:51.240]  神的國降臨
[00:10:51.240 --> 00:10:52.240]  是指什麼呢
[00:10:52.240 --> 00:10:53.400]  神的旨意
[00:10:53.400 --> 00:10:55.200]  就是神心裡面這個王
[00:10:55.200 --> 00:10:56.200]  他想做什麼
[00:10:56.200 --> 00:10:57.720]  他想完成什麼心意
[00:10:57.720 --> 00:11:00.400]  他想怎樣運行
[00:11:00.400 --> 00:11:01.240]  都成就
[00:11:01.240 --> 00:11:01.920]  都成功
[00:11:01.920 --> 00:11:02.760]  都運行了
[00:11:02.760 --> 00:11:03.840]  好像在天上那樣
[00:11:03.840 --> 00:11:05.400]  那這個就是神國了
[00:11:05.400 --> 00:11:07.760]  所以如果用這個觀念去想神國的話
[00:11:07.760 --> 00:11:10.440]  就是說只要那個地方
[00:11:10.440 --> 00:11:12.600]  能夠發生到神掌權
[00:11:12.600 --> 00:11:13.400]  神做王
[00:11:13.400 --> 00:11:15.160]  神的旨意能夠成就
[00:11:15.160 --> 00:11:17.280]  那裡就是神國的彰顯
[00:11:17.280 --> 00:11:19.840]  如果我這個生命
[00:11:19.840 --> 00:11:20.800]  我尊耶穌
[00:11:20.800 --> 00:11:22.400]  我尊神做王
[00:11:22.400 --> 00:11:23.960]  神想我怎樣
[00:11:23.960 --> 00:11:25.000]  我就怎樣了
[00:11:25.000 --> 00:11:27.920]  神的旨意在我裡面通行無阻的話
[00:11:27.920 --> 00:11:31.880]  那我就可以說神的國臨到我的身上
[00:11:31.880 --> 00:11:34.000]  如果你的小組
[00:11:34.000 --> 00:11:35.840]  無論組長到組員
[00:11:35.840 --> 00:11:38.680]  都是願意先以神的旨意行
[00:11:38.680 --> 00:11:39.680]  所有的人
[00:11:39.680 --> 00:11:40.760]  神的旨意是怎樣
[00:11:40.760 --> 00:11:42.280]  他都願意行的
[00:11:42.280 --> 00:11:43.480]  無論多麼困難
[00:11:43.480 --> 00:11:45.120]  願意按著神的心意而行的話
[00:11:45.120 --> 00:11:46.560]  我們就可以說神的國
[00:11:46.560 --> 00:11:49.280]  就臨到那個群體裡面
[00:11:49.280 --> 00:11:50.720]  如果那個教會
[00:11:50.720 --> 00:11:52.120]  都是用這種心態
[00:11:52.120 --> 00:11:53.280]  來實踐的話
[00:11:53.280 --> 00:11:55.480]  我們就說神的國臨到那個群體
[00:11:55.480 --> 00:11:57.960]  那個教會的中間
[00:11:57.960 --> 00:12:00.320]  如果城市那個國家
[00:12:00.320 --> 00:12:03.160]  是以神的心意為優先
[00:12:03.160 --> 00:12:05.360]  以行出神的旨意
[00:12:05.360 --> 00:12:08.760]  以為他們的做法
[00:12:08.760 --> 00:12:09.880]  能夠實踐的話
[00:12:09.880 --> 00:12:12.160]  我們就說神的國臨到那個領域
[00:12:12.160 --> 00:12:14.760]  那個城市和那個國家裡面
[00:12:14.760 --> 00:12:16.200]  神國簡單來說
[00:12:16.200 --> 00:12:18.840]  就可以這樣去理解
[00:12:18.840 --> 00:12:20.400]  所以當耶穌說
[00:12:20.400 --> 00:12:22.600]  講論很多神國的事的時候
[00:12:22.600 --> 00:12:23.760]  那些門徒
[00:12:23.760 --> 00:12:26.960]  就以為耶穌在講以色列國的復興
[00:12:26.960 --> 00:12:28.640]  所以就問耶穌這個問題
[00:12:28.640 --> 00:12:31.960]  他們的觀念是需要被糾正的
[00:12:31.960 --> 00:12:34.280]  需要被扭轉的
[00:12:34.280 --> 00:12:37.080]  他們以為耶穌是在講以色列國
[00:12:37.080 --> 00:12:38.080]  耶穌說不是
[00:12:38.080 --> 00:12:38.960]  我講的是神國
[00:12:38.960 --> 00:12:39.880]  神國是怎樣的
[00:12:39.880 --> 00:12:40.920]  第八節就說了
[00:12:40.920 --> 00:12:41.600]  是怎樣的
[00:12:41.600 --> 00:12:44.480]  就是你們會得著能力
[00:12:44.480 --> 00:12:46.160]  你們會為我做見證
[00:12:46.160 --> 00:12:47.760]  而且從沙灘開始
[00:12:47.760 --> 00:12:49.360]  從近至遠的
[00:12:49.360 --> 00:12:53.440]  一直一直將神國的信息
[00:12:53.440 --> 00:12:54.400]  即是福音的信息
[00:12:54.400 --> 00:12:55.960]  一直傳開去
[00:12:55.960 --> 00:12:56.880]  一直傳開去
[00:12:56.880 --> 00:12:58.600]  一直傳到很遠很遠的地方
[00:12:58.600 --> 00:13:01.200]  從近至遠的地方
[00:13:01.200 --> 00:13:04.280]  這個就是神國的擴展
[00:13:04.280 --> 00:13:05.160]  神國的復興
[00:13:05.160 --> 00:13:11.120]  那個藍圖就告訴你們
[00:13:11.120 --> 00:13:12.960]  我自己看很多書
[00:13:12.960 --> 00:13:14.720]  因為要預備
[00:13:14.720 --> 00:13:17.440]  很多講使徒行傳的書
[00:13:17.440 --> 00:13:19.840]  裡面都有一個說法
[00:13:19.840 --> 00:13:21.560]  他說使徒行傳是講什麼的
[00:13:21.560 --> 00:13:24.560]  是講教會的擴展
[00:13:24.560 --> 00:13:26.520]  你同不同意
[00:13:26.520 --> 00:13:27.400]  由沙灘開始
[00:13:27.400 --> 00:13:29.440]  教會誕生了
[00:13:29.440 --> 00:13:30.320]  越來越多人信主
[00:13:30.320 --> 00:13:31.600]  三千個五千個
[00:13:31.600 --> 00:13:34.160]  一直去到外邦的地方
[00:13:34.160 --> 00:13:35.320]  即是去到安提屋
[00:13:35.320 --> 00:13:36.160]  去到外邦的地方
[00:13:36.160 --> 00:13:37.240]  一直擴展出去
[00:13:37.240 --> 00:13:40.160]  所以使徒行傳是講教會的擴展
[00:13:40.160 --> 00:13:42.400]  其實我覺得應該不是
[00:13:42.400 --> 00:13:44.280]  因為這段經文
[00:13:44.280 --> 00:13:47.840]  講整個使徒行傳的大綱文藍圖
[00:13:47.840 --> 00:13:51.600]  他沒有提教會這個詞語
[00:13:51.600 --> 00:13:53.760]  他提的是神國
[00:13:53.760 --> 00:13:56.160]  當神的國在耶路撒冷
[00:13:56.160 --> 00:13:59.320]  一直開始發展擴展的時候
[00:13:59.320 --> 00:14:01.040]  教會開始誕生
[00:14:01.040 --> 00:14:04.320]  教會在神國擴展裡面誕生
[00:14:04.320 --> 00:14:08.560]  教會在神國擴展裡面得到擴展
[00:14:08.560 --> 00:14:09.120]  即是說
[00:14:09.120 --> 00:14:11.760]  原來耶穌想門徒關心的
[00:14:11.760 --> 00:14:13.760]  想我們關心的是什麼呢
[00:14:13.760 --> 00:14:16.480]  是關心神國的擴展
[00:14:16.480 --> 00:14:19.000]  用這個作為本位
[00:14:19.000 --> 00:14:20.640]  不是關心教會擴展
