
[00:00:00.000 --> 00:00:04.500]  好,今天就來跟大家講大衛一生的總結
[00:03:14.040 --> 00:03:15.740]  牧師很糟糕
[00:03:16.140 --> 00:03:18.340]  整個五月差不多一天都要看醫生
[00:03:18.340 --> 00:03:20.640]  事實上他五月入了醫院一段時間
[00:03:20.640 --> 00:03:22.640]  我只好無奈跟他說
[00:03:22.640 --> 00:03:24.240]  要接受這個現實
[00:03:24.240 --> 00:03:27.040]  因為年紀大的時候
[00:03:27.040 --> 00:03:29.140]  自然就健康出問題了
[00:03:29.140 --> 00:03:30.540]  珍惜每一天
[00:03:30.540 --> 00:03:32.440]  後來又見到一位婆婆
[00:03:32.440 --> 00:03:33.840]  都是我們教會的元老來的
[00:03:33.840 --> 00:03:34.340]  她跟我說
[00:03:34.340 --> 00:03:34.840]  牧師
[00:03:34.840 --> 00:03:37.340]  我前天剛剛做了白內障手術
[00:03:37.340 --> 00:03:38.640]  很成功
[00:03:38.640 --> 00:03:40.140]  現在看東西清楚一點了
[00:03:40.140 --> 00:03:40.640]  我說
[00:03:40.640 --> 00:03:42.340]  很快就輪到我做了
[00:03:42.340 --> 00:03:45.240]  我現在有時候看東西都有點模糊
[00:03:45.740 --> 00:03:47.440]  我們要接受這個現實
[00:03:47.440 --> 00:03:47.940]  真的
[00:03:47.940 --> 00:03:48.740]  現在講了幾堂
[00:03:48.740 --> 00:03:49.840]  剛才我也很累了
[00:03:49.840 --> 00:03:51.740]  一會兒我下午還要洗禮
[00:03:51.740 --> 00:03:52.640]  洗幾十人
[00:03:52.640 --> 00:03:53.440]  因為粉嶺堂
[00:03:53.440 --> 00:03:54.840]  然後還要開執事會
[00:03:54.840 --> 00:03:55.940]  真的累
[00:03:55.940 --> 00:03:58.340]  原來已經可能是不及以前
[00:03:58.340 --> 00:03:59.140]  大衛
[00:03:59.140 --> 00:04:01.140]  他親自領兵出戰
[00:04:01.140 --> 00:04:02.640]  如果我們回看的時候
[00:04:02.640 --> 00:04:03.940]  在撒慕爾記下
[00:04:03.940 --> 00:04:05.840]  第21章的第15節
[00:04:05.840 --> 00:04:08.440]  菲利士人與以色列人打仗
[00:04:08.440 --> 00:04:10.840]  大衛帶領僕人下去
[00:04:10.840 --> 00:04:12.740]  與菲利士人接戰
[00:04:12.740 --> 00:04:14.940]  大衛就
[00:04:15.640 --> 00:04:16.740]  被罰了
[00:04:16.740 --> 00:04:18.740]  接著第16節就講到
[00:04:18.740 --> 00:04:19.840]  菲利士一個勇士
[00:04:19.840 --> 00:04:21.940]  差點將大衛殺死
[00:04:21.940 --> 00:04:23.740]  我們一起來讀第17節
[00:04:44.440 --> 00:04:45.840]  這裡很清楚看到
[00:04:45.840 --> 00:04:48.140]  大衛差點死於敵人的刀下
[00:04:48.140 --> 00:04:50.240]  所以他的將領跟他說
[00:04:50.240 --> 00:04:52.640]  不用客氣了
[00:04:52.640 --> 00:04:54.340]  以後就讓我們去打
[00:04:54.340 --> 00:04:56.040]  你就留在後方
[00:04:56.040 --> 00:04:57.040]  因為你是很重要
[00:04:57.040 --> 00:04:58.440]  如果你有什麼差池的時候
[00:04:58.440 --> 00:04:59.640]  是影響國家的
[00:04:59.640 --> 00:05:00.740]  不要忘記
[00:05:00.740 --> 00:05:02.440]  這個已經不是第一次發生的了
[00:05:02.440 --> 00:05:04.540]  記不記得大衛被
[00:05:04.540 --> 00:05:06.040]  鴨沙龍來追殺
[00:05:06.040 --> 00:05:07.640]  後來他要反攻的時候
[00:05:07.640 --> 00:05:08.840]  大衛想出戰
[00:05:08.840 --> 00:05:09.840]  第二天就跟他說
[00:05:09.840 --> 00:05:10.840]  你留在後方就行了
[00:05:10.840 --> 00:05:11.840]  你不要跟我去打
[00:05:11.840 --> 00:05:13.240]  因為年紀大
[00:05:13.740 --> 00:05:15.140]  沒辦法再做這些事情
[00:05:15.140 --> 00:05:17.140]  所以有時候我們要知道
[00:05:17.140 --> 00:05:18.840]  什麼時候我們要退下來
[00:05:18.840 --> 00:05:21.840]  甚至最重要是退下來不要出來
[00:05:21.840 --> 00:05:23.440]  譬如很簡單舉個例子
[00:05:23.440 --> 00:05:26.140]  我那時候很喜歡聽許冠傑唱歌
[00:05:26.140 --> 00:05:27.540]  後來大家記不記得
[00:05:27.540 --> 00:05:28.840]  有一個叫千人大合唱
[00:05:28.840 --> 00:05:30.040]  就是他退出歌壇
[00:05:30.040 --> 00:05:31.740]  開了超過20場的演唱會
[00:05:31.740 --> 00:05:32.940]  我也有去看的
[00:05:32.940 --> 00:05:34.040]  嘩!很感動的
[00:05:34.040 --> 00:05:35.640]  但不知道十幾年之後
[00:05:35.640 --> 00:05:36.740]  最後重出歌壇
[00:05:36.740 --> 00:05:37.840]  我也有去看
[00:05:37.840 --> 00:05:38.440]  嘩!發覺
[00:05:38.440 --> 00:05:40.440]  原來膨脹得很厲害
[00:05:40.440 --> 00:05:42.540]  穿著那個豹紋的衣服
[00:05:42.840 --> 00:05:44.340]  嘩!我真是慘不忍睹
[00:05:44.340 --> 00:05:45.640]  怎麼會這樣呢?
[00:05:45.640 --> 00:05:47.340]  接著他再有幾次
[00:05:47.340 --> 00:05:48.140]  我也不敢去看
[00:05:48.140 --> 00:05:50.040]  所以我仍然懷念著
[00:05:50.040 --> 00:05:51.240]  關正傑
[00:05:51.240 --> 00:05:53.940]  關正傑移民到加拿大之後
[00:05:53.940 --> 00:05:56.240]  別人出很多錢請他出山
[00:05:56.240 --> 00:05:59.240]  前陣子不是有顧家輝的演唱會嗎?
[00:05:59.240 --> 00:06:00.740]  出很多錢請他
[00:06:00.740 --> 00:06:01.540]  他也不肯出來
[00:06:01.540 --> 00:06:05.240]  他寧願留下一個美好的印象給別人
[00:06:05.240 --> 00:06:08.440]  所以某個程度急流勇退
[00:06:08.440 --> 00:06:09.840]  也是好的
[00:06:09.840 --> 00:06:12.140]  當然有時候不是指年齡
[00:06:12.140 --> 00:06:14.340]  是你自己還有沒有這樣的能力
[00:06:14.340 --> 00:06:17.340]  我記得很多年之前
[00:06:17.340 --> 00:06:19.240]  我出席一個安息禮
[00:06:19.240 --> 00:06:20.640]  和師母一起出席
[00:06:20.640 --> 00:06:21.740]  究竟那個人是誰
[00:06:21.740 --> 00:06:22.440]  我已經忘記了
[00:06:22.440 --> 00:06:24.340]  但我記得講到那個牧師
[00:06:24.340 --> 00:06:26.340]  是我少年時代
[00:06:26.340 --> 00:06:29.240]  我很尊崇的一位傳道人
[00:06:29.240 --> 00:06:31.340]  那時候是專門做學生工作
[00:06:31.340 --> 00:06:33.240]  說話鏗鏘有力
[00:06:33.240 --> 00:06:34.140]  又很風趣
[00:06:34.140 --> 00:06:36.640]  但發覺那次的安息禮裏面
[00:06:36.640 --> 00:06:38.040]  短短十幾分鐘
[00:06:38.040 --> 00:06:39.740]  說話一塌糊塗
[00:06:39.740 --> 00:06:41.940]  也不知道他想說些什麼
[00:06:42.240 --> 00:06:43.140]  但最大問題是
[00:06:43.140 --> 00:06:44.340]  我發覺有些話是說錯了
[00:06:44.340 --> 00:06:46.040]  於是我問我太太
[00:06:46.040 --> 00:06:48.540]  如果有一天你發覺我說話
[00:06:48.540 --> 00:06:49.640]  是這樣的時候
[00:06:49.640 --> 00:06:50.840]  快點把我拉下台
[00:06:50.840 --> 00:06:52.040]  不要再讓我侍奉了
[00:06:52.040 --> 00:06:53.740]  太太也說很快的了
[00:06:53.740 --> 00:06:56.840]  這個真的是
[00:06:56.840 --> 00:06:58.940]  你也要很小心
[00:06:58.940 --> 00:07:00.440]  要知道自己退下來
[00:07:00.440 --> 00:07:01.840]  但我再說不是這個年齡
[00:07:01.840 --> 00:07:03.440]  我剛剛去完紐西蘭
[00:07:03.440 --> 00:07:06.440]  紐西蘭現在奧克蘭最大的教會
[00:07:06.440 --> 00:07:08.240]  最多人的教會就是聖道堂
[00:07:08.240 --> 00:07:09.340]  那個牧師
[00:07:09.340 --> 00:07:10.940]  我那星期去他的教會講道
[00:07:10.940 --> 00:07:12.640]  那個人是剛剛搬送的牧師
[00:07:12.640 --> 00:07:14.740]  他75歲
[00:07:14.740 --> 00:07:16.040]  但非常精壯
[00:07:16.040 --> 00:07:19.140]  其實他是香港萬善堂的牧師
[00:07:19.140 --> 00:07:21.140]  但那間教會是他開的
[00:07:21.140 --> 00:07:22.640]  但一個年輕的牧師
[00:07:22.640 --> 00:07:23.640]  我也認識的
[00:07:23.640 --> 00:07:25.040]  老癌死了
[00:07:25.040 --> 00:07:26.540]  於是他回去再主持大局
[00:07:26.540 --> 00:07:28.740]  但是75歲他回來
[00:07:28.740 --> 00:07:30.440]  但他會繼續在香港侍奉
[00:07:30.440 --> 00:07:31.240]  我很欣賞
[00:07:31.240 --> 00:07:33.640]  昨天我去葵涌的退休會
[00:07:33.640 --> 00:07:35.040]  我去了浸信會神學院
[00:07:35.040 --> 00:07:37.240]  誰知道我去到禮堂的時候
[00:07:37.240 --> 00:07:38.040]  即是飯堂的時候
[00:07:38.040 --> 00:07:39.540]  我看到一個牧師
[00:07:39.740 --> 00:07:41.840]  我立刻很乖,很肅然起敬
[00:07:41.840 --> 00:07:43.440]  就是曾立華牧師
[00:07:43.440 --> 00:07:45.340]  是我團契的導師
[00:07:45.340 --> 00:07:46.540]  我看到他的時候
[00:07:46.540 --> 00:07:47.540]  我真的對著他
[00:07:47.540 --> 00:07:49.640]  曾牧師,你好
[00:07:49.640 --> 00:07:52.040]  他又很清晰地一看見我
[00:07:52.040 --> 00:07:54.040]  哇,你胖了很多
[00:07:54.040 --> 00:07:56.240]  接著我就跟他說
[00:07:56.240 --> 00:07:57.840]  可不可以跟我拍張照片
[00:07:57.840 --> 00:07:58.840]  又拍照
[00:07:58.840 --> 00:08:00.240]  是啊,牧師,可不可以跟你拍照
[00:08:00.240 --> 00:08:02.240]  我當他是偶像
[00:08:02.240 --> 00:08:03.140]  真的
[00:08:03.140 --> 00:08:06.140]  他已經在建道神學院退休了
[00:08:06.140 --> 00:08:09.640]  但他現在繼續在國內裡面做訓練
[00:08:09.840 --> 00:08:10.640]  那些傳道人
[00:08:10.640 --> 00:08:13.540]  他昨天就是跟一些西教士吃完飯之後
[00:08:13.540 --> 00:08:14.540]  立刻上國內
[00:08:14.540 --> 00:08:16.940]  很值得我去尊敬
[00:08:16.940 --> 00:08:18.240]  所以不是年齡
[00:08:18.240 --> 00:08:20.140]  是你的那個能力
[00:08:20.140 --> 00:08:21.840]  大衛的能力不行了
[00:08:21.840 --> 00:08:24.040]  但他不知道自己是
[00:08:24.040 --> 00:08:26.040]  所以後來他的將領跟他說
[00:08:26.040 --> 00:08:26.540]  行了
[00:08:26.540 --> 00:08:28.540]  你是我們很重要的人物
[00:08:28.540 --> 00:08:29.540]  這些事不用你做了
[00:08:29.540 --> 00:08:30.840]  粗重的事讓我們做吧
[00:08:30.840 --> 00:08:32.940]  你繼續在後方就可以了
[00:08:32.940 --> 00:08:34.540]  所以有時候我們都知道
[00:08:34.540 --> 00:08:35.640]  什麼時候要退下來
[00:08:35.640 --> 00:08:37.440]  大衛能夠
[00:08:37.440 --> 00:08:39.340]  令到這個國家這麼強盛
[00:08:39.340 --> 00:08:40.040]  另一個原因
[00:08:40.040 --> 00:08:41.840]  就是有一群愛他的將領
[00:08:41.840 --> 00:08:44.340]  而且這群將領是什麼呢
[00:08:44.340 --> 00:08:46.940]  是個個都很有能力
[00:08:46.940 --> 00:08:48.340]  而忠心於他
[00:08:48.340 --> 00:08:50.540]  我們很清楚知道
[00:08:50.540 --> 00:08:52.340]  一個國家
[00:08:52.340 --> 00:08:53.240]  一間公司
[00:08:53.240 --> 00:08:54.140]  甚至一間教會
[00:08:54.140 --> 00:08:55.440]  能夠有好的發展
[00:08:55.440 --> 00:08:57.440]  不是單憑一人之力
[00:08:57.440 --> 00:08:59.040]  領袖是很重要
[00:08:59.040 --> 00:09:01.240]  但有輔助的人是怎樣呢
[00:09:01.240 --> 00:09:03.840]  撒姆爾記下二十三章
[00:09:03.840 --> 00:09:05.440]  第八到第三十九節
[00:09:05.440 --> 00:09:07.240]  我們很少人會去看
[00:09:07.240 --> 00:09:08.740]  除非你會去選
[00:09:09.140 --> 00:09:10.640]  新人的名字你就會看這些
[00:09:10.640 --> 00:09:14.040]  記載了幾十個勇士
[00:09:14.040 --> 00:09:15.740]  他們做過什麼
[00:09:15.740 --> 00:09:16.940]  他們有什麼能力
[00:09:16.940 --> 00:09:18.740]  如果你留意
[00:09:18.740 --> 00:09:20.140]  第三十九節
[00:09:20.140 --> 00:09:21.940]  勇士的名字知道是誰嗎
[00:09:21.940 --> 00:09:23.740]  是烏蕾雅
[00:09:23.740 --> 00:09:25.340]  烏蕾雅是誰呢
[00:09:25.340 --> 00:09:27.140]  就是大衛殺了的人
[00:09:27.140 --> 00:09:29.040]  就是他搶了烏蕾雅的妻子
[00:09:29.040 --> 00:09:30.340]  然後找人來殺了她
[00:09:30.340 --> 00:09:33.040]  但是烏蕾雅是很忠心於大衛的
[00:09:33.040 --> 00:09:33.740]  你記不記得
[00:09:33.740 --> 00:09:36.040]  大衛想欲蓋彌彰
[00:09:36.040 --> 00:09:37.440]  召烏蕾雅回來
[00:09:37.440 --> 00:09:39.540]  想跟他太太有溫馨的時間
[00:09:39.540 --> 00:09:41.940]  然後就把小蚊子賴在他身上
[00:09:41.940 --> 00:09:45.240]  但是烏蕾雅竟然躺在皇宮門口
[00:09:45.240 --> 00:09:47.740]  躺在大衛寢室門口來保護大衛
[00:09:47.740 --> 00:09:48.840]  所以是勇士
[00:09:48.840 --> 00:09:51.840]  裡面也記載了一些人舉了一個例子
[00:09:51.840 --> 00:09:53.340]  可能也很令我們觸動
[00:09:53.340 --> 00:09:56.740]  大衛偶然地說了一句話
[00:09:56.740 --> 00:09:59.740]  他當時被蘇羅追殺逃亡
[00:09:59.740 --> 00:10:01.140]  他說
[00:10:01.140 --> 00:10:04.740]  我真的很懷念故鄉的水
[00:10:05.240 --> 00:10:09.040]  如果能夠有百里行井旁的水給我喝就好了
[00:10:09.040 --> 00:10:12.340]  各位婦女們
[00:10:12.340 --> 00:10:16.540]  如果你和你丈夫經過公司的時候
[00:10:16.540 --> 00:10:18.240]  你偶然說一句話
[00:10:18.240 --> 00:10:19.140]  哎呀
[00:10:19.140 --> 00:10:21.140]  這個水晶杯真的很漂亮
[00:10:21.140 --> 00:10:23.640]  如果我能夠有這個水晶杯來喝水就好了
[00:10:23.640 --> 00:10:26.140]  我記得我小時候看過電影叫《夜光杯》
[00:10:26.140 --> 00:10:29.040]  我一直都很想有一隻這樣的水晶杯給他用
[00:10:29.040 --> 00:10:31.540]  你丈夫聽見擺在心上
[00:10:31.540 --> 00:10:33.840]  於是他又沒有錢
[00:10:34.040 --> 00:10:37.240]  他將他的 iPad 和 iPhone 全部賣掉
[00:10:37.240 --> 00:10:39.740]  然後去買這個水晶杯給你
[00:10:39.740 --> 00:10:40.440]  你想想
[00:10:40.440 --> 00:10:41.740]  你輕輕一提
[00:10:41.740 --> 00:10:43.040]  他馬上有回應
[00:10:43.040 --> 00:10:44.140]  你的心會怎樣呢?
[00:10:44.140 --> 00:10:45.940]  他真的是可愛而已
[00:10:45.940 --> 00:10:46.640]  是不是?
[00:10:46.640 --> 00:10:48.840]  想不到大衛有說
[00:10:48.840 --> 00:10:50.240]  我很想喝這些水
[00:10:50.240 --> 00:10:52.740]  這三個勇士
[00:10:52.740 --> 00:10:58.140]  竟然拼命穿過菲利士人的軍地
[00:10:58.140 --> 00:11:00.440]  然後去百里行裡面
[00:11:00.440 --> 00:11:03.140]  就拿這些水給大衛喝
[00:11:03.540 --> 00:11:04.640]  你看看這群人
[00:11:04.640 --> 00:11:07.740]  是多麼的忠於大衛
[00:11:07.740 --> 00:11:10.240]  但是大衛也很值得我們欣賞
[00:11:10.240 --> 00:11:13.540]  當大衛後來知道他們這樣來拿水的時候
[00:11:13.540 --> 00:11:14.540]  大衛怎麼做呢?
[00:11:14.540 --> 00:11:16.640]  我們一起來讀十六、十七兩節
[00:11:16.640 --> 00:11:18.240]  二十三章十六、十七兩節
[00:11:18.240 --> 00:11:23.840]  這三個勇士就闖過菲利士人的營盤
[00:11:23.840 --> 00:11:27.740]  從百里行盛盤河的井裡打水
[00:11:27.740 --> 00:11:29.840]  拿來奉給大衛
[00:11:29.840 --> 00:11:31.640]  他卻不肯喝
[00:11:31.940 --> 00:11:34.540]  將水倒在耶和華面前
[00:11:34.540 --> 00:11:39.240]  說:耶和華,這三個人冒死去打水
[00:11:39.240 --> 00:11:42.140]  這水好將他們的血一半
[00:11:42.140 --> 00:11:43.840]  我斷不敢喝
[00:11:43.840 --> 00:11:46.240]  如此,大衛不肯喝
[00:11:46.240 --> 00:11:49.340]  這三個勇士所做的事
[00:11:49.340 --> 00:11:51.640]  你看看大衛也很尊敬這三個勇士
[00:11:51.640 --> 00:11:52.740]  不是吧?
[00:11:52.740 --> 00:11:55.140]  你去拿這些水給我
[00:11:55.140 --> 00:11:57.840]  你要經過菲利士人的營地
[00:11:57.840 --> 00:11:59.240]  隨時會死的
[00:11:59.240 --> 00:12:01.540]  於是跟神說:這些好像是你的血
[00:12:01.840 --> 00:12:04.240]  於是水倒在地上,大衛不肯喝
[00:12:04.240 --> 00:12:05.640]  試想想
[00:12:05.640 --> 00:12:07.640]  你的太太
[00:12:07.640 --> 00:12:10.040]  當你賣了iPad和iPhone
[00:12:10.040 --> 00:12:13.640]  買了水晶杯給她的時候
[00:12:13.640 --> 00:12:15.740]  你太太看到會說:不是吧?
[00:12:15.740 --> 00:12:18.040]  你的iPad要很多用途
[00:12:18.040 --> 00:12:19.240]  你竟然這樣
[00:12:19.240 --> 00:12:20.540]  當然她不會扔掉
[00:12:20.540 --> 00:12:22.240]  她馬上拿去refund
[00:12:22.240 --> 00:12:23.340]  拿回那些錢
[00:12:23.340 --> 00:12:27.240]  再感動地把自己的私房錢也拿出來給丈夫
[00:12:27.240 --> 00:12:29.540]  你想想這對夫婦是多麼的美麗
[00:12:29.740 --> 00:12:32.240]  但在現實世界好像很少有這樣的夫婦
[00:12:32.240 --> 00:12:33.840]  希望大家彼此學習吧
[00:12:33.840 --> 00:12:34.540]  好
[00:12:34.540 --> 00:12:35.540]  你看到
[00:12:35.540 --> 00:12:37.340]  很偉大
[00:12:37.340 --> 00:12:40.540]  這三個勇士就是這樣來對待大衛
[00:12:40.540 --> 00:12:42.040]  大衛也很尊崇他們
[00:12:42.040 --> 00:12:45.940]  所以你看到大衛能夠令國家有好的進展
[00:12:45.940 --> 00:12:47.940]  就是有一個好的團隊
[00:12:47.940 --> 00:12:49.540]  一個國家
[00:12:49.540 --> 00:12:50.840]  一個政府
[00:12:50.840 --> 00:12:55.340]  不單單是要領導人有這個力量
[00:12:55.340 --> 00:12:58.240]  最重要是哪些人正在配合他
[00:12:58.840 --> 00:13:01.740]  他的團隊是否精英
[00:13:01.740 --> 00:13:03.440]  是否忠心於他
[00:13:03.440 --> 00:13:05.740]  是否有才幹
[00:13:05.740 --> 00:13:08.740]  所以為什麼今天我們香港這麼亂呢?
[00:13:08.740 --> 00:13:09.540]  你看看昨天
[00:13:09.540 --> 00:13:11.940]  小一派的位置也是很亂七八糟
[00:13:11.940 --> 00:13:14.940]  因為吳克儉被稱為"不行"
[00:13:14.940 --> 00:13:16.940]  他根本就不是教育出身的
[00:13:16.940 --> 00:13:18.640]  其實是錯配的
[00:13:18.640 --> 00:13:21.240]  真正教育出身的是誰?是張炳良
[00:13:21.240 --> 00:13:23.840]  但張炳良又不是做教育的
[00:13:23.840 --> 00:13:24.940]  還有
[00:13:24.940 --> 00:13:26.440]  陳茂波是做什麼的?
[00:13:26.640 --> 00:13:28.840]  他是經營劏房和做會計的
[00:13:28.840 --> 00:13:31.040]  但是他竟然是做什麼的呢?
[00:13:31.040 --> 00:13:33.040]  他又來做規劃
[00:13:33.040 --> 00:13:34.840]  根本就不是那一派
[00:13:34.840 --> 00:13:37.040]  你就安排這些人做這些事
[00:13:37.040 --> 00:13:38.740]  還有你不要忘記
[00:13:38.740 --> 00:13:40.340]  這幫人全部都是各為鬼胎
[00:13:40.340 --> 00:13:42.440]  一有什麼事的時候大家都切割的
[00:13:42.440 --> 00:13:44.240]  然後他所謂的"頭馬"
[00:13:44.240 --> 00:13:45.340]  現在張震遠
[00:13:45.340 --> 00:13:47.040]  都發覺很有問題,是不是?
[00:13:47.040 --> 00:13:49.840]  所以你留意到為什麼香港政府
[00:13:49.840 --> 00:13:52.340]  現在這麼多問題在這裡就是這個情形出現
[00:13:52.340 --> 00:13:53.740]  所以就這麼說
[00:13:54.640 --> 00:13:56.840]  "不怕神仙一般的敵人"
[00:13:56.840 --> 00:14:00.240]  "最怕是豬一般的手下"
[00:14:00.240 --> 00:14:03.540]  剛才跟別人握手的時候
[00:14:03.540 --> 00:14:04.740]  有人跟我說
[00:14:04.740 --> 00:14:05.440]  牧師
[00:14:05.440 --> 00:14:07.940]  現在我們政府是"豬欄"來的
[00:14:07.940 --> 00:14:08.640]  真是厲害
[00:14:08.640 --> 00:14:09.840]  他懂得這樣去回應
[00:14:09.840 --> 00:14:12.340]  這就是一個無奈
[00:14:12.340 --> 00:14:14.640]  同樣今天教會
[00:14:14.640 --> 00:14:18.440]  都不單單靠一個兩個的領導人
[00:14:18.440 --> 00:14:19.440]  有生命就夠
[00:14:19.440 --> 00:14:22.240]  其實當然會有的質素很重要
[00:14:22.240 --> 00:14:24.140]  但是團隊很重要
[00:14:24.740 --> 00:14:27.240]  究竟一起侍奉那些團隊裡面的人
[00:14:27.240 --> 00:14:30.540]  是不是真的有同一個的意志
[00:14:30.540 --> 00:14:33.640]  去服侍弟兄姊妹忠於使命
[00:14:33.640 --> 00:14:35.640]  他們有沒有謀略
[00:14:35.640 --> 00:14:37.940]  有沒有那個見證
[00:14:37.940 --> 00:14:39.840]  有沒有那個恩賜
[00:14:39.840 --> 00:14:40.840]  彼此配合
[00:14:40.840 --> 00:14:42.540]  教會才有好的發展
[00:14:42.540 --> 00:14:45.640]  但當然這個不是一件必然的事
[00:14:45.640 --> 00:14:47.540]  所以求神來幫助我們
[00:14:47.540 --> 00:14:49.740]  讓我們的教會有好的團隊
[00:14:49.740 --> 00:14:51.040]  好了
[00:14:51.640 --> 00:14:54.740]  大衛在《撒慕爾記》下的完結的時候
[00:14:54.740 --> 00:14:58.740]  聖經的作者就編輯了大衛一篇的詩篇
[00:14:58.740 --> 00:15:00.040]  作為完結
