
[00:00:00.000 --> 00:00:02.000]  早安 各位
[00:05:08.000 --> 00:05:10.000]  賓客是非一般的賓客
[00:05:10.000 --> 00:05:12.000]  其實呢
[00:05:12.000 --> 00:05:14.000]  今時今日我們的演繹
[00:05:14.000 --> 00:05:16.000]  就好像你的伴郎團
[00:05:16.000 --> 00:05:18.000]  我們現在的人都很喜歡禁食
[00:05:18.000 --> 00:05:20.000]  不過我們禁食的原因
[00:05:20.000 --> 00:05:22.000]  是為了健康
[00:05:22.000 --> 00:05:24.000]  為了減肥
[00:05:24.000 --> 00:05:26.000]  如果你的死黨結婚
[00:05:26.000 --> 00:05:28.000]  你禁食
[00:05:28.000 --> 00:05:30.000]  你打野開
[00:05:30.000 --> 00:05:32.000]  你都會停一停
[00:05:32.000 --> 00:05:34.000]  因為那個不對的時候
[00:05:34.000 --> 00:05:36.000]  因為耶穌這裡最主要就是說
[00:05:36.000 --> 00:05:38.000]  你禁食
[00:05:38.000 --> 00:05:40.000]  但是這個不對的時候去做
[00:05:40.000 --> 00:05:42.000]  你記不記得傳道書
[00:05:42.000 --> 00:05:44.000]  第三章都有說
[00:05:44.000 --> 00:05:46.000]  哭有時
[00:05:46.000 --> 00:05:48.000]  笑有時
[00:05:48.000 --> 00:05:50.000]  哀動有時
[00:05:50.000 --> 00:05:52.000]  跳舞有時
[00:05:52.000 --> 00:05:54.000]  人家跳舞的時候你去哀動
[00:05:54.000 --> 00:05:56.000]  人家笑的時候你去哭
[00:05:56.000 --> 00:05:58.000]  那是不是不合時宜呢
[00:05:58.000 --> 00:06:00.000]  但是耶穌說
[00:06:00.000 --> 00:06:02.000]  我們都不是飲飲食食的
[00:06:02.000 --> 00:06:04.000]  當日子到了
[00:06:04.000 --> 00:06:06.000]  離開他們那時候就要禁食
[00:06:06.000 --> 00:06:08.000]  這個耶穌有一點
[00:06:08.000 --> 00:06:10.000]  預表
[00:06:10.000 --> 00:06:12.000]  祂可能日後就要去
[00:06:12.000 --> 00:06:14.000]  受死
[00:06:14.000 --> 00:06:16.000]  當時大家四散的時候
[00:06:16.000 --> 00:06:18.000]  就是禁食的日子
[00:06:18.000 --> 00:06:20.000]  就對了
[00:06:20.000 --> 00:06:22.000]  除了這裡
[00:06:22.000 --> 00:06:24.000]  耶穌有另一個比喻大家都很熟悉
[00:06:24.000 --> 00:06:26.000]  就說
[00:06:26.000 --> 00:06:28.000]  譬如你會不會將一塊
[00:06:28.000 --> 00:06:30.000]  新的衣服撕一塊下來
[00:06:30.000 --> 00:06:32.000]  補在舊的衣服上面呢
[00:06:32.000 --> 00:06:34.000]  為什麼不會呢
[00:06:34.000 --> 00:06:36.000]  因為當時這個比喻
[00:06:36.000 --> 00:06:38.000]  為什麼那麼適合呢
[00:06:38.000 --> 00:06:40.000]  因為當時有很多窮人
[00:06:40.000 --> 00:06:42.000]  很多窮人他們的衣服爛了
[00:06:42.000 --> 00:06:44.000]  他們不會馬上去買一套新的衣服
[00:06:44.000 --> 00:06:46.000]  這樣不像我們現在
[00:06:46.000 --> 00:06:48.000]  現在我們買新衣服
[00:06:48.000 --> 00:06:50.000]  我們是故意買爛衣服的
[00:06:50.000 --> 00:06:52.000]  褲子有些洞要撕爛一下
[00:06:52.000 --> 00:06:54.000]  才穿的嘛
[00:06:54.000 --> 00:06:56.000]  當時不是的當時想補的
[00:06:56.000 --> 00:06:58.000]  但是我們補的時候
[00:06:58.000 --> 00:07:00.000]  我們應該用舊布
[00:07:00.000 --> 00:07:02.000]  補在舊衣服上面
[00:07:02.000 --> 00:07:04.000]  為什麼呢
[00:07:04.000 --> 00:07:06.000]  因為新的布還沒有縮水
[00:07:06.000 --> 00:07:08.000]  當你洗的時候
[00:07:08.000 --> 00:07:10.000]  有一部分縮水
[00:07:10.000 --> 00:07:12.000]  有一部分不縮水
[00:07:12.000 --> 00:07:14.000]  所以他就說
[00:07:14.000 --> 00:07:16.000]  這樣就會撕破
[00:07:16.000 --> 00:07:18.000]  新的布跟舊的就不調和了
[00:07:18.000 --> 00:07:20.000]  這個很清楚
[00:07:20.000 --> 00:07:22.000]  就算新布可能是一件好的東西
[00:07:22.000 --> 00:07:24.000]  但當你擺在舊的衣服裡面
[00:07:24.000 --> 00:07:26.000]  其實在不對的時候
[00:07:26.000 --> 00:07:28.000]  就算是一件好的東西
[00:07:28.000 --> 00:07:30.000]  都會把整件事搞壞了
[00:07:30.000 --> 00:07:32.000]  耶穌第三個比喻
[00:07:32.000 --> 00:07:34.000]  就是說
[00:07:34.000 --> 00:07:36.000]  我們會不會把新的酒
[00:07:36.000 --> 00:07:38.000]  放在舊皮袋裡面呢
[00:07:38.000 --> 00:07:40.000]  當然這個對我們來說
[00:07:40.000 --> 00:07:42.000]  也是不太能夠明白的
[00:07:42.000 --> 00:07:44.000]  因為當時的人
[00:07:44.000 --> 00:07:46.000]  其實他們的水
[00:07:46.000 --> 00:07:48.000]  是很不乾淨的
[00:07:48.000 --> 00:07:50.000]  所以大部分他們的飲料
[00:07:50.000 --> 00:07:52.000]  都是酒來的
[00:07:52.000 --> 00:07:54.000]  所以耶穌在婚宴路
[00:07:54.000 --> 00:07:56.000]  變酒
[00:07:56.000 --> 00:07:58.000]  其實他們的酒跟我們的酒
[00:07:58.000 --> 00:08:00.000]  概念很不同
[00:08:00.000 --> 00:08:02.000]  而我們大部分人都有乾淨的水喝
[00:08:02.000 --> 00:08:04.000]  所以我們大部分人
[00:08:04.000 --> 00:08:06.000]  可能一輩子都不需要
[00:08:06.000 --> 00:08:08.000]  太過跟酒打交道
[00:08:08.000 --> 00:08:10.000]  但當時的人
[00:08:10.000 --> 00:08:12.000]  其實是他們飲料的一部分
[00:08:12.000 --> 00:08:14.000]  所以他們要不斷去做新酒
[00:08:14.000 --> 00:08:16.000]  但有些新酒
[00:08:16.000 --> 00:08:18.000]  其實大家不知道
[00:08:18.000 --> 00:08:20.000]  熟不熟悉酒
[00:08:20.000 --> 00:08:22.000]  他們需要發酵
[00:08:22.000 --> 00:08:24.000]  需要一段時間
[00:08:24.000 --> 00:08:26.000]  他們會放出一些氣體
[00:08:26.000 --> 00:08:28.000]  然後他們會膨脹
[00:08:28.000 --> 00:08:30.000]  而舊皮袋的問題
[00:08:30.000 --> 00:08:32.000]  其實舊皮袋
[00:08:32.000 --> 00:08:34.000]  我喜歡皮鞋
[00:08:34.000 --> 00:08:36.000]  你買一雙新鞋的時候
[00:08:36.000 --> 00:08:38.000]  你通常跟賣鞋的人說
[00:08:38.000 --> 00:08:40.000]  很緊
[00:08:40.000 --> 00:08:42.000]  他們說不要緊
[00:08:42.000 --> 00:08:44.000]  穿著穿著就鬆了
[00:08:44.000 --> 00:08:46.000]  但當鞋子穿鬆了之後
[00:08:46.000 --> 00:08:48.000]  它就不能穿著穿鬆了
[00:08:48.000 --> 00:08:50.000]  其實一模一樣
[00:08:50.000 --> 00:08:52.000]  舊皮袋新的時候
[00:08:52.000 --> 00:08:54.000]  那個伸縮能力
[00:08:54.000 --> 00:08:56.000]  彈性也有
[00:08:56.000 --> 00:08:58.000]  但當這個能力沒有了之後
[00:08:58.000 --> 00:09:00.000]  你放新酒進去
[00:09:00.000 --> 00:09:02.000]  結果皮袋
[00:09:02.000 --> 00:09:04.000]  會爆裂
[00:09:04.000 --> 00:09:06.000]  其實整件事
[00:09:06.000 --> 00:09:08.000]  就壞了
[00:09:08.000 --> 00:09:10.000]  這裡耶穌加了一句
[00:09:10.000 --> 00:09:12.000]  人總是把新酒
[00:09:12.000 --> 00:09:14.000]  裝在新皮袋裡面
[00:09:14.000 --> 00:09:16.000]  學習新酒的人
[00:09:16.000 --> 00:09:18.000]  就不想學新酒
[00:09:18.000 --> 00:09:20.000]  他們總是說
[00:09:20.000 --> 00:09:22.000]  陳的好
[00:09:22.000 --> 00:09:24.000]  這個其實是當時
[00:09:24.000 --> 00:09:26.000]  希臘的一些言語
[00:09:26.000 --> 00:09:28.000]  或者習慣
[00:09:28.000 --> 00:09:30.000]  很多人都喜歡喝舊酒
[00:09:30.000 --> 00:09:32.000]  不喜歡喝新酒
[00:09:32.000 --> 00:09:34.000]  其實這個心態就是
[00:09:34.000 --> 00:09:36.000]  我們很多時候都喜歡
[00:09:36.000 --> 00:09:38.000]  想當年
[00:09:38.000 --> 00:09:40.000]  因為可能當我們年輕的時候
[00:09:40.000 --> 00:09:42.000]  當我們舊一點的時候
[00:09:42.000 --> 00:09:44.000]  我們想起歡樂的時光
[00:09:44.000 --> 00:09:46.000]  喝那些舊酒的時候
[00:09:46.000 --> 00:09:48.000]  我們很懷緬
[00:09:48.000 --> 00:09:50.000]  我們從小聽的
[00:09:50.000 --> 00:09:52.000]  時代曲
[00:09:52.000 --> 00:09:54.000]  好像帶回我們年輕的時候
[00:09:54.000 --> 00:09:56.000]  一些開心的時候
[00:09:56.000 --> 00:09:58.000]  人總是不容易
[00:09:58.000 --> 00:10:00.000]  轉變自己的喜好
[00:10:00.000 --> 00:10:02.000]  或者一些
[00:10:02.000 --> 00:10:04.000]  我們很舊有的觀念
[00:10:04.000 --> 00:10:06.000]  套到今時今日來講
[00:10:06.000 --> 00:10:08.000]  其實這些現象
[00:10:08.000 --> 00:10:10.000]  是比比皆是
[00:10:10.000 --> 00:10:12.000]  記不記得
[00:10:12.000 --> 00:10:14.000]  剛剛好像上個星期
[00:10:14.000 --> 00:10:16.000]  有一個
[00:10:16.000 --> 00:10:18.000]  九十多歲的小販
[00:10:18.000 --> 00:10:20.000]  被這個抓了
[00:10:20.000 --> 00:10:22.000]  你記不記得
[00:10:22.000 --> 00:10:24.000]  記不記得這個新聞
[00:10:24.000 --> 00:10:26.000]  為什麼這個新聞呢
[00:10:26.000 --> 00:10:28.000]  其實我也覺得很有教育意義
[00:10:28.000 --> 00:10:30.000]  當時是有十幾個
[00:10:30.000 --> 00:10:34.000]  這些人圍著他
[00:10:34.000 --> 00:10:36.000]  婆婆就叫
[00:10:36.000 --> 00:10:38.000]  叫一下給我
[00:10:38.000 --> 00:10:40.000]  給我多一次機會
[00:10:40.000 --> 00:10:42.000]  我看回
[00:10:42.000 --> 00:10:44.000]  其實我想問大家
[00:10:44.000 --> 00:10:46.000]  小販現在是不是最左街
[00:10:46.000 --> 00:10:48.000]  我們需不需要這麼多人力物力
[00:10:48.000 --> 00:10:50.000]  這麼嚴厲
[00:10:50.000 --> 00:10:52.000]  來管制他們
[00:10:52.000 --> 00:10:54.000]  現在什麼最左街
[00:10:54.000 --> 00:10:56.000]  大家覺得現在什麼最左街
[00:10:56.000 --> 00:10:58.000]  你們覺不覺得小販很左街
[00:10:58.000 --> 00:11:00.000]  其實現在小販很少
[00:11:00.000 --> 00:11:02.000]  你知不知道香港現在有多少個小販
[00:11:02.000 --> 00:11:06.000]  百幾個是流動的
[00:11:06.000 --> 00:11:08.000]  算上固定
[00:11:08.000 --> 00:11:10.000]  大概有五千個
[00:11:10.000 --> 00:11:12.000]  但是去年你知不知道
[00:11:12.000 --> 00:11:14.000]  我們出了多少個告票
[00:11:14.000 --> 00:11:16.000]  對小販
[00:11:16.000 --> 00:11:18.000]  都是大概五千多張
[00:11:18.000 --> 00:11:20.000]  所以其實最左街的
[00:11:20.000 --> 00:11:22.000]  現在不是小販
[00:11:22.000 --> 00:11:24.000]  現在最左街的是
[00:11:24.000 --> 00:11:26.000]  違例泊車
[00:11:26.000 --> 00:11:28.000]  如果大家有時走路
[00:11:28.000 --> 00:11:30.000]  巴士,甚至如果你有開車
[00:11:30.000 --> 00:11:32.000]  你就會知道
[00:11:32.000 --> 00:11:34.000]  有時有些路可能只有兩條線
[00:11:34.000 --> 00:11:36.000]  可以泊了三輛車
[00:11:36.000 --> 00:11:38.000]  真的過不了
[00:11:38.000 --> 00:11:40.000]  但是大家知不知道
[00:11:40.000 --> 00:11:42.000]  每個小販的罰款
[00:11:42.000 --> 00:11:44.000]  是千五百元
[00:11:44.000 --> 00:11:46.000]  而且還要沒收
[00:11:46.000 --> 00:11:48.000]  沒收他的小車
[00:11:48.000 --> 00:11:50.000]  但是現在
[00:11:50.000 --> 00:11:52.000]  大家知不知道違例泊車
[00:11:52.000 --> 00:11:54.000]  多少錢
[00:11:54.000 --> 00:11:56.000]  三百二十元
[00:11:56.000 --> 00:11:58.000]  你知不知道這個維持了多久
[00:11:58.000 --> 00:12:02.000]  其實由一九九四年
[00:12:02.000 --> 00:12:04.000]  都未改過
[00:12:04.000 --> 00:12:06.000]  接近三十年
[00:12:06.000 --> 00:12:08.000]  是不是很過時
[00:12:08.000 --> 00:12:10.000]  是車
[00:12:10.000 --> 00:12:12.000]  今年他們希望可以
[00:12:12.000 --> 00:12:14.000]  發出大概四百萬張
[00:12:14.000 --> 00:12:16.000]  告票,因為太嚴重
[00:12:16.000 --> 00:12:18.000]  雖然我們只有八十多萬車
[00:12:18.000 --> 00:12:20.000]  如果你有車
[00:12:20.000 --> 00:12:22.000]  你平均應該是
[00:12:22.000 --> 00:12:24.000]  收五張告票
[00:12:24.000 --> 00:12:26.000]  所以這個都是
[00:12:26.000 --> 00:12:28.000]  你以為違例泊車
[00:12:28.000 --> 00:12:30.000]  他不會收到你的車
[00:12:30.000 --> 00:12:32.000]  給你一張告票就算了
[00:12:32.000 --> 00:12:34.000]  其實很左街
[00:12:34.000 --> 00:12:36.000]  阿婆其實不是很左街
[00:12:36.000 --> 00:12:38.000]  我們很少見到小販
[00:12:38.000 --> 00:12:40.000]  但我們好像用了很多人力物力
[00:12:40.000 --> 00:12:42.000]  這件事搞得很大
[00:12:42.000 --> 00:12:44.000]  我們發覺其實不單止
[00:12:44.000 --> 00:12:46.000]  喝酒或補衣服的問題
[00:12:46.000 --> 00:12:48.000]  其實我們很多
[00:12:48.000 --> 00:12:50.000]  看到我們外面的制度
[00:12:50.000 --> 00:12:52.000]  我們一些
[00:12:52.000 --> 00:12:54.000]  執行的
[00:12:54.000 --> 00:12:56.000]  政策都好像有一個
[00:12:56.000 --> 00:12:58.000]  很大的落差
[00:12:58.000 --> 00:13:00.000]  下一個問題
[00:13:00.000 --> 00:13:02.000]  我想問大家
[00:13:02.000 --> 00:13:04.000]  大家有沒有聽過溫水煮蛙
[00:13:04.000 --> 00:13:06.000]  我們經常都用來形容別人
[00:13:06.000 --> 00:13:08.000]  你真是
[00:13:08.000 --> 00:13:10.000]  不懂扣邊
[00:13:10.000 --> 00:13:12.000]  隨時溫水煮
[00:13:12.000 --> 00:13:14.000]  你知不知道這個概念是錯的
[00:13:14.000 --> 00:13:16.000]  其實真的做過
[00:13:16.000 --> 00:13:18.000]  那個實驗
[00:13:18.000 --> 00:13:20.000]  如果你真的一個滾水
[00:13:20.000 --> 00:13:22.000]  你扔一隻青蛙下去
[00:13:22.000 --> 00:13:24.000]  他會立刻死
[00:13:24.000 --> 00:13:26.000]  但如果你放他進冷水
[00:13:26.000 --> 00:13:28.000]  慢慢煮
[00:13:28.000 --> 00:13:30.000]  其實到差不多他們會跳出來
[00:13:30.000 --> 00:13:32.000]  很簡單的概念
[00:13:32.000 --> 00:13:34.000]  我們覺得約定俗成
[00:13:34.000 --> 00:13:36.000]  我們每個人都這樣講
[00:13:36.000 --> 00:13:38.000]  甚至經常這樣形容別人
[00:13:38.000 --> 00:13:40.000]  但原來這麼基本
[00:13:40.000 --> 00:13:42.000]  我們以為是對的
[00:13:42.000 --> 00:13:44.000]  也會是錯的
[00:13:44.000 --> 00:13:46.000]  所以我覺得耶穌
[00:13:46.000 --> 00:13:48.000]  當然裡面有很多的含義
[00:13:48.000 --> 00:13:50.000]  講到法利塞人
[00:13:50.000 --> 00:13:52.000]  他們那個猶太教
[00:13:52.000 --> 00:13:54.000]  和耶穌要講的福音
[00:13:54.000 --> 00:13:56.000]  有一個很大的落差
[00:13:56.000 --> 00:13:58.000]  但其實我覺得耶穌
[00:13:58.000 --> 00:14:00.000]  都是提醒我們
[00:14:00.000 --> 00:14:02.000]  這些既有的概念
[00:14:02.000 --> 00:14:04.000]  原來其實
[00:14:04.000 --> 00:14:06.000]  根據我們時代的轉變
[00:14:06.000 --> 00:14:08.000]  或者我們知識的轉變
[00:14:08.000 --> 00:14:10.000]  或者我們自己都有成長
[00:14:10.000 --> 00:14:12.000]  我發覺來到神學院讀書的人
[00:14:12.000 --> 00:14:14.000]  很多時候我問他們
[00:14:14.000 --> 00:14:16.000]  一些基本的
[00:14:16.000 --> 00:14:18.000]  聖經和神學概念
[00:14:18.000 --> 00:14:20.000]  在哪裡來
[00:14:20.000 --> 00:14:22.000]  他們很多都說小時候主日學
[00:14:22.000 --> 00:14:24.000]  你想想由小時候的主日學
[00:14:24.000 --> 00:14:26.000]  到今時今日
[00:14:26.000 --> 00:14:28.000]  我完全不是說你們主日學的老師
[00:14:28.000 --> 00:14:30.000]  是不好的
[00:14:30.000 --> 00:14:32.000]  非常好
[00:14:32.000 --> 00:14:34.000]  主日學老師當你小時候
[00:14:34.000 --> 00:14:36.000]  主日學老師會用小時候的語言
[00:14:36.000 --> 00:14:38.000]  小時候的故事
[00:14:38.000 --> 00:14:40.000]  小時候的比喻
[00:14:40.000 --> 00:14:42.000]  但當你長大的時候
[00:14:42.000 --> 00:14:44.000]  就好像小時候喜歡看卡通片
[00:14:44.000 --> 00:14:46.000]  你現在不會的
[00:14:46.000 --> 00:14:48.000]  你現在喜歡看劇情片
[00:14:48.000 --> 00:14:50.000]  喜歡描繪得很細膩
[00:14:50.000 --> 00:14:52.000]  很深入又吊詭
[00:14:52.000 --> 00:14:54.000]  人們不會那麼黑黑白白
[00:14:54.000 --> 00:14:56.000]  好人壞人
[00:14:56.000 --> 00:14:58.000]  在我們的信仰
[00:14:58.000 --> 00:15:00.000]  我們的信念裏面
[00:15:00.000 --> 00:15:02.000]  今時今日
[00:15:02.000 --> 00:15:04.000]  到底是不是還像我們小時候
[00:15:04.000 --> 00:15:06.000]  或者幾年前
[00:15:06.000 --> 00:15:08.000]  或者幾十年前所想的事呢
[00:15:08.000 --> 00:15:10.000]  其中有一本書
[00:15:10.000 --> 00:15:12.000]  我很喜歡
[00:15:12.000 --> 00:15:14.000]  我也很想介紹給大家
[00:15:14.000 --> 00:15:16.000]  這本中文版本
[00:15:16.000 --> 00:15:18.000]  有一個作者
[00:15:18.000 --> 00:15:20.000]  我也在參加全球領袖高峰會的時候認識的
[00:15:20.000 --> 00:15:22.000]  他的名字叫做Adam Grant 格蘭特
[00:15:22.000 --> 00:15:24.000]  他是美國一間最出名的
[00:15:24.000 --> 00:15:26.000]  商學院Walton
[00:15:26.000 --> 00:15:28.000]  一個很知名的教授
[00:15:28.000 --> 00:15:30.000]  他寫了一本書叫做
