
[00:00:00.000 --> 00:00:12.000]  我想和大家思想,前書第十二章,標題是「珍惜肢體同哭同榮同苦同樂」
[00:03:52.000 --> 00:03:58.000]  有沒有能說耶穌是主的?有時候我們說傳福音,一定要有聖靈的感動才能說耶穌,這是對的
[00:03:58.000 --> 00:04:05.000]  但這個在上下文的角度提醒我一件事,就是其實誰加入教會,是不是你定的?
[00:04:05.000 --> 00:04:11.000]  是誰定的?是誰帶領的?是聖靈帶他進來的
[00:04:11.000 --> 00:04:15.000]  不是你喜不喜歡他,是否教會的會員
[00:04:15.000 --> 00:04:19.000]  見到這個人,我覺得他很醜,為什麼要進來呢?
[00:04:19.000 --> 00:04:24.000]  這個人和我的性格相撞,雖然樣子好,不過我覺得心理不好
[00:04:24.000 --> 00:04:28.000]  火星撞地球,相撞,為什麼要進來呢?
[00:04:28.000 --> 00:04:31.000]  誰進來,不是我們定的
[00:04:31.000 --> 00:04:38.000]  他能夠稱耶穌為主,進入神的家庭,成為肢體的一部分,是誰感動的?
[00:04:38.000 --> 00:04:47.000]  是聖靈的感動,是神親自帶他來到當中,讓他稱耶穌為主,成為我們一部分
[00:04:47.000 --> 00:04:54.000]  原來我們在神家裡相處是有神的主權,我們有的恩典也是神的主權
[00:04:54.000 --> 00:04:58.000]  去到哥倫多前書第十二章十一節,找到齊圖嗎?
[00:04:58.000 --> 00:05:06.000]  「這一切都是這位聖靈所運行,隨己而分給各人的」
[00:05:06.000 --> 00:05:10.000]  他給誰什麼強或弱,都是他定的
[00:05:10.000 --> 00:05:20.000]  有些人,我的性格多話說,多夢想,夢想實踐到十分之一也好
[00:05:20.000 --> 00:05:23.000]  很喜歡和別人聊天,撩起他們的夢想
[00:05:23.000 --> 00:05:31.000]  我和一個教授談,不如你帶團去歐洲,帶些人去看馬丁路德
[00:05:31.000 --> 00:05:35.000]  談起很熱,他說挺好玩的
[00:05:35.000 --> 00:05:40.000]  蔡淑琪,不如你去不去?我馬上不敢回答,我不知道能不能去
[00:05:40.000 --> 00:05:46.000]  叫人去想就談很多,自己行不行就想,也不知道有沒有假期,有沒有空間
[00:05:46.000 --> 00:05:51.000]  很多人在想,我的性格很多夢的人
[00:05:51.000 --> 00:05:56.000]  但有些人的性格很謹慎,很仔細,想很多
[00:05:56.000 --> 00:06:01.000]  有時有些人有夢,有些人有仔細,時期才成功
[00:06:01.000 --> 00:06:08.000]  有些人的夢想,像大陸有什麼大躍進、賈拉胸,夢想沒有實踐也不行
[00:06:08.000 --> 00:06:13.000]  所以神給人每一個不同的特色,每一個不同的強弱
[00:06:13.000 --> 00:06:19.000]  強調這是聖靈所運行,隨他的決定分給人
[00:06:19.000 --> 00:06:24.000]  有些人有不同的風格、性格等等,都是神所給的
[00:06:24.000 --> 00:06:28.000]  當我們見到人的不同的時候,聖經裡面提醒不要只看著他
[00:06:28.000 --> 00:06:31.000]  要看著背後的聖靈、背後的神
[00:06:31.000 --> 00:06:34.000]  神有意思將他放在我們旁邊
[00:06:34.000 --> 00:06:37.000]  有些時候人會很洩氣
[00:06:37.000 --> 00:06:42.000]  《聖經》另一節經文,臨前十二章第十六到十八節
[00:06:42.000 --> 00:06:44.000]  一起讀吧
[00:06:58.000 --> 00:07:05.000]  相信隨自己的意思,把肢體軀葛安排在身上了
[00:07:05.000 --> 00:07:09.000]  用耳朵和眼睛為比,兩個都很重要
[00:07:09.000 --> 00:07:15.000]  但很特別的是,你猜多數人稱讚你的耳朵漂亮還是讚你的眼睛漂亮?
[00:07:15.000 --> 00:07:18.000]  其實眼睛也不漂亮,只是一個圈而已
[00:07:18.000 --> 00:07:21.000]  人家說讚你的眼睛漂亮,很少讚你的耳朵漂亮
[00:07:21.000 --> 00:07:24.000]  很少,有時長髮的就蓋著耳朵
[00:07:24.000 --> 00:07:28.000]  最近教會認識一個肢體,他的兒子撞傷了
[00:07:28.000 --> 00:07:34.000]  我聽聞整個耳朵流血,挺心痛的
[00:07:34.000 --> 00:07:39.000]  昨晚教會一個家庭擺酒去喝
[00:07:39.000 --> 00:07:43.000]  旁邊教會有一個童工,談起這件事
[00:07:43.000 --> 00:07:47.000]  他說:你看看這個耳朵,我耳朵有一個疤痕
[00:07:47.000 --> 00:07:51.000]  其實小時候也撞傷過耳朵
[00:07:51.000 --> 00:07:55.000]  但我認識了很多年也不覺得有疤痕
[00:07:55.000 --> 00:07:57.000]  我永遠也不看他的耳朵
[00:07:57.000 --> 00:08:02.000]  今天坐在他旁邊看一看,這東西有一點疤痕
[00:08:02.000 --> 00:08:09.000]  耳朵被人相對地忽略,相對地沒那麼多留意
[00:08:09.000 --> 00:08:14.000]  當你相對地被人忽略,相對地沒那麼留意的時候
[00:08:14.000 --> 00:08:17.000]  有時氣沸的話就會進來
[00:08:17.000 --> 00:08:20.000]  也不關他的事,我也不屬於他的身體
[00:08:20.000 --> 00:08:24.000]  別人也不留意我,不理我
[00:08:24.000 --> 00:08:30.000]  很多這些位置在家庭,在社會,在教會裡面也出現
[00:08:30.000 --> 00:08:32.000]  每個人都想做眼睛
[00:08:32.000 --> 00:08:34.000]  讓人看,眼睛甜
[00:08:34.000 --> 00:08:36.000]  其實眼睛怎樣甜,怎樣美,我也不懂
[00:08:36.000 --> 00:08:38.000]  很抽象
[00:08:38.000 --> 00:08:43.000]  但剛才他說,如果眼睛
[00:08:43.000 --> 00:08:48.000]  請問如果一個人,整個臉上有十個眼睛,恐不恐怖?
[00:08:48.000 --> 00:08:51.000]  整個身上的眼睛都挺恐怖
[00:08:51.000 --> 00:08:58.000]  以為這樣好,但適當的有數量就好,太多就不好
[00:08:58.000 --> 00:09:04.000]  所以特別再強調,如果全部都是眼睛,誰能夠聽聲音呢?
[00:09:04.000 --> 00:09:09.000]  再強調,神,像上文說到聖靈,這裡又說到神
[00:09:09.000 --> 00:09:11.000]  神,按他的意思
[00:09:11.000 --> 00:09:16.000]  將不同的部分肢體放在人的身體裡面
[00:09:16.000 --> 00:09:20.000]  有眼睛的,有鼻子的,有手指的,有腳的,等等的情況
[00:09:20.000 --> 00:09:23.000]  有頭髮的,有時我們覺得頭髮不重要
[00:09:23.000 --> 00:09:27.000]  到你電療的時候,化療的時候,脫光頭髮
[00:09:27.000 --> 00:09:31.000]  很羨慕那時的長頭髮,什麼頭髮
[00:09:31.000 --> 00:09:35.000]  到我現在頭髮變白,很羨慕黑頭髮
[00:09:35.000 --> 00:09:38.000]  有些人漏我染,我又化脫色
[00:09:38.000 --> 00:09:43.000]  最好是那些人自動變黑,很難的
[00:09:43.000 --> 00:09:48.000]  到某個階段,你會羨慕當年烏黑黑的那些頭髮
[00:09:48.000 --> 00:09:50.000]  真是何等美呢?
[00:09:50.000 --> 00:09:52.000]  以前不珍惜的
[00:09:52.000 --> 00:09:55.000]  但原來每一部分有神的意思在裡面
[00:09:55.000 --> 00:09:57.000]  神放給我們
[00:09:57.000 --> 00:10:02.000]  請裡面,整卷十二章裡面,講很多神放給我們
[00:10:02.000 --> 00:10:04.000]  不是我們選的,但神的主權
[00:10:04.000 --> 00:10:06.000]  我們珍惜每一個肢體
[00:10:06.000 --> 00:10:09.000]  去到第十二章,二十八到二十九節
[00:10:09.000 --> 00:10:14.000]  一起讀,神在教會所設立的
[00:10:14.000 --> 00:10:19.000]  第一是仕途,第二是先知,第三是教士
[00:10:19.000 --> 00:10:24.000]  其次是行二能的,再次是得恩賜醫病的
[00:10:24.000 --> 00:10:28.000]  幫助人的,治理時的,說方言的
[00:10:28.000 --> 00:10:32.000]  起刀時是徒媽,起刀時是其他等等
[00:10:32.000 --> 00:10:36.000]  要再強調,重複第二次這個起立文字
[00:10:36.000 --> 00:10:40.000]  設立,上文講到安排,都是這個字
[00:10:40.000 --> 00:10:46.000]  神安排這個肢體,神安排有仕途,先知,神安排
[00:10:46.000 --> 00:10:49.000]  不是一百個仕途,可能一個兩個
[00:10:49.000 --> 00:10:54.000]  不是一千個先知,一千個教士,是十個二十個
[00:10:54.000 --> 00:10:57.000]  是按神的主權去安排的
[00:10:57.000 --> 00:11:00.000]  是不是全部都是這個仕途?不是的
[00:11:00.000 --> 00:11:02.000]  有不同的崗位的
[00:11:02.000 --> 00:11:05.000]  所以這裡面有一個很重要的觀念就是
[00:11:05.000 --> 00:11:09.000]  原來我們能夠進入這個肢體,互相做弟兄姊妹
[00:11:09.000 --> 00:11:12.000]  是有神的主權和心意在裡面
[00:11:12.000 --> 00:11:14.000]  我們要學習這個心意
[00:11:14.000 --> 00:11:17.000]  珍惜對方是肢體,是弟兄姊妹
[00:11:17.000 --> 00:11:21.000]  其中一個問題就是當你不承認對方是你的兄弟的時候
[00:11:21.000 --> 00:11:24.000]  就有很多的災難,我看下一張
[00:11:24.000 --> 00:11:28.000]  大家曾經講過這個黑奴運動裡面
[00:11:28.000 --> 00:11:32.000]  威爾帕福斯改變英國的黑奴運動
[00:11:32.000 --> 00:11:36.000]  是幾班一班志同道合的人去改變
[00:11:36.000 --> 00:11:38.000]  所以這本書講到這些故事的時候
[00:11:38.000 --> 00:11:42.000]  就強調兄弟相愛,砍山河
[00:11:42.000 --> 00:11:44.000]  當時我們這個運動裡面
[00:11:44.000 --> 00:11:48.000]  其中一個宣傳講到就是一個問題
[00:11:48.000 --> 00:11:50.000]  當一些黑奴跪在那裡
[00:11:50.000 --> 00:11:52.000]  他問一個問題就是
[00:11:52.000 --> 00:11:56.000]  Am I not a man and a brother?
[00:11:56.000 --> 00:11:58.000]  究竟我是不是一人,是不是兄弟?
[00:11:58.000 --> 00:12:00.000]  如果我們是兄弟
[00:12:00.000 --> 00:12:03.000]  我們就會以禮以情相待
[00:12:03.000 --> 00:12:05.000]  如果我不是一個人
[00:12:05.000 --> 00:12:08.000]  看見貨物是仇敵
[00:12:08.000 --> 00:12:11.000]  就會恐怖的相待
[00:12:11.000 --> 00:12:17.000]  我自己間中都喜歡看一些大陸歷史劇的電視劇
[00:12:17.000 --> 00:12:19.000]  其中一句講到帝王片的時候
[00:12:19.000 --> 00:12:21.000]  經常都講一句
[00:12:21.000 --> 00:12:25.000]  無情最是帝王家
[00:12:25.000 --> 00:12:28.000]  大家小時候一起長大都是王子
[00:12:28.000 --> 00:12:30.000]  到其中一個做王帝
[00:12:30.000 --> 00:12:33.000]  很多時候要殺光其他王子
[00:12:33.000 --> 00:12:35.000]  很多朝代都是這樣
[00:12:35.000 --> 00:12:36.000]  不殺就很感恩
[00:12:36.000 --> 00:12:37.000]  不用殺就很感恩
[00:12:37.000 --> 00:12:39.000]  爭到那個王位的時候
[00:12:39.000 --> 00:12:42.000]  其他的王子兄弟就差不多要被殺
[00:12:42.000 --> 00:12:45.000]  又被誅等等情況
[00:12:45.000 --> 00:12:48.000]  好像很尊榮的王子
[00:12:48.000 --> 00:12:50.000]  最後就很無情
[00:12:50.000 --> 00:12:52.000]  在世代裡面
[00:12:52.000 --> 00:12:54.000]  人的罪惡其中一個恐怖就是
[00:12:54.000 --> 00:12:56.000]  種族的仇殺
[00:12:56.000 --> 00:12:59.000]  英文也叫genocide
[00:12:59.000 --> 00:13:02.000]  個人的仇殺叫suicide
[00:13:02.000 --> 00:13:04.000]  種族的仇殺叫genocide
[00:13:04.000 --> 00:13:06.000]  其中一個莫為例就是
[00:13:06.000 --> 00:13:09.000]  當土耳其的奧圖曼帝國
[00:13:09.000 --> 00:13:12.000]  在1915年的屠殺裡面
[00:13:12.000 --> 00:13:15.000]  屠殺一個亞美尼亞種族的時候
[00:13:15.000 --> 00:13:19.000]  殺死差不多一百多萬人
[00:13:19.000 --> 00:13:20.000]  很多的情況
[00:13:20.000 --> 00:13:22.000]  所以這些很多恐怖的事情
[00:13:22.000 --> 00:13:24.000]  在世代裡面發生
[00:13:24.000 --> 00:13:28.000]  當你不是看對方是兄弟姊妹
[00:13:28.000 --> 00:13:30.000]  是你的仇敵的時候
[00:13:30.000 --> 00:13:32.000]  很多恐怖的事情發生
[00:13:32.000 --> 00:13:34.000]  在中國近代史有很多這樣的故事
[00:13:34.000 --> 00:13:36.000]  我看下一張
[00:13:36.000 --> 00:13:38.000]  中國近代史的時候
[00:13:38.000 --> 00:13:41.000]  當中共慶祝十週年成立的時候
[00:13:41.000 --> 00:13:43.000]  就掛了兩張照片
[00:13:43.000 --> 00:13:44.000]  有兩個主席
[00:13:44.000 --> 00:13:46.000]  我都不記得什麼主席
[00:13:46.000 --> 00:13:47.000]  可能一個國家主席
[00:13:47.000 --> 00:13:48.000]  一個黨主席
[00:13:48.000 --> 00:13:49.000]  一個就是毛澤東
[00:13:49.000 --> 00:13:51.000]  一個劉少奇
[00:13:51.000 --> 00:13:53.000]  但再過十多年的時候
[00:13:53.000 --> 00:13:55.000]  文化大革命的時候
[00:13:55.000 --> 00:13:59.000]  他是毛澤東帶起紅衛兵的運動
[00:13:59.000 --> 00:14:02.000]  要打死劉少奇
[00:14:02.000 --> 00:14:04.000]  我的名字叫少奇
[00:14:04.000 --> 00:14:06.000]  也有一點點相似
[00:14:06.000 --> 00:14:07.000]  所以很深刻
[00:14:07.000 --> 00:14:09.000]  遲早被人打死
[00:14:09.000 --> 00:14:12.000]  所以其中下面那張照片
[00:14:12.000 --> 00:14:15.000]  就是劉少奇慘死之後
[00:14:15.000 --> 00:14:17.000]  一張照片
[00:14:17.000 --> 00:14:19.000]  多年的戰友
[00:14:19.000 --> 00:14:22.000]  多年的去拼一生中國
[00:14:22.000 --> 00:14:24.000]  最後成為仇敵
[00:14:24.000 --> 00:14:26.000]  成為冤家
[00:14:26.000 --> 00:14:27.000]  下一張
[00:14:27.000 --> 00:14:29.000]  香港面對這個政改
[00:14:29.000 --> 00:14:31.000]  或者不信任梁振英政府的問題
[00:14:31.000 --> 00:14:32.000]  或者中央的問題
[00:14:32.000 --> 00:14:33.000]  很困擾
[00:14:33.000 --> 00:14:35.000]  最近如果大家有看報紙
[00:14:35.000 --> 00:14:39.000]  就是建制派民建聯的曾鈺成就說
[00:14:39.000 --> 00:14:42.000]  假如中央不要那麼擔心
[00:14:42.000 --> 00:14:44.000]  被香港真的選
[00:14:44.000 --> 00:14:45.000]  其實都沒有什麼問題
[00:14:45.000 --> 00:14:46.000]  海闊天空
[00:14:46.000 --> 00:14:48.000]  沒有這個心魔就行了
[00:14:48.000 --> 00:14:49.000]  說了這句話
[00:14:49.000 --> 00:14:55.000]  在文匯報狂插曾鈺成
[00:14:55.000 --> 00:14:57.000]  出賣中央
[00:14:57.000 --> 00:14:59.000]  出賣民建聯
[00:14:59.000 --> 00:15:02.000]  換取自己的政治利益
[00:15:02.000 --> 00:15:03.000]  這樣的情況
[00:15:03.000 --> 00:15:04.000]  我發覺
[00:15:04.000 --> 00:15:08.000]  現在香港說一句不中聽的話
[00:15:08.000 --> 00:15:10.000]  都可以插死
[00:15:10.000 --> 00:15:12.000]  幸好我們不是在政界做
[00:15:12.000 --> 00:15:13.000]  在政界做
[00:15:13.000 --> 00:15:14.000]  說又不是
[00:15:14.000 --> 00:15:15.000]  不說又不是
[00:15:15.000 --> 00:15:16.000]  很艱難
[00:15:16.000 --> 00:15:21.000]  一是非有質敵
[00:15:21.000 --> 00:15:23.000]  如果不是有就是敵
[00:15:23.000 --> 00:15:25.000]  好像只是兩黨
[00:15:25.000 --> 00:15:27.000]  只是仇敵
[00:15:27.000 --> 00:15:30.000]  我看下一張
[00:15:30.000 --> 00:15:36.000]  我看林行止在信報最近的一些專欄
[00:15:36.000 --> 00:15:38.000]  我覺得寫東西都很勇敢
[00:15:38.000 --> 00:15:40.000]  很直的
[00:15:40.000 --> 00:15:45.000]  基本法裡面沒有說愛國愛港的定義
[00:15:45.000 --> 00:15:48.000]  鄧小平臨死之前
[00:15:48.000 --> 00:15:50.000]  曾經說過愛國愛港
[00:15:50.000 --> 00:15:52.000]  不過現在
[00:15:52.000 --> 00:15:55.000]  掌權者就愛國
[00:15:55.000 --> 00:15:57.000]  支持我就愛港
[00:15:57.000 --> 00:15:59.000]  如果不是就敵人
[00:15:59.000 --> 00:16:01.000]  如此民怨是怎樣
[00:16:01.000 --> 00:16:02.000]  我看下一張
[00:16:02.000 --> 00:16:04.000]  他稍為支持佔中
[00:16:04.000 --> 00:16:10.000]  他說如果香港中央行使一切實權的時候
[00:16:10.000 --> 00:16:13.000]  香港這個井水就被河水所氾濫
[00:16:13.000 --> 00:16:15.000]  什麼都沒有剩
[00:16:15.000 --> 00:16:19.000]  很多故事都是香港很多的情況
[00:16:19.000 --> 00:16:20.000]  我自己感覺
[00:16:20.000 --> 00:16:21.000]  未來三年裡面
[00:16:21.000 --> 00:16:23.000]  香港都面對這個很大的
[00:16:23.000 --> 00:16:25.000]  大氣候的鬱悶
[00:16:25.000 --> 00:16:27.000]  這個鬱悶為什麼不處理
[00:16:27.000 --> 00:16:29.000]  香港人都很多的擔心
[00:16:29.000 --> 00:16:30.000]  聽到其中一個消息
[00:16:30.000 --> 00:16:33.000]  現在多一些比較中產的頂尖智慧
[00:16:33.000 --> 00:16:34.000]  自己不敢移民
[00:16:34.000 --> 00:16:35.000]  住在宋定
[00:16:35.000 --> 00:16:36.000]  兒女需要讀書
[00:16:36.000 --> 00:16:40.000]  又增加小移民的趨勢等等情況
[00:16:40.000 --> 00:16:44.000]  但最可悲的不是這些外面的紛爭
[00:16:44.000 --> 00:16:45.000]  我看下一張
[00:16:45.000 --> 00:16:46.000]  剛才和大家分享過
[00:16:46.000 --> 00:16:48.000]  其實教會裡面
[00:16:48.000 --> 00:16:52.000]  當我們離開了耶穌基督或神的教導的時候
[00:16:52.000 --> 00:16:55.000]  不當我們頂尖智慧
[00:16:55.000 --> 00:16:57.000]  教會的頂尖智慧是肢體
[00:16:57.000 --> 00:16:59.000]  是兄弟姐妹的時候
[00:16:59.000 --> 00:17:02.000]  我們當對方是敵人的時候
[00:17:02.000 --> 00:17:05.000]  教會裡面都互相會仇殺
[00:17:05.000 --> 00:17:07.000]  歷史裡面很多慘案
[00:17:07.000 --> 00:17:10.000]  都是教會裡面互相的仇殺
[00:17:10.000 --> 00:17:12.000]  我看下一張
[00:17:12.000 --> 00:17:13.000]  在中國改革裡面
[00:17:13.000 --> 00:17:16.000]  自己都會將對方處死
[00:17:16.000 --> 00:17:19.000]  其中當時處死一個重浸派的時候
[00:17:19.000 --> 00:17:20.000]  你都去浸吧
[00:17:20.000 --> 00:17:22.000]  扔到海裡去浸吧
[00:17:22.000 --> 00:17:24.000]  聖經裡面說到
[00:17:24.000 --> 00:17:27.000]  人類第一個仇殺案是怎麼樣呢
[00:17:27.000 --> 00:17:29.000]  創世紀第四章第八節
[00:17:29.000 --> 00:17:30.000]  一起讀吧
[00:17:30.000 --> 00:17:34.000]  個人起來打他兄弟阿伯
[00:17:34.000 --> 00:17:36.000]  把他殺了
[00:17:36.000 --> 00:17:40.000]  特別強調他就是兄弟阿伯
[00:17:40.000 --> 00:17:42.000]  當他定性他不是我的兄弟
[00:17:42.000 --> 00:17:44.000]  是我仇敵的時候
[00:17:44.000 --> 00:17:48.000]  兄弟都無情
[00:17:48.000 --> 00:17:49.000]  無情最是
[00:17:49.000 --> 00:17:51.000]  不一定是帝王家
[00:17:51.000 --> 00:17:52.000]  有時只是家庭裡面都有
[00:17:52.000 --> 00:17:54.000]  有時教會都有這種情況
[00:17:54.000 --> 00:17:57.000]  假如我們不是看對方是肢體
[00:17:57.000 --> 00:17:59.000]  是我們的兄弟姐妹
[00:17:59.000 --> 00:18:00.000]  我們親人的時候
[00:18:00.000 --> 00:18:03.000]  少少不同的意見的時候
[00:18:03.000 --> 00:18:06.000]  大家就有很多故事發生
[00:18:06.000 --> 00:18:07.000]  聖經裡面有一個提醒
[00:18:07.000 --> 00:18:09.000]  就是當我們思想到
[00:18:09.000 --> 00:18:11.000]  在整個大家庭裡面
[00:18:11.000 --> 00:18:12.000]  不同的肢體的時候
[00:18:12.000 --> 00:18:13.000]  聖經裡面提醒
[00:18:13.000 --> 00:18:15.000]  我就很喜歡好幾年前
[00:18:15.000 --> 00:18:19.000]  達諾套電影的一個說話
[00:18:19.000 --> 00:18:21.000]  他說一個也不能少
[00:18:21.000 --> 00:18:23.000]  我看下一張
[00:18:23.000 --> 00:18:26.000]  聖經裡面保羅特別強調
[00:18:26.000 --> 00:18:29.000]  就是當我們成為這一部分的時候
[00:18:29.000 --> 00:18:32.000]  有兩個極端我們都不可以有
[00:18:32.000 --> 00:18:35.000]  一個極端就是不可以自大
[00:18:35.000 --> 00:18:38.000]  另一個極端就是不可以過分自卑
[00:18:38.000 --> 00:18:40.000]  聖經裡面有兩個表達
[00:18:40.000 --> 00:18:42.000]  就是講自大和自卑
[00:18:42.000 --> 00:18:43.000]  我先看第21節
[00:18:43.000 --> 00:18:45.000]  第21節在這裡
[00:18:45.000 --> 00:18:47.000]  眼不能對手說
[00:18:47.000 --> 00:18:49.000]  我用不著你
[00:18:49.000 --> 00:18:51.000]  頭也不能對腳說
[00:18:51.000 --> 00:18:53.000]  我用不著你
[00:18:53.000 --> 00:18:55.000]  用頭這個比喻比較明白一點
[00:18:55.000 --> 00:18:57.000]  人看人
[00:18:57.000 --> 00:19:00.000]  多數先看你的腳還是看你的頭?
[00:19:00.000 --> 00:19:02.000]  很少先看腳
[00:19:02.000 --> 00:19:04.000]  多數先看頭
[00:19:04.000 --> 00:19:07.000]  頭永遠是最焦點
[00:19:07.000 --> 00:19:08.000]  拍照
[00:19:08.000 --> 00:19:09.000]  不要只拍腳
[00:19:09.000 --> 00:19:10.000]  拍不到
[00:19:10.000 --> 00:19:12.000]  拍到頭
[00:19:12.000 --> 00:19:15.000]  所以永遠頭是被專注
[00:19:15.000 --> 00:19:18.000]  頭就可能到焦跡的程度
[00:19:18.000 --> 00:19:21.000]  我不用你
[00:19:21.000 --> 00:19:23.000]  沒有你也無所謂
[00:19:23.000 --> 00:19:24.000]  只要有頭就行了
[00:19:24.000 --> 00:19:25.000]  上鏡要有頭就行了
[00:19:25.000 --> 00:19:27.000]  請問如果有頭沒有下面的人
[00:19:27.000 --> 00:19:29.000]  是什麼來的?
[00:19:29.000 --> 00:19:32.000]  那些被人斬死的極型才有
[00:19:32.000 --> 00:19:34.000]  所以如果只有頭沒有下面
[00:19:34.000 --> 00:19:36.000]  其實已經是最失敗
[00:19:36.000 --> 00:19:38.000]  最恐怖的時候
[00:19:38.000 --> 00:19:40.000]  但是有些人到發展的程度
[00:19:40.000 --> 00:19:43.000]  他自己過分驕傲的時候
[00:19:43.000 --> 00:19:45.000]  會出口氣表達
[00:19:45.000 --> 00:19:46.000]  我不需要你
[00:19:46.000 --> 00:19:48.000]  沒有你也行
[00:19:48.000 --> 00:19:51.000]  有時也有很多恐怖的發生
[00:19:51.000 --> 00:19:54.000]  同樣剛才說過耳朵的情況一樣
[00:19:54.000 --> 00:19:56.000]  我不是眼
[00:19:56.000 --> 00:19:59.000]  所以不屬乎身子
[00:19:59.000 --> 00:20:01.000]  我沒有你那麼厲害
[00:20:01.000 --> 00:20:03.000]  我沒有你那麼多人稱讚
[00:20:03.000 --> 00:20:05.000]  我沒有你那些特別
[00:20:05.000 --> 00:20:08.000]  被人稱讚的恩賜的時候
[00:20:08.000 --> 00:20:10.000]  我就這個家庭
[00:20:10.000 --> 00:20:12.000]  這個地方要沒有份
[00:20:12.000 --> 00:20:15.000]  有些家庭可能生四個小孩
[00:20:15.000 --> 00:20:18.000]  有個小孩可能出生比較艱難
[00:20:18.000 --> 00:20:21.000]  生出來可能弱智
[00:20:21.000 --> 00:20:22.000]  多病
[00:20:22.000 --> 00:20:24.000]  等等的情況
[00:20:24.000 --> 00:20:25.000]  很多的情況發生
[00:20:25.000 --> 00:20:27.000]  所以盲眼
[00:20:27.000 --> 00:20:31.000]  是不是這個身體多病的肢體
[00:20:31.000 --> 00:20:34.000]  就不是家庭的成員呢?
[00:20:34.000 --> 00:20:36.000]  就很在乎這個家庭怎麼看
[00:20:36.000 --> 00:20:40.000]  如果這個家庭按顯赫的恩賜看人生
[00:20:40.000 --> 00:20:42.000]  可能就不要這個了
[00:20:42.000 --> 00:20:43.000]  在大陸就棄嬰了
[00:20:43.000 --> 00:20:44.000]  扔掉就算了
[00:20:44.000 --> 00:20:46.000]  但是很多有愛心的父母
