
[00:00:00.000 --> 00:00:05.680]  上周的講道我講了登山補訓的結論
[00:14:53.680 --> 00:14:55.680]  承受到
[00:14:55.680 --> 00:14:57.680]  神所應許的福氣
[00:14:57.680 --> 00:14:59.680]  否則
[00:14:59.680 --> 00:15:01.680]  是沒有
[00:15:07.680 --> 00:15:09.680]  登山寶訓同樣是這樣說
[00:15:09.680 --> 00:15:13.680]  進入紮門
[00:15:13.680 --> 00:15:15.680]  其實就是遵守
[00:15:15.680 --> 00:15:17.680]  登山寶訓所說的
[00:15:17.680 --> 00:15:19.680]  教導
[00:15:19.680 --> 00:15:21.680]  否則都是經歷不到
[00:15:21.680 --> 00:15:23.680]  神為我們預備的福氣
[00:15:23.680 --> 00:15:33.680]  我們再看
[00:15:33.680 --> 00:15:35.680]  馬太福音七章十三節
[00:15:37.680 --> 00:15:39.680]  留意那句
[00:15:39.680 --> 00:15:41.680]  因為引導滅亡
[00:15:41.680 --> 00:15:43.680]  這一句說話
[00:15:43.680 --> 00:15:45.680]  滅亡
[00:15:45.680 --> 00:15:47.680]  這個字
[00:15:47.680 --> 00:15:49.680]  在原文的意思
[00:15:49.680 --> 00:15:51.680]  除了可以解作
[00:15:51.680 --> 00:15:53.680]  滅亡之外
[00:15:53.680 --> 00:15:55.680]  也可以解作
[00:15:55.680 --> 00:15:57.680]  損失或者是
[00:15:57.680 --> 00:15:59.680]  枉費
[00:15:59.680 --> 00:16:03.680]  枉費這個字
[00:16:03.680 --> 00:16:05.680]  在聖經哪裡出現過呢
[00:16:05.680 --> 00:16:07.680]  好像很熟悉
[00:16:07.680 --> 00:16:09.680]  枉費香膏
[00:16:09.680 --> 00:16:13.680]  這個是出自
[00:16:13.680 --> 00:16:15.680]  馬可福音十四章第三節
[00:16:15.680 --> 00:16:19.680]  我讀給大家聽
[00:16:19.680 --> 00:16:21.680]  馬可福音
[00:16:21.680 --> 00:16:23.680]  十四章第三節
[00:16:23.680 --> 00:16:25.680]  耶穌在伯大尼長大麻風的西門
[00:16:25.680 --> 00:16:27.680]  迦裏坐地的時候
[00:16:27.680 --> 00:16:29.680]  有一個女人拿著
[00:16:29.680 --> 00:16:31.680]  一玉瓶至貴的
[00:16:31.680 --> 00:16:33.680]  珍拿達香膏來
[00:16:33.680 --> 00:16:35.680]  把玉瓶把膏
[00:16:35.680 --> 00:16:37.680]  繞在耶穌的頭上
[00:16:37.680 --> 00:16:39.680]  第四節
[00:16:39.680 --> 00:16:41.680]  有幾個人心中很不起悅說
[00:16:41.680 --> 00:16:43.680]  何用這樣枉費香膏呢
[00:16:43.680 --> 00:16:47.680]  經文的後面
[00:16:47.680 --> 00:16:49.680]  說其實不是枉費
[00:16:49.680 --> 00:16:51.680]  甚至會歌頌
[00:16:51.680 --> 00:16:53.680]  叫我們後來的信徒
[00:16:53.680 --> 00:16:55.680]  每次如果說耶穌
[00:16:55.680 --> 00:16:57.680]  的時候
[00:16:57.680 --> 00:16:59.680]  都要提這件事
[00:16:59.680 --> 00:17:01.680]  絕對不是枉費
[00:17:03.680 --> 00:17:05.680]  當我們
[00:17:05.680 --> 00:17:07.680]  將這句聖經套用
[00:17:07.680 --> 00:17:09.680]  回到馬太福音
[00:17:09.680 --> 00:17:11.680]  七章十三節的時候
[00:17:11.680 --> 00:17:13.680]  我們可以去理解
[00:17:13.680 --> 00:17:15.680]  那句說話
[00:17:15.680 --> 00:17:17.680]  那些不願意
[00:17:17.680 --> 00:17:19.680]  進入閘門的人
[00:17:19.680 --> 00:17:21.680]  他才是枉費
[00:17:21.680 --> 00:17:23.680]  神的恩典
[00:17:23.680 --> 00:17:25.680]  他們枉費
[00:17:25.680 --> 00:17:27.680]  神為他們在得救
[00:17:27.680 --> 00:17:29.680]  之後所預備的福氣
[00:17:31.680 --> 00:17:33.680]  枉費恩典
[00:17:33.680 --> 00:17:35.680]  枉費福氣
[00:17:35.680 --> 00:17:41.680]  那一句
[00:17:41.680 --> 00:17:43.680]  那門是寬的路是大的
[00:17:43.680 --> 00:17:47.680]  留意那個大字
[00:17:47.680 --> 00:17:49.680]  在原文的翻譯上
[00:17:49.680 --> 00:17:51.680]  是可以
[00:17:51.680 --> 00:17:53.680]  有更廣泛的意思
[00:17:53.680 --> 00:17:55.680]  可以引申解釋為
[00:17:55.680 --> 00:17:57.680]  繁榮熱鬧
[00:17:57.680 --> 00:17:59.680]  這樣的意思
[00:18:01.680 --> 00:18:03.680]  枉費神
[00:18:03.680 --> 00:18:05.680]  福氣的門
[00:18:05.680 --> 00:18:07.680]  是大的
[00:18:07.680 --> 00:18:09.680]  那條路是很寬的
[00:18:09.680 --> 00:18:11.680]  是很熱鬧的
[00:18:11.680 --> 00:18:13.680]  很虛暗的
[00:18:13.680 --> 00:18:15.680]  很容易找的
[00:18:15.680 --> 00:18:17.680]  你不會走錯的
[00:18:17.680 --> 00:18:21.680]  你只要跟著大隊
[00:18:21.680 --> 00:18:23.680]  跟著人流
[00:18:23.680 --> 00:18:25.680]  你就自動會進入了
[00:18:25.680 --> 00:18:27.680]  這個闊門裏面
[00:18:27.680 --> 00:18:29.680]  一定不會錯過
[00:18:29.680 --> 00:18:31.680]  所以進入這個闊門的人
[00:18:31.680 --> 00:18:33.680]  很多
[00:18:33.680 --> 00:18:35.680]  很虛暗很熱鬧的
[00:18:35.680 --> 00:18:41.680]  今天很多教會的信徒
[00:18:41.680 --> 00:18:45.680]  他們是真心信耶穌而得救的
[00:18:45.680 --> 00:18:47.680]  但是當他們
[00:18:47.680 --> 00:18:49.680]  選擇信了耶穌之後
[00:18:49.680 --> 00:18:51.680]  要學做一個基督徒
[00:18:51.680 --> 00:18:53.680]  學過一個基督徒
[00:18:53.680 --> 00:18:55.680]  的生活的時候
[00:18:55.680 --> 00:18:57.680]  他們選錯了學習的方法
[00:18:59.680 --> 00:19:01.680]  他們不是
[00:19:01.680 --> 00:19:03.680]  他們不是去揀選
[00:19:03.680 --> 00:19:05.680]  從聖經裏面
[00:19:05.680 --> 00:19:07.680]  或者從聽道裏面去學習
[00:19:07.680 --> 00:19:09.680]  他們寧願揀選
[00:19:09.680 --> 00:19:11.680]  見到周圍
[00:19:11.680 --> 00:19:13.680]  旁邊的人怎樣做
[00:19:13.680 --> 00:19:15.680]  他們就跟著怎樣做
[00:19:15.680 --> 00:19:19.680]  他們揀選
[00:19:19.680 --> 00:19:21.680]  跟大隊
[00:19:21.680 --> 00:19:23.680]  跟潮流的方法去做
[00:19:23.680 --> 00:19:27.680]  哪裏熱鬧就去哪裏
[00:19:27.680 --> 00:19:29.680]  哪裏人多
[00:19:29.680 --> 00:19:31.680]  他們就去哪裏
[00:19:31.680 --> 00:19:33.680]  很高興
[00:19:33.680 --> 00:19:35.680]  很開心
[00:19:35.680 --> 00:19:37.680]  但是很可惜
[00:19:37.680 --> 00:19:39.680]  很多時候在他們身邊的人
[00:19:39.680 --> 00:19:41.680]  不是好的榜樣
[00:19:41.680 --> 00:19:45.680]  結果他們就
[00:19:45.680 --> 00:19:47.680]  好像聖經所說
[00:19:47.680 --> 00:19:49.680]  跟著大隊
[00:19:49.680 --> 00:19:51.680]  跟著潮流
