
[00:00:00.000 --> 00:00:03.200]  在今年《時代》雜誌裏面
[00:10:19.080 --> 00:10:22.880]  或者耶和華是拯救的意思
[00:10:22.880 --> 00:10:24.520]  《華大福音》裏面講到
[00:10:24.520 --> 00:10:29.360]  祂要將自己的子民從罪惡裏面拯救出來
[00:10:29.360 --> 00:10:31.720]  祂稱為大
[00:10:31.720 --> 00:10:33.240]  祂將要為大
[00:10:33.240 --> 00:10:35.240]  大
[00:10:35.240 --> 00:10:37.720]  不只是說祂是一個很偉大的人
[00:10:37.720 --> 00:10:39.040]  不是
[00:10:39.040 --> 00:10:42.400]  祂要受人敬拜
[00:10:42.400 --> 00:10:44.280]  Maggers
[00:10:44.280 --> 00:10:47.120]  在東方有幾個博士
[00:10:47.120 --> 00:10:49.760]  這些天文學家
[00:10:49.760 --> 00:10:53.400]  得來要拜這個小小嬰孩
[00:10:53.400 --> 00:10:54.200]  進到房間
[00:10:54.200 --> 00:10:57.480]  見到神恩仔和祂媽媽瑪利亞的時候
[00:10:57.480 --> 00:11:01.360]  就俯伏拜那小孩子
[00:11:01.360 --> 00:11:04.400]  祂又是至高者的兒子
[00:11:04.400 --> 00:11:06.400]  和神有特別的關係
[00:11:06.400 --> 00:11:09.120]  是神應許的拯救者
[00:11:09.120 --> 00:11:11.840]  更加講到祂是王
[00:11:11.840 --> 00:11:14.400]  直到永遠
[00:11:14.400 --> 00:11:15.880]  祂是君王
[00:11:15.880 --> 00:11:19.040]  32至33節這兩節
[00:11:19.040 --> 00:11:23.120]  和舊約形容大衛有相似的地方
[00:11:23.120 --> 00:11:29.360]  天使要講到末世大衛家的君王即將出現
[00:11:29.360 --> 00:11:31.800]  強調耶穌君王的積分
[00:11:31.800 --> 00:11:35.200]  祂的國度直到永遠
[00:11:35.200 --> 00:11:36.720]  永恆的
[00:11:36.720 --> 00:11:40.200]  沒有窮盡
[00:11:40.200 --> 00:11:44.280]  這位要出生的是聖者
[00:11:44.280 --> 00:11:48.040]  要稱為神的兒子
[00:11:48.040 --> 00:11:50.560]  聖是分別出來
[00:11:50.560 --> 00:11:54.960]  奉獻作服侍神的用處
[00:11:54.960 --> 00:11:57.760]  強調耶穌的獨特性
[00:11:57.760 --> 00:11:59.240]  丁姐妹還記不記得
[00:11:59.240 --> 00:12:01.880]  耶穌受浸的時候
[00:12:01.880 --> 00:12:05.280]  天父怎樣稱呼祂
[00:12:05.280 --> 00:12:08.520]  「你是我的愛子」
[00:12:08.520 --> 00:12:11.000]  「我喜愛你」
[00:12:11.000 --> 00:12:12.360]  耶穌受試探的時候
[00:12:12.360 --> 00:12:15.080]  魔鬼怎樣挑戰耶穌
[00:12:15.080 --> 00:12:17.200]  「若果你是神的兒子」
[00:12:17.200 --> 00:12:21.080]  「若果你是神的兒子,你就怎樣怎樣」
[00:12:21.080 --> 00:12:24.320]  耶穌登山變相的時候
[00:12:24.320 --> 00:12:25.800]  有聲音這樣說
[00:12:25.800 --> 00:12:29.000]  「這是我的兒子」
[00:12:29.000 --> 00:12:32.640]  耶穌在議會受審的時候
[00:12:32.640 --> 00:12:35.680]  他們說「你是神的兒子」
[00:12:35.680 --> 00:12:37.160]  耶穌怎樣說
[00:12:37.160 --> 00:12:39.400]  「你們說我是」
[00:12:39.400 --> 00:12:42.760]  祂直言承認這是事實
[00:12:42.760 --> 00:12:46.600]  當耶穌被釘在十字架上的時候
[00:12:46.600 --> 00:12:50.200]  那些經過的人來譏笑祂
[00:12:50.200 --> 00:12:53.280]  搖頭
[00:12:53.280 --> 00:12:55.400]  「如果你是神的兒子」
[00:12:55.400 --> 00:12:58.960]  「就從十字架上下來」
[00:12:58.960 --> 00:13:04.440]  那些祭司、那些民事長老
[00:13:04.440 --> 00:13:07.880]  甚至釘在十字架上的其中一個強盜
[00:13:07.880 --> 00:13:11.440]  都是這樣來嘲笑祂
[00:13:11.440 --> 00:13:13.840]  甚至污鬼
[00:13:13.840 --> 00:13:18.640]  都承認耶穌基督是神的兒子
[00:13:18.640 --> 00:13:21.920]  耶穌斥責他們不准他們說話
[00:13:21.920 --> 00:13:27.400]  因為他們知道耶穌是基督
[00:13:27.400 --> 00:13:32.280]  相信父母為神恩仔改名的時候
[00:13:32.280 --> 00:13:35.040]  一定有祂的意思和期盼
[00:13:35.040 --> 00:13:38.320]  天使宣告應孩耶穌的名字
[00:13:38.320 --> 00:13:40.880]  就是拯救世人的主
[00:13:40.880 --> 00:13:43.760]  祂的名字就是祂的身份
[00:13:43.760 --> 00:13:45.960]  祂的名字就是祂的使命
[00:13:45.960 --> 00:13:48.920]  祂的名字就是祂的職份
[00:13:48.920 --> 00:13:52.520]  祂是偉大奇蹟的主人翁
[00:13:52.520 --> 00:13:56.880]  是神的兒子
[00:13:56.880 --> 00:14:02.200]  瑪利亞對天使說的話有甚麼反應呢?
[00:14:02.200 --> 00:14:05.880]  遇到天使來訪已經匪夷所思
[00:14:05.880 --> 00:14:09.160]  如果比起我們今天
[00:14:09.160 --> 00:14:12.520]  我和你可能都會有不安不解
[00:14:12.520 --> 00:14:16.960]  還要未婚生子簡直是晴天霹靂
[00:14:16.960 --> 00:14:18.680]  在當時
[00:14:18.680 --> 00:14:23.120]  由訂婚到結婚期間通常是一年的時間
[00:14:23.120 --> 00:14:26.640]  在這期間如果新娘有不貞潔的行為
[00:14:26.640 --> 00:14:29.440]  就要被用石頭打死
[00:14:29.440 --> 00:14:32.640]  之後瑪利亞說了七個字
[00:14:32.640 --> 00:14:34.160]  第34節
[00:14:34.160 --> 00:14:35.640]  我沒有出嫁
[00:14:35.640 --> 00:14:37.720]  怎會有這件事呢?
[00:14:37.720 --> 00:14:40.600]  她不理解男女之間沒有閨房的關係
[00:14:40.600 --> 00:14:42.360]  為甚麼會懷孕生子呢?
[00:14:42.360 --> 00:14:44.520]  更加不理解所生的兒子
[00:14:44.520 --> 00:14:46.280]  怎會成為至高的兒子
[00:14:46.280 --> 00:14:50.440]  甚至成為永恆國度的君王呢?
[00:14:50.440 --> 00:14:53.320]  瑪利亞在不安不解
[00:14:53.320 --> 00:14:56.040]  恐懼的時間
[00:14:56.040 --> 00:14:59.640]  或她會面對當時
[00:14:59.640 --> 00:15:02.080]  鄉親父老的誤解
[00:15:02.080 --> 00:15:04.280]  排斥
[00:15:04.280 --> 00:15:08.000]  會否放棄了她的信仰呢?
[00:15:08.000 --> 00:15:09.360]  又或者
[00:15:09.360 --> 00:15:11.480]  在含冤莫說的裡面
[00:15:11.480 --> 00:15:15.280]  會否像以前的粵語長片一樣
[00:15:15.280 --> 00:15:17.480]  上吊一死
[00:15:17.480 --> 00:15:18.600]  或者投河一死
[00:15:18.600 --> 00:15:22.880]  自知放棄生命呢?
[00:15:22.880 --> 00:15:26.320]  瑪利亞生耶穌不是
[00:15:26.320 --> 00:15:27.440]  祂做了甚麼
[00:15:27.440 --> 00:15:29.400]  不是祂有甚麼履歷
[00:15:29.400 --> 00:15:31.880]  不是祂有甚麼過人之處
[00:15:31.880 --> 00:15:34.760]  只是因為祂被揀選做器命
[00:15:34.760 --> 00:15:36.640]  彰顯神的恩典
[00:15:36.640 --> 00:15:41.560]  祂是神豐富恩典的接受者
[00:15:41.560 --> 00:15:45.600]  並沒有神獨特的元素
[00:15:45.600 --> 00:15:48.240]  這絕對是聖靈的工作
[00:15:48.240 --> 00:15:52.440]  聖靈要臨到你身上
[00:15:52.440 --> 00:15:54.720]  是聖靈的工作
[00:15:54.720 --> 00:15:56.680]  《創世紀》一章一節
[00:15:56.680 --> 00:15:59.640]  裡面說起初神創造天地
[00:15:59.640 --> 00:16:01.120]  第二節說到
[00:16:01.120 --> 00:16:03.440]  神的靈運行在水面上
[00:16:03.440 --> 00:16:05.240]  這是第一次的創造
[00:16:05.240 --> 00:16:06.960]  現在是新的創造
[00:16:06.960 --> 00:16:08.360]  是神的創造
[00:16:08.360 --> 00:16:13.600]  神從開始就特別介入耶穌的生命當中
[00:16:13.600 --> 00:16:17.840]  祂的創造是獨一無二的
[00:16:17.840 --> 00:16:23.360]  祂能夠從無有之中創造生命
[00:16:23.360 --> 00:16:25.800]  至高者的能力要避蔭來
[00:16:25.800 --> 00:16:29.680]  避蔭的意思就像一朵明亮的雲彩
[00:16:29.680 --> 00:16:31.120]  臨到瑪利亞
[00:16:31.120 --> 00:16:36.160]  表示神的榮耀的同在和能力
[00:16:36.160 --> 00:16:38.320]  瑪利亞初時聽到天使的問候
[00:16:38.320 --> 00:16:40.440]  很慌張很不安
[00:16:40.440 --> 00:16:45.440]  反覆思量這是甚麼意思
[00:16:45.440 --> 00:16:47.640]  原來瑪利亞在懷孕的時候
[00:16:47.640 --> 00:16:49.080]  一章二十九節
[00:16:49.080 --> 00:16:50.760]  在耶穌出世的時候
[00:16:50.760 --> 00:16:52.160]  二章二十九節
[00:16:52.160 --> 00:16:54.440]  在耶穌十二歲的時候
[00:16:54.440 --> 00:16:56.560]  在聖殿發生的事情
[00:16:56.560 --> 00:16:59.000]  二章五十一節
[00:16:59.000 --> 00:17:02.600]  經文也說到
[00:17:02.600 --> 00:17:07.320]  瑪利亞將這些事存在心裡
[00:17:07.320 --> 00:17:12.440]  反覆思考
[00:17:12.440 --> 00:17:15.320]  這些事簡直是匪夷所思
[00:17:15.320 --> 00:17:21.040]  所以瑪利亞真是存在心裡反覆思考
[00:17:21.040 --> 00:17:24.160]  我相信這是聖靈的工作
[00:17:24.160 --> 00:17:25.720]  是神的工作
[00:17:25.720 --> 00:17:27.440]  而對瑪利亞來說
[00:17:27.440 --> 00:17:29.720]  她的心靈也需要校準
[00:17:29.720 --> 00:17:33.960]  她的心靈也要校準在神那裡
[00:17:33.960 --> 00:17:36.520]  以致之後她能夠說
[00:17:36.520 --> 00:17:39.120]  她的心尊主為大
[00:17:39.120 --> 00:17:43.280]  她的靈以神她的救主為樂
[00:17:43.280 --> 00:17:45.720]  至高者,神的兒子耶穌基督
[00:17:45.720 --> 00:17:47.400]  竟然書專降卑
[00:17:47.400 --> 00:17:49.360]  來到這個罪的世界
[00:17:49.360 --> 00:17:52.360]  成為小小的嬰孩
[00:17:52.360 --> 00:17:54.200]  與人同住
[00:17:54.200 --> 00:17:56.120]  與人同在
[00:17:56.120 --> 00:17:59.000]  這是神的工作
[00:17:59.000 --> 00:18:02.600]  這是聖靈的工作
[00:18:02.600 --> 00:18:04.720]  不知道對於我們來說
[00:18:04.720 --> 00:18:07.960]  有沒有安慰呢?
[00:18:07.960 --> 00:18:11.320]  神竟然這樣
[00:18:11.320 --> 00:18:14.240]  奇妙地進入我們的生命裡
[00:18:14.240 --> 00:18:17.120]  對我們有沒有什麼反省呢?
[00:18:17.120 --> 00:18:18.960]  今天在世界上
[00:18:18.960 --> 00:18:24.120]  是不是每個人都知道莫大的恩典呢?
[00:18:24.120 --> 00:18:25.240]  對於我們來說
[00:18:25.240 --> 00:18:28.640]  我們每個星期回來教會
[00:18:28.640 --> 00:18:31.600]  我們有很美妙的聖樂
[00:18:31.600 --> 00:18:34.200]  我們有很大班的詩班
[00:18:34.200 --> 00:18:39.280]  我們有不同的樂器
[00:18:39.280 --> 00:18:42.920]  來奏出神自己的歌聲
[00:18:42.920 --> 00:18:45.320]  我們去讀上帝的說話
[00:18:45.320 --> 00:18:48.520]  這些都是很大很大的恩典
[00:18:48.520 --> 00:18:51.360]  我們有沒有漠視這些恩典呢?
[00:18:51.360 --> 00:18:52.640]  弟兄姊妹
[00:18:52.640 --> 00:18:55.240]  人們需要主
[00:18:55.240 --> 00:18:59.200]  需要我們去將這一份恩典
[00:18:59.200 --> 00:19:01.000]  耶穌基督的故事
[00:19:01.000 --> 00:19:03.280]  去跟別人分享
[00:19:03.280 --> 00:19:04.640]  明年的主題就是
[00:19:04.640 --> 00:19:08.840]  「基督是主,與己與人結連」
[00:19:08.840 --> 00:19:09.960]  我們盼望明年
[00:19:09.960 --> 00:19:12.560]  我們能夠多與人結連
[00:19:12.560 --> 00:19:17.600]  我們疫情戴口罩已經差不多兩年了
[00:19:17.600 --> 00:19:18.640]  很多人都說
[00:19:18.640 --> 00:19:20.440]  什麼時候才可以脫下口罩
[00:19:20.440 --> 00:19:23.600]  什麼時候才可以完呢?
[00:19:23.600 --> 00:19:24.280]  這個疫情
[00:19:24.280 --> 00:19:26.360]  我們知道在歐美的裡邊
[00:19:26.360 --> 00:19:30.680]  這個疫情仍然的嚴峻
[00:19:30.680 --> 00:19:33.400]  我們仍然可以用很多不同的方法
[00:19:33.400 --> 00:19:35.640]  去與人結連
[00:19:35.640 --> 00:19:39.280]  這是聖靈的工作,這是神的工作
[00:19:39.280 --> 00:19:44.400]  讓我們一起去與人結連的時候
[00:19:44.400 --> 00:19:50.280]  神會在我們的身上作出奇妙的工作
[00:19:50.280 --> 00:19:52.920]  三十六至三十八節
[00:19:52.920 --> 00:19:55.320]  天使說了很多很多的說話
[00:19:55.320 --> 00:19:57.840]  最後天使說給瑪利亞知道
[00:19:57.840 --> 00:19:59.360]  一個堅實的記號
[00:19:59.360 --> 00:20:00.640]  給她一個記號
[00:20:00.640 --> 00:20:02.600]  給她一個徵兆知道
[00:20:02.600 --> 00:20:06.240]  證明這些事情正在發生
[00:20:06.240 --> 00:20:08.160]  這個就是什麼呢?
[00:20:08.160 --> 00:20:10.760]  她說:你的親戚伊麗莎白
[00:20:10.760 --> 00:20:13.680]  年老的時候都懷了男胎
[00:20:13.680 --> 00:20:15.280]  人稱為不能生育的
[00:20:15.280 --> 00:20:18.400]  已經懷孕六個月了
[00:20:18.400 --> 00:20:19.840]  來到這裡
[00:20:19.840 --> 00:20:22.400]  究竟瑪利亞心裡邊在想些什麼呢?
[00:20:22.400 --> 00:20:23.440]  如果是你
[00:20:23.440 --> 00:20:27.480]  你又會在想些什麼呢?
[00:20:27.480 --> 00:20:28.840]  三十七節
[00:20:28.840 --> 00:20:30.160]  天使繼續說
[00:20:30.160 --> 00:20:33.000]  因為出於神的話
[00:20:33.000 --> 00:20:35.480]  或者說出於神的事
[00:20:35.480 --> 00:20:41.040]  沒有一句不大能力的
[00:20:41.040 --> 00:20:43.600]  全句可以這樣翻譯
[00:20:43.600 --> 00:20:45.080]  因為對神來講
[00:20:45.080 --> 00:20:46.960]  沒有一件事
[00:20:46.960 --> 00:20:49.840]  沒有一件事
[00:20:49.840 --> 00:20:52.800]  是不可能的
[00:20:52.800 --> 00:21:00.960]  即是說:在神凡事都能
[00:21:00.960 --> 00:21:05.960]  神能夠從無變到有
[00:21:05.960 --> 00:21:09.040]  神說「立」就立
[00:21:09.040 --> 00:21:11.920]  因為祂是全能的神
[00:21:11.920 --> 00:21:13.280]  沒有一件事
[00:21:13.280 --> 00:21:14.920]  對於神來講
[00:21:14.920 --> 00:21:17.720]  是不可能的
