
[00:00:00.000 --> 00:00:08.900]  昨天我們提到神做事好像有少少破了我們人間所認爲的規格
[00:06:56.000 --> 00:06:57.400]  你妥協拜偶像
[00:06:57.400 --> 00:06:59.400]  你就離開了我聖潔的標準
[00:06:59.400 --> 00:07:01.600]  就是碰到我的底線
[00:07:01.600 --> 00:07:02.800]  香港人說
[00:07:02.800 --> 00:07:04.600]  這就踩進了我的底線
[00:07:04.600 --> 00:07:09.800]  這個就是今天在這個模糊混濁的世界裏面
[00:07:09.800 --> 00:07:13.200]  我們基督徒要清楚
[00:07:13.200 --> 00:07:15.400]  我們生活的底線在哪裏
[00:07:15.400 --> 00:07:17.400]  我們的道德底線在哪裏
[00:07:17.400 --> 00:07:19.600]  今天在混雜模糊的這個世界
[00:07:19.600 --> 00:07:21.400]  我們要清楚生活的底線
[00:07:21.400 --> 00:07:22.400]  信仰的底線是什麼
[00:07:22.400 --> 00:07:26.000]  所以我說在偶像文化的氛圍下
[00:07:26.000 --> 00:07:27.600]  你的底線是什麼
[00:07:27.600 --> 00:07:30.000]  所以我說在偶像文化氛圍之下
[00:07:30.000 --> 00:07:32.000]  到底你的底線是什麼
[00:07:32.000 --> 00:07:32.600]  各位大兄姐妹
[00:07:32.600 --> 00:07:34.200]  可能你會問牧師
[00:07:34.200 --> 00:07:35.600]  我幾時再拜偶像
[00:07:35.600 --> 00:07:37.600]  我信耶穌已經丟棄所有偶像了
[00:07:37.600 --> 00:07:39.400]  可能你會說牧師信了耶穌
[00:07:39.400 --> 00:07:40.600]  我都扔掉了偶像了
[00:07:40.600 --> 00:07:41.600]  爲什麼還說我拜偶像
[00:07:41.600 --> 00:07:43.000]  你今天還說我拜偶像
[00:07:43.000 --> 00:07:44.200]  你爲什麼今天說我拜偶像
[00:07:44.200 --> 00:07:46.400]  你沒有拜那些真真實實的
[00:07:46.400 --> 00:07:48.400]  木頭製作的偶像
[00:07:48.400 --> 00:07:48.800]  對
[00:07:48.800 --> 00:07:49.800]  可能你沒有再去拜
[00:07:49.800 --> 00:07:51.000]  木頭石頭的偶像
[00:07:51.000 --> 00:07:52.600]  但如果我問你心裏
[00:07:52.600 --> 00:07:53.800]  問你心一句
[00:07:53.800 --> 00:07:55.600]  但問你心中這句話
[00:07:55.600 --> 00:07:58.000]  你心中有仰慕的偶像嗎
[00:07:58.000 --> 00:08:00.600]  你心中仍然有所仰慕的偶像嗎
[00:08:00.600 --> 00:08:01.600]  如果你誠實
[00:08:01.600 --> 00:08:02.600]  一定說
[00:08:02.600 --> 00:08:03.200]  有
[00:08:03.200 --> 00:08:04.200]  怎麼沒有
[00:08:04.200 --> 00:08:05.000]  誠實的話
[00:08:05.000 --> 00:08:05.800]  你必然回答
[00:08:05.800 --> 00:08:06.400]  有
[00:08:06.400 --> 00:08:07.000]  爲什麼沒有
[00:08:07.000 --> 00:08:09.800]  今天我們的信息就是針對這種情況來說
[00:08:09.800 --> 00:08:12.800]  今天的信息要針對這種情況
[00:08:12.800 --> 00:08:13.600]  就是你問
[00:08:13.600 --> 00:08:16.000]  在神面前問清楚
[00:08:16.000 --> 00:08:17.800]  要你在神的面前問清楚
[00:08:17.800 --> 00:08:20.800]  我內心是不是很多的偶像代替了神
[00:08:20.800 --> 00:08:23.400]  我內心是否很多偶像已經代替了神
[00:08:23.400 --> 00:08:24.800]  我不逃避
[00:08:24.800 --> 00:08:25.800]  我不逃避
[00:08:25.800 --> 00:08:27.400]  表面我是沒有偶像的
[00:08:27.400 --> 00:08:28.600]  表面上可能沒有偶像
[00:08:28.600 --> 00:08:31.000]  但你心裏面很多模型的
[00:08:31.000 --> 00:08:32.600]  是隱形的偶像
[00:08:32.600 --> 00:08:36.400]  霸佔了很多基督徒的內心
[00:08:36.400 --> 00:08:38.200]  但心中無形的隱形的偶像
[00:08:38.200 --> 00:08:40.200]  已經霸佔了許多基督徒的內心
[00:08:40.200 --> 00:08:42.000]  你忍耐聽下去
[00:08:42.000 --> 00:08:43.400]  我所說的所有東西
[00:08:43.400 --> 00:08:46.200]  你一一去對一下你自己
[00:08:46.200 --> 00:08:48.400]  你知道全部你都有的
[00:08:48.400 --> 00:08:49.200]  耐心地聽下去
[00:08:49.200 --> 00:08:49.800]  這樣有
[00:08:49.800 --> 00:08:50.600]  那樣有
[00:08:50.600 --> 00:08:51.600]  一一的對應
[00:08:51.600 --> 00:08:53.000]  你就發覺我所講的
[00:08:53.000 --> 00:08:53.600]  你都會有
[00:08:53.600 --> 00:08:54.400]  或者是這樣
[00:08:54.400 --> 00:08:55.200]  或者是那樣
[00:08:55.200 --> 00:08:56.800]  所以第一到第七節
[00:08:56.800 --> 00:08:58.200]  你敬拜什麼神
[00:08:58.200 --> 00:08:59.400]  一到第七節
[00:08:59.400 --> 00:09:00.200]  問一個問題
[00:09:00.200 --> 00:09:01.200]  你敬拜什麼神
[00:09:01.200 --> 00:09:03.200]  經文的背景就是成節上面
[00:09:03.200 --> 00:09:05.000]  有關居老師的宣告
[00:09:05.000 --> 00:09:06.600]  經文背景成節上面
[00:09:06.600 --> 00:09:08.000]  關於居老師的宣告
[00:09:08.000 --> 00:09:10.000]  就是描述他們
[00:09:10.000 --> 00:09:12.800]  滅亡在巴比倫的權勢底下
[00:09:12.800 --> 00:09:15.200]  描述他們滅亡在巴比倫的權勢底下
[00:09:15.200 --> 00:09:16.400]  先知描述並不是
[00:09:16.400 --> 00:09:18.600]  偵探歷史敘述的事件
[00:09:18.600 --> 00:09:20.200]  先知不是單單描述歷史事件
[00:09:20.200 --> 00:09:23.000]  而是宣告神作爲對世界的影響
[00:09:23.000 --> 00:09:25.000]  而是宣告神的作爲對世界影響
[00:09:25.000 --> 00:09:28.000]  所以經文以巴比倫偶像
[00:09:28.000 --> 00:09:29.600]  遭遇爲一個焦點
[00:09:29.600 --> 00:09:31.200]  所以經文就以巴比倫偶像的
[00:09:31.200 --> 00:09:32.400]  遭遇作爲焦點
[00:09:32.400 --> 00:09:36.200]  經文其實是用諷刺性的語調
[00:09:36.200 --> 00:09:38.800]  來道出偶像的無能
[00:09:38.800 --> 00:09:41.600]  用諷刺的語調說出偶像的無能
[00:09:41.600 --> 00:09:44.400]  其實先知早在不同的篇章裏面
[00:09:44.400 --> 00:09:45.800]  已經提及偶像了
[00:09:45.800 --> 00:09:48.400]  記得第二天我已經提及偶像了
[00:09:48.400 --> 00:09:51.000]  不同的篇章現在已經提到有關偶像了
[00:09:51.000 --> 00:09:52.600]  四十章十八到二十
[00:09:52.600 --> 00:09:54.200]  四十一章六到七
[00:09:54.200 --> 00:09:55.600]  四十章十八到二十
[00:09:55.600 --> 00:09:57.400]  四十一章六到七
[00:09:57.400 --> 00:09:59.600]  四十二章八節和十七節
[00:09:59.600 --> 00:10:01.000]  四十二章的八節十七節
[00:10:01.000 --> 00:10:02.600]  四十三章十到十二節
[00:10:02.600 --> 00:10:03.800]  四十三章十到十二節
[00:10:03.800 --> 00:10:05.200]  四十四章九到二十節
[00:10:05.200 --> 00:10:06.600]  今天我們沒有讀這段
[00:10:06.600 --> 00:10:08.000]  四十四章九到二十節
[00:10:08.000 --> 00:10:08.600]  今天沒有讀
[00:10:08.600 --> 00:10:11.400]  四十五章十六到二十節
[00:10:11.400 --> 00:10:13.400]  還有四十五章的十六和二十節
[00:10:13.400 --> 00:10:15.800]  當然這個四十六到四十七章
[00:10:15.800 --> 00:10:18.000]  是特別焦點性提得最多的
[00:10:18.000 --> 00:10:21.600]  而四十六四十七就是很對焦的特別強調
[00:10:21.600 --> 00:10:25.800]  說出偶像的本質和他的無能的本質
[00:10:25.800 --> 00:10:28.600]  說明了偶像的本質還有無能的這種本質
[00:10:28.600 --> 00:10:30.000]  完全幫不到人的
[00:10:30.000 --> 00:10:31.800]  原因很簡單
[00:10:31.800 --> 00:10:32.600]  原因簡單
[00:10:32.600 --> 00:10:39.000]  因爲這些偶像是由家庭手作出來的神祇
[00:10:39.000 --> 00:10:43.200]  因爲這些是家庭手工製造出來的神明
[00:10:43.200 --> 00:10:45.000]  你見到第一節怎樣說
[00:10:45.000 --> 00:10:46.000]  第一節怎樣說
[00:10:46.000 --> 00:10:50.000]  這些所謂的巴比倫偶像之一的名字
[00:10:50.000 --> 00:10:53.200]  有兩個就是比勒和尼波
[00:10:53.200 --> 00:10:56.000]  這裏提到兩個名字比勒 尼波
[00:10:56.000 --> 00:11:01.200]  他說巴比倫的偶像呆在走獸和牲畜的背上
[00:11:01.200 --> 00:11:04.000]  巴比倫的偶像躲在走獸和牲畜背上
[00:11:04.000 --> 00:11:07.400]  他們被人抬得很重
[00:11:07.400 --> 00:11:09.600]  他們被人看起來很沉重
[00:11:09.600 --> 00:11:14.800]  以致紮在牲畜身上都覺得很大壓力
[00:11:14.800 --> 00:11:18.000]  批焚者很大壓力的疲乏
[00:11:18.000 --> 00:11:22.400]  但這些神明一屈膝敬拜的時候就倒在地上了
[00:11:22.400 --> 00:11:26.200]  但這些神明一屈膝敬拜的時候就倒在地上了
[00:11:26.200 --> 00:11:30.000]  如果是真神怎麼會自己倒下去呢
[00:11:30.000 --> 00:11:33.200]  如果是真神怎麼會自己倒下
[00:11:33.200 --> 00:11:35.400]  中國人的老話講得很對
[00:11:35.400 --> 00:11:40.400]  泥菩薩過海 自身難保
[00:11:40.400 --> 00:11:42.400]  這些都是尼菩薩自身難保
[00:11:42.400 --> 00:11:45.600]  如果是真神怎麼會自己保不了自己呢
[00:11:45.600 --> 00:11:48.400]  如果是真的神爲什麼不能自保
[00:11:48.400 --> 00:11:52.200]  我在長洲侍奉
[00:11:52.200 --> 00:11:53.200]  我在長洲侍奉
[00:11:53.200 --> 00:11:57.200]  長洲每年五月香港最出名的就是搶鮑山
[00:11:57.200 --> 00:11:59.600]  五月的時候有著名的鮑山節
[00:11:59.600 --> 00:12:06.000]  其實那幾天所有的民間團體在各個廟裏面大大小小
[00:12:06.000 --> 00:12:08.000]  最大的當然是北帝廟
[00:12:08.000 --> 00:12:11.600]  其他還有很多在我們的建築實驗室底下有個很小的廟
[00:12:11.600 --> 00:12:23.600]  他們嘀嘀嗒嗒地把擺神位的偶像全部搬去北帝廟的場地公開展示
[00:12:23.600 --> 00:12:27.600]  其實那幾天所有的民間團體到大大小小的廟宇
[00:12:27.600 --> 00:12:29.600]  把裏頭的神明給擡出來
[00:12:29.600 --> 00:12:31.600]  抬到北帝廟去供奉
[00:12:31.600 --> 00:12:33.600]  我覺得可笑
[00:12:33.600 --> 00:12:36.600]  如果是神他自己就應該飛到那裏
[00:12:36.600 --> 00:12:37.600]  自己坐在那裏
[00:12:37.600 --> 00:12:40.600]  如果是神他自己飛出來坐在那
[00:12:40.600 --> 00:12:42.600]  用什麼人抬他
[00:12:42.600 --> 00:12:44.600]  爲什麼要人把他抬過來
[00:12:44.600 --> 00:12:48.600]  人真的是心裏投射
[00:12:48.600 --> 00:12:50.600]  這是人的投射作用
[00:12:50.600 --> 00:12:53.600]  他自己做了一些偶像出來
[00:12:53.600 --> 00:12:54.600]  自己手作出來的
[00:12:54.600 --> 00:12:57.600]  但是擺在那裏他動都不動
[00:12:57.600 --> 00:12:59.600]  但是你去叩拜他
[00:12:59.600 --> 00:13:01.600]  是自己的手工把偶像做出來
[00:13:01.600 --> 00:13:02.600]  他動也不動
[00:13:02.600 --> 00:13:03.600]  但你就是要拜他
[00:13:03.600 --> 00:13:07.600]  這些偶像是人自己想出來的一些思維
[00:13:07.600 --> 00:13:09.600]  偶像都是人自己想象出來的
[00:13:09.600 --> 00:13:10.600]  人自己想象發明
[00:13:10.600 --> 00:13:12.600]  製造出形象出來
[00:13:12.600 --> 00:13:14.600]  人去想象去發明製造他的形象
[00:13:14.600 --> 00:13:18.600]  從藝術的角度來看是有他的價值
[00:13:18.600 --> 00:13:20.600]  沒錯他可能有藝術的價值
[00:13:20.600 --> 00:13:23.600]  我不會完全
[00:13:23.600 --> 00:13:26.600]  叫基督徒你不去參觀那些佛廟
[00:13:26.600 --> 00:13:29.600]  你看一下都有藝術的價值
[00:13:29.600 --> 00:13:32.600]  我這麼說某些保守教會就一定接受不了
[00:13:32.600 --> 00:13:35.600]  我不會要求基督徒完全不要進入廟宇
[00:13:35.600 --> 00:13:37.600]  去參觀一下那些當中的藝術
[00:13:37.600 --> 00:13:39.600]  我這麼說某些保守教會就一定接受不了
[00:13:39.600 --> 00:13:41.600]  從藝術角度是一定有他的價值
[00:13:41.600 --> 00:13:45.600]  從藝術角度他有一定價值
[00:13:45.600 --> 00:13:47.600]  不過我很多時候去到泰國
[00:13:47.600 --> 00:13:50.600]  我們家人都不會去廟裏看
[00:13:50.600 --> 00:13:51.600]  因爲有什麼好看
[00:13:51.600 --> 00:13:54.600]  看了那麼多世界上最宏偉的廟
[00:13:54.600 --> 00:13:57.600]  去了泰國我們一家也大概不會進廟宇
[00:13:57.600 --> 00:13:58.600]  有什麼好看的
[00:13:58.600 --> 00:14:03.600]  因爲更宏偉的這些廟宇的建築我都看過了
[00:14:03.600 --> 00:14:05.600]  它最大的弱點是什麼
[00:14:05.600 --> 00:14:06.600]  這些神最大的弱點是什麼
[00:14:06.600 --> 00:14:09.600]  純粹是人自己用自己的想象
[00:14:09.600 --> 00:14:14.600]  用宗教的某些裝飾品來塑造它
[00:14:14.600 --> 00:14:17.600]  這是人的想象成爲了宗教的裝飾品
[00:14:17.600 --> 00:14:22.600]  是反映人自己的沒有安全感的那種感覺
[00:14:22.600 --> 00:14:24.600]  反映了人本身沒有安全感
[00:14:24.600 --> 00:14:26.600]  人既然拒絕不相信宇宙有真神
[00:14:26.600 --> 00:14:28.600]  人拒絕了不信宇宙的真神
[00:14:28.600 --> 00:14:30.600]  但其實人裏面是很不安的
[00:14:30.600 --> 00:14:32.600]  但人心不安
[00:14:32.600 --> 00:14:36.600]  如果不是爲什麼每年年初二
[00:14:36.600 --> 00:14:41.600]  鄉紳都要爲我們香港人求一支籤呢
[00:14:41.600 --> 00:14:42.600]  如果不是這樣的話
[00:14:42.600 --> 00:14:45.600]  爲什麼每年年初二都要鄉紳到廟宇
[00:14:45.600 --> 00:14:47.600]  爲香港人來求籤
[00:14:47.600 --> 00:14:49.600]  放棄的求籤的人
[00:14:49.600 --> 00:14:53.600]  後來是成爲整個事件的甩鹿的主角
[00:14:53.600 --> 00:14:54.600]  最諷刺的就是
[00:14:54.600 --> 00:14:57.600]  求籤的人後來成爲一個重要事件當中
[00:14:57.600 --> 00:15:01.600]  造成問題的主角
[00:15:01.600 --> 00:15:05.600]  教育著名的學者布格曼
[00:15:05.600 --> 00:15:06.600]  以布格曼怎麼說
[00:15:06.600 --> 00:15:08.600]  著名的教育學者布格曼
[00:15:08.600 --> 00:15:09.600]  他怎樣說
[00:15:09.600 --> 00:15:11.600]  清口就是半桶水的神
[00:15:11.600 --> 00:15:15.600]  他說偶像就是半瓶醋的神明
[00:15:15.600 --> 00:15:17.600]  他譯得很好
[00:15:17.600 --> 00:15:19.600]  半瓶醋的神明
[00:15:19.600 --> 00:15:21.600]  半樽醋的神
[00:15:21.600 --> 00:15:23.600]  半樽醋
[00:15:23.600 --> 00:15:26.600]  就是說甜甜的酸酸的
[00:15:26.600 --> 00:15:28.600]  但又不夠味的意思
[00:15:28.600 --> 00:15:29.600]  甜甜酸酸的
[00:15:29.600 --> 00:15:30.600]  但又不夠味道
[00:15:30.600 --> 00:15:33.600]  它是有價值的
[00:15:33.600 --> 00:15:36.600]  有些東西我們不能完全否定
[00:15:36.600 --> 00:15:39.600]  它本身有價值不能完全否定
[00:15:39.600 --> 00:15:41.600]  不過它是半桶水
[00:15:41.600 --> 00:15:43.600]  不過它只是半瓶醋
[00:15:43.600 --> 00:15:44.600]  不能夠幫助人
[00:15:44.600 --> 00:15:45.600]  不能幫助人
[00:15:45.600 --> 00:15:47.600]  最重要你看以蔡霞在這裏
[00:15:47.600 --> 00:15:48.600]  講他們的時候
[00:15:48.600 --> 00:15:50.600]  用了不同的筆
[00:15:50.600 --> 00:15:52.600]  筆筆筆筆筆筆下去
[00:15:52.600 --> 00:15:54.600]  這裏以賽亞不斷地用
[00:15:54.600 --> 00:15:56.600]  筆筆筆來描述這些事
[00:15:56.600 --> 00:15:57.600]  他們不能夠說
[00:15:57.600 --> 00:15:58.600]  不能夠聞
[00:15:58.600 --> 00:15:59.600]  不能夠聽
[00:15:59.600 --> 00:16:00.600]  不能夠行
[00:16:00.600 --> 00:16:01.600]  不能夠作惡
[00:16:01.600 --> 00:16:02.600]  不好行
[00:16:02.600 --> 00:16:03.600]  不拯救
[00:16:03.600 --> 00:16:04.600]  不關心
[00:16:04.600 --> 00:16:05.600]  他們不能說
[00:16:05.600 --> 00:16:06.600]  不能聽
[00:16:06.600 --> 00:16:07.600]  不能聞
[00:16:07.600 --> 00:16:08.600]  不能行
[00:16:08.600 --> 00:16:09.600]  不作惡
[00:16:09.600 --> 00:16:10.600]  不行好
[00:16:10.600 --> 00:16:11.600]  不拯救
[00:16:11.600 --> 00:16:12.600]  不關心
[00:16:12.600 --> 00:16:13.600]  當然不是全部出現這段經文
[00:16:13.600 --> 00:16:14.600]  在其他我所提及的經文
[00:16:14.600 --> 00:16:15.600]  我統計上有這幾個筆筆筆筆筆的
[00:16:15.600 --> 00:16:16.600]  這是來自不同經文的總和
[00:16:16.600 --> 00:16:17.600]  一個部部部
[00:16:17.600 --> 00:16:19.600]  那這種半桶水的神子
[00:16:19.600 --> 00:16:21.600]  真的幫不到人的
[00:16:21.600 --> 00:16:23.600]  反而成爲人的重擔
[00:16:23.600 --> 00:16:24.600]  半瓶醋的神明
[00:16:24.600 --> 00:16:25.600]  不能幫人
[00:16:25.600 --> 00:16:26.600]  反而成了重擔
[00:16:26.600 --> 00:16:27.600]  需要人來光臺他
[00:16:27.600 --> 00:16:28.600]  需要人把他抬起來
[00:16:28.600 --> 00:16:29.600]  需要人來擺放的
[00:16:29.600 --> 00:16:30.600]  需要人把他擺放
[00:16:30.600 --> 00:16:32.600]  並且要用很穩的釘
[00:16:32.600 --> 00:16:33.600]  釘穩
[00:16:33.600 --> 00:16:34.600]  釘死他
[00:16:34.600 --> 00:16:35.600]  會塌的
[00:16:35.600 --> 00:16:37.600]  要用釘子把他釘牢
[00:16:37.600 --> 00:16:39.600]  怕他倒下來
[00:16:39.600 --> 00:16:41.600]  這個是多麼可憐
[00:16:41.600 --> 00:16:42.600]  多麼可憐
[00:16:42.600 --> 00:16:45.600]  空洞無比的一種信仰宣示
[00:16:45.600 --> 00:16:47.600]  也是空洞虛無的信仰宣告
[00:16:47.600 --> 00:16:52.600]  是全人類所謂宗教心理的一種投射物而已
[00:16:52.600 --> 00:16:54.600]  是人類宗教心理的投射物而已
[00:16:54.600 --> 00:16:58.600]  怎麼可以和這位偉大無比
[00:16:58.600 --> 00:16:59.600]  過去我們已經說給大家聽
[00:16:59.600 --> 00:17:01.600]  我們的神是無法止
[00:17:01.600 --> 00:17:04.600]  可以想象到偉大的神來比呢
[00:17:04.600 --> 00:17:05.600]  怎能夠跟這位
[00:17:05.600 --> 00:17:08.600]  無法想象的偉大全能神來相比呢
[00:17:08.600 --> 00:17:10.600]  但是人的愚昧就是
[00:17:10.600 --> 00:17:12.600]  凝取這些所謂物體
[00:17:12.600 --> 00:17:13.600]  有見的
[00:17:13.600 --> 00:17:14.600]  有眼得見的
[00:17:14.600 --> 00:17:16.600]  來執行他的宗教任務
[00:17:16.600 --> 00:17:18.600]  但人就是這樣愚昧的
[00:17:18.600 --> 00:17:21.600]  寧可選取這些物體執行宗教的任務
