
[00:00:00.000 --> 00:00:03.760]  我覺得《肥蠟筆書》特別第四章很好
[00:13:17.960 --> 00:13:19.960]  有時候反而你幫幫忙
[00:13:19.960 --> 00:13:21.960]  你幫幫他
[00:13:21.960 --> 00:13:24.960]  不是這樣去分
[00:13:24.960 --> 00:13:27.960]  另外
[00:13:27.960 --> 00:13:30.960]  第一到第三節
[00:13:30.960 --> 00:13:32.960]  我們一起讀第一到第三節
[00:13:32.960 --> 00:13:34.960]  以忽所書
[00:13:34.960 --> 00:13:56.960]  《我爲主被囚的勸你們見王子》
[00:13:56.960 --> 00:13:57.960]  這裏說
[00:13:57.960 --> 00:14:00.960]  「協力保守聖靈所賜
[00:14:00.960 --> 00:14:03.960]  合而爲的心」
[00:14:03.960 --> 00:14:04.960]  童心
[00:14:04.960 --> 00:14:06.960]  剛纔說童心的基礎
[00:14:06.960 --> 00:14:07.960]  是在神的裏面
[00:14:07.960 --> 00:14:09.960]  因爲一位神一位父
[00:14:09.960 --> 00:14:11.960]  我們是在神那裏來的
[00:14:11.960 --> 00:14:13.960]  所以我們需要
[00:14:13.960 --> 00:14:15.960]  在神裏面童心
[00:14:15.960 --> 00:14:17.960]  大家無分高低
[00:14:17.960 --> 00:14:19.960]  接着第三節
[00:14:19.960 --> 00:14:21.960]  這裏鼓勵我們
[00:14:21.960 --> 00:14:22.960]  到我們
[00:14:22.960 --> 00:14:23.960]  是我們的責任了
[00:14:23.960 --> 00:14:27.960]  我們要「協力保守聖靈所賜
[00:14:27.960 --> 00:14:30.960]  合而爲的心」
[00:14:30.960 --> 00:14:31.960]  兩個人
[00:14:31.960 --> 00:14:32.960]  三個人
[00:14:32.960 --> 00:14:33.960]  或者兩幫人
[00:14:33.960 --> 00:14:34.960]  三幫人
[00:14:34.960 --> 00:14:37.960]  當我們走在一起的時候
[00:14:37.960 --> 00:14:40.960]  如果我們彼此謙卑下來
[00:14:40.960 --> 00:14:42.960]  各讓一步
[00:14:42.960 --> 00:14:44.960]  各人看別人比自己強
[00:14:44.960 --> 00:14:46.960]  這是菲勒比書的信息
[00:14:46.960 --> 00:14:49.960]  菲勒比書第二章說
[00:14:49.960 --> 00:14:54.960]  我們看到對方的長處
[00:14:54.960 --> 00:14:59.960]  看到自己其實也不是那麼行
[00:14:59.960 --> 00:15:01.960]  我們謙卑下來
[00:15:01.960 --> 00:15:04.960]  各人看別人比自己強
[00:15:04.960 --> 00:15:06.960]  這樣能夠達至童心
[00:15:06.960 --> 00:15:09.960]  我最近和女兒講了一個故事
[00:15:09.960 --> 00:15:12.960]  這個故事我可能下一兩次再講
[00:15:12.960 --> 00:15:14.960]  因爲之後會講到謙讓的心
[00:15:14.960 --> 00:15:15.960]  在菲勒比書那裏
[00:15:15.960 --> 00:15:17.960]  但是我講了一個故事
[00:15:17.960 --> 00:15:18.960]  講謙卑的故事
[00:15:18.960 --> 00:15:21.960]  接着我和女兒說
[00:15:21.960 --> 00:15:23.960]  謙虛
[00:15:23.960 --> 00:15:25.960]  因爲她不太明白那個觀念
[00:15:25.960 --> 00:15:27.960]  什麼叫謙虛
[00:15:27.960 --> 00:15:28.960]  她問我
[00:15:28.960 --> 00:15:30.960]  謙虛我不太明白
[00:15:30.960 --> 00:15:32.960]  我說如果別人稱讚你厲害
[00:15:32.960 --> 00:15:35.960]  那你會怎樣
[00:15:35.960 --> 00:15:38.960]  她說謝謝
[00:15:38.960 --> 00:15:40.960]  謙虛就是
[00:15:40.960 --> 00:15:41.960]  看到
[00:15:41.960 --> 00:15:43.960]  雖然別人說你很厲害
[00:15:43.960 --> 00:15:45.960]  因爲還有少少背景
[00:15:45.960 --> 00:15:48.960]  這個是孕育出來的
[00:15:48.960 --> 00:15:50.960]  和她現在學彈琴
[00:15:50.960 --> 00:15:51.960]  拉小提琴
[00:15:51.960 --> 00:15:52.960]  拉完小提琴
[00:15:52.960 --> 00:15:53.960]  老師就說
[00:15:53.960 --> 00:15:55.960]  Verity 我的大女兒
[00:15:55.960 --> 00:15:56.960]  你真是
[00:15:56.960 --> 00:15:57.960]  她在這裏
[00:15:57.960 --> 00:16:00.960]  死了 能不能講
[00:16:00.960 --> 00:16:02.960]  講少少好嗎
[00:16:02.960 --> 00:16:03.960]  最主要不是講你
[00:16:03.960 --> 00:16:06.960]  我是講那個故事
[00:16:06.960 --> 00:16:09.960]  她說你真的彈得很好
[00:16:09.960 --> 00:16:11.960]  接着她說不是
[00:16:11.960 --> 00:16:13.960]  我真的彈得挺好的
[00:16:13.960 --> 00:16:15.960]  但謙虛呢
[00:16:15.960 --> 00:16:16.960]  謙虛
[00:16:16.960 --> 00:16:17.960]  沒錯
[00:16:17.960 --> 00:16:21.960]  你知道自己是怎樣
[00:16:21.960 --> 00:16:25.960]  但其實一定還有人比你好
[00:16:25.960 --> 00:16:30.960]  一定還有一些進步的地方
[00:16:30.960 --> 00:16:32.960]  從另一個角度看
[00:16:32.960 --> 00:16:34.960]  我們
[00:16:34.960 --> 00:16:35.960]  有時候呢
[00:16:35.960 --> 00:16:36.960]  我們很多時候
[00:16:36.960 --> 00:16:38.960]  看不到我們自己的盲點
[00:16:38.960 --> 00:16:41.960]  以爲我這個做法是最好的
[00:16:41.960 --> 00:16:43.960]  哇 我這麼有經驗了
[00:16:43.960 --> 00:16:45.960]  哇 我
[00:16:45.960 --> 00:16:48.960]  正經講白髮是老年人的冠冕
[00:16:48.960 --> 00:16:51.960]  哇 我已經生活在世上這麼久了
[00:16:51.960 --> 00:16:52.960]  我這麼有經驗
[00:16:52.960 --> 00:16:54.960]  我知道這麼多東西
[00:16:54.960 --> 00:16:56.960]  做法是最好的
[00:16:56.960 --> 00:16:57.960]  或者呢
[00:16:57.960 --> 00:17:00.960]  你不是這方面的專長
[00:17:00.960 --> 00:17:03.960]  你要聽我的話
[00:17:03.960 --> 00:17:05.960]  專業這件事
[00:17:05.960 --> 00:17:06.960]  不在這裏講
[00:17:06.960 --> 00:17:08.960]  我遲些有機會再講
[00:17:08.960 --> 00:17:10.960]  但在這裏想講的就是
[00:17:10.960 --> 00:17:13.960]  我們人始終會有一些盲點
[00:17:13.960 --> 00:17:15.960]  有些東西我們看不到的
[00:17:15.960 --> 00:17:17.960]  但我們就以爲自己是很好
[00:17:17.960 --> 00:17:18.960]  做得最好
[00:17:18.960 --> 00:17:22.960]  或者做法是一流
[00:17:22.960 --> 00:17:24.960]  在過往的經歷裏
[00:17:24.960 --> 00:17:26.960]  我見過有些人
[00:17:26.960 --> 00:17:28.960]  都很傷的
[00:17:28.960 --> 00:17:30.960]  都很灰心
[00:17:30.960 --> 00:17:32.960]  有些人離開教會
[00:17:32.960 --> 00:17:34.960]  我記得有一個弟兄
[00:17:34.960 --> 00:17:36.960]  離開了這間教會
[00:17:36.960 --> 00:17:38.960]  他就跟我說
[00:17:38.960 --> 00:17:42.960]  他就說某某領袖
[00:17:42.960 --> 00:17:45.960]  他就說某某領袖
[00:17:45.960 --> 00:17:49.960]  經常說要同心
[00:17:49.960 --> 00:17:52.960]  但其實同心是什麼意思呢
[00:17:52.960 --> 00:17:54.960]  他這個人所說的同心
[00:17:54.960 --> 00:17:57.960]  就是要跟他同心
[00:17:57.960 --> 00:17:59.960]  就是要聽他講
[00:17:59.960 --> 00:18:01.960]  那就是同心
[00:18:01.960 --> 00:18:02.960]  不聽他講
[00:18:02.960 --> 00:18:04.960]  那就是不同心
[00:18:04.960 --> 00:18:07.960]  你們明白我說什麼嗎
[00:18:07.960 --> 00:18:14.960]  那份自我中心太強
[00:18:14.960 --> 00:18:15.960]  這裏我特別想提一些
[00:18:15.960 --> 00:18:19.960]  如果你是有一些帶領角色
[00:18:19.960 --> 00:18:20.960]  組長也好
[00:18:20.960 --> 00:18:22.960]  或者核心組員也好
[00:18:22.960 --> 00:18:23.960]  總之其實你有些帶領
[00:18:23.960 --> 00:18:24.960]  人家在跟着你
[00:18:24.960 --> 00:18:27.960]  你說的話是人家聽的
