
[00:00:00.000 --> 00:00:02.400]  警覺時代的弊端
[00:01:17.520 --> 00:01:21.360]  這條橋其實設計各方面都不錯的
[00:01:21.360 --> 00:01:23.040]  但是後來都是有錯誤
[00:01:23.040 --> 00:01:26.160]  於是有人死了 有人傷亡
[00:01:26.160 --> 00:01:27.440]  在這樣的情況之下
[00:01:27.440 --> 00:01:29.520]  一九二二年的時候
[00:01:29.520 --> 00:01:31.600]  U of T有一個教授
[00:01:31.600 --> 00:01:33.840]  他就提出
[00:01:33.840 --> 00:01:35.760]  我們作爲工程師
[00:01:35.760 --> 00:01:37.440]  既然有這麼大的責任
[00:01:37.440 --> 00:01:39.520]  應該要很認真
[00:01:39.520 --> 00:01:42.960]  在那個知識上面去處理
[00:01:42.960 --> 00:01:45.760]  以致我們能夠承擔更多
[00:01:45.760 --> 00:01:48.560]  就是能夠爲社會做更好的東西
[00:01:48.560 --> 00:01:49.360]  於是呢
[00:01:49.360 --> 00:01:50.560]  每個畢業生
[00:01:50.560 --> 00:01:51.760]  在加拿大才有的
[00:01:51.760 --> 00:01:52.800]  其他國家沒有的
[00:01:52.800 --> 00:01:54.400]  在加拿大國家纔有的
[00:01:54.400 --> 00:01:56.080]  因爲這條橋在加拿大
[00:01:56.080 --> 00:01:57.360]  U of T的教授
[00:01:57.360 --> 00:01:58.720]  Professor Houghton
[00:01:58.720 --> 00:01:59.920]  一九二年提出
[00:01:59.920 --> 00:02:02.640]  於是我們每個人都有這條橋
[00:02:02.640 --> 00:02:05.200]  當然我左手有個結婚戒指
[00:02:05.200 --> 00:02:06.640]  右手有個橋
[00:02:06.640 --> 00:02:08.080]  都是一段很短的時間
[00:02:08.080 --> 00:02:10.480]  我很快就覺得不是很大
[00:02:10.480 --> 00:02:12.480]  不過無論怎樣都好
[00:02:12.480 --> 00:02:17.200]  這是一個非常重要的一個即視
[00:02:17.200 --> 00:02:20.240]  今天這一段的經文其實呢
[00:02:20.240 --> 00:02:24.160]  有戒經家來提出
[00:02:24.160 --> 00:02:27.280]  保羅舍比提摩泰
[00:02:27.280 --> 00:02:28.640]  那個原因呢
[00:02:28.640 --> 00:02:33.120]  就是在那個知識和責任上面
[00:02:33.120 --> 00:02:36.160]  既然你學了這麼多聖經的神話語
[00:02:36.160 --> 00:02:39.040]  瞭解了更多的學習的教導
[00:02:39.040 --> 00:02:42.080]  今天其實我們的責任都非常大
[00:02:42.080 --> 00:02:43.680]  爲什麼我們要警覺
[00:02:43.680 --> 00:02:46.560]  這個時代的那些弊端呢
[00:02:46.560 --> 00:02:49.280]  就因爲我們在知識上面
[00:02:49.280 --> 00:02:50.720]  其實很多時候我們大英傳媒
[00:02:50.720 --> 00:02:53.520]  你們讀聖經神的教導
[00:02:53.520 --> 00:02:56.320]  很多年之後都算是不錯的
[00:02:56.320 --> 00:02:58.560]  但爲什麼又好像做不到出來呢
[00:02:58.560 --> 00:03:01.920]  或者在責任上面我們又會失責呢
[00:03:01.920 --> 00:03:05.920]  留意下原來保羅提醒提摩泰是什麼呢
[00:03:05.920 --> 00:03:11.120]  你該知道末世必有艱難的日子
[00:03:11.120 --> 00:03:12.800]  說艱難的日子
[00:03:12.800 --> 00:03:14.000]  大家都明白
[00:03:14.000 --> 00:03:15.520]  什麼時候都有艱難的日子
[00:03:15.520 --> 00:03:17.520]  但末世是什麼意思呢
[00:03:17.520 --> 00:03:19.520]  其實末世的定義基本上
[00:03:19.520 --> 00:03:23.760]  當基督耶穌離開昇天之後
[00:03:23.760 --> 00:03:26.560]  就希望教會迎接祂再回來
[00:03:26.560 --> 00:03:29.600]  所以在already but not yet
[00:03:29.600 --> 00:03:31.360]  即是已然未然
[00:03:31.360 --> 00:03:34.000]  我們是在等待主再回來這段日子
[00:03:34.000 --> 00:03:35.840]  我們稱爲末世
[00:03:35.840 --> 00:03:38.080]  但末世也有二千年了
[00:03:38.080 --> 00:03:41.600]  那些人說主辭而沒有那麼快回來
[00:03:41.600 --> 00:03:42.400]  無論怎樣都好
[00:03:42.400 --> 00:03:44.640]  這是福音一段的時間
[00:03:44.640 --> 00:03:49.840]  讓我們可以大力地去講傳福音
[00:03:49.840 --> 00:03:51.840]  以至我們的主課回來的時候
[00:03:51.840 --> 00:03:54.240]  是一個榮耀的迴歸
[00:03:54.240 --> 00:03:57.200]  但是末世等待的時間
[00:03:57.200 --> 00:03:59.200]  明明說有艱難的日子
[00:03:59.200 --> 00:04:00.960]  艱難是什麼意思呢
[00:04:00.960 --> 00:04:02.960]  times of difficulties
[00:04:02.960 --> 00:04:05.120]  或者terrible times
[00:04:05.120 --> 00:04:07.760]  不同的英文聖經都有不同的字
[00:04:07.760 --> 00:04:09.360]  幫助我們去了解
[00:04:09.360 --> 00:04:11.920]  但是更加在這個提摩泰前書
[00:04:11.920 --> 00:04:14.240]  其實保羅在之前的前書裏寫了
[00:04:14.240 --> 00:04:16.080]  多謝給你提摩泰
[00:04:16.080 --> 00:04:19.040]  聖靈明書在末後的時期
[00:04:19.040 --> 00:04:21.840]  都有人離開離棄信仰
[00:04:21.840 --> 00:04:26.960]  去歸信那些誘惑人的邪靈
[00:04:26.960 --> 00:04:29.440]  和鬼魔的教訓
[00:04:29.440 --> 00:04:31.920]  即是說在末世的日子當中
[00:04:31.920 --> 00:04:36.160]  特別是有這些邪惡的事情
[00:04:36.160 --> 00:04:40.960]  是給撒旦魔鬼去使用
[00:04:40.960 --> 00:04:44.560]  在這個狀況裏我們回到第一節
[00:04:44.560 --> 00:04:46.240]  這個艱難這個字
[00:04:46.240 --> 00:04:48.720]  如果你用原文去解經的時候
[00:04:48.720 --> 00:04:49.680]  你會發覺
[00:04:49.680 --> 00:04:53.120]  原來在《馬太福音》第八章
[00:04:53.120 --> 00:04:56.080]  當基督耶穌平靜風浪之後
[00:04:56.080 --> 00:04:58.560]  到了一個叫做加達拉的地方
[00:04:58.560 --> 00:05:04.480]  迎面而來有兩個被鬼附的人
[00:05:04.480 --> 00:05:05.360]  很兇猛
[00:05:05.360 --> 00:05:07.840]  《聖經明書》叫做「極其兇猛」
[00:05:07.840 --> 00:05:09.280]  「兇猛」這兩個字
[00:05:09.280 --> 00:05:12.160]  就和「艱難」這兩個字
[00:05:12.160 --> 00:05:13.920]  是同一個希腆文
[00:05:13.920 --> 00:05:15.520]  意思就是說
[00:05:15.520 --> 00:05:17.840]  現在說又艱難又兇猛
[00:05:17.840 --> 00:05:19.840]  真的很難受
[00:05:19.840 --> 00:05:21.280]  今天這個末世
[00:05:21.280 --> 00:05:24.000]  原來是在這個光景裏面的時間
[00:05:24.000 --> 00:05:25.280]  讓我們去明白
[00:05:25.280 --> 00:05:28.480]  我們應該如何作爲基督徒
[00:05:28.480 --> 00:05:30.320]  如何在這個末世裏面
[00:05:30.320 --> 00:05:32.960]  更加來到有一個覺醒
[00:05:32.960 --> 00:05:34.640]  然後更加要知道
[00:05:34.640 --> 00:05:36.800]  我們如何面對這個世界
[00:05:36.800 --> 00:05:39.280]  或者這個世界對信徒來說
[00:05:39.280 --> 00:05:40.640]  對領袖來說
[00:05:40.640 --> 00:05:43.440]  我們如何用神的話語
[00:05:43.440 --> 00:05:49.280]  我們這麼貴重基督徒的身份去回應呢
[00:05:49.280 --> 00:05:50.800]  所以今天跟大家分享
[00:05:50.800 --> 00:05:53.760]  都是幾個很簡單的問題
[00:05:53.760 --> 00:05:55.200]  如何對世界
[00:05:55.200 --> 00:05:56.960]  對信徒會怎麼樣
[00:05:56.960 --> 00:05:58.080]  對領袖來說
[00:05:58.080 --> 00:06:00.720]  對教會會怎麼樣
[00:06:00.720 --> 00:06:02.160]  先看第一大段
[00:06:02.160 --> 00:06:03.680]  第二到第五節
[00:06:03.680 --> 00:06:05.680]  對世界這裏
[00:06:05.680 --> 00:06:08.800]  那是人會專愛自己
[00:06:08.800 --> 00:06:10.800]  貪愛錢財
[00:06:10.800 --> 00:06:12.400]  剛纔讀經都讀了
[00:06:12.400 --> 00:06:15.920]  你發覺原來一大段裏面
[00:06:15.920 --> 00:06:20.400]  保羅描述了十八樣
[00:06:20.400 --> 00:06:21.520]  不是幾好的東西
[00:06:21.520 --> 00:06:22.640]  是罪惡的東西
[00:06:22.640 --> 00:06:24.240]  是很罪性的
[00:06:24.240 --> 00:06:26.080]  你發覺其實最簡單就是說
[00:06:26.080 --> 00:06:29.120]  原來專愛自己就在頭
[00:06:29.120 --> 00:06:31.040]  不愛上帝就在後
[00:06:31.040 --> 00:06:33.200]  中間那一大段
[00:06:33.200 --> 00:06:34.720]  基本上你可以簡單
[00:06:34.720 --> 00:06:36.560]  分成兩大部分
[00:06:36.560 --> 00:06:38.480]  一大部分就是說
[00:06:38.480 --> 00:06:42.400]  人自己那種叫做錯誤的態度
[00:06:42.400 --> 00:06:44.480]  今天我們個人中心
[00:06:44.480 --> 00:06:47.280]  這個北美社會或者西方社會
[00:06:47.280 --> 00:06:49.440]  都是個人主義的社會
[00:06:49.440 --> 00:06:52.560]  個人主義去到一個極端的時候
[00:06:52.560 --> 00:06:54.560]  就什麼都是你自己作主的
[00:06:54.560 --> 00:06:57.280]  那你自誇、狂妄、毀謗
[00:06:57.280 --> 00:06:58.800]  那就是你賣主賣友
[00:06:58.800 --> 00:07:02.400]  任意綁爲這個叫做自高自大
[00:07:02.400 --> 00:07:05.280]  這都是和我們自己做人
[00:07:05.280 --> 00:07:07.920]  處世生活的態度有關
[00:07:07.920 --> 00:07:09.600]  而且這個態度是錯誤的
[00:07:09.600 --> 00:07:11.600]  另外一大段就是說
[00:07:11.600 --> 00:07:14.400]  這個歸類成爲人與人之間的
[00:07:14.400 --> 00:07:17.280]  關係上的破裂
[00:07:17.280 --> 00:07:19.680]  當人與人之間的關係破裂的時候
[00:07:19.680 --> 00:07:21.520]  你發覺有很多問題
[00:07:21.520 --> 00:07:22.880]  連父母都搞不定
[00:07:22.880 --> 00:07:25.280]  違背父母、忘恩負義
[00:07:25.280 --> 00:07:27.680]  沒有親情、抗拒和解
[00:07:27.680 --> 00:07:30.480]  好說殘言
[00:07:30.480 --> 00:07:32.320]  賣主賣友
[00:07:32.320 --> 00:07:34.000]  這些人際關係
[00:07:34.000 --> 00:07:35.360]  原來在這個社會
[00:07:35.360 --> 00:07:37.920]  在末世裏面尤其是
[00:07:37.920 --> 00:07:40.080]  你會常常見到
[00:07:40.080 --> 00:07:42.480]  或者可能我們心裏面有些共鳴
[00:07:42.480 --> 00:07:44.800]  或者我們現在工作的環境
[00:07:44.800 --> 00:07:47.600]  或者我們在外面這個社會生活裏面
[00:07:47.600 --> 00:07:50.480]  都不多不少耳濡目染
[00:07:50.480 --> 00:07:52.240]  聽到這些東西
[00:07:52.240 --> 00:07:54.560]  那我們今天其實怎麼樣去
[00:07:54.560 --> 00:07:56.560]  面對這個世界呢
[00:07:56.560 --> 00:07:58.560]  有敬虔的外貌
[00:07:58.560 --> 00:08:01.120]  卻背上了敬虔的實意
[00:08:01.120 --> 00:08:03.840]  這些人你要避開
[00:08:03.840 --> 00:08:06.560]  首先如果要傳講這些東西
[00:08:06.560 --> 00:08:09.120]  或者引誘你做這些東西的人
[00:08:09.120 --> 00:08:13.920]  或者被撒旦魔鬼來用這些人
[00:08:13.920 --> 00:08:15.520]  我們要小心
[00:08:15.520 --> 00:08:17.600]  所以從一個聖潔的角度
[00:08:17.600 --> 00:08:18.640]  我們要去留意
[00:08:18.640 --> 00:08:21.280]  但保羅不單止對提摩太太這麼說
[00:08:21.280 --> 00:08:24.160]  保羅甚至是對羅馬人的教會
[00:08:24.160 --> 00:08:26.320]  保羅寫《羅馬書》的時候第一章
[00:08:26.320 --> 00:08:28.640]  都很清晰地說出了一大段
[00:08:28.640 --> 00:08:32.000]  又是當時那些罪惡的問題
[00:08:32.000 --> 00:08:34.480]  或者今天我們沒時間詳細分析
[00:08:34.480 --> 00:08:35.920]  但是起碼你們知道
[00:08:35.920 --> 00:08:37.840]  當時保羅說的是什麼呢
[00:08:37.840 --> 00:08:40.400]  他的對象就是當時在羅馬
[00:08:40.400 --> 00:08:43.920]  異教徒的世界裏面生活的東西
[00:08:43.920 --> 00:08:45.840]  所以說我們面對這個世界就是
[00:08:45.840 --> 00:08:47.680]  其實你數回來的時候
[00:08:47.680 --> 00:08:48.720]  那時候發生的
[00:08:48.720 --> 00:08:50.720]  我們今天可能二千年後
[00:08:50.720 --> 00:08:53.760]  都有類似類同的東西
[00:08:53.760 --> 00:08:57.040]  不過兩段經文主要的分別就是
[00:08:57.040 --> 00:09:00.160]  一個就是以當時羅馬的世界
[00:09:00.160 --> 00:09:02.400]  就是《羅馬書》第一章
[00:09:02.400 --> 00:09:05.120]  但是在提摩太後書第三章這裏
[00:09:05.120 --> 00:09:07.120]  不單止當時會有
[00:09:07.120 --> 00:09:12.080]  甚至乎末後、末世都會見到
[00:09:12.080 --> 00:09:12.720]  那就是說
[00:09:12.720 --> 00:09:17.280]  聖經對於罪惡的指責是很清晰的
[00:09:17.280 --> 00:09:19.040]  那求上帝幫助我們今天
[00:09:19.040 --> 00:09:20.480]  作爲基督徒
[00:09:20.480 --> 00:09:23.200]  我們有個道德操守
[00:09:23.200 --> 00:09:26.720]  我們不要在這方面淪亡失陷
[00:09:26.720 --> 00:09:29.360]  當我們說我們是基督徒的時候
[00:09:29.360 --> 00:09:32.880]  麻煩你查一下這兩個清單
[00:09:32.880 --> 00:09:36.800]  兩個名單上的罪惡我們怎麼去處理
[00:09:36.800 --> 00:09:38.320]  願上帝加力
[00:09:38.320 --> 00:09:40.800]  給你恩惠平安
[00:09:40.800 --> 00:09:41.600]  最主要就是說
[00:09:41.600 --> 00:09:43.520]  你發覺原來的問題
[00:09:43.520 --> 00:09:45.360]  今天的社會
[00:09:45.360 --> 00:09:47.440]  原來就是說我們應該怎麼做呢
[00:09:47.440 --> 00:09:49.760]  基督徒說崇拜上帝愛人
[00:09:49.760 --> 00:09:52.080]  也善用上帝給我們的事物
[00:09:52.080 --> 00:09:54.160]  神創造天地給我們管理
[00:09:54.160 --> 00:09:55.680]  不是被我們侮辱的
[00:09:55.680 --> 00:09:57.280]  大家都明白這一點
[00:09:57.280 --> 00:09:59.520]  但是今天我用紅色來表達
[00:09:59.520 --> 00:10:00.240]  爲什麼呢
[00:10:00.240 --> 00:10:02.800]  因爲人是崇拜自己
[00:10:02.800 --> 00:10:05.360]  然後愛我們周邊的事物
[00:10:05.360 --> 00:10:07.280]  人是被我們用的
[00:10:07.280 --> 00:10:09.680]  被我們踩着他上位的那個
[00:10:09.680 --> 00:10:12.880]  可以出賣的
[00:10:12.880 --> 00:10:14.800]  如果我們這麼說的時候
[00:10:14.800 --> 00:10:16.320]  我們的教會
[00:10:16.320 --> 00:10:17.840]  是不是真的要在這個世界裏面
[00:10:17.840 --> 00:10:21.040]  作嚴、作光、好好地見證
[00:10:21.040 --> 00:10:23.040]  更加要將敬拜神
[00:10:23.040 --> 00:10:24.320]  愛人
[00:10:24.320 --> 00:10:26.720]  善用上帝給我們的事物
[00:10:26.720 --> 00:10:30.800]  來表明在我們的生命生活當中
[00:10:30.800 --> 00:10:32.880]  去彰顯上帝的榮耀呢
[00:10:32.880 --> 00:10:36.640]  而我們要拒絕崇拜自己
[00:10:36.640 --> 00:10:39.760]  拒絕溺愛那些事物
[00:10:39.760 --> 00:10:42.080]  或者我們今天錢太多了
[00:10:42.080 --> 00:10:43.600]  買什麼都可以
[00:10:43.600 --> 00:10:45.440]  就說在Amazon
[00:10:45.440 --> 00:10:48.960]  現在買東西很容易
[00:10:48.960 --> 00:10:51.280]  馬來西亞今天下午已經到了
[00:10:51.280 --> 00:10:54.080]  或者明天立刻可以來到
[00:10:54.080 --> 00:10:57.600]  用人那一刻纔是最危險的
[00:10:57.600 --> 00:11:01.600]  很多人際關係都這樣來破裂
[00:11:01.600 --> 00:11:03.520]  有一個
[00:11:03.520 --> 00:11:05.360]  更加要我們去明白
[00:11:05.360 --> 00:11:07.840]  聖經的描述
[00:11:07.840 --> 00:11:09.440]  它描述的那個叫做
[00:11:09.440 --> 00:11:11.360]  避開這一件事
[00:11:11.360 --> 00:11:12.080]  避開
[00:11:12.080 --> 00:11:13.360]  英文有幾個
[00:11:13.360 --> 00:11:15.200]  Avoid such people
[00:11:15.200 --> 00:11:17.600]  它特別是指人
[00:11:17.600 --> 00:11:19.120]  Avoid such men
[00:11:19.120 --> 00:11:21.120]  好像這一類的人
[00:11:21.120 --> 00:11:24.800]  or have nothing to do
[00:11:24.800 --> 00:11:26.800]  和這幫人
[00:11:26.800 --> 00:11:28.560]  在這種情形之下
[00:11:28.560 --> 00:11:29.440]  大家要留意
[00:11:29.440 --> 00:11:30.480]  原來
[00:11:30.480 --> 00:11:31.840]  避開或者
[00:11:31.840 --> 00:11:32.640]  根本就是
[00:11:32.640 --> 00:11:35.040]  聖經教導我們
[00:11:35.040 --> 00:11:37.200]  遠離罪惡是一個最佳辦法
[00:11:37.200 --> 00:11:39.440]  你不要以爲你可以搞定
[00:11:39.440 --> 00:11:42.160]  當那些什麼慾望引誘來
[00:11:42.160 --> 00:11:43.360]  我搞定的
[00:11:43.360 --> 00:11:44.880]  我會很好的
[00:11:44.880 --> 00:11:46.400]  沒事的
[00:11:46.400 --> 00:11:51.200]  我告訴你十次又九九次都不行
[00:11:51.200 --> 00:11:53.360]  你看看那個例子
[00:11:53.360 --> 00:11:55.840]  約瑟在創世紀
[00:11:55.840 --> 00:11:57.280]  他的主母
[00:11:57.280 --> 00:11:59.520]  波提佛的太太
[00:11:59.520 --> 00:12:02.320]  色誘他
[00:12:02.320 --> 00:12:03.200]  哇
[00:12:03.200 --> 00:12:04.960]  約瑟走都走不及
[00:12:04.960 --> 00:12:05.680]  那段經文
[00:12:05.680 --> 00:12:06.320]  那段故事
[00:12:06.320 --> 00:12:08.960]  大家都應該比較熟悉
[00:12:08.960 --> 00:12:12.400]  走都走不及
[00:12:12.400 --> 00:12:16.880]  就是我們今天要逃避罪惡
[00:12:16.880 --> 00:12:19.920]  我們要警覺這個世界的弊端
[00:12:19.920 --> 00:12:21.920]  接着我們在生命的行爲上
[00:12:21.920 --> 00:12:24.800]  和他們劃清界線
[00:12:24.800 --> 00:12:26.960]  避開這些東西
[00:12:26.960 --> 00:12:28.160]  或者我們今天的基督徒
[00:12:28.160 --> 00:12:30.400]  如何在我們的私生活裏面
[00:12:30.400 --> 00:12:31.440]  我意思的私生活
[00:12:31.440 --> 00:12:31.760]  就是說
[00:12:31.760 --> 00:12:34.640]  不是在教會公衆的場合裏面看到的
[00:12:34.640 --> 00:12:36.160]  我們要做出來
[00:12:36.160 --> 00:12:37.440]  大家要自己
[00:12:37.440 --> 00:12:38.400]  以神
[00:12:38.400 --> 00:12:41.360]  以聖經爲鑑
[00:12:41.360 --> 00:12:44.720]  讓聖靈保守你們的心
[00:12:44.720 --> 00:12:48.000]  好像保守你們眼中的同仁一樣
[00:12:48.000 --> 00:12:49.520]  以致你在侍奉
[00:12:49.520 --> 00:12:50.400]  你在生活
[00:12:50.400 --> 00:12:52.480]  行事爲人
[00:12:52.480 --> 00:12:54.640]  有上帝給我們的標準
[00:12:54.640 --> 00:12:58.960]  持守屬靈道德這種責任
[00:12:58.960 --> 00:13:02.480]  這種底線
[00:13:02.480 --> 00:13:04.320]  最近大家留意一個新聞
[00:13:04.320 --> 00:13:05.280]  香港來說
[00:13:05.280 --> 00:13:06.880]  多數都是
[00:13:06.880 --> 00:13:08.320]  你會發覺原來香港有一個
[00:13:08.320 --> 00:13:12.640]  姓蔡的一段新聞
[00:13:12.640 --> 00:13:14.080]  搞到滿城風雨
[00:13:14.080 --> 00:13:15.040]  是肢解
[00:13:15.040 --> 00:13:17.120]  還是給最親的人來做
[00:13:17.120 --> 00:13:17.920]  哇
[00:13:17.920 --> 00:13:20.560]  我看到剛剛我正在準備講仗
[00:13:20.560 --> 00:13:22.640]  哇就是這一段
[00:13:22.640 --> 00:13:24.640]  無親情
[00:13:24.640 --> 00:13:27.200]  爲什麼
[00:13:27.200 --> 00:13:29.040]  但是有些新聞都說
[00:13:29.040 --> 00:13:30.720]  小心情緒健康
[00:13:30.720 --> 00:13:32.400]  看得太多不是很好
[00:13:32.400 --> 00:13:33.280]  你都受不了
[00:13:33.280 --> 00:13:37.040]  你自己也被它拉下水
[00:13:37.040 --> 00:13:41.520]  所以在情緒健康的方面
[00:13:41.520 --> 00:13:42.880]  我們大家要好好
[00:13:42.880 --> 00:13:44.560]  也都是依靠上帝
[00:13:44.560 --> 00:13:46.080]  《華福》很快在四月初
[00:13:46.080 --> 00:13:47.920]  有一個情緒困擾
[00:13:47.920 --> 00:13:50.640]  和心理健康的一個講座
[00:13:50.640 --> 00:13:52.720]  你有心你就去聽聽
[00:13:52.720 --> 00:13:54.480]  我們很希望能夠透過
[00:13:54.480 --> 00:13:57.120]  我們在情緒上有健康
[00:13:57.120 --> 00:14:01.520]  去洞察時代的問題
[00:14:01.520 --> 00:14:02.800]  你不行
[00:14:02.800 --> 00:14:04.960]  你身邊的人都會垮的
[00:14:04.960 --> 00:14:06.480]  所以求上帝才保守你
[00:14:06.480 --> 00:14:09.120]  如果一家自主更加重要
[00:14:09.120 --> 00:14:12.080]  但是時代危機發生什麼事呢
[00:14:12.080 --> 00:14:13.200]  董教皇牧師
[00:14:13.200 --> 00:14:14.640]  《世界華福》的總個人
[00:14:14.640 --> 00:14:15.920]  他住在臺灣
[00:14:15.920 --> 00:14:18.560]  很年輕 四十歲
[00:14:18.560 --> 00:14:22.320]  他特別在二月份來過我們多倫多
[00:14:22.320 --> 00:14:25.280]  就有一個青年人的冬令會
[00:14:25.280 --> 00:14:26.160]  我特別請他過來
[00:14:26.160 --> 00:14:27.440]  講得很好
[00:14:27.440 --> 00:14:28.880]  但是他也都是
[00:14:28.880 --> 00:14:31.520]  將教會的問題都要表達出來
[00:14:31.520 --> 00:14:32.800]  後疫情時代
[00:14:32.800 --> 00:14:35.520]  舊真正的危機是什麼
[00:14:35.520 --> 00:14:38.080]  應該不是青年流失
[00:14:38.080 --> 00:14:39.440]  爲什麼不是
[00:14:39.440 --> 00:14:40.640]  網絡卸媒
[00:14:40.640 --> 00:14:41.840]  爲什麼又不是
[00:14:41.840 --> 00:14:44.320]  實體人數下降
[00:14:44.320 --> 00:14:46.400]  爲什麼又不是
[00:14:46.400 --> 00:14:47.440]  他意思就是說
[00:14:47.440 --> 00:14:50.160]  這不是真正的危機
[00:14:50.160 --> 00:14:54.240]  真正的危機背後有一段東西
[00:14:54.240 --> 00:14:58.160]  不是要弟兄姐妹回來聚會這麼簡單
[00:14:58.160 --> 00:14:58.880]  而是說
[00:14:58.880 --> 00:15:00.880]  他們回來聚會是爲了什麼
[00:15:00.880 --> 00:15:01.840]  做什麼
[00:15:01.840 --> 00:15:03.360]  所以這是一個任務
[00:15:03.360 --> 00:15:05.440]  是一個使命
[00:15:05.440 --> 00:15:09.440]  不是我們說不適合處理網絡的事宮
[00:15:09.440 --> 00:15:13.120]  而是說我怎麼去用這個傳媒這個媒介
[00:15:13.120 --> 00:15:15.920]  來更加落實培育門徒
[00:15:15.920 --> 00:15:18.240]  這個是disciples
[00:15:18.240 --> 00:15:20.480]  這個是怎麼去建立門徒
[00:15:20.480 --> 00:15:22.800]  也不是說要年輕人的消失
[00:15:22.800 --> 00:15:24.480]  我們不留意
[00:15:24.480 --> 00:15:26.000]  或者我們不理會
[00:15:26.000 --> 00:15:27.600]  而是怎麼在這個時代裏面
[00:15:27.600 --> 00:15:29.440]  更加有感
[00:15:29.440 --> 00:15:32.320]  來跟下一代建立關係
[00:15:32.320 --> 00:15:35.760]  而是希望幫助他們同行去做見證
[00:15:35.760 --> 00:15:38.960]  這個是Gospel這個層面
[00:15:38.960 --> 00:15:43.280]  也不是說教會擔心我們整體社會
[00:15:43.280 --> 00:15:46.880]  被這個社會擔心社會世俗化
[00:15:46.880 --> 00:15:51.120]  我們擔心的是教會自己世俗化
[00:15:51.120 --> 00:15:54.720]  所以在這方面我們特別要求上帝
[00:15:54.720 --> 00:15:59.040]  給我們一個很好的責任
[00:15:59.040 --> 00:16:03.120]  很好的一個從知識聖經的基礎裏面
[00:16:03.120 --> 00:16:06.400]  來定一個重要的方向
[00:16:06.400 --> 00:16:09.920]  以致我們洞悉時代的危機
[00:16:09.920 --> 00:16:13.440]  大家可能知道有Asbury這個神學院
[00:16:13.440 --> 00:16:15.680]  最近的也是在上一個月
[00:16:15.680 --> 00:16:18.800]  有一個屬靈的一種復興
[00:16:18.800 --> 00:16:22.560]  他們已經說到跟他們以往的屬靈的運動
[00:16:22.560 --> 00:16:25.200]  一種復興運動拉上關係
[00:16:25.200 --> 00:16:29.520]  連續十五天不停地吐槽敬拜
[00:16:29.520 --> 00:16:32.720]  我很好奇這個消息傳來加拿大之後
[00:16:32.720 --> 00:16:34.960]  很多牧者都會開始留意
[00:16:34.960 --> 00:16:37.520]  我去不了在美國
[00:16:37.520 --> 00:16:39.360]  但是我就上網去看
[00:16:39.360 --> 00:16:42.080]  在現場看到他們直播的時候
[00:16:42.080 --> 00:16:45.600]  弟兄姐妹就在這裏去唱歌
[00:16:45.600 --> 00:16:48.720]  去吐槽去讚美
[00:16:48.720 --> 00:16:51.600]  也有這個信息的分享
[00:16:51.600 --> 00:16:56.000]  聖父可以改變世界 我們不要忘記
[00:16:56.000 --> 00:17:00.560]  聖子仍然可以改變這個世界
[00:17:00.560 --> 00:17:02.000]  不單止這樣
[00:17:02.000 --> 00:17:05.680]  聖靈都可以改變這個世界
[00:17:05.680 --> 00:17:08.320]  在這個會場當中
[00:17:08.320 --> 00:17:12.080]  如果有些人覺得或者不舒服的話
