
[00:00:00.000 --> 00:00:02.000]  有一句這樣的說話
[00:02:45.000 --> 00:02:50.000]  早上已經為城預備了一條水道
[00:02:50.000 --> 00:02:53.000]  通出去城外的西羅那池
[00:02:53.000 --> 00:02:55.000]  進入到耶路撒冷
[00:02:55.000 --> 00:02:59.000]  令到他們能夠起碼保持有水份
[00:02:59.000 --> 00:03:02.000]  能夠頂住圍城
[00:03:02.000 --> 00:03:05.000]  所以剛才主席跟我們讀的
[00:03:05.000 --> 00:03:08.000]  詩篇四十六篇十節
[00:03:08.000 --> 00:03:11.000]  其實整篇經文
[00:03:11.000 --> 00:03:14.000]  其實都是在講這件事
[00:03:14.000 --> 00:03:18.000]  只有一個師哥能夠去分享
[00:03:18.000 --> 00:03:22.000]  這件事能得以解決的重點在哪裡
[00:03:22.000 --> 00:03:25.000]  當然四十六篇第四第五節剛才沒有讀到
[00:03:25.000 --> 00:03:27.000]  那裡說一道河
[00:03:27.000 --> 00:03:30.000]  這條河就是水道
[00:03:30.000 --> 00:03:33.000]  分岔使神的城歡喜
[00:03:33.000 --> 00:03:36.000]  這個就是至高者居住的聖所
[00:03:36.000 --> 00:03:37.000]  就是耶路撒冷
[00:03:37.000 --> 00:03:41.000]  神在其中,城必不動搖
[00:03:41.000 --> 00:03:44.000]  天一亮,神就幫助者成
[00:03:44.000 --> 00:03:50.000]  這件事後來看到南國
[00:03:50.000 --> 00:03:55.000]  在以塞亞的提醒
[00:03:55.000 --> 00:04:00.000]  希西加王的安靜、禱告、跟隨
[00:04:00.000 --> 00:04:02.000]  一夜之間
[00:04:02.000 --> 00:04:05.000]  這個亞述兵兵敗如山倒
[00:04:05.000 --> 00:04:11.000]  竟然他們自己武功到成,已經是逃跑
[00:04:11.000 --> 00:04:13.000]  到詩篇四十六篇十節
[00:04:13.000 --> 00:04:15.000]  重點在哪裡?
[00:04:15.000 --> 00:04:18.000]  你們要休息
[00:04:18.000 --> 00:04:21.000]  要知道我時辰
[00:04:21.000 --> 00:04:25.000]  所以今天跟大家分享一個危機中的安靜
[00:04:25.000 --> 00:04:27.000]  用一個歷史的事件
[00:04:27.000 --> 00:04:29.000]  有一個背景
[00:04:29.000 --> 00:04:32.000]  幫助我們能夠同樣學習
[00:04:32.000 --> 00:04:35.000]  在危機或日常生活中
[00:04:35.000 --> 00:04:39.000]  如何有安靜的時間
[00:04:39.000 --> 00:04:41.000]  所以我分開三方面
[00:04:41.000 --> 00:04:45.000]  第一,語言藝術
[00:04:45.000 --> 00:04:47.000]  偽裝的偽
[00:04:47.000 --> 00:04:51.000]  第二,聆聽內心的聲音
[00:04:51.000 --> 00:04:58.000]  第三,安靜使神的第一語言
[00:04:58.000 --> 00:05:00.000]  分開三方面
[00:05:00.000 --> 00:05:03.000]  另一方面是語言藝術
[00:05:03.000 --> 00:05:08.000]  在柏林博物館裏面
[00:05:08.000 --> 00:05:10.000]  有一個碑
[00:05:10.000 --> 00:05:14.000]  紀念這件事件
[00:05:14.000 --> 00:05:20.000]  這個碑本身是來自當時的亞述王西拿基納
[00:05:20.000 --> 00:05:25.000]  在尼尼美城的皇宮裏面的浮雕
[00:05:25.000 --> 00:05:29.000]  浮雕裏面有很多圖像
[00:05:29.000 --> 00:05:38.000]  圖像是亞述大君準備包圍耶路撒冷
[00:05:38.000 --> 00:05:40.000]  他去到耶路撒冷之前
[00:05:40.000 --> 00:05:43.000]  一個很重點的地方叫做拉吉
[00:05:43.000 --> 00:05:45.000]  聖經裏面說先去那個地方
[00:05:45.000 --> 00:05:47.000]  即是住宅中的地方
[00:05:47.000 --> 00:05:56.000]  圖像是很多猶大城鎮已經攻陷了
[00:05:56.000 --> 00:06:04.000]  這些首領都在跪拜西拿基納王投降
[00:06:04.000 --> 00:06:11.000]  另外有技術圍攻了四十六個猶大的城鎮
[00:06:11.000 --> 00:06:13.000]  以及很多的村莊
[00:06:13.000 --> 00:06:20.000]  再說他們已經擄去了二十多萬猶大人
[00:06:20.000 --> 00:06:26.000]  圍攻耶路撒冷
[00:06:26.000 --> 00:06:30.000]  圖像的紀錄就到這裏為止
[00:06:30.000 --> 00:06:32.000]  當這些是功績
[00:06:32.000 --> 00:06:34.000]  但是看不到結果
[00:06:34.000 --> 00:06:37.000]  結果是圍在聖經裏面的結果
[00:06:37.000 --> 00:06:40.000]  最後他們兵敗離開了
[00:06:40.000 --> 00:06:43.000]  沒有圍到耶路撒冷
[00:06:43.000 --> 00:06:46.000]  當然這些是他們的功績
[00:06:46.000 --> 00:06:48.000]  報喜不報憂
[00:06:48.000 --> 00:06:53.000]  同時你看到剛才讀這段經文十三到二十節裏面
[00:06:53.000 --> 00:07:00.000]  當時阿述派了一個將軍叫拉帕沙基喊話
[00:07:00.000 --> 00:07:03.000]  甚至用猶大話去講話
[00:07:03.000 --> 00:07:05.000]  怕那些猶大人不認識
[00:07:05.000 --> 00:07:07.000]  要他們都聽到
[00:07:07.000 --> 00:07:10.000]  這些說話是威嚇的說話
[00:07:10.000 --> 00:07:12.000]  又有利誘的說話在裏面
[00:07:12.000 --> 00:07:14.000]  這些說話似是如非
[00:07:14.000 --> 00:07:18.000]  這些說話令他們信心動搖
[00:07:18.000 --> 00:07:23.000]  所以這些說話都是我想整段的經文
[00:07:23.000 --> 00:07:26.000]  我選了這段比較是
[00:07:26.000 --> 00:07:28.000]  為什麼我選這段呢
[00:07:28.000 --> 00:07:30.000]  就是這些很多聲音
[00:07:30.000 --> 00:07:32.000]  我們平時生活就是這樣
[00:07:32.000 --> 00:07:34.000]  有些事發生很多聲音
[00:07:34.000 --> 00:07:38.000]  或者這些聲音有些是恐嚇
[00:07:38.000 --> 00:07:45.000]  有些可能一邊是恐嚇
[00:07:45.000 --> 00:07:47.000]  一邊是疏導理
[00:07:47.000 --> 00:07:49.000]  一邊是在哄你
[00:07:49.000 --> 00:07:51.000]  一邊是在嚇你
[00:07:51.000 --> 00:07:53.000]  很多時候遇到的事情
[00:07:53.000 --> 00:07:55.000]  當然未必來自一個聲音
[00:07:55.000 --> 00:07:57.000]  可能來自不同的聲音
[00:07:57.000 --> 00:07:59.000]  我們在這裏衡量究竟怎樣怎樣
[00:07:59.000 --> 00:08:01.000]  弄得我們心慌意亂
[00:08:01.000 --> 00:08:03.000]  弄得我們自己在那個時刻裏面很亂
[00:08:03.000 --> 00:08:05.000]  都不知道怎樣選擇
[00:08:05.000 --> 00:08:07.000]  都不知道怎樣聽什麼聲音
[00:08:07.000 --> 00:08:09.000]  這個阿淑將軍是一個人
[00:08:09.000 --> 00:08:11.000]  做了這些功夫在裏面
[00:08:11.000 --> 00:08:13.000]  他譬如這樣說
[00:08:13.000 --> 00:08:16.000]  他能夠做到這些說話
[00:08:16.000 --> 00:08:19.000]  好像類似先知所說的說話
[00:08:19.000 --> 00:08:21.000]  為什麼這樣說呢
[00:08:21.000 --> 00:08:23.000]  他用了這些字眼
[00:08:23.000 --> 00:08:27.000]  正正就是以塞亞先知用的字眼
[00:08:27.000 --> 00:08:29.000]  十四字就說
[00:08:29.000 --> 00:08:31.000]  你不要聽希西嘉哄
[00:08:31.000 --> 00:08:33.000]  他不能夠拯救你們
[00:08:33.000 --> 00:08:38.000]  接著到了一局的十五節
[00:08:38.000 --> 00:08:40.000]  他又說
[00:08:40.000 --> 00:08:43.000]  不要聽他說會依靠耶和華
[00:08:43.000 --> 00:08:46.000]  不行的耶和華拯救你
[00:08:46.000 --> 00:08:49.000]  不可能的事情是這樣
[00:08:49.000 --> 00:08:54.000]  譬如這些字正正是以塞亞先知提醒
[00:08:54.000 --> 00:08:56.000]  耶和華的拯救
[00:08:56.000 --> 00:08:58.000]  你要依靠耶和華
[00:08:58.000 --> 00:09:00.000]  他剛剛用了這些字眼
[00:09:00.000 --> 00:09:04.000]  正反地說沒什麼可能的事情
[00:09:04.000 --> 00:09:07.000]  甚至到了十六、七節就說
[00:09:07.000 --> 00:09:10.000]  你們和我講和
[00:09:10.000 --> 00:09:12.000]  講和投降
[00:09:12.000 --> 00:09:15.000]  你們將來就會去到一個好的地方
[00:09:15.000 --> 00:09:18.000]  能夠吃到自己葡萄樹的果子
[00:09:18.000 --> 00:09:20.000]  無花果樹的果子
[00:09:20.000 --> 00:09:23.000]  喝到自己井裏面的水
[00:09:23.000 --> 00:09:25.000]  告訴他們有一個很好的地方
[00:09:25.000 --> 00:09:27.000]  給你移居那裏
[00:09:27.000 --> 00:09:29.000]  比現在這裏更好
[00:09:29.000 --> 00:09:31.000]  接著一樣有五穀、有新酒
[00:09:31.000 --> 00:09:33.000]  有糧食、有葡萄圈
[00:09:33.000 --> 00:09:36.000]  聽著聽著又覺得動搖了
[00:09:36.000 --> 00:09:39.000]  但是他用「講和」這個字
[00:09:39.000 --> 00:09:42.000]  本身就是一種和平的意思
[00:09:42.000 --> 00:09:44.000]  再說一般來講
[00:09:44.000 --> 00:09:47.000]  《聖經》裏面就是這個字
[00:09:47.000 --> 00:09:48.000]  大部份時間
[00:09:48.000 --> 00:09:50.000]  我們在中文《聖經》翻譯是什麼
[00:09:50.000 --> 00:09:51.000]  知不知道
[00:09:51.000 --> 00:09:53.000]  是「祝福」
[00:09:53.000 --> 00:09:56.000]  經常都說神會祝福我們
[00:09:56.000 --> 00:09:57.000]  神賜福我們
[00:09:57.000 --> 00:09:59.000]  《聖經》裏面講很多
[00:09:59.000 --> 00:10:01.000]  他又講這些說話
[00:10:01.000 --> 00:10:03.000]  你都得到這些福氣
[00:10:03.000 --> 00:10:06.000]  完全用了這些神學字眼
[00:10:06.000 --> 00:10:08.000]  去挑動他們
[00:10:08.000 --> 00:10:11.000]  令到他們心裏面心動
[00:10:11.000 --> 00:10:14.000]  令到他們站不穩
[00:10:14.000 --> 00:10:17.000]  當然這些他有攻心的戰略
[00:10:17.000 --> 00:10:20.000]  這個將軍
[00:10:20.000 --> 00:10:22.000]  他這樣喊話
[00:10:22.000 --> 00:10:24.000]  令到他們心智動搖
[00:10:24.000 --> 00:10:26.000]  一時講他很緊張
[00:10:26.000 --> 00:10:27.000]  軍來了
[00:10:27.000 --> 00:10:28.000]  你們死定了
[00:10:28.000 --> 00:10:31.000]  外面那些城鎮已經攻陷了
[00:10:31.000 --> 00:10:33.000]  一時就講
[00:10:33.000 --> 00:10:35.000]  其實我們都有善意的
[00:10:35.000 --> 00:10:36.000]  你就聽我們講
[00:10:36.000 --> 00:10:37.000]  我們給你好地方
[00:10:37.000 --> 00:10:39.000]  這樣就可以了
[00:10:39.000 --> 00:10:41.000]  當一個更緊張的時刻裏面
[00:10:41.000 --> 00:10:42.000]  又有放鬆的時候
[00:10:42.000 --> 00:10:45.000]  你很容易意志會受到動搖
[00:10:45.000 --> 00:10:47.000]  當然這些
[00:10:47.000 --> 00:10:49.000]  我們今天來講
[00:10:49.000 --> 00:10:51.000]  其實我們都會這樣的
[00:10:51.000 --> 00:10:52.000]  為什麼呢
[00:10:52.000 --> 00:10:54.000]  就是你聽到很多聲音
[00:10:54.000 --> 00:10:58.000]  有時聽到很多不同的聲音
[00:10:58.000 --> 00:11:01.000]  令到我們自己失去判斷力
[00:11:01.000 --> 00:11:03.000]  失去了究竟
[00:11:03.000 --> 00:11:05.000]  我們有沒有聆聽
[00:11:05.000 --> 00:11:08.000]  我們內心裏面的聲音呢
[00:11:08.000 --> 00:11:10.000]  所以另一方面我想講
[00:11:10.000 --> 00:11:13.000]  要聆聽內心裏面的聲音
[00:11:13.000 --> 00:11:18.000]  我就用兩節經文
[00:11:18.000 --> 00:11:22.000]  二塞亞書三十章十五十六節
[00:11:22.000 --> 00:11:27.000]  主題是以色列的聖者這樣講
[00:11:27.000 --> 00:11:31.000]  你們得救是歸乎安息
[00:11:31.000 --> 00:11:34.000]  你們得力在乎平靜安穩
[00:11:34.000 --> 00:11:37.000]  你們警自不肯
[00:11:37.000 --> 00:11:39.000]  這個章是有的
[00:11:39.000 --> 00:11:41.000]  大家可以再看看
[00:11:41.000 --> 00:11:43.000]  你們卻說
[00:11:43.000 --> 00:11:46.000]  不然我們要騎馬奔跑
[00:11:46.000 --> 00:11:49.000]  所以你們必然奔走
[00:11:49.000 --> 00:11:52.000]  又說我們要騎飛快的身口
[00:11:52.000 --> 00:11:56.000]  所以追趕你們的也必飛快
[00:11:56.000 --> 00:11:59.000]  雖然這段經文我剛才沒有讀出來
[00:11:59.000 --> 00:12:02.000]  但是為什麼在這裏又要出現呢
[00:12:02.000 --> 00:12:06.000]  這個和歷史有關係的
[00:12:06.000 --> 00:12:11.000]  這段經文是在剛才三十六章那裏
[00:12:11.000 --> 00:12:15.000]  大軍圍困之前的十三年前
[00:12:15.000 --> 00:12:16.000]  十三年前
[00:12:16.000 --> 00:12:21.000]  十三年前希西嘉在位第四年的時候
[00:12:21.000 --> 00:12:25.000]  亞述前任的王叫薩曼意識
[00:12:25.000 --> 00:12:27.000]  他圍困哪裏呢
[00:12:27.000 --> 00:12:28.000]  不是耶路撒冷
[00:12:28.000 --> 00:12:30.000]  是北角的薩馬利亞
[00:12:30.000 --> 00:12:35.000]  三年裏面就將北角完全攻滅了
[00:12:35.000 --> 00:12:36.000]  這個北角
[00:12:36.000 --> 00:12:37.000]  這個以色列角
[00:12:37.000 --> 00:12:42.000]  後來希西嘉看到亞述國來勢洶洶
[00:12:42.000 --> 00:12:46.000]  他自己就會想現在怎麼辦呢
[00:12:46.000 --> 00:12:54.000]  會不會找南邊的埃及國做他的保護傘
[00:12:54.000 --> 00:12:56.000]  能夠投奔那邊
[00:12:56.000 --> 00:12:58.000]  給他好處當然
[00:12:58.000 --> 00:13:00.000]  然後希望有什麼事
[00:13:00.000 --> 00:13:02.000]  埃及可以幫他頂住
[00:13:02.000 --> 00:13:07.000]  當時這個以塞亞先知就是這樣提醒他
[00:13:07.000 --> 00:13:11.000]  你們要得救是要歸附
[00:13:11.000 --> 00:13:12.000]  安息
[00:13:12.000 --> 00:13:17.000]  你們得力是要在乎平靜安穩
[00:13:17.000 --> 00:13:18.000]  這個大家都很聽過
[00:13:18.000 --> 00:13:21.000]  特別是當我們有憂傷的事情
[00:13:21.000 --> 00:13:22.000]  有困難的時候
[00:13:22.000 --> 00:13:23.000]  我們都會跟弟兄姊妹說
[00:13:23.000 --> 00:13:25.000]  得力在乎平靜安穩
[00:13:25.000 --> 00:13:27.000]  我們好像軟弱無力
[00:13:27.000 --> 00:13:29.000]  我們好像已經沮喪
[00:13:29.000 --> 00:13:30.000]  沒錯
[00:13:30.000 --> 00:13:32.000]  這個都是這樣的情況
[00:13:32.000 --> 00:13:34.000]  當然這個背景就是這樣
[00:13:34.000 --> 00:13:36.000]  但是他們不肯
[00:13:36.000 --> 00:13:40.000]  希西嘉都沒有這樣的信心
[00:13:40.000 --> 00:13:42.000]  事實上是的
[00:13:42.000 --> 00:13:45.000]  你看到兩個大國在那裡
[00:13:45.000 --> 00:13:48.000]  而這個大國是來勢洶洶
[00:13:48.000 --> 00:13:50.000]  這個小的國家南國
[00:13:50.000 --> 00:13:51.000]  又大國
[00:13:51.000 --> 00:13:53.000]  他唯有說我要靠邊站
[00:13:53.000 --> 00:13:55.000]  究竟我站在哪一邊呢
[00:13:55.000 --> 00:13:56.000]  很實際的
[00:13:56.000 --> 00:13:59.000]  但以塞亞跟我說兩邊都不要站
[00:13:59.000 --> 00:14:00.000]  站在神那裡
[00:14:00.000 --> 00:14:02.000]  但神我真的看不到
[00:14:02.000 --> 00:14:05.000]  耶和華沒有跟我說什麼話
[00:14:05.000 --> 00:14:06.000]  耶和華沒有給我指示
[00:14:06.000 --> 00:14:11.000]  我看不到它千軍萬馬在我中間保護著耶路撒冷
[00:14:11.000 --> 00:14:13.000]  保護著猶大國
[00:14:13.000 --> 00:14:16.000]  人就是會有時就是這樣
[00:14:16.000 --> 00:14:17.000]  知道
[00:14:17.000 --> 00:14:21.000]  但是真的信心真的產生不出來
[00:14:21.000 --> 00:14:25.000]  好像很虛無好抽象那樣
[00:14:25.000 --> 00:14:27.000]  當然神是借象
[00:14:27.000 --> 00:14:29.000]  以塞亞是提醒
[00:14:29.000 --> 00:14:34.000]  但是當時希西嘉是沒有這樣聽
[00:14:34.000 --> 00:14:41.000]  當然這個國際的政治角力都有一段時間
[00:14:41.000 --> 00:14:43.000]  終於到了十三年後
[00:14:43.000 --> 00:14:45.000]  已經攻打進來這個地方
[00:14:45.000 --> 00:14:47.000]  危在旦夕了
[00:14:47.000 --> 00:14:49.000]  他們就
[00:14:49.000 --> 00:14:51.000]  就是那時候說
[00:14:51.000 --> 00:14:53.000]  他們是盲目行動
[00:14:53.000 --> 00:14:56.000]  就是不聽
[00:14:56.000 --> 00:14:57.000]  不理
[00:14:57.000 --> 00:14:59.000]  或者不尋求神
[00:14:59.000 --> 00:15:01.000]  用自己的什麼想法
[00:15:01.000 --> 00:15:07.000]  哪裏有救生圈
[00:15:07.000 --> 00:15:11.000]  什麼都先抓住
[00:15:11.000 --> 00:15:15.000]  總之就是這樣情況
[00:15:15.000 --> 00:15:17.000]  但是偏偏
[00:15:17.000 --> 00:15:19.000]  以塞亞說
[00:15:19.000 --> 00:15:23.000]  你要得救在乎歸回安息
[00:15:23.000 --> 00:15:25.000]  得力在乎平靜安穩
[00:15:25.000 --> 00:15:27.000]  偏偏要很安靜
[00:15:27.000 --> 00:15:29.000]  偏偏要沉靜下來
[00:15:29.000 --> 00:15:32.000]  偏偏你要去放慢
[00:15:32.000 --> 00:15:35.000]  因為你要去安靜裏面尋求神
[00:15:35.000 --> 00:15:37.000]  神的行動就是這樣
[00:15:37.000 --> 00:15:39.000]  所以有一個很大的強烈對比
[00:15:39.000 --> 00:15:41.000]  神要他們安靜等候
[00:15:41.000 --> 00:15:43.000]  神要他們忍耐
[00:15:43.000 --> 00:15:45.000]  甚至要悔改
[00:15:45.000 --> 00:15:47.000]  要能夠領受到明白
[00:15:47.000 --> 00:15:50.000]  神才會知道怎樣幫你
[00:15:50.000 --> 00:15:52.000]  如果你自己都不知道的時候
[00:15:52.000 --> 00:15:54.000]  不清楚神自己的屬性
[00:15:54.000 --> 00:15:56.000]  神幫了你你都不知道
[00:15:56.000 --> 00:15:58.000]  但是你真的要知道
[00:15:58.000 --> 00:16:00.000]  真的我現在是專心尋求神
[00:16:00.000 --> 00:16:02.000]  但是他們很多時候
[00:16:02.000 --> 00:16:04.000]  就是很盲目行動
[00:16:04.000 --> 00:16:06.000]  其實在生活裏面
[00:16:06.000 --> 00:16:08.000]  有時候我們都會
[00:16:08.000 --> 00:16:10.000]  好像盲頭蒼蠅一樣
[00:16:10.000 --> 00:16:12.000]  你看到玻璃不斷撞來撞去
[00:16:12.000 --> 00:16:14.000]  或者有些東西
[00:16:14.000 --> 00:16:16.000]  馬上有反應
[00:16:16.000 --> 00:16:18.000]  馬上自然有種本能反應
[00:16:18.000 --> 00:16:20.000]  有時候我自己覺得都會的
[00:16:20.000 --> 00:16:22.000]  如果說
[00:16:22.000 --> 00:16:24.000]  剛才說的
[00:16:24.000 --> 00:16:26.000]  在安靜和說話之間
[00:16:26.000 --> 00:16:28.000]  我發覺都會有這樣的情況
[00:16:28.000 --> 00:16:32.000]  很多時候
[00:16:32.000 --> 00:16:34.000]  我又說一些夫婦秘密
[00:16:34.000 --> 00:16:38.000]  太太說了一些東西
[00:16:38.000 --> 00:16:40.000]  可能會說
[00:16:40.000 --> 00:16:42.000]  不要這樣做
[00:16:42.000 --> 00:16:44.000]  可能她不是很理解我的情況
[00:16:44.000 --> 00:16:46.000]  或者不知道我的想法
[00:16:46.000 --> 00:16:48.000]  或者很多時候她都馬上這樣說
[00:16:48.000 --> 00:16:50.000]  我心裏面即是怎樣呢
[00:16:50.000 --> 00:16:52.000]  就是很快反駁的
[00:16:52.000 --> 00:16:54.000]  不是這樣的怎樣怎樣的
[00:16:54.000 --> 00:16:56.000]  就是這些情況
[00:16:56.000 --> 00:16:58.000]  不是太好的結果
[00:16:58.000 --> 00:17:00.000]  我們做丈夫的
[00:17:00.000 --> 00:17:02.000]  很多家頭世務
[00:17:02.000 --> 00:17:04.000]  是太太主理的
[00:17:04.000 --> 00:17:06.000]  有什麼不妥呢
[00:17:06.000 --> 00:17:08.000]  很麻煩的
[00:17:08.000 --> 00:17:10.000]  你煮飯
[00:17:10.000 --> 00:17:12.000]  你洗碗
[00:17:12.000 --> 00:17:14.000]  你洗衣服
[00:17:14.000 --> 00:17:16.000]  這些就很亂七八糟
[00:17:16.000 --> 00:17:18.000]  我們都要學習
[00:17:18.000 --> 00:17:20.000]  安靜
[00:17:20.000 --> 00:17:22.000]  說得對的
[00:17:22.000 --> 00:17:24.000]  但是有時候真的
[00:17:24.000 --> 00:17:26.000]  在生活上都會的
[00:17:26.000 --> 00:17:28.000]  你不要說只是家裏的例子
[00:17:28.000 --> 00:17:30.000]  但是有時候都會
[00:17:30.000 --> 00:17:32.000]  可能你都會覺得
[00:17:32.000 --> 00:17:34.000]  有些人是會
[00:17:34.000 --> 00:17:36.000]  不理解你說一些話
[00:17:36.000 --> 00:17:38.000]  可能你覺得不是這樣的
[00:17:38.000 --> 00:17:40.000]  我心裏面是很想反駁
[00:17:40.000 --> 00:17:42.000]  很想說不是的
[00:17:42.000 --> 00:17:44.000]  我不是這樣的情況
[00:17:44.000 --> 00:17:46.000]  你想錯了
[00:17:46.000 --> 00:17:48.000]  不是這樣的情況
[00:17:48.000 --> 00:17:50.000]  但是好像
[00:17:50.000 --> 00:17:52.000]  都不是有好結果
[00:17:52.000 --> 00:17:54.000]  有時候都未必的
[00:17:54.000 --> 00:17:58.000]  可能你覺得是這樣的
[00:17:58.000 --> 00:18:00.000]  有時候是會這樣的想法的
[00:18:00.000 --> 00:18:02.000]  但是
[00:18:02.000 --> 00:18:04.000]  我心裏面
[00:18:04.000 --> 00:18:06.000]  始終一種的
[00:18:06.000 --> 00:18:08.000]  又不是說氣憤
[00:18:08.000 --> 00:18:10.000]  是一種感覺
[00:18:10.000 --> 00:18:12.000]  好像不舒服那怎樣呢
[00:18:12.000 --> 00:18:14.000]  都要放下
[00:18:14.000 --> 00:18:16.000]  有時候我又會這樣
[00:18:16.000 --> 00:18:18.000]  有機會將來再說
[00:18:18.000 --> 00:18:20.000]  於是我有時會這樣
[00:18:20.000 --> 00:18:22.000]  我寫下來
[00:18:22.000 --> 00:18:24.000]  因為通常細節都很快忘記
[00:18:24.000 --> 00:18:26.000]  但是你會忘記那些不開心的
[00:18:26.000 --> 00:18:28.000]  那些感覺就在那裏
[00:18:28.000 --> 00:18:30.000]  那件事是什麼你都不記得
[00:18:30.000 --> 00:18:32.000]  寫下來
[00:18:32.000 --> 00:18:34.000]  將來就可以說得清楚
[00:18:34.000 --> 00:18:36.000]  再交代
[00:18:36.000 --> 00:18:38.000]  去仰望神的時候
[00:18:38.000 --> 00:18:40.000]  我發覺到
[00:18:40.000 --> 00:18:42.000]  好像神跟我說了一句話
[00:18:42.000 --> 00:18:46.000]  究竟你認識我多少呢?
[00:18:48.000 --> 00:18:50.000]  我說都頗熟悉的
[00:18:50.000 --> 00:18:54.000]  真的嗎?
[00:18:54.000 --> 00:18:56.000]  你有沒有看到
[00:18:56.000 --> 00:18:58.000]  我的僕人
[00:18:58.000 --> 00:19:00.000]  保羅
[00:19:00.000 --> 00:19:02.000]  他遇到的情況
[00:19:02.000 --> 00:19:06.000]  他是認同我
[00:19:06.000 --> 00:19:08.000]  和我同仇苦的呢?
[00:19:08.000 --> 00:19:10.000]  主耶穌基督
[00:19:10.000 --> 00:19:12.000]  在十誡裏面
[00:19:12.000 --> 00:19:14.000]  去審判裏面
[00:19:14.000 --> 00:19:16.000]  就好像塞亞書
[00:19:16.000 --> 00:19:18.000]  又說
[00:19:18.000 --> 00:19:20.000]  這個仇苦僕人
[00:19:20.000 --> 00:19:22.000]  在一個羊
[00:19:22.000 --> 00:19:24.000]  在宰殺的
[00:19:24.000 --> 00:19:26.000]  底下默默無聲
[00:19:26.000 --> 00:19:28.000]  保羅
[00:19:28.000 --> 00:19:30.000]  我的僕人
[00:19:30.000 --> 00:19:32.000]  在面對
[00:19:32.000 --> 00:19:34.000]  全福音裏面面對的
[00:19:34.000 --> 00:19:36.000]  困難逼迫
