
[00:00:00.000 --> 00:00:01.440]  今天我這篇講道
[00:02:56.440 --> 00:02:59.480]  第二是說到十四節到二十九節
[00:02:59.480 --> 00:03:02.880]  是馬可記載第四個事件
[00:03:02.880 --> 00:03:04.480]  關於趕鬼的
[00:03:04.480 --> 00:03:06.680]  但是這隻鬼是很難說的
[00:03:06.680 --> 00:03:09.000]  以致到這班門徒趕不到
[00:03:09.000 --> 00:03:10.640]  但是耶穌就說
[00:03:10.640 --> 00:03:12.840]  我們在趕鬼的過程當中
[00:03:12.840 --> 00:03:14.280]  除了信心之外
[00:03:14.280 --> 00:03:16.640]  還要加上禱告
[00:03:16.640 --> 00:03:19.760]  祂將信心和禱告放在一起
[00:03:19.760 --> 00:03:21.000]  所以為什麼我們教會
[00:03:21.000 --> 00:03:23.840]  會再繼續播《真賤室》呢?
[00:03:23.840 --> 00:03:25.880]  因為這齣電影是說到祈禱
[00:03:25.880 --> 00:03:28.560]  我們祈禱是不能夠忽略
[00:03:28.560 --> 00:03:29.760]  祈禱是一個
[00:03:29.760 --> 00:03:32.440]  上帝給我們一個屬靈的武器
[00:03:32.440 --> 00:03:34.040]  我們在信心那邊
[00:03:34.040 --> 00:03:38.720]  同樣要跟祈禱能夠聯想關係
[00:03:38.720 --> 00:03:39.880]  而第三
[00:03:39.880 --> 00:03:41.560]  就由三十節到五十節
[00:03:41.560 --> 00:03:45.720]  就是說到真正門徒的品格
[00:03:45.720 --> 00:03:47.640]  即是說我們做門徒
[00:03:47.640 --> 00:03:49.760]  不是要爭誰的高位
[00:03:49.760 --> 00:03:51.960]  誰坐得高 誰坐得低
[00:03:51.960 --> 00:03:53.600]  而是我們要學習
[00:03:53.600 --> 00:03:56.320]  能夠擺脫自己進入淫群
[00:03:56.320 --> 00:04:01.600]  甚至我們要彼此的和睦品格
[00:04:01.600 --> 00:04:02.520]  說完之後
[00:04:02.520 --> 00:04:04.440]  忽然之間到第十章
[00:04:04.440 --> 00:04:06.080]  就有一班法利錯人
[00:04:06.080 --> 00:04:07.960]  就去挑戰耶穌
[00:04:07.960 --> 00:04:09.520]  試探耶穌
[00:04:09.520 --> 00:04:13.720]  他說究竟我們可不可以離婚
[00:04:13.720 --> 00:04:15.720]  其實完全沒有關係
[00:04:15.720 --> 00:04:18.400]  前面說基督徒的品格
[00:04:18.400 --> 00:04:21.840]  接著就問耶穌可不可以離婚
[00:04:21.840 --> 00:04:24.320]  然後去到十三節到十六節
[00:04:24.320 --> 00:04:26.200]  又是一個好像很不同的情況
[00:04:26.200 --> 00:04:30.600]  就是有些人帶著一班小孩子去找耶穌
[00:04:30.600 --> 00:04:32.720]  門徒就說不要搞著耶穌
[00:04:32.720 --> 00:04:33.880]  走開走開走開
[00:04:33.880 --> 00:04:35.040]  但耶穌說不要
[00:04:35.040 --> 00:04:35.800]  不要走開
[00:04:35.800 --> 00:04:39.800]  因為承受天國就是這班小孩子
[00:04:39.800 --> 00:04:41.880]  這三段聖經上下文
[00:04:41.880 --> 00:04:45.000]  似乎完全沒有任何的關係
[00:04:45.000 --> 00:04:46.640]  但當我自己去思考
[00:04:46.640 --> 00:04:51.840]  馬可他這樣鋪排這個事蹟的時候
[00:04:51.840 --> 00:04:55.000]  我覺得上帝給我自己一個很深的感受
[00:04:55.000 --> 00:04:58.840]  為甚麼在基督徒的品格之後
[00:04:58.840 --> 00:05:00.480]  要說到婚姻的問題
[00:05:00.480 --> 00:05:02.120]  說到家的問題
[00:05:02.120 --> 00:05:04.280]  原來因為我們很深信
[00:05:04.280 --> 00:05:06.040]  我們的品格
[00:05:06.040 --> 00:05:07.280]  我們基督徒的品格
[00:05:07.280 --> 00:05:15.040]  絕對不是單單在教會才限基督徒的品格
[00:05:15.040 --> 00:05:17.040]  幾年前師母說到的時候
[00:05:17.040 --> 00:05:18.880]  她說了一個例子
[00:05:18.880 --> 00:05:21.480]  我相信我們可能聽過或者記得
[00:05:21.480 --> 00:05:26.280]  就是師母經常去做一些作文的評判
[00:05:26.280 --> 00:05:28.280]  有一次她收到一篇文章
[00:05:28.280 --> 00:05:30.680]  一個題目都是很大路的題目
[00:05:30.680 --> 00:05:32.000]  就是《我的志願》
[00:05:32.000 --> 00:05:33.640]  你做過沒有《我的志願》
[00:05:33.640 --> 00:05:35.840]  是每個人都做過《我的志願》
[00:05:35.840 --> 00:05:38.000]  這篇文章的特別之處就是說
[00:05:38.000 --> 00:05:40.040]  一個小孩子一個小學生
[00:05:40.040 --> 00:05:43.120]  他說《我的志願》做隻黑羊
[00:05:43.120 --> 00:05:44.480]  做隻黑色的羊
[00:05:44.480 --> 00:05:46.080]  為甚麼要做隻黑羊
[00:05:46.080 --> 00:05:49.960]  他說我的爸爸媽媽在教會那邊是執事
[00:05:49.960 --> 00:05:52.440]  他們純如綿羊
[00:05:52.440 --> 00:05:55.120]  但回到家就惡如豺狼
[00:05:55.120 --> 00:05:57.880]  所以我寧願做隻黑羊
[00:05:57.880 --> 00:06:00.040]  看這篇文章很明顯
[00:06:00.040 --> 00:06:04.200]  原來今天我們基督徒有時會人格分裂
[00:06:04.200 --> 00:06:05.840]  在教會就是一個人格
[00:06:05.840 --> 00:06:07.120]  就是基督徒的人格
[00:06:07.120 --> 00:06:09.400]  回到家就是家裡的人格
[00:06:09.400 --> 00:06:11.080]  所以很多人會說我們基督徒
[00:06:11.080 --> 00:06:15.400]  很多時候是披著羊皮的豺狼
[00:06:15.400 --> 00:06:17.600]  你看看旁邊全部都是羊
[00:06:17.600 --> 00:06:19.800]  一拍照全部都是羊
[00:06:19.800 --> 00:06:22.800]  但回到家一脫下衣服就變成豺狼
[00:06:22.800 --> 00:06:25.360]  弟兄姊妹
[00:06:25.360 --> 00:06:29.360]  我們的品格不只是教會的品格
[00:06:29.360 --> 00:06:32.880]  門徒不只是教會的門徒
[00:06:32.880 --> 00:06:37.800]  我們門徒的品格是七二四的品格
[00:06:37.800 --> 00:06:42.440]  換言之我們不只是在教會活出門徒的品格
[00:06:42.440 --> 00:06:45.760]  回到家就是另一種的品格
[00:06:45.760 --> 00:06:47.240]  但另一方面
[00:06:47.240 --> 00:06:50.160]  當我自己讀這段聖經關於離婚的
[00:06:50.160 --> 00:06:51.640]  可不可以離婚呢
[00:06:51.640 --> 00:06:52.960]  我就去思考
[00:06:52.960 --> 00:06:55.320]  今天當然我沒可能用三十分鐘的時間
[00:06:55.320 --> 00:06:59.520]  跟大家講完整個家庭的觀點
[00:06:59.520 --> 00:07:01.000]  我要賣一點廣告
[00:07:01.000 --> 00:07:03.560]  就是接下來九月份我跟師妹有一個課程
[00:07:03.560 --> 00:07:04.880]  就是婚姻課程
[00:07:04.880 --> 00:07:06.840]  就在這裡舉辦
[00:07:06.840 --> 00:07:09.000]  這次的課程我們的收費
[00:07:09.000 --> 00:07:10.920]  你看到收四百元
[00:07:10.920 --> 00:07:12.440]  都沒試過收這麼貴
[00:07:12.440 --> 00:07:14.520]  是不是教會奉獻低了25%
[00:07:14.520 --> 00:07:15.920]  留一些使用
[00:07:15.920 --> 00:07:17.040]  絕對不是
[00:07:17.040 --> 00:07:19.720]  我們這四百元也不是我們收的
[00:07:19.720 --> 00:07:21.640]  我們全數奉獻出去
[00:07:21.640 --> 00:07:23.080]  我們一毛錢都不會收
[00:07:23.080 --> 00:07:24.720]  我們只是覺得
[00:07:24.720 --> 00:07:28.680]  這次的課程除了我們兩個講之外
[00:07:28.680 --> 00:07:30.480]  還有一些材料給大家
[00:07:30.480 --> 00:07:32.240]  我們在這裡賣個關子
[00:07:32.240 --> 00:07:34.520]  所以變成我們收四百元的原因
[00:07:34.520 --> 00:07:37.760]  是一方面我們覺得對家庭的觀點
[00:07:37.760 --> 00:07:39.000]  我們要看重
[00:07:39.000 --> 00:07:40.040]  而另一方面
[00:07:40.040 --> 00:07:42.040]  我們也會跟師妹這次
[00:07:42.040 --> 00:07:45.160]  會講一些內容是比較新的
[00:07:45.160 --> 00:07:46.440]  新的意思就是說
[00:07:46.440 --> 00:07:49.280]  我們有些在教會從來都很少去講的
[00:07:49.280 --> 00:07:50.840]  特別講到婚姻那邊
[00:07:50.840 --> 00:07:51.720]  男女之間
[00:07:51.720 --> 00:07:53.800]  丈夫妻子之間的性的關係
[00:07:53.800 --> 00:07:54.760]  我們都會講
[00:07:54.760 --> 00:07:57.600]  以致這些在教會很少講的題目
[00:07:57.600 --> 00:08:00.760]  我們願意透過我跟師母37年的婚姻
[00:08:00.760 --> 00:08:03.320]  跟大家去到真誠的分享
[00:08:03.320 --> 00:08:05.400]  但另一方面我們也有本書
[00:08:05.400 --> 00:08:06.640]  這本書就是
[00:08:06.640 --> 00:08:07.760]  已經出了就是
[00:08:07.760 --> 00:08:09.800]  《旋轉木馬上的婚姻滋味》
[00:08:09.800 --> 00:08:12.000]  也是我跟師母今年所作的書
[00:08:12.000 --> 00:08:13.720]  第一節節目的宣傳
[00:08:13.720 --> 00:08:15.480]  不是因為教會奉獻少了
[00:08:15.480 --> 00:08:16.600]  我出不了糧
[00:08:16.600 --> 00:08:19.120]  所以我要賺點外快
[00:08:19.120 --> 00:08:21.160]  去賺點書價
[00:08:21.160 --> 00:08:22.360]  我跟第一節節目說
[00:08:22.360 --> 00:08:24.240]  所有書的版權
[00:08:24.240 --> 00:08:25.920]  我一毫子都不收
[00:08:25.920 --> 00:08:27.760]  我全部都給回教會
[00:08:27.760 --> 00:08:29.480]  我所有講到的錢
[00:08:29.480 --> 00:08:30.680]  全部都給回教會
[00:08:30.680 --> 00:08:31.960]  我一毫子都不收
[00:08:31.960 --> 00:08:32.920]  因為我覺得
[00:08:32.920 --> 00:08:35.040]  我不是需要去賺外快
[00:08:35.040 --> 00:08:35.840]  但反而
[00:08:35.840 --> 00:08:37.760]  為什麼我要推介
[00:08:37.760 --> 00:08:39.640]  我們婚姻的課程
[00:08:39.640 --> 00:08:41.840]  為什麼要推介婚姻的書籍
[00:08:41.840 --> 00:08:43.440]  就因為我們明白
[00:08:43.440 --> 00:08:44.640]  婚姻
[00:08:44.640 --> 00:08:49.160]  其實是一個很大的挑戰
[00:08:49.160 --> 00:08:51.320]  所以當這群廢材人
[00:08:51.320 --> 00:08:53.320]  走去問耶穌
[00:08:53.320 --> 00:08:57.880]  耶穌說 人可不可以幼齊
[00:08:57.880 --> 00:08:58.840]  這個問題
[00:08:58.840 --> 00:08:59.600]  很明顯
[00:08:59.600 --> 00:09:01.320]  這是一個試探
[00:09:01.320 --> 00:09:03.040]  所以今天我會透過四方面
[00:09:03.040 --> 00:09:04.040]  跟大家分享
[00:09:04.040 --> 00:09:06.600]  我會用四個英文字
[00:09:06.600 --> 00:09:07.920]  第一
[00:09:07.920 --> 00:09:09.920]  就是hinder 障礙
[00:09:09.920 --> 00:09:10.640]  我們讀一讀
[00:09:10.640 --> 00:09:12.120]  頭五節聖經
[00:09:12.120 --> 00:09:13.760]  我們一起重讀整個華語
[00:09:13.760 --> 00:09:14.760]  準備 一二三
[00:09:23.320 --> 00:09:49.720]  (華語)
[00:09:49.720 --> 00:09:50.960]  很明顯
[00:09:50.960 --> 00:09:51.920]  我們經常都這樣
[00:09:51.920 --> 00:09:53.400]  我們這個時代
[00:09:53.400 --> 00:09:55.400]  我們現在21世紀
[00:09:55.400 --> 00:09:58.160]  離婚似乎是一個很普遍的現象
[00:09:58.160 --> 00:09:59.080]  但我們很多時候說
[00:09:59.080 --> 00:10:00.280]  我們今天離婚的原因
[00:10:00.280 --> 00:10:00.920]  就是因為
[00:10:00.920 --> 00:10:02.000]  今天這個時代
[00:10:02.000 --> 00:10:03.200]  太複雜了
[00:10:03.200 --> 00:10:04.280]  太多壓力了
[00:10:04.280 --> 00:10:05.320]  今天我們看新聞
[00:10:05.320 --> 00:10:07.080]  有一個丈夫殺了一個妻子
[00:10:07.080 --> 00:10:08.160]  殺了自己的兒子
[00:10:08.160 --> 00:10:09.920]  一個家常的慘案
[00:10:09.920 --> 00:10:11.720]  又出現在香港這個地方
[00:10:11.720 --> 00:10:12.520]  我們會覺得
[00:10:12.520 --> 00:10:16.320]  婚姻似乎是一個很大的壓力底下
[00:10:16.320 --> 00:10:20.320]  所帶來我們家庭會有一些破碎
[00:10:20.320 --> 00:10:22.400]  我們經常都覺得第一世紀
[00:10:22.400 --> 00:10:24.720]  理應這麼單純
[00:10:24.720 --> 00:10:27.600]  應該沒有離婚的情況出現
[00:10:27.600 --> 00:10:29.680]  舊約更加在律法底下
[00:10:29.680 --> 00:10:32.480]  猶太人更加不應該有離婚
[00:10:32.480 --> 00:10:33.960]  但原來不是
[00:10:33.960 --> 00:10:34.600]  各位聽眾知道
[00:10:34.600 --> 00:10:38.120]  原來第一世紀離婚的百分比
[00:10:38.120 --> 00:10:39.240]  其實都很高
[00:10:39.240 --> 00:10:40.440]  我一會兒會說為什麼
[00:10:40.440 --> 00:10:43.520]  甚至第一世紀的同性婚姻
[00:10:43.520 --> 00:10:44.440]  都很普遍
[00:10:44.440 --> 00:10:46.040]  不過今天不是關我這個事
[00:10:46.040 --> 00:10:46.640]  不是這個題目
[00:10:46.640 --> 00:10:48.400]  我不會說那個情況
[00:10:48.400 --> 00:10:49.520]  所以第一世紀
[00:10:49.520 --> 00:10:51.280]  我們不要以為那時候很單純
[00:10:51.280 --> 00:10:52.000]  那時候沒有問題
[00:10:52.000 --> 00:10:53.520]  那時候家庭一定是很美滿
[00:10:53.520 --> 00:10:54.960]  那時候是指腹為婚
[00:10:54.960 --> 00:10:56.200]  一結婚才知道誰是丈夫
[00:10:56.200 --> 00:10:56.960]  誰是妻子
[00:10:56.960 --> 00:10:58.600]  原來才重新建立關係
[00:10:58.600 --> 00:11:00.360]  原來當然不會離婚
[00:11:00.360 --> 00:11:02.120]  太太有時候沒事做
[00:11:02.120 --> 00:11:03.800]  當然是為了黏著老公
[00:11:03.800 --> 00:11:04.840]  沒辦法
[00:11:04.840 --> 00:11:06.640]  現在不是
[00:11:06.640 --> 00:11:07.400]  丈夫一份
[00:11:07.400 --> 00:11:08.240]  妻子一份
[00:11:08.240 --> 00:11:09.800]  用不著你養
[00:11:09.800 --> 00:11:11.440]  就離婚
[00:11:11.440 --> 00:11:12.520]  但如果不是
[00:11:12.520 --> 00:11:17.040]  原來第一世紀的離婚很普遍
[00:11:17.040 --> 00:11:18.640]  所以這群法理錯人
[00:11:18.640 --> 00:11:19.920]  才去問耶穌
[00:11:19.920 --> 00:11:20.920]  試探耶穌
[00:11:20.920 --> 00:11:24.040]  人可不可以有妻
[00:11:24.040 --> 00:11:25.920]  為什麼這麼普遍
[00:11:25.920 --> 00:11:27.680]  原來在猶太人的第一世紀
[00:11:27.680 --> 00:11:33.320]  有兩位拉比猶太人的老師
[00:11:33.320 --> 00:11:34.600]  一個叫希烈
[00:11:34.600 --> 00:11:36.160]  一個叫撒邁
[00:11:36.160 --> 00:11:37.920]  原來這兩個拉比
[00:11:37.920 --> 00:11:39.000]  各有擁躉
[00:11:39.000 --> 00:11:40.320]  各有門生
[00:11:40.320 --> 00:11:41.720]  但原來這兩個拉比
[00:11:41.720 --> 00:11:44.240]  去詮釋法律
[00:11:44.240 --> 00:11:46.440]  詮釋猶太人的律法
[00:11:46.440 --> 00:11:47.640]  是有分歧的
[00:11:47.640 --> 00:11:49.880]  所以今天我們去認識基本法
[00:11:49.880 --> 00:11:50.680]  有分歧
[00:11:50.680 --> 00:11:52.560]  絕對沒有問題
[00:11:52.560 --> 00:11:55.240]  猶太人也會有分歧
[00:11:55.240 --> 00:11:56.520]  在第一世紀
[00:11:56.520 --> 00:12:00.240]  他們特別對離婚的看法
[00:12:00.240 --> 00:12:01.080]  怎麼看呢
[00:12:01.080 --> 00:12:02.720]  當然在《舊約生命記》
[00:12:02.720 --> 00:12:04.360]  二十四章第一節
[00:12:04.360 --> 00:12:05.360]  很清楚說過
[00:12:05.360 --> 00:12:05.960]  他們說
[00:12:05.960 --> 00:12:07.400]  如果你娶妻以後
[00:12:07.400 --> 00:12:09.600]  見她有什麼不合理的事
[00:12:09.600 --> 00:12:10.560]  不喜歡她
[00:12:10.560 --> 00:12:12.400]  就可以寫憂書
[00:12:12.400 --> 00:12:13.560]  交在她手中
[00:12:13.560 --> 00:12:15.720]  打發她離開夫家
[00:12:15.720 --> 00:12:18.680]  《舊約生命記》二十四章第一節
[00:12:18.680 --> 00:12:20.040]  很清楚說
[00:12:20.040 --> 00:12:22.320]  可以離婚
[00:12:22.320 --> 00:12:24.040]  只要寫憂書
[00:12:24.040 --> 00:12:26.480]  找到不合理的事
[00:12:26.480 --> 00:12:27.240]  但問題是
[00:12:27.240 --> 00:12:28.960]  這兩個老師
[00:12:28.960 --> 00:12:31.800]  去詮釋這條誡命
[00:12:31.800 --> 00:12:33.000]  這條律法
[00:12:33.000 --> 00:12:34.720]  的重點就是說
[00:12:34.720 --> 00:12:38.200]  什麼叫做不合理的事
[00:12:38.200 --> 00:12:41.160]  當你婚姻面對不合理的事
[00:12:41.160 --> 00:12:43.280]  就可以寫憂書
[00:12:43.280 --> 00:12:44.440]  擾了她
[00:12:44.440 --> 00:12:46.360]  立即叫她離開家
[00:12:46.360 --> 00:12:48.120]  什麼叫做不合理的事
[00:12:48.120 --> 00:12:50.120]  原來這兩個老師
[00:12:50.120 --> 00:12:51.120]  這個拉比
[00:12:51.120 --> 00:12:52.640]  看法不一樣
[00:12:52.640 --> 00:12:53.640]  撒邁就說
[00:12:53.640 --> 00:12:54.760]  他是很嚴謹的
[00:12:54.760 --> 00:12:58.120]  除非丈夫見到妻子
[00:12:58.120 --> 00:12:59.960]  是與人犯姦淫
[00:12:59.960 --> 00:13:01.800]  真的捉姦在床
[00:13:01.800 --> 00:13:02.840]  大家明白嗎
[00:13:02.840 --> 00:13:05.840]  真的是親眼捉姦在床
[00:13:05.840 --> 00:13:07.960]  才可以憂了她
[00:13:07.960 --> 00:13:10.720]  不可以說有個朋友
[00:13:10.720 --> 00:13:11.720]  忽然WhatsApp你
[00:13:11.720 --> 00:13:14.800]  我見到你老公在新加坡跟人喝酒
[00:13:14.800 --> 00:13:16.560]  都不可以
[00:13:16.560 --> 00:13:20.160]  所以你們不要check丈夫的WhatsApp
[00:13:20.160 --> 00:13:23.800]  都不可以憂
[00:13:23.800 --> 00:13:25.400]  要親眼
[00:13:25.400 --> 00:13:27.080]  但希莉不同
[00:13:27.080 --> 00:13:29.400]  希莉是另一個極端
[00:13:29.400 --> 00:13:31.200]  她說只要回到家
[00:13:31.200 --> 00:13:33.160]  見到太太煮美菜
[00:13:33.160 --> 00:13:34.640]  不合口味
[00:13:34.640 --> 00:13:36.560]  都可以憂她
[00:13:36.560 --> 00:13:38.240]  嘩 挺好
[00:13:38.240 --> 00:13:40.120]  丈夫真開心
[00:13:40.120 --> 00:13:42.120]  嘩 真的
[00:13:42.120 --> 00:13:44.120]  回到家見到太太不掃地
[00:13:44.120 --> 00:13:45.600]  憂了她
[00:13:45.600 --> 00:13:46.840]  不洗衣服
[00:13:46.840 --> 00:13:47.560]  憂了她
[00:13:47.560 --> 00:13:48.840]  不合理
[00:13:48.840 --> 00:13:52.400]  所以視乎甚麼叫不合理的事
[00:13:52.400 --> 00:13:54.240]  耶穌很聰明
[00:13:54.240 --> 00:13:55.560]  這班人問耶穌
[00:13:55.560 --> 00:13:58.440]  究竟可不可以憂妻
[00:13:58.440 --> 00:14:00.160]  心靈記說了
[00:14:00.160 --> 00:14:01.920]  摩西話可以
[00:14:01.920 --> 00:14:03.360]  耶穌就說
[00:14:03.360 --> 00:14:04.240]  是否可以
[00:14:04.240 --> 00:14:06.120]  可以 摩西話
[00:14:06.120 --> 00:14:08.480]  但耶穌加了一句說話
[00:14:08.480 --> 00:14:11.920]  因為你們心不雅
[00:14:11.920 --> 00:14:13.640]  弟兄姊妹
[00:14:13.640 --> 00:14:15.120]  這個問題很有趣
[00:14:15.120 --> 00:14:17.240]  當有人問我
[00:14:17.240 --> 00:14:18.160]  何牧師
[00:14:18.160 --> 00:14:20.400]  可不可以離婚
[00:14:20.400 --> 00:14:22.040]  我第一個想的是
[00:14:22.040 --> 00:14:23.960]  你不是在想離婚吧
[00:14:23.960 --> 00:14:25.480]  大家明白嗎
[00:14:25.480 --> 00:14:28.320]  如果不是無端去問我可不可以離婚
[00:14:28.320 --> 00:14:29.560]  你不是想離婚吧
[00:14:29.560 --> 00:14:30.880]  我們的重點
[00:14:30.880 --> 00:14:32.960]  就放在離婚那裡
[00:14:32.960 --> 00:14:33.920]  弟兄姊妹
[00:14:33.920 --> 00:14:35.440]  我們很多時候對於婚姻
[00:14:35.440 --> 00:14:36.840]  有沒有障礙
[00:14:36.840 --> 00:14:38.120]  婚姻的成長
[00:14:38.120 --> 00:14:39.960]  過程有什麼困難
[00:14:39.960 --> 00:14:40.920]  一定有
[00:14:40.920 --> 00:14:42.680]  一定有很多的難處
[00:14:42.680 --> 00:14:43.560]  婚姻
[00:14:43.560 --> 00:14:44.480]  我們這本書就說
[00:14:44.480 --> 00:14:45.280]  船主木馬
[00:14:45.280 --> 00:14:47.000]  一定有高一定有低
[00:14:47.000 --> 00:14:48.520]  所以婚姻
[00:14:48.520 --> 00:14:50.240]  由兩個完全不同的人
[00:14:50.240 --> 00:14:51.120]  走在一起
[00:14:51.120 --> 00:14:52.080]  去生活
[00:14:52.080 --> 00:14:54.560]  絕對不是容易的一件事
[00:14:54.560 --> 00:14:55.880]  我們相見好
[00:14:55.880 --> 00:14:57.080]  同住難
[00:14:57.080 --> 00:14:57.800]  我們很多時候說
[00:14:57.800 --> 00:15:02.440]  因為誤會而結合
[00:15:02.440 --> 00:15:03.920]  因為了解而分開
[00:15:03.920 --> 00:15:05.960]  這些說話很危險
[00:15:05.960 --> 00:15:06.960]  換言之
[00:15:06.960 --> 00:15:08.960]  我們說婚姻有沒有問題
[00:15:08.960 --> 00:15:09.840]  有沒有障礙
[00:15:09.840 --> 00:15:11.240]  有
[00:15:11.240 --> 00:15:14.080]  但是耶穌強調
[00:15:14.080 --> 00:15:16.720]  今天我們的眼睛
[00:15:16.720 --> 00:15:19.480]  不要看著這些障礙
[00:15:19.480 --> 00:15:20.920]  當你有些障礙的時候
[00:15:20.920 --> 00:15:21.640]  馬上問耶穌
[00:15:21.640 --> 00:15:23.360]  耶穌說可不可以離婚
[00:15:23.360 --> 00:15:24.040]  就是說
[00:15:24.040 --> 00:15:27.800]  你已經打定離婚的結論
[00:15:27.800 --> 00:15:30.000]  但耶穌說不是
[00:15:30.000 --> 00:15:31.840]  摩西讓他們離婚
[00:15:31.840 --> 00:15:34.320]  是因為他們心硬
[00:15:34.320 --> 00:15:35.640]  意思是什麼
[00:15:35.640 --> 00:15:38.320]  原來在摩西去詮釋
[00:15:38.320 --> 00:15:40.160]  這句經文的時候
[00:15:40.160 --> 00:15:42.560]  其實詮釋可不可以離婚的時候
[00:15:42.560 --> 00:15:44.080]  證明摩西時代
[00:15:44.080 --> 00:15:45.320]  已經很多人問摩西
[00:15:45.320 --> 00:15:46.360]  可不可以離婚
[00:15:46.360 --> 00:15:48.240]  所以摩西已經知道
