
[00:00:00.000 --> 00:00:04.000]  今天很想藉著舊約里希米一段經文
[00:04:14.000 --> 00:04:16.000]  以及聚會的時間
[00:04:16.000 --> 00:04:18.000]  第二節一開始說
[00:04:18.000 --> 00:04:21.000]  這個聚會在7月初一舉行
[00:04:21.000 --> 00:04:26.000]  7月初一大約是我們的10月或者11月
[00:04:26.000 --> 00:04:29.000]  7月初一是猶太人的新年
[00:04:29.000 --> 00:04:32.000]  就好像我們的大年初一
[00:04:32.000 --> 00:04:34.000]  我們的大年初一會做什麼呢?
[00:04:34.000 --> 00:04:38.000]  我猜都離不開吃吃喝喝
[00:04:38.000 --> 00:04:43.000]  或者去跟親戚拜年
[00:04:43.000 --> 00:04:46.000]  但是猶太人的大年初一
[00:04:46.000 --> 00:04:48.000]  他們會做什麼呢?
[00:04:48.000 --> 00:04:51.000]  我們看看利美記
[00:04:51.000 --> 00:04:55.000]  23章23節至25節這樣說
[00:04:55.000 --> 00:04:57.000]  耶和華吩咐摩西說
[00:04:57.000 --> 00:04:59.000]  你們要吩咐以色列人說
[00:04:59.000 --> 00:05:02.000]  7月初一你們要守衛完全安息的日子
[00:05:02.000 --> 00:05:05.000]  要吹角作紀念當有聖會
[00:05:05.000 --> 00:05:08.000]  任何勞動的功都不可做
[00:05:08.000 --> 00:05:11.000]  要將火祭獻給耶和華
[00:05:11.000 --> 00:05:14.000]  原來是7月初一
[00:05:14.000 --> 00:05:18.000]  猶太的年初一是安息日
[00:05:18.000 --> 00:05:20.000]  而且是吹角節
[00:05:20.000 --> 00:05:22.000]  以色列人要守節
[00:05:22.000 --> 00:05:25.000]  更加要聽耶和華的吩咐
[00:05:25.000 --> 00:05:27.000]  要去敬拜他
[00:05:27.000 --> 00:05:31.000]  猶太人的大年初一是一起聚集
[00:05:31.000 --> 00:05:32.000]  一起敬拜
[00:05:32.000 --> 00:05:34.000]  跟我們真的很不同
[00:05:34.000 --> 00:05:36.000]  接著我們看看
[00:05:36.000 --> 00:05:41.000]  這場崇拜究竟在哪裡舉行
[00:05:41.000 --> 00:05:43.000]  經文第一次說到
[00:05:43.000 --> 00:05:47.000]  這場崇拜是在水門前的廣場
[00:05:47.000 --> 00:05:50.000]  究竟是什麼地方呢?
[00:05:50.000 --> 00:05:53.000]  水門是耶路撒冷城牆東面的
[00:05:53.000 --> 00:05:55.000]  其中一個入口
[00:05:55.000 --> 00:05:58.000]  城牆有很多不同的入口
[00:05:58.000 --> 00:06:00.000]  水門是其中一個
[00:06:00.000 --> 00:06:02.000]  你看到這幅圖
[00:06:02.000 --> 00:06:04.000]  水門是在左下角
[00:06:04.000 --> 00:06:06.000]  聖殿是在右上角
[00:06:06.000 --> 00:06:08.000]  我們看另一個角度
[00:06:08.000 --> 00:06:13.000]  由上面拍下的角度
[00:06:13.000 --> 00:06:15.000]  聖殿在上面
[00:06:15.000 --> 00:06:18.000]  水門在聖殿的東邊
[00:06:18.000 --> 00:06:20.000]  水門前的廣場
[00:06:20.000 --> 00:06:23.000]  就是水門前的一個空地
[00:06:23.000 --> 00:06:28.000]  今天的樣子就是這樣
[00:06:28.000 --> 00:06:31.000]  所以這場崇拜是在戶外
[00:06:31.000 --> 00:06:34.000]  戶外進行一上崇拜
[00:06:34.000 --> 00:06:36.000]  可以怎樣呢?
[00:06:36.000 --> 00:06:38.000]  究竟有什麼人參與呢?
[00:06:38.000 --> 00:06:40.000]  回到第一節
[00:06:40.000 --> 00:06:43.000]  經文說參與的人是眾百姓
[00:06:43.000 --> 00:06:45.000]  眾百姓即是多少呢?
[00:06:45.000 --> 00:06:47.000]  是否我們現在平時
[00:06:47.000 --> 00:06:50.000]  崇拜的百幾二百人呢?
[00:06:50.000 --> 00:06:53.000]  回到前一章其實有說
[00:06:53.000 --> 00:06:55.000]  很多的數字
[00:06:55.000 --> 00:06:58.000]  第七章66-67節說
[00:06:58.000 --> 00:07:01.000]  全會共有四萬二千三百六十名
[00:07:01.000 --> 00:07:04.000]  此外還有他們的僕婢
[00:07:04.000 --> 00:07:06.000]  七千三百三十七名
[00:07:06.000 --> 00:07:08.000]  又有歌頌的男女
[00:07:08.000 --> 00:07:10.000]  二百四十五名
[00:07:10.000 --> 00:07:12.000]  有沒有人心算
[00:07:12.000 --> 00:07:15.000]  會計算到是多少呢?
[00:07:15.000 --> 00:07:18.000]  我不是用心算
[00:07:18.000 --> 00:07:20.000]  我是用計算機計算
[00:07:20.000 --> 00:07:24.000]  總共有四萬九千九百四十二人
[00:07:24.000 --> 00:07:28.000]  差不多五萬人一起去崇拜
[00:07:28.000 --> 00:07:31.000]  會是怎樣呢?
[00:07:31.000 --> 00:07:35.000]  現時香港容納最多人的場地
[00:07:35.000 --> 00:07:37.000]  是香港大球場
[00:07:37.000 --> 00:07:39.000]  座位其實有四萬
[00:07:39.000 --> 00:07:41.000]  但是可以加位的
[00:07:41.000 --> 00:07:43.000]  可以加到五萬八千人
[00:07:43.000 --> 00:07:46.000]  當五萬八千人或者四萬人
[00:07:46.000 --> 00:07:48.000]  一起聚集在大球場
[00:07:48.000 --> 00:07:50.000]  這麼大的地方就是這樣
[00:07:50.000 --> 00:07:52.000]  你可以想像一下
[00:07:52.000 --> 00:07:54.000]  當時就有這麼多人
[00:07:54.000 --> 00:07:55.000]  你又想像一下
[00:07:55.000 --> 00:07:56.000]  如果我們的崇拜
[00:07:56.000 --> 00:07:59.000]  移師到香港大球場
[00:07:59.000 --> 00:08:01.000]  會是怎樣呢?
[00:08:01.000 --> 00:08:05.000]  另外經文說到
[00:08:05.000 --> 00:08:10.000]  眾百姓是怎樣去參與崇拜呢?
[00:08:10.000 --> 00:08:14.000]  他說眾百姓是如同一人的聚集
[00:08:14.000 --> 00:08:16.000]  如同一人的意思是
[00:08:16.000 --> 00:08:19.000]  帶著同一個目的
[00:08:19.000 --> 00:08:21.000]  這五萬人很清楚知道
[00:08:21.000 --> 00:08:24.000]  為什麼要去參與這場聚會
[00:08:24.000 --> 00:08:28.000]  因為他們要去聽神的話
[00:08:28.000 --> 00:08:31.000]  除了眾百姓之外
[00:08:31.000 --> 00:08:33.000]  有一個人叫以斯拉
[00:08:33.000 --> 00:08:36.000]  他也是來參與這場聚會的
[00:08:36.000 --> 00:08:39.000]  不過他被這幫百姓請來
[00:08:39.000 --> 00:08:41.000]  經文說以斯拉是民事
[00:08:41.000 --> 00:08:43.000]  就是政府的官員
[00:08:43.000 --> 00:08:44.000]  也是祭司
[00:08:44.000 --> 00:08:46.000]  祭司是負責憲制的
[00:08:46.000 --> 00:08:49.000]  也是負責教導神的律法
[00:08:49.000 --> 00:08:51.000]  就是說以斯拉這個人
[00:08:51.000 --> 00:08:53.000]  是很熟悉神的律法
[00:08:53.000 --> 00:08:57.000]  也是有教導的恩賜
[00:08:57.000 --> 00:09:05.000]  會教什麼人去聽呢?
[00:09:05.000 --> 00:09:10.000]  就是聽了能明白的男女會眾
[00:09:10.000 --> 00:09:13.000]  什麼叫做聽了能明白的男女會眾呢?
[00:09:13.000 --> 00:09:15.000]  其實就是說當時
[00:09:15.000 --> 00:09:18.000]  剛剛聽得懂律法書
[00:09:18.000 --> 00:09:21.000]  聽得懂神的話的小朋友
[00:09:21.000 --> 00:09:24.000]  另外就是按照猶太人的傳統
[00:09:24.000 --> 00:09:27.000]  宣道律法書只限於在聖殿裡面
[00:09:27.000 --> 00:09:31.000]  也只有男士可以進去聖殿聽
[00:09:31.000 --> 00:09:34.000]  女士和小朋友
[00:09:34.000 --> 00:09:36.000]  一律都不可以進聖殿
[00:09:36.000 --> 00:09:39.000]  但剛剛說過這場崇拜
[00:09:39.000 --> 00:09:40.000]  在戶外進行
[00:09:40.000 --> 00:09:43.000]  就是恩賜可以在戶外進行這場崇拜
[00:09:43.000 --> 00:09:44.000]  於是所有人
[00:09:44.000 --> 00:09:47.000]  無論是男女老幼
[00:09:47.000 --> 00:09:49.000]  有錢的
[00:09:49.000 --> 00:09:50.000]  貧窮的
[00:09:50.000 --> 00:09:51.000]  有學識的
[00:09:51.000 --> 00:09:52.000]  沒有學識的
[00:09:52.000 --> 00:09:56.000]  都可以一起去參與當中
[00:09:56.000 --> 00:10:01.000]  這場崇拜究竟多長呢?
[00:10:01.000 --> 00:10:06.000]  第三節說到從清早到中午
[00:10:06.000 --> 00:10:09.000]  大約六個小時
[00:10:09.000 --> 00:10:12.000]  做什麼呢?
[00:10:12.000 --> 00:10:14.000]  六個小時
[00:10:14.000 --> 00:10:17.000]  想像逐分鐘去算也覺得很長
[00:10:17.000 --> 00:10:19.000]  假如我告訴你
[00:10:19.000 --> 00:10:23.000]  我們今天的午課是六個小時
[00:10:23.000 --> 00:10:25.000]  六點三才完
[00:10:25.000 --> 00:10:26.000]  你有什麼感覺?
[00:10:26.000 --> 00:10:29.000]  你會馬上睡著還是馬上走?
[00:10:29.000 --> 00:10:32.000]  六個小時的崇拜
[00:10:32.000 --> 00:10:34.000]  但是
[00:10:34.000 --> 00:10:37.000]  第三節最後說到
[00:10:37.000 --> 00:10:40.000]  眾百姓是質疑而停
[00:10:40.000 --> 00:10:42.000]  是很專心的
[00:10:42.000 --> 00:10:44.000]  沒有人會睡覺
[00:10:44.000 --> 00:10:47.000]  沒有人會想六個小時之後吃什麼
[00:10:47.000 --> 00:10:50.000]  又沒有人想六個小時
[00:10:50.000 --> 00:10:53.000]  我要進多少次咪錶
[00:10:53.000 --> 00:10:56.000]  六個小時出去的時候
[00:10:56.000 --> 00:10:59.000]  是否已經天黑?
[00:10:59.000 --> 00:11:01.000]  這個段落我們看到
[00:11:01.000 --> 00:11:03.000]  這班百姓
[00:11:03.000 --> 00:11:06.000]  這班回歸的以色列民
[00:11:06.000 --> 00:11:08.000]  對於這場聚會
[00:11:08.000 --> 00:11:10.000]  其實是相當認真
[00:11:10.000 --> 00:11:13.000]  相當期待
[00:11:13.000 --> 00:11:15.000]  到了第四節一開始
[00:11:15.000 --> 00:11:20.000]  他們更加建造了一個港台
[00:11:20.000 --> 00:11:25.000]  這個港台是讓以色列站上去讀律法書的
[00:11:25.000 --> 00:11:29.000]  你看到他們為了參加這場崇拜
[00:11:29.000 --> 00:11:30.000]  這場聚會
[00:11:30.000 --> 00:11:33.000]  做了很多的預備工夫
[00:11:33.000 --> 00:11:35.000]  這個台建造到
[00:11:35.000 --> 00:11:38.000]  下面五萬人都可以看到
[00:11:38.000 --> 00:11:40.000]  都可以清楚知道
[00:11:40.000 --> 00:11:42.000]  要做什麼
[00:11:42.000 --> 00:11:47.000]  我不知道是你今天回來之前
[00:11:47.000 --> 00:11:49.000]  有沒有預備一下
[00:11:49.000 --> 00:11:50.000]  才回來崇拜
[00:11:50.000 --> 00:11:52.000]  或者說起床刷牙洗臉
[00:11:52.000 --> 00:11:54.000]  吃東西之後就回來了
[00:11:54.000 --> 00:11:55.000]  總之我回來
[00:11:55.000 --> 00:11:56.000]  我坐在這裡
[00:11:56.000 --> 00:11:59.000]  你是以什麼心態
[00:11:59.000 --> 00:12:01.000]  回來呢?
[00:12:01.000 --> 00:12:05.000]  你是帶著你的仇犯?
[00:12:05.000 --> 00:12:10.000]  你是帶著仍然你掛念的工作?
[00:12:10.000 --> 00:12:14.000]  家庭?學業?
[00:12:14.000 --> 00:12:17.000]  在之前幾年
[00:12:17.000 --> 00:12:19.000]  因為疫情的關係
[00:12:19.000 --> 00:12:23.000]  教會開開關關了很多次
[00:12:23.000 --> 00:12:26.000]  有一次重開的時候
[00:12:26.000 --> 00:12:31.000]  有一班頂曉梅回來了聚集
[00:12:31.000 --> 00:12:35.000]  他們當天回來的雀躍
[00:12:35.000 --> 00:12:37.000]  那份興奮
[00:12:37.000 --> 00:12:40.000]  令我印象很深刻
[00:12:40.000 --> 00:12:43.000]  我想給你看看一段片段
[00:12:43.000 --> 00:12:45.000]  只是幾秒而已
[00:12:45.000 --> 00:12:51.000]  我特意剪掉聲音
[00:12:51.000 --> 00:12:53.000]  我只是想讓你看到畫面
[00:12:53.000 --> 00:12:55.000]  為什麼令我印象很深刻呢?
[00:12:55.000 --> 00:12:58.000]  因為他們第一次開教會的時候
[00:12:58.000 --> 00:13:01.000]  第一批回來聚會的頂曉梅
[00:13:01.000 --> 00:13:03.000]  他們那種期待
[00:13:03.000 --> 00:13:05.000]  那種興奮
[00:13:05.000 --> 00:13:06.000]  那種雀躍
[00:13:06.000 --> 00:13:08.000]  令我很深刻印象
[00:13:08.000 --> 00:13:09.000]  除了他們之外
[00:13:09.000 --> 00:13:10.000]  在疫情期間
[00:13:10.000 --> 00:13:12.000]  很多頂曉梅都很期待回來
[00:13:12.000 --> 00:13:16.000]  因為很想大家一起聚集
[00:13:16.000 --> 00:13:18.000]  這份期待到今天
[00:13:18.000 --> 00:13:21.000]  是不是仍然在你的心裡呢?
[00:13:21.000 --> 00:13:24.000]  你回來30年崇拜
[00:13:24.000 --> 00:13:26.000]  回來20年崇拜
[00:13:26.000 --> 00:13:28.000]  回來10年
[00:13:28.000 --> 00:13:29.000]  回來1年
[00:13:29.000 --> 00:13:31.000]  回來崇拜對你來說
[00:13:31.000 --> 00:13:34.000]  是不是已經成為一件例行公事
[00:13:34.000 --> 00:13:38.000]  還是只是出席一個宗教活動
[00:13:38.000 --> 00:13:41.000]  你是不是每次帶著期待回來
[00:13:41.000 --> 00:13:43.000]  去朝見神
[00:13:43.000 --> 00:13:47.000]  期待在崇拜裡跟神相遇
[00:13:47.000 --> 00:13:50.000]  期待去聽神的話
[00:13:50.000 --> 00:13:52.000]  期待被神的話
[00:13:52.000 --> 00:13:55.000]  去激勵我們
[00:13:55.000 --> 00:13:58.000]  你是不是期待跟身邊的弟兄姊妹
[00:13:58.000 --> 00:14:01.000]  一起去唱詩、敬拜
[00:14:01.000 --> 00:14:03.000]  是不是你一起去高舉
[00:14:03.000 --> 00:14:06.000]  那位滿有恩典、憐憫、慈愛
[00:14:06.000 --> 00:14:10.000]  識在、甘在、永在的主
[00:14:10.000 --> 00:14:16.000]  我們是不是同心高舉見證神的作為呢?
[00:14:16.000 --> 00:14:18.000]  剛才我們看到那群以色列民
[00:14:18.000 --> 00:14:22.000]  他們如同一人的去參與聚會
[00:14:22.000 --> 00:14:24.000]  我們是不是如同一人
[00:14:24.000 --> 00:14:28.000]  同一個目的回來敬拜呢?
[00:14:28.000 --> 00:14:31.000]  我們繼續看看第四節八節
[00:14:31.000 --> 00:14:35.000]  這六小時究竟做了什麼
[00:14:35.000 --> 00:14:37.000]  經文的第四節八節
[00:14:37.000 --> 00:14:40.000]  描述整個聚會的進行過程
[00:14:40.000 --> 00:14:42.000]  第四節下半節提到
[00:14:42.000 --> 00:14:44.000]  除了以斯拉之外
[00:14:44.000 --> 00:14:48.000]  還有十三位領袖一同出席
[00:14:48.000 --> 00:14:50.000]  這十三位領袖可能是族長
[00:14:50.000 --> 00:14:52.000]  可能是祭司
[00:14:52.000 --> 00:14:54.000]  或者是利美人
[00:14:54.000 --> 00:14:57.000]  他們一起去參與聚會
[00:14:57.000 --> 00:15:00.000]  一起去支持聚會
[00:15:00.000 --> 00:15:03.000]  成為了百姓的榜樣
[00:15:03.000 --> 00:15:06.000]  第五節一開始提到
[00:15:06.000 --> 00:15:08.000]  以斯拉站在台上
[00:15:08.000 --> 00:15:11.000]  然後打開書卷
[00:15:11.000 --> 00:15:14.000]  百姓都站起來
[00:15:14.000 --> 00:15:17.000]  就像這幅圖一樣
[00:15:17.000 --> 00:15:19.000]  再接著下去
[00:15:19.000 --> 00:15:22.000]  當以斯拉去稱謝神的時候
[00:15:22.000 --> 00:15:24.000]  百姓都舉手回應
[00:15:24.000 --> 00:15:26.000]  「阿門,阿門」
[00:15:26.000 --> 00:15:27.000]  他們說「阿門」
[00:15:27.000 --> 00:15:28.000]  因為他們認同
[00:15:28.000 --> 00:15:31.000]  以斯拉對神的稱重
[00:15:31.000 --> 00:15:34.000]  接著他們低頭
[00:15:34.000 --> 00:15:37.000]  俯伏在地敬拜神
[00:15:37.000 --> 00:15:42.000]  對神很有敬畏和尊崇
[00:15:42.000 --> 00:15:44.000]  這一連串動作其實沒有指示
[00:15:44.000 --> 00:15:46.000]  太歲沒有人跟他們說
[00:15:46.000 --> 00:15:47.000]  你們要站起來
[00:15:47.000 --> 00:15:48.000]  你們要舉手
[00:15:48.000 --> 00:15:49.000]  你們要跪下
[00:15:49.000 --> 00:15:51.000]  你們要俯伏在地
[00:15:51.000 --> 00:15:53.000]  是沒有人說的
[00:15:53.000 --> 00:15:54.000]  這一連串動作
[00:15:54.000 --> 00:15:56.000]  都是他們出於自己
[00:15:56.000 --> 00:15:58.000]  自發的內心
[00:15:58.000 --> 00:16:00.000]  是出於他們對神話語
[00:16:00.000 --> 00:16:02.000]  那份的渴慕
[00:16:02.000 --> 00:16:04.000]  敬畏和尊崇
[00:16:04.000 --> 00:16:06.000]  他們因為被神的話
[00:16:06.000 --> 00:16:08.000]  去觸動他們的內心
[00:16:08.000 --> 00:16:11.000]  所以有這一連串的動作
[00:16:11.000 --> 00:16:13.000]  更重要的是
[00:16:13.000 --> 00:16:14.000]  他們知道
[00:16:14.000 --> 00:16:18.000]  他們在神的偉大權能面前
[00:16:18.000 --> 00:16:20.000]  人是沒有東西可跨
[00:16:20.000 --> 00:16:24.000]  人只可以謙卑
[00:16:24.000 --> 00:16:25.000]  我們有沒有試過
[00:16:25.000 --> 00:16:27.000]  在我們敬拜裡面
[00:16:27.000 --> 00:16:29.000]  俯伏在地
[00:16:29.000 --> 00:16:30.000]  俯伏在地
[00:16:30.000 --> 00:16:34.000]  就是你的鼻子貼在地上
[00:16:34.000 --> 00:16:37.000]  當你這樣做的時候
[00:16:37.000 --> 00:16:39.000]  我猜你真的會感受到
[00:16:39.000 --> 00:16:42.000]  自己是多麼的謙卑
[00:16:42.000 --> 00:16:45.000]  神是多麼的偉大
[00:16:45.000 --> 00:16:48.000]  我們來到第七節
[00:16:48.000 --> 00:16:50.000]  除了以斯拉的教導之外
[00:16:50.000 --> 00:16:53.000]  還有一班人的協助
[00:16:53.000 --> 00:16:54.000]  和之前第四節
[00:16:54.000 --> 00:16:57.000]  那十三個名字是不同的
[00:16:57.000 --> 00:17:01.000]  另外他們不是站在台上
[00:17:01.000 --> 00:17:03.000]  他們在哪呢
[00:17:03.000 --> 00:17:06.000]  他們在百姓當中
[00:17:06.000 --> 00:17:08.000]  負責什麼呢
[00:17:08.000 --> 00:17:11.000]  就是負責向他們身邊的百姓
[00:17:11.000 --> 00:17:14.000]  去講解台上以斯拉所讀的
[00:17:14.000 --> 00:17:16.000]  《律法書》的意義
[00:17:16.000 --> 00:17:23.000]  他們是要使百姓明白《律法》
[00:17:23.000 --> 00:17:26.000]  有些學者是有不同的見解
[00:17:26.000 --> 00:17:29.000]  對於怎樣去教導《律法》
[00:17:29.000 --> 00:17:30.000]  在這麼多人面前
[00:17:30.000 --> 00:17:31.000]  在這麼多人當中
[00:17:31.000 --> 00:17:32.000]  有學者認為
[00:17:32.000 --> 00:17:35.000]  他們是幫忙將希伯來文
[00:17:35.000 --> 00:17:37.000]  翻譯成阿蘭文
[00:17:37.000 --> 00:17:38.000]  因為《律法書》
[00:17:38.000 --> 00:17:40.000]  是用希伯來文寫成的
[00:17:40.000 --> 00:17:42.000]  而這班會眾
[00:17:42.000 --> 00:17:43.000]  之前說過
[00:17:43.000 --> 00:17:46.000]  他們已經被擄到巴比倫很多年
[00:17:46.000 --> 00:17:50.000]  已經學習了當地的語言
[00:17:50.000 --> 00:17:52.000]  甚至有人已經不記得
[00:17:52.000 --> 00:17:54.000]  他們的母語希伯來文
[00:17:54.000 --> 00:17:56.000]  又或者一出世
[00:17:56.000 --> 00:18:00.000]  已經接受巴比倫的文化和思想
[00:18:00.000 --> 00:18:03.000]  即使明白希伯來文
[00:18:03.000 --> 00:18:06.000]  但對於明白《律法書》的意義
[00:18:06.000 --> 00:18:08.000]  《律法書》的誡命
[00:18:08.000 --> 00:18:10.000]  都有一定的困難
[00:18:10.000 --> 00:18:12.000]  所以要有人協助講解
[00:18:12.000 --> 00:18:16.000]  讓他們能夠明白當中神的話
[00:18:16.000 --> 00:18:20.000]  以致他們知道神的心意
[00:18:20.000 --> 00:18:21.000]  很想問問大家
[00:18:21.000 --> 00:18:24.000]  在疫情期間
[00:18:24.000 --> 00:18:28.000]  網上崇拜的情況
[00:18:28.000 --> 00:18:32.000]  你不需要回答我
[00:18:32.000 --> 00:18:34.000]  我想看看
[00:18:34.000 --> 00:18:35.000]  從你的反應
[00:18:35.000 --> 00:18:38.000]  可能我也會猜到是怎樣
[00:18:38.000 --> 00:18:40.000]  你參考網上崇拜的時候
[00:18:40.000 --> 00:18:42.000]  你是否看著屏幕
[00:18:42.000 --> 00:18:44.000]  戴著耳機
[00:18:44.000 --> 00:18:48.000]  聽或看崇拜呢
[00:18:48.000 --> 00:18:50.000]  唱詩
[00:18:50.000 --> 00:18:53.000]  你會看唱詩呢
[00:18:53.000 --> 00:18:55.000]  我聽過一些情況
[00:18:55.000 --> 00:18:58.000]  是我的朋友回教會
[00:18:58.000 --> 00:19:00.000]  或者外國一些教會的情況
[00:19:00.000 --> 00:19:01.000]  不過如有雷同
[00:19:01.000 --> 00:19:03.000]  只是實屬巧合
[00:19:03.000 --> 00:19:05.000]  聽說有弟兄姊妹
[00:19:05.000 --> 00:19:07.000]  參加崇拜時穿著睡衣
[00:19:07.000 --> 00:19:08.000]  還未刷牙
[00:19:08.000 --> 00:19:09.000]  還未洗臉
[00:19:09.000 --> 00:19:11.000]  更加未吃早餐
[00:19:11.000 --> 00:19:14.000]  但因為他們不想遲開
[00:19:14.000 --> 00:19:16.000]  網上崇拜
[00:19:16.000 --> 00:19:20.000]  所以就這樣穿著睡衣參加
[00:19:20.000 --> 00:19:23.000]  有些是一邊看著崇拜
[00:19:23.000 --> 00:19:26.000]  一邊吃早餐
[00:19:26.000 --> 00:19:29.000]  有些原本是坐在沙發上
[00:19:29.000 --> 00:19:30.000]  坐著坐著
[00:19:30.000 --> 00:19:32.000]  躺在這裡
[00:19:32.000 --> 00:19:34.000]  休息一下
[00:19:34.000 --> 00:19:36.000]  就睡著了
[00:19:36.000 --> 00:19:40.000]  網上崇拜聖餐要自己預備
[00:19:40.000 --> 00:19:42.000]  我們應該預備葡萄汁
[00:19:42.000 --> 00:19:44.000]  和餅乾
[00:19:44.000 --> 00:19:46.000]  趕不及買
[00:19:46.000 --> 00:19:48.000]  看看家裡有什麼
[00:19:48.000 --> 00:19:50.000]  有橙汁
