
[00:00:00.000 --> 00:00:04.240]  剛才這班師哥提到我們要感謝神
[00:01:54.000 --> 00:01:57.040]  就是她用兩隻手拉上面之後
[00:01:57.040 --> 00:02:00.160]  然後兩隻腳都踏上她的架那裏
[00:02:00.160 --> 00:02:02.280]  這樣是想做什麼呢?
[00:02:02.280 --> 00:02:06.280]  突然間開始做她的拉筋運動
[00:02:06.280 --> 00:02:09.960]  就是她在上面整個人攀上去
[00:02:09.960 --> 00:02:12.160]  然後整個人上下上下
[00:02:12.160 --> 00:02:14.360]  甩下甩下甩下這樣
[00:02:14.360 --> 00:02:16.360]  嘩 我看到之後
[00:02:16.360 --> 00:02:18.960]  我講的時候都可能要提醒
[00:02:18.960 --> 00:02:20.880]  長者切勿模仿
[00:02:20.880 --> 00:02:23.280]  嘩 真的不是每個人都做得到
[00:02:23.280 --> 00:02:24.240]  我看完之後
[00:02:24.240 --> 00:02:25.720]  嘩 真的很震驚
[00:02:25.720 --> 00:02:28.280]  但是我猜她應該是可以做得到的
[00:02:28.280 --> 00:02:30.080]  我看完之後
[00:02:30.080 --> 00:02:31.040]  震驚完之後
[00:02:31.040 --> 00:02:32.000]  她做完了
[00:02:32.000 --> 00:02:34.280]  接著我就走過去問她
[00:02:34.280 --> 00:02:36.080]  婆婆 你的身體很健壯
[00:02:36.080 --> 00:02:37.440]  你幾多歲?
[00:02:37.440 --> 00:02:38.880]  八十多歲
[00:02:38.880 --> 00:02:39.880]  嘩 八十多歲
[00:02:39.880 --> 00:02:41.320]  我真的很驚歎
[00:02:41.320 --> 00:02:42.600]  接著過了幾天
[00:02:42.600 --> 00:02:45.120]  我又看到另一個長者
[00:02:45.120 --> 00:02:46.080]  又走過去那個位置
[00:02:46.080 --> 00:02:47.920]  又是這樣做
[00:02:47.920 --> 00:02:50.440]  我又很震驚
[00:02:50.440 --> 00:02:51.680]  那個比較瘦
[00:02:51.680 --> 00:02:53.280]  下來
[00:02:53.280 --> 00:02:54.640]  接著我又問她
[00:02:54.640 --> 00:02:56.800]  你又幾多歲?
[00:02:56.800 --> 00:02:58.280]  七十多歲
[00:02:58.280 --> 00:03:00.840]  七十多八十多歲都這樣做
[00:03:00.840 --> 00:03:03.480]  我的歲數我都不敢做
[00:03:03.480 --> 00:03:05.440]  我怕跌下來
[00:03:05.440 --> 00:03:08.320]  不知道怎麼辦
[00:03:08.320 --> 00:03:09.320]  對我來說
[00:03:09.320 --> 00:03:12.080]  嘩 七八十歲可以這樣做
[00:03:12.080 --> 00:03:14.360]  對我來說是奇蹟
[00:03:14.360 --> 00:03:16.080]  不知道我將來七八十歲
[00:03:16.080 --> 00:03:17.960]  有沒有這個奇蹟可以發生
[00:03:17.960 --> 00:03:19.400]  不過對我來說
[00:03:19.400 --> 00:03:23.080]  很厲害 很奇妙
[00:03:23.080 --> 00:03:24.800]  今天我們的講題講到
[00:03:24.800 --> 00:03:27.760]  上帝為他的選民做了一件奇事
[00:03:27.760 --> 00:03:30.400]  究竟是怎樣的奇事呢?
[00:03:30.400 --> 00:03:32.440]  這段聖經其實是接續
[00:03:32.440 --> 00:03:35.320]  《以創亞書》整個的部分裡面
[00:03:35.320 --> 00:03:38.400]  講到上帝怎樣赦免他的子民
[00:03:38.400 --> 00:03:42.600]  又怎樣為他們預備回歸的道路
[00:03:42.600 --> 00:03:45.640]  剛才我們所讀的《以創亞書》第四十四章
[00:03:45.640 --> 00:03:47.920]  四節至到二十五章第八節
[00:03:47.920 --> 00:03:49.440]  是告訴我們
[00:03:49.440 --> 00:03:53.280]  上帝為他的選民做了一件很特別很特別的事情
[00:03:53.280 --> 00:03:54.080]  就是什麼呢?
[00:03:54.080 --> 00:03:55.200]  讀過之後
[00:03:55.200 --> 00:03:56.480]  你一定有印象
[00:03:56.480 --> 00:03:58.840]  他要興起一個外邦的君王
[00:03:58.840 --> 00:03:59.960]  叫做古涅
[00:03:59.960 --> 00:04:01.600]  是一個波斯王
[00:04:01.600 --> 00:04:04.480]  透過這個波斯王要實現上帝
[00:04:04.480 --> 00:04:08.720]  給以色列人要回歸耶路撒冷的這個應許
[00:04:08.720 --> 00:04:10.000]  我們開始的時候講過
[00:04:10.000 --> 00:04:12.320]  嘩 他們要秘魯
[00:04:12.320 --> 00:04:14.480]  然後會去到回歸的時候
[00:04:14.480 --> 00:04:16.360]  是一個很難的事情
[00:04:16.360 --> 00:04:18.560]  但是怎樣去到實現呢?
[00:04:18.560 --> 00:04:19.880]  但是現在上帝說
[00:04:19.880 --> 00:04:24.000]  他要去到透過一個外邦的君王
[00:04:24.000 --> 00:04:26.840]  以至去到實現這個應許
[00:04:26.840 --> 00:04:28.600]  在《聖經》另一卷書裡面
[00:04:28.600 --> 00:04:31.120]  已經講了那個結果給我們聽
[00:04:31.120 --> 00:04:33.040]  就是大家不需要翻開
[00:04:33.040 --> 00:04:34.680]  就是在《以斯拉記》裡面
[00:04:34.680 --> 00:04:39.400]  是記載了這位古涅王怎樣批准以色列人
[00:04:39.400 --> 00:04:42.240]  回歸以色列國迦南地
[00:04:42.240 --> 00:04:44.120]  去到重建聖殿
[00:04:44.120 --> 00:04:45.640]  經文在那裡這樣說
[00:04:45.640 --> 00:04:47.800]  波斯王古涅元年
[00:04:47.800 --> 00:04:53.240]  耶和華為要應驗耶利米口所說的話
[00:04:53.240 --> 00:04:55.800]  就激動波斯王古涅的心
[00:04:55.800 --> 00:04:58.800]  使得夏紹書通告全國
[00:04:58.800 --> 00:04:59.640]  就說了
[00:04:59.640 --> 00:05:01.760]  耶和華天神的神
[00:05:01.760 --> 00:05:03.800]  已將天下萬國賜給我
[00:05:03.800 --> 00:05:07.040]  又祝福我在猶大的耶路撒冷
[00:05:07.040 --> 00:05:09.800]  為他建造聖殿
[00:05:09.800 --> 00:05:13.160]  然後他說所有在當中的以色列的子民
[00:05:13.160 --> 00:05:15.440]  都可以回歸到耶路撒冷
[00:05:15.440 --> 00:05:18.920]  重建耶和華以色列的聖殿
[00:05:18.920 --> 00:05:23.400]  承認這位耶和華只有祂是神
[00:05:23.400 --> 00:05:25.400]  這個是一件很奇妙的事
[00:05:25.400 --> 00:05:27.680]  因為是波斯國的國王
[00:05:27.680 --> 00:05:29.000]  他能夠這樣做
[00:05:29.000 --> 00:05:30.760]  聖經剛才告訴我們
[00:05:30.760 --> 00:05:32.920]  是耶和華激動他的心
[00:05:32.920 --> 00:05:34.760]  以至於他願意的
[00:05:34.760 --> 00:05:36.200]  也是這樣去承認
[00:05:36.200 --> 00:05:41.120]  是耶和華將天下的萬國賜給他
[00:05:41.120 --> 00:05:44.120]  巴比倫國已經夠強大
[00:05:44.120 --> 00:05:45.840]  波斯國當時
[00:05:45.840 --> 00:05:48.400]  他能夠打贏巴比倫國
[00:05:48.400 --> 00:05:50.520]  吞併了他
[00:05:50.520 --> 00:05:51.600]  這位波斯國王
[00:05:51.600 --> 00:05:55.640]  是耶和華將這樣的情況
[00:05:55.640 --> 00:05:57.000]  巴比倫國
[00:05:57.000 --> 00:05:59.760]  以至於一個更大的地方賜給他
[00:05:59.760 --> 00:06:01.600]  這個波斯國的國王
[00:06:01.600 --> 00:06:03.200]  他甚至能夠
[00:06:03.200 --> 00:06:05.640]  要將巴比倫國
[00:06:05.640 --> 00:06:09.040]  從當初在以色列的聖殿裏面
[00:06:09.040 --> 00:06:13.000]  所努力的聖殿的寶物
[00:06:13.000 --> 00:06:15.440]  要將它們從巴比倫國
[00:06:15.440 --> 00:06:18.520]  可以帶回去給耶路撒冷
[00:06:18.520 --> 00:06:20.800]  回到聖城當中
[00:06:20.800 --> 00:06:22.920]  這些其實一切一切
[00:06:22.920 --> 00:06:24.720]  都是耶和華他的作為
[00:06:24.720 --> 00:06:28.720]  正如我們剛才所讀的第45章
[00:06:28.720 --> 00:06:31.240]  第2至第3節那裏
[00:06:31.240 --> 00:06:34.920]  在這兩節經文裏面是告訴我們
[00:06:34.920 --> 00:06:37.400]  是耶和華對古列一早說的
[00:06:37.400 --> 00:06:38.680]  在原裏面說
[00:06:38.680 --> 00:06:41.680]  我必在你面前行修平歧規的路
[00:06:41.680 --> 00:06:43.840]  我必打破同門
[00:06:43.840 --> 00:06:47.040]  是為了以色列的緣故
[00:06:47.040 --> 00:06:49.360]  去使用這個古列王
[00:06:49.360 --> 00:06:52.720]  去吞併巴比倫
[00:06:52.720 --> 00:06:54.120]  表面上是古列
[00:06:54.120 --> 00:06:55.320]  如果看歷史
[00:06:55.320 --> 00:06:57.760]  表面上是古列王他的軍事很強大
[00:06:57.760 --> 00:06:59.160]  所以吞併到巴比倫
[00:06:59.160 --> 00:07:00.760]  但這裏講得很清楚
[00:07:00.760 --> 00:07:02.760]  實際是上帝的作為
[00:07:02.760 --> 00:07:06.880]  這個是連古列王他自己都承認
[00:07:06.880 --> 00:07:08.520]  上帝這樣去做
[00:07:08.520 --> 00:07:10.120]  做一件這麼特別的事
[00:07:10.120 --> 00:07:11.520]  是有什麼目的呢
[00:07:11.520 --> 00:07:15.400]  第一 他說他要成就對以色列人的主義
[00:07:15.400 --> 00:07:17.960]  回到耶路撒冷當中
[00:07:17.960 --> 00:07:19.960]  因為上帝已經赦免他們
[00:07:19.960 --> 00:07:21.920]  第44章第26節
[00:07:21.920 --> 00:07:24.600]  他說是使我僕人的話語立定
[00:07:24.600 --> 00:07:27.080]  我的使者的謀轉成就
[00:07:27.080 --> 00:07:29.200]  論到耶路撒冷處必有人居住
[00:07:29.200 --> 00:07:31.280]  論到猶大的城邑
[00:07:31.280 --> 00:07:34.200]  又說必被建造
[00:07:34.200 --> 00:07:38.600]  其中的方牆我也必興起
[00:07:38.600 --> 00:07:41.040]  第一個目的就是要叫以色列
[00:07:41.040 --> 00:07:44.360]  他們能夠返回到耶路撒冷當中
[00:07:44.360 --> 00:07:47.600]  第二個目的也是要外邦的君王
[00:07:47.600 --> 00:07:50.880]  要知道他的權能和榮耀
[00:07:50.880 --> 00:07:52.880]  第45章第3節告訴我們
[00:07:52.880 --> 00:07:57.840]  他說我要將暗中的寶物和隱密的財寶賜給你
[00:07:57.840 --> 00:08:00.560]  讓你知道提名召你的
[00:08:00.560 --> 00:08:03.760]  就是我耶和華以色列的神
[00:08:03.760 --> 00:08:05.000]  他要古列要知道
[00:08:05.000 --> 00:08:06.680]  這個外邦的君王要知道
[00:08:06.680 --> 00:08:09.400]  是他使用他
[00:08:09.400 --> 00:08:14.400]  第三 他要叫普天下的人都知道耶和華的名
[00:08:14.400 --> 00:08:16.200]  第45章第6節
[00:08:16.200 --> 00:08:18.440]  從日出之地到日落之處
[00:08:18.440 --> 00:08:21.240]  使人都知道除了我之外
[00:08:21.240 --> 00:08:23.320]  沒有別神
[00:08:23.320 --> 00:08:28.320]  我使耶和華在我以外沒有別的神
[00:08:28.320 --> 00:08:31.240]  耶和華這樣做是要以色列人
[00:08:31.240 --> 00:08:32.880]  外邦的君王
[00:08:32.880 --> 00:08:35.800]  以至於普天下的人都知道
[00:08:35.800 --> 00:08:38.920]  唯有耶和華是創造天地萬物的主
[00:08:38.920 --> 00:08:40.920]  是獨一的真神
[00:08:40.920 --> 00:08:46.520]  他的權能不只是局限在以色列人這個範圍內
[00:08:46.520 --> 00:08:47.920]  他是全地的主
[00:08:47.920 --> 00:08:53.640]  他的權能是蓋布整個天地
[00:08:53.640 --> 00:08:55.200]  對於耶和華他是全地的主
[00:08:55.200 --> 00:08:57.800]  其實以色列人本來是不陌生的
[00:08:57.800 --> 00:08:58.280]  為什麼呢?
[00:08:58.280 --> 00:09:00.760]  因為在舊約裡面經常記載
[00:09:00.760 --> 00:09:04.400]  他們跟外邦人打仗的時間是依靠
[00:09:04.400 --> 00:09:10.200]  得到力量以至於神使用他們戰勝外邦人
[00:09:10.200 --> 00:09:12.200]  得到迦南地
[00:09:12.200 --> 00:09:15.000]  所以在古代裡面
[00:09:15.000 --> 00:09:17.280]  每個國家都有自己的神
[00:09:17.280 --> 00:09:19.120]  當一個國家打贏另一個國家的時候
[00:09:19.120 --> 00:09:21.400]  是我的神贏了他的神
[00:09:21.400 --> 00:09:22.800]  所以他們經常經歷到
[00:09:22.800 --> 00:09:24.160]  我們的耶和華很厲害
[00:09:24.160 --> 00:09:28.720]  可以戰勝周圍的國家、周圍的神
[00:09:28.720 --> 00:09:29.960]  但是到了這個地步
[00:09:29.960 --> 00:09:31.280]  不只是戰勝
[00:09:31.280 --> 00:09:32.880]  而是那些外邦的君王
[00:09:32.880 --> 00:09:36.120]  這個古烈王這麼大的版圖的國王
[00:09:36.120 --> 00:09:40.120]  竟然能夠承認耶和華的命
[00:09:40.120 --> 00:09:42.560]  這是一件很奇特的事情
[00:09:42.560 --> 00:09:44.200]  更加特別的是
[00:09:44.200 --> 00:09:46.320]  耶和華稱呼這位古烈王
[00:09:46.320 --> 00:09:47.560]  外邦的君王
[00:09:47.560 --> 00:09:50.520]  是說他是我的木人
[00:09:50.520 --> 00:09:52.280]  44章第28節說
[00:09:52.280 --> 00:09:57.480]  「論到古烈說,他是我的木人,必成就我所喜悅的,
[00:09:57.480 --> 00:10:02.720]  必下令建造耶路撒冷,發明立穩聖殿的根基。」
[00:10:02.720 --> 00:10:04.720]  這裡說的木人
[00:10:04.720 --> 00:10:07.200]  跟我們當初開始的時候說的
[00:10:07.200 --> 00:10:09.800]  神和以色列人之間的那種木樣的關係不同
[00:10:09.800 --> 00:10:11.360]  這個木人多些是說
[00:10:11.360 --> 00:10:13.960]  木洋人和主人之間的關係
[00:10:13.960 --> 00:10:16.400]  他是上帝的僕人
[00:10:16.400 --> 00:10:19.000]  是上帝所使用的
[00:10:19.000 --> 00:10:21.680]  是耶和華納入古烈王
[00:10:21.680 --> 00:10:23.760]  是為他的木人
[00:10:23.760 --> 00:10:25.200]  是他的僕人
[00:10:25.200 --> 00:10:27.400]  以致能夠木樣他的子民
[00:10:27.400 --> 00:10:29.120]  其實在古代
[00:10:29.120 --> 00:10:31.440]  中亞的地區
[00:10:31.440 --> 00:10:35.000]  君王往往都被稱為木人
[00:10:35.000 --> 00:10:37.000]  不只是管
[00:10:37.000 --> 00:10:41.440]  而是包括一種照顧的意思
[00:10:41.440 --> 00:10:45.240]  古代的君王應該是一個仁慈的君王
[00:10:45.240 --> 00:10:47.520]  去善待他的子民
[00:10:47.520 --> 00:10:49.400]  不單只是木人
[00:10:49.400 --> 00:10:53.840]  甚至說古烈是他所高納的僕人
[00:10:53.840 --> 00:10:57.840]  高納這個字眼對於以色列人很特別
[00:10:57.840 --> 00:11:00.120]  在第15章1節說
[00:11:00.120 --> 00:11:03.360]  他所高納的古烈王
[00:11:03.360 --> 00:11:05.560]  他會參赴他的右手
[00:11:05.560 --> 00:11:07.680]  使烈國都降服於他
[00:11:07.680 --> 00:11:10.880]  幫助他能夠打勝仗
[00:11:10.880 --> 00:11:12.760]  在以色列人的認識裡面
[00:11:12.760 --> 00:11:14.960]  耶和華所高納的有什麼人呢?
[00:11:14.960 --> 00:11:18.640]  是先知、祭司、君王
[00:11:18.640 --> 00:11:20.760]  不過君王是說到以色列王
[00:11:20.760 --> 00:11:22.280]  但這裡竟然是說到的
[00:11:22.280 --> 00:11:25.000]  連外邦的君王都是他所高納的
[00:11:25.000 --> 00:11:28.200]  所以這個是一個很特別的說法
[00:11:28.200 --> 00:11:30.440]  還有上帝他的行動
[00:11:30.440 --> 00:11:32.480]  所以這個特別的程度
[00:11:32.480 --> 00:11:34.200]  使得以色列人都覺得
[00:11:34.200 --> 00:11:36.360]  一下子都不知道怎樣去接受
[00:11:36.360 --> 00:11:39.720]  如果我們看第45章後面的經文就會知道
[00:11:39.720 --> 00:11:41.680]  其實以色列人覺得
[00:11:41.680 --> 00:11:43.480]  為什麼你這樣做?
[00:11:43.480 --> 00:11:45.480]  怎樣去接受呢?
[00:11:45.480 --> 00:11:48.360]  所以耶和華在這裡已經開始說
[00:11:48.360 --> 00:11:49.960]  他為什麼這樣做呢?
[00:11:49.960 --> 00:11:52.680]  就因為一切都是他所做
[00:11:52.680 --> 00:11:55.400]  他創造天地萬物主
[00:11:55.400 --> 00:11:57.840]  一切的權柄都是他所探
[00:11:57.840 --> 00:12:00.800]  所以第44章第24節他就說
[00:12:00.800 --> 00:12:04.360]  其實從你出胎造就你的救贖主
[00:12:04.360 --> 00:12:06.560]  這一位的耶和華是這樣說的
[00:12:06.560 --> 00:12:08.360]  他是創造天地萬物
[00:12:08.360 --> 00:12:12.160]  是鋪張天地的耶和華
[00:12:12.160 --> 00:12:14.880]  第45章第7節後面那裡也說
[00:12:14.880 --> 00:12:16.360]  重複的去到強調
[00:12:16.360 --> 00:12:17.600]  最後都強調他說
[00:12:17.600 --> 00:12:19.200]  我造光又造暗
[00:12:19.200 --> 00:12:21.560]  我之平安又降災禍
[00:12:21.560 --> 00:12:24.920]  造作這一切的都是耶和華
[00:12:24.920 --> 00:12:31.320]  他說到所發生一切的事情都是在上帝的統管之下
[00:12:31.320 --> 00:12:32.040]  很重要的
[00:12:32.040 --> 00:12:34.400]  他是想以色列人明白
[00:12:34.400 --> 00:12:37.600]  上帝是創造天地萬物的神
[00:12:37.600 --> 00:12:39.640]  有什麼他不可以做呢?
[00:12:39.640 --> 00:12:42.960]  有哪一個王不在他的權柄之下呢?
[00:12:42.960 --> 00:12:44.000]  所以對於以色列人來說
[00:12:44.000 --> 00:12:45.680]  他有一個新的跨境
[00:12:45.680 --> 00:12:47.760]  對他們所認識的耶和華
[00:12:47.760 --> 00:12:50.640]  有一個新的挑戰的想法
[00:12:50.640 --> 00:12:54.440]  從前他們認識的耶和華就是戰勝外邦的神
[00:12:54.440 --> 00:12:55.720]  現在不同了
[00:12:55.720 --> 00:12:59.000]  現在連外邦的君王都是他所高立
[00:12:59.000 --> 00:13:04.080]  甚至他透過這個君王可以拯救以色列人
[00:13:04.080 --> 00:13:05.120]  對他們來說
[00:13:05.120 --> 00:13:09.320]  這是一個很新、很奇妙的上帝的做法
[00:13:09.320 --> 00:13:12.720]  所以上帝既然是創造天地萬物的主
[00:13:12.720 --> 00:13:18.320]  他的主權是不受我們人的經歷所限制
[00:13:18.320 --> 00:13:20.000]  對於很多的信徒來說
[00:13:20.000 --> 00:13:21.800]  可能一講創造的字眼
[00:13:21.800 --> 00:13:23.720]  好像只是一個教義
[00:13:23.720 --> 00:13:25.040]  或者只是事實
[00:13:25.040 --> 00:13:27.480]  創造,創造了很久
[00:13:27.480 --> 00:13:29.720]  但是聖經裡面所講的創造
[00:13:29.720 --> 00:13:32.360]  往往都是和我們怎樣生活
[00:13:32.360 --> 00:13:36.040]  我們怎樣信靠祂是有關係的
[00:13:36.040 --> 00:13:37.280]  祈禱
[00:13:37.280 --> 00:13:40.480]  祈禱就是我們最直接的途徑
[00:13:40.480 --> 00:13:42.360]  我們可以經歷這位上帝
[00:13:42.360 --> 00:13:45.160]  祂的統治萬有的那種能力
[00:13:45.160 --> 00:13:48.400]  上帝為之的人能夠行其事
[00:13:48.400 --> 00:13:50.200]  我們每一個信祂的人
[00:13:50.200 --> 00:13:52.640]  其實都可以經歷到
[00:13:52.640 --> 00:13:57.160]  我們的人生都可以經歷到祂給我們的歧視
[00:13:57.160 --> 00:13:58.440]  有一個宗教士
[00:13:58.440 --> 00:14:00.360]  一個在非洲的宗教士
[00:14:00.360 --> 00:14:02.720]  他們面對一場的逼迫
[00:14:02.720 --> 00:14:05.400]  有一個穆斯林很有勢力
[00:14:05.400 --> 00:14:08.880]  他發誓說要破壞他們基督徒的傳奇
[00:14:08.880 --> 00:14:10.480]  於是因為他的努力
[00:14:10.480 --> 00:14:16.280]  很多的信徒被逮捕、被敲詐、被騷擾
[00:14:16.280 --> 00:14:18.200]  這個宗教士的團體
[00:14:18.200 --> 00:14:19.920]  他們的團隊就祈禱
[00:14:19.920 --> 00:14:22.680]  他們透過詩篇去祈禱
[00:14:22.680 --> 00:14:24.960]  去求神去監察他們的需要
[00:14:24.960 --> 00:14:27.240]  去向神去呼求
[00:14:27.240 --> 00:14:28.960]  當第一輪祈禱之後
[00:14:28.960 --> 00:14:30.480]  情況好像沒有改變
[00:14:30.480 --> 00:14:32.280]  為什麼穆斯林跟他們說
[00:14:32.280 --> 00:14:33.680]  說出很誇口的話
[00:14:33.680 --> 00:14:36.960]  他說要讓基督徒見到他的厲害
[00:14:36.960 --> 00:14:39.960]  所以他要有更激烈的行動
[00:14:39.960 --> 00:14:42.600]  宗教士的團隊繼續的祈禱不悲心
[00:14:42.600 --> 00:14:45.840]  因為這些威嚇的說話而退縮
[00:14:45.840 --> 00:14:46.720]  繼續祈禱
[00:14:46.720 --> 00:14:53.280]  他們要求對方穆斯林能夠見到上帝的能力
[00:14:53.280 --> 00:14:56.280]  他們熱切的禱告
[00:14:56.280 --> 00:14:57.600]  當禱告之後
[00:14:57.600 --> 00:15:02.400]  當這些基督徒再見到穆斯林的時候
[00:15:02.400 --> 00:15:06.160]  穆斯林竟然沒有辦法回答他們的問題
[00:15:06.160 --> 00:15:07.720]  覺得很羞愧
[00:15:07.720 --> 00:15:11.560]  而且在場的有其他人士見到這個情況
[00:15:11.560 --> 00:15:16.200]  有幾個民間的團體和宗教的權威人士
[00:15:16.200 --> 00:15:19.960]  他們都說基督徒應該有宗教自由
[00:15:19.960 --> 00:15:22.400]  都不贊成他們這樣做
[00:15:22.400 --> 00:15:24.400]  面對一個這樣的逼迫
[00:15:24.400 --> 00:15:27.080]  是他們熱切的祈禱
[00:15:27.080 --> 00:15:29.440]  上帝應允許他們的祈禱
[00:15:29.440 --> 00:15:33.680]  改變整個的局面
[00:15:33.680 --> 00:15:36.560]  我兩個的孩子
[00:15:36.560 --> 00:15:38.800]  現在已經是青年人
[00:15:38.800 --> 00:15:42.120]  但我很記得他們在小時候的祈禱裡面
[00:15:42.120 --> 00:15:44.080]  他們都問一個問題
[00:15:44.080 --> 00:15:48.080]  到了某個階段就會輪流問一個問題
[00:15:48.080 --> 00:15:49.600]  姐姐問完
[00:15:49.600 --> 00:15:51.800]  幾年之後弟弟在床邊祈禱
[00:15:51.800 --> 00:15:52.720]  也是這樣問的
[00:15:52.720 --> 00:15:54.200]  問什麼問題呢?
[00:15:54.200 --> 00:15:59.080]  「我們今晚這麼多小朋友一起祈禱」
[00:15:59.080 --> 00:16:01.240]  「天父聽不聽得完呢?」
[00:16:01.240 --> 00:16:03.640]  「答不答得完呢?」
[00:16:03.640 --> 00:16:04.160]  很有趣的
[00:16:04.160 --> 00:16:06.840]  這些朋友差不多長大了就會懂得問這個問題
[00:16:06.840 --> 00:16:08.320]  我都是回答他同一個問題
[00:16:08.320 --> 00:16:09.440]  同一個答法
[00:16:09.440 --> 00:16:11.640]  「怎麼回不來?」
[00:16:11.640 --> 00:16:13.520]  「整個世界這麼大」
[00:16:13.520 --> 00:16:16.080]  「這麼精細這麼複雜這麼豐富」
[00:16:16.080 --> 00:16:19.240]  「是祂做的 本來沒有的」
[00:16:19.240 --> 00:16:21.560]  「什麼都是祂做出來的」
[00:16:21.560 --> 00:16:23.360]  「怎麼會不行呢?」
[00:16:23.360 --> 00:16:24.640]  他們不單聽得到
[00:16:24.640 --> 00:16:28.280]  還可以逐個回應
[00:16:28.280 --> 00:16:29.240]  所以我鼓勵他們
[00:16:29.240 --> 00:16:31.120]  不單可以為自己祈禱
[00:16:31.120 --> 00:16:32.880]  還可以為家人祈禱
[00:16:32.880 --> 00:16:34.200]  為同學祈禱
[00:16:34.200 --> 00:16:37.080]  也可以為世界祈禱
[00:16:37.080 --> 00:16:37.800]  後來我發現
[00:16:37.800 --> 00:16:40.120]  為整個世界祈禱都可以
[00:16:40.120 --> 00:16:42.440]  當然沒有問題
[00:16:42.440 --> 00:16:44.640]  沒錯 其實我們每一個同單子
[00:16:44.640 --> 00:16:45.520]  可以透過祈禱
[00:16:45.520 --> 00:16:48.400]  經歷到上帝給我們的奇蹟
[00:16:48.400 --> 00:16:51.480]  我們都可以為這個世界去祈禱
[00:16:51.480 --> 00:16:54.680]  可以有份去改變整個世界
[00:16:54.680 --> 00:16:56.040]  上帝在整個世界當中
[00:16:56.040 --> 00:16:59.880]  常常的工作施展祂的權能
[00:16:59.880 --> 00:17:01.040]  只要我們祈禱
[00:17:01.040 --> 00:17:02.640]  我們作為祂的兒女
[00:17:02.640 --> 00:17:06.200]  我們就可以參與祂的工作
[00:17:06.200 --> 00:17:07.560]  神所做的事情
[00:17:07.560 --> 00:17:09.240]  祂都做偉大的事情
[00:17:09.240 --> 00:17:12.560]  我們可以有份
[00:17:12.560 --> 00:17:13.560]  如果你是做家長
[00:17:13.560 --> 00:17:15.680]  你常常都可能會見到
[00:17:15.680 --> 00:17:17.120]  到學期尾的時候
[00:17:17.120 --> 00:17:19.280]  很多時候學校就會登出
[00:17:19.280 --> 00:17:21.080]  哪位同學參與過什麼
