
[00:00:00.000 --> 00:00:04.000]  在我們的廣東話裏面
[00:04:34.000 --> 00:04:36.000]  我們的信仰月神其實是沒有什麼
[00:04:36.000 --> 00:04:37.000]  我們都知道
[00:04:37.000 --> 00:04:38.000]  我們又沒有讀經
[00:04:38.000 --> 00:04:40.000]  又沒有祈禱
[00:04:40.000 --> 00:04:42.000]  我們都是有私侍奉
[00:04:42.000 --> 00:04:43.000]  不過都很仁慧
[00:04:43.000 --> 00:04:45.000]  回來做下盡下責任
[00:04:45.000 --> 00:04:46.000]  但是真的不是
[00:04:46.000 --> 00:04:47.000]  裏面有很多喜樂
[00:04:47.000 --> 00:04:50.000]  覺得是侍奉那位永生的上帝
[00:04:50.000 --> 00:04:52.000]  很多時候我們參加聚會
[00:04:52.000 --> 00:04:55.000]  都是離下坐下
[00:04:55.000 --> 00:04:57.000]  可能這個都是反映我們
[00:04:57.000 --> 00:05:01.000]  在一個忙言和死亡的狀態
[00:05:01.000 --> 00:05:02.000]  但是我們不是的
[00:05:02.000 --> 00:05:05.000]  我們初信主的時候不是這樣的
[00:05:05.000 --> 00:05:06.000]  很積極很熱心
[00:05:06.000 --> 00:05:07.000]  很多東西靈脩
[00:05:07.000 --> 00:05:09.000]  很喜歡親近主
[00:05:09.000 --> 00:05:10.000]  又經歷神許很多的
[00:05:10.000 --> 00:05:12.000]  看見神的作爲
[00:05:12.000 --> 00:05:14.000]  不過現在漸漸沒有了
[00:05:14.000 --> 00:05:15.000]  弟兄姊妹
[00:05:15.000 --> 00:05:19.000]  很多時候我們真的面對這種挑戰
[00:05:19.000 --> 00:05:21.000]  這種情況
[00:05:21.000 --> 00:05:23.000]  靈命越來越低落
[00:05:23.000 --> 00:05:24.000]  佛力
[00:05:24.000 --> 00:05:29.000]  不過我們都繼續走這條基督徒的道路
[00:05:29.000 --> 00:05:32.000]  這個我相信不是一個美好的狀態
[00:05:32.000 --> 00:05:35.000]  我們需要去突破
[00:05:35.000 --> 00:05:39.000]  我們需要的要重新的得力
[00:05:39.000 --> 00:05:42.000]  我們需要的是要展翅上騰
[00:05:42.000 --> 00:05:46.000]  我們需要的是和神建立一個美好的關係
[00:05:46.000 --> 00:05:48.000]  我們需要的是所做的事
[00:05:48.000 --> 00:05:50.000]  是按着神的心意去做
[00:05:50.000 --> 00:05:52.000]  我們不是隨便打空拳
[00:05:52.000 --> 00:05:54.000]  是真的有神的美意
[00:05:54.000 --> 00:05:56.000]  我們和人交往的時候
[00:05:56.000 --> 00:05:59.000]  被人覺得我們的生命是不同的
[00:05:59.000 --> 00:06:01.000]  因爲有主的靈
[00:06:01.000 --> 00:06:02.000]  主的生命在我裏面
[00:06:02.000 --> 00:06:04.000]  因爲我和神很美好
[00:06:04.000 --> 00:06:06.000]  這個就是那種重新的得力
[00:06:06.000 --> 00:06:10.000]  展翅上騰的美好基督徒的生命
[00:06:10.000 --> 00:06:14.000]  我們不希望因着特別忙碌的緣故
[00:06:14.000 --> 00:06:17.000]  一路將我們推下去
[00:06:17.000 --> 00:06:20.000]  由忘記開始去到忘言
[00:06:20.000 --> 00:06:23.000]  甚至去到奄奄一息
[00:06:23.000 --> 00:06:27.000]  只是很表面上的一種基督徒的生活意義
[00:06:27.000 --> 00:06:28.000]  這是不理想的
[00:06:28.000 --> 00:06:29.000]  所以弟兄姊妹
[00:06:29.000 --> 00:06:31.000]  讓我們在這方面去思想一下
[00:06:31.000 --> 00:06:33.000]  我是不是一些這樣的狀況
[00:06:33.000 --> 00:06:35.000]  或者開始傾向這種狀況
[00:06:35.000 --> 00:06:37.000]  我有沒有見到一些弟兄姊妹
[00:06:37.000 --> 00:06:39.000]  又是這樣的情況
[00:06:39.000 --> 00:06:41.000]  又或者再一次去思想
[00:06:41.000 --> 00:06:43.000]  我們的教會大爲來說
[00:06:43.000 --> 00:06:45.000]  是不是一種這樣的情況
[00:06:45.000 --> 00:06:47.000]  如果是這樣
[00:06:47.000 --> 00:06:50.000]  那就真的很麻煩
[00:06:50.000 --> 00:06:53.000]  但是我們真的在面對着這個挑戰
[00:06:53.000 --> 00:06:54.000]  是會的
[00:06:54.000 --> 00:06:58.000]  所以求神幫助我們去學習一個很重要的功課
[00:06:58.000 --> 00:07:00.000]  能夠享受這個美好的福分
[00:07:00.000 --> 00:07:02.000]  是什麼樣的福分呢
[00:07:02.000 --> 00:07:07.000]  就是能夠在神的面前能夠重新得力
[00:07:07.000 --> 00:07:09.000]  展翅上騰
[00:07:09.000 --> 00:07:11.000]  好像鷹
[00:07:11.000 --> 00:07:12.000]  展翅上騰
[00:07:12.000 --> 00:07:13.000]  是充滿力量
[00:07:13.000 --> 00:07:17.000]  充滿了光彩和美妙的
[00:07:17.000 --> 00:07:21.000]  讓我們都透過神的話語去學習這個功課
[00:07:21.000 --> 00:07:23.000]  剛纔我們所讀的經文
[00:07:23.000 --> 00:07:28.000]  是以塞亞書的第四十章二十七到三十一節
[00:07:28.000 --> 00:07:31.000]  我相信在這裏就可以給我們一些的啓發
[00:07:31.000 --> 00:07:36.000]  特別當我們思考靈命能夠再一次得力
[00:07:36.000 --> 00:07:40.000]  火熱起來再一次恢復起初愛主的心
[00:07:40.000 --> 00:07:43.000]  這件事是很需要我們去努力去學習
[00:07:43.000 --> 00:07:48.000]  而我相信以塞亞所寫的這一段經文
[00:07:48.000 --> 00:07:52.000]  是可以給我們有一些的指引和啓發
[00:07:52.000 --> 00:07:55.000]  剛纔我們已經讀了這一段經文
[00:07:55.000 --> 00:08:01.000]  這段經文就是以塞亞寫給當時的以色列人
[00:08:01.000 --> 00:08:03.000]  在這段經文裏面
[00:08:03.000 --> 00:08:05.000]  我們可以說
[00:08:05.000 --> 00:08:11.000]  看得到以色列人是陷在一種很低落迷茫的情況當中
[00:08:11.000 --> 00:08:12.000]  爲什麼會這樣說呢
[00:08:12.000 --> 00:08:13.000]  因爲如果不是
[00:08:13.000 --> 00:08:17.000]  以塞亞是不會寫這番話去勸勉他們
[00:08:17.000 --> 00:08:19.000]  又要讓他們能夠重新得力
[00:08:19.000 --> 00:08:21.000]  好像鷹展翅上騰
[00:08:21.000 --> 00:08:22.000]  他這樣說給他們聽
[00:08:22.000 --> 00:08:26.000]  很明顯就是他們不是在這種狀態的裏面
[00:08:26.000 --> 00:08:28.000]  所以神就感動他
[00:08:28.000 --> 00:08:32.000]  向這些以色列人來說出這些話
[00:08:32.000 --> 00:08:34.000]  給他們一些提醒
[00:08:34.000 --> 00:08:37.000]  所以今天當我們都感覺到自己
[00:08:37.000 --> 00:08:40.000]  有類似這樣的狀況的時候
[00:08:40.000 --> 00:08:44.000]  我們就需要在這段經文裏面去學習功課
[00:08:44.000 --> 00:08:46.000]  但是當我們去面對這段經文的時候
[00:08:46.000 --> 00:08:49.000]  我們首先第一件事是要想什麼呢
[00:08:49.000 --> 00:08:52.000]  不要這麼快就想怎麼得力
[00:08:52.000 --> 00:08:54.000]  沒這麼快想的
[00:08:54.000 --> 00:08:56.000]  我們應該要先問一個很重要的問題
[00:08:56.000 --> 00:08:57.000]  什麼問題呢
[00:08:57.000 --> 00:08:59.000]  問題就是
[00:08:59.000 --> 00:09:02.000]  爲什麼當時的以色列人這個羣體
[00:09:02.000 --> 00:09:04.000]  這麼乏力呢
[00:09:04.000 --> 00:09:06.000]  是不是
[00:09:06.000 --> 00:09:08.000]  以塞亞又要說一些東西給他們聽
[00:09:08.000 --> 00:09:09.000]  神很有能力
[00:09:09.000 --> 00:09:10.000]  很大能的
[00:09:10.000 --> 00:09:14.000]  怎麼怎麼又創天造地
[00:09:14.000 --> 00:09:16.000]  然後說你這樣就可以重新得力了
[00:09:16.000 --> 00:09:18.000]  爲什麼
[00:09:18.000 --> 00:09:19.000]  以塞亞要這麼說
[00:09:19.000 --> 00:09:21.000]  因爲他面對的是一個乏力的羣體
[00:09:21.000 --> 00:09:22.000]  我們就問
[00:09:22.000 --> 00:09:24.000]  爲什麼當時的以色列人
[00:09:24.000 --> 00:09:27.000]  就陷在一個乏力的狀態裏面呢
[00:09:27.000 --> 00:09:31.000]  我們在經文裏面有沒有看到呢
[00:09:31.000 --> 00:09:34.000]  當我們思想的時候我發現是有的
[00:09:34.000 --> 00:09:37.000]  讓我們看到有些原因是
[00:09:37.000 --> 00:09:40.000]  導致這羣以色列人
[00:09:40.000 --> 00:09:42.000]  靈明低落乏力
[00:09:42.000 --> 00:09:43.000]  是什麼因素呢
[00:09:43.000 --> 00:09:44.000]  很簡單
[00:09:44.000 --> 00:09:46.000]  那個因素就是
[00:09:46.000 --> 00:09:48.000]  不信
[00:09:48.000 --> 00:09:50.000]  和疑惑
[00:09:50.000 --> 00:09:52.000]  我們對神的不信和疑惑
[00:09:52.000 --> 00:09:54.000]  是帶下來一種
[00:09:54.000 --> 00:09:56.000]  靈明的低落
[00:09:56.000 --> 00:09:58.000]  爲什麼我會這麼說呢
[00:09:58.000 --> 00:09:59.000]  大家都有留意到
[00:09:59.000 --> 00:10:00.000]  開始的時候這句話是什麼呢
[00:10:00.000 --> 00:10:01.000]  雅各
[00:10:01.000 --> 00:10:03.000]  雅各是指着以色列這個羣體
[00:10:03.000 --> 00:10:08.000]  你爲何說我的道路向耶和華隱藏
[00:10:08.000 --> 00:10:11.000]  爲什麼我不是很明白上帝在做什麼
[00:10:11.000 --> 00:10:13.000]  我的道路好像是看不清的
[00:10:13.000 --> 00:10:17.000]  他們開始有些埋怨對神
[00:10:17.000 --> 00:10:18.000]  以色列啊你爲何言
[00:10:18.000 --> 00:10:22.000]  我的冤屈神並不查問
[00:10:22.000 --> 00:10:24.000]  我們有很多冤屈的神
[00:10:24.000 --> 00:10:26.000]  爲什麼你不查問呢
[00:10:26.000 --> 00:10:27.000]  你想想是吧
[00:10:27.000 --> 00:10:28.000]  所以雅各
[00:10:28.000 --> 00:10:29.000]  這個
[00:10:29.000 --> 00:10:30.000]  以塞雅就說
[00:10:30.000 --> 00:10:31.000]  爲什麼你們這麼說
[00:10:31.000 --> 00:10:32.000]  爲什麼你們這麼說
[00:10:32.000 --> 00:10:33.000]  他們就是這麼說
[00:10:33.000 --> 00:10:35.000]  但是當他們就是這麼說的時候
[00:10:35.000 --> 00:10:37.000]  正是反映這羣以色列人
[00:10:37.000 --> 00:10:39.000]  對神有很多的疑惑
[00:10:39.000 --> 00:10:41.000]  有很多的不信
[00:10:41.000 --> 00:10:44.000]  有很多的埋怨
[00:10:44.000 --> 00:10:45.000]  當你這麼說的時候
[00:10:45.000 --> 00:10:46.000]  當你的心態是這樣的時候
[00:10:46.000 --> 00:10:48.000]  你的靈明就開始低落了
[00:10:48.000 --> 00:10:50.000]  因爲當我們有這樣的埋怨
[00:10:50.000 --> 00:10:52.000]  這樣的疑惑的心態
[00:10:52.000 --> 00:10:53.000]  不信的心態的時候
[00:10:53.000 --> 00:10:55.000]  我們是不會親近神的
[00:10:55.000 --> 00:10:56.000]  就算面對神
[00:10:56.000 --> 00:10:59.000]  我們都是很保留自己的
[00:10:59.000 --> 00:11:00.000]  我們就靠自己
[00:11:00.000 --> 00:11:02.000]  我們就在想很多東西
[00:11:02.000 --> 00:11:05.000]  所以他們就有這樣的聲音出來
[00:11:05.000 --> 00:11:08.000]  因爲當他們面對國家的破亡
[00:11:08.000 --> 00:11:11.000]  被擄了 在那裏生活了
[00:11:11.000 --> 00:11:13.000]  爲什麼我們民族的道路這麼慘呢
[00:11:13.000 --> 00:11:14.000]  他們不會反省自己
[00:11:14.000 --> 00:11:16.000]  什麼原因導致這樣
[00:11:16.000 --> 00:11:18.000]  罪惡 不信
[00:11:18.000 --> 00:11:19.000]  而反而去問神
[00:11:19.000 --> 00:11:21.000]  爲什麼這麼隱藏的
[00:11:21.000 --> 00:11:23.000]  爲什麼我的冤屈你不伸冤
[00:11:23.000 --> 00:11:26.000]  還要興起那些人來攻打我們
[00:11:26.000 --> 00:11:29.000]  你會發現那種很硬的心腸
[00:11:29.000 --> 00:11:31.000]  很對立的心腸去問神
[00:11:31.000 --> 00:11:33.000]  當我們原來是這樣的時候
[00:11:33.000 --> 00:11:36.000]  我們的生命就不會豐盛
[00:11:36.000 --> 00:11:40.000]  因爲我們開始和神有隔離
[00:11:40.000 --> 00:11:42.000]  當和神有隔離的時候
[00:11:42.000 --> 00:11:43.000]  我們一定不會火熱
[00:11:43.000 --> 00:11:46.000]  我們一定不會再有對神的愛
[00:11:46.000 --> 00:11:48.000]  我們會靠的是自己
[00:11:48.000 --> 00:11:49.000]  所以在這裏
[00:11:49.000 --> 00:11:53.000]  我們需要很小心地去處理一個問題
[00:11:53.000 --> 00:11:57.000]  原來我們很想重新得力的時候
[00:11:57.000 --> 00:11:58.000]  展至上騰的時候
[00:11:58.000 --> 00:12:01.000]  第一樣東西我們需要問自己
[00:12:01.000 --> 00:12:05.000]  我是不是真的相信主呢
[00:12:05.000 --> 00:12:06.000]  信靠祂呢
[00:12:06.000 --> 00:12:08.000]  我有沒有對祂在我人生路上
[00:12:08.000 --> 00:12:09.000]  做過一些事
[00:12:09.000 --> 00:12:10.000]  經歷過一些事
[00:12:10.000 --> 00:12:11.000]  我對祂有很多疑惑
[00:12:11.000 --> 00:12:12.000]  很多不信呢
[00:12:12.000 --> 00:12:14.000]  如果有的時候
[00:12:14.000 --> 00:12:16.000]  難怪我們慢慢走着走着
[00:12:16.000 --> 00:12:17.000]  就從神開始疏離
[00:12:17.000 --> 00:12:20.000]  我們的生命也都沒什麼力量
[00:12:20.000 --> 00:12:22.000]  這個很重要
[00:12:22.000 --> 00:12:24.000]  但是
[00:12:24.000 --> 00:12:27.000]  以蔡雅知道這個不是那麼重要
[00:12:27.000 --> 00:12:28.000]  不是那麼好的
[00:12:28.000 --> 00:12:31.000]  所以跟着她就要去回答他們
[00:12:31.000 --> 00:12:33.000]  回答他們就說
[00:12:33.000 --> 00:12:38.000]  其實問題不是出在神的身上
[00:12:38.000 --> 00:12:41.000]  其實問題是出在你們的身上
[00:12:41.000 --> 00:12:43.000]  神怎麼會不可以加你力量
[00:12:43.000 --> 00:12:45.000]  不可以來祝福你呢
[00:12:45.000 --> 00:12:48.000]  所以跟着她就在描述的時候就說
[00:12:48.000 --> 00:12:49.000]  你豈不曾聽見
[00:12:49.000 --> 00:12:50.000]  知道嗎
[00:12:50.000 --> 00:12:51.000]  你不曾聽見嗎
[00:12:51.000 --> 00:12:52.000]  永在的神耶和華
[00:12:52.000 --> 00:12:53.000]  創造地的主
[00:12:53.000 --> 00:12:54.000]  必不疲乏
[00:12:54.000 --> 00:12:56.000]  也不困厥
[00:12:56.000 --> 00:12:59.000]  祂的智慧無法猜度
[00:12:59.000 --> 00:13:02.000]  在描述神是一位什麼神
[00:13:02.000 --> 00:13:04.000]  在描述神是一位永在的神
[00:13:04.000 --> 00:13:07.000]  意思就是神是掌管着時間的
[00:13:07.000 --> 00:13:09.000]  永在
[00:13:09.000 --> 00:13:10.000]  又告訴我們
[00:13:10.000 --> 00:13:12.000]  祂是創造地的主
[00:13:12.000 --> 00:13:15.000]  是一個空間的意思
[00:13:15.000 --> 00:13:17.000]  空間創造地的主
[00:13:17.000 --> 00:13:20.000]  時間在祂的掌管裏面永恆
[00:13:20.000 --> 00:13:21.000]  空間
[00:13:21.000 --> 00:13:23.000]  多大的空間都是祂所創造
[00:13:23.000 --> 00:13:25.000]  而且祂是不疲乏不困厥
[00:13:25.000 --> 00:13:26.000]  充滿了能力
[00:13:26.000 --> 00:13:29.000]  而且祂的智慧無法猜度
[00:13:29.000 --> 00:13:31.000]  充滿了智慧又有能力
[00:13:31.000 --> 00:13:33.000]  又有空間的掌管
[00:13:33.000 --> 00:13:35.000]  又有時間的掌管
[00:13:35.000 --> 00:13:38.000]  這位神怎麼會不能處理力量
[00:13:38.000 --> 00:13:40.000]  祂不知道自己在做什麼
[00:13:40.000 --> 00:13:41.000]  還有人說
[00:13:41.000 --> 00:13:42.000]  神爲什麼隱藏
[00:13:42.000 --> 00:13:44.000]  又說神不信願
[00:13:44.000 --> 00:13:46.000]  當然是神有自己的計劃
[00:13:46.000 --> 00:13:47.000]  神不是幫不了祂
[00:13:47.000 --> 00:13:50.000]  而是祂自己那種不信和疑惑
[00:13:50.000 --> 00:13:54.000]  所以就一直陷入一種低落的狀況裏面
[00:13:54.000 --> 00:13:55.000]  所以
[00:13:55.000 --> 00:13:56.000]  兄弟姐妹
[00:13:56.000 --> 00:13:58.000]  讓我們先去學習這個功課
[00:13:58.000 --> 00:13:59.000]  反省一下
[00:13:59.000 --> 00:14:01.000]  當我們硬是覺得
[00:14:01.000 --> 00:14:03.000]  靈明不得活潑
[00:14:03.000 --> 00:14:05.000]  我們硬是好像沒什麼力量
[00:14:05.000 --> 00:14:06.000]  低落
[00:14:06.000 --> 00:14:08.000]  慢慢那幾個忙字就走向
[00:14:08.000 --> 00:14:10.000]  右手邊那第四五個
[00:14:10.000 --> 00:14:13.000]  而不是在第一第二個階段
[00:14:13.000 --> 00:14:16.000]  充滿了光芒
[00:14:16.000 --> 00:14:18.000]  主耶穌是一個最好的版
[00:14:18.000 --> 00:14:20.000]  永遠是在第一第二
[00:14:20.000 --> 00:14:21.000]  祂是很忙碌
[00:14:21.000 --> 00:14:22.000]  忙到很交關
[00:14:22.000 --> 00:14:24.000]  連喫飯的時間都沒有
[00:14:24.000 --> 00:14:27.000]  不過祂仍然生命充滿了光芒
[00:14:27.000 --> 00:14:28.000]  對不對
[00:14:28.000 --> 00:14:29.000]  永遠在第一第二
[00:14:29.000 --> 00:14:30.000]  但是我們開始
[00:14:30.000 --> 00:14:31.000]  受不到那種衝擊底下
[00:14:31.000 --> 00:14:33.000]  我們就開始忘記東西
[00:14:33.000 --> 00:14:34.000]  我們開始忘言
[00:14:34.000 --> 00:14:38.000]  最後我們靈明就很低落
[00:14:38.000 --> 00:14:39.000]  但是原因是什麼呢
[00:14:39.000 --> 00:14:41.000]  原因很可能是我們的不信
[00:14:41.000 --> 00:14:42.000]  我們的疑惑
[00:14:42.000 --> 00:14:44.000]  我們開始和神有一種距離
[00:14:44.000 --> 00:14:45.000]  不是神幫不了我們
[00:14:45.000 --> 00:14:47.000]  不是神不想親近我們
[00:14:47.000 --> 00:14:49.000]  而是我們在裏面想了太多
[00:14:49.000 --> 00:14:51.000]  沒有回到神那邊
[00:14:51.000 --> 00:14:54.000]  所以難怪我們得不到力量
[00:14:54.000 --> 00:14:55.000]  不能夠重新得力
[00:14:55.000 --> 00:14:57.000]  站起來充滿熱誠
[00:14:57.000 --> 00:14:59.000]  好像初順主一樣
[00:14:59.000 --> 00:15:01.000]  繼續熱誠地去侍奉着
[00:15:01.000 --> 00:15:02.000]  這個很重要
[00:15:02.000 --> 00:15:03.000]  好了
[00:15:03.000 --> 00:15:06.000]  以色列就點出了這個問題
[00:15:06.000 --> 00:15:07.000]  但是讓我們都知道
[00:15:07.000 --> 00:15:09.000]  這個不是最後解決
[00:15:09.000 --> 00:15:10.000]  正如我們看醫生
[00:15:10.000 --> 00:15:12.000]  不只是說你有什麼毛病
[00:15:12.000 --> 00:15:13.000]  OK那就看完了
[00:15:13.000 --> 00:15:14.000]  那是不行的
[00:15:14.000 --> 00:15:16.000]  所以當他點出了這個問題之後
[00:15:16.000 --> 00:15:18.000]  接着他就要提出一些
[00:15:18.000 --> 00:15:20.000]  對症下藥
[00:15:20.000 --> 00:15:21.000]  要告訴這幫以色列人
[00:15:21.000 --> 00:15:23.000]  你怎麼可以重新得力
[00:15:23.000 --> 00:15:24.000]  展翅上騰呢
[00:15:24.000 --> 00:15:25.000]  他講出一些祕訣也好
[00:15:25.000 --> 00:15:26.000]  要缺也好
[00:15:26.000 --> 00:15:28.000]  一些原則也好
[00:15:28.000 --> 00:15:30.000]  然後他接着就說
[00:15:30.000 --> 00:15:32.000]  接着我們看到的是什麼呢
[00:15:32.000 --> 00:15:33.000]  接着他看到
[00:15:33.000 --> 00:15:35.000]  就是他要告訴他們
[00:15:35.000 --> 00:15:37.000]  你們如果想重新得力
[00:15:37.000 --> 00:15:38.000]  有些什麼要做呢
[00:15:38.000 --> 00:15:40.000]  在這裏他告訴我們
[00:15:40.000 --> 00:15:41.000]  他說
[00:15:41.000 --> 00:15:44.000]  疲乏的他次能力
[00:15:44.000 --> 00:15:50.000]  軟弱的他家力量
[00:15:50.000 --> 00:15:53.000]  這裏很重要
[00:15:53.000 --> 00:15:56.000]  他們乏力無助
[00:15:56.000 --> 00:15:59.000]  當然他們的不信疑惑是引導的
[00:15:59.000 --> 00:16:01.000]  但是要改變這些東西的時候
[00:16:01.000 --> 00:16:03.000]  需要學習一個什麼功課呢
[00:16:03.000 --> 00:16:06.000]  是要回到神的裏面
[00:16:06.000 --> 00:16:07.000]  有沒有留意到這句經文說
[00:16:07.000 --> 00:16:10.000]  是說到他次能力
[00:16:10.000 --> 00:16:14.000]  是說到他家力量
[00:16:14.000 --> 00:16:18.000]  他大家知道是指着神
