
[00:00:00.000 --> 00:00:01.480]  各位頂梓妹
[00:02:25.200 --> 00:02:28.400]  生命是必須要有成長有長進的
[00:02:28.400 --> 00:02:30.720]  所以希望我們每一個的基督徒
[00:02:30.720 --> 00:02:32.600]  無論信主有多少年
[00:02:32.600 --> 00:02:37.440]  讓我們都是追求一個成長的生命
[00:02:37.440 --> 00:02:41.200]  而今天和兩個星期後的題目
[00:02:41.200 --> 00:02:46.160]  我們會集中在上向與神的關係
[00:02:46.160 --> 00:02:48.560]  今天大家看到那個題目
[00:02:48.560 --> 00:02:51.280]  上向的層面其中一個很重要的
[00:02:51.280 --> 00:02:56.320]  就是我們需要操練安靜
[00:02:56.320 --> 00:03:00.320]  安靜的意思就是我們安靜在神的面前
[00:03:00.320 --> 00:03:05.480]  我們去創造一個與神獨對的空間
[00:03:05.480 --> 00:03:06.720]  我們和神
[00:03:06.720 --> 00:03:08.280]  神和我們一起
[00:03:08.280 --> 00:03:10.200]  是一個這樣的層面
[00:03:10.200 --> 00:03:13.520]  這是一個很重要的層面
[00:03:13.520 --> 00:03:14.960]  然後兩個星期後
[00:03:14.960 --> 00:03:19.360]  我們會去學習的禱告、讀經
[00:03:19.360 --> 00:03:21.080]  透過禱告、讀經
[00:03:21.080 --> 00:03:24.400]  也是在建立我們與神的關係
[00:03:24.400 --> 00:03:28.120]  讓我們回到這些很耳熟能詳的操練
[00:03:28.120 --> 00:03:32.480]  但是很可能是我們忽略了的操練
[00:03:32.480 --> 00:03:34.880]  這個也是值得我們去反思
[00:03:34.880 --> 00:03:40.040]  很多時候我都稱這種安靜、讀經、禱告這些操練
[00:03:40.040 --> 00:03:43.040]  我稱它為基本功
[00:03:43.040 --> 00:03:46.840]  或者說屬靈的基本功
[00:03:46.840 --> 00:03:48.840]  很基本的功夫而已
[00:03:48.840 --> 00:03:50.680]  也是因為很基本
[00:03:50.680 --> 00:03:52.880]  也因為我們信了主沒多久
[00:03:52.880 --> 00:03:54.840]  都已經聽到人說這些了
[00:03:54.840 --> 00:03:57.960]  慢慢有時候太耳熟能詳
[00:03:57.960 --> 00:04:00.800]  我們反而忽略了基本功
[00:04:00.800 --> 00:04:02.160]  以為覺得可以了
[00:04:02.160 --> 00:04:02.840]  我們懂的了
[00:04:02.840 --> 00:04:04.600]  我們都差不多了
[00:04:04.600 --> 00:04:09.400]  很多時候我們就在這裡有所失落
[00:04:09.400 --> 00:04:10.760]  所以求主幫助我們
[00:04:10.760 --> 00:04:13.240]  能夠在這方面上向的層面
[00:04:13.240 --> 00:04:14.880]  再一次抓緊
[00:04:14.880 --> 00:04:17.680]  再一次回到基本功裡面
[00:04:17.680 --> 00:04:19.960]  再一次在基本功裡面
[00:04:19.960 --> 00:04:21.000]  繼續的突破
[00:04:21.000 --> 00:04:22.160]  繼續的成長
[00:04:22.160 --> 00:04:24.640]  繼續的與神一起
[00:04:24.640 --> 00:04:28.520]  這個就是很重要的事
[00:04:28.520 --> 00:04:30.160]  我很喜歡運動
[00:04:30.160 --> 00:04:32.080]  所以雖然我現在沒什麼運動
[00:04:32.080 --> 00:04:34.480]  大家看到我的身形都知道
[00:04:34.480 --> 00:04:37.840]  但是我也很留意一些運動的消息
[00:04:37.840 --> 00:04:40.960]  我不知道大家有沒有留意到
[00:04:40.960 --> 00:04:43.160]  國家的體操隊
[00:04:43.160 --> 00:04:45.640]  國家的跳水隊
[00:04:45.640 --> 00:04:47.400]  常常是名列前茅
[00:04:47.400 --> 00:04:50.280]  在世界級的
[00:04:50.280 --> 00:04:53.320]  很多時候都有很優秀的表現
[00:04:53.320 --> 00:04:55.040]  很多時候都拿金牌
[00:04:55.040 --> 00:04:57.080]  拿冠軍的
[00:04:57.080 --> 00:04:58.600]  為什麼跳水運動員
[00:04:58.600 --> 00:05:00.600]  為什麼體操運動員
[00:05:00.600 --> 00:05:05.840]  常常都可以一代一代保持一個這麼高的水平
[00:05:05.840 --> 00:05:06.360]  弟兄姊妹
[00:05:06.360 --> 00:05:07.600]  如果我沒有了解錯
[00:05:07.600 --> 00:05:10.960]  其中一個原因
[00:05:10.960 --> 00:05:13.240]  就是因為很多的運動員
[00:05:13.240 --> 00:05:16.080]  原來他們的基本功
[00:05:16.080 --> 00:05:17.640]  都是很好的
[00:05:17.640 --> 00:05:20.240]  從小就穩打穩紮
[00:05:20.240 --> 00:05:21.480]  操練又操練
[00:05:21.480 --> 00:05:22.720]  操練又操練
[00:05:22.720 --> 00:05:24.880]  是有一個很紮實的基本功
[00:05:24.880 --> 00:05:26.680]  所以當他們有很好的基本功的時候
[00:05:26.680 --> 00:05:28.000]  要提升水平
[00:05:28.000 --> 00:05:31.120]  要一些高難度的跳水的姿勢
[00:05:31.120 --> 00:05:32.600]  要怎麼樣他們都做得到
[00:05:32.600 --> 00:05:36.200]  而且可以不斷的保持一個高水平的表現
[00:05:36.200 --> 00:05:37.320]  為什麼
[00:05:37.320 --> 00:05:40.360]  紮實的基本功
[00:05:40.360 --> 00:05:42.600]  所以我們看到一個這麼好的成績
[00:05:42.600 --> 00:05:45.160]  原來背後有原因的
[00:05:45.160 --> 00:05:46.680]  今天我們也要思想一下
[00:05:46.680 --> 00:05:49.200]  我們的基本功又如何呢?
[00:05:49.200 --> 00:05:51.080]  讀經、禱告、安靜
[00:05:51.080 --> 00:05:52.760]  常常都說
[00:05:52.760 --> 00:05:54.280]  是不是好像很沉悶
[00:05:54.280 --> 00:05:55.520]  所以我們都覺得
[00:05:55.520 --> 00:05:56.720]  好像都成功了
[00:05:56.720 --> 00:05:58.400]  但其實不一定
[00:05:58.400 --> 00:05:59.440]  我們是不是在這方面
[00:05:59.440 --> 00:06:01.560]  真的繼續的持守
[00:06:01.560 --> 00:06:02.440]  繼續的努力
[00:06:02.440 --> 00:06:03.680]  繼續的盡心
[00:06:03.680 --> 00:06:05.800]  繼續的穩打穩紮呢?
[00:06:05.800 --> 00:06:07.600]  我們跟神的關係
[00:06:07.600 --> 00:06:09.440]  有沒有透過這些基本功
[00:06:09.440 --> 00:06:11.400]  建立起來呢?
[00:06:11.400 --> 00:06:12.720]  所以很重要的
[00:06:12.720 --> 00:06:13.760]  弟兄姊妹
[00:06:13.760 --> 00:06:15.240]  讓我們都是怎樣
[00:06:15.240 --> 00:06:18.120]  繼續的在這個基本功裡面
[00:06:18.120 --> 00:06:19.440]  來給予彼此的勉勵
[00:06:19.440 --> 00:06:20.640]  來努力
[00:06:20.640 --> 00:06:22.280]  我相信如果我們的靈命
[00:06:22.280 --> 00:06:24.160]  我們跟神的關係好的時候
[00:06:24.160 --> 00:06:27.360]  將來教會有什麼更多的工作
[00:06:27.360 --> 00:06:28.920]  更重的任務
[00:06:28.920 --> 00:06:31.680]  更大的使命擺在我們面前的時候
[00:06:31.680 --> 00:06:33.040]  我們都可以應付
[00:06:33.040 --> 00:06:33.920]  為什麼?
[00:06:33.920 --> 00:06:36.000]  因為每一個弟兄姊妹的基本功
[00:06:36.000 --> 00:06:36.480]  都是好的
[00:06:36.480 --> 00:06:37.880]  很紮實的靈命
[00:06:37.880 --> 00:06:38.840]  生命的時候
[00:06:38.840 --> 00:06:43.000]  就可以為主去承擔起更大的工作
[00:06:43.000 --> 00:06:45.920]  主也都很樂意將更多美好的工作
[00:06:45.920 --> 00:06:47.520]  交給我們
[00:06:47.520 --> 00:06:49.040]  但是問題回到這裡
[00:06:49.040 --> 00:06:50.600]  我們是不是一個
[00:06:50.600 --> 00:06:54.640]  願意多操練基本功的人呢?
[00:06:54.640 --> 00:06:56.520]  我們是不是願意回到
[00:06:56.520 --> 00:06:58.800]  時時都曉得去安靜
[00:06:58.800 --> 00:07:00.800]  時時都曉得去禱告
[00:07:00.800 --> 00:07:03.520]  時時都曉得去讀經呢?
[00:07:03.520 --> 00:07:07.080]  這個就是今天值得我們去思想的事了
[00:07:07.080 --> 00:07:08.640]  今早的訊息
[00:07:08.640 --> 00:07:11.440]  集中在安靜
[00:07:11.440 --> 00:07:12.760]  獨處安靜
[00:07:12.760 --> 00:07:14.240]  我們找一些時間
[00:07:14.240 --> 00:07:15.800]  一些獨特的時空
[00:07:15.800 --> 00:07:18.760]  跟神多一些在一起
[00:07:18.760 --> 00:07:21.760]  這個就是我們操練的所在
[00:07:21.760 --> 00:07:23.600]  這些是我們一些生命裡面
[00:07:23.600 --> 00:07:26.520]  一些稍微停頓的時間
[00:07:26.520 --> 00:07:29.320]  稍微歇息的時間
[00:07:29.320 --> 00:07:33.240]  是需要我們好好地去擺上的
[00:07:33.240 --> 00:07:36.760]  是不會自動波走出來的
[00:07:36.760 --> 00:07:40.080]  因為這個世界是衝著我們向前走
[00:07:40.080 --> 00:07:41.000]  因為活在香港
[00:07:41.000 --> 00:07:43.440]  大家知道生活節奏是很急的
[00:07:43.440 --> 00:07:44.720]  很多時候擺在我們眼前
[00:07:44.720 --> 00:07:46.720]  就是做這樣做那樣
[00:07:46.720 --> 00:07:48.680]  所以我們只有做的時候
[00:07:48.680 --> 00:07:51.840]  我們忽略了的是停頓
[00:07:51.840 --> 00:07:54.960]  找一些時間跟上帝在一起
[00:07:54.960 --> 00:07:56.440]  除了我們主日崇拜回來
[00:07:56.440 --> 00:07:59.240]  一個集體的與神獨對的時候
[00:07:59.240 --> 00:08:02.000]  我們都要找一些個人的
[00:08:02.000 --> 00:08:05.400]  這種安靜的時間
[00:08:05.400 --> 00:08:06.560]  如果我們看聖經
[00:08:06.560 --> 00:08:07.400]  我們看報紙
[00:08:07.400 --> 00:08:08.280]  我們看一本書
[00:08:08.280 --> 00:08:10.520]  如果你發現裡面的文字
[00:08:10.520 --> 00:08:13.760]  中間完全沒有標點符號的時候
[00:08:13.760 --> 00:08:16.120]  大家覺得容易讀嗎?
[00:08:16.120 --> 00:08:17.560]  不容易嗎?
[00:08:17.560 --> 00:08:19.120]  全部都是密麻麻的時候
[00:08:19.120 --> 00:08:20.520]  你不知道怎麼讀
[00:08:20.520 --> 00:08:23.200]  又沒有段落
[00:08:23.200 --> 00:08:25.840]  同樣我們人生都是這樣
[00:08:25.840 --> 00:08:28.120]  如果我們整個人生生活的節奏
[00:08:28.120 --> 00:08:29.200]  工作生活
[00:08:29.200 --> 00:08:32.200]  都是一路動一路動的時候
[00:08:32.200 --> 00:08:34.680]  你發現整個生命就很容易迷茫
[00:08:34.680 --> 00:08:35.960]  很容易混亂
[00:08:35.960 --> 00:08:38.080]  有時候甚至我們不知道做了這麼多
[00:08:38.080 --> 00:08:39.200]  究竟是怎麼樣
[00:08:39.200 --> 00:08:39.960]  為什麼是這樣
[00:08:39.960 --> 00:08:42.360]  究竟上帝在我生命裡面在做什麼
[00:08:42.360 --> 00:08:43.840]  我又為上帝在做什麼
[00:08:43.840 --> 00:08:46.000]  我們都沒有時間去想
[00:08:46.000 --> 00:08:46.920]  去求問
[00:08:46.920 --> 00:08:48.920]  去了解
[00:08:48.920 --> 00:08:52.040]  所以生命是需要有些停頓
[00:08:52.040 --> 00:08:55.440]  有些空間給我們思想
[00:08:55.440 --> 00:08:57.840]  免得我們一路衝一路衝的時候
[00:08:57.840 --> 00:08:59.520]  就好像一些文字
[00:08:59.520 --> 00:09:02.320]  滿佈的是一些文字字句
[00:09:02.320 --> 00:09:04.160]  但是卻是沒有標點符號
[00:09:04.160 --> 00:09:05.640]  沒有停頓
[00:09:05.640 --> 00:09:10.680]  沒有一些分段等等
[00:09:10.680 --> 00:09:12.320]  其實安靜頂智媒
[00:09:12.320 --> 00:09:14.000]  是我們基督教傳統裡面
[00:09:14.000 --> 00:09:15.760]  一個很重要的操練
[00:09:15.760 --> 00:09:18.880]  在基督教的靈修的傳統裡面
[00:09:18.880 --> 00:09:21.160]  都常常強調
[00:09:21.160 --> 00:09:22.200]  作為屬主的人
[00:09:22.200 --> 00:09:23.600]  作為一個門徒
[00:09:23.600 --> 00:09:26.080]  是需要有這種的操練
[00:09:26.080 --> 00:09:27.600]  不過很多時候
[00:09:27.600 --> 00:09:29.720]  我們聽歸聽
[00:09:29.720 --> 00:09:33.680]  卻是缺乏了真正的實踐
[00:09:33.680 --> 00:09:35.600]  所以難怪我們跟神的關係
[00:09:35.600 --> 00:09:36.960]  沒有那麼強的時候
[00:09:36.960 --> 00:09:39.040]  我們的生命就不活得豐富
[00:09:39.040 --> 00:09:40.320]  我們就經歷神不夠多
[00:09:40.320 --> 00:09:42.040]  我們認識神就不更多
[00:09:42.040 --> 00:09:42.800]  結果很多時候
[00:09:42.800 --> 00:09:46.000]  都是憑著我們自己的想法
[00:09:46.000 --> 00:09:47.120]  去做事的時候
[00:09:47.120 --> 00:09:49.840]  我們就很難行在神的心意裡面
[00:09:49.840 --> 00:09:50.880]  個人如是
[00:09:50.880 --> 00:09:53.640]  教會整體都如是
[00:09:53.640 --> 00:09:54.680]  所以回到底
[00:09:54.680 --> 00:09:56.080]  我們都要回到一個
[00:09:56.080 --> 00:09:57.960]  基本功裡面
[00:09:57.960 --> 00:10:00.960]  大家互相勉勵去實踐
[00:10:00.960 --> 00:10:03.480]  去到神的面前去親近神
[00:10:03.480 --> 00:10:06.160]  去領受祂各種的因典、能力
[00:10:06.160 --> 00:10:08.320]  真理、亮光等等等等
[00:10:08.320 --> 00:10:11.360]  這個是需要我們每一個
[00:10:11.360 --> 00:10:13.720]  肯去做才可以的
[00:10:13.720 --> 00:10:14.920]  這個是很重要的
[00:10:14.920 --> 00:10:19.200]  你願不願意操練安靜呢?
[00:10:19.200 --> 00:10:21.960]  你願不願意在我們人生的路上
[00:10:21.960 --> 00:10:25.520]  多一些時間與主獨對
[00:10:25.520 --> 00:10:28.760]  創造一個心中的小曠野
[00:10:28.760 --> 00:10:31.160]  創造心中的聖殿
[00:10:31.160 --> 00:10:34.040]  在我們個人去到神的面前
[00:10:34.040 --> 00:10:38.960]  這個就是一個很重要的問題
[00:10:38.960 --> 00:10:41.800]  在我們廣東話裡面
[00:10:41.800 --> 00:10:44.400]  有五個字那個發音
[00:10:44.400 --> 00:10:46.720]  都是忘字
[00:10:46.720 --> 00:10:49.480]  這個是廣東話才可以的
[00:10:49.480 --> 00:10:53.520]  普通話可能比較難翻譯
[00:10:53.520 --> 00:10:56.280]  有五個發音都是忘字
[00:10:56.280 --> 00:10:59.400]  不過寫法是很不同
[00:10:59.400 --> 00:11:02.320]  大家想像一下
[00:11:02.320 --> 00:11:04.720]  由左至右這樣去想
[00:11:04.720 --> 00:11:06.240]  第一個忘
[00:11:06.240 --> 00:11:10.680]  是光芒的忘
[00:11:10.680 --> 00:11:12.240]  然後第二個忘呢
[00:11:12.240 --> 00:11:15.760]  是忙碌的忙
[00:11:15.760 --> 00:11:17.640]  第三個忘呢
[00:11:17.640 --> 00:11:20.920]  就是忘記的忘
[00:11:20.920 --> 00:11:22.840]  第四個忘呢
[00:11:22.840 --> 00:11:26.040]  就是忘言的忘
[00:11:26.040 --> 00:11:29.320]  第五個忘是什麼呢?
[00:11:29.320 --> 00:11:31.960]  是死亡的亡
[00:11:31.960 --> 00:11:33.400]  由左至右
[00:11:33.400 --> 00:11:36.200]  大家覺不覺得左邊是很好的
[00:11:36.200 --> 00:11:38.080]  一路向右去呢
[00:11:38.080 --> 00:11:41.000]  越來越有點一般了
[00:11:41.000 --> 00:11:42.880]  去到最後呢
[00:11:42.880 --> 00:11:44.360]  死亡
[00:11:44.360 --> 00:11:48.160]  這個都可以用來思想我們的靈情
[00:11:48.160 --> 00:11:52.080]  或者一個生命的狀態去想
[00:11:52.080 --> 00:11:52.800]  我們很喜歡的
[00:11:52.800 --> 00:11:56.320]  我們生命的狀態是充滿了光芒
[00:11:56.320 --> 00:11:59.720]  很有屬靈的氣質、影響力
[00:11:59.720 --> 00:12:00.880]  屬靈的光芒
[00:12:00.880 --> 00:12:04.120]  人們在我們身上真的看見主耶穌
[00:12:04.120 --> 00:12:05.400]  不過大家都要知道
[00:12:05.400 --> 00:12:09.360]  我們人生活在世上都會忙碌的
[00:12:09.360 --> 00:12:11.080]  所以在光芒當中
[00:12:11.080 --> 00:12:13.640]  我們都要忙碌的生活
[00:12:13.640 --> 00:12:15.480]  但是當我們繼續忙碌生活
[00:12:15.480 --> 00:12:17.760]  繼續做很多事情的時候
[00:12:17.760 --> 00:12:19.440]  然後慢慢我們有時候發現
[00:12:19.440 --> 00:12:22.320]  我們很多時候做了失魂魚
[00:12:22.320 --> 00:12:23.560]  因為太忙碌的事情
[00:12:23.560 --> 00:12:24.360]  混淆的時候
[00:12:24.360 --> 00:12:24.920]  我們很多時候
[00:12:24.920 --> 00:12:26.640]  哎呀!這個不記得那個不記得
[00:12:26.640 --> 00:12:27.600]  實在太忙碌
[00:12:27.600 --> 00:12:29.120]  無法掌握一些事情
[00:12:29.120 --> 00:12:31.080]  於是有時候就覺得自己
[00:12:31.080 --> 00:12:32.120]  就是失魂魚
[00:12:32.120 --> 00:12:34.280]  忘記很多事情
[00:12:34.280 --> 00:12:36.080]  如果我們繼續任由它
[00:12:36.080 --> 00:12:37.440]  繼續任由它的時候
[00:12:37.440 --> 00:12:38.160]  慢慢慢慢
[00:12:38.160 --> 00:12:39.800]  我們不只是忘記一些事情
[00:12:39.800 --> 00:12:41.680]  開始生命是怎樣的呢
[00:12:41.680 --> 00:12:43.720]  有些的忘言
[00:12:43.720 --> 00:12:44.920]  開始不知道要做什麼
[00:12:44.920 --> 00:12:45.760]  很迷茫的
[00:12:45.760 --> 00:12:46.600]  即是怎樣呢
[00:12:46.600 --> 00:12:47.400]  每天生活
[00:12:47.400 --> 00:12:48.640]  起居飲食就是這樣
[00:12:48.640 --> 00:12:49.440]  是不是呢
[00:12:49.440 --> 00:12:51.080]  我做的事情是不是很有意義呢
[00:12:51.080 --> 00:12:53.160]  是不是真的在祝福人呢
[00:12:53.160 --> 00:12:55.160]  如果我們繼續不理會的時候
[00:12:55.160 --> 00:12:56.440]  會怎樣呢
[00:12:56.440 --> 00:12:59.320]  去到靈性上的死亡
[00:12:59.320 --> 00:13:00.360]  很平滯
[00:13:00.360 --> 00:13:04.640]  很呆板
[00:13:04.640 --> 00:13:06.480]  中間如果我們不在忙碌那裡
[00:13:06.480 --> 00:13:07.960]  好好地處理
[00:13:07.960 --> 00:13:09.240]  很可能我們的生命
[00:13:09.240 --> 00:13:11.640]  就是不斷向右那裡演繹
[00:13:11.640 --> 00:13:13.720]  走向忘言
[00:13:13.720 --> 00:13:16.520]  走向忘記一些事情
[00:13:16.520 --> 00:13:17.120]  如果我們想想
[00:13:17.120 --> 00:13:19.200]  我們的主耶穌是怎樣呢
[00:13:19.200 --> 00:13:21.600]  你會將主耶穌定位在哪裡呢
[00:13:21.600 --> 00:13:24.120]  在這五個階段
[00:13:24.120 --> 00:13:24.960]  如果你要問我
[00:13:24.960 --> 00:13:27.200]  我就會將祂定位在頭兩個
[00:13:27.200 --> 00:13:28.320]  是不是呢
[00:13:28.320 --> 00:13:31.600]  耶穌基督的生命是充滿了光芒
[00:13:31.600 --> 00:13:33.640]  在聖經裡面看得很清楚的
[00:13:33.640 --> 00:13:34.880]  神的意旨
[00:13:34.880 --> 00:13:36.360]  是很靈性豐富
[00:13:36.360 --> 00:13:38.040]  祝福了很多人
[00:13:38.040 --> 00:13:39.080]  但是我們又想想
[00:13:39.080 --> 00:13:42.320]  耶穌基督忙不忙呢
[00:13:42.320 --> 00:13:44.680]  其實祂也很忙的
[00:13:44.680 --> 00:13:46.920]  忙到連飯也顧不得吃
[00:13:46.920 --> 00:13:49.080]  吃飯的時間也沒有
[00:13:49.080 --> 00:13:50.480]  即是這樣的意思
[00:13:50.480 --> 00:13:52.240]  有很多人去找祂
[00:13:52.240 --> 00:13:54.360]  有很多人祈求祂賜福
[00:13:54.360 --> 00:13:55.680]  教導等等
[00:13:55.680 --> 00:13:58.000]  是很忙碌
[00:13:58.000 --> 00:14:00.440]  但是你會不會耶穌基督
[00:14:00.440 --> 00:14:03.200]  都去到第三、第四、第五呢
[00:14:03.200 --> 00:14:05.760]  應該不會了
[00:14:05.760 --> 00:14:06.880]  仍然在聖經裡面
[00:14:06.880 --> 00:14:08.480]  讓我們看見主耶穌基督
[00:14:08.480 --> 00:14:10.360]  祂的生命是充滿了光芒
[00:14:10.360 --> 00:14:11.640]  雖然祂是很忙碌
[00:14:11.640 --> 00:14:13.000]  但是祂仍然不斷地
[00:14:13.000 --> 00:14:15.280]  保持著一個光芒的生命
[00:14:15.280 --> 00:14:16.840]  一種這樣的美好的狀態
[00:14:16.840 --> 00:14:19.920]  究竟為什麼呢
[00:14:19.920 --> 00:14:21.040]  我相信其中一件事
[00:14:21.040 --> 00:14:22.720]  就是因為祂也很懂得
[00:14:22.720 --> 00:14:26.560]  在忙碌中要找回一些安靜
[00:14:26.560 --> 00:14:29.760]  與父神在一起的時間
[00:14:29.760 --> 00:14:30.920]  所以我們讀聖經的時候
[00:14:30.920 --> 00:14:32.080]  我們要留意到
[00:14:32.080 --> 00:14:33.800]  耶穌基督有很多的描述
[00:14:33.800 --> 00:14:35.680]  不只是說祂的傳福音
[00:14:35.680 --> 00:14:36.800]  說祂的教導
[00:14:36.800 --> 00:14:38.720]  說祂的醫病趕鬼
[00:14:38.720 --> 00:14:39.920]  不只是說這些
[00:14:39.920 --> 00:14:41.800]  有很多時候你說到祂是退下來
[00:14:41.800 --> 00:14:44.040]  去到曠野去祈禱
[00:14:44.040 --> 00:14:46.040]  去到上山禱告
[00:14:46.040 --> 00:14:47.600]  聖經裡面也記載著很多的
[00:14:47.600 --> 00:14:50.160]  耶穌在停頓下來的時候
[00:14:50.160 --> 00:14:53.720]  是操練著安靜與神在一起
[00:14:53.720 --> 00:14:55.720]  所以祂就很明白自己
[00:14:55.720 --> 00:14:58.840]  怎樣走在父神的旨意裡面
[00:14:58.840 --> 00:15:00.600]  祂很多時候都說到祂是
[00:15:00.600 --> 00:15:03.360]  活在上帝的時間裡面
[00:15:03.360 --> 00:15:04.360]  Hour
[00:15:04.360 --> 00:15:05.200]  在這個時間
[00:15:05.200 --> 00:15:06.160]  神要我這樣 我就這樣
[00:15:06.160 --> 00:15:07.680]  神要我這樣 我就這樣
[00:15:07.680 --> 00:15:08.520]  為什麼可以這樣呢
[00:15:08.520 --> 00:15:10.000]  因為祂有很多的時間
[00:15:10.000 --> 00:15:11.800]  都是停頓
[00:15:11.800 --> 00:15:14.640]  細拉詩篇裡面的細拉就是停頓
[00:15:14.640 --> 00:15:16.720]  去與神 父神有美好的交往
[00:15:16.720 --> 00:15:18.120]  知道祂怎樣走
[00:15:18.120 --> 00:15:19.800]  不是人叫祂怎樣走就怎樣走
[00:15:19.800 --> 00:15:22.200]  是上帝叫祂怎樣走就怎樣走
[00:15:22.200 --> 00:15:25.400]  所以祂的靈命是不斷的維持在一個光芒
[00:15:25.400 --> 00:15:27.920]  和都是很忙碌的裡面
[00:15:27.920 --> 00:15:29.960]  但是祂不會忘記事情
[00:15:29.960 --> 00:15:30.760]  不會忘言
[00:15:30.760 --> 00:15:33.480]  更加不會靈性的死亡
[00:15:33.480 --> 00:15:36.240]  所以這裡是很值得我們去思考的
[00:15:36.240 --> 00:15:37.440]  所以弟兄姊妹
[00:15:37.440 --> 00:15:38.400]  我們是門徒
[00:15:38.400 --> 00:15:39.200]  基督的門徒
[00:15:39.200 --> 00:15:43.720]  我們需要是跟隨基督的帶領
[00:15:43.720 --> 00:15:47.680]  學校我們的主那種的帶領
[00:15:47.680 --> 00:15:50.800]  好了 我們看回我們剛才所讀的經文
[00:15:50.800 --> 00:15:53.040]  在這個馬可的第六章
[00:15:53.040 --> 00:15:57.680]  第三十到三十二節
[00:15:57.680 --> 00:15:59.200]  我們看回這些經文
[00:15:59.200 --> 00:16:00.480]  我們就看到
[00:16:00.480 --> 00:16:01.480]  耶穌又怎樣呢
[00:16:01.480 --> 00:16:06.360]  再一次來教導門徒不要只是做事
[00:16:06.360 --> 00:16:08.120]  不要只是動
[00:16:08.120 --> 00:16:10.640]  安靜都很重要
[00:16:10.640 --> 00:16:12.200]  是不是
[00:16:12.200 --> 00:16:15.440]  大家看到那些使徒聚集到耶穌那裡
[00:16:15.440 --> 00:16:18.320]  就將一切所做的事所傳的道告訴他
[00:16:18.320 --> 00:16:20.440]  為什麼突然間聖經這樣記載呢
[00:16:20.440 --> 00:16:23.560]  因為如果我們看回第六章之前的第七節的時候
[00:16:23.560 --> 00:16:26.640]  原來是之前耶穌是差遣過那些使徒
[00:16:26.640 --> 00:16:29.240]  來到兩個兩個出去為祂作供的
[00:16:29.240 --> 00:16:32.000]  甚至是給祂有權柄來制服污鬼的
[00:16:32.000 --> 00:16:34.400]  所以就說到那些門徒受差遣
[00:16:34.400 --> 00:16:35.880]  四處去了為神作供
[00:16:35.880 --> 00:16:38.040]  要動的時候就要拼命動
[00:16:38.040 --> 00:16:41.160]  好了 然後動完之後就來到這裡第三十節
[00:16:41.160 --> 00:16:43.280]  他們開始匯報了
