
[00:00:00.000 --> 00:00:03.760]  三個星期前和大家分享了
[00:01:27.280 --> 00:01:29.880]  一班年青人來帶去講
[00:01:29.880 --> 00:01:31.480]  但是這篇的信息
[00:01:31.480 --> 00:01:34.160]  我就不會放在少年崇拜那裡講
[00:01:34.160 --> 00:01:35.480]  可能如果有些人說
[00:01:35.480 --> 00:01:37.280]  「我已經年老了,我不用聽」
[00:01:37.280 --> 00:01:38.480]  那就很危險
[00:01:38.480 --> 00:01:40.120]  正如《異不鎖書》
[00:01:40.120 --> 00:01:43.040]  大家知道有一段經文是講夫婦相處的
[00:01:43.040 --> 00:01:44.400]  我們要解經的時候
[00:01:44.400 --> 00:01:45.880]  一定要讀那段經文
[00:01:45.880 --> 00:01:47.280]  有些人說「我都未結婚」
[00:01:47.280 --> 00:01:48.480]  那我就不用聽
[00:01:48.480 --> 00:01:53.480]  接著那段經文是講到作為老闆的
[00:01:53.480 --> 00:01:55.880]  和僕人的關係
[00:01:55.880 --> 00:01:58.480]  有些人說「我現在是做官的,我無業的」
[00:01:58.480 --> 00:02:00.080]  「現在我是一個家庭主婦」
[00:02:00.080 --> 00:02:01.880]  「我又不是老闆,我又不是打工」
[00:02:01.880 --> 00:02:03.080]  「那我又不用聽」
[00:02:03.080 --> 00:02:05.480]  那就陷入一個很大的危機裡面
[00:02:05.480 --> 00:02:08.080]  所以今天我們會繼續來看
[00:02:08.080 --> 00:02:10.280]  彼得向一班少年人
[00:02:10.280 --> 00:02:12.280]  來帶去教導他們
[00:02:12.280 --> 00:02:14.280]  要謙恭信服
[00:02:14.280 --> 00:02:16.480]  我們一起來帶去讀彼得前書
[00:02:16.480 --> 00:02:18.080]  我們今天只是看兩節經文
[00:02:18.080 --> 00:02:20.280]  第五章的第五、第六兩節
[00:02:20.280 --> 00:02:22.080]  我們一起來帶去讀出
[00:02:22.080 --> 00:02:26.280]  「你們年幼的也要信服年長的」
[00:02:26.280 --> 00:02:30.880]  「就是你們眾人也要以謙卑束腰」
[00:02:30.880 --> 00:02:32.480]  「彼此信服」
[00:02:32.480 --> 00:02:35.480]  「因為神所黨驕傲的人」
[00:02:35.480 --> 00:02:37.880]  「次因及謙卑的人」
[00:02:37.880 --> 00:02:40.480]  「所以你們要謙卑」
[00:02:40.480 --> 00:02:43.280]  「服在神大能的手下」
[00:02:43.280 --> 00:02:47.080]  「到了時候,他必叫你們升高」
[00:02:47.080 --> 00:02:48.880]  如果你留意這段經文裡面
[00:02:48.880 --> 00:02:50.880]  有三個「要」字
[00:02:50.880 --> 00:02:52.280]  我們已經highlight了出來
[00:02:52.280 --> 00:02:54.080]  「要信服年長的」
[00:02:54.080 --> 00:02:56.080]  「要以謙卑束腰」
[00:02:56.080 --> 00:02:57.680]  「要自卑」
[00:02:57.680 --> 00:03:00.480]  這三個「要」是非常重要
[00:03:00.480 --> 00:03:03.680]  彼得教導一班少年人
[00:03:03.680 --> 00:03:06.480]  你們要信服年長的
[00:03:06.480 --> 00:03:08.280]  以謙卑束腰
[00:03:08.280 --> 00:03:10.080]  要謙卑自己
[00:03:10.080 --> 00:03:12.480]  所以今天我們一定要去學習
[00:03:12.480 --> 00:03:14.480]  怎樣來帶去謙卑
[00:03:14.480 --> 00:03:17.680]  事實上彼得是用一個命令的語句
[00:03:17.680 --> 00:03:20.480]  去提醒這班少年人
[00:03:20.480 --> 00:03:22.880]  所以今天我們要好好的反思
[00:03:22.880 --> 00:03:26.680]  以致我們的生命能夠達到神的要求
[00:03:26.680 --> 00:03:29.480]  第一就是謙恭信服
[00:03:29.480 --> 00:03:31.480]  年幼,你留意一下
[00:03:31.480 --> 00:03:36.280]  年幼不單單指到他的年紀幼小
[00:03:36.280 --> 00:03:37.880]  那些少年人
[00:03:37.880 --> 00:03:40.280]  而是指到在教會裡面
[00:03:40.280 --> 00:03:42.680]  可能他信主的年日
[00:03:42.680 --> 00:03:44.680]  較為幼嫩
[00:03:44.680 --> 00:03:47.880]  靈命是較為膚淺的
[00:03:47.880 --> 00:03:49.680]  這些都屬於年幼的
[00:03:49.680 --> 00:03:51.280]  大家要搞清楚一件事
[00:03:51.280 --> 00:03:52.080]  我經常都說
[00:03:52.080 --> 00:03:54.080]  這些是我們教會的元老
[00:03:54.080 --> 00:03:55.680]  我經常說元老
[00:03:55.680 --> 00:03:56.880]  不一定是甚麼
[00:03:56.880 --> 00:03:58.280]  年紀大的
[00:03:58.280 --> 00:03:59.880]  因為他可能很小的時候
[00:03:59.880 --> 00:04:01.080]  就已經回教會
[00:04:01.080 --> 00:04:02.280]  那就是元老了
[00:04:02.280 --> 00:04:03.280]  好了
[00:04:03.280 --> 00:04:04.680]  年幼的
[00:04:04.680 --> 00:04:07.680]  也不單單指到一定是年紀很小的
[00:04:07.680 --> 00:04:09.280]  如果有個老人家
[00:04:09.280 --> 00:04:10.080]  他七十歲
[00:04:10.080 --> 00:04:12.480]  他剛剛才信主的時候
[00:04:12.480 --> 00:04:14.280]  他在屬靈生命裡面
[00:04:14.280 --> 00:04:15.880]  都是很幼嫩的
[00:04:15.880 --> 00:04:16.680]  好了
[00:04:16.680 --> 00:04:17.680]  年長的
[00:04:17.680 --> 00:04:21.280]  這裡也不單單指到年紀大的那些人
[00:04:21.280 --> 00:04:22.280]  在原文
[00:04:22.280 --> 00:04:24.880]  是跟上面長老這個字
[00:04:24.880 --> 00:04:26.480]  是同一個字
[00:04:26.480 --> 00:04:29.680]  就是說你要去信服教會的目者
[00:04:29.680 --> 00:04:32.080]  要尊敬侍奉者
[00:04:32.080 --> 00:04:36.880]  其實這個世代是非常需要這個教導
[00:04:36.880 --> 00:04:39.080]  普遍年輕的一代
[00:04:39.080 --> 00:04:40.880]  特別那些不是基督徒的
[00:04:40.880 --> 00:04:44.280]  有時候是較為輕視一些長者的
[00:04:44.280 --> 00:04:47.280]  甚至覺得他們「啞頂」
[00:04:47.280 --> 00:04:48.680]  大家知不知道
[00:04:48.680 --> 00:04:50.080]  有一句話很多人害怕的
[00:04:50.080 --> 00:04:52.880]  「老而不死」
[00:04:52.880 --> 00:04:53.480]  是甚麼
[00:04:53.480 --> 00:04:55.480]  是為賊也
[00:04:55.480 --> 00:04:56.680]  很恐怖的
[00:04:56.680 --> 00:04:57.680]  就是你老的
[00:04:57.680 --> 00:04:58.880]  你是「啞住個頂」
[00:04:58.880 --> 00:05:00.080]  你不去死的時候
[00:05:00.080 --> 00:05:00.880]  比那些賊還要壞
[00:05:00.880 --> 00:05:02.480]  經常去拖累那些人
[00:05:02.480 --> 00:05:04.680]  有時候你看到那些年輕人是這樣
[00:05:04.680 --> 00:05:06.680]  譬如坐火車
[00:05:06.680 --> 00:05:09.480]  你知道老人家有時候走得慢一點
[00:05:09.480 --> 00:05:10.680]  他們是要趕著
[00:05:10.680 --> 00:05:11.880]  又不是去投胎
[00:05:11.880 --> 00:05:12.680]  不知道趕甚麼
[00:05:12.680 --> 00:05:13.480]  你留意一下
[00:05:13.480 --> 00:05:15.080]  最多兩三分鐘而已
[00:05:15.080 --> 00:05:16.280]  他阻礙的時候
[00:05:16.280 --> 00:05:17.480]  他就會很煩躁
[00:05:17.480 --> 00:05:18.880]  出言沒有罵出口
[00:05:18.880 --> 00:05:21.480]  那些眼神會瞪一瞪你
[00:05:21.480 --> 00:05:23.280]  幸好老人家經常看不到
[00:05:23.280 --> 00:05:24.480]  因為反應較慢
[00:05:24.480 --> 00:05:25.280]  這樣會好一點
[00:05:25.280 --> 00:05:26.280]  不然看到的時候
[00:05:26.280 --> 00:05:27.680]  心都頗「呃」的
[00:05:27.680 --> 00:05:29.880]  原來有時候我們一些言語
[00:05:29.880 --> 00:05:30.880]  一些態度
[00:05:30.880 --> 00:05:33.680]  其實是很不理想
[00:05:33.680 --> 00:05:36.280]  其實這個很符合我們中國的文化
[00:05:36.280 --> 00:05:38.080]  長幼有序
[00:05:38.080 --> 00:05:41.480]  年幼的要去尊重年長的
[00:05:41.480 --> 00:05:44.480]  去聽從年長者的說話
[00:05:44.480 --> 00:05:45.880]  往往這種美德
[00:05:45.880 --> 00:05:47.680]  在現在這個世代裏面
[00:05:47.680 --> 00:05:50.080]  慢慢慢慢地消失
[00:05:50.080 --> 00:05:51.280]  取而代之
[00:05:51.280 --> 00:05:53.480]  就是一句我們經常說的話
[00:05:53.480 --> 00:05:54.880]  你「呃」了
[00:05:54.880 --> 00:05:58.480]  就是你已經不合這個潮流
[00:05:58.480 --> 00:06:01.880]  年輕人要去信服年長的人
[00:06:01.880 --> 00:06:03.280]  其實是很困難
[00:06:03.280 --> 00:06:07.080]  因為往往年輕人的自覺是甚麼呢
[00:06:07.080 --> 00:06:09.480]  我讀的書比你多
[00:06:09.480 --> 00:06:13.080]  我懂的東西比你更加多
[00:06:13.080 --> 00:06:18.680]  特別在科技上的控制是很強的
[00:06:18.680 --> 00:06:20.480]  即是年長
[00:06:20.480 --> 00:06:21.680]  我想我都屬於年長
[00:06:21.680 --> 00:06:23.480]  我當自己都應該是
[00:06:23.480 --> 00:06:25.480]  譬如電腦
[00:06:25.480 --> 00:06:27.280]  iPhone我經常都不懂
[00:06:27.280 --> 00:06:28.880]  經常都搞不定
[00:06:28.880 --> 00:06:30.480]  在這些科技上
[00:06:30.480 --> 00:06:32.880]  其實一些上了年紀的人
[00:06:32.880 --> 00:06:35.480]  真的不及一些少年人
[00:06:35.480 --> 00:06:37.280]  甚至可能一個小學生
[00:06:37.280 --> 00:06:40.280]  他在這方面都強過一些年長的人
[00:06:40.280 --> 00:06:42.880]  但是他可能只是看這一點
[00:06:42.880 --> 00:06:45.480]  他輕忽了年幼的人
[00:06:45.480 --> 00:06:48.880]  往往他們的閱歷是不夠深
[00:06:48.880 --> 00:06:51.680]  他們的視野不夠廣
[00:06:51.680 --> 00:06:54.480]  他們的思想很幼嫩
[00:06:54.480 --> 00:06:58.480]  他注意的層面也都不會很廣泛
[00:06:58.480 --> 00:07:02.480]  正正因為這個人生閱歷的膚淺
[00:07:02.480 --> 00:07:04.680]  有時他們就會有撞板
[00:07:04.680 --> 00:07:06.880]  有時就會有失敗
[00:07:06.880 --> 00:07:09.880]  雖然長者很可能在科技上
[00:07:09.880 --> 00:07:12.480]  在學識上不及少年人
[00:07:12.480 --> 00:07:13.880]  青年人
[00:07:13.880 --> 00:07:16.480]  但是往往不要忘記
[00:07:16.480 --> 00:07:19.080]  他們的人生閱歷是豐富
[00:07:19.080 --> 00:07:21.080]  思想較為成熟
[00:07:21.080 --> 00:07:23.880]  所以他們的教訓是有指示作用的
[00:07:23.880 --> 00:07:26.880]  所以我很喜歡中國人有一句話說
[00:07:26.880 --> 00:07:28.480]  不聽老人言
[00:07:28.480 --> 00:07:29.280]  然後怎樣
[00:07:29.280 --> 00:07:31.080]  其實原來很多句
[00:07:31.080 --> 00:07:32.080]  任你選擇
[00:07:32.080 --> 00:07:33.280]  吃虧在眼前
[00:07:33.280 --> 00:07:36.080]  不聽老人言終於坐爛船
[00:07:36.080 --> 00:07:38.280]  總之你喜歡飛下去就行了
[00:07:38.280 --> 00:07:40.480]  總之一定是負面的
[00:07:40.480 --> 00:07:44.480]  所以我們應該要來信服年長
[00:07:44.480 --> 00:07:47.480]  同樣在教會裏面
[00:07:47.480 --> 00:07:49.280]  較為幼嫩的信徒
[00:07:49.280 --> 00:07:53.080]  就要遵照教會的牧者的教導
[00:07:53.080 --> 00:07:54.680]  謙恭受教
[00:07:54.680 --> 00:07:56.680]  在名人堂是好的
[00:07:56.680 --> 00:07:58.080]  大家都很受教
[00:07:58.080 --> 00:07:59.280]  但我想告訴大家
[00:07:59.280 --> 00:08:01.280]  特別在外國的教會
[00:08:01.280 --> 00:08:03.080]  特別在加拿大
[00:08:03.080 --> 00:08:04.680]  的教會
[00:08:04.680 --> 00:08:06.480]  很多牧者是很難做
[00:08:06.480 --> 00:08:07.680]  為什麼呢
[00:08:07.680 --> 00:08:10.680]  因為他們的教育水平每個人都很高
[00:08:10.680 --> 00:08:13.080]  可能會友裏面坐下來
[00:08:13.080 --> 00:08:15.280]  最低限度是碩士學位
[00:08:15.280 --> 00:08:16.680]  或者是博士學位
[00:08:16.680 --> 00:08:19.080]  他們又會繼續去修一些神學課程
[00:08:19.080 --> 00:08:20.680]  嘩!你講了一篇道
[00:08:20.680 --> 00:08:21.480]  接著又怎樣
[00:08:21.480 --> 00:08:22.880]  煩到你暈
[00:08:22.880 --> 00:08:24.280]  甚至在外國裏面
[00:08:24.280 --> 00:08:25.280]  他們的執事
[00:08:25.280 --> 00:08:27.480]  都可以來港道
[00:08:27.480 --> 00:08:29.280]  甚至他們講道的時候
[00:08:29.280 --> 00:08:31.080]  比那個牧者更加精彩
[00:08:31.080 --> 00:08:34.280]  所以往往在西方國家
[00:08:34.280 --> 00:08:35.280]  我想特別講
[00:08:35.280 --> 00:08:37.280]  在加拿大這些地方裏面
[00:08:37.280 --> 00:08:39.280]  去做牧者都是很難
[00:08:39.280 --> 00:08:41.080]  甚至很多做著做著的時候
[00:08:41.080 --> 00:08:42.880]  就放棄了牧者的職份
[00:08:42.880 --> 00:08:44.280]  所以很無奈
[00:08:44.280 --> 00:08:45.480]  原來他們缺乏了
[00:08:45.480 --> 00:08:47.680]  基於這一段經文
[00:08:47.680 --> 00:08:48.680]  我們一起來讀
[00:08:48.680 --> 00:08:49.880]  很清楚的教導
[00:08:49.880 --> 00:08:52.680]  我們要尊敬長者
[00:08:52.680 --> 00:08:54.280]  稍後在散會的時候
[00:08:54.280 --> 00:08:55.680]  我會要大家做一些動作
[00:08:55.680 --> 00:08:57.480]  基於這一段經文
[00:08:57.480 --> 00:08:58.280]  我們一起來讀
[00:08:58.280 --> 00:09:00.880]  《李美記十九章》第三十二節
[00:09:00.880 --> 00:09:02.880]  《李美記十九章》三十二節
[00:09:02.880 --> 00:09:03.880]  我們一起來讀
[00:09:03.880 --> 00:09:06.480]  在白髮的人面前
[00:09:06.480 --> 00:09:08.280]  你要站起來
[00:09:08.280 --> 00:09:10.480]  也要尊敬老人
[00:09:10.480 --> 00:09:12.880]  又要敬畏你的神
[00:09:12.880 --> 00:09:14.480]  我是耶和華
[00:09:14.480 --> 00:09:16.080]  有沒有留意到很特別
[00:09:16.080 --> 00:09:17.280]  聖經講到
[00:09:17.280 --> 00:09:18.680]  見到白髮的人
[00:09:18.680 --> 00:09:20.080]  年長的人要有禮貌
[00:09:20.080 --> 00:09:23.080]  馬上要站起來向他鞠躬
[00:09:23.080 --> 00:09:25.280]  所以不一定要染髮
[00:09:25.280 --> 00:09:26.880]  因為你有榮耀
[00:09:26.880 --> 00:09:27.680]  好了
[00:09:27.680 --> 00:09:29.480]  不單單要尊敬老人
[00:09:29.480 --> 00:09:30.480]  更加是怎樣
[00:09:30.480 --> 00:09:31.880]  跟你的信仰有關
[00:09:31.880 --> 00:09:33.680]  就是要敬畏神
[00:09:33.680 --> 00:09:35.880]  所以這個態度是很重要
[00:09:35.880 --> 00:09:38.080]  謙卑是要怎樣呢
[00:09:38.080 --> 00:09:40.080]  要謙卑蓄傲
[00:09:40.080 --> 00:09:45.080]  要信服對方要具備的條件很重要
[00:09:45.080 --> 00:09:47.080]  那個最重要的心態是什麼呢
[00:09:47.080 --> 00:09:48.680]  就是要謙卑
[00:09:48.680 --> 00:09:50.680]  一個自以為是
[00:09:50.680 --> 00:09:52.080]  自以為對
[00:09:52.080 --> 00:09:53.880]  自以為強的人
[00:09:53.880 --> 00:09:57.680]  他是很難對別人來產生信服
[00:09:57.680 --> 00:10:00.280]  一個自誇自傲
[00:10:00.280 --> 00:10:02.280]  自以為了不起的人
[00:10:02.280 --> 00:10:04.280]  他是不會看上別人
[00:10:04.280 --> 00:10:06.880]  更加如果要去信服一個
[00:10:06.880 --> 00:10:09.080]  比他地位卑微的人
[00:10:09.080 --> 00:10:10.280]  是很難
[00:10:10.280 --> 00:10:11.880]  但是你不要忘記
[00:10:11.880 --> 00:10:13.080]  彼得教導我們是什麼
[00:10:13.080 --> 00:10:14.480]  我們看回那段經文
[00:10:14.480 --> 00:10:16.680]  就是以謙卑蓄傲
[00:10:16.680 --> 00:10:19.680]  彼此信服
[00:10:19.680 --> 00:10:22.280]  彼得用了一個很特別的字
[00:10:22.280 --> 00:10:25.280]  以謙卑蓄傲是什麼意思呢
[00:10:25.280 --> 00:10:26.880]  這個字就是
[00:10:26.880 --> 00:10:29.880]  一件事打了一個裂在這裡
[00:10:29.880 --> 00:10:33.880]  亦都是特別用在一個奴隸
[00:10:33.880 --> 00:10:34.880]  他的衣服
[00:10:34.880 --> 00:10:36.880]  當他要做事的時候
[00:10:36.880 --> 00:10:38.880]  他就要束腰
[00:10:38.880 --> 00:10:40.880]  我想大家都很自然
[00:10:40.880 --> 00:10:42.880]  如果對聖經熟悉你會知道
[00:10:42.880 --> 00:10:45.880]  當彼得寫這一句話的時候
[00:10:45.880 --> 00:10:48.880]  很自然去想這件事是什麼事
[00:10:48.880 --> 00:10:51.880]  就是當耶穌臨離開世界的時候
[00:10:51.880 --> 00:10:53.880]  跟門徒說他要離開了
[00:10:53.880 --> 00:10:56.880]  誰知那時那班門徒做什麼
[00:10:56.880 --> 00:11:00.880]  竟然沒有體察耶穌離開世界
[00:11:00.880 --> 00:11:03.880]  面對十字架那種苦楚
[00:11:03.880 --> 00:11:05.880]  竟然大家爭論誰偉大
[00:11:05.880 --> 00:11:07.880]  誰要做大佬
[00:11:07.880 --> 00:11:09.880]  在這個時候耶穌做什麼工作
[00:11:09.880 --> 00:11:10.880]  大家記不記得
[00:11:10.880 --> 00:11:12.880]  耶穌立刻離席
[00:11:12.880 --> 00:11:14.880]  然後很清楚聖經說到
[00:11:14.880 --> 00:11:18.880]  約翰福音第十三章第四第五節
[00:11:18.880 --> 00:11:19.880]  我們就會看到這件事
[00:11:19.880 --> 00:11:23.880]  我們一起來讀約翰福音十三章第四第五兩節
[00:11:23.880 --> 00:11:24.880]  我們就明白什麼叫束腰
[00:11:24.880 --> 00:11:25.880]  我們一起來讀出
[00:11:25.880 --> 00:11:32.880]  就離席站起來脫了衣服拿一條手巾束腰
[00:11:32.880 --> 00:11:37.880]  隨後把水倒在盆裡就洗門徒的腳
[00:11:37.880 --> 00:11:41.880]  並用自己所束的毛巾擦乾
[00:11:41.880 --> 00:11:44.880]  看不看到束腰這個字
[00:11:44.880 --> 00:11:47.880]  所以彼得在寫彼得前書的時候
[00:11:47.880 --> 00:11:51.880]  他就想起什麼叫謙卑束腰
[00:11:51.880 --> 00:11:57.880]  一位榮耀的君王天地萬物的主宰
[00:11:57.880 --> 00:11:59.880]  是他們的老師
[00:11:59.880 --> 00:12:03.880]  竟然可以去束腰成為一個奴隸
[00:12:03.880 --> 00:12:06.880]  為這些門徒洗腳
[00:12:06.880 --> 00:12:11.880]  耶穌就正正示範了什麼叫謙卑
[00:12:11.880 --> 00:12:17.880]  這個情景深深落印在彼得的心坎裡
[00:12:17.880 --> 00:12:20.880]  所以彼得就教導少年人
[00:12:20.880 --> 00:12:23.880]  要以謙卑束腰
[00:12:23.880 --> 00:12:25.880]  但請你有留意
[00:12:25.880 --> 00:12:27.880]  彼得不是一面倒的
[00:12:27.880 --> 00:12:31.880]  叫所有的少年人或者靈性幼嫩的人
[00:12:31.880 --> 00:12:35.880]  全部去信服年長
[00:12:35.880 --> 00:12:37.880]  這裡很清楚說
[00:12:37.880 --> 00:12:42.880]  你們眾人也都要以謙卑束腰
[00:12:42.880 --> 00:12:44.880]  彼此信服
[00:12:44.880 --> 00:12:47.880]  是眾人都要彼此信服
[00:12:47.880 --> 00:12:52.880]  就是說年長的都要聽年青人的規勸
[00:12:52.880 --> 00:12:58.880]  要欣賞年幼或者一些後輩他們的提點
[00:12:58.880 --> 00:13:00.880]  或者他們所做
[00:13:00.880 --> 00:13:02.880]  特別年幼的人
[00:13:02.880 --> 00:13:04.880]  有時候提點年長的
[00:13:04.880 --> 00:13:06.880]  都叫年長的人要放下自己
[00:13:06.880 --> 00:13:08.880]  不要充耳不聞
[00:13:08.880 --> 00:13:10.880]  不要自以為是
[00:13:10.880 --> 00:13:12.880]  所以今天要很小心
[00:13:12.880 --> 00:13:14.880]  有時候在教會裡面
[00:13:14.880 --> 00:13:18.880]  出現了年長的或者經驗內的
[00:13:18.880 --> 00:13:20.880]  就來帶去輕視了
[00:13:20.880 --> 00:13:22.880]  剛剛入職的同工
[00:13:22.880 --> 00:13:24.880]  甚至是神學生
[00:13:24.880 --> 00:13:26.880]  所以我自己都要提醒
[00:13:26.880 --> 00:13:27.880]  盡量去聽
[00:13:27.880 --> 00:13:30.880]  年長要去信服年幼的
[00:13:30.880 --> 00:13:32.880]  某個程度是更加困難
[00:13:32.880 --> 00:13:36.880]  因為他人生閱歷很豐富
[00:13:36.880 --> 00:13:38.880]  但是不要忘記
[00:13:38.880 --> 00:13:40.880]  年青人有他們那個創意
[00:13:40.880 --> 00:13:43.880]  有他們那個特別的思維
[00:13:43.880 --> 00:13:45.880]  所以年長的人
[00:13:45.880 --> 00:13:49.880]  都需要持住一個開放的心
[00:13:49.880 --> 00:13:51.880]  如果我們要實踐的時候
[00:13:51.880 --> 00:13:53.880]  具備的心態是什麼呢
[00:13:53.880 --> 00:13:55.880]  就是謙卑
[00:13:55.880 --> 00:13:57.880]  一個真正謙卑的人
[00:13:57.880 --> 00:13:59.880]  不單單他能夠信服年長
[00:13:59.880 --> 00:14:01.880]  給他經驗豐富的人
[00:14:01.880 --> 00:14:03.880]  更加的可以信服於
[00:14:03.880 --> 00:14:07.880]  或者聆聽於一個地位給他低微
[00:14:07.880 --> 00:14:10.880]  年紀給他幼嫩的人
[00:14:10.880 --> 00:14:13.880]  所以彼得提醒我們
[00:14:13.880 --> 00:14:15.880]  你們是要眾人的
[00:14:15.880 --> 00:14:18.880]  以謙卑促要彼此信服
[00:14:18.880 --> 00:14:22.880]  當然信服是有條件的限制
[00:14:22.880 --> 00:14:25.880]  絕對信服於人的制度
[00:14:25.880 --> 00:14:27.880]  這個並不是彼得
[00:14:27.880 --> 00:14:30.880]  或者教會裡面所鼓勵
[00:14:30.880 --> 00:14:33.880]  對神我們是需要無條件的
[00:14:33.880 --> 00:14:34.880]  來帶去信服
[00:14:34.880 --> 00:14:37.880]  但是對人和人的制度
[00:14:37.880 --> 00:14:39.880]  我們是有條件
[00:14:39.880 --> 00:14:41.880]  要探索究竟這個制度
[00:14:41.880 --> 00:14:42.880]  或者他所講的
[00:14:42.880 --> 00:14:44.880]  合不合乎聖經真理
[00:14:44.880 --> 00:14:48.880]  合不合大眾的有利於他們
[00:14:48.880 --> 00:14:50.880]  然後才是彼得去信服
[00:14:50.880 --> 00:14:54.880]  所以記住條件並不是我們自己的喜好與否
[00:14:54.880 --> 00:14:56.880]  那是神的誡命
[00:14:56.880 --> 00:14:58.880]  和聖靈的內註
[00:14:58.880 --> 00:15:00.880]  我們的良知的回應
[00:15:00.880 --> 00:15:03.880]  我們的謙卑才是懂得信服
[00:15:03.880 --> 00:15:09.880]  除了我們要信服連長
[00:15:09.880 --> 00:15:11.880]  要有謙卑的態度之外
[00:15:11.880 --> 00:15:15.880]  還有一個我們為什麼要謙卑的原因
[00:15:15.880 --> 00:15:17.880]  就是因為神
[00:15:17.880 --> 00:15:19.880]  祂自己的心願是這樣
[00:15:19.880 --> 00:15:21.880]  神是阻擋驕傲的人
[00:15:21.880 --> 00:15:23.880]  賜福給謙卑的人
[00:15:23.880 --> 00:15:25.880]  我們一起來讀彼得前書
[00:15:25.880 --> 00:15:27.880]  第五章的第五節
[00:15:27.880 --> 00:15:29.880]  第五章的第五節
[00:15:29.880 --> 00:15:30.880]  我們一起來讀
[00:15:30.880 --> 00:15:46.880]  (中文)
[00:15:46.880 --> 00:15:49.880]  這裡帶出一個我們要學習謙卑的因素
[00:15:49.880 --> 00:15:51.880]  這就是神的心意
[00:15:51.880 --> 00:15:55.880]  因為神阻擋驕傲的人
[00:15:55.880 --> 00:15:58.880]  賜恩給謙卑的人
[00:15:58.880 --> 00:16:03.880]  今天,這就是神賞賜懲罰一個原則
[00:16:03.880 --> 00:16:05.880]  我們一起來讀
[00:16:05.880 --> 00:16:07.880]  《針研》第三章的第三十四節
[00:16:07.880 --> 00:16:09.880]  第三章第三十四節
[00:16:09.880 --> 00:16:10.880]  我們一起來讀
[00:16:10.880 --> 00:16:16.880]  (中文)
[00:16:16.880 --> 00:16:18.880]  神是看不起那些驕傲的人
[00:16:18.880 --> 00:16:20.880]  賜恩給謙卑的人
[00:16:20.880 --> 00:16:22.880]  在筆記裡面沒有打這段經文出來
[00:16:22.880 --> 00:16:24.880]  如果大家有筆可以記下
[00:16:24.880 --> 00:16:27.880]  《針研》第六章的十六十七節
[00:16:27.880 --> 00:16:30.880]  就講到神所討厭憎恨的六件事
[00:16:30.880 --> 00:16:33.880]  再加上另外一件事就是七件事
[00:16:33.880 --> 00:16:35.880]  大家知不知道有一套電影
[00:16:35.880 --> 00:16:38.880]  叫做《七宗罪》
[00:16:38.880 --> 00:16:41.880]  就是基於這一段聖經
[00:16:41.880 --> 00:16:43.880]  神討厭的有七件事
[00:16:43.880 --> 00:16:45.880]  知不知道第一件事是什麼
