
[00:00:00.000 --> 00:00:05.240]  弟兄姊妹好 今天天氣非常寒冷
[00:04:40.620 --> 00:04:45.440]  他說如果那文字刻在石頭上面使人使得
[00:04:45.440 --> 00:04:49.240]  律法的工作且有榮光
[00:04:49.240 --> 00:04:51.240]  以至以色列人因此
[00:04:51.240 --> 00:04:54.800]  因著摸西臉上的短暫的榮光
[00:04:54.800 --> 00:04:57.600]  不能夠注視在他的臉上
[00:04:57.600 --> 00:05:02.280]  那是出於聖靈的工作 不就是更有榮光嗎?
[00:05:02.280 --> 00:05:06.340]  後面他又接著說 如果那短暫的有榮光
[00:05:06.340 --> 00:05:09.560]  那長存的就更有榮光了
[00:05:09.560 --> 00:05:13.480]  保羅藉著三章七到十一節
[00:05:13.480 --> 00:05:17.440]  那個新一本想告訴我們什麼東西呢?
[00:05:17.440 --> 00:05:21.120]  保羅知道 大家剛才
[00:05:21.120 --> 00:05:24.920]  如果有時間大家可以再翻這個經文
[00:05:24.920 --> 00:05:28.220]  前文後文 從七到十一節裡面
[00:05:28.220 --> 00:05:32.740]  到底提到榮光有多少個呢?
[00:05:32.740 --> 00:05:37.240]  總共十一個 短短幾節裡面有十一個榮光的產生
[00:05:37.240 --> 00:05:39.240]  光輝和燦爛
[00:05:39.240 --> 00:05:43.760]  要刻意保羅要襯托出一個很重要的一個事實
[00:05:43.760 --> 00:05:46.840]  就是到底侍奉是什麼呢?
[00:05:46.840 --> 00:05:51.560]  大家認為呢? 大家認為侍奉是什麼呢?
[00:05:51.560 --> 00:05:56.200]  服侍乃是一個生命 帶著一種榮光
[00:05:56.200 --> 00:05:59.720]  如果有人問你 你做基督徒有什麼好處啊?
[00:05:59.720 --> 00:06:01.720]  你會怎麼回答呢?
[00:06:01.720 --> 00:06:06.160]  你做了基督徒 你的生命有沒有榮光呢?
[00:06:06.160 --> 00:06:09.720]  有沒有發出你的光彩出來呢?
[00:06:09.720 --> 00:06:13.880]  原來基督徒是要發出光彩的
[00:06:13.880 --> 00:06:16.580]  如果基督徒怎麼可以發出光彩呢?
[00:06:16.580 --> 00:06:19.860]  我問你 問大家
[00:06:19.860 --> 00:06:21.300]  你有沒有喜樂啊?
[00:06:21.300 --> 00:06:26.520]  你有沒有那種的心鄉的喜樂洋洋的那份的生命力
[00:06:26.520 --> 00:06:28.280]  來給身邊的人吸引
[00:06:28.280 --> 00:06:33.540]  他們都很想來了解你背後的信仰是如何呢?
[00:06:33.540 --> 00:06:35.600]  我們真是要反省一下
[00:06:35.600 --> 00:06:38.200]  到底我們生命有沒有那份
[00:06:38.200 --> 00:06:41.960]  真的是那份的光彩 有沒有那種榮光?
[00:06:41.960 --> 00:06:46.400]  那你會說 為什麼要有這份的光榮呢?
[00:06:46.400 --> 00:06:49.040]  這個也是保羅今天要調整
[00:06:49.040 --> 00:06:52.580]  我們做基督徒重要的一個很重要的目的
[00:06:52.580 --> 00:06:56.080]  到底做基督徒的目的是什麼?
[00:06:56.080 --> 00:07:00.500]  保羅將帕子脫下來 這個事實
[00:07:00.500 --> 00:07:07.060]  從剛才主席讀的三章13節裡面
[00:07:07.060 --> 00:07:11.680]  其實上這一段的經文是出埃及記34章
[00:07:11.680 --> 00:07:15.920]  裡面說到摩西第二次來上希臘山
[00:07:15.920 --> 00:07:20.620]  來斑駁那個死界 聽到神的吩咐
[00:07:20.620 --> 00:07:25.060]  裡面當中以色列人看到摩西臉發光
[00:07:25.060 --> 00:07:28.500]  當時是怎麼樣啊?大家都害怕了
[00:07:28.500 --> 00:07:32.820]  見完我們的神耶和華
[00:07:32.820 --> 00:07:34.580]  摩西自己都不知道的
[00:07:34.580 --> 00:07:40.500]  以色列人自己告訴他 哇 好發光啊 好榮光啊
[00:07:40.500 --> 00:07:43.660]  這種榮光是一個自然的流露
[00:07:43.660 --> 00:07:48.780]  看到神耶和華發光 強調上帝的權威
[00:07:48.780 --> 00:07:53.680]  接著教訓以色列人用帕子
[00:07:53.680 --> 00:07:55.560]  摩西就用帕子來遮臉
[00:07:55.560 --> 00:08:00.960]  就是說大家用這個帕子來遮臉 才能夠面對
[00:08:00.960 --> 00:08:04.840]  舊約的經文沒有真正的來去解釋到
[00:08:04.840 --> 00:08:09.660]  為什麼摩西要去遮著自己的臉
[00:08:09.660 --> 00:08:12.680]  保羅在這個時候來做了一個很重要的
[00:08:12.680 --> 00:08:15.560]  在這個《斯多林德後書山章》裡面
[00:08:15.560 --> 00:08:19.200]  來做了一個好重要好重要的一個傳譯
[00:08:19.200 --> 00:08:21.000]  何修本做了一個翻譯
[00:08:21.000 --> 00:08:23.860]  在這一段經文翻譯得特別不錯
[00:08:23.860 --> 00:08:26.140]  我來讀給大家聽
[00:08:26.140 --> 00:08:30.960]  我想摩西帕子將面紗蒙在臉上
[00:08:30.960 --> 00:08:35.580]  使以色列人不能定睛看到那出現
[00:08:35.580 --> 00:08:39.760]  特色的榮光結局
[00:08:39.760 --> 00:08:42.580]  保羅解釋榮光會特色的
[00:08:42.580 --> 00:08:47.540]  大家想想為什麼那個榮光會特色呢?
[00:08:47.540 --> 00:08:53.740]  保羅可以從《出埃及記》來清楚表明一點
[00:08:53.740 --> 00:08:57.440]  是什麼呢?舊約的榮光是會廢去的
[00:08:57.440 --> 00:08:59.900]  舊約的榮光會特色的
[00:08:59.900 --> 00:09:02.900]  新約的榮光是不會特色的
[00:09:02.900 --> 00:09:05.500]  原來舊約的榮光會特色
[00:09:05.500 --> 00:09:09.500]  會褪色這個形容到底是怎麼回事呢?
[00:09:09.500 --> 00:09:13.200]  褪色對我們來說是一個什麼樣的回事呢?
[00:09:13.200 --> 00:09:18.040]  就是要把那一塊的面紗來遮住臉
[00:09:18.040 --> 00:09:21.340]  保羅的形容好特別 他把這個事實
[00:09:21.340 --> 00:09:26.900]  他把這個新約的侍奉神的職份
[00:09:26.900 --> 00:09:30.000]  跟舊約來做一個很大的對比
[00:09:30.000 --> 00:09:32.760]  他說如果那短暫有榮光
[00:09:32.760 --> 00:09:37.300]  那長存的就更有榮光了
[00:09:37.300 --> 00:09:42.640]  說到舊約的光飛是指摸西之月
[00:09:42.640 --> 00:09:46.260]  摸西的榮光是指實界裡面的月
[00:09:46.260 --> 00:09:51.500]  大家都知道 律法裡的內容雖然不只是實界
[00:09:51.500 --> 00:09:54.060]  但是保羅要接著實界
[00:09:54.060 --> 00:09:58.900]  要來表達一個整個的律法的問題是
[00:09:58.900 --> 00:10:04.220]  保羅在舊約的侍奉的那個的職份
[00:10:04.220 --> 00:10:07.700]  跟新約做了一個好大的一個對比
[00:10:07.700 --> 00:10:11.620]  保羅強調舊約的光輝是要過去的
[00:10:11.620 --> 00:10:15.700]  今天的新約的光輝要取代這個舊約的光輝
[00:10:15.700 --> 00:10:18.220]  那什麼是舊約的光輝呢?
[00:10:18.220 --> 00:10:21.300]  弟兄姊妹 你認為呢?
[00:10:21.300 --> 00:10:25.900]  對 舊約的光輝就是按照字面去說
[00:10:25.900 --> 00:10:29.020]  摸西的律法 比方說實界裡面說
[00:10:29.020 --> 00:10:32.440]  不能夠殺人、不能夠偷渡、姦淫
[00:10:32.440 --> 00:10:34.460]  字面的要求不是這麼樣嗎?
[00:10:34.460 --> 00:10:36.300]  什麼是舊約的光輝呢?
[00:10:36.300 --> 00:10:40.300]  就像基督徒我們說 哎呀 不能夠做這個
[00:10:40.300 --> 00:10:44.140]  不能夠做那個 要做這個 要做這個
[00:10:44.140 --> 00:10:46.940]  就是有很多的一些的說法
[00:10:46.940 --> 00:10:52.180]  就是在字面上所釘了在那個的律法上所說的
[00:10:52.180 --> 00:10:55.500]  就是好像我們認為 哎呀 這字面上說的
[00:10:55.500 --> 00:11:02.680]  我們要靈修啊 要上教會啊 要服侍啊 要怎麼樣
[00:11:02.680 --> 00:11:06.180]  我們做到神的要求 但是保羅想給我們說
[00:11:06.180 --> 00:11:09.660]  想強調一點 真正屬於主的兒女
[00:11:09.660 --> 00:11:15.700]  不是只是追求這個表面上面的一個榮光
[00:11:15.700 --> 00:11:21.220]  我們不要停留在文字上面的一個的光輝
[00:11:21.220 --> 00:11:27.600]  我們平常有時候會說 我數一數自己的光景
[00:11:27.600 --> 00:11:29.260]  哎呀 你熟不熟聖經啊?
[00:11:29.260 --> 00:11:32.360]  我們不會說 我熟聖經啊 我有服侍啊
[00:11:32.360 --> 00:11:36.580]  我為別人禱告啊 我又帶了多少人幸福啊
[00:11:36.580 --> 00:11:38.760]  來反映那個臉上的榮光
[00:11:38.760 --> 00:11:42.140]  哇 我們有多厲害 我們也比較低調 對吧?
[00:11:42.140 --> 00:11:45.340]  我們平常都很少來這麼公開的表揚自己
[00:11:45.340 --> 00:11:48.600]  來發出這個榮光 不過我們也知道
[00:11:48.600 --> 00:11:52.240]  中國人是比較謙虛 也比較謙虛一些
[00:11:52.240 --> 00:11:55.960]  我們很少來誇自己 但是我們又
[00:11:55.960 --> 00:11:58.760]  大家不知道同不同意 在骨子裡面
[00:11:58.760 --> 00:12:03.820]  我們實際上我們常常會有一個質疑的心
[00:12:03.820 --> 00:12:07.800]  覺得有那個洋洋得意 覺得自我滿足
[00:12:07.800 --> 00:12:13.520]  自我滿足的一種的榮耀
[00:12:13.520 --> 00:12:17.220]  人喜歡把一些外在的一個行為
[00:12:17.220 --> 00:12:22.040]  化作一種的標準 這個量化的一個模式
[00:12:22.040 --> 00:12:26.860]  不起然成為人與人之間的一個光榮
[00:12:26.860 --> 00:12:30.100]  和甚至一個競爭的一個基礎
[00:12:30.100 --> 00:12:34.760]  更加容易來侵害身邊人的一個理由
[00:12:34.760 --> 00:12:39.800]  講到 就是說到有一些量化的一個標準
[00:12:39.800 --> 00:12:43.140]  如何如何會影響到人之間的一個關係
[00:12:43.140 --> 00:12:45.240]  我就很想來分享一下
[00:12:45.240 --> 00:12:50.640]  我過去一段時間跟我丈夫的一個對話
[00:12:50.640 --> 00:12:54.420]  在過程當中 我也領受了這一份的光榮
[00:12:54.420 --> 00:12:59.840]  是什麼回事 我丈夫在宣道會北宣堂
[00:12:59.840 --> 00:13:02.840]  因為他在那邊聚會的
[00:13:02.840 --> 00:13:07.800]  他就領受神的一個感動 就做了一個服飾
[00:13:07.800 --> 00:13:09.900]  就是領了一個服飾回來
[00:13:09.900 --> 00:13:16.940]  就是服飾國內來香港讀大學的十幾個留學生
[00:13:16.940 --> 00:13:19.980]  從中來關心他們平常的生活
[00:13:19.980 --> 00:13:23.820]  適應香港的環境 讀書的環境
[00:13:23.820 --> 00:13:26.280]  我們藉此希望可以給他們傳福音
[00:13:26.280 --> 00:13:28.680]  我先生就拿了這個服飾回來
[00:13:28.680 --> 00:13:31.180]  也跟我商量說好不好
[00:13:31.180 --> 00:13:33.820]  這個服飾我們一家人說可以呀
[00:13:33.820 --> 00:13:36.180]  那主要這個服飾還是他來做
[00:13:36.180 --> 00:13:40.340]  找錢大家都知道 因為疫情 一般的學生
[00:13:40.340 --> 00:13:42.300]  這幾年來來去去
[00:13:42.300 --> 00:13:45.340]  從國內來香港不是要隔離嗎?
[00:13:45.340 --> 00:13:50.840]  疫情那麼嚴重 他們要隔離住酒店要幾個星期
[00:13:50.840 --> 00:13:53.440]  那我們其實上跟這一般的學生
[00:13:53.440 --> 00:13:55.980]  在疫情以前的時候 我們常常來我們家吃飯
[00:13:55.980 --> 00:13:58.660]  請他們吃飯 在外面吃飯 常常跟他們溝通
[00:13:58.660 --> 00:14:01.960]  那現在疫情也沒辦法怎麼關心到他們的時候
[00:14:01.960 --> 00:14:05.520]  他們來到香港 一個一個來香港隔離
[00:14:05.520 --> 00:14:09.880]  住酒店 那我就問他說 咦 他們隔離一段時間
[00:14:09.880 --> 00:14:12.160]  咦 怎麼我們沒有去關心他們呢?
[00:14:12.160 --> 00:14:16.520]  你們送一些的零食給他們 你們送一些水果
[00:14:16.520 --> 00:14:19.520]  我們有沒有給他們來去做一些Zoom
[00:14:19.520 --> 00:14:21.620]  你怎麼一直以來你沒有去安排
[00:14:21.620 --> 00:14:25.020]  就算不能夠來到我們家做客
[00:14:25.020 --> 00:14:29.740]  但是不就是也是可以在網上溝通關心他們嗎?
[00:14:29.740 --> 00:14:31.160]  你怎麼不來去這麼做呢?
[00:14:31.160 --> 00:14:33.540]  我還跟他說 我現在是牧羊教會
[00:14:33.540 --> 00:14:37.840]  又要那麼忙 還要照顧我那麼小的女孩
[00:14:37.840 --> 00:14:41.740]  還有我父母我也要照顧 這個是你的服飾啊
[00:14:41.740 --> 00:14:44.620]  你只能主動拿這個服飾回來
[00:14:44.620 --> 00:14:47.200]  你怎麼自己還不懂做這個事情呢?
[00:14:47.200 --> 00:14:50.740]  你哪裡只能拿這個主動去取得這個服飾回來
[00:14:50.740 --> 00:14:53.740]  你不應該就是要擔當來做這個事情
[00:14:53.740 --> 00:14:55.940]  哪怕你做不好 你不懂得做
[00:14:55.940 --> 00:14:58.800]  你也可能不是太懂得去做
[00:14:58.800 --> 00:15:01.760]  你也是應該去跟我商量 如果去關心他們
[00:15:01.760 --> 00:15:06.100]  不應該由我主動來去提醒你去關心他們呀
[00:15:06.100 --> 00:15:11.260]  後來呢 我感謝主 聖靈大大提醒我
[00:15:11.260 --> 00:15:17.580]  你不要以為自己了不起 有一個自疑的心啊
[00:15:17.580 --> 00:15:22.920]  你做到你所擅長 你關懷人的那種的特性
[00:15:22.920 --> 00:15:26.360]  你的丈夫不一定懂得像你一樣
[00:15:26.360 --> 00:15:28.620]  如此主動去關心別人
[00:15:28.620 --> 00:15:32.100]  才做到那個服飾的重要的地方
[00:15:32.100 --> 00:15:35.600]  每一次你所提出的 你丈夫雖然沒有這個意識
[00:15:35.600 --> 00:15:40.420]  但是你提出的時候 他不就是配合 他馬上去做
[00:15:40.420 --> 00:15:44.920]  酒店那些的水果啊 那些零食啊 那些物資
[00:15:44.920 --> 00:15:48.080]  來去供應給他們 不就是也是你丈夫來做
[00:15:48.080 --> 00:15:50.380]  來配合才完成這個事嗎?
[00:15:50.380 --> 00:15:53.820]  往上面的溝通 你丈夫不就是
[00:15:53.820 --> 00:15:58.060]  也是每一個的學生都來問候他們如何如何
[00:15:58.060 --> 00:16:03.120]  左手不能夠讓 左手和右手可以握到手
[00:16:03.120 --> 00:16:06.000]  是大家配合得到互補
[00:16:06.000 --> 00:16:08.820]  才是上帝給我們最好的拍檔
[00:16:08.820 --> 00:16:13.740]  感謝聖靈的光照 不要把自己以為做到好的
[00:16:13.740 --> 00:16:17.900]  就成為一個榮耀 就業的榮耀
[00:16:17.900 --> 00:16:21.260]  這個還會絆倒身邊人的一個理由
[00:16:21.260 --> 00:16:24.780]  我做到了 身邊人不像我們做到的
[00:16:24.780 --> 00:16:30.680]  我們要切切要好好的檢視我們的內心的生命
[00:16:30.680 --> 00:16:34.360]  尤其是關係來得近的關係
[00:16:34.360 --> 00:16:37.760]  我們特別比如說我們合作比較密切的
[00:16:37.760 --> 00:16:40.960]  身邊的弟兄姊妹啊 朋友啊 同事啊
[00:16:40.960 --> 00:16:43.040]  或者我們的家人 我們很密切的
[00:16:43.040 --> 00:16:46.280]  我們更容易看到自己的一些的弱點
[00:16:46.280 --> 00:16:51.080]  老實說 這不就是摩西的那個律法
[00:16:51.080 --> 00:16:54.180]  要帶出一個很重要的信息說
[00:16:54.180 --> 00:16:57.440]  弟兄姊妹 我們在教會聚會我們常常說
[00:16:57.440 --> 00:17:00.400]  我們要去做一些公益的事情
[00:17:00.400 --> 00:17:02.080]  但是我們一講到公益的時候
[00:17:02.080 --> 00:17:04.280]  我們很容易就互相指責
[00:17:04.280 --> 00:17:06.760]  我們容易做到這一點
[00:17:06.760 --> 00:17:09.280]  我們就認為身邊人不做到這一點
[00:17:09.280 --> 00:17:13.260]  就是他的問題 這個就是摩西的榮耀
[00:17:13.260 --> 00:17:18.600]  這個就是舊約裡面所提到的 要褪色的榮耀
[00:17:18.600 --> 00:17:21.960]  我守到的這個律法 做的正確的事情
[00:17:21.960 --> 00:17:25.020]  為何你不做呢?這個就是
[00:17:25.020 --> 00:17:29.260]  裡面提到的舊約的一個榮耀
[00:17:29.260 --> 00:17:32.940]  我們很容易一講到這個律法
[00:17:32.940 --> 00:17:36.940]  我們就看到 我們要做一些別人看到的東西
[00:17:36.940 --> 00:17:41.180]  或者就做到別人看為光彩的地方
[00:17:41.180 --> 00:17:45.320]  我做到了 你做不到 就這樣
[00:17:45.320 --> 00:17:48.440]  耶路撒冷的聖殿那時候還在
[00:17:48.440 --> 00:17:52.320]  保羅說靈的榮耀是在內心裡面
[00:17:52.320 --> 00:17:55.240]  是真正有得到自由的榮耀
[00:17:55.240 --> 00:17:59.020]  什麼是靈裡面的榮耀呢?弟兄姊妹
[00:17:59.020 --> 00:18:01.820]  什麼是靈裡面的榮耀呢?
[00:18:01.820 --> 00:18:05.700]  世人往往很喜歡去看一些外在
[00:18:05.700 --> 00:18:09.340]  自己看到的 我做到的 別人也看到的
[00:18:09.340 --> 00:18:11.980]  看到外面的一個榮耀
[00:18:11.980 --> 00:18:15.040]  猶太人好喜歡 好喜歡看到
[00:18:15.040 --> 00:18:19.060]  好雄偉的一個的聖殿啊 哇 摩西
[00:18:19.060 --> 00:18:21.960]  真的是神的僕人啊 哎呀 得到光彩啊
[00:18:21.960 --> 00:18:25.920]  好厲害啊 人好喜歡人的特性
[00:18:25.920 --> 00:18:29.600]  我們的原罪 好容易互相來比較
[00:18:29.600 --> 00:18:31.960]  我們以前可能會容易比較說
[00:18:31.960 --> 00:18:37.000]  哎呀 賺到錢了 家庭幸福了 愛如何如何
[00:18:37.000 --> 00:18:38.720]  但現在呢 我們信得住
[00:18:38.720 --> 00:18:42.240]  我們又很容易在屬靈的光景
[00:18:42.240 --> 00:18:44.140]  這個層面來去做比較
[00:18:44.140 --> 00:18:49.000]  就是說 哎呀 我的聖經
[00:18:49.000 --> 00:18:55.920]  有沒有比別人帶聖經領會更加多呢?
[00:18:55.920 --> 00:18:59.820]  我的領悟會不會就看到我有多屬靈呢?
[00:18:59.820 --> 00:19:04.560]  我的服飾 人家看到我的服飾有多重要呢?
[00:19:04.560 --> 00:19:06.760]  甚至會比別人做得好呢?
[00:19:06.760 --> 00:19:10.640]  身邊的人好像在這方面沒有做到那個標準呢
[00:19:10.640 --> 00:19:16.140]  我還做到了 這個就是舊約的榮耀會褪色的
[00:19:16.140 --> 00:19:22.820]  會褪色 就是會慢慢慢慢褪去
[00:19:22.820 --> 00:19:28.320]  外在的榮耀會慢慢慢慢褪色、消失
[00:19:28.320 --> 00:19:32.200]  唯有從裡面充滿了基督的榮耀
[00:19:32.200 --> 00:19:40.600]  才滲透真正可以長久不褪色、持久的榮耀
[00:19:40.600 --> 00:19:42.780]  整個舊約的一個侍奉
[00:19:42.780 --> 00:19:46.000]  都要來以摩西做一個代表
[00:19:46.000 --> 00:19:49.520]  那時候雖然摩西他知道
[00:19:49.520 --> 00:19:55.640]  他領以色列人出埃及 然後怎麼樣啊?
[00:19:55.640 --> 00:20:01.440]  但是到最後他自己不能夠進去迦蘭美地
[00:20:01.440 --> 00:20:03.940]  他也死在曠野
[00:20:03.940 --> 00:20:09.060]  但是他親自真的是帶了以色列人怎麼樣啊?
[00:20:09.060 --> 00:20:13.120]  可以從出埃及去到那個曠野
[00:20:13.120 --> 00:20:18.360]  到最後以色列人都因為摩西可以進到這個迦蘭地
[00:20:18.360 --> 00:20:21.300]  這個也是神給摩西的那個榮耀
[00:20:21.300 --> 00:20:25.680]  他是整個以色列人真的是猶太人
[00:20:25.680 --> 00:20:28.120]  他們特別尊重的一個僕人
[00:20:28.120 --> 00:20:31.560]  他在希臘山上面頒布的神的律法
[00:20:31.560 --> 00:20:33.640]  是真的是有發出榮光
[00:20:33.640 --> 00:20:36.140]  那時候他的臉真的是發出那種光彩
[00:20:36.140 --> 00:20:38.240]  大家同意嗎?
[00:20:38.240 --> 00:20:42.420]  我們內心裡面 神要藉著這篇道
[00:20:42.420 --> 00:20:45.920]  藉著保羅的一個心意告訴我們
[00:20:45.920 --> 00:20:50.300]  我們內心太喜歡摩西的這種榮光了
[00:20:50.300 --> 00:20:57.340]  來肯定自己在神面前 在人面前的那份價值
[00:20:57.340 --> 00:21:00.400]  保羅提醒我們
[00:21:00.400 --> 00:21:05.340]  我們要真正追求的是新約的耶穌的榮耀
[00:21:05.340 --> 00:21:10.100]  耶穌的榮耀 他是更新了我們的生命
[00:21:10.100 --> 00:21:17.320]  耶穌是在 他已經是更新了整個舊約的一個榮耀
[00:21:17.320 --> 00:21:21.060]  他要帶來新約的榮耀給我們
[00:21:21.060 --> 00:21:22.680]  我們要問一下自己
[00:21:22.680 --> 00:21:26.420]  我們是不是已經領受了這個榮耀呢?
[00:21:26.420 --> 00:21:30.540]  我們在主的面前如何來服事?
[00:21:30.540 --> 00:21:34.880]  如何來回應我們的神呢?
[00:21:34.880 --> 00:21:39.280]  主的靈在哪裡?哪裡就有摯友
[00:21:39.280 --> 00:21:41.460]  主就是那靈 什麼?
[00:21:41.460 --> 00:21:44.080]  那你說那個靈是什麼呢?
[00:21:44.080 --> 00:21:47.480]  那個靈不是摩西的那個榮耀的靈
[00:21:47.480 --> 00:21:52.400]  他來啟發的 摩西是叫那個律法寫下來的那份靈
[00:21:52.400 --> 00:21:57.760]  但是這個靈也是叫我們可以看到從死靈浮生
[00:21:57.760 --> 00:22:01.400]  真正的可以更新的生命的這個主耶穌
[00:22:01.400 --> 00:22:05.200]  在我們生命裏面 住在我們裏面
[00:22:05.200 --> 00:22:08.640]  但是又能夠發出來的那份光彩
[00:22:08.640 --> 00:22:11.280]  那份光彩不是在表面上面
[00:22:11.280 --> 00:22:17.260]  字面我們做到了 律法上面做到的那種標準化的榮耀
[00:22:17.260 --> 00:22:20.320]  我們得要順服那些什麼
[00:22:20.320 --> 00:22:24.780]  我們就是很容易去順著我們內心裏面那種
[00:22:24.780 --> 00:22:30.560]  好自在呀 好喜氣洋洋的 好有光彩的那種榮耀
[00:22:30.560 --> 00:22:33.680]  今天主耶穌要來更新我們
[00:22:33.680 --> 00:22:39.720]  主的靈要更新我們 要讓我們得到真正的自由
[00:22:39.720 --> 00:22:45.680]  從12節到18節裏面提到說到鏡子
