
[00:00:00.000 --> 00:00:01.880]  講完「彼得前書」之後呢
[00:05:14.160 --> 00:05:17.760]  他就叫以色列人你們回歸自己的故土
[00:05:17.760 --> 00:05:20.920]  回到自己的家鄉裡面來帶人去住
[00:05:20.920 --> 00:05:23.520]  甚至會出錢送他們走
[00:05:23.520 --> 00:05:25.640]  所以他們有回歸
[00:05:25.640 --> 00:05:28.680]  大家都會看到他們有兩次的回歸
[00:05:28.680 --> 00:05:32.680]  但是這兩次的回歸都應驗了聖經的預言
[00:05:32.680 --> 00:05:35.360]  因為聖經說他們會被人滅了
[00:05:35.360 --> 00:05:38.840]  但是七十年之後就會歸回
[00:05:38.840 --> 00:05:43.960]  尼西米就是在亞達斯西作王的時候來當政
[00:05:44.600 --> 00:05:49.720]  亞達斯西就是波斯王朝裡面第六個的君王
[00:05:49.720 --> 00:05:52.240]  他前任的君主是誰呢?
[00:05:52.240 --> 00:05:53.840]  大家可能會很熟悉
[00:05:53.840 --> 00:05:56.320]  就是阿哈徐老王
[00:05:56.320 --> 00:05:59.840]  你說我都不是很熟悉
[00:05:59.840 --> 00:06:02.320]  但是他太太都應該會熟悉
[00:06:02.320 --> 00:06:04.760]  阿哈徐老王的太太是誰呢?
[00:06:04.760 --> 00:06:06.640]  就是以斯帖
[00:06:06.640 --> 00:06:08.000]  是猶太人
[00:06:08.000 --> 00:06:10.320]  以斯帖是選美
[00:06:10.320 --> 00:06:12.320]  選進了皇宮裡面
[00:06:12.720 --> 00:06:16.720]  所以你留意到阿哈徐老就因為以斯帖的緣故
[00:06:16.720 --> 00:06:19.920]  就對猶太人特別好的
[00:06:19.920 --> 00:06:22.320]  到了亞達斯西的時候
[00:06:22.320 --> 00:06:24.720]  亞達斯西都是非常的
[00:06:24.720 --> 00:06:26.520]  來帶人挺喜歡猶太人
[00:06:26.520 --> 00:06:28.200]  對他們有好感的
[00:06:28.200 --> 00:06:31.000]  在《以斯拉記》第七章的第二節說到
[00:06:31.000 --> 00:06:34.440]  通達天上神律法大德的民事
[00:06:34.440 --> 00:06:38.400]  亞達斯西竟然來帶人去稱讚以斯拉
[00:06:38.400 --> 00:06:41.840]  所以在亞達斯西的期間
[00:06:42.200 --> 00:06:44.000]  他就讓以色列人
[00:06:44.000 --> 00:06:46.600]  回到自己的國家裡面
[00:06:46.600 --> 00:06:49.240]  猶太人第二次回歸
[00:06:49.240 --> 00:06:51.680]  是在公元前458年
[00:06:51.680 --> 00:06:55.400]  就是亞達斯西做皇第七年的時候
[00:06:55.400 --> 00:06:57.040]  讓他們去回歸
[00:06:57.040 --> 00:06:59.120]  這次回歸是誰帶領呢?
[00:06:59.120 --> 00:07:00.720]  就是以斯拉
[00:07:00.720 --> 00:07:03.000]  和尼西米,特別是以斯拉
[00:07:03.000 --> 00:07:04.520]  如果我們大家
[00:07:04.520 --> 00:07:07.160]  回來看《以斯拉記》的第一章的第十一節
[00:07:07.160 --> 00:07:09.640]  和第七章的第六到第九節
[00:07:10.080 --> 00:07:14.080]  就記載了這兩次先後的回歸
[00:07:14.080 --> 00:07:16.520]  在以斯拉帶領之下
[00:07:16.520 --> 00:07:19.080]  他們就重建自己的城牆
[00:07:19.080 --> 00:07:21.600]  在尼西米的時代
[00:07:21.600 --> 00:07:23.520]  我們很熟悉的先知
[00:07:23.520 --> 00:07:26.080]  耶利米、以西傑
[00:07:26.080 --> 00:07:27.680]  都已經死了
[00:07:27.680 --> 00:07:30.000]  已經死了超過一百年
[00:07:30.000 --> 00:07:31.280]  好了
[00:07:31.280 --> 00:07:33.440]  當我們重建聖殿的時候
[00:07:33.440 --> 00:07:34.480]  大家就會很熟悉
[00:07:34.480 --> 00:07:36.240]  有一個叫索羅巴伯
[00:07:36.240 --> 00:07:38.280]  和大祭司約書亞
[00:07:38.760 --> 00:07:41.400]  這個就是《撒加利亞書》裡面所記載
[00:07:41.400 --> 00:07:46.160]  而也提他們好好的重建的先知
[00:07:46.160 --> 00:07:48.200]  就是哈戈和撒加利亞
[00:07:48.200 --> 00:07:49.480]  都已經死了
[00:07:49.480 --> 00:07:52.720]  所以尼西米同時代的人
[00:07:52.720 --> 00:07:54.520]  只有就是以斯拉
[00:07:54.520 --> 00:07:56.360]  還有一樣東西很特別
[00:07:56.360 --> 00:07:59.920]  就是沒有什麼神所特別重用的先知
[00:07:59.920 --> 00:08:02.160]  我們在這段日子裡面
[00:08:02.160 --> 00:08:04.640]  看不到有哪個神重用的先知
[00:08:04.640 --> 00:08:06.840]  向他們離帶去說話
[00:08:07.640 --> 00:08:09.480]  甚至某個程度尼西米
[00:08:09.480 --> 00:08:10.960]  沒有直接的
[00:08:10.960 --> 00:08:13.400]  來得到神給他的啟示
[00:08:13.400 --> 00:08:15.120]  來帶他去寫一些文獻
[00:08:15.120 --> 00:08:17.800]  尼西米這個名字
[00:08:17.800 --> 00:08:20.200]  就是主安慰的意思
[00:08:20.200 --> 00:08:23.400]  他的父親就是哈戈利亞
[00:08:23.400 --> 00:08:25.680]  哈戈利亞的意思就是說
[00:08:25.680 --> 00:08:27.160]  我等候著神
[00:08:27.160 --> 00:08:29.200]  猶太人
[00:08:29.200 --> 00:08:31.080]  他們好像我們中國人改名
[00:08:31.080 --> 00:08:32.160]  是很一致的
[00:08:32.160 --> 00:08:33.280]  就是什麼呢
[00:08:33.280 --> 00:08:34.760]  就是有些人期望
[00:08:34.760 --> 00:08:35.520]  於是怎麼樣
[00:08:35.520 --> 00:08:36.920]  期望他自己的兒女
[00:08:37.160 --> 00:08:37.920]  是怎麼樣
[00:08:37.920 --> 00:08:40.560]  下一次唐慶的崇拜裡面
[00:08:40.560 --> 00:08:43.760]  我們會來看亞比斯的禱告
[00:08:43.760 --> 00:08:47.080]  亞比斯的名字就叫做痛苦
[00:08:47.080 --> 00:08:49.440]  為什麼會這樣改呢
[00:08:49.440 --> 00:08:50.560]  改名的時候
[00:08:50.560 --> 00:08:51.760]  其實是一些經歷
[00:08:51.760 --> 00:08:53.480]  可能媽媽生我們很痛苦
[00:08:53.480 --> 00:08:55.440]  我剛剛在說
[00:08:55.440 --> 00:08:56.640]  就是上次
[00:08:56.640 --> 00:08:57.840]  上兩個禮拜
[00:08:57.840 --> 00:08:59.440]  我們在九龍灣
[00:08:59.440 --> 00:09:01.360]  就有福音崇拜
[00:09:01.360 --> 00:09:02.760]  不是 福音午餐
[00:09:02.760 --> 00:09:04.240]  請了司徒永富
[00:09:04.240 --> 00:09:05.360]  來大廈去分享
[00:09:05.760 --> 00:09:07.520]  司徒永富和我一拍檔的時候
[00:09:07.520 --> 00:09:08.840]  當然是這樣的開場白
[00:09:08.840 --> 00:09:11.440]  他說我和梁永善是兩兄弟來的
[00:09:11.440 --> 00:09:12.520]  他叫永善
[00:09:12.520 --> 00:09:13.320]  我叫永富
[00:09:13.320 --> 00:09:14.480]  大家知道
[00:09:14.480 --> 00:09:15.400]  我叫永富的時候
[00:09:15.400 --> 00:09:17.400]  我家裡一定是沒有錢的
[00:09:17.400 --> 00:09:18.880]  是阿爺改我的名字
[00:09:18.880 --> 00:09:19.760]  因為我們家裡窮
[00:09:19.760 --> 00:09:21.360]  所以他改了名叫永富
[00:09:21.360 --> 00:09:23.120]  我英文名叫forever rich
[00:09:23.120 --> 00:09:25.360]  就很希望我能夠多點錢
[00:09:25.360 --> 00:09:27.000]  他說真正有錢的人
[00:09:27.000 --> 00:09:28.120]  就不會改永富了
[00:09:28.120 --> 00:09:30.520]  就改宅街、宅具
[00:09:30.520 --> 00:09:32.840]  這句是一向都是他的對白
[00:09:32.840 --> 00:09:33.920]  他也說
[00:09:34.160 --> 00:09:36.080]  梁永善被改永善
[00:09:36.080 --> 00:09:37.320]  他一定是很兇的
[00:09:37.320 --> 00:09:38.680]  所以爸爸就改了他叫永善
[00:09:38.680 --> 00:09:40.320]  那又被他說中了
[00:09:40.320 --> 00:09:41.520]  那你留意一下
[00:09:41.520 --> 00:09:43.600]  猶太人的名字是有意思的
[00:09:43.600 --> 00:09:46.560]  尼西米就是主安慰的意思
[00:09:46.560 --> 00:09:48.880]  他爸爸的名字就叫
[00:09:48.880 --> 00:09:50.120]  哈加尼亞
[00:09:50.120 --> 00:09:51.480]  就是我等候主
[00:09:51.480 --> 00:09:53.280]  可能我們很等候
[00:09:53.280 --> 00:09:55.200]  自己的國度得到復興
[00:09:55.200 --> 00:09:57.640]  很等候自己的國度
[00:09:57.640 --> 00:10:01.000]  可以再一次的能夠去重振聲威
[00:10:01.000 --> 00:10:03.400]  他很想回到自己國土裡面
[00:10:03.920 --> 00:10:05.640]  所以我們很相信尼西米
[00:10:05.640 --> 00:10:09.480]  是生長在一個很敬虔的猶太家庭裡面
[00:10:09.480 --> 00:10:13.920]  他是一定給父親好好的來栽培他
[00:10:13.920 --> 00:10:16.120]  但是也留意到
[00:10:16.120 --> 00:10:18.800]  尼西米在波斯帝國裡面
[00:10:18.800 --> 00:10:20.240]  其實是去工作的
[00:10:20.240 --> 00:10:22.360]  就好像但爾利那樣
[00:10:22.360 --> 00:10:23.640]  所以呢
[00:10:23.640 --> 00:10:24.880]  你看尼西米記
[00:10:24.880 --> 00:10:26.880]  他又很忠於波斯帝國的
[00:10:26.880 --> 00:10:28.960]  是沒有什麼特別講到
[00:10:28.960 --> 00:10:30.800]  就是要民族復興這件事
[00:10:31.480 --> 00:10:34.880]  尼西米一定是生長在波斯帝國的裡面
[00:10:34.880 --> 00:10:37.400]  是一個土生土長
[00:10:37.400 --> 00:10:41.040]  猶太裔裡面的波斯籍的人
[00:10:41.040 --> 00:10:42.240]  大家不明白他說什麼
[00:10:42.240 --> 00:10:44.240]  譬如我們有上一代的人
[00:10:44.240 --> 00:10:46.400]  移民去英國或者加拿大
[00:10:46.400 --> 00:10:48.960]  他們在英國或者加拿大裡面
[00:10:48.960 --> 00:10:50.400]  生了他們的小孩子
[00:10:50.400 --> 00:10:53.280]  好了這些小孩子可能不是很會講廣東話的
[00:10:53.280 --> 00:10:55.760]  但是可能英文是很流利的
[00:10:55.760 --> 00:10:57.560]  他們雖然是黃種人
[00:10:57.560 --> 00:11:00.880]  但是他在英國裡面出生成長的時候
[00:11:01.160 --> 00:11:04.080]  他是英籍裡面的黃種人
[00:11:04.080 --> 00:11:07.000]  所以我們很相信尼西米
[00:11:07.000 --> 00:11:10.280]  他能夠講很流利的波斯
[00:11:10.280 --> 00:11:11.960]  也就是說亞蘭的說話
[00:11:11.960 --> 00:11:13.840]  跟當地人無異的
[00:11:13.840 --> 00:11:16.080]  但是因為這樣的緣故
[00:11:16.080 --> 00:11:20.120]  所以他很可能就是被波斯皇帝去重用
[00:11:20.120 --> 00:11:21.960]  他雖然是外邦人
[00:11:21.960 --> 00:11:25.080]  但是他已經融入了當地的文化裡面
[00:11:25.080 --> 00:11:27.560]  當然絕對不是這麼簡單
[00:11:27.560 --> 00:11:29.200]  大家都會看到
[00:11:30.120 --> 00:11:32.000]  無線電視裡面新聞部
[00:11:32.000 --> 00:11:34.480]  有一個人去報新聞的
[00:11:34.480 --> 00:11:35.280]  那個叫什麼
[00:11:35.280 --> 00:11:37.040]  那個叫做利君雅
[00:11:37.040 --> 00:11:38.080]  那個是什麼
[00:11:38.080 --> 00:11:39.640]  南亞裔的人
[00:11:39.640 --> 00:11:42.800]  他講得一口流利的廣東話是不是
[00:11:42.800 --> 00:11:45.640]  但是不只是因為他會講廣東話
[00:11:45.640 --> 00:11:46.640]  會用他
[00:11:46.640 --> 00:11:49.000]  我相信他一定是新聞系出身
[00:11:49.000 --> 00:11:50.840]  他一定有一定的才幹
[00:11:50.840 --> 00:11:53.040]  甚至幾好的樣貌
[00:11:53.040 --> 00:11:54.680]  於是才會用他的
[00:11:54.680 --> 00:11:56.880]  而不只是會講廣東話就夠
[00:11:56.880 --> 00:11:58.000]  如果不是的時候
[00:11:58.200 --> 00:12:01.040]  深水埗很多托野的那些人都會講廣東話的
[00:12:01.040 --> 00:12:03.040]  他就不會被納進去
[00:12:03.040 --> 00:12:04.720]  就是做新聞報導員是不是
[00:12:04.720 --> 00:12:06.000]  黎希敏
[00:12:06.000 --> 00:12:08.160]  她在波斯裡面
[00:12:08.160 --> 00:12:10.760]  她很流利的亞蘭語
[00:12:10.760 --> 00:12:12.640]  但是這樣並不足夠
[00:12:12.640 --> 00:12:16.600]  我相信大家會看到黎希敏是一個很好的屬靈生命
[00:12:16.600 --> 00:12:19.560]  她也很熟悉神的律法
[00:12:19.560 --> 00:12:22.840]  她很明瞭過去的歷史
[00:12:22.840 --> 00:12:25.720]  她更加熱愛自己的民族
[00:12:25.720 --> 00:12:27.400]  遵守神的律法
[00:12:27.880 --> 00:12:30.640]  所以神能夠藉著她的生命
[00:12:30.640 --> 00:12:32.400]  來帶領著子民
[00:12:32.400 --> 00:12:35.400]  也有給波斯王來帶進去重用
[00:12:35.400 --> 00:12:38.440]  好了黎希敏她的工作是很特殊
[00:12:38.440 --> 00:12:40.160]  是很特殊的職位
[00:12:40.160 --> 00:12:42.320]  我們先來讀很短的
[00:12:42.320 --> 00:12:45.800]  黎希敏記第一章第十一節的下半節
[00:12:45.800 --> 00:12:48.000]  第十一節的下半節我們一起來讀出
[00:12:48.000 --> 00:12:50.640]  「我是作王走政的」
[00:12:50.640 --> 00:12:53.760]  黎希敏就自己宣告
[00:12:53.760 --> 00:12:54.880]  她的職位
[00:12:54.880 --> 00:12:57.480]  我去做王的走政
[00:12:58.400 --> 00:13:01.240]  千萬不要想走政就是斟酒那些
[00:13:01.240 --> 00:13:04.400]  就好像酒樓那些侍應那樣絕對錯誤
[00:13:04.400 --> 00:13:08.600]  黎希敏作為走政她一個很重要的責任是什麼呢?
[00:13:08.600 --> 00:13:10.400]  她是試酒的
[00:13:10.400 --> 00:13:12.640]  王要喝的酒
[00:13:12.640 --> 00:13:14.040]  她要先喝的
[00:13:14.040 --> 00:13:16.520]  看看有沒有人來下毒
[00:13:16.520 --> 00:13:20.160]  所以某個程度是一個頭號的安全特務
[00:13:20.160 --> 00:13:22.400]  因為她的工作
[00:13:22.400 --> 00:13:25.080]  是涉及波斯王
[00:13:25.400 --> 00:13:28.360]  那個生命的安危
[00:13:28.360 --> 00:13:31.400]  也都影響著整個國家
[00:13:31.400 --> 00:13:34.400]  所以她的責任是絕不輕鬆
[00:13:34.400 --> 00:13:38.240]  我們又了解一下當時的波斯王是怎樣
[00:13:38.240 --> 00:13:41.400]  當年波斯王阿達薩西一世
[00:13:41.400 --> 00:13:44.640]  是死於宮廷的政變
[00:13:44.640 --> 00:13:50.000]  他被他當時禁衛軍的司令謀殺死了他
[00:13:50.000 --> 00:13:53.000]  但是這個司令謀殺了他之後
[00:13:53.080 --> 00:13:58.360]  就拿了阿達薩西現在現任的王來作王
[00:13:58.360 --> 00:14:01.440]  後來他幾個月之後他有權
[00:14:01.440 --> 00:14:03.520]  於是他為父親報仇
[00:14:03.520 --> 00:14:08.840]  就把這個禁衛軍的總司令
[00:14:08.840 --> 00:14:10.280]  拿去殺了
[00:14:10.280 --> 00:14:12.680]  當阿達薩西作王的時候
[00:14:12.680 --> 00:14:14.360]  國家出現過幾次暴亂
[00:14:14.360 --> 00:14:16.640]  但是都被他平息了
[00:14:16.640 --> 00:14:19.160]  他知道自己的父親
[00:14:19.160 --> 00:14:20.880]  是被人謀殺
[00:14:22.200 --> 00:14:23.400]  他來到當政
[00:14:23.400 --> 00:14:25.040]  有人民反對他
[00:14:25.040 --> 00:14:27.680]  所以他都活在恐懼的裏面
[00:14:27.680 --> 00:14:30.680]  他很著緊自己的安危
[00:14:30.680 --> 00:14:34.160]  所以走政是很重要
[00:14:34.160 --> 00:14:38.760]  走政和擅長就是為王先試酒
[00:14:38.760 --> 00:14:39.920]  先試那些食物
[00:14:39.920 --> 00:14:41.760]  看有沒有人來下毒
[00:14:41.760 --> 00:14:45.640]  他就是要為王李大人的安全
[00:14:45.640 --> 00:14:47.640]  李大人去作出一些防禦
[00:14:47.640 --> 00:14:51.360]  李希敏他是外籍人士
[00:14:52.080 --> 00:14:53.640]  他是一個亡國奴
[00:14:53.640 --> 00:14:58.320]  但是卻是被波斯王來委以重任的時候
[00:14:58.320 --> 00:15:00.160]  可想而知
[00:15:00.160 --> 00:15:03.520]  他的生命質素一定是很獨特
[00:15:03.520 --> 00:15:05.520]  一定是很高的質素
[00:15:05.520 --> 00:15:09.320]  才能夠被波斯王李大人去使用他
[00:15:09.320 --> 00:15:13.400]  我們很相信李希敏有一個很沉實的個性
[00:15:13.400 --> 00:15:16.200]  很敏銳的觀察力
[00:15:16.200 --> 00:15:19.320]  更加有很強的機智
[00:15:19.320 --> 00:15:21.520]  很豐富的常識
[00:15:22.680 --> 00:15:23.880]  但最重要的是甚麼呢
[00:15:23.880 --> 00:15:26.360]  是要誠實而可靠
[00:15:26.360 --> 00:15:29.320]  如果他不是誠實可靠的話
[00:15:29.320 --> 00:15:30.800]  他被人收買
[00:15:30.800 --> 00:15:34.440]  隨時王的生命就會不保
[00:15:34.440 --> 00:15:38.680]  他亦都要很熟悉宮廷裏面的鬥爭
[00:15:38.680 --> 00:15:40.600]  那些暗湧
[00:15:40.600 --> 00:15:43.080]  哪些人不滿意皇帝
[00:15:43.080 --> 00:15:47.440]  很可能會來帶他有甚麼政變會推動出來
[00:15:47.440 --> 00:15:51.800]  他亦都要有一個很細心精明的人
[00:15:52.200 --> 00:15:53.320]  因為他要看
[00:15:53.320 --> 00:15:57.480]  如何來買酒處酒的過程是怎樣
[00:15:57.480 --> 00:15:59.160]  要很小心
[00:15:59.160 --> 00:16:04.960]  如果你有看剛剛完了那個神探伽利略
[00:16:04.960 --> 00:16:06.720]  即是上個星期
[00:16:06.720 --> 00:16:09.320]  原來下毒是很容易的
[00:16:09.320 --> 00:16:13.080]  將一些砒霜放在水喉裏面
[00:16:13.080 --> 00:16:16.120]  這樣就可以令到對方去死亡
[00:16:16.120 --> 00:16:18.040]  這些不奇怪
[00:16:18.040 --> 00:16:20.600]  所以作為一個酒精
[00:16:21.040 --> 00:16:23.160]  他一定要有很強的觀察力
[00:16:23.160 --> 00:16:27.480]  而在朝廷裏面的那些大小管家
[00:16:27.480 --> 00:16:30.160]  都要向尼西米去報告
