
[00:00:00.000 --> 00:00:01.520]  各位電影師妹,平安!
[00:01:22.880 --> 00:01:26.800]  那裡有很多舊約學者
[00:01:26.800 --> 00:01:30.280]  有七十個學者翻譯《希臘文聖經》
[00:01:30.280 --> 00:01:31.640]  做個比喻
[00:01:31.640 --> 00:01:33.280]  我在香港這麼多基督徒
[00:01:33.280 --> 00:01:37.520]  我們在香港找不到七十個舊約學者
[00:01:37.520 --> 00:01:42.960]  你可以想像學術圈有多大
[00:01:42.960 --> 00:01:44.560]  很多知識分子
[00:01:44.560 --> 00:01:45.880]  他在那裡成長
[00:01:45.880 --> 00:01:48.480]  其中一個有知識和學問的人
[00:01:48.480 --> 00:01:49.680]  這個叫阿波羅
[00:01:49.680 --> 00:01:50.880]  不過這不是重點
[00:01:50.880 --> 00:01:52.920]  重點是兩個城市
[00:01:52.920 --> 00:01:54.480]  因為剛才我讀經時提到
[00:01:54.480 --> 00:01:55.200]  他在哪裏
[00:01:55.200 --> 00:01:57.040]  在一個叫以忽所的城市
[00:01:57.040 --> 00:01:58.080]  No.1
[00:01:58.080 --> 00:01:58.640]  No.2
[00:01:58.640 --> 00:02:00.560]  在後面會提到另一個城市
[00:02:00.560 --> 00:02:01.560]  就是哥倫多
[00:02:01.560 --> 00:02:02.400]  十九章會提到
[00:02:02.400 --> 00:02:03.160]  我稍後會讀
[00:02:03.160 --> 00:02:05.280]  十九章會提到哥倫多
[00:02:05.280 --> 00:02:07.040]  以忽所和哥倫多
[00:02:07.040 --> 00:02:10.360]  雙城故事在這裏交錯發生
[00:02:10.360 --> 00:02:13.280]  另外有人物有阿居拉和伯基拉
[00:02:13.280 --> 00:02:14.920]  這兩個是夫婦
[00:02:14.920 --> 00:02:18.640]  還有保羅當年在哥倫多建立教會
[00:02:18.640 --> 00:02:20.320]  所以哥倫多前書第三章
[00:02:20.320 --> 00:02:21.440]  就是我們栽種
[00:02:21.440 --> 00:02:23.440]  保羅說我是栽種
[00:02:23.440 --> 00:02:24.840]  就是建立教會的人
[00:02:24.840 --> 00:02:25.640]  他栽種
[00:02:25.640 --> 00:02:28.880]  其實還搭檔與阿居拉伯基拉
[00:02:28.880 --> 00:02:29.880]  他們兩夫婦
[00:02:29.880 --> 00:02:32.720]  是有份一起建立哥倫多教會
[00:02:32.720 --> 00:02:34.240]  不過現在他們一起
[00:02:34.240 --> 00:02:36.840]  在以忽所教會相遇
[00:02:36.840 --> 00:02:38.000]  遇見認識
[00:02:38.000 --> 00:02:39.040]  在這裏說說
[00:02:39.040 --> 00:02:40.240]  我多說一點
[00:02:40.240 --> 00:02:42.200]  我自己最近讀這段經文的時候
[00:02:42.200 --> 00:02:43.720]  有些感受和感想
[00:02:43.720 --> 00:02:46.600]  大集會炒賣一碟的
[00:02:46.600 --> 00:02:48.200]  兩邊交錯的
[00:02:48.200 --> 00:02:49.520]  哥倫多以忽所
[00:02:49.520 --> 00:02:50.520]  哥倫多以忽所
[00:02:50.520 --> 00:02:51.520]  稍後會再看
[00:02:51.520 --> 00:02:52.520]  不過我想說回
[00:02:52.520 --> 00:02:53.520]  今時今日
[00:02:53.520 --> 00:02:57.120]  香港都是面對有兩個城市交錯
[00:02:57.120 --> 00:02:57.760]  當然
[00:02:57.760 --> 00:02:58.760]  其實移民
[00:02:58.760 --> 00:03:00.040]  不知道你感不感受到
[00:03:00.040 --> 00:03:01.480]  很多人去了英國
[00:03:01.480 --> 00:03:03.960]  其實這是另外一浪
[00:03:03.960 --> 00:03:05.160]  之前幾十年前
[00:03:05.160 --> 00:03:06.520]  校長你也記得
[00:03:06.520 --> 00:03:07.280]  有一段時間
[00:03:07.280 --> 00:03:08.400]  九零年代
[00:03:08.400 --> 00:03:09.480]  很多人去加拿大
[00:03:09.480 --> 00:03:12.560]  其實加拿大多的那一浪
[00:03:12.560 --> 00:03:14.400]  那一浪其實移民
[00:03:14.400 --> 00:03:16.000]  你也是那些人
[00:03:16.000 --> 00:03:18.120]  那一浪其實香港教會
[00:03:18.120 --> 00:03:19.560]  不少執事
[00:03:19.560 --> 00:03:20.560]  牧師傳道
[00:03:20.560 --> 00:03:21.440]  都去了加拿大
[00:03:21.440 --> 00:03:22.720]  弟兄姊妹去了加拿大
[00:03:22.720 --> 00:03:25.320]  其實復興了加拿大教會
[00:03:25.320 --> 00:03:27.280]  加拿大教會很多現在很有影響力
[00:03:27.280 --> 00:03:29.360]  很神祟用的教會
[00:03:29.360 --> 00:03:30.600]  都是那個年代
[00:03:30.600 --> 00:03:34.160]  很多香港移民去發展起來
[00:03:34.160 --> 00:03:35.720]  我們承認也好不承認也好
[00:03:35.720 --> 00:03:37.080]  其實是大家
[00:03:37.080 --> 00:03:40.600]  這兩個城市是一起成長的
[00:03:40.600 --> 00:03:43.160]  香港教會是沒有衰的
[00:03:43.160 --> 00:03:44.280]  雖然去了很多人
[00:03:44.280 --> 00:03:45.280]  都是建立的
[00:03:45.280 --> 00:03:46.120]  有眼見的
[00:03:46.120 --> 00:03:48.520]  經文校長你看著我們沒有衰過沒有少過
[00:03:48.520 --> 00:03:50.800]  當然最開始有一點陣痛
[00:03:50.800 --> 00:03:53.200]  但是基本上我們是一起成長的
[00:03:53.200 --> 00:03:54.120]  不知道你同不同意
[00:03:54.120 --> 00:03:54.880]  一起成長
[00:03:54.880 --> 00:03:55.960]  香港教會
[00:03:55.960 --> 00:03:57.000]  北美教會
[00:03:57.000 --> 00:03:58.840]  但是金浪我們看到
[00:03:58.840 --> 00:04:00.400]  現在去了很多人去了英國
[00:04:00.400 --> 00:04:02.560]  我不斷在想像這件事情
[00:04:02.560 --> 00:04:03.760]  特別我讀這段《熱誠經》
[00:04:03.760 --> 00:04:05.440]  哥倫多教會
[00:04:05.440 --> 00:04:06.600]  以佛索教會
[00:04:06.600 --> 00:04:07.800]  好像通一樣的
[00:04:07.800 --> 00:04:08.480]  它是通的
[00:04:08.480 --> 00:04:11.320]  就是待會我會再分析這段經文的時候
[00:04:11.320 --> 00:04:12.040]  通的
[00:04:12.040 --> 00:04:14.320]  它那裡保羅栽種
[00:04:14.320 --> 00:04:16.120]  現在遲一些沒多久
[00:04:16.120 --> 00:04:19.440]  波羅就會去「梟貫」
[00:04:19.440 --> 00:04:22.640]  這個用詞也是哥倫多前書第三章用的
[00:04:22.640 --> 00:04:24.520]  這個栽種那個梟貫
[00:04:24.520 --> 00:04:25.800]  滾著去的
[00:04:25.800 --> 00:04:27.280]  但是我想說回頭
[00:04:27.280 --> 00:04:32.080]  其實這件事是上帝很奇妙令它發生的
[00:04:32.080 --> 00:04:34.040]  就是說一個栽種一個梟貫
[00:04:34.040 --> 00:04:35.720]  但是請你也記住
[00:04:35.720 --> 00:04:37.640]  不算得什麼
[00:04:37.640 --> 00:04:40.400]  其實我們也是做回我們應該做的事而已
[00:04:40.400 --> 00:04:43.200]  使人生長的上帝才是關鍵
[00:04:43.200 --> 00:04:43.880]  行不行
[00:04:43.880 --> 00:04:46.320]  哥倫多前書提醒我們
[00:04:46.320 --> 00:04:49.000]  不過我們也要做好我們應該要做的本分
[00:04:49.000 --> 00:04:50.360]  梟貫做好梟貫
[00:04:50.360 --> 00:04:52.800]  栽種做好梟貫
[00:04:52.800 --> 00:04:56.000]  這兩個教會一起在當中被建立
[00:04:56.000 --> 00:04:57.400]  我們先看這裡
[00:04:57.400 --> 00:05:01.320]  阿波羅他現在到了以佛索
[00:05:01.320 --> 00:05:02.640]  他做了什麼呢?
[00:05:02.640 --> 00:05:03.480]  他來到以佛索
[00:05:03.480 --> 00:05:04.800]  他有學問
[00:05:04.800 --> 00:05:05.840]  能講解聖經
[00:05:05.840 --> 00:05:08.680]  這人已經在主的道上受了教訓
[00:05:08.680 --> 00:05:10.920]  心裡火熱將耶穌的事情
[00:05:10.920 --> 00:05:13.440]  詳細講論教訓人
[00:05:13.440 --> 00:05:15.160]  他很熟悉耶穌的事情
[00:05:15.160 --> 00:05:17.880]  但是同樣他也很有對聖經的知識
[00:05:17.880 --> 00:05:20.920]  這裡聖經是講到救約聖經的知識
[00:05:20.920 --> 00:05:22.920]  但是有一樣東西他是不通的
[00:05:22.920 --> 00:05:26.320]  就是他只是他單曉得約翰的洗禮
[00:05:26.320 --> 00:05:30.080]  就是他的信仰去到停留在悔改的階段
[00:05:30.080 --> 00:05:32.080]  並未去到救恩階段
[00:05:32.080 --> 00:05:33.360]  因為他約翰
[00:05:33.360 --> 00:05:38.680]  約翰只能夠表達到主耶穌是一個先鋒
[00:05:38.680 --> 00:05:40.960]  只是人要去找將來的救主
[00:05:40.960 --> 00:05:44.720]  但是他未見到耶穌遇難受害成就救恩
[00:05:44.720 --> 00:05:46.680]  所以那個部分他是欠缺的
[00:05:46.680 --> 00:05:48.400]  在那個部分是施洗約翰
[00:05:48.400 --> 00:05:52.240]  而阿波羅領受的也是去到那個階段
[00:05:52.240 --> 00:05:54.960]  雖然他很勇敢、很有知識
[00:05:54.960 --> 00:05:55.880]  講得很好
[00:05:55.880 --> 00:05:58.680]  他在會堂裡放膽講道
[00:05:58.680 --> 00:06:00.120]  他講的時候
[00:06:00.120 --> 00:06:01.800]  於是聽的人聽到
[00:06:01.800 --> 00:06:07.960]  包括有伯基拉和阿居拉夫婦聽見不對勁
[00:06:07.960 --> 00:06:09.680]  聽見他有點欠缺
[00:06:09.680 --> 00:06:11.760]  欠缺了那個很重要的部分
[00:06:11.760 --> 00:06:13.760]  在這裡我停一停又想到一件事
[00:06:13.760 --> 00:06:16.280]  我們為什麼要在教會一起認識
[00:06:16.280 --> 00:06:17.560]  我們一起信主
[00:06:17.560 --> 00:06:19.240]  一起回天國不就好了嗎?
[00:06:19.240 --> 00:06:22.320]  為什麼無緣無故要在教會裡認識呢?
[00:06:22.320 --> 00:06:24.720]  這也是我自己回了幾十年教會
[00:06:24.720 --> 00:06:26.800]  常常在回味的
[00:06:26.800 --> 00:06:27.960]  就是上帝的恩典
[00:06:27.960 --> 00:06:30.360]  叫我們並不是孤孤單單做基督徒
[00:06:30.360 --> 00:06:33.360]  是希望我們可以彼此同行
[00:06:33.360 --> 00:06:34.840]  我們在教會一起認識
[00:06:34.840 --> 00:06:36.160]  一起同行的時候
[00:06:36.160 --> 00:06:36.800]  為了什麼呢?
[00:06:36.800 --> 00:06:39.600]  我們相聚原是為了會分離
[00:06:39.600 --> 00:06:40.600]  很浪漫的
[00:06:40.600 --> 00:06:42.160]  相聚我們會分離
[00:06:42.160 --> 00:06:45.400]  然後大家可以走更遠更美的路
[00:06:45.400 --> 00:06:46.560]  你同不同意?
[00:06:46.560 --> 00:06:47.840]  我們一起認識
[00:06:47.840 --> 00:06:49.440]  一起同行一起成長
[00:06:49.440 --> 00:06:50.680]  我們回了幾十年教會
[00:06:50.680 --> 00:06:53.280]  才看到弟兄姊妹被建立
[00:06:53.280 --> 00:06:55.600]  當然同樣我們會發現弟兄姊妹
[00:06:55.600 --> 00:06:57.720]  有軟弱缺憲的地方
[00:06:57.720 --> 00:07:00.680]  這裡菠蘿軟弱缺憲的地方在哪裡?
[00:07:00.680 --> 00:07:02.680]  只是懂得施洗弱汗的洗禮
[00:07:02.680 --> 00:07:04.920]  他因為放膽地說
[00:07:04.920 --> 00:07:06.280]  又這樣講回頭
[00:07:06.280 --> 00:07:08.600]  只是坐在那裡是不行的
[00:07:08.600 --> 00:07:09.920]  是要你放膽地說
[00:07:09.920 --> 00:07:10.800]  我們才聽得出來
[00:07:10.800 --> 00:07:13.280]  差一點東西才會提醒你
[00:07:13.280 --> 00:07:15.200]  所以他放膽地說
[00:07:15.200 --> 00:07:17.040]  這個阿居拉白基拉
[00:07:17.040 --> 00:07:18.200]  用心地聽
[00:07:18.200 --> 00:07:19.680]  然後還沒停在那裡
[00:07:19.680 --> 00:07:20.440]  還有一樣東西
[00:07:20.440 --> 00:07:21.600]  接著是什麼呢?
[00:07:21.600 --> 00:07:22.800]  聖經中描述他
[00:07:22.800 --> 00:07:24.520]  就將他接去
[00:07:24.520 --> 00:07:27.240]  就是將他接他來
[00:07:27.240 --> 00:07:28.240]  接他來代表什麼呢?
[00:07:28.240 --> 00:07:30.160]  接他回家的意思
[00:07:30.160 --> 00:07:31.920]  然後不只是這樣
[00:07:31.920 --> 00:07:32.680]  不是接他回家
[00:07:32.680 --> 00:07:34.840]  是詳細地將神的道
[00:07:34.840 --> 00:07:36.840]  給他講解更加詳細
[00:07:36.840 --> 00:07:37.720]  行不行?
[00:07:37.720 --> 00:07:39.320]  所以我們一起相遇
[00:07:39.320 --> 00:07:40.000]  認識
[00:07:40.000 --> 00:07:40.760]  一起同行
[00:07:40.760 --> 00:07:43.040]  發覺對方有軟弱缺憲
[00:07:43.040 --> 00:07:44.240]  提醒他
[00:07:44.240 --> 00:07:44.960]  鼓勵他
[00:07:44.960 --> 00:07:45.920]  但是很特別
[00:07:45.920 --> 00:07:47.880]  並不是在會堂
[00:07:47.880 --> 00:07:49.120]  他在哪裡聽?
[00:07:49.120 --> 00:07:49.960]  在會堂聽
[00:07:49.960 --> 00:07:51.880]  但不是立刻在會堂講
[00:07:51.880 --> 00:07:53.280]  他是將他帶回家
[00:07:53.280 --> 00:07:55.200]  小聲地告訴他
[00:07:55.200 --> 00:07:57.320]  就是從他詳細講解明白
[00:07:57.320 --> 00:07:58.600]  其實這個也挺有智慧
[00:07:58.600 --> 00:07:59.640]  你同不同意?
[00:07:59.640 --> 00:08:01.800]  就是詳細講解明白
[00:08:01.800 --> 00:08:03.440]  告訴你軟弱缺憲的地方
[00:08:03.440 --> 00:08:06.160]  其實牧師我經常都會有人提醒我
[00:08:06.160 --> 00:08:06.800]  有些改了
[00:08:06.800 --> 00:08:07.600]  有些改不了
[00:08:07.600 --> 00:08:09.280]  我都是感激弟兄姊妹
[00:08:09.280 --> 00:08:09.880]  因為我們
[00:08:09.880 --> 00:08:11.040]  我容易給你看到的
[00:08:11.040 --> 00:08:12.400]  我常常站在這裡給你看
[00:08:12.400 --> 00:08:13.880]  所以常常有人提醒我
[00:08:13.880 --> 00:08:14.960]  我有些是改了
[00:08:14.960 --> 00:08:15.960]  有些是改不了的
[00:08:15.960 --> 00:08:16.800]  少說兩件事
[00:08:16.800 --> 00:08:18.080]  這些是最小的事
[00:08:18.080 --> 00:08:19.800]  不過我先說兩件事
[00:08:19.800 --> 00:08:20.520]  牧師
[00:08:20.520 --> 00:08:22.640]  你寒背寒得很嚴重
[00:08:22.640 --> 00:08:24.120]  你額頭額到什麼
[00:08:24.120 --> 00:08:25.720]  頭都掉了
[00:08:25.720 --> 00:08:27.440]  我知道的
[00:08:27.440 --> 00:08:28.720]  但是暫時未能改
[00:08:28.720 --> 00:08:29.720]  不過我猜我有生之年
[00:08:29.720 --> 00:08:31.280]  也不知道能不能改
[00:08:31.280 --> 00:08:32.000]  但是我是知道的
[00:08:32.000 --> 00:08:33.760]  所以偶爾都會站直一點
[00:08:33.760 --> 00:08:34.960]  偶爾而已
[00:08:34.960 --> 00:08:36.880]  接著又偏偏這樣
[00:08:36.880 --> 00:08:38.880]  但是我是知道的
[00:08:38.880 --> 00:08:39.600]  弟兄姊妹提醒我
[00:08:39.600 --> 00:08:40.400]  我都是感激的
[00:08:40.400 --> 00:08:41.480]  改得到就改
[00:08:41.480 --> 00:08:43.680]  有些是難一點改
[00:08:43.680 --> 00:08:45.760]  其實有些人說牧師你高啊
[00:08:45.760 --> 00:08:49.240]  所以其實我小時候也是寒的
[00:08:49.240 --> 00:08:50.640]  我小時候都被人說寒背
[00:08:50.640 --> 00:08:51.440]  寒到現在
[00:08:51.440 --> 00:08:53.400]  小學老師已經說我寒了
[00:08:53.400 --> 00:08:55.000]  所以不要賴我高
[00:08:55.000 --> 00:08:56.920]  我一點都不是因為高
[00:08:56.920 --> 00:08:58.400]  麥可·喬頓那些才高
[00:08:58.400 --> 00:08:59.440]  我一點都不高
[00:08:59.440 --> 00:09:00.880]  不過是寒背
[00:09:00.880 --> 00:09:02.280]  是,這是我的缺陷
[00:09:02.280 --> 00:09:03.480]  這是我的小事
[00:09:03.480 --> 00:09:04.080]  不過我想說
[00:09:04.080 --> 00:09:05.000]  有時有些改得到
[00:09:05.000 --> 00:09:05.600]  有些改不了
[00:09:05.600 --> 00:09:07.760]  其實我有很多口頭禪
[00:09:07.760 --> 00:09:08.640]  你覺得嗎?
[00:09:08.640 --> 00:09:10.160]  我有很多口頭禪
[00:09:10.160 --> 00:09:11.400]  其中有一個口頭禪
[00:09:11.400 --> 00:09:13.480]  其實我近年是改了的
[00:09:13.480 --> 00:09:15.040]  就是我很喜歡說
[00:09:15.040 --> 00:09:16.040]  很漂亮
[00:09:16.040 --> 00:09:17.160]  很累
[00:09:17.160 --> 00:09:18.400]  很可愛
[00:09:18.400 --> 00:09:19.400]  很什麼
[00:09:19.400 --> 00:09:20.400]  有一次有個婆婆跟我說
[00:09:20.400 --> 00:09:23.560]  牧師,我們回教會是聽上帝的
[00:09:23.560 --> 00:09:26.600]  你可不可以不要那麼多鬼,行嗎?
[00:09:26.600 --> 00:09:28.080]  把牠戒掉吧
[00:09:28.080 --> 00:09:29.680]  我是聽了這位婆婆的勸告
[00:09:29.680 --> 00:09:31.080]  因為我自己想過之後
[00:09:31.080 --> 00:09:31.600]  也是的
[00:09:31.600 --> 00:09:33.040]  沒理由說那麼多鬼
[00:09:33.040 --> 00:09:36.120]  我除了解釋聖經的鬼之外
[00:09:36.120 --> 00:09:38.080]  現在戒掉了大部分
[00:09:38.080 --> 00:09:39.800]  我都不敢說100%
[00:09:39.800 --> 00:09:41.240]  不過戒掉了絕大部分
[00:09:41.240 --> 00:09:43.200]  我都不說鬼了
[00:09:43.200 --> 00:09:44.680]  無論如何,有時戒得掉
[00:09:44.680 --> 00:09:45.520]  有些戒不掉
[00:09:45.520 --> 00:09:47.520]  有些地方互相提升
[00:09:47.520 --> 00:09:50.000]  但是這些是小事
[00:09:50.000 --> 00:09:51.240]  還要多說一件事
[00:09:51.240 --> 00:09:54.120]  我們在彼此在教會一起同行的時候
[00:09:54.120 --> 00:09:55.920]  一起互相認識的時候
[00:09:55.920 --> 00:09:57.000]  想說
[00:09:57.000 --> 00:09:59.760]  除了在信仰上、在生活上
[00:09:59.760 --> 00:10:01.120]  其實我們都在彼此建立
[00:10:01.120 --> 00:10:03.440]  我都期望著我身邊的弟兄姊妹
[00:10:03.440 --> 00:10:06.560]  他們的才幹、恩賜可以好好發揮
[00:10:06.560 --> 00:10:08.680]  建立教會也建立社會
[00:10:08.680 --> 00:10:10.960]  他們在工作崗位裡面也被建立
[00:10:10.960 --> 00:10:12.680]  有時你看到他們的軟弱缺陷
[00:10:12.680 --> 00:10:13.880]  你都可以提醒的
[00:10:13.880 --> 00:10:16.520]  互相會一起同行
[00:10:16.520 --> 00:10:17.800]  我也見過不少例子
[00:10:17.800 --> 00:10:19.960]  今天想說一個給你們聽
[00:10:19.960 --> 00:10:21.720]  其實我在年輕的時候
[00:10:21.720 --> 00:10:23.600]  我們教會剛剛開始說
[00:10:23.600 --> 00:10:25.560]  其實以前不說這些的
[00:10:25.560 --> 00:10:27.400]  我剛剛回教會是不說的
[00:10:27.400 --> 00:10:28.960]  後來我回來沒多久
[00:10:28.960 --> 00:10:29.800]  我出來工作的時候
[00:10:29.800 --> 00:10:34.000]  開始說職場生涯、規劃
[00:10:34.000 --> 00:10:35.560]  職場牧養、職場什麼什麼
[00:10:35.560 --> 00:10:36.920]  以及職場什麼什麼
[00:10:36.920 --> 00:10:40.000]  有位同工到現在還是在說職場什麼什麼的
[00:10:40.000 --> 00:10:42.880]  當年我們教會很先進地請他來攪cam
[00:10:42.880 --> 00:10:46.000]  讓職稱一起去三天兩夜學福堂
[00:10:46.000 --> 00:10:48.080]  就是一起去講解
[00:10:48.080 --> 00:10:50.280]  我還記得這個印象很深刻的
[00:10:50.280 --> 00:10:51.560]  深刻的印象在於什麼呢?
[00:10:51.560 --> 00:10:52.360]  有一個弟兄說
[00:10:52.360 --> 00:10:53.200]  三天兩夜
[00:10:53.200 --> 00:10:54.840]  因為我們要告一天假去的
[00:10:54.840 --> 00:10:55.880]  沒那麼多假
[00:10:55.880 --> 00:10:57.240]  兩天是假期
[00:10:57.240 --> 00:10:58.120]  所以兩天去cam
[00:10:58.120 --> 00:10:59.640]  但是另外有一天要什麼?
[00:10:59.640 --> 00:11:01.200]  有位弟兄說我去不完cam
[00:11:01.200 --> 00:11:02.360]  原因是什麼呢?
[00:11:02.360 --> 00:11:04.560]  原因是我接著要去面試
[00:11:04.560 --> 00:11:05.960]  要見工
[00:11:05.960 --> 00:11:07.080]  見broad
[00:11:07.080 --> 00:11:09.440]  他是一些大型的機構
[00:11:09.440 --> 00:11:10.840]  不能說名字
[00:11:10.840 --> 00:11:13.200]  他是一間大型機構
[00:11:13.200 --> 00:11:14.840]  半工型的政府機構
[00:11:14.840 --> 00:11:16.520]  所以升職一定要見broad
[00:11:16.520 --> 00:11:18.200]  有排人給他見
[00:11:18.200 --> 00:11:21.040]  校長經常坐那些broad見這些
[00:11:21.040 --> 00:11:25.160]  他是工程師
[00:11:25.160 --> 00:11:26.920]  他是管…
[00:11:26.920 --> 00:11:28.480]  中級又不算是高級
[00:11:28.480 --> 00:11:29.920]  總之管一些東西
[00:11:29.920 --> 00:11:32.080]  工程師中等級
[00:11:32.080 --> 00:11:34.480]  但是他說見第二次他都很緊張
[00:11:34.480 --> 00:11:36.600]  剛剛我們就在說什麼?
[00:11:36.600 --> 00:11:37.600]  職場
[00:11:37.600 --> 00:11:38.680]  我問他們
[00:11:38.680 --> 00:11:39.920]  我們大家同組
[00:11:39.920 --> 00:11:41.160]  你是不是很想升職?
[00:11:41.160 --> 00:11:41.560]  是啊
[00:11:41.560 --> 00:11:43.000]  我也希望去裁幹一次
[00:11:43.000 --> 00:11:43.840]  我們去發揮
[00:11:43.840 --> 00:11:44.760]  裁幹發揮
[00:11:44.760 --> 00:11:45.680]  管多些東西
[00:11:45.680 --> 00:11:46.280]  管多些人
[00:11:46.280 --> 00:11:46.960]  是不是也是好的?
[00:11:46.960 --> 00:11:47.840]  在建立他們的生命
[00:11:47.840 --> 00:11:48.680]  同不同意?
[00:11:48.680 --> 00:11:50.160]  如果你有能力的話
[00:11:50.160 --> 00:11:51.680]  多說一件事
[00:11:51.680 --> 00:11:53.840]  有時候你很不滿意
[00:11:53.840 --> 00:11:57.280]  你有沒有不滿意你老闆的時候?
[00:11:57.280 --> 00:11:59.600]  為什麼你不做?
[00:11:59.600 --> 00:12:00.760]  就是爭取
[00:12:00.760 --> 00:12:01.880]  你覺得如果…
[00:12:01.880 --> 00:12:02.480]  當然
[00:12:02.480 --> 00:12:03.800]  坦白說
[00:12:03.800 --> 00:12:05.240]  有些人是說
[00:12:05.240 --> 00:12:06.320]  給我也不做
[00:12:06.320 --> 00:12:07.280]  就是這樣
[00:12:07.280 --> 00:12:09.120]  不知道他是真心還是假意
[00:12:09.120 --> 00:12:12.440]  也真的有些人是適合做他現在的崗位
[00:12:12.440 --> 00:12:13.680]  這個你自己衡量
[00:12:13.680 --> 00:12:14.600]  那位弟兄
[00:12:14.600 --> 00:12:16.360]  他是很想繼續
[00:12:16.360 --> 00:12:17.840]  他發揮多些
[00:12:17.840 --> 00:12:19.960]  他覺得自己的才華不止是這樣
[00:12:19.960 --> 00:12:21.760]  所以他覺得應該要做高級的東西
[00:12:21.760 --> 00:12:22.880]  但是他的死位在哪裡呢?
[00:12:22.880 --> 00:12:24.000]  他的死位呢
[00:12:24.000 --> 00:12:25.520]  他在那間大型機構裡面
[00:12:25.520 --> 00:12:27.800]  是做Special Project
[00:12:27.800 --> 00:12:28.640]  什麼意思呢?
[00:12:28.640 --> 00:12:29.440]  他是一個Engineer
[00:12:29.440 --> 00:12:30.600]  但是Special Project
[00:12:30.600 --> 00:12:32.560]  就是沒有一條Team管
[00:12:32.560 --> 00:12:33.600]  就是經常都是
[00:12:33.600 --> 00:12:35.080]  弄這個這個和這個
[00:12:35.080 --> 00:12:37.400]  然後搞一單Project
[00:12:37.400 --> 00:12:39.440]  所以他是沒有馬仔的
[00:12:39.440 --> 00:12:40.960]  只有秘書而已
[00:12:40.960 --> 00:12:42.400]  但是他也不算低級的
[00:12:42.400 --> 00:12:44.240]  他是工程師那一級
[00:12:44.240 --> 00:12:45.640]  但是他沒有管馬仔
[00:12:45.640 --> 00:12:46.800]  所以他上次面試的時候
[00:12:46.800 --> 00:12:47.560]  他的死位在哪裡呢?
[00:12:47.560 --> 00:12:50.160]  別人問他陳先生
[00:12:50.160 --> 00:12:52.280]  你好像沒有什麼管人的經驗
[00:12:52.280 --> 00:12:52.920]  分享一下吧
[00:12:52.920 --> 00:12:54.240]  他馬上死掉了
[00:12:54.240 --> 00:12:54.840]  明白嗎?
[00:12:54.840 --> 00:12:55.560]  真的沒有
[00:12:55.560 --> 00:12:56.800]  他在那間機構裡面
[00:12:56.800 --> 00:13:01.000]  經常都做聯絡這個那個
[00:13:01.000 --> 00:13:02.240]  求這個求那個
[00:13:02.240 --> 00:13:03.200]  其實別人不放馬仔
[00:13:03.200 --> 00:13:05.160]  你做也做不到
[00:13:05.160 --> 00:13:06.120]  所以沒得說
[00:13:06.120 --> 00:13:08.320]  到了那個位置就馬上死掉了
[00:13:08.320 --> 00:13:12.000]  那天去露營說什麼呢?
[00:13:12.000 --> 00:13:13.240]  就是長規劃
[00:13:13.240 --> 00:13:16.200]  所以我們就一起為他祈禱
[00:13:16.200 --> 00:13:18.320]  其實我們覺得那個弟兄也挺厲害的
[00:13:18.320 --> 00:13:19.920]  他去美國讀大學回來
[00:13:19.920 --> 00:13:21.680]  樣樣都挺好的
[00:13:21.680 --> 00:13:22.480]  英文也好
