
[00:00:00.000 --> 00:00:04.280]  兄弟妹早 平安
[00:03:39.880 --> 00:03:42.680]  剛才舒款也在分享她的媽媽
[00:03:42.680 --> 00:03:44.720]  九十歲的老人家了
[00:03:44.720 --> 00:03:47.680]  所以她有這個失智的毛病
[00:03:47.680 --> 00:03:49.960]  失智 她已經不記得很多事情了
[00:03:49.960 --> 00:03:54.160]  而且她身體裡面的分泌也都很不平衡
[00:03:54.160 --> 00:03:57.480]  所以她情緒的起伏是非常大的
[00:03:57.480 --> 00:04:00.480]  所以有時候在照顧她的人非常的辛苦
[00:04:00.480 --> 00:04:02.040]  而且很累
[00:04:02.040 --> 00:04:03.000]  所以有時候呢
[00:04:03.000 --> 00:04:06.160]  我們看到有時候一些厭世
[00:04:06.160 --> 00:04:08.720]  對生命沒有興趣
[00:04:08.720 --> 00:04:10.800]  而且很容易煩躁
[00:04:10.800 --> 00:04:15.040]  其實那些都是身體有病的一個預兆
[00:04:15.040 --> 00:04:16.560]  一個表現
[00:04:16.560 --> 00:04:19.880]  而且還有什麼壞脾氣的人
[00:04:19.880 --> 00:04:22.000]  跟很彆扭的人
[00:04:22.000 --> 00:04:25.240]  其實都是很難相處的
[00:04:25.240 --> 00:04:27.080]  有沒有感覺 還有什麼
[00:04:27.080 --> 00:04:29.560]  還有有時候我們睡眠不足的時候
[00:04:29.560 --> 00:04:31.240]  我們晚上沒有睡好
[00:04:31.240 --> 00:04:32.080]  就變得怎麼樣
[00:04:32.080 --> 00:04:34.360]  整個人很焦慮
[00:04:34.360 --> 00:04:36.440]  有時候內分泌不協調
[00:04:36.440 --> 00:04:39.920]  也容易造成人情緒高低起伏不定
[00:04:39.920 --> 00:04:41.680]  這些都是原因
[00:04:41.680 --> 00:04:43.200]  那還有什麼
[00:04:43.200 --> 00:04:45.080]  還有一些心理的因素
[00:04:45.080 --> 00:04:48.600]  比方說你失戀了
[00:04:48.600 --> 00:04:50.000]  或者是你
[00:04:50.000 --> 00:04:52.560]  不是 失戀是環境
[00:04:52.560 --> 00:04:54.920]  有時候比方說你不滿足
[00:04:54.920 --> 00:04:58.800]  你失望 憂愁 灰心 恐懼
[00:04:58.800 --> 00:05:02.840]  這些都是一些心態 心理的壓力
[00:05:02.840 --> 00:05:05.960]  所帶出來的很負面的情緒
[00:05:05.960 --> 00:05:08.960]  最容易使人陷入低潮
[00:05:08.960 --> 00:05:10.760]  那還有就是環境的因素
[00:05:10.760 --> 00:05:12.200]  環境的變化
[00:05:12.200 --> 00:05:15.440]  環境的變化也容易讓人家
[00:05:15.440 --> 00:05:18.320]  覺得心情很低落
[00:05:18.320 --> 00:05:21.440]  比方說被人家攻擊
[00:05:21.440 --> 00:05:24.400]  還有上嘔 失戀
[00:05:24.400 --> 00:05:26.000]  還有婚姻破裂
[00:05:26.000 --> 00:05:29.920]  這些 還有被拒絕 失業
[00:05:29.920 --> 00:05:32.160]  這些都是一些環境上的問題
[00:05:32.160 --> 00:05:34.000]  但是這三個理由
[00:05:34.000 --> 00:05:40.280]  都是造成我們有情緒起伏不定的原因
[00:05:40.280 --> 00:05:41.880]  那我不知道你們大家
[00:05:41.880 --> 00:05:46.160]  有沒有在看一個演講秀
[00:05:46.160 --> 00:05:50.240]  叫TED 我想可能小元跟Charles比較會看
[00:05:50.240 --> 00:05:51.480]  因為是講英文的
[00:05:51.480 --> 00:05:52.760]  一個秀叫TED
[00:05:52.760 --> 00:05:54.960]  那TED這個演講秀
[00:05:54.960 --> 00:05:59.840]  是有一群比較專業的美國的人士
[00:05:59.840 --> 00:06:03.760]  他們對教育方面還有不同的主題
[00:06:03.760 --> 00:06:07.120]  他們有很獨特的見解
[00:06:07.120 --> 00:06:09.280]  然後他們就站在閃光燈下面
[00:06:09.280 --> 00:06:10.920]  他們用很短的時間
[00:06:10.920 --> 00:06:13.000]  然後很專業 很精準地
[00:06:13.000 --> 00:06:15.440]  發表他們對一個事情的看法
[00:06:15.440 --> 00:06:16.400]  叫TED
[00:06:16.400 --> 00:06:20.880]  有一次有一個叫做健康心理師
[00:06:20.880 --> 00:06:23.200]  他叫做Kelly
[00:06:23.200 --> 00:06:25.600]  凱莉麥高古
[00:06:25.600 --> 00:06:30.640]  她是史丹佛的一個講師
[00:06:30.640 --> 00:06:33.800]  她那天講的題目叫壓力
[00:06:33.800 --> 00:06:38.000]  她說她從事這個專業的前十年
[00:06:38.000 --> 00:06:39.760]  她都是跟人家講
[00:06:39.760 --> 00:06:42.040]  如何地避免壓力
[00:06:42.040 --> 00:06:46.520]  如何地告訴人家壓力會對你的身體
[00:06:46.520 --> 00:06:48.160]  造成什麼迫害力
[00:06:48.160 --> 00:06:49.640]  她都講了這方面
[00:06:49.640 --> 00:06:51.040]  但是後來她說
[00:06:51.040 --> 00:06:53.440]  她覺得她這樣講是不對的
[00:06:53.440 --> 00:06:59.080]  她開始學習慢慢地告訴別人
[00:06:59.080 --> 00:07:02.800]  要如何地去認識壓力
[00:07:02.800 --> 00:07:04.680]  你要了解什麼叫壓力
[00:07:04.680 --> 00:07:07.880]  而且你對壓力有一個很正確的想法
[00:07:07.880 --> 00:07:09.480]  跟反應的時候
[00:07:09.480 --> 00:07:12.680]  她說你就能夠看見
[00:07:12.680 --> 00:07:19.080]  其實壓力對我們的身體健康是有益的
[00:07:19.080 --> 00:07:22.560]  這是一個很顛覆性的講法
[00:07:22.560 --> 00:07:27.920]  她說如果你能夠了解這個壓力
[00:07:27.920 --> 00:07:33.480]  你就會有勇氣去接受 去面對你的難處
[00:07:33.480 --> 00:07:35.520]  她說有一個很新的研究
[00:07:35.520 --> 00:07:37.120]  她說看待壓力的方式
[00:07:37.120 --> 00:07:40.040]  你如何地去看待壓力
[00:07:40.040 --> 00:07:42.160]  這件事情是很重要的
[00:07:42.160 --> 00:07:46.880]  她說如果你善於駕馭你的壓力
[00:07:46.880 --> 00:07:50.000]  她說你就能夠讓你的身體
[00:07:50.000 --> 00:07:54.120]  對什麼事情都處之泰然
[00:07:54.120 --> 00:07:58.400]  因為你的身體是聽你的
[00:07:58.400 --> 00:08:00.280]  這就是剛才小遠講的
[00:08:00.280 --> 00:08:01.880]  我們有權柄
[00:08:01.880 --> 00:08:03.560]  神給我們禱告的權柄
[00:08:03.560 --> 00:08:06.440]  我們的身體是聽我們的
[00:08:06.440 --> 00:08:11.520]  而且壓力還可以提高人的社交能力
[00:08:11.520 --> 00:08:16.360]  而且因為人的腦部
[00:08:16.360 --> 00:08:22.480]  能夠分泌一種神經的荷爾蒙叫做催產素
[00:08:22.480 --> 00:08:29.880]  這個催產素它能夠激發我們人的社交的本能
[00:08:29.880 --> 00:08:33.000]  我在講的都是她講的 不是我講的
[00:08:33.000 --> 00:08:33.840]  社交的本能
[00:08:33.840 --> 00:08:40.160]  而且能夠預備你 能夠願意主動地跟人家互動
[00:08:40.160 --> 00:08:43.280]  她說而且願意怎麼樣
[00:08:43.280 --> 00:08:47.120]  Hug 抱抱 很喜歡抱抱
[00:08:47.120 --> 00:08:52.680]  她說這種催產素對人體有一種特有的功效
[00:08:52.680 --> 00:08:58.520]  她說所以人家給這個催產素取一個很特別的小名
[00:08:58.520 --> 00:09:03.760]  叫做抱抱荷爾蒙
[00:09:03.760 --> 00:09:08.000]  真的 其實我們都很喜歡抱抱
[00:09:08.000 --> 00:09:10.320]  我剛回到以前我第一次
[00:09:10.320 --> 00:09:12.480]  我來美國我第一次回臺灣的時候
[00:09:12.480 --> 00:09:14.760]  我就學會了抱抱
[00:09:14.760 --> 00:09:18.600]  我一回去趕快抱抱我爸爸 抱抱我媽媽
[00:09:18.600 --> 00:09:21.360]  我告訴你他們都好喜歡
[00:09:21.360 --> 00:09:24.960]  所以Hug your people
[00:09:24.960 --> 00:09:26.240]  在你旁邊的
[00:09:26.240 --> 00:09:29.360]  我們的教會也要有這個Hugging culture
[00:09:29.360 --> 00:09:31.440]  Hallelujah
[00:09:31.440 --> 00:09:35.560]  所以她說這種催產素對人體有一種特殊的功效
[00:09:35.560 --> 00:09:44.760]  她說而且這個荷爾蒙會讓我們願意跟人互動
[00:09:44.760 --> 00:09:49.880]  而且最主要是針對跟朋友和家人的關係
[00:09:49.880 --> 00:09:53.960]  還有一個讓人家很不了解的就是這種催產素
[00:09:53.960 --> 00:09:58.560]  在抗壓的機制下就會被啟動起來了
[00:09:58.560 --> 00:10:05.320]  她說腦下垂體就產生這種叫做催產素
[00:10:05.320 --> 00:10:10.120]  那它會讓人家去願意尋找幫助
[00:10:10.120 --> 00:10:13.760]  而且這個生理的抗壓反應
[00:10:13.760 --> 00:10:19.160]  會讓人家想要跟別人傾訴他心中的感受
[00:10:19.160 --> 00:10:22.280]  而不是說悶不出聲
[00:10:22.280 --> 00:10:27.400]  你有沒有看到我們旁邊有很多這種悶不出聲的人
[00:10:27.400 --> 00:10:31.640]  然後這種抗壓的反應機制
[00:10:31.640 --> 00:10:37.280]  能夠確保你的注意力是在你身旁有掙扎的人
[00:10:37.280 --> 00:10:40.240]  所以因此它能夠讓你
[00:10:40.240 --> 00:10:43.560]  這個催產素可以幫助你
[00:10:43.560 --> 00:10:46.840]  能夠成為彼此的幫助
[00:10:46.840 --> 00:10:49.600]  你願意要去幫助別人
[00:10:49.600 --> 00:10:52.560]  而且她說它可以確保你的注意力
[00:10:52.560 --> 00:10:55.520]  是在你旁邊需要被幫助的人
[00:10:55.520 --> 00:11:00.680]  所以她說如果一個人
[00:11:00.680 --> 00:11:04.400]  要常常會願意去關心
[00:11:04.400 --> 00:11:08.960]  注意你的旁邊的朋友 鄰舍的這種人
[00:11:08.960 --> 00:11:12.000]  當他碰到困難的時候
[00:11:12.000 --> 00:11:15.040]  他對於面對的壓力
[00:11:15.040 --> 00:11:17.280]  他能夠比較知道
[00:11:17.280 --> 00:11:19.160]  比較有一個沉著的態度
[00:11:19.160 --> 00:11:21.280]  知道如何的來應對
[00:11:21.280 --> 00:11:27.640]  所以這個Kelly她對這些壓力講的是很有意思的
[00:11:27.640 --> 00:11:31.400]  她說對壓力要有一個新的認識
[00:11:31.400 --> 00:11:36.720]  其實壓力是讓你有機會去審查你的內心
[00:11:36.720 --> 00:11:38.640]  而且她也在壓力之下
[00:11:38.640 --> 00:11:43.440]  那個心臟能夠帶出力量跟能力來
[00:11:43.440 --> 00:11:46.160]  她強調說當你學會抗壓的時候
[00:11:46.160 --> 00:11:51.160]  你就能夠面對你生命中不同的挑戰
[00:11:51.160 --> 00:11:53.600]  而且不那麼緊張了
[00:11:53.600 --> 00:11:55.920]  不把壓力看得不得了的事情
[00:11:55.920 --> 00:11:59.440]  甚至你對處理壓力你也會有信心
[00:11:59.440 --> 00:12:03.480]  最後她鼓勵人你不要單打獨鬥
[00:12:03.480 --> 00:12:05.400]  你要勇敢的面對壓力
[00:12:05.400 --> 00:12:07.840]  它壓力可以使你長壽
[00:12:07.840 --> 00:12:10.640]  真的是 我今天早上在Facebook上面看到一件
[00:12:10.640 --> 00:12:16.000]  她說苦難使人長壽
[00:12:16.000 --> 00:12:18.480]  更堅強 哈雷路亞
[00:12:18.480 --> 00:12:28.280]  所以我們寧可選擇在這個壓力下來過生活
[00:12:28.280 --> 00:12:31.480]  也不要一天到晚好像沒事幹一樣
[00:12:31.480 --> 00:12:33.520]  很easy take it easy
[00:12:33.520 --> 00:12:38.240]  我們要學習面對壓力
[00:12:38.240 --> 00:12:46.840]  所以當我在聽Kelly講的這段話的時候
[00:12:46.840 --> 00:12:49.440]  我不曉得我剛才這樣念你們大家
[00:12:49.440 --> 00:12:51.920]  進到你腦筋消化多少
[00:12:51.920 --> 00:12:56.560]  其實現在我們這個時代是一個很緊張的時代
[00:12:56.560 --> 00:12:57.520]  很緊張
[00:12:57.520 --> 00:13:01.600]  我們每天都面對各種不同的壓力
[00:13:01.600 --> 00:13:03.520]  還有什麼精神病
[00:13:03.520 --> 00:13:09.920]  可能你跟我我們都有不同情況的壓力
[00:13:09.920 --> 00:13:12.280]  我們都在面對不同的挑戰
[00:13:12.280 --> 00:13:16.400]  所以認識這個普遍性的問題
[00:13:16.400 --> 00:13:19.440]  不只是能夠讓我們自己活得更好
[00:13:19.440 --> 00:13:23.040]  也是讓我們基督徒
[00:13:23.040 --> 00:13:25.720]  你常常叫你出去傳福音
[00:13:25.720 --> 00:13:30.280]  你說除了講福音
[00:13:30.280 --> 00:13:31.360]  你還能夠幹嘛
[00:13:31.360 --> 00:13:33.800]  活出來
[00:13:33.800 --> 00:13:36.200]  而且你除了活出來之後
[00:13:36.200 --> 00:13:38.960]  當人家有需要的時候
[00:13:38.960 --> 00:13:40.160]  要去幫助他
[00:13:40.160 --> 00:13:42.520]  所以你必須要你手中要有什麼
[00:13:42.520 --> 00:13:44.280]  要有工具
[00:13:44.280 --> 00:13:47.000]  你要知道怎麼樣去幫助別人
[00:13:47.000 --> 00:13:48.840]  怎麼去鼓勵別人
[00:13:48.840 --> 00:13:50.320]  這是非常重要的
[00:13:50.320 --> 00:13:53.440]  所以我們知道這個
[00:13:53.440 --> 00:13:56.240]  我們今天我們來學一學
[00:13:56.240 --> 00:13:59.200]  我們應該怎麼樣的把這個工具
[00:13:59.200 --> 00:14:00.840]  拿到我們生活中來用
[00:14:00.840 --> 00:14:01.560]  好不好
[00:14:01.560 --> 00:14:05.320]  那第一個當我們碰到難處的時候
[00:14:05.320 --> 00:14:08.240]  當我們有需要的時候
[00:14:08.240 --> 00:14:09.200]  我們要怎麼樣
[00:14:09.200 --> 00:14:10.480]  要找出路
[00:14:10.480 --> 00:14:11.200]  我們要找出路
[00:14:11.200 --> 00:14:14.400]  我們要把我們的難處這個問題要解決
[00:14:14.400 --> 00:14:16.240]  你怎麼解決
[00:14:16.240 --> 00:14:17.280]  我們常常說
[00:14:17.280 --> 00:14:19.240]  你如果沒有智慧的話
[00:14:19.240 --> 00:14:21.600]  那你就去讀真言
[00:14:21.600 --> 00:14:23.280]  如果你不會禱告的話
[00:14:23.280 --> 00:14:25.120]  你就去讀詩篇
[00:14:25.120 --> 00:14:27.760]  他說其實除了這個之外
[00:14:27.760 --> 00:14:29.400]  你知道我們教會
[00:14:29.400 --> 00:14:32.440]  提供了很多各樣靈修的材料
[00:14:32.440 --> 00:14:34.280]  我不曉得你們用多少
[00:14:34.280 --> 00:14:36.760]  但是我們的網站上面
[00:14:36.760 --> 00:14:40.640]  有天良 每日靈修 荒漠甘泉
[00:14:40.640 --> 00:14:44.080]  這是在我們教會blccop.org裡面有的
[00:14:44.080 --> 00:14:46.760]  每天牧師都update好了
[00:14:46.760 --> 00:14:49.000]  還有我們在我們的微信上面
[00:14:49.000 --> 00:14:50.600]  n.365
[00:14:50.600 --> 00:14:52.320]  每日為兒女禱告
[00:14:52.320 --> 00:14:56.120]  心靈蜜豆奶
[00:14:56.120 --> 00:14:57.080]  如果這些都不夠
[00:14:57.080 --> 00:14:58.120]  你還可以去找書神
[00:14:58.120 --> 00:15:01.240]  給你開大聲的念聖經
[00:15:01.240 --> 00:15:03.360]  而且任何這些
[00:15:03.360 --> 00:15:05.760]  因為任何一樣這些東西
[00:15:05.760 --> 00:15:07.240]  都是幫助我們怎麼樣
[00:15:07.240 --> 00:15:08.800]  增加我們的智慧
[00:15:08.800 --> 00:15:10.440]  開拓我們的心情
[00:15:10.440 --> 00:15:12.120]  陪伴我們的生命的
[00:15:12.120 --> 00:15:15.160]  所以如果你說
[00:15:15.160 --> 00:15:17.200]  這些我都不喜歡
[00:15:17.200 --> 00:15:18.440]  我有我自己的
[00:15:18.440 --> 00:15:20.200]  It's okay
[00:15:20.200 --> 00:15:21.480]  如果你的水比較甜
[00:15:21.480 --> 00:15:22.480]  你的飯好吃
[00:15:22.480 --> 00:15:24.360]  你就去吃 你就去喝
[00:15:24.360 --> 00:15:25.840]  但是你一定要吃
[00:15:25.840 --> 00:15:27.560]  你一定要喝
[00:15:27.560 --> 00:15:28.600]  我們每一天
[00:15:28.600 --> 00:15:30.160]  有的人是早起的
[00:15:30.160 --> 00:15:31.880]  像我每天早上起來
[00:15:31.880 --> 00:15:33.280]  吃這麼一頓
[00:15:33.280 --> 00:15:34.680]  我就能夠什麼
[00:15:34.680 --> 00:15:39.440]  行路有光 生活有力量
[00:15:39.440 --> 00:15:40.440]  行路有光
[00:15:40.440 --> 00:15:41.960]  你吃了靈糧
[00:15:41.960 --> 00:15:43.000]  你行路就有光
[00:15:43.000 --> 00:15:47.080]  你生命就有力量
[00:15:47.080 --> 00:15:49.840]  其實我們每一個人的生命中
[00:15:49.840 --> 00:15:54.160]  都有一些需要被改變的地方
[00:15:54.160 --> 00:15:56.920]  不可能說你啥事不幹
[00:15:56.920 --> 00:15:59.600]  你就又健康又快樂
[00:15:59.600 --> 00:16:01.560]  因為我們人是什麼
[00:16:01.560 --> 00:16:03.600]  有罪心在裡面的
[00:16:03.600 --> 00:16:07.720]  所以我們如果能夠下點功夫
[00:16:07.720 --> 00:16:09.840]  來努力一下
[00:16:09.840 --> 00:16:13.000]  來實現我們的美好人生
[00:16:13.000 --> 00:16:15.680]  其實剛才我講的這個
[00:16:15.680 --> 00:16:17.880]  凱莉她的短文
[00:16:17.880 --> 00:16:22.720]  你覺得是一個嶄新的觀念嗎
[00:16:22.720 --> 00:16:24.960]  其實她講的這些
[00:16:24.960 --> 00:16:26.760]  我讀完她講的這些以後
[00:16:26.760 --> 00:16:28.360]  我發現這些都什麼
[00:16:28.360 --> 00:16:30.560]  都在我們的聖經裡面
[00:16:30.560 --> 00:16:31.280]  是不是
[00:16:31.280 --> 00:16:32.200]  你仔細的去讀
[00:16:32.200 --> 00:16:34.160]  每一個都在什麼
[00:16:34.160 --> 00:16:36.160]  要有跟人家哈哈
[00:16:36.160 --> 00:16:37.440]  要跟人家有關係
[00:16:37.440 --> 00:16:38.080]  要跟人家
[00:16:38.080 --> 00:16:38.760]  這是什麼
[00:16:38.760 --> 00:16:40.760]  團契生活
[00:16:40.760 --> 00:16:42.320]  小組生活
[00:16:42.320 --> 00:16:43.360]  我們在一起
[00:16:43.360 --> 00:16:45.240]  我們跟我們的弟兄姊妹在一起
[00:16:45.240 --> 00:16:47.120]  我們跟我們的牧者在一起
[00:16:47.120 --> 00:16:51.680]  我們就有這些團契生活
[00:16:51.680 --> 00:16:52.640]  所以
[00:16:52.640 --> 00:16:56.040]  而且還有
[00:16:56.040 --> 00:16:57.400]  我們從小
[00:16:57.400 --> 00:17:00.160]  我們從小就被教育
[00:17:00.160 --> 00:17:00.640]  對不對
[00:17:00.640 --> 00:17:02.440]  從小你父母親就跟你講
[00:17:02.440 --> 00:17:03.720]  你要努力
[00:17:03.720 --> 00:17:05.440]  你要出人頭地
[00:17:05.440 --> 00:17:07.720]  你要做有意義的事情
[00:17:07.720 --> 00:17:12.240]  所以在我們教育跟被教育的過程中
[00:17:12.240 --> 00:17:14.560]  有多少失敗的經歷
[00:17:14.560 --> 00:17:16.360]  我們做父母的
[00:17:16.360 --> 00:17:18.880]  我們教養我們兒女
[00:17:18.880 --> 00:17:22.000]  我們常常做的也不好
[00:17:22.000 --> 00:17:25.440]  然後我們也從我們的原生家庭
[00:17:25.440 --> 00:17:27.520]  得到很多的傷害
[00:17:27.520 --> 00:17:29.840]  甚至遺傳的咒詛
[00:17:29.840 --> 00:17:31.240]  個人的私慾
[00:17:31.240 --> 00:17:34.800]  都養成了我們很多負面的情緒
[00:17:34.800 --> 00:17:36.040]  負面的情緒
[00:17:36.040 --> 00:17:39.000]  所以給身體帶來很大的困擾跟痛苦
[00:17:39.000 --> 00:17:40.800]  給身邊的人
[00:17:40.800 --> 00:17:43.800]  你自己很有情緒
[00:17:43.800 --> 00:17:45.640]  很有想法
[00:17:45.640 --> 00:17:46.280]  告訴你
[00:17:46.280 --> 00:17:47.360]  在你旁邊的人
[00:17:47.360 --> 00:17:49.560]  氣都喘不過來
[00:17:49.560 --> 00:17:52.080]  其實我們
[00:17:52.080 --> 00:17:53.640]  凡事
[00:17:53.640 --> 00:17:56.640]  真的都只是在一念之間
[00:17:56.640 --> 00:18:00.240]  在羅馬書12章第二節跟我們講說什麼
[00:18:00.240 --> 00:18:04.160]  叫我們要心意更新而變化
[00:18:04.160 --> 00:18:07.680]  這個心意更新而變化是出於什麼工作
[00:18:07.680 --> 00:18:09.320]  是聖靈的工作
[00:18:09.320 --> 00:18:10.920]  聖靈在我們的裡面
[00:18:10.920 --> 00:18:12.680]  常常更新我們
[00:18:12.680 --> 00:18:14.600]  讓我們一個念頭
[00:18:14.600 --> 00:18:18.000]  (請問有放在上面嗎)
[00:18:18.000 --> 00:18:19.920]  這個還沒有
[00:18:19.920 --> 00:18:20.920]  (這個有羅馬書)
[00:18:20.920 --> 00:18:21.600]  羅馬書
[00:18:21.600 --> 00:18:22.440]  OK 好吧
[00:18:22.440 --> 00:18:24.080]  那就看看那個
[00:18:24.080 --> 00:18:25.680]  Charles 幫我們找一下
[00:18:25.680 --> 00:18:28.360]  牧師說有羅馬書12章
[00:18:28.360 --> 00:18:29.640]  來 大家來念一下
[00:18:29.640 --> 00:18:31.160]  這對我們有幫助的
[00:18:31.160 --> 00:18:36.960]  不要效法這個世界只要心意更新而變化
[00:18:36.960 --> 00:18:40.080]  叫你們察驗何為神
[00:18:40.080 --> 00:18:44.200]  善良純全可喜悅的旨意
[00:18:44.200 --> 00:18:45.840]  所以說你讀了這個經文
[00:18:45.840 --> 00:18:48.440]  你就可以很清楚的知道說
[00:18:48.440 --> 00:18:51.360]  如果我們的心意能夠在聖靈裡面
[00:18:51.360 --> 00:18:53.280]  常常的被更新
[00:18:53.280 --> 00:18:55.080]  我們就能夠成為一個什麼
[00:18:55.080 --> 00:19:00.280]  一個在基督裡心照的人
[00:19:00.280 --> 00:19:01.720]  上幾個禮拜我們在上那個
[00:19:01.720 --> 00:19:02.920]  基躍真理課的時候
[00:19:02.920 --> 00:19:03.920]  講到人的時候
[00:19:03.920 --> 00:19:05.560]  講說我們人有什麼
[00:19:05.560 --> 00:19:09.160]  有靈 有魂 有體
[00:19:09.160 --> 00:19:10.760]  那這三面
[00:19:10.760 --> 00:19:11.880]  靈魂體是什麼
[00:19:11.880 --> 00:19:14.880]  互相都有牽連的
[00:19:14.880 --> 00:19:16.360]  體會影響靈
[00:19:16.360 --> 00:19:17.600]  體會影響魂
[00:19:17.600 --> 00:19:18.640]  魂會影響靈
[00:19:18.640 --> 00:19:21.360]  都會這樣互相牽來牽去的
