
[00:00:00.000 --> 00:00:04.000]  今個月五月份是猜全月
[00:04:55.000 --> 00:04:58.000]  在安息日裡面去宣讀摩西的律法
[00:04:58.000 --> 00:05:00.000]  如果你沒有的話
[00:05:00.000 --> 00:05:01.000]  是不可以這樣做的
[00:05:01.000 --> 00:05:03.000]  所以我們就發現
[00:05:03.000 --> 00:05:06.000]  保羅是沒有去到會堂
[00:05:06.000 --> 00:05:08.000]  但是你都知道
[00:05:08.000 --> 00:05:10.000]  他是很想傳福音的
[00:05:10.000 --> 00:05:13.000]  所以當他在菲勒比城住了幾天之後
[00:05:13.000 --> 00:05:14.000]  他就開始想
[00:05:14.000 --> 00:05:16.000]  特別是到了安息日的時候
[00:05:16.000 --> 00:05:17.000]  沒有會堂去
[00:05:17.000 --> 00:05:19.000]  那去哪裡呢?
[00:05:19.000 --> 00:05:21.000]  這裡可能要打聽一下
[00:05:21.000 --> 00:05:22.000]  那裡也好
[00:05:22.000 --> 00:05:23.000]  可能要打聽一下
[00:05:23.000 --> 00:05:25.000]  結果他發現
[00:05:25.000 --> 00:05:28.000]  原來城外在河邊
[00:05:28.000 --> 00:05:30.000]  有人祈禱
[00:05:30.000 --> 00:05:32.000]  他就想這個很可能就是
[00:05:32.000 --> 00:05:34.000]  我要去的地方
[00:05:34.000 --> 00:05:36.000]  所以他就這樣在安息日的時候
[00:05:36.000 --> 00:05:39.000]  就走了去城外的河邊
[00:05:39.000 --> 00:05:41.000]  在我們的和合本的翻譯裡面
[00:05:41.000 --> 00:05:42.000]  這裡怎麼寫呢?
[00:05:42.000 --> 00:05:43.000]  這裡說到
[00:05:43.000 --> 00:05:48.000]  知道那裡有一個禱告的地方
[00:05:48.000 --> 00:05:51.000]  經文的意思給我們好像覺得
[00:05:51.000 --> 00:05:53.000]  保羅是很明確的
[00:05:53.000 --> 00:05:56.000]  有人告訴我們一個很準確的訊息
[00:05:56.000 --> 00:05:57.000]  透過電郵
[00:05:57.000 --> 00:05:58.000]  即是今天的術語
[00:05:58.000 --> 00:05:59.000]  透過WhatsApp
[00:05:59.000 --> 00:06:00.000]  是那裡了
[00:06:00.000 --> 00:06:01.000]  或者電話告訴你
[00:06:01.000 --> 00:06:02.000]  好像是這個意思
[00:06:02.000 --> 00:06:04.000]  但其實不是的
[00:06:04.000 --> 00:06:05.000]  在經文裡面
[00:06:05.000 --> 00:06:07.000]  真正原文的意思
[00:06:07.000 --> 00:06:10.000]  是一個不確定的因素
[00:06:10.000 --> 00:06:12.000]  Uncertain的
[00:06:12.000 --> 00:06:13.000]  所以當我們有機會
[00:06:13.000 --> 00:06:15.000]  看回其他的譯本的時候
[00:06:15.000 --> 00:06:17.000]  他們有些翻譯就說
[00:06:17.000 --> 00:06:18.000]  心裡想
[00:06:18.000 --> 00:06:21.000]  那裡可能有一個
[00:06:21.000 --> 00:06:23.000]  猶太人禱告的地方
[00:06:23.000 --> 00:06:25.000]  這裡有一點不同
[00:06:25.000 --> 00:06:27.000]  另外一些經文翻譯就說
[00:06:27.000 --> 00:06:29.000]  在城外的河邊
[00:06:29.000 --> 00:06:33.000]  料想可能會有
[00:06:33.000 --> 00:06:35.000]  聚會禱告
[00:06:35.000 --> 00:06:36.000]  有沒有留意到?
[00:06:36.000 --> 00:06:39.000]  所以其實保羅去找一個地方
[00:06:39.000 --> 00:06:40.000]  他其實不是很確定
[00:06:40.000 --> 00:06:42.000]  是不是真的有人在那裡
[00:06:42.000 --> 00:06:43.000]  做祈禱會
[00:06:43.000 --> 00:06:44.000]  或者怎麼樣
[00:06:44.000 --> 00:06:46.000]  就有些敬拜
[00:06:46.000 --> 00:06:48.000]  所以這個是很奇妙
[00:06:48.000 --> 00:06:51.000]  他一切交託在神的手中
[00:06:51.000 --> 00:06:52.000]  我們信神的人
[00:06:52.000 --> 00:06:54.000]  是將很多東西交託在神的手中
[00:06:54.000 --> 00:06:55.000]  是依靠上帝
[00:06:55.000 --> 00:06:58.000]  我們向前邁進
[00:06:58.000 --> 00:06:59.000]  保羅也是這樣的
[00:06:59.000 --> 00:07:00.000]  傳福音
[00:07:00.000 --> 00:07:03.000]  有些東西不是我們完全掌握得到
[00:07:03.000 --> 00:07:05.000]  我們是信上帝的大力
[00:07:05.000 --> 00:07:06.000]  所以在這裡讓我們首先觀察到
[00:07:06.000 --> 00:07:08.000]  就是保羅這樣
[00:07:08.000 --> 00:07:11.000]  走出他的第一步
[00:07:11.000 --> 00:07:14.000]  然後我們又看看第二方面
[00:07:14.000 --> 00:07:15.000]  我們看
[00:07:15.000 --> 00:07:16.000]  他不是很肯定
[00:07:16.000 --> 00:07:19.000]  不過竟然又真的看到有人
[00:07:19.000 --> 00:07:22.000]  竟然真的看到有一群婦女
[00:07:22.000 --> 00:07:23.000]  在河邊聚集
[00:07:23.000 --> 00:07:25.000]  雖然聖經沒有說多少位
[00:07:25.000 --> 00:07:28.000]  不過總之估計也不會太多
[00:07:28.000 --> 00:07:29.000]  當你看的時候
[00:07:29.000 --> 00:07:30.000]  你馬上發現
[00:07:30.000 --> 00:07:32.000]  全部都是婦女
[00:07:32.000 --> 00:07:34.000]  在猶太人的眼中
[00:07:34.000 --> 00:07:36.000]  婦女的地位是差一點點的
[00:07:36.000 --> 00:07:38.000]  所以就是說這個聚會
[00:07:38.000 --> 00:07:43.000]  肯定不是一個會堂那種重要性
[00:07:43.000 --> 00:07:44.000]  不過無論怎樣也好
[00:07:44.000 --> 00:07:45.000]  在安息日
[00:07:45.000 --> 00:07:46.000]  有些人出來
[00:07:46.000 --> 00:07:47.000]  有些是敬拜
[00:07:47.000 --> 00:07:48.000]  有些是祈禱
[00:07:48.000 --> 00:07:50.000]  都是重要的
[00:07:50.000 --> 00:07:51.000]  所以就有一群人聚集
[00:07:51.000 --> 00:07:56.000]  保羅就是遇到一個這樣的場景
[00:07:56.000 --> 00:07:59.000]  結果他看到的是女底牙
[00:07:59.000 --> 00:08:00.000]  Lydia
[00:08:00.000 --> 00:08:02.000]  我相信我們中間一定有些姐妹們
[00:08:02.000 --> 00:08:04.000]  她的英文名是Lydia
[00:08:04.000 --> 00:08:06.000]  一個很美麗的名字
[00:08:06.000 --> 00:08:07.000]  就是這樣
[00:08:07.000 --> 00:08:09.000]  保羅遇見她
[00:08:09.000 --> 00:08:11.000]  所以當我們這樣想像的時候
[00:08:11.000 --> 00:08:13.000]  其實這樣的碰見
[00:08:13.000 --> 00:08:18.000]  某程度是很巧妙的
[00:08:18.000 --> 00:08:20.000]  是很剛剛的
[00:08:20.000 --> 00:08:22.000]  是剛剛好的
[00:08:22.000 --> 00:08:25.000]  不是說我預先計劃好
[00:08:25.000 --> 00:08:27.000]  就這樣遇到這些人
[00:08:27.000 --> 00:08:28.000]  所以當我們這樣看的時候
[00:08:28.000 --> 00:08:29.000]  我們發現
[00:08:29.000 --> 00:08:34.000]  背後其實是誰在主導這件事呢
[00:08:34.000 --> 00:08:36.000]  其實是上帝
[00:08:36.000 --> 00:08:39.000]  是神在背後做大導演
[00:08:39.000 --> 00:08:40.000]  這裡引導一些人
[00:08:40.000 --> 00:08:41.000]  那裡引導一些人
[00:08:41.000 --> 00:08:43.000]  然後甚至在人的眼中
[00:08:43.000 --> 00:08:44.000]  有些事都不太確定
[00:08:44.000 --> 00:08:46.000]  但結果竟然都達到目標
[00:08:46.000 --> 00:08:47.000]  碰到有些人
[00:08:47.000 --> 00:08:49.000]  他們對信仰有些興趣
[00:08:49.000 --> 00:08:51.000]  所以我可以講福音
[00:08:51.000 --> 00:08:53.000]  所以這裡還有一個
[00:08:53.000 --> 00:08:55.000]  我們今天用中國人的術語
[00:08:55.000 --> 00:08:58.000]  就是冥冥中有主宰
[00:08:58.000 --> 00:09:00.000]  帶領他們相見
[00:09:00.000 --> 00:09:01.000]  所以有很多的解經學者
[00:09:01.000 --> 00:09:02.000]  特別是在這裡
[00:09:02.000 --> 00:09:03.000]  形容到這裡的時候
[00:09:03.000 --> 00:09:05.000]  他們用了一個術語
[00:09:05.000 --> 00:09:08.000]  因為是英文
[00:09:08.000 --> 00:09:10.000]  所以我先講了英文
[00:09:10.000 --> 00:09:12.000]  然後我們大概用中文去了解一下
[00:09:12.000 --> 00:09:14.000]  那個英文叫做什麼
[00:09:14.000 --> 00:09:16.000]  Divine Appointment
[00:09:16.000 --> 00:09:19.000]  是神的特定的約定
[00:09:19.000 --> 00:09:22.000]  是神的背後在引導著
[00:09:22.000 --> 00:09:25.000]  我們人都是知不知道的那種
[00:09:25.000 --> 00:09:27.000]  但是就事就成了
[00:09:27.000 --> 00:09:29.000]  所以就是這樣
[00:09:29.000 --> 00:09:32.000]  這個聚會就出現了
[00:09:32.000 --> 00:09:34.000]  保羅終於和呂帝亞
[00:09:34.000 --> 00:09:37.000]  就來到去相見了
[00:09:37.000 --> 00:09:39.000]  而當然我們都知道
[00:09:39.000 --> 00:09:41.000]  他就信了主
[00:09:41.000 --> 00:09:44.000]  這是第二方面的觀察
[00:09:44.000 --> 00:09:46.000]  一個很巧合的聚會
[00:09:46.000 --> 00:09:48.000]  但是很相信是背後
[00:09:48.000 --> 00:09:50.000]  有神在背後
[00:09:50.000 --> 00:09:51.000]  在天上
[00:09:51.000 --> 00:09:55.000]  在他的主權下去主導一切
[00:09:55.000 --> 00:09:57.000]  第三我們去觀察一下
[00:09:57.000 --> 00:09:59.000]  觀察什麼呢
[00:09:59.000 --> 00:10:01.000]  我們觀察一下
[00:10:01.000 --> 00:10:07.000]  為什麼呂帝亞會出現在這裡呢
[00:10:07.000 --> 00:10:11.000]  為什麼呂帝亞會出現在這裡呢
[00:10:11.000 --> 00:10:14.000]  我們問這個問題其實是有意思的
[00:10:14.000 --> 00:10:16.000]  讓姐妹們留意一下
[00:10:16.000 --> 00:10:18.000]  經文裡面怎樣描述呂帝亞呢
[00:10:18.000 --> 00:10:21.000]  在第十四節那裡
[00:10:21.000 --> 00:10:25.000]  呂帝亞出生在哪個地方
[00:10:25.000 --> 00:10:31.000]  這裡說是推瓦推拉城的人
[00:10:31.000 --> 00:10:34.000]  就是說他不是在菲律賓
[00:10:34.000 --> 00:10:36.000]  是他的出生地
[00:10:36.000 --> 00:10:38.000]  他是推瓦推拉城的人
[00:10:38.000 --> 00:10:42.000]  意思就是說他在亞細亞這個地方住
[00:10:42.000 --> 00:10:44.000]  如果你看地圖是距離很遠的
[00:10:44.000 --> 00:10:46.000]  無端端你住在那裡
[00:10:46.000 --> 00:10:48.000]  為什麼跑來菲律賓這個地方呢
[00:10:48.000 --> 00:10:52.000]  為什麼你會來到菲律賓城呢
[00:10:52.000 --> 00:10:53.000]  所以沒錯
[00:10:53.000 --> 00:10:56.000]  我們看到保羅和呂帝亞相遇
[00:10:56.000 --> 00:10:57.000]  但是我們要問一個問題
[00:10:57.000 --> 00:11:00.000]  為什麼呂帝亞會在這裡
[00:11:00.000 --> 00:11:02.000]  為什麼呢
[00:11:02.000 --> 00:11:05.000]  經文有沒有一些脈絡讓我們知道
[00:11:05.000 --> 00:11:07.000]  我想我們可以想一想就看到了
[00:11:07.000 --> 00:11:11.000]  因為這裡有一個賣紫色布匹的婦人
[00:11:11.000 --> 00:11:13.000]  名叫呂帝亞
[00:11:13.000 --> 00:11:16.000]  她是賣布的
[00:11:16.000 --> 00:11:19.000]  紫色布是上等漂亮的東西
[00:11:19.000 --> 00:11:21.000]  然後我們又知道
[00:11:21.000 --> 00:11:29.000]  推瓦推拉城是出名的染布業製衣業的城市
[00:11:29.000 --> 00:11:32.000]  所以你就發現
[00:11:32.000 --> 00:11:34.000]  他出生在那裡
[00:11:34.000 --> 00:11:37.000]  原來在那裡他能夠將這些布
[00:11:37.000 --> 00:11:38.000]  漂亮的布
[00:11:38.000 --> 00:11:39.000]  高質素的布
[00:11:39.000 --> 00:11:43.000]  可以帶到菲律賓做生意
[00:11:43.000 --> 00:11:44.000]  是不是
[00:11:44.000 --> 00:11:48.000]  因為這個城市不單止是一個商業的城市
[00:11:48.000 --> 00:11:51.000]  也是一個交通的樞紐
[00:11:51.000 --> 00:11:54.000]  所以他可以很快去到其他的城市
[00:11:54.000 --> 00:11:56.000]  然後推銷他的貨品
[00:11:56.000 --> 00:11:58.000]  所以他是從商的
[00:11:58.000 --> 00:12:01.000]  是商人
[00:12:01.000 --> 00:12:03.000]  用今天的術語來說
[00:12:03.000 --> 00:12:10.000]  他是紫色布匹的代理人
[00:12:10.000 --> 00:12:11.000]  有些解經學者就說
[00:12:11.000 --> 00:12:13.000]  很可能他丈夫是做這行
[00:12:13.000 --> 00:12:14.000]  他跟他一起
[00:12:14.000 --> 00:12:16.000]  不過丈夫就走了
[00:12:16.000 --> 00:12:17.000]  所以他就繼承了
[00:12:17.000 --> 00:12:20.000]  然後就繼續做這些生意
[00:12:20.000 --> 00:12:21.000]  來來往往
[00:12:21.000 --> 00:12:22.000]  就是這樣的解釋
[00:12:22.000 --> 00:12:24.000]  無論如何我們不是真知道
[00:12:24.000 --> 00:12:26.000]  但是我們可以知道的就是
[00:12:26.000 --> 00:12:28.000]  他是從商的
[00:12:28.000 --> 00:12:30.000]  是商業的因素
[00:12:30.000 --> 00:12:31.000]  經濟的因素
[00:12:31.000 --> 00:12:33.000]  使他從推瓦推拉這個地方
[00:12:33.000 --> 00:12:37.000]  走到很遠的菲律賓
[00:12:37.000 --> 00:12:38.000]  是生意的動機
[00:12:38.000 --> 00:12:42.000]  驅使他離開他原來的地方
[00:12:42.000 --> 00:12:44.000]  不過我們也知道
[00:12:44.000 --> 00:12:46.000]  當他離開這個推瓦推拉城的時候
[00:12:46.000 --> 00:12:48.000]  他還沒有信主
[00:12:48.000 --> 00:12:49.000]  他還沒有信主
[00:12:49.000 --> 00:12:50.000]  為什麼我們知道
[00:12:50.000 --> 00:12:51.000]  因為你看看
[00:12:51.000 --> 00:12:53.000]  然後聖經怎麼介紹
[00:12:53.000 --> 00:12:57.000]  他說他是素來敬拜神
[00:12:57.000 --> 00:12:58.000]  他是素來敬拜神
[00:12:58.000 --> 00:12:59.000]  背後的含義
[00:12:59.000 --> 00:13:02.000]  不是說他真正認識了耶穌基督
[00:13:02.000 --> 00:13:03.000]  通常我們說
[00:13:03.000 --> 00:13:04.000]  一些人是素來敬拜神
[00:13:04.000 --> 00:13:06.000]  或者敬畏神的
[00:13:06.000 --> 00:13:07.000]  就是說有些人
[00:13:07.000 --> 00:13:09.000]  跟猶太教有一定的關係
[00:13:09.000 --> 00:13:10.000]  他就去聽一下道
[00:13:10.000 --> 00:13:11.000]  聽一下律法
[00:13:11.000 --> 00:13:13.000]  有些猶太教的禮儀
[00:13:13.000 --> 00:13:14.000]  信仰有些興趣
[00:13:14.000 --> 00:13:17.000]  不過他還沒有正式入教
[00:13:17.000 --> 00:13:18.000]  進入去的
[00:13:18.000 --> 00:13:20.000]  所以聖經就用了這樣的
[00:13:20.000 --> 00:13:21.000]  敬畏神
[00:13:21.000 --> 00:13:24.000]  敬拜神的那種術語
[00:13:24.000 --> 00:13:26.000]  原來呂底亞就是一個這樣的人
[00:13:26.000 --> 00:13:27.000]  所以難怪
[00:13:27.000 --> 00:13:30.000]  為什麼在安息日的時候
[00:13:30.000 --> 00:13:31.000]  沒有會堂
[00:13:31.000 --> 00:13:32.000]  心裏面亂七八糟
[00:13:32.000 --> 00:13:34.000]  我都是想敬拜親近神
[00:13:34.000 --> 00:13:35.000]  就走到河邊
[00:13:35.000 --> 00:13:36.000]  那些婦女就
[00:13:36.000 --> 00:13:37.000]  你不可以像會堂一樣
[00:13:37.000 --> 00:13:38.000]  來崇拜
[00:13:38.000 --> 00:13:39.000]  就祈禱會
[00:13:39.000 --> 00:13:41.000]  就是這樣
[00:13:41.000 --> 00:13:45.000]  為什麼呂底亞是一個素來敬拜神呢?
[00:13:45.000 --> 00:13:47.000]  聖經學者提醒我們
[00:13:47.000 --> 00:13:48.000]  應該很大可能
[00:13:48.000 --> 00:13:50.000]  在推瓦推拉這個城
[00:13:50.000 --> 00:13:52.000]  因為那裏有很多猶太人
[00:13:52.000 --> 00:13:54.000]  因為那裏既然這麼多猶太人的時候
[00:13:54.000 --> 00:13:56.000]  就應該有會堂
[00:13:56.000 --> 00:13:58.000]  就因為他在那裏成長的時候
[00:13:58.000 --> 00:13:59.000]  他去到會堂那裏
[00:13:59.000 --> 00:14:01.000]  不多不少都有些認識
[00:14:01.000 --> 00:14:02.000]  所以已經鋪了底
[00:14:02.000 --> 00:14:05.000]  難怪當他聽保羅講福音的時候
[00:14:05.000 --> 00:14:06.000]  聖經那裏講到怎樣
[00:14:06.000 --> 00:14:07.000]  神就開他的心竅
[00:14:07.000 --> 00:14:08.000]  他就聽得明白
[00:14:08.000 --> 00:14:09.000]  就信了
[00:14:09.000 --> 00:14:11.000]  鋪了底
[00:14:11.000 --> 00:14:13.000]  但是當他在原來的城市
[00:14:13.000 --> 00:14:14.000]  他未信耶穌
[00:14:14.000 --> 00:14:16.000]  是來到河邊
[00:14:16.000 --> 00:14:17.000]  菲律賓這個地方
[00:14:17.000 --> 00:14:20.000]  先至信耶穌
[00:14:20.000 --> 00:14:23.000]  所以我們就看到一個這樣的意思
[00:14:23.000 --> 00:14:25.000]  這個第三方面
[00:14:25.000 --> 00:14:26.000]  然後第四方面
[00:14:26.000 --> 00:14:28.000]  我們觀察到一些事情
[00:14:28.000 --> 00:14:29.000]  我們就發現
[00:14:29.000 --> 00:14:33.000]  呂帝亞似乎是比較長期的
[00:14:33.000 --> 00:14:35.000]  留在這個城市
[00:14:35.000 --> 00:14:37.000]  大家如果知道
[00:14:37.000 --> 00:14:39.000]  有些人從商的
[00:14:39.000 --> 00:14:41.000]  通常都是來來往往
[00:14:41.000 --> 00:14:43.000]  兩三個星期
[00:14:43.000 --> 00:14:44.000]  短的三幾天
[00:14:44.000 --> 00:14:45.000]  長的都是兩三個星期
[00:14:45.000 --> 00:14:47.000]  一個月已經算是長的了
[00:14:47.000 --> 00:14:48.000]  以前我也有機會
[00:14:48.000 --> 00:14:51.000]  去到蒙古國的烏蘭巴托首府的時候
[00:14:51.000 --> 00:14:53.000]  我們發現那裏很多
[00:14:53.000 --> 00:14:55.000]  中國大陸的華人
[00:14:55.000 --> 00:14:57.000]  去了那裏做商業
[00:14:57.000 --> 00:14:58.000]  慢慢的
[00:14:58.000 --> 00:15:00.000]  不過那些是來來往往的
[00:15:00.000 --> 00:15:03.000]  真正留在烏蘭巴托那裏定居
[00:15:03.000 --> 00:15:04.000]  長期在那裏
[00:15:04.000 --> 00:15:05.000]  只有兩三千人
[00:15:05.000 --> 00:15:07.000]  是很不同的
[00:15:07.000 --> 00:15:08.000]  我們就想
[00:15:08.000 --> 00:15:11.000]  究竟呂帝亞是一個怎樣的商人的形態呢
[00:15:11.000 --> 00:15:13.000]  我們從經文裏面覺得
[00:15:13.000 --> 00:15:16.000]  他應該是比較長期留在這裏
[00:15:16.000 --> 00:15:17.000]  為什麼呢
[00:15:17.000 --> 00:15:20.000]  因為當他信了主的時候
[00:15:20.000 --> 00:15:22.000]  他不單止他信主
[00:15:22.000 --> 00:15:24.000]  並且一家都信主
[00:15:24.000 --> 00:15:26.000]  還有受過寢
[00:15:26.000 --> 00:15:28.000]  即是說不是一兩個人來的
[00:15:28.000 --> 00:15:29.000]  是一家人的
[00:15:29.000 --> 00:15:31.000]  甚至可能這個家裏面
[00:15:31.000 --> 00:15:33.000]  都有當時流行的那種文化
[00:15:33.000 --> 00:15:34.000]  可能有些僕人在這裏
[00:15:34.000 --> 00:15:36.000]  甚至奴僕在這裏也不一定
[00:15:36.000 --> 00:15:38.000]  是有一班人留在這裏
[00:15:38.000 --> 00:15:39.000]  而且你會留意到
[00:15:39.000 --> 00:15:40.000]  他說怎樣呢
[00:15:40.000 --> 00:15:42.000]  如果你真的認為我身準主義
[00:15:42.000 --> 00:15:44.000]  他跟保羅說請到我家裏來住
[00:15:44.000 --> 00:15:46.000]  於是強留我們
[00:15:46.000 --> 00:15:47.000]  你留得人住
[00:15:47.000 --> 00:15:49.000]  是不是應該有些地方
[00:15:49.000 --> 00:15:51.000]  你家裏鬥癮這麼小
[00:15:51.000 --> 00:15:53.000]  很小的時候你都不敢說
[00:15:53.000 --> 00:15:55.000]  他是有地方是大的
[00:15:55.000 --> 00:15:57.000]  又有他的家人在這裏
[00:15:57.000 --> 00:16:01.000]  然後他留保羅和福音隊在這裏
[00:16:01.000 --> 00:16:02.000]  留在這裏住
[00:16:02.000 --> 00:16:03.000]  即是說很大可能
[00:16:03.000 --> 00:16:04.000]  他是一個怎樣
[00:16:04.000 --> 00:16:05.000]  長期的落腳點
[00:16:05.000 --> 00:16:07.000]  甚至可能住了幾年
[00:16:07.000 --> 00:16:09.000]  不過就在菲律賓這個地方
[00:16:09.000 --> 00:16:10.000]  在這裏等候著
[00:16:10.000 --> 00:16:11.000]  去一下祈禱會
[00:16:11.000 --> 00:16:14.000]  但是他從來沒有聽過福音
[00:16:14.000 --> 00:16:16.000]  未真正認識耶穌基督
