
[00:00:00.000 --> 00:00:12.000]  停交生命帳本之前,人生的帳本,傳道書,上一次牧師講,唔係大結局了咩?
[00:05:26.000 --> 00:05:40.000]  「至少,是吧,不錯的,是吧,有些未,有些未,就來,就來做寫一份,至少啦,是吧。」
[00:05:40.000 --> 00:05:50.000]  「但是當你再活多四分之一個世紀的時候,再向下一個四分之一世紀邁進的時候,你發現到你有很多東西要處理。」
[00:05:50.000 --> 00:06:01.000]  「你要需要與你的人生歲月和好,要交賬,你要跌賬,開始那些的訊就要與你追,問你。」
[00:06:01.000 --> 00:06:06.000]  「那你要想想,我過去用著的人生,做了些甚麼呢?」
[00:06:06.000 --> 00:06:11.000]  「你需要與你的人生歲月和好,我的青春放在哪裏呢?」
[00:06:11.000 --> 00:06:17.000]  「有沒有收成呢?上一次講人生的投資,收成在哪裏呢?」
[00:06:17.000 --> 00:06:28.000]  「收成在你的財富當中,抑或是在你的生命上做當中,你成為一個能夠承載生命的一個器皿。」
[00:06:28.000 --> 00:06:33.000]  「是人生第二個階段,不單止成全自己,要成全別人。」
[00:06:33.000 --> 00:06:39.000]  「你找到你真正的我是誰,神要你做的那個我是誰。」
[00:06:39.000 --> 00:06:43.000]  「這個就是人生第二階段的目標。」
[00:06:43.000 --> 00:06:52.000]  「然後,你已經過了那個只有明天的時候。」
[00:06:52.000 --> 00:06:58.000]  「你如果能夠活在今天,已經是感恩的時候。」
[00:06:58.000 --> 00:07:03.000]  「從過去講到今天,你需要與你今天的愛和好。」
[00:07:03.000 --> 00:07:08.000]  「你記不記得我說過,你今日的樣子上游深深,你需要與你的樣子負責。」
[00:07:08.000 --> 00:07:13.000]  「用鏡子,看看以前的照片,對照一下。」
[00:07:13.000 --> 00:07:16.000]  「我就知道你青春未來的那時候,那些是假的。」
[00:07:16.000 --> 00:07:19.000]  「那些是整容的,沒有真的。」
[00:07:19.000 --> 00:07:29.000]  「不是那些,而是你的生命是否流露出一個建築於你的神色,樣貌。」
[00:07:29.000 --> 00:07:34.000]  「雖然外貌,外體一天一天的衰敗。」
[00:07:34.000 --> 00:07:38.000]  「內體生此,一天生此一天。」
[00:07:38.000 --> 00:07:41.000]  「所以我越來越年輕。」
[00:07:41.000 --> 00:07:44.000]  「不是我,老頑童。」
[00:07:44.000 --> 00:07:47.000]  「或者做Peter Pan,兆飛俠。」
[00:07:47.000 --> 00:07:50.000]  「是這個兆飛俠,兆飛俠不是這些人。」
[00:07:50.000 --> 00:07:55.000]  「伊斯特永遠會在第一個階段裏面,永遠不成長。」
[00:07:55.000 --> 00:08:02.000]  「第三,你要為面對神來做準備。」
[00:08:02.000 --> 00:08:07.000]  「你的受寶要攤開在祂面前,和祂交代。」
[00:08:07.000 --> 00:08:13.000]  「你要將你的人生帳本,在上帝的面前來打開。」
[00:08:13.000 --> 00:08:20.000]  「這就是傳道士的結論一,告訴你聽的事情。」
[00:08:20.000 --> 00:08:23.000]  「好了,結論二了。」
[00:08:23.000 --> 00:08:27.000]  「人生的辯論,最後要結束了。」
[00:08:27.000 --> 00:08:38.000]  「我有輕輕的提及過,就是傳道士有兩把聲音在這裏,彼此交替著,發表他的意見。」
[00:08:38.000 --> 00:08:43.000]  「或者可以說,傳道者自己和自己在吵架。」
[00:08:43.000 --> 00:08:45.000]  「自己和自己在談判。」
[00:08:45.000 --> 00:08:48.000]  「自己來說服自己,和自己辯論。」
[00:08:48.000 --> 00:08:52.000]  「或者可以說,可以有一個反派,一個反面的人。」
[00:08:52.000 --> 00:08:56.000]  「一個反方,和他辯論都可以。」
[00:08:56.000 --> 00:08:59.000]  「無論是怎樣都好,被發現有兩把聲音。」
[00:08:59.000 --> 00:09:02.000]  「一個是很悲觀的,一個是懷疑的。」
[00:09:02.000 --> 00:09:07.000]  「一個是比較樂觀的,一個是很肯定他的生命。」
[00:09:07.000 --> 00:09:14.000]  「但是在結論之後,似乎這個辯論,這個激辯,還未想停止。」
[00:09:14.000 --> 00:09:18.000]  「即是還未要鬧,還有問題。」
[00:09:18.000 --> 00:09:22.000]  「喂,還有問題,還有什麼問題?」
[00:09:22.000 --> 00:09:29.000]  「這個人生的兩個論調,又繼續在這裏,提出他的意見。」
[00:09:29.000 --> 00:09:36.000]  「讓這個傳道思想,完了,欲罷不能了。」
[00:09:36.000 --> 00:09:40.000]  「這個反調就是,悲觀的,懷疑的。」
[00:09:40.000 --> 00:09:43.000]  「是嗎?真是這樣嗎?是有用的嗎?」
[00:09:43.000 --> 00:09:47.000]  「一個是正調,肯定上帝,神在這裏養活。」
[00:09:47.000 --> 00:09:53.000]  「好了,懷疑論者就說,悲觀的。」
[00:09:53.000 --> 00:09:58.000]  「凡真是懷疑論者,他的生命的態度,一定是悲觀的。」
[00:09:58.000 --> 00:10:01.000]  「他說,在日光之下,人生就是空虛的了。」
[00:10:01.000 --> 00:10:03.000]  「他還記下,空虛的虛空。」
[00:10:03.000 --> 00:10:07.000]  「即是第一句,人生是很異議的,虛空的虛空。」
[00:10:07.000 --> 00:10:13.000]  「這個說法呢,是正面的,反面的,都同意的,是虛空的虛空。」
[00:10:13.000 --> 00:10:17.000]  「在日光之下,是虛空的,人生是虛空的。」
[00:10:17.000 --> 00:10:21.000]  「好像泡影那樣,好像吹波波,吹那個空氣那樣。」
[00:10:21.000 --> 00:10:24.000]  「嘟嘟嘟,嘣,就爆了。」
[00:10:24.000 --> 00:10:26.000]  「死亡就歸零了。」
[00:10:26.000 --> 00:10:28.000]  「是嗎?這段片有講過。」
[00:10:28.000 --> 00:10:32.000]  「你一切的,得著的,你住好些,吃好些,穿好些。」
[00:10:32.000 --> 00:10:35.000]  「獲得一切的智慧,獲得一切的成就。」
[00:10:35.000 --> 00:10:43.000]  「在生活上面,在權利方面,都比敵人更多的時候。」
[00:10:43.000 --> 00:10:49.000]  「都不能夠保證,解決到你生命裏面那個,生不可測的渴求。」
[00:10:49.000 --> 00:10:55.000]  「算了吧!算了吧!沒有答案的。」
[00:10:55.000 --> 00:10:58.000]  「答不到你的,沒有答案過你的生命。」
[00:10:58.000 --> 00:11:02.000]  「其實今日的世界,是越來越多人是這樣生活的。」
[00:11:02.000 --> 00:11:09.000]  「當他不肯面對,所有上帝的信仰的人生的時候。」
[00:11:09.000 --> 00:11:14.000]  「即是他不願意將他的人生,向任何高於他自己來交代。」
[00:11:14.000 --> 00:11:18.000]  「或者他不願意追求一個,比他更高的一個人生意義。」
[00:11:18.000 --> 00:11:21.000]  「一個 higher meaning of life。」
[00:11:21.000 --> 00:11:32.000]  「生命更有意義的時候呢,他自然就會變成一個,算了吧!這個算了吧!不是樂觀的,不是豁達的。」
[00:11:32.000 --> 00:11:35.000]  「其實只是對生命一個悲觀的態度。」
[00:11:35.000 --> 00:11:39.000]  「但是一個信仰上帝的人呢,就會說天知命能。」
[00:11:39.000 --> 00:11:47.000]  「我們看日光之上,有上帝在,祂審問你的,祂看著你的。」
[00:11:47.000 --> 00:11:50.000]  「祂生命是一份神賜的禮物,給你享受的。」
[00:11:50.000 --> 00:11:59.000]  「包括工作,你的工作依然是勞苦,但有些他有的成果,這個成果是一個你的份。」
[00:11:59.000 --> 00:12:05.000]  「你有你的份,享受你的份。」
[00:12:05.000 --> 00:12:11.000]  「不過呢,你記住,你因為有上帝在。」
[00:12:11.000 --> 00:12:18.000]  「你就需要為你的人生歲月負責。」
[00:12:18.000 --> 00:12:25.000]  「於是呢,接著傳道書會說最後一點。」
[00:12:25.000 --> 00:12:29.000]  「說完之後,最後一點的最後一點。」
[00:12:29.000 --> 00:12:34.000]  「在這個生命的獎本結束之前。」
[00:12:34.000 --> 00:12:36.000]  「傳教之前。」
[00:12:36.000 --> 00:12:40.000]  「傳道者想和你加一些批語。」
[00:12:40.000 --> 00:12:43.000]  「加一些comment。」
[00:12:43.000 --> 00:12:46.000]  「加一些轉腳。」
[00:12:46.000 --> 00:12:48.000]  「看看你的生命是怎樣。」
[00:12:48.000 --> 00:12:53.000]  「於是,個智慧人就出來了。」
[00:12:53.000 --> 00:12:56.000]  「個智慧人,做啲乜㗎?」
[00:12:56.000 --> 00:12:58.000]  「傳道者就是一個智慧人。」
[00:12:58.000 --> 00:13:00.000]  「這個智慧人關你啲乜嘢事?」
[00:13:00.000 --> 00:13:01.000]  「佢啲智慧人做啲乜嘢事?」
[00:13:01.000 --> 00:13:03.000]  「佢收集真言。」
[00:13:03.000 --> 00:13:06.000]  「其實呢,傳道者的傳道書的傳道,只不過有兩個解釋。」
[00:13:06.000 --> 00:13:09.000]  「一個呢,就在習本裏面講說話的人。」
[00:13:09.000 --> 00:13:12.000]  「一個呢,就收集這些真言的人。」
[00:13:12.000 --> 00:13:16.000]  「收集,字根都係收集。」
[00:13:16.000 --> 00:13:19.000]  「收集係習本,人嘅習本,或者真言嘅習本。」
[00:13:19.000 --> 00:13:21.000]  「呢個話呢,佢係收集真言嘅。」
[00:13:21.000 --> 00:13:22.000]  「佢研究真言嘅。」
[00:13:22.000 --> 00:13:23.000]  「將真言歸類嘅。」
[00:13:23.000 --> 00:13:26.000]  「於是斟酌這些字句。」
[00:13:26.000 --> 00:13:30.000]  「係教你明白,運用最適當嘅字句。」
[00:13:30.000 --> 00:13:32.000]  「最恰當嘅詞語。」
[00:13:32.000 --> 00:13:35.000]  「讓你清楚傳達一個訊息俾你聽。」
[00:13:35.000 --> 00:13:36.000]  「就係乜嘢呀?」
[00:13:36.000 --> 00:13:38.000]  「人活著,為何?」
[00:13:38.000 --> 00:13:42.000]  「人應當如何活著?」
[00:13:42.000 --> 00:13:45.000]  「How shall we then live?」
[00:13:45.000 --> 00:13:48.000]  「今後應該如何生活呢?」
[00:13:48.000 --> 00:13:52.000]  「智慧人就係講呢啲嘅道理俾你聽嘅喎。」
[00:13:52.000 --> 00:13:56.000]  「但係呢,呢個嘅傳道者就話啦。」
[00:13:56.000 --> 00:13:58.000]  「你知道喎,呢個嘅智慧人呢。」
[00:13:58.000 --> 00:14:00.000]  「佢係用一個牧羊人。」
[00:14:00.000 --> 00:14:02.000]  「好似佢所講嘅智慧嘅言語呢。」
[00:14:02.000 --> 00:14:07.000]  「好似牧羊人呀,一個牧羊人嘅手足一樣嘢。」
[00:14:07.000 --> 00:14:11.000]  「嗰樣嘢叫做趕牛嘅刺棒。」
[00:14:11.000 --> 00:14:18.000]  「即係趕牛呀,有啲刺嘅棍棒,趕牛。」
[00:14:18.000 --> 00:14:23.000]  「另外呢,就叫大釘嘅棍子。」
[00:14:23.000 --> 00:14:26.000]  「如果牧羊人嘅話呢,佢應該係趕羊。」
[00:14:26.000 --> 00:14:29.000]  「咁無論係趕牛好,趕羊都好啦。」
[00:14:29.000 --> 00:14:31.000]  「都係有啲大釘大刺嘅嘢。」
[00:14:31.000 --> 00:14:33.000]  「喺呢個《和合本聖經》呢。」
[00:14:33.000 --> 00:14:36.000]  「即係我哋而家教堂嘅《公用本公聖經》呢。」
[00:14:36.000 --> 00:14:42.000]  「說嗰個大釘棍子叫釘穩嘅釘子。」
[00:14:42.000 --> 00:14:44.000]  「咁呢個說話呢,變動咗我哋。」
[00:14:44.000 --> 00:14:49.000]  「因為呢,智慧人呢,就想將我哋釘得穩穩妥妥。」
[00:14:49.000 --> 00:14:52.000]  「即係打我哋,即係就將我哋貼喺度。」
[00:14:52.000 --> 00:14:54.000]  「穩穩固固咁貼喺度唔得。」
[00:14:54.000 --> 00:14:56.000]  「咁呢個唔係咁嘅意思嘅。」
[00:14:56.000 --> 00:14:58.000]  「唔係釘穩嚟嘅。」
[00:14:58.000 --> 00:15:05.000]  「係啲釘釘穩住喺嗰個棍棒嗰度係唔甩嘅。」
[00:15:05.000 --> 00:15:07.000]  「咁即係點呀?」
[00:15:07.000 --> 00:15:12.000]  「即係更加係一個殺傷力武器。」
[00:15:12.000 --> 00:15:14.000]  「佢唔甩嘅,佢啲釘釘。」
[00:15:14.000 --> 00:15:17.000]  「因為佢運釘喺我哋嗰度喎,會唔會呀?」
[00:15:17.000 --> 00:15:19.000]  「運喺我哋嘅羊嗰度喎。」
[00:15:19.000 --> 00:15:26.000]  「好啦,佢話畀聽,智慧人對你嘅牧羊係要刺痛你。」
[00:15:26.000 --> 00:15:28.000]  「吉親你。」
[00:15:28.000 --> 00:15:31.000]  「所以大家返嚟教堂呢,聽牧師講到呢。」
[00:15:31.000 --> 00:15:36.000]  「平平安安都唔去辦呢,牧師可能冇牧養咗你喎。」
[00:15:36.000 --> 00:15:39.000]  「可能撫慰咗你啫。」
[00:15:39.000 --> 00:15:42.000]  「好傷心,所以撫慰,平平安安都唔去。」
[00:15:42.000 --> 00:15:43.000]  「咁都係。」
[00:15:43.000 --> 00:15:46.000]  「不過真正嘅牧養呢,真正朋友嘅訊息呢。」
[00:15:46.000 --> 00:15:53.000]  「有先知嘅能力呢,先知嘅功能呢,就係吉到你嘅。」
[00:15:53.000 --> 00:15:58.000]  「牧師即係講完唔係有心吉你,有心針對你。」
[00:15:58.000 --> 00:16:02.000]  「如果你認為牧師個個禮拜針對吉親你,有兩個可能原因。」
[00:16:02.000 --> 00:16:05.000]  「你真係需要性改喇。」
[00:16:05.000 --> 00:16:08.000]  「第二呢,可能你需要見下精神科醫生。」
[00:16:08.000 --> 00:16:12.000]  「因為牧師唔會個個禮拜對住你嚟鬧你嘅。」
[00:16:12.000 --> 00:16:14.000]  「針對一個人嘅,係咪呀。」
[00:16:14.000 --> 00:16:16.000]  「或者第三,嗰個牧師都有問題喇。」
[00:16:16.000 --> 00:16:18.000]  「如果牧師真係咁針對嘅話。」
[00:16:18.000 --> 00:16:23.000]  「而你咁樣嘅,神經嘅話語就係句句呢,就好似大錘咁刀落尾嘅喎。」
[00:16:23.000 --> 00:16:26.000]  「即係佢叫你去反省,佢要吉親你嘅。」
[00:16:26.000 --> 00:16:28.000]  「聽到呢,如果冇啲神經嘅話語吉親你。」
[00:16:28.000 --> 00:16:32.000]  「每次你傾落,呀,神經呀,求你用你嘅話語嚟去安慰我啦。」
[00:16:32.000 --> 00:16:33.000]  「咁係啱嘅。」
[00:16:33.000 --> 00:16:36.000]  「得求你用你嘅話語嚟教導我啦。」
[00:16:36.000 --> 00:16:51.000]  「我哋要求神嘅話語,好似慈性愛心咁牽引我哋。」
[00:16:51.000 --> 00:16:56.000]  「有求神嘅愛,係激勵我哋,鞭策我哋。」
[00:16:56.000 --> 00:17:01.000]  「因為鞭策係必須要見你吉親嘅,痛嘅。」
[00:17:01.000 --> 00:17:07.000]  「唔知到你有冇痛嗰陣時。」
[00:17:07.000 --> 00:17:11.000]  「讀聖經或者聽道嗰陣時,有痛嗰陣時呢。」
[00:17:11.000 --> 00:17:14.000]  「係聖經同你講嘅說話,係神經嘅話語。」
[00:17:14.000 --> 00:17:20.000]  「啲智慧人生習嘅,嗰個嘅功用,嗰啲嘅心靈功用,係唔單止教你做人喎。」
[00:17:20.000 --> 00:17:22.000]  「有時係吉吓你嘅。」
[00:17:22.000 --> 00:17:29.000]  「第二,智慧比你嘅答案,或者智慧人比你嘅答案,係激嬲你嘅喎。」
[00:17:29.000 --> 00:17:37.000]  「成日扑住,搵嗰啲棍,有刺嘅棍,有釘嗰啲棒,講啲樣。」
[00:17:37.000 --> 00:17:40.000]  「激嬲你,講緊下,佢都會嬲嘅喎。」
[00:17:40.000 --> 00:17:49.000]  「激嬲你,呢種嘅作用除咗刺痛你之外,係有種激嬲你,激嬲你嘅目的。」
[00:17:49.000 --> 00:17:57.000]  「要你能夠去反省呀,反問,甚至敲問,佢好似係敲問你呀。」
[00:17:57.000 --> 00:18:05.000]  「敲問你,你做人做成點㗎?」
[00:18:05.000 --> 00:18:11.000]  「你點樣去面對神呀?你點樣面對你自己嘅敲問嚟嘅?」
[00:18:11.000 --> 00:18:14.000]  「好似阿媽帶住人哋嚟鑽你咁樣。」
[00:18:15.000 --> 00:18:21.000]  「有時佢係為咗要激嬲你,反問你人生嘅意義。」
[00:18:21.000 --> 00:18:26.000]  「所以傳道者有正反嘅意思,有時一套標準答案,佢唔係喎。」
[00:18:26.000 --> 00:18:31.000]  「傳道者好多時係將嗰啲標準嘅答案呢,肯定咗喎。」
[00:18:31.000 --> 00:18:33.000]  「係咪呀?咁應對係點樣呀?」
[00:18:33.000 --> 00:18:36.000]  「究竟佢真係假嘅?究竟佢想講啲乜呀?」
[00:18:36.000 --> 00:18:41.000]  「咁當然佢係兩方面唔需要補充啦,有悲觀嘅,有樂觀嘅,咁樣。」
[00:18:41.000 --> 00:18:49.000]  「但佢目的就係話畀你聽,佢唔係要提供一個標準嘅答案畀你。」
[00:18:49.000 --> 00:18:52.000]  「但我唔係話佢真係冇標準答案喎,係有嘅。」
[00:18:52.000 --> 00:18:54.000]  「傳道者肯定有嘅,有神祕審判嘅。」
[00:18:54.000 --> 00:19:02.000]  「我嘅意思就係話,你唔好滿足於一個你自己有嘅一個四平八穩嘅答案。」
[00:19:02.000 --> 00:19:06.000]  「所謂標準嘅答案,一本通書就有讀到老呀。」
[00:19:06.000 --> 00:19:12.000]  「你嘅標準嘅答案,正如我所講嘅,喺人生嘅第一階段裏面。」
[00:19:12.000 --> 00:19:19.000]  「當你成長當中嘅時候呢,我哋有個框框框住我哋,教你點做人。」
[00:19:19.000 --> 00:19:25.000]  「教你點上進,教你點成功,框框框住你嘅喎。」
[00:19:25.000 --> 00:19:30.000]  「但當你去到人生嘅第二個階段嘅時候。」
[00:19:30.000 --> 00:19:36.000]  「你就要越過呢個框框,唔係叫你失禮,唔係叫你去違非作歹,越軌而行。」
[00:19:36.000 --> 00:19:42.000]  「唔緊要嘅意思,就係呢啲從前呀,嗰啲嘅框框唔夠你用啦。」
[00:19:42.000 --> 00:19:48.000]  「你年輕嘅時候學到嘅嗰啲叫框框嗰啲嘅標準呢,你都要越過咗嗰度。」
[00:19:48.000 --> 00:19:55.000]  「要過咗最高一層嘅深處,嗰個去長進啦。」
[00:19:55.000 --> 00:19:59.000]  「所以傳道者拆咗你啲框框喎,再問你。」
[00:19:59.000 --> 00:20:05.000]  「可能你得唔到一個你預期嘅答案㗎喎。」
[00:20:05.000 --> 00:20:12.000]  「如果你有讀我嘅主流學呢,或者聽我講道聽得多呢。」
[00:20:12.000 --> 00:20:17.000]  「你會發現呢,我其中呢,做嘅係呢一樣嘢。」
[00:20:17.000 --> 00:20:24.000]  「我盡量唔畀一個叫你拎返屋企嘅標準答案畀你嘅。」
[00:20:24.000 --> 00:20:31.000]  「咪叫你返去諗吓啦自己,返去自己喺陣面前自己諗吓啦,發覺一下啦。」
[00:20:31.000 --> 00:20:36.000]  「第二呢,有時有啲人唔明白我牧師講乜嘢喎。」
[00:20:36.000 --> 00:20:45.000]  「因為我呢,係畀你嘅答案,唔係一個你預期嘅答案。」
[00:20:45.000 --> 00:20:54.000]  「有一次呢,一個教會,好多年前,一個教會有啲紛爭,請我去做調停人。」
[00:20:54.000 --> 00:21:00.000]  「咁我就調停完之後啦,雙方傾完之後啦,最後一次呢,就有講道。」
[00:21:00.000 --> 00:21:03.000]  「咁我呢,就講《爾佛所書》呀。」
[00:21:03.000 --> 00:21:07.000]  「求之謂保守聖名所賜,合而為一的心。」
[00:21:07.000 --> 00:21:09.000]  「咁我又點講呢?」
[00:21:09.000 --> 00:21:14.000]  「嘩!教會呢,就好似一個管弦樂團咁,好似一個師班咁。」
[00:21:14.000 --> 00:21:19.000]  「個班至少有兩部啦,至少今日有兩部啦,有時有四部啦,係咪呀?」
[00:21:19.000 --> 00:21:23.000]  「每一個音部都有佢自己唱個譜㗎喎,係咪呀?」
[00:21:23.000 --> 00:21:29.000]  「管弦樂團呢,係有唔同嘅樂器喎,有唔同嘅分部嘅譜嘅喎,係咪呀?」
[00:21:29.000 --> 00:21:34.000]  「佢按照自己嘅譜去彈奏嘅喎。」
[00:21:34.000 --> 00:21:36.000]  「咩叫做和諧呢?」
[00:21:36.000 --> 00:21:39.000]  「就唔係同一個樂譜喎。」
[00:21:39.000 --> 00:21:48.000]  「咁佢叫做咩呀?佢叫做unison,佢叫做合唱、合奏,唔係管弦,唔係pheharmonic,唔係交響喎。」
[00:21:48.000 --> 00:21:51.000]  「交響呀嘛,係咪呀?係咪呀?」
[00:21:51.000 --> 00:21:52.000]  「係咪好?」
[00:21:52.000 --> 00:21:57.000]  「第二,教會呢,就好似個音樂會現場嘅音樂會咁呀。」
[00:21:57.000 --> 00:22:08.000]  「即係喺現場嘅音樂會呢,你去同佢聽今日嗰啲嘅CD好似,即係唔同嘅地方呢,就嗰啲CD呀,今日嘅科技呀。」
[00:22:08.000 --> 00:22:10.000]  「進步到一個地步。」
[00:22:10.000 --> 00:22:20.000]  「甚至而家新嘅載版、復刻版嘅CD呢,係將舊版嘅CD裏面一切嗰啲嘅雜音、重音呀,甚至走音。」
[00:22:20.000 --> 00:22:26.000]  「佢都有辦法調返到佢唔走音嘅喎。」
[00:22:26.000 --> 00:22:33.000]  「你鍾意聽嗰啲完美版,完全冇走音、冇雜音、冇吸收聲、冇揭譜聲。」
[00:22:33.000 --> 00:22:41.000]  「嗰啲古年樂嘅演奏,定係鍾意聽現場呢?」
[00:22:41.000 --> 00:22:46.000]  「都如話喺屋企聽,唔使搵去泊車,唔使買啲肉啦,係咪咁嘅意思?」
[00:22:46.000 --> 00:22:52.000]  「作為一個去享受音樂嘅人呢,佢好鍾意聽現場。」
[00:22:52.000 --> 00:23:05.000]  「喺現場有雜音㗎喎,有重音嘅喎,隔離嗰個又揭校嗰啲program喎。」
[00:23:05.000 --> 00:23:20.000]  「你見到嗰啲聽著,嘩!即係有人,雖然最專業嘅古年樂團,都有人搵佢拍子㗎喎,唔係淨係拍子班係咁嘅喎。」
[00:23:20.000 --> 00:23:30.000]  「有人識得搵㗎嘛,係咪呀?你差唔多睇到嗰個指揮浸埋面頭,不過佢背住你嘅啫。」
[00:23:30.000 --> 00:23:33.000]  「咁呢個係咪一個你好似得我呢?」
[00:23:33.000 --> 00:23:49.000]  「呢個真實嘅音樂呀,教你一個真實嘅記憶樂會,喺人之所在嘅地方,一定有呢啲雜音、趣音、奇怪嘅音,係咪呀?」
[00:23:49.000 --> 00:23:51.000]  「好唔好呢?」
[00:23:51.000 --> 00:24:02.000]  「呢個就真實嘅音樂,所以其實呢我就同佢哋講,教會就係咁,教會就有呢啲咁嘅重音喺度啦,係咪呀?」
[00:24:02.000 --> 00:24:19.000]  「有音啦,乜都有嘅,現場音樂係咁架啦,咁我哋要求主幫助我哋,嗰啲瑞瑪福克嗰啲天蝶、發燒蝶好聽,但係佢唔係真實嘅音樂。」
[00:24:19.000 --> 00:24:38.000]  「咁好啦,講完之後啦喎,不過主席日上台,逐啲啫皮啦喎,咁就實現,因為學習,我哋要做一個完美嘅嘅CD,毫無錯音雜音。」
[00:24:38.000 --> 00:24:50.000]  「所以千祈唔好同主席講完而總結啦。」
[00:24:50.000 --> 00:24:59.000]  「即係你心入面有呢個必中嘅答案喎,教會應該係咁樣架嘛,人生應該係咁樣架嘛,唔係一定架喎。」
[00:24:59.000 --> 00:25:08.000]  「基本唔同啦,一定咁架喎,係咪呀?全公司係咁呀,你唔好expect期待,你有你嘅預期嘅答案呀。」
[00:25:08.000 --> 00:25:34.000]  「即係我講馬可福音樂嘅時候講,讀基督surprise me,令你驚訝驚奇,新嘅經歷,其實呢,耶穌嘅答案呢,唔係為咗要贏取你嘅同意同情,唔係畀個like佢,想你like佢。」
[00:25:34.000 --> 00:25:46.000]  「有時你喺網上整啲嘢,想人like你嘛,咁樣迎合咁多人嘅興趣,咁好多人like你嘅,係咪呀?耶穌都講到唔係想你like佢。」
