
[00:00:00.000 --> 00:00:01.520]  「弟兄姊妹,平安!」
[00:01:34.800 --> 00:01:35.520]  很慢熱
[00:01:35.520 --> 00:01:36.160]  那麼
[00:01:36.160 --> 00:01:38.160]  今天很想分享的就是
[00:01:38.160 --> 00:01:39.600]  我們去認識自己
[00:01:39.600 --> 00:01:41.320]  一個真正的「I」
[00:01:41.320 --> 00:01:41.880]  一個人
[00:01:41.880 --> 00:01:42.880]  或者自我
[00:01:42.880 --> 00:01:44.360]  一個真正的「我」
[00:01:44.360 --> 00:01:45.760]  去認識自己
[00:01:45.760 --> 00:01:46.680]  可能
[00:01:46.680 --> 00:01:47.840]  有人這樣說
[00:01:47.840 --> 00:01:49.240]  在兩個情境去認識
[00:01:49.240 --> 00:01:50.600]  就是在安舒
[00:01:50.600 --> 00:01:51.360]  平安中
[00:01:51.360 --> 00:01:52.720]  你會認識到自己
[00:01:52.720 --> 00:01:55.440]  另一個就是在壓力衝擊下
[00:01:55.440 --> 00:01:56.640]  在困難之下
[00:01:56.640 --> 00:01:58.040]  在痛苦之下
[00:01:58.040 --> 00:01:59.200]  在炎熱之下
[00:01:59.200 --> 00:02:00.840]  你會認識到自己
[00:02:00.840 --> 00:02:03.800]  所以今天很想去分享這個訊息
[00:02:03.800 --> 00:02:04.560]  特別呢
[00:02:04.560 --> 00:02:05.560]  我接下來
[00:02:05.560 --> 00:02:08.080]  8月1日就是放「安息年」
[00:02:08.080 --> 00:02:10.320]  我特別去很感恩教會
[00:02:10.320 --> 00:02:12.000]  給我有這個機會去進修
[00:02:12.000 --> 00:02:12.400]  那麼
[00:02:12.400 --> 00:02:14.120]  而我們教會的傳統就是
[00:02:14.120 --> 00:02:15.600]  那些童工退休之前
[00:02:15.600 --> 00:02:16.840]  或者安息年之前
[00:02:16.840 --> 00:02:18.440]  最後一個星期都要趕到的
[00:02:18.440 --> 00:02:20.320]  所以我這個星期就是我
[00:02:20.320 --> 00:02:21.320]  人生
[00:02:21.320 --> 00:02:23.800]  放假之前人生最後一次趕
[00:02:23.800 --> 00:02:25.160]  訊息
[00:02:25.160 --> 00:02:27.760]  那麼我後半部會分享多少
[00:02:27.760 --> 00:02:29.040]  那麼我很想分享
[00:02:29.040 --> 00:02:30.840]  我對我自己是這個
[00:02:30.840 --> 00:02:31.760]  侍奉的路
[00:02:31.760 --> 00:02:32.800]  我的認知
[00:02:32.800 --> 00:02:34.320]  我的自己的反思
[00:02:34.320 --> 00:02:35.160]  我的成長
[00:02:35.160 --> 00:02:35.880]  同樣
[00:02:35.880 --> 00:02:37.640]  求主藉著摩西
[00:02:37.640 --> 00:02:39.440]  藉著大家的經歷去明白
[00:02:39.440 --> 00:02:40.600]  認識自己更多
[00:02:40.600 --> 00:02:42.320]  那麼這個題目有另一個意思的
[00:02:42.320 --> 00:02:44.000]  不知道有沒有人已經理解到
[00:02:44.000 --> 00:02:45.040]  True I自知
[00:02:45.040 --> 00:02:48.000]  你試試很快很快地連續讀五次
[00:02:48.000 --> 00:02:49.000]  True I自知
[00:02:49.000 --> 00:02:51.440]  就是出埃及的國語來的
[00:02:51.440 --> 00:02:51.920]  因為呢
[00:02:51.920 --> 00:02:52.400]  為什麼呢
[00:02:52.400 --> 00:02:53.200]  因為
[00:02:53.200 --> 00:02:53.840]  就是
[00:02:53.840 --> 00:02:55.200]  應該不是那麼
[00:02:55.200 --> 00:02:56.200]  這樣說不是那麼好
[00:02:56.200 --> 00:02:57.000]  因為
[00:02:57.000 --> 00:02:58.840]  有時候要很早交講題
[00:02:58.840 --> 00:03:00.320]  就是譬如我今晚才講到
[00:03:00.320 --> 00:03:00.680]  那麼
[00:03:00.680 --> 00:03:02.600]  星期頭就要去交講題的
[00:03:02.600 --> 00:03:03.120]  那麼
[00:03:03.120 --> 00:03:03.640]  有時候
[00:03:03.640 --> 00:03:04.680]  還沒想到
[00:03:04.680 --> 00:03:06.240]  最核心的點
[00:03:06.240 --> 00:03:06.880]  那麼
[00:03:06.880 --> 00:03:09.800]  用經卷的名字交是最安全的
[00:03:09.800 --> 00:03:11.160]  總之我就是講True I及記
[00:03:11.160 --> 00:03:12.080]  今天你不要理
[00:03:12.080 --> 00:03:13.000]  那麼我就是講
[00:03:13.000 --> 00:03:14.040]  True I自知的
[00:03:14.040 --> 00:03:15.400]  那麼所以呢我們
[00:03:15.400 --> 00:03:16.160]  會
[00:03:16.160 --> 00:03:17.600]  透過摩西的事去學習
[00:03:17.600 --> 00:03:19.680]  我們七月的祈禱
[00:03:19.680 --> 00:03:20.600]  七月主我們多謝你
[00:03:20.600 --> 00:03:22.560]  讓我們可以一起去經歷
[00:03:22.560 --> 00:03:24.360]  你的話語、你的能力
[00:03:24.360 --> 00:03:25.520]  你的同在
[00:03:25.520 --> 00:03:26.360]  你的充滿
[00:03:26.360 --> 00:03:27.360]  無論在禮堂
[00:03:27.360 --> 00:03:28.440]  無論在家裡
[00:03:28.440 --> 00:03:30.560]  我們期盼你這一刻
[00:03:30.560 --> 00:03:31.720]  叫我們分別出來
[00:03:31.720 --> 00:03:33.760]  我們去領受你的話語
[00:03:33.760 --> 00:03:34.640]  我們去行動
[00:03:34.640 --> 00:03:35.880]  去回應你的愛
[00:03:35.880 --> 00:03:37.040]  主耶多謝你
[00:03:37.040 --> 00:03:37.960]  聽我們禱告
[00:03:37.960 --> 00:03:39.240]  奉主明求
[00:03:39.240 --> 00:03:39.720]  阿門
[00:03:39.720 --> 00:03:39.920]  好
[00:03:39.920 --> 00:03:42.120]  那麼我們今天看的經文
[00:03:42.120 --> 00:03:42.800]  就在
[00:03:42.800 --> 00:03:44.160]  剛才賀峰傳到了
[00:03:44.160 --> 00:03:45.280]  也跟我們讀了
[00:03:45.280 --> 00:03:46.480]  我們看看第一段
[00:03:46.480 --> 00:03:47.240]  第一段就是
[00:03:47.240 --> 00:03:49.840]  以色列人第一次發怨言
[00:03:49.840 --> 00:03:52.160]  我再邀請大家讀兩節經文
[00:03:52.160 --> 00:03:53.480]  一、二、三起
[00:03:53.480 --> 00:04:17.000]  我們看這段之前
[00:04:17.000 --> 00:04:18.000]  有一點背景
[00:04:18.000 --> 00:04:19.400]  就是在出埃及
[00:04:19.400 --> 00:04:21.280]  即是這段事發生之前
[00:04:21.280 --> 00:04:24.240]  三個月就是他們出埃及的事
[00:04:24.240 --> 00:04:25.680]  當時發生什麼事呢
[00:04:25.680 --> 00:04:26.760]  他們見證著
[00:04:26.760 --> 00:04:28.680]  耶和華能力的拯救
[00:04:28.680 --> 00:04:30.400]  包括他們經歷十災
[00:04:30.400 --> 00:04:32.640]  可能是比八號風球更加厲害
[00:04:32.640 --> 00:04:34.360]  可能有落冰雹
[00:04:34.360 --> 00:04:35.640]  有蝗蟲
[00:04:35.640 --> 00:04:36.600]  有瘟疫
[00:04:36.600 --> 00:04:38.080]  有水變血
[00:04:38.080 --> 00:04:39.560]  有黑暗之災
[00:04:39.560 --> 00:04:43.040]  甚至他們經歷被法老追兵追殺
[00:04:43.040 --> 00:04:44.480]  他們有過紅海
[00:04:44.480 --> 00:04:46.720]  或者過蘆薈海
[00:04:46.720 --> 00:04:47.360]  蘆薈海
[00:04:47.360 --> 00:04:49.200]  都不影響神的拯救
[00:04:49.200 --> 00:04:52.080]  他們實實在在經歷了神的拯救
[00:04:52.080 --> 00:04:54.440]  在三個月之前的事
[00:04:54.440 --> 00:04:55.760]  他們出埃及
[00:04:55.760 --> 00:04:58.400]  離開他們圍爐之地
[00:04:58.400 --> 00:04:59.680]  三個月之後
[00:04:59.680 --> 00:05:00.960]  這件事就發生了
[00:05:00.960 --> 00:05:02.360]  他們去發怨言
[00:05:02.360 --> 00:05:03.480]  他們怨摩西
[00:05:03.480 --> 00:05:04.080]  怨亞倫
[00:05:04.080 --> 00:05:05.000]  他們去覺得
[00:05:05.000 --> 00:05:05.680]  沒東西吃了
[00:05:05.680 --> 00:05:08.520]  我們寧願死在埃及
[00:05:08.520 --> 00:05:09.960]  不知道你
[00:05:09.960 --> 00:05:12.240]  會不會都是一個善亡的人呢
[00:05:12.240 --> 00:05:13.800]  兩三個月前的事
[00:05:13.800 --> 00:05:15.760]  你還記不記得呢
[00:05:15.760 --> 00:05:17.400]  三個月前發生什麼事呢
[00:05:17.400 --> 00:05:20.200]  四月就是教宗方制國逝世
[00:05:20.200 --> 00:05:21.520]  有沒有人有些印象
[00:05:21.520 --> 00:05:23.400]  或者五月發生什麼事呢
[00:05:23.400 --> 00:05:26.840]  就是中美關稅戰開始開火了
[00:05:26.840 --> 00:05:28.080]  好像很近
[00:05:28.080 --> 00:05:29.160]  但又好像很遠
[00:05:29.160 --> 00:05:29.760]  你覺不覺得
[00:05:29.760 --> 00:05:31.920]  明明是可能新聞看過的
[00:05:31.920 --> 00:05:34.200]  但是我已經完全沒有了這件事了
[00:05:34.200 --> 00:05:35.120]  三個月之後
[00:05:35.120 --> 00:05:38.000]  我已經不覺得有什麼關稅戰發生
[00:05:38.000 --> 00:05:39.640]  可能跟我無關
[00:05:39.640 --> 00:05:40.800]  很多事情發生
[00:05:40.800 --> 00:05:42.080]  因為每天每天
[00:05:42.080 --> 00:05:43.960]  每天都有些新的事情發生
[00:05:43.960 --> 00:05:46.120]  所以我們很快就忘記了
[00:05:46.120 --> 00:05:48.160]  三個月前經歷的事
[00:05:48.160 --> 00:05:50.320]  甚至以色列人也忘記了
[00:05:50.320 --> 00:05:53.120]  三個月前他們經歷十災
[00:05:53.120 --> 00:05:55.040]  經歷過紅海的事
[00:05:55.040 --> 00:06:00.480]  他們忘記了神是拯救他們的神
[00:06:00.480 --> 00:06:03.520]  不知道你會不會同樣忘記了
[00:06:03.520 --> 00:06:06.000]  神對你的恩典呢
[00:06:06.000 --> 00:06:08.400]  十災有個問題很有趣的
[00:06:08.400 --> 00:06:08.920]  不知道有沒有
[00:06:08.920 --> 00:06:09.840]  問過就是
[00:06:09.840 --> 00:06:12.400]  為什麼十災的時候
[00:06:12.400 --> 00:06:17.640]  神叫我們要把羊的血擦在門上
[00:06:17.640 --> 00:06:18.440]  你想想
[00:06:18.440 --> 00:06:20.320]  之前的九災發生什麼事呢
[00:06:20.320 --> 00:06:22.880]  就是神有瘟疫
[00:06:22.880 --> 00:06:23.880]  可能有蒼蠅
[00:06:23.880 --> 00:06:24.680]  有冰雹
[00:06:24.680 --> 00:06:25.880]  有黑暗之災
[00:06:25.880 --> 00:06:30.240]  祂是很明確在埃及人的地發生了這些事
[00:06:30.240 --> 00:06:32.040]  以色列人的地是沒有事的
[00:06:32.040 --> 00:06:34.120]  就是蒼蠅去到埃及人的地
[00:06:34.120 --> 00:06:36.080]  有些瘟疫去到埃及人的地
[00:06:36.080 --> 00:06:37.720]  以色列人的地是沒有事的
[00:06:37.720 --> 00:06:40.440]  因為這樣才叫法老王見到
[00:06:40.440 --> 00:06:42.800]  這個是神,耶和華神的能力
[00:06:42.800 --> 00:06:44.640]  不是自然的天災人禍
[00:06:44.640 --> 00:06:46.320]  不是他們全部都有事
[00:06:46.320 --> 00:06:48.280]  而是只是埃及人有事
[00:06:48.280 --> 00:06:49.880]  以色列人得到保護的
[00:06:49.880 --> 00:06:51.200]  所以前面的九災
[00:06:51.200 --> 00:06:52.120]  很明顯
[00:06:52.120 --> 00:06:53.680]  他們經歷的就是
[00:06:53.680 --> 00:06:56.320]  在埃及地發生很多的瘟疫災禍
[00:06:56.320 --> 00:06:58.160]  在以色列地是很自然
[00:06:58.160 --> 00:06:59.760]  是沒有事得到保護的
[00:06:59.760 --> 00:07:01.720]  但是偏偏去到第十災
[00:07:01.720 --> 00:07:05.480]  耶和華叫他們把羊的血擦在門框上
[00:07:05.480 --> 00:07:07.400]  以致當殺長子來到的時候
[00:07:07.400 --> 00:07:10.680]  使者的天使就會過世
[00:07:10.680 --> 00:07:13.440]  越過他們的門就不殺害他們
[00:07:13.440 --> 00:07:14.680]  這件事很奇怪
[00:07:14.680 --> 00:07:16.320]  明明前面的九個災
[00:07:16.320 --> 00:07:18.320]  耶和華也不是分不清地的
[00:07:18.320 --> 00:07:20.360]  祂知道那一區是埃及人居住
[00:07:20.360 --> 00:07:22.480]  祂知道那一區是以色列人居住
[00:07:22.480 --> 00:07:23.760]  耶和華來到的時候
[00:07:23.760 --> 00:07:26.240]  怎會不知道那一家是以色列人
[00:07:26.240 --> 00:07:27.800]  那一家是埃及人呢
[00:07:27.800 --> 00:07:29.920]  明明祂一直都能夠分得到
[00:07:29.920 --> 00:07:31.440]  但是偏偏去到第十災
[00:07:31.440 --> 00:07:36.040]  祂說明要用羊的血擦在門上
[00:07:36.040 --> 00:07:39.240]  難道神不能分辨他們嗎
[00:07:39.240 --> 00:07:41.280]  這也是在信仰上
[00:07:41.280 --> 00:07:43.080]  或者在舊約拯救裡面
[00:07:43.080 --> 00:07:45.640]  一個很重要的記載
[00:07:45.640 --> 00:07:48.840]  耶和華要以色列人用行動回應
[00:07:48.840 --> 00:07:52.040]  去參與神的拯救計劃
[00:07:52.040 --> 00:07:54.000]  以色列人不是旁觀者
[00:07:54.000 --> 00:07:57.080]  以色列人不是坐在那裡等神來救
[00:07:57.080 --> 00:07:59.080]  以色列人要選擇
[00:07:59.080 --> 00:08:01.360]  他要選擇信不信有第十災
[00:08:01.360 --> 00:08:04.280]  他要選擇做不做這個行動
[00:08:04.280 --> 00:08:06.440]  用羊的血擦在門上
[00:08:06.440 --> 00:08:10.800]  他們要選擇公開承認這個門的血
[00:08:10.800 --> 00:08:12.680]  他要承認是跟隨神
[00:08:12.680 --> 00:08:14.480]  甚至他們要付代價
[00:08:14.480 --> 00:08:15.560]  他要獻出一隻羊
[00:08:15.560 --> 00:08:18.360]  他要殺一隻羊去塗血
[00:08:18.360 --> 00:08:20.560]  他們是用行動回應
[00:08:20.560 --> 00:08:23.280]  參與在神的拯救計劃裡面
[00:08:23.280 --> 00:08:25.160]  所以跟之前的九災很不一樣
[00:08:25.160 --> 00:08:27.640]  前面的九災可能真的是在吃花生
[00:08:27.640 --> 00:08:28.920]  在旁觀
[00:08:28.920 --> 00:08:31.280]  在看神很厲害
[00:08:31.280 --> 00:08:32.440]  但是到了第十災
[00:08:32.440 --> 00:08:35.040]  會說要他們每一個選擇
[00:08:35.040 --> 00:08:36.240]  逼他們選擇
[00:08:36.240 --> 00:08:37.560]  你一是就做
[00:08:37.560 --> 00:08:39.040]  一是就不做
[00:08:39.040 --> 00:08:41.360]  你做就相信他就得到拯救
[00:08:41.360 --> 00:08:43.720]  你不做的就有災禍臨到
[00:08:43.720 --> 00:08:46.000]  這個就是更加強烈
[00:08:46.000 --> 00:08:49.640]  以色列人明明是參與在神的拯救裡面
[00:08:49.640 --> 00:08:50.840]  三個月前
[00:08:50.840 --> 00:08:53.200]  他們是在參與神的拯救
[00:08:53.200 --> 00:08:55.400]  他們有份選擇這條路
[00:08:55.400 --> 00:08:57.280]  去選擇離開埃及
[00:08:57.280 --> 00:08:59.800]  去選擇這個動作
[00:08:59.800 --> 00:09:01.400]  但是三個月後
[00:09:01.400 --> 00:09:03.280]  他們已經忘記了
[00:09:03.280 --> 00:09:07.600]  甚至去質疑埋怨神
[00:09:07.600 --> 00:09:09.080]  他們埋怨摩西
[00:09:09.080 --> 00:09:10.120]  埋怨阿倫
[00:09:10.120 --> 00:09:12.040]  甚至他們誤解了
[00:09:12.040 --> 00:09:15.360]  他們以為是摩西帶領他們離開埃及
[00:09:15.360 --> 00:09:16.840]  可能文字上是這樣寫的
[00:09:16.840 --> 00:09:20.560]  就是摩西帶領以色列人出埃及
[00:09:20.560 --> 00:09:22.440]  但是我們很清楚知道
[00:09:22.440 --> 00:09:24.200]  不是摩西帶領他們
[00:09:24.200 --> 00:09:26.240]  是耶和華神帶領他們
[00:09:26.240 --> 00:09:28.080]  耶和華才是主角
[00:09:28.080 --> 00:09:30.160]  才是出埃及的主角
[00:09:30.160 --> 00:09:32.080]  以色列人他們誤解了
[00:09:32.080 --> 00:09:34.040]  甚至他們錯誤理解
[00:09:34.040 --> 00:09:36.080]  覺得摩西帶領他們離開埃及
[00:09:36.080 --> 00:09:37.560]  所以他們埋怨摩西
[00:09:37.560 --> 00:09:40.840]  覺得為什麼摩西今天不幫助他們
[00:09:40.840 --> 00:09:42.160]  我們又回去經文
[00:09:42.160 --> 00:09:44.320]  甚至他們埋怨到一個地步
[00:09:44.320 --> 00:09:48.120]  他們寧願飽死在埃及圍爐之地
[00:09:48.120 --> 00:09:50.680]  不知道你會不會有時有這樣的抉擇
[00:09:50.680 --> 00:09:55.120]  就是你要寧願吃飽做奴隸
[00:09:55.120 --> 00:09:57.840]  還是你餓死但是有自由呢
[00:09:57.840 --> 00:09:59.440]  其實我們不需要選擇
[00:09:59.440 --> 00:10:01.680]  為什麼?因為我們不要忘記
[00:10:01.680 --> 00:10:04.120]  是耶和華領我們出埃及
[00:10:04.120 --> 00:10:06.800]  他不是要我們自由去捱餓
[00:10:06.800 --> 00:10:09.560]  而是他會公認我們
[00:10:09.560 --> 00:10:10.680]  埋怨捱餓
[00:10:10.680 --> 00:10:12.360]  坦白說我這一代
[00:10:12.360 --> 00:10:14.880]  我自己我是完全沒有共鳴的
[00:10:14.880 --> 00:10:17.720]  有沒有人是經歷過捱餓的日子
[00:10:17.720 --> 00:10:19.800]  可能之前打仗或者可能真的有
[00:10:19.800 --> 00:10:21.480]  或者我聽我爺爺奶奶都會說
[00:10:21.480 --> 00:10:23.280]  要吃地下的番薯
[00:10:23.280 --> 00:10:24.680]  要吃樹皮
[00:10:24.680 --> 00:10:27.120]  很坦白說我是沒有經歷過捱餓
[00:10:27.120 --> 00:10:31.320]  甚至我覺得吃飽是辛苦過吃餓
[00:10:31.320 --> 00:10:32.520]  有沒有人是經歷過捱餓
[00:10:32.520 --> 00:10:33.840]  你看我身形就知道
[00:10:33.840 --> 00:10:37.360]  我覺得太飽是比餓慘
[00:10:37.360 --> 00:10:39.840]  我寧願餓著睡也不想捱著睡
[00:10:39.840 --> 00:10:41.960]  因為真的睡不著
[00:10:41.960 --> 00:10:45.520]  或者我想到我唯一一次覺得餓的
[00:10:45.520 --> 00:10:48.160]  就是我中學的時候去勾一班
[00:10:48.160 --> 00:10:49.440]  就是一些外展
[00:10:49.440 --> 00:10:51.720]  要住五日四夜在野外
[00:10:51.720 --> 00:10:52.840]  我去行山
[00:10:52.840 --> 00:10:56.200]  是真的餓到沒有口福
[00:10:56.200 --> 00:10:57.680]  自己可以吃蘋果
[00:10:57.680 --> 00:10:59.160]  可能吃很少的麵
[00:10:59.160 --> 00:11:02.360]  我唯一有一點點覺得餓
[00:11:02.360 --> 00:11:05.880]  但是我還是怕飽多過怕餓
[00:11:05.880 --> 00:11:08.920]  而這裡以色列人或者很確實的
[00:11:08.920 --> 00:11:12.560]  餓是一個物理的需要
[00:11:12.560 --> 00:11:13.200]  身體的需要
[00:11:13.200 --> 00:11:15.160]  他們去發出怨言
[00:11:15.160 --> 00:11:17.600]  或者他們表達出來其實是合理的
[00:11:17.600 --> 00:11:20.760]  他們是去表達他們的痛苦是合理的
[00:11:20.760 --> 00:11:23.280]  但是他的重點錯了
[00:11:23.280 --> 00:11:24.840]  我們一會兒就會看多一點
[00:11:24.840 --> 00:11:26.960]  我們看神怎麼去回應
[00:11:26.960 --> 00:11:28.880]  我們下一章
[00:11:28.880 --> 00:11:31.040]  我邀請大家讀十二至十四節
[00:11:31.040 --> 00:11:33.120]  一二三起
[00:11:33.120 --> 00:11:36.120]  我已經聽見以色列人的怨言
[00:11:36.120 --> 00:11:37.920]  你告訴他們說
[00:11:37.920 --> 00:11:39.520]  到黃昏的時候
[00:11:39.520 --> 00:11:41.000]  你們要吃肉
[00:11:41.000 --> 00:11:42.800]  早晨必有食物
[00:11:42.800 --> 00:11:43.560]  得飽
[00:11:43.560 --> 00:11:46.320]  你們就知道我是耶和華
[00:11:46.320 --> 00:11:47.560]  你們的神
[00:11:47.560 --> 00:11:48.840]  到了晚上
[00:11:48.840 --> 00:11:50.600]  有鵪鶉飛來
[00:11:50.600 --> 00:11:51.760]  遮門了營
[00:11:51.760 --> 00:11:54.320]  早晨在營四圍的地
[00:11:54.320 --> 00:11:55.600]  上有露水
[00:11:55.600 --> 00:11:57.600]  露水上升之後
[00:11:57.600 --> 00:12:00.760]  不料野地面上有餘白
[00:12:00.760 --> 00:12:03.480]  傷的小圓物
[00:12:03.480 --> 00:12:06.600]  耶和華去供應他們物質上
[00:12:06.600 --> 00:12:08.160]  或者肉身上的需求
[00:12:08.160 --> 00:12:09.240]  我們看下一頁
[00:12:09.240 --> 00:12:12.280]  有人說瑪拿是一種植物
[00:12:12.280 --> 00:12:15.840]  這個都真的沒有很研究到的
[00:12:15.840 --> 00:12:17.480]  就是一些去猜想
[00:12:17.480 --> 00:12:18.520]  就是你想像到
[00:12:18.520 --> 00:12:19.840]  大概可能是這樣
[00:12:19.840 --> 00:12:23.560]  就是那天抗很多的白色的傷的物
[00:12:23.560 --> 00:12:25.720]  好像一些棉花狀的
[00:12:25.720 --> 00:12:27.880]  好像是能夠吃得飽的
[00:12:27.880 --> 00:12:29.320]  這個就是神的供應
[00:12:29.320 --> 00:12:30.240]  甚至他講到
[00:12:30.240 --> 00:12:31.520]  第七天是安息日
[00:12:31.520 --> 00:12:33.640]  所以第六天你要拿雙倍的
[00:12:33.640 --> 00:12:36.680]  平時每一天他都會自己變壞的
[00:12:36.680 --> 00:12:37.760]  所以我們學習
[00:12:37.760 --> 00:12:39.320]  就是每天去依靠神
[00:12:39.320 --> 00:12:42.080]  你就是拿自己那一天的份量
[00:12:42.080 --> 00:12:43.640]  不要多不要少
[00:12:43.640 --> 00:12:45.120]  我們去學習
[00:12:45.120 --> 00:12:47.480]  去相信神每天的供應
[00:12:47.480 --> 00:12:50.280]  這個是第一個神要他們學習的功課
[00:12:50.280 --> 00:12:52.000]  他們物質上
[00:12:52.000 --> 00:12:53.240]  或者他們肉身上
[00:12:53.240 --> 00:12:55.720]  他們最基本肚子餓的需要
[00:12:55.720 --> 00:12:57.120]  神怎麼會不知道呢
[00:12:57.120 --> 00:12:58.760]  神是預備了的
[00:12:58.760 --> 00:13:01.240]  當然可能三個月後的意思代表什麼呢
[00:13:01.240 --> 00:13:03.080]  就是可能他們隨身的
[00:13:03.080 --> 00:13:04.160]  麥、麵粉
[00:13:04.160 --> 00:13:06.000]  那些麵包可能已經吃到七七八八了
[00:13:06.000 --> 00:13:08.360]  他們開始不夠東西吃的時候
[00:13:08.360 --> 00:13:10.560]  他們就進入了這個狀況
[00:13:10.560 --> 00:13:11.680]  他們埋怨
[00:13:11.680 --> 00:13:13.640]  他們擔心沒東西吃
[00:13:13.640 --> 00:13:16.160]  他們明明三個月前
[00:13:16.160 --> 00:13:18.120]  又說做很大的神蹟
[00:13:18.120 --> 00:13:19.360]  但是三個月後
[00:13:19.360 --> 00:13:22.400]  他們因為自己身體的需要
[00:13:22.400 --> 00:13:24.720]  他們就埋怨
[00:13:24.720 --> 00:13:27.480]  而這裡回到剛才那頁的經文
[00:13:27.480 --> 00:13:30.440]  它有一句句子是很常見
[00:13:30.440 --> 00:13:32.080]  或者是一個很
[00:13:32.080 --> 00:13:33.480]  它的模式經常出現
[00:13:33.480 --> 00:13:34.840]  一個模式就是
[00:13:34.840 --> 00:13:36.800]  你們就知道
[00:13:36.800 --> 00:13:38.040]  我是耶和華
[00:13:38.040 --> 00:13:38.880]  你們的神
[00:13:38.880 --> 00:13:40.480]  這個黃色強調了
[00:13:40.480 --> 00:13:41.520]  在十災裡面
[00:13:41.520 --> 00:13:44.320]  都有這個模式一直出現
[00:13:44.320 --> 00:13:46.160]  耶和華要法老去知道
[00:13:46.160 --> 00:13:47.480]  或者每一個災禍
[00:13:47.480 --> 00:13:48.480]  叫以色列人
[00:13:48.480 --> 00:13:49.240]  叫法老
[00:13:49.240 --> 00:13:50.960]  叫埃及人看到
[00:13:50.960 --> 00:13:54.600]  耶和華是以色列人的神
[00:13:54.600 --> 00:13:55.400]  他這樣說
[00:13:55.400 --> 00:13:57.000]  是不是代表就知道呢
[00:13:57.000 --> 00:13:57.920]  很明顯不是
